tick_id,day,infrastructure_id,steward,durability_before,wear_delta,repair_delta,durability_after,weather_pressure,usable,visible_damage,maintenance_due
598,34,archive_public_kiosk,Nia,0.662376,0.011,0.0,0.651376,dry work,True,False,True
599,34,dusk_signal_workshop,Milo,0.76064,0.011,0.0,0.74964,dry work,True,False,False
600,34,river_mill_bridge,Ari,0.789,0.011,0.0,0.778,dry work,True,False,False
601,34,roof_greenhouse_cistern,Fay,0.674196,0.005,0.0,0.669196,dry work,True,False,True
602,34,archive_public_kiosk,Nia,0.651376,0.011,0.0,0.640376,dry work,True,False,True
603,34,dusk_signal_workshop,Milo,0.74964,0.008,0.0,0.74164,cold wet,True,False,False
604,34,river_mill_bridge,Ari,0.778,0.005,0.0,0.773,dry work,True,False,False
605,34,roof_greenhouse_cistern,Fay,0.669196,0.015,0.0,0.654196,rain swell,True,False,True
606,34,archive_public_kiosk,Nia,0.640376,0.009,0.0,0.631376,rain swell,True,False,True
607,34,dusk_signal_workshop,Milo,0.74164,0.011,0.0,0.73064,dry work,True,False,False
608,34,river_mill_bridge,Ari,0.773,0.011,0.0,0.762,dry work,True,False,False
609,34,roof_greenhouse_cistern,Fay,0.654196,0.0116,0.0,0.642596,dry work,True,True,True
610,34,archive_public_kiosk,Nia,0.631376,0.005,0.0,0.626376,dry work,True,False,True
611,34,dusk_signal_workshop,Milo,0.73064,0.005,0.0,0.72564,dry work,True,False,False
612,35,river_mill_bridge,Ari,0.762,0.005,0.0,0.757,dry work,True,False,False
613,35,roof_greenhouse_cistern,Fay,0.642596,0.0096,0.0,0.632996,rain swell,True,True,True
614,35,archive_public_kiosk,Nia,0.626376,0.015,0.0,0.611376,rain swell,True,True,True
615,35,dusk_signal_workshop,Milo,0.72564,0.005,0.0,0.72064,dry work,True,False,False
616,35,river_mill_bridge,Ari,0.757,0.005,0.0,0.752,dry work,True,False,False
617,35,roof_greenhouse_cistern,Fay,0.632996,0.0116,0.0,0.621396,dry work,True,True,True
618,35,archive_public_kiosk,Nia,0.611376,0.005,0.0,0.606376,dry work,True,True,True
619,35,dusk_signal_workshop,Milo,0.72064,0.005,0.0,0.71564,dry work,True,False,False
620,35,river_mill_bridge,Ari,0.752,0.011,0.0,0.741,dry work,True,False,False
621,35,roof_greenhouse_cistern,Fay,0.621396,0.0056,0.10712,0.722916,dry work,True,True,True
622,35,archive_public_kiosk,Nia,0.606376,0.009,0.09312,0.690496,rain swell,True,False,True
623,35,dusk_signal_workshop,Milo,0.71564,0.015,0.0,0.70064,rain swell,True,False,False
624,35,river_mill_bridge,Ari,0.741,0.005,0.0,0.736,dry work,True,False,False
625,35,roof_greenhouse_cistern,Fay,0.722916,0.005,0.0,0.717916,dry work,True,False,False
626,35,archive_public_kiosk,Nia,0.690496,0.011,0.0,0.679496,dry work,True,False,True
627,35,dusk_signal_workshop,Milo,0.70064,0.008,0.0,0.69264,cold wet,True,False,True
628,35,river_mill_bridge,Ari,0.736,0.005,0.0,0.731,dry work,True,False,False
629,35,roof_greenhouse_cistern,Fay,0.717916,0.005,0.09312,0.806036,dry work,True,False,False
630,36,dusk_signal_workshop,Milo,0.69264,0.009,0.0,0.68364,rain swell,True,False,True
631,36,river_mill_bridge,Ari,0.731,0.009,0.0,0.722,rain swell,True,False,False
632,36,roof_greenhouse_cistern,Fay,0.806036,0.011,0.0,0.795036,dry work,True,False,False
633,36,archive_public_kiosk,Nia,0.679496,0.005,0.0,0.674496,dry work,True,False,True
634,36,dusk_signal_workshop,Milo,0.68364,0.005,0.0,0.67864,dry work,True,False,True
635,36,river_mill_bridge,Ari,0.722,0.011,0.0,0.711,dry work,True,False,False
636,36,roof_greenhouse_cistern,Fay,0.795036,0.005,0.0,0.790036,dry work,True,False,False
637,36,archive_public_kiosk,Nia,0.674496,0.005,0.0,0.669496,dry work,True,False,True
638,36,dusk_signal_workshop,Milo,0.67864,0.014,0.0,0.66464,cold wet,True,False,True
639,36,river_mill_bridge,Ari,0.711,0.0096,0.10712,0.80852,rain swell,True,True,True
640,36,roof_greenhouse_cistern,Fay,0.790036,0.009,0.0,0.781036,rain swell,True,False,False
641,36,archive_public_kiosk,Nia,0.669496,0.011,0.0,0.658496,dry work,True,False,True
642,36,dusk_signal_workshop,Milo,0.66464,0.005,0.0,0.65964,dry work,True,False,True
643,36,river_mill_bridge,Ari,0.80852,0.005,0.0,0.80352,dry work,True,False,False
644,36,roof_greenhouse_cistern,Fay,0.781036,0.011,0.0,0.770036,dry work,True,False,False
645,36,archive_public_kiosk,Nia,0.658496,0.005,0.0,0.653496,dry work,True,False,True
646,36,dusk_signal_workshop,Milo,0.65964,0.005,0.0,0.65464,dry work,True,False,True
647,36,river_mill_bridge,Ari,0.80352,0.005,0.0,0.79852,dry work,True,False,False
648,37,roof_greenhouse_cistern,Fay,0.770036,0.009,0.0,0.761036,rain swell,True,False,False
649,37,archive_public_kiosk,Nia,0.653496,0.014,0.0,0.639496,cold wet,True,False,True
650,37,dusk_signal_workshop,Milo,0.65464,0.011,0.0,0.64364,dry work,True,False,True
651,37,river_mill_bridge,Ari,0.79852,0.011,0.0,0.78752,dry work,True,False,False
652,37,roof_greenhouse_cistern,Fay,0.761036,0.005,0.0,0.756036,dry work,True,False,False
653,37,archive_public_kiosk,Nia,0.639496,0.011,0.0,0.628496,dry work,True,False,True
654,37,dusk_signal_workshop,Milo,0.64364,0.005,0.0,0.63864,dry work,True,False,True
655,37,river_mill_bridge,Ari,0.78752,0.005,0.0,0.78252,dry work,True,False,False
656,37,roof_greenhouse_cistern,Fay,0.756036,0.015,0.0,0.741036,rain swell,True,False,False
657,37,archive_public_kiosk,Nia,0.628496,0.009,0.09312,0.712616,rain swell,True,False,True
658,37,dusk_signal_workshop,Milo,0.63864,0.011,0.0,0.62764,dry work,True,False,True
659,37,river_mill_bridge,Ari,0.78252,0.011,0.0,0.77152,dry work,True,False,False
660,37,roof_greenhouse_cistern,Fay,0.741036,0.011,0.0,0.730036,dry work,True,False,False
661,37,archive_public_kiosk,Nia,0.712616,0.005,0.0,0.707616,dry work,True,False,False
662,37,dusk_signal_workshop,Milo,0.62764,0.014,0.0,0.61364,cold wet,True,True,True
663,37,river_mill_bridge,Ari,0.77152,0.005,0.0,0.76652,dry work,True,False,False
664,37,roof_greenhouse_cistern,Fay,0.730036,0.005,0.0,0.725036,dry work,True,False,False
665,37,archive_public_kiosk,Nia,0.707616,0.009,0.09312,0.791736,rain swell,True,False,False
666,38,dusk_signal_workshop,Milo,0.61364,0.005,0.09312,0.70176,dry work,True,False,False
667,38,river_mill_bridge,Ari,0.76652,0.005,0.0,0.76152,dry work,True,False,False
668,38,roof_greenhouse_cistern,Fay,0.725036,0.011,0.0,0.714036,dry work,True,False,False
669,38,archive_public_kiosk,Nia,0.791736,0.005,0.0,0.786736,dry work,True,False,False
670,38,dusk_signal_workshop,Milo,0.70176,0.005,0.0,0.69676,dry work,True,False,True
671,38,river_mill_bridge,Ari,0.76152,0.011,0.0,0.75052,dry work,True,False,False
672,38,roof_greenhouse_cistern,Fay,0.714036,0.005,0.0,0.709036,dry work,True,False,False
673,38,archive_public_kiosk,Nia,0.786736,0.009,0.09312,0.870856,rain swell,True,False,False
674,38,dusk_signal_workshop,Milo,0.69676,0.015,0.0,0.68176,rain swell,True,False,True
675,38,river_mill_bridge,Ari,0.75052,0.005,0.0,0.74552,dry work,True,False,False
676,38,roof_greenhouse_cistern,Fay,0.709036,0.005,0.0,0.704036,dry work,True,False,False
677,38,archive_public_kiosk,Nia,0.870856,0.011,0.0,0.859856,dry work,True,False,False
678,38,dusk_signal_workshop,Milo,0.68176,0.005,0.0,0.67676,dry work,True,False,True
679,38,river_mill_bridge,Ari,0.74552,0.005,0.0,0.74052,dry work,True,False,False
680,38,roof_greenhouse_cistern,Fay,0.704036,0.011,0.0,0.693036,dry work,True,False,True
681,38,archive_public_kiosk,Nia,0.859856,0.005,0.0,0.854856,dry work,True,False,False
682,38,dusk_signal_workshop,Milo,0.67676,0.009,0.0,0.66776,rain swell,True,False,True
683,38,river_mill_bridge,Ari,0.74052,0.009,0.0,0.73152,rain swell,True,False,False
684,39,roof_greenhouse_cistern,Fay,0.693036,0.014,0.0,0.679036,cold wet,True,False,True
685,39,archive_public_kiosk,Nia,0.854856,0.005,0.0,0.849856,dry work,True,False,False
686,39,dusk_signal_workshop,Milo,0.66776,0.011,0.0,0.65676,dry work,True,False,True
687,39,river_mill_bridge,Ari,0.73152,0.005,0.0,0.72652,dry work,True,False,False
688,39,roof_greenhouse_cistern,Fay,0.679036,0.005,0.0,0.674036,dry work,True,False,True
689,39,archive_public_kiosk,Nia,0.849856,0.011,0.0,0.838856,dry work,True,False,False
690,39,dusk_signal_workshop,Milo,0.65676,0.009,0.09312,0.74088,rain swell,True,False,False
691,39,river_mill_bridge,Ari,0.72652,0.009,0.0,0.71752,rain swell,True,False,False
692,39,roof_greenhouse_cistern,Fay,0.674036,0.011,0.0,0.663036,dry work,True,False,True
693,39,archive_public_kiosk,Nia,0.838856,0.011,0.09312,0.920976,dry work,True,False,False
694,39,dusk_signal_workshop,Milo,0.74088,0.005,0.0,0.73588,dry work,True,False,False
695,39,river_mill_bridge,Ari,0.71752,0.011,0.0,0.70652,dry work,True,False,False
696,39,roof_greenhouse_cistern,Fay,0.663036,0.005,0.0,0.658036,dry work,True,False,True
697,39,archive_public_kiosk,Nia,0.920976,0.008,0.0,0.912976,cold wet,True,False,False
698,39,dusk_signal_workshop,Milo,0.73588,0.011,0.0,0.72488,dry work,True,False,False
699,39,river_mill_bridge,Ari,0.70652,0.009,0.0,0.69752,rain swell,True,False,True
700,39,roof_greenhouse_cistern,Fay,0.658036,0.009,0.0,0.649036,rain swell,True,False,True
701,39,archive_public_kiosk,Nia,0.912976,0.005,0.09312,0.98,dry work,True,False,False
702,40,river_mill_bridge,Ari,0.69752,0.011,0.0,0.68652,dry work,True,False,True
703,40,roof_greenhouse_cistern,Fay,0.649036,0.005,0.0,0.644036,dry work,True,False,True
704,40,archive_public_kiosk,Nia,0.98,0.011,0.0,0.969,dry work,True,False,False
705,40,dusk_signal_workshop,Milo,0.72488,0.0056,0.0,0.71928,dry work,True,True,True
706,40,river_mill_bridge,Ari,0.68652,0.005,0.0,0.68152,dry work,True,False,True
707,40,roof_greenhouse_cistern,Fay,0.644036,0.015,0.0,0.629036,rain swell,True,False,True
708,40,archive_public_kiosk,Nia,0.969,0.009,0.0,0.96,rain swell,True,False,False
709,40,dusk_signal_workshop,Milo,0.71928,0.0116,0.0,0.70768,dry work,True,True,True
710,40,river_mill_bridge,Ari,0.68152,0.011,0.0,0.67052,dry work,True,False,True
711,40,roof_greenhouse_cistern,Fay,0.629036,0.011,0.0,0.618036,dry work,True,True,True
712,40,archive_public_kiosk,Nia,0.96,0.005,0.0,0.955,dry work,True,False,False
713,40,dusk_signal_workshop,Milo,0.70768,0.0116,0.0,0.69608,dry work,True,True,True
714,40,river_mill_bridge,Ari,0.67052,0.005,0.0,0.66552,dry work,True,False,True
715,40,roof_greenhouse_cistern,Fay,0.618036,0.005,0.0,0.613036,dry work,True,True,True
716,40,archive_public_kiosk,Nia,0.955,0.015,0.0,0.94,rain swell,True,False,False
717,40,dusk_signal_workshop,Milo,0.69608,0.0096,0.0,0.68648,rain swell,True,True,True
718,40,river_mill_bridge,Ari,0.66552,0.005,0.0,0.66052,dry work,True,False,True
719,40,roof_greenhouse_cistern,Fay,0.613036,0.005,0.09312,0.701156,dry work,True,False,False
720,41,archive_public_kiosk,Nia,0.94,0.005,0.09312,0.98,dry work,True,False,False
721,41,dusk_signal_workshop,Milo,0.68648,0.0056,0.0,0.68088,dry work,True,True,True
722,41,river_mill_bridge,Ari,0.66052,0.011,0.0,0.64952,dry work,True,False,True
723,41,roof_greenhouse_cistern,Fay,0.701156,0.005,0.0,0.696156,dry work,True,False,True
724,41,archive_public_kiosk,Nia,0.98,0.009,0.09312,0.98,rain swell,True,False,False
725,41,dusk_signal_workshop,Milo,0.68088,0.0156,0.0,0.66528,rain swell,True,True,True
726,41,river_mill_bridge,Ari,0.64952,0.005,0.0,0.64452,dry work,True,False,True
727,41,roof_greenhouse_cistern,Fay,0.696156,0.005,0.0,0.691156,dry work,True,False,True
728,41,archive_public_kiosk,Nia,0.98,0.011,0.0,0.969,dry work,True,False,False
729,41,dusk_signal_workshop,Milo,0.66528,0.0056,0.10712,0.7668,dry work,True,True,True
730,41,river_mill_bridge,Ari,0.64452,0.005,0.0,0.63952,dry work,True,False,True
731,41,roof_greenhouse_cistern,Fay,0.691156,0.011,0.0,0.680156,dry work,True,False,True
732,41,archive_public_kiosk,Nia,0.969,0.0086,0.0,0.9604,cold wet,True,True,True
733,41,dusk_signal_workshop,Milo,0.7668,0.009,0.0,0.7578,rain swell,True,False,True
734,41,river_mill_bridge,Ari,0.63952,0.015,0.0,0.62452,rain swell,True,False,True
735,41,roof_greenhouse_cistern,Fay,0.680156,0.005,0.0,0.675156,dry work,True,False,True
736,41,archive_public_kiosk,Nia,0.9604,0.0056,0.0,0.9548,dry work,True,True,True
737,41,dusk_signal_workshop,Milo,0.7578,0.005,0.09312,0.84592,dry work,True,False,True
738,42,river_mill_bridge,Ari,0.62452,0.005,0.09312,0.71264,dry work,True,False,False
739,42,roof_greenhouse_cistern,Fay,0.675156,0.005,0.0,0.670156,dry work,True,False,True
740,42,archive_public_kiosk,Nia,0.9548,0.0116,0.0,0.9432,dry work,True,True,True
741,42,dusk_signal_workshop,Milo,0.84592,0.009,0.0,0.83692,rain swell,True,False,False
742,42,river_mill_bridge,Ari,0.71264,0.009,0.0,0.70364,rain swell,True,False,False
743,42,roof_greenhouse_cistern,Fay,0.670156,0.014,0.0,0.656156,cold wet,True,False,True
744,42,archive_public_kiosk,Nia,0.9432,0.0116,0.0,0.9316,dry work,True,True,True
745,42,dusk_signal_workshop,Milo,0.83692,0.005,0.0,0.83192,dry work,True,False,False
746,42,river_mill_bridge,Ari,0.70364,0.011,0.0,0.69264,dry work,True,False,True
747,42,roof_greenhouse_cistern,Fay,0.656156,0.005,0.09312,0.744276,dry work,True,False,False
748,42,archive_public_kiosk,Nia,0.9316,0.0056,0.0,0.926,dry work,True,True,True
749,42,dusk_signal_workshop,Milo,0.83192,0.011,0.0,0.82092,dry work,True,False,False
750,42,river_mill_bridge,Ari,0.69264,0.009,0.0,0.68364,rain swell,True,False,True
751,42,roof_greenhouse_cistern,Fay,0.744276,0.009,0.0,0.735276,rain swell,True,False,False
752,42,archive_public_kiosk,Nia,0.926,0.0116,0.0,0.9144,dry work,True,True,True
753,42,dusk_signal_workshop,Milo,0.82092,0.011,0.0,0.80992,dry work,True,False,False
754,42,river_mill_bridge,Ari,0.68364,0.005,0.0,0.67864,dry work,True,False,True
755,42,roof_greenhouse_cistern,Fay,0.735276,0.011,0.0,0.724276,dry work,True,False,False
756,43,archive_public_kiosk,Nia,0.9144,0.0056,0.10712,0.98,dry work,True,True,True
757,43,dusk_signal_workshop,Milo,0.80992,0.005,0.0,0.80492,dry work,True,False,False
758,43,river_mill_bridge,Ari,0.67864,0.015,0.0,0.66364,rain swell,True,False,True
759,43,roof_greenhouse_cistern,Fay,0.724276,0.009,0.0,0.715276,rain swell,True,False,False
760,43,archive_public_kiosk,Nia,0.98,0.005,0.0,0.975,dry work,True,False,True
761,43,dusk_signal_workshop,Milo,0.80492,0.011,0.0,0.79392,dry work,True,False,False
762,43,river_mill_bridge,Ari,0.66364,0.005,0.0,0.65864,dry work,True,False,True
763,43,roof_greenhouse_cistern,Fay,0.715276,0.005,0.0,0.710276,dry work,True,False,False
764,43,archive_public_kiosk,Nia,0.975,0.011,0.0,0.964,dry work,True,False,True
765,43,dusk_signal_workshop,Milo,0.79392,0.005,0.0,0.78892,dry work,True,False,False
766,43,river_mill_bridge,Ari,0.65864,0.005,0.0,0.65364,dry work,True,False,True
767,43,roof_greenhouse_cistern,Fay,0.710276,0.015,0.0,0.695276,rain swell,True,False,True
768,43,archive_public_kiosk,Nia,0.964,0.009,0.0,0.955,rain swell,True,False,True
769,43,dusk_signal_workshop,Milo,0.78892,0.005,0.0,0.78392,dry work,True,False,False
770,43,river_mill_bridge,Ari,0.65364,0.011,0.0,0.64264,dry work,True,False,True
771,43,roof_greenhouse_cistern,Fay,0.695276,0.0056,0.0,0.689676,dry work,True,True,True
772,43,archive_public_kiosk,Nia,0.955,0.005,0.0,0.95,dry work,True,False,True
773,43,dusk_signal_workshop,Milo,0.78392,0.005,0.0,0.77892,dry work,True,False,False
774,44,roof_greenhouse_cistern,Fay,0.689676,0.0056,0.10712,0.791196,dry work,True,True,True
775,44,archive_public_kiosk,Nia,0.95,0.009,0.09312,0.98,rain swell,True,False,True
776,44,dusk_signal_workshop,Milo,0.77892,0.015,0.0,0.76392,rain swell,True,False,False
777,44,river_mill_bridge,Ari,0.64264,0.005,0.0,0.63764,dry work,True,False,True
778,44,roof_greenhouse_cistern,Fay,0.791196,0.008,0.0,0.783196,cold wet,True,False,False
779,44,archive_public_kiosk,Nia,0.98,0.011,0.0,0.969,dry work,True,False,False
780,44,dusk_signal_workshop,Milo,0.76392,0.005,0.0,0.75892,dry work,True,False,False
781,44,river_mill_bridge,Ari,0.63764,0.005,0.0,0.63264,dry work,True,False,True
782,44,roof_greenhouse_cistern,Fay,0.783196,0.011,0.0,0.772196,dry work,True,False,False
783,44,archive_public_kiosk,Nia,0.969,0.005,0.09312,0.98,dry work,True,False,False
784,44,dusk_signal_workshop,Milo,0.75892,0.009,0.0,0.74992,rain swell,True,False,False
785,44,river_mill_bridge,Ari,0.63264,0.015,0.0,0.61764,rain swell,True,True,True
786,44,roof_greenhouse_cistern,Fay,0.772196,0.005,0.0,0.767196,dry work,True,False,False
787,44,archive_public_kiosk,Nia,0.98,0.005,0.0,0.975,dry work,True,False,False
788,44,dusk_signal_workshop,Milo,0.74992,0.011,0.0,0.73892,dry work,True,False,False
789,44,river_mill_bridge,Ari,0.61764,0.005,0.0,0.61264,dry work,True,True,True
790,44,roof_greenhouse_cistern,Fay,0.767196,0.005,0.0,0.762196,dry work,True,False,False
791,44,archive_public_kiosk,Nia,0.975,0.008,0.0,0.967,cold wet,True,False,False
792,45,dusk_signal_workshop,Milo,0.73892,0.009,0.0,0.72992,rain swell,True,False,False
793,45,river_mill_bridge,Ari,0.61264,0.009,0.0,0.60364,rain swell,True,True,True
794,45,roof_greenhouse_cistern,Fay,0.762196,0.011,0.0,0.751196,dry work,True,False,False
795,45,archive_public_kiosk,Nia,0.967,0.011,0.0,0.956,dry work,True,False,False
796,45,dusk_signal_workshop,Milo,0.72992,0.005,0.0,0.72492,dry work,True,False,False
797,45,river_mill_bridge,Ari,0.60364,0.011,0.0,0.59264,dry work,True,True,True
798,45,roof_greenhouse_cistern,Fay,0.751196,0.005,0.0,0.746196,dry work,True,False,False
799,45,archive_public_kiosk,Nia,0.956,0.005,0.0,0.951,dry work,True,False,False
800,45,dusk_signal_workshop,Milo,0.72492,0.011,0.0,0.71392,dry work,True,False,False
801,45,river_mill_bridge,Ari,0.59264,0.0096,0.10712,0.69016,rain swell,True,True,True
802,45,roof_greenhouse_cistern,Fay,0.746196,0.009,0.09312,0.830316,rain swell,True,False,False
803,45,archive_public_kiosk,Nia,0.951,0.011,0.0,0.94,dry work,True,False,False
804,45,dusk_signal_workshop,Milo,0.71392,0.011,0.0,0.70292,dry work,True,False,False
805,45,river_mill_bridge,Ari,0.69016,0.005,0.0,0.68516,dry work,True,False,True
806,45,roof_greenhouse_cistern,Fay,0.830316,0.011,0.0,0.819316,dry work,True,False,False
807,45,archive_public_kiosk,Nia,0.94,0.005,0.0,0.935,dry work,True,False,False
808,45,dusk_signal_workshop,Milo,0.70292,0.005,0.0,0.69792,dry work,True,False,True
809,45,river_mill_bridge,Ari,0.68516,0.005,0.09312,0.77328,dry work,True,False,True
810,46,roof_greenhouse_cistern,Fay,0.819316,0.009,0.09312,0.903436,rain swell,True,False,False
811,46,archive_public_kiosk,Nia,0.935,0.005,0.0,0.93,dry work,True,False,False
812,46,dusk_signal_workshop,Milo,0.69792,0.011,0.0,0.68692,dry work,True,False,True
813,46,river_mill_bridge,Ari,0.77328,0.008,0.0,0.76528,cold wet,True,False,False
814,46,roof_greenhouse_cistern,Fay,0.903436,0.005,0.0,0.898436,dry work,True,False,False
815,46,archive_public_kiosk,Nia,0.93,0.011,0.0,0.919,dry work,True,False,False
816,46,dusk_signal_workshop,Milo,0.68692,0.005,0.0,0.68192,dry work,True,False,True
817,46,river_mill_bridge,Ari,0.76528,0.005,0.0,0.76028,dry work,True,False,False
818,46,roof_greenhouse_cistern,Fay,0.898436,0.015,0.0,0.883436,rain swell,True,False,False
819,46,archive_public_kiosk,Nia,0.919,0.009,0.0,0.91,rain swell,True,False,False
820,46,dusk_signal_workshop,Milo,0.68192,0.005,0.0,0.67692,dry work,True,False,True
821,46,river_mill_bridge,Ari,0.76028,0.011,0.0,0.74928,dry work,True,False,False
822,46,roof_greenhouse_cistern,Fay,0.883436,0.005,0.0,0.878436,dry work,True,False,False
823,46,archive_public_kiosk,Nia,0.91,0.005,0.0,0.905,dry work,True,False,False
824,46,dusk_signal_workshop,Milo,0.67692,0.011,0.0,0.66592,dry work,True,False,True
825,46,river_mill_bridge,Ari,0.74928,0.005,0.09312,0.8374,dry work,True,False,False
826,46,roof_greenhouse_cistern,Fay,0.878436,0.008,0.0,0.870436,cold wet,True,False,False
827,46,archive_public_kiosk,Nia,0.905,0.009,0.0,0.896,rain swell,True,False,False
828,47,dusk_signal_workshop,Milo,0.66592,0.011,0.09312,0.74804,dry work,True,False,False
829,47,river_mill_bridge,Ari,0.8374,0.005,0.09312,0.92552,dry work,True,False,False
830,47,roof_greenhouse_cistern,Fay,0.870436,0.011,0.0,0.859436,dry work,True,False,False
831,47,archive_public_kiosk,Nia,0.896,0.005,0.0,0.891,dry work,True,False,False
832,47,dusk_signal_workshop,Milo,0.74804,0.005,0.0,0.74304,dry work,True,False,False
833,47,river_mill_bridge,Ari,0.92552,0.011,0.0,0.91452,dry work,True,False,False
834,47,roof_greenhouse_cistern,Fay,0.859436,0.005,0.0,0.854436,dry work,True,False,False
835,47,archive_public_kiosk,Nia,0.891,0.009,0.0,0.882,rain swell,True,False,False
836,47,dusk_signal_workshop,Milo,0.74304,0.015,0.0,0.72804,rain swell,True,False,False
837,47,river_mill_bridge,Ari,0.91452,0.008,0.09312,0.98,cold wet,True,False,False
838,47,roof_greenhouse_cistern,Fay,0.854436,0.005,0.0,0.849436,dry work,True,False,False
839,47,archive_public_kiosk,Nia,0.882,0.011,0.0,0.871,dry work,True,False,False
840,47,dusk_signal_workshop,Milo,0.72804,0.005,0.0,0.72304,dry work,True,False,False
841,47,river_mill_bridge,Ari,0.98,0.011,0.0,0.969,dry work,True,False,False
842,47,roof_greenhouse_cistern,Fay,0.849436,0.011,0.0,0.838436,dry work,True,False,False
843,47,archive_public_kiosk,Nia,0.871,0.005,0.0,0.866,dry work,True,False,False
844,47,dusk_signal_workshop,Milo,0.72304,0.009,0.0,0.71404,rain swell,True,False,False
845,47,river_mill_bridge,Ari,0.969,0.009,0.09312,0.98,rain swell,True,False,False
846,48,archive_public_kiosk,Nia,0.866,0.011,0.0,0.855,dry work,True,False,False
847,48,dusk_signal_workshop,Milo,0.71404,0.005,0.0,0.70904,dry work,True,False,False
848,48,river_mill_bridge,Ari,0.98,0.014,0.0,0.966,cold wet,True,False,False
849,48,roof_greenhouse_cistern,Fay,0.838436,0.005,0.0,0.833436,dry work,True,False,False
850,48,archive_public_kiosk,Nia,0.855,0.005,0.0,0.85,dry work,True,False,False
851,48,dusk_signal_workshop,Milo,0.70904,0.011,0.0,0.69804,dry work,True,False,True
852,48,river_mill_bridge,Ari,0.966,0.009,0.0,0.957,rain swell,True,False,False
853,48,roof_greenhouse_cistern,Fay,0.833436,0.009,0.09312,0.917556,rain swell,True,False,False
854,48,archive_public_kiosk,Nia,0.85,0.011,0.0,0.839,dry work,True,False,False
855,48,dusk_signal_workshop,Milo,0.69804,0.0116,0.10712,0.79356,dry work,True,True,True
856,48,river_mill_bridge,Ari,0.957,0.005,0.0,0.952,dry work,True,False,False
857,48,roof_greenhouse_cistern,Fay,0.917556,0.011,0.0,0.906556,dry work,True,False,False
858,48,archive_public_kiosk,Nia,0.839,0.005,0.0,0.834,dry work,True,False,False
859,48,dusk_signal_workshop,Milo,0.79356,0.005,0.0,0.78856,dry work,True,False,False
860,48,river_mill_bridge,Ari,0.952,0.011,0.0,0.941,dry work,True,False,False
861,48,roof_greenhouse_cistern,Fay,0.906556,0.009,0.0,0.897556,rain swell,True,False,False
862,48,archive_public_kiosk,Nia,0.834,0.009,0.0,0.825,rain swell,True,False,False
863,48,dusk_signal_workshop,Milo,0.78856,0.005,0.0,0.78356,dry work,True,False,False
