tick_id,day,region_id,replay_event,state_hash,includes_supply_chain,includes_season,includes_guild,includes_apprenticeship,includes_collapse_recovery,includes_migration,replay_exportable
511,32,roofward,summer_dry:roofward->archive_quarter:thread:shored,v28-503094,True,True,True,True,True,True,True
512,33,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-561081,True,True,True,True,False,True,True
513,33,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-465049,True,True,True,True,False,True,True
514,33,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-467163,True,True,True,True,True,True,True
515,33,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-532181,True,True,True,True,True,True,True
516,33,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-471947,True,True,True,True,True,True,True
517,33,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-542033,True,True,True,True,False,True,True
518,33,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-459332,True,True,True,True,False,True,True
519,33,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-461339,True,True,True,True,True,True,True
520,33,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-539563,True,True,True,True,True,True,True
521,33,roofward,autumn_wind:roofward->signal_ridge:wire:shored,v28-449072,True,True,True,True,True,True,True
522,33,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-547724,True,True,True,True,False,True,True
523,33,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-465602,True,True,True,True,False,True,True
524,33,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-468093,True,True,True,True,True,True,True
525,33,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-533536,True,True,True,True,True,True,True
526,33,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-472407,True,True,True,True,True,True,True
527,33,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-554479,True,True,True,True,False,True,True
528,34,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-522076,True,True,True,True,False,True,True
529,34,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477834,True,True,True,True,True,True,True
530,34,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-452464,True,True,True,True,True,True,True
531,34,roofward,autumn_wind:roofward->archive_quarter:thread:shored,v28-520643,True,True,True,True,True,True,True
532,34,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-554247,True,True,True,True,False,True,True
533,34,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-479831,True,True,True,True,False,True,True
534,34,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-449153,True,True,True,True,True,True,True
535,34,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-458293,True,True,True,True,True,True,True
536,34,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-516483,True,True,True,True,True,True,True
537,34,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-549174,True,True,True,True,False,True,True
538,34,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467486,True,True,True,True,False,True,True
539,34,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477384,True,True,True,True,True,True,True
540,34,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-441281,True,True,True,True,True,True,True
541,34,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-509959,True,True,True,True,True,True,True
542,34,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-553867,True,True,True,True,False,True,True
543,34,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-516089,True,True,True,True,False,True,True
544,35,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-468700,True,True,True,True,True,True,True
545,35,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-534070,True,True,True,True,True,True,True
546,35,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-472109,True,True,True,True,True,True,True
547,35,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-555021,True,True,True,True,False,True,True
548,35,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-447086,True,True,True,True,False,True,True
549,35,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-461501,True,True,True,True,True,True,True
550,35,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-537998,True,True,True,True,True,True,True
551,35,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-478444,True,True,True,True,True,True,True
552,35,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-547886,True,True,True,True,False,True,True
553,35,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446865,True,True,True,True,False,True,True
554,35,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-466880,True,True,True,True,True,True,True
555,35,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-533698,True,True,True,True,True,True,True
556,35,roofward,autumn_wind:roofward->signal_ridge:wire:shored,v28-449509,True,True,True,True,True,True,True
557,35,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-541819,True,True,True,True,False,True,True
558,35,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-459950,True,True,True,True,False,True,True
559,35,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-462528,True,True,True,True,True,True,True
560,36,roofward,autumn_wind:roofward->archive_quarter:thread:shored,v28-527002,True,True,True,True,True,True,True
561,36,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-560851,True,True,True,True,False,True,True
562,36,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467318,True,True,True,True,False,True,True
563,36,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-455308,True,True,True,True,True,True,True
564,36,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-452846,True,True,True,True,True,True,True
565,36,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-509869,True,True,True,True,True,True,True
566,36,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-543369,True,True,True,True,False,True,True
567,36,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467593,True,True,True,True,False,True,True
568,36,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-471845,True,True,True,True,True,True,True
569,36,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-447786,True,True,True,True,True,True,True
570,36,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-516369,True,True,True,True,True,True,True
571,36,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-560366,True,True,True,True,False,True,True
572,36,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-522540,True,True,True,True,False,True,True
573,36,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477270,True,True,True,True,True,True,True
574,36,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-452502,True,True,True,True,True,True,True
575,36,roofward,autumn_wind:roofward->archive_quarter:thread:shored,v28-521501,True,True,True,True,True,True,True
576,37,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-561625,True,True,True,True,False,True,True
577,37,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-465593,True,True,True,True,False,True,True
578,37,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-467707,True,True,True,True,True,True,True
579,37,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-532725,True,True,True,True,True,True,True
580,37,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-471995,True,True,True,True,True,True,True
581,37,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-542081,True,True,True,True,False,True,True
582,37,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446972,True,True,True,True,False,True,True
583,37,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-461387,True,True,True,True,True,True,True
584,37,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-540107,True,True,True,True,True,True,True
585,37,roofward,autumn_wind:roofward->signal_ridge:wire:shored,v28-449616,True,True,True,True,True,True,True
586,37,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-548268,True,True,True,True,False,True,True
587,37,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-447247,True,True,True,True,False,True,True
588,37,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-468637,True,True,True,True,True,True,True
589,37,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-534080,True,True,True,True,True,True,True
590,37,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-472455,True,True,True,True,True,True,True
591,37,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-554527,True,True,True,True,False,True,True
592,38,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502944,True,True,True,True,False,True,True
593,38,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477882,True,True,True,True,True,True,True
594,38,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-453008,True,True,True,True,True,True,True
595,38,roofward,autumn_wind:roofward->archive_quarter:thread:shored,v28-521187,True,True,True,True,True,True,True
596,38,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-554791,True,True,True,True,False,True,True
597,38,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467755,True,True,True,True,False,True,True
598,38,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-449697,True,True,True,True,True,True,True
599,38,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-458837,True,True,True,True,True,True,True
600,38,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-516044,True,True,True,True,True,True,True
601,38,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-548735,True,True,True,True,False,True,True
602,38,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-486268,True,True,True,True,False,True,True
603,38,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-476945,True,True,True,True,True,True,True
604,38,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-441338,True,True,True,True,True,True,True
605,38,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-510016,True,True,True,True,True,True,True
606,38,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-553924,True,True,True,True,False,True,True
607,38,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502786,True,True,True,True,False,True,True
608,39,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-468757,True,True,True,True,True,True,True
609,39,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-534127,True,True,True,True,True,True,True
610,39,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-471670,True,True,True,True,True,True,True
611,39,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-554582,True,True,True,True,False,True,True
612,39,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446647,True,True,True,True,False,True,True
613,39,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-461062,True,True,True,True,True,True,True
614,39,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-538055,True,True,True,True,True,True,True
615,39,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-459411,True,True,True,True,True,True,True
616,39,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-547943,True,True,True,True,False,True,True
617,39,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446922,True,True,True,True,False,True,True
618,39,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-466937,True,True,True,True,True,True,True
619,39,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-533755,True,True,True,True,True,True,True
620,39,roofward,autumn_wind:roofward->signal_ridge:wire:shored,v28-449070,True,True,True,True,True,True,True
621,39,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-528230,True,True,True,True,False,True,True
622,39,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446701,True,True,True,True,False,True,True
623,39,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-462089,True,True,True,True,True,True,True
624,40,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-441840,True,True,True,True,True,True,True
625,40,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-509706,True,True,True,True,True,True,True
626,40,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-554466,True,True,True,True,False,True,True
627,40,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502894,True,True,True,True,False,True,True
628,40,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-471682,True,True,True,True,True,True,True
629,40,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-440238,True,True,True,True,True,True,True
630,40,roofward,autumn_wind:roofward->archive_quarter:thread:shored,v28-527417,True,True,True,True,True,True,True
631,40,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-540555,True,True,True,True,False,True,True
632,40,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467209,True,True,True,True,False,True,True
633,40,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-454705,True,True,True,True,True,True,True
634,40,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-452339,True,True,True,True,True,True,True
635,40,roofward,autumn_wind:roofward->archive_quarter:herbs:shored,v28-496908,True,True,True,True,True,True,True
636,40,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-542830,True,True,True,True,False,True,True
637,40,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-480514,True,True,True,True,False,True,True
638,40,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-471330,True,True,True,True,True,True,True
639,40,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-448166,True,True,True,True,True,True,True
640,41,roofward,autumn_wind:roofward->signal_ridge:wire:shored,v28-449178,True,True,True,True,True,True,True
641,41,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-541918,True,True,True,True,False,True,True
642,41,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446809,True,True,True,True,False,True,True
643,41,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-462599,True,True,True,True,True,True,True
644,41,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-520578,True,True,True,True,True,True,True
645,41,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-459573,True,True,True,True,True,True,True
646,41,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-560977,True,True,True,True,False,True,True
647,41,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-447084,True,True,True,True,False,True,True
648,41,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-467099,True,True,True,True,True,True,True
649,41,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-532190,True,True,True,True,True,True,True
650,41,roofward,autumn_wind:roofward->signal_ridge:herbs:shored,v28-472292,True,True,True,True,True,True,True
651,41,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-528392,True,True,True,True,False,True,True
652,41,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-459673,True,True,True,True,False,True,True
653,41,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-460876,True,True,True,True,True,True,True
654,41,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-520632,True,True,True,True,True,True,True
655,41,roofward,autumn_wind:roofward->signal_ridge:wire:stable,v28-448476,True,True,True,True,True,True,True
656,42,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-503001,True,True,True,True,False,True,True
657,42,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477939,True,True,True,True,True,True,True
658,42,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-440345,True,True,True,True,True,True,True
659,42,roofward,autumn_wind:roofward->archive_quarter:thread:stable,v28-520143,True,True,True,True,False,True,True
660,42,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-540662,True,True,True,True,False,True,True
661,42,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467316,True,True,True,True,False,True,True
662,42,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-449258,True,True,True,True,True,True,True
663,42,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-440124,True,True,True,True,True,True,True
664,42,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-495944,True,True,True,True,False,True,True
665,42,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-549279,True,True,True,True,False,True,True
666,42,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467591,True,True,True,True,False,True,True
667,42,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-477489,True,True,True,True,True,True,True
668,42,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-441882,True,True,True,True,True,True,True
669,42,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-509469,True,True,True,True,False,True,True
670,42,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-540716,True,True,True,True,False,True,True
671,42,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502834,True,True,True,True,False,True,True
672,43,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-468805,True,True,True,True,True,True,True
673,43,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-534175,True,True,True,True,True,True,True
674,43,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-458639,True,True,True,True,False,True,True
675,43,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-555126,True,True,True,True,False,True,True
676,43,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-459599,True,True,True,True,False,True,True
677,43,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-461606,True,True,True,True,True,True,True
678,43,riverbend,autumn_wind:riverbend->archive_quarter:thread:shored,v28-538599,True,True,True,True,True,True,True
679,43,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-458914,True,True,True,True,False,True,True
680,43,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-528499,True,True,True,True,False,True,True
681,43,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446970,True,True,True,True,False,True,True
682,43,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-466985,True,True,True,True,True,True,True
683,43,riverbend,autumn_wind:riverbend->archive_quarter:planks:shored,v28-520739,True,True,True,True,True,True,True
684,43,roofward,autumn_wind:roofward->signal_ridge:wire:stable,v28-448583,True,True,True,True,False,True,True
685,43,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-541924,True,True,True,True,False,True,True
686,43,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-447245,True,True,True,True,False,True,True
687,43,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-462633,True,True,True,True,True,True,True
688,44,riverbend,autumn_wind:riverbend->roofward:water:shored,v28-442384,True,True,True,True,True,True,True
689,44,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-509159,True,True,True,True,False,True,True
690,44,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-540824,True,True,True,True,False,True,True
691,44,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502942,True,True,True,True,False,True,True
692,44,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-471730,True,True,True,True,True,True,True
693,44,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-458560,True,True,True,True,True,True,True
694,44,roofward,autumn_wind:roofward->archive_quarter:thread:stable,v28-526850,True,True,True,True,False,True,True
695,44,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-541099,True,True,True,True,False,True,True
696,44,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467753,True,True,True,True,False,True,True
697,44,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:shored,v28-455249,True,True,True,True,True,True,True
698,44,riverbend,autumn_wind:riverbend->roofward:planks:shored,v28-440561,True,True,True,True,True,True,True
699,44,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-509631,True,True,True,True,False,True,True
700,44,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-542391,True,True,True,True,False,True,True
701,44,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-480075,True,True,True,True,False,True,True
702,44,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:shored,v28-470891,True,True,True,True,True,True,True
703,44,riverbend,autumn_wind:riverbend->roofward:water:stable,v28-446686,True,True,True,True,True,True,True
704,45,roofward,autumn_wind:roofward->signal_ridge:wire:stable,v28-448204,True,True,True,True,False,True,True
705,45,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-541975,True,True,True,True,False,True,True
706,45,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446866,True,True,True,True,False,True,True
707,45,orchard_fen,autumn_wind:orchard_fen->roofward:water:shored,v28-462656,True,True,True,True,True,True,True
708,45,riverbend,autumn_wind:riverbend->archive_quarter:planks:stable,v28-538880,True,True,True,True,False,True,True
709,45,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-458589,True,True,True,True,False,True,True
710,45,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:stable,v28-560538,True,True,True,True,False,True,True
711,45,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446645,True,True,True,True,False,True,True
712,45,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-466660,True,True,True,True,True,True,True
713,45,riverbend,autumn_wind:riverbend->archive_quarter:thread:stable,v28-530640,True,True,True,True,False,True,True
714,45,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-471288,True,True,True,True,False,True,True
715,45,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:stable,v28-528449,True,True,True,True,False,True,True
716,45,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446920,True,True,True,True,False,True,True
717,45,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:shored,v28-460933,True,True,True,True,True,True,True
718,45,riverbend,autumn_wind:riverbend->archive_quarter:planks:stable,v28-519598,True,True,True,True,False,True,True
719,45,roofward,autumn_wind:roofward->signal_ridge:wire:stable,v28-448533,True,True,True,True,False,True,True
720,46,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-542929,True,True,True,True,False,True,True
721,46,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-479773,True,True,True,True,False,True,True
722,46,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:stable,v28-470344,True,True,True,True,True,True,True
723,46,riverbend,autumn_wind:riverbend->roofward:water:stable,v28-446305,True,True,True,True,False,True,True
724,46,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-495781,True,True,True,True,False,True,True
725,46,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-560422,True,True,True,True,False,True,True
726,46,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502892,True,True,True,True,False,True,True
727,46,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:stable,v28-476255,True,True,True,True,False,True,True
728,46,riverbend,autumn_wind:riverbend->roofward:planks:stable,v28-439215,True,True,True,True,False,True,True
729,46,roofward,autumn_wind:roofward->archive_quarter:thread:stable,v28-520456,True,True,True,True,False,True,True
730,46,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-540553,True,True,True,True,False,True,True
731,46,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467207,True,True,True,True,False,True,True
732,46,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:stable,v28-447710,True,True,True,True,False,True,True
733,46,riverbend,autumn_wind:riverbend->roofward:planks:stable,v28-438994,True,True,True,True,False,True,True
734,46,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-495835,True,True,True,True,False,True,True
735,46,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-549704,True,True,True,True,False,True,True
736,47,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-447028,True,True,True,True,False,True,True
737,47,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:stable,v28-460392,True,True,True,True,False,True,True
738,47,riverbend,autumn_wind:riverbend->archive_quarter:planks:stable,v28-539042,True,True,True,True,False,True,True
739,47,roofward,autumn_wind:roofward->signal_ridge:wire:stable,v28-448641,True,True,True,True,False,True,True
740,47,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:shored,v28-529437,True,True,True,True,True,True,True
741,47,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446807,True,True,True,True,False,True,True
742,47,orchard_fen,autumn_wind:orchard_fen->roofward:water:stable,v28-448736,True,True,True,True,False,True,True
743,47,riverbend,autumn_wind:riverbend->archive_quarter:planks:stable,v28-519485,True,True,True,True,False,True,True
744,47,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-471450,True,True,True,True,False,True,True
745,47,archive_quarter,autumn_wind:archive_quarter->orchard_fen:planks:shored,v28-555714,True,True,True,True,True,True,True
746,47,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-459892,True,True,True,True,False,True,True
747,47,orchard_fen,autumn_wind:orchard_fen->roofward:seeds:stable,v28-460044,True,True,True,True,False,True,True
748,47,riverbend,autumn_wind:riverbend->archive_quarter:thread:stable,v28-518033,True,True,True,True,False,True,True
749,47,roofward,autumn_wind:roofward->signal_ridge:herbs:stable,v28-458805,True,True,True,True,False,True,True
750,47,archive_quarter,autumn_wind:archive_quarter->orchard_fen:paper:shored,v28-529491,True,True,True,True,True,True,True
751,47,signal_ridge,autumn_wind:signal_ridge->riverbend:oil:stable,v28-446861,True,True,True,True,False,True,True
752,48,riverbend,autumn_wind:riverbend->roofward:water:stable,v28-440914,True,True,True,True,False,True,True
753,48,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-495888,True,True,True,True,False,True,True
754,48,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-554571,True,True,True,True,True,True,True
755,48,signal_ridge,autumn_wind:signal_ridge->orchard_fen:planks:stable,v28-502999,True,True,True,True,False,True,True
756,48,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:stable,v28-470726,True,True,True,True,False,True,True
757,48,riverbend,autumn_wind:riverbend->roofward:planks:stable,v28-457566,True,True,True,True,False,True,True
758,48,roofward,autumn_wind:roofward->archive_quarter:thread:stable,v28-526907,True,True,True,True,False,True,True
759,48,archive_quarter,autumn_wind:archive_quarter->signal_ridge:paper:stable,v28-541156,True,True,True,True,False,True,True
760,48,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-467314,True,True,True,True,False,True,True
761,48,orchard_fen,autumn_wind:orchard_fen->riverbend:oil:stable,v28-453759,True,True,True,True,False,True,True
762,48,riverbend,autumn_wind:riverbend->roofward:planks:stable,v28-439101,True,True,True,True,False,True,True
