tick_id,day,route_id,export_hash,import_hash,exported_bytes,import_attempted,import_accepted,roundtrip_ok,rejected_reason,visible_import_notice
714,48,signal_orchard,v31-561206,v31-516800,74,True,True,v31-561206,none,import accepted
715,48,orchard_riverbend,v31-616760,v31-556483,77,False,False,True,none,export ready
716,48,central_repair_ring,v31-614416,v31-569375,78,False,False,True,none,export ready
717,48,riverbend_roofward,v31-512357,v31-470281,70,False,False,True,none,export ready
718,48,roofward_archive,v31-583972,v31-525620,75,False,False,True,none,export ready
719,48,archive_signal,v31-545761,v31-488803,72,True,True,v31-545761,none,import accepted
720,49,signal_orchard,v31-560393,v31-516906,74,False,False,True,none,export ready
721,49,orchard_riverbend,v31-602140,v31-556857,77,True,True,v31-602140,none,import accepted
722,49,central_repair_ring,v31-614416,v31-569375,78,False,False,True,none,export ready
723,49,riverbend_roofward,v31-512484,v31-470281,70,False,False,True,none,export ready
724,49,roofward_archive,v31-569668,v31-525728,75,False,False,True,none,export ready
725,49,archive_signal,v31-532035,v31-488803,72,False,False,True,none,export ready
726,49,signal_orchard,v31-560393,v31-516906,74,False,False,True,none,export ready
727,49,orchard_riverbend,v31-602380,v31-556857,77,False,False,True,none,export ready
728,49,central_repair_ring,v31-614662,v31-569864,78,True,True,v31-614662,none,import accepted
729,49,riverbend_roofward,v31-512484,v31-469498,70,True,True,v31-512484,none,import accepted
730,49,roofward_archive,v31-569800,v31-525728,75,False,False,True,none,export ready
731,49,archive_signal,v31-532164,v31-488803,72,False,False,True,none,export ready
732,49,signal_orchard,v31-574663,v31-517012,74,False,False,True,none,export ready
733,49,orchard_riverbend,v31-617415,v31-556857,77,False,False,True,none,export ready
734,49,central_repair_ring,v31-586237,v31-542216,76,True,True,v31-586237,none,import accepted
735,50,roofward_archive,v31-570040,v31-525043,75,True,True,v31-570040,none,import accepted
736,50,archive_signal,v31-532164,v31-489164,72,True,True,v31-532164,none,import accepted
737,50,signal_orchard,v31-574663,v31-517012,74,False,False,True,none,export ready
738,50,orchard_riverbend,v31-602514,v31-556857,77,False,False,True,none,export ready
739,50,central_repair_ring,v31-586589,v31-542327,76,False,False,True,none,export ready
740,50,riverbend_roofward,v31-512718,v31-469498,70,False,False,True,none,export ready
741,50,roofward_archive,v31-569115,v31-525043,75,False,False,True,none,export ready
742,50,archive_signal,v31-532525,v31-489164,72,False,False,True,none,export ready
743,50,signal_orchard,v31-560736,v31-517118,74,False,False,True,none,export ready
744,50,orchard_riverbend,v31-602514,v31-556857,77,True,False,True,stale branch revision,rejected: stale branch revision
745,50,central_repair_ring,v31-608853,v31-542327,76,False,False,True,none,export ready
746,50,riverbend_roofward,v31-512845,v31-469498,70,False,False,True,none,export ready
747,50,roofward_archive,v31-591605,v31-525151,75,False,False,True,none,export ready
748,50,archive_signal,v31-532654,v31-489164,72,False,False,True,none,export ready
749,50,signal_orchard,v31-581989,v31-516303,74,True,True,v31-581989,none,import accepted
750,51,orchard_riverbend,v31-625748,v31-556966,77,False,False,True,none,export ready
751,51,central_repair_ring,v31-586722,v31-541530,76,True,True,v31-586722,none,import accepted
752,51,riverbend_roofward,v31-512845,v31-469498,70,False,False,True,none,export ready
753,51,roofward_archive,v31-591605,v31-525151,75,False,False,True,none,export ready
754,51,archive_signal,v31-475769,v31-413561,66,False,False,True,none,export ready
755,51,signal_orchard,v31-560970,v31-516303,74,False,False,True,none,export ready
756,51,orchard_riverbend,v31-602623,v31-556966,77,False,False,True,none,export ready
757,51,central_repair_ring,v31-585792,v31-541530,76,False,False,True,none,export ready
758,51,riverbend_roofward,v31-513082,v31-469608,70,False,False,True,none,export ready
759,51,roofward_archive,v31-569223,v31-524331,75,True,True,v31-569223,none,import accepted
760,51,archive_signal,v31-476285,v31-413561,66,False,False,True,none,export ready
761,51,signal_orchard,v31-561101,v31-516303,74,False,False,True,none,export ready
762,51,orchard_riverbend,v31-624447,v31-557075,77,False,False,True,none,export ready
763,51,central_repair_ring,v31-608335,v31-541530,76,False,False,True,none,export ready
764,51,riverbend_roofward,v31-534392,v31-469969,70,True,True,v31-534392,none,import accepted
765,52,roofward_archive,v31-569568,v31-524439,75,False,False,True,none,export ready
766,52,archive_signal,v31-455218,v31-412829,66,True,True,v31-455218,none,import accepted
767,52,signal_orchard,v31-561232,v31-516303,74,False,False,True,none,export ready
768,52,orchard_riverbend,v31-624447,v31-557075,77,False,False,True,none,export ready
769,52,central_repair_ring,v31-586036,v31-541641,76,False,False,True,none,export ready
770,52,riverbend_roofward,v31-513316,v31-469969,70,False,False,True,none,export ready
771,52,roofward_archive,v31-592501,v31-524439,75,False,False,True,none,export ready
772,52,archive_signal,v31-454363,v31-412829,66,False,False,True,none,export ready
773,52,signal_orchard,v31-561469,v31-516409,74,False,False,True,none,export ready
774,52,orchard_riverbend,v31-602866,v31-556467,77,True,True,v31-602866,none,import accepted
775,52,central_repair_ring,v31-607597,v31-541641,76,False,False,True,none,export ready
776,52,riverbend_roofward,v31-513443,v31-469969,70,False,False,True,none,export ready
777,52,roofward_archive,v31-591781,v31-523943,75,True,True,v31-591781,none,import accepted
778,52,archive_signal,v31-474384,v31-412829,66,False,False,True,none,export ready
779,52,signal_orchard,v31-583690,v31-516774,74,True,True,v31-583690,none,import accepted
780,53,orchard_riverbend,v31-602367,v31-556576,77,False,False,True,none,export ready
781,53,central_repair_ring,v31-586169,v31-540817,76,True,True,v31-586169,none,import accepted
782,53,riverbend_roofward,v31-513443,v31-469969,70,False,False,True,none,export ready
783,53,roofward_archive,v31-568940,v31-523943,75,False,False,True,none,export ready
784,53,archive_signal,v31-454592,v31-412176,66,True,True,v31-454592,none,import accepted
785,53,signal_orchard,v31-561703,v31-516774,74,False,False,True,none,export ready
786,53,orchard_riverbend,v31-602367,v31-556576,77,False,False,True,none,export ready
787,53,central_repair_ring,v31-586543,v31-540817,76,False,False,True,none,export ready
788,53,riverbend_roofward,v31-534190,v31-470079,70,False,False,True,none,export ready
789,53,roofward_archive,v31-568940,v31-524312,75,True,True,v31-568940,none,import accepted
790,53,archive_signal,v31-454818,v31-412176,66,False,False,True,none,export ready
791,53,signal_orchard,v31-561834,v31-516774,74,False,False,True,none,export ready
792,53,orchard_riverbend,v31-633044,v31-556685,77,False,False,True,none,export ready
793,53,central_repair_ring,v31-586676,v31-540817,76,False,False,True,none,export ready
794,53,riverbend_roofward,v31-534190,v31-470440,70,True,True,v31-534190,none,import accepted
795,54,roofward_archive,v31-498808,v31-455917,69,False,False,True,none,export ready
796,54,archive_signal,v31-454941,v31-412525,66,True,True,v31-454941,none,import accepted
797,54,signal_orchard,v31-561834,v31-516774,74,False,False,True,none,export ready
798,54,orchard_riverbend,v31-633044,v31-556685,77,False,False,True,none,export ready
799,54,central_repair_ring,v31-586920,v31-540928,76,False,False,True,none,export ready
800,54,riverbend_roofward,v31-513787,v31-470440,70,False,False,True,none,export ready
801,54,roofward_archive,v31-498808,v31-455917,69,False,False,True,none,export ready
802,54,archive_signal,v31-455167,v31-412525,66,False,False,True,none,export ready
803,54,signal_orchard,v31-562071,v31-516880,74,False,False,True,none,export ready
804,54,orchard_riverbend,v31-602476,v31-557059,77,True,True,v31-602476,none,import accepted
805,54,central_repair_ring,v31-609463,v31-540928,76,False,False,True,none,export ready
806,54,riverbend_roofward,v31-513914,v31-470440,70,False,False,True,none,export ready
807,54,roofward_archive,v31-519399,v31-456025,69,False,False,True,none,export ready
808,54,archive_signal,v31-476100,v31-412525,66,False,False,True,none,export ready
809,54,signal_orchard,v31-584017,v31-516290,74,True,True,v31-584017,none,import accepted
810,55,central_repair_ring,v31-586164,v31-540039,76,False,False,True,none,export ready
811,55,riverbend_roofward,v31-668325,v31-598031,80,True,True,v31-668325,none,import accepted
812,55,roofward_archive,v31-519399,v31-456025,69,False,False,True,none,export ready
813,55,archive_signal,v31-455290,v31-412525,66,False,False,True,none,export ready
814,55,signal_orchard,v31-561456,v31-516396,74,False,False,True,none,export ready
815,55,orchard_riverbend,v31-602716,v31-557059,77,False,False,True,none,export ready
816,55,central_repair_ring,v31-586164,v31-540039,76,False,False,True,none,export ready
817,55,riverbend_roofward,v31-644678,v31-598031,80,False,False,True,none,export ready
818,55,roofward_archive,v31-499150,v31-456133,69,False,False,True,none,export ready
819,55,archive_signal,v31-455290,v31-411919,66,True,True,v31-455290,none,import accepted
820,55,signal_orchard,v31-575895,v31-516396,74,False,False,True,none,export ready
821,55,orchard_riverbend,v31-602850,v31-557059,77,False,False,True,none,export ready
822,55,central_repair_ring,v31-601203,v31-540150,76,False,False,True,none,export ready
823,55,riverbend_roofward,v31-527396,v31-470030,70,False,False,True,none,export ready
824,55,roofward_archive,v31-512799,v31-456490,69,True,True,v31-512799,none,import accepted
825,56,archive_signal,v31-532326,v31-487674,72,False,False,True,none,export ready
826,56,signal_orchard,v31-561587,v31-516761,74,True,True,v31-561587,none,import accepted
827,56,orchard_riverbend,v31-602850,v31-557059,77,False,False,True,none,export ready
828,56,central_repair_ring,v31-601203,v31-540150,76,False,False,True,none,export ready
829,56,riverbend_roofward,v31-645035,v31-598251,80,False,False,True,none,export ready
830,56,roofward_archive,v31-569978,v31-525113,75,False,False,True,none,export ready
831,56,archive_signal,v31-532326,v31-487674,72,False,False,True,none,export ready
832,56,signal_orchard,v31-561821,v31-516761,74,False,False,True,none,export ready
833,56,orchard_riverbend,v31-603093,v31-557542,77,True,True,v31-603093,none,import accepted
834,56,central_repair_ring,v31-586275,v31-540524,76,True,True,v31-586275,none,import accepted
835,56,riverbend_roofward,v31-645172,v31-598251,80,False,False,True,none,export ready
836,56,roofward_archive,v31-570110,v31-525113,75,False,False,True,none,export ready
837,56,archive_signal,v31-546390,v31-487780,72,False,False,True,none,export ready
838,56,signal_orchard,v31-576535,v31-516761,74,False,False,True,none,export ready
839,56,orchard_riverbend,v31-603333,v31-557916,77,True,True,v31-603333,none,import accepted
840,57,central_repair_ring,v31-586627,v31-541009,76,True,True,v31-586627,none,import accepted
841,57,riverbend_roofward,v31-645309,v31-598632,80,True,True,v31-645309,none,import accepted
842,57,roofward_archive,v31-570110,v31-525113,75,False,False,True,none,export ready
843,57,archive_signal,v31-468219,v31-412237,66,False,False,True,none,export ready
844,57,signal_orchard,v31-562058,v31-516867,74,False,False,True,none,export ready
845,57,orchard_riverbend,v31-603573,v31-557916,77,False,False,True,none,export ready
846,57,central_repair_ring,v31-586868,v31-541009,76,False,False,True,none,export ready
847,57,riverbend_roofward,v31-645553,v31-598632,80,False,False,True,none,export ready
848,57,roofward_archive,v31-499849,v31-456706,69,False,False,True,none,export ready
849,57,archive_signal,v31-454985,v31-412692,66,True,True,v31-454985,none,import accepted
850,57,signal_orchard,v31-576222,v31-516867,74,False,False,True,none,export ready
851,57,orchard_riverbend,v31-603707,v31-557916,77,False,False,True,none,export ready
852,57,central_repair_ring,v31-630623,v31-569237,78,False,False,True,none,export ready
853,57,riverbend_roofward,v31-660335,v31-598632,80,False,False,True,none,export ready
854,57,roofward_archive,v31-499975,v31-457063,69,True,True,v31-499975,none,import accepted
855,58,archive_signal,v31-455211,v31-412692,66,False,False,True,none,export ready
856,58,signal_orchard,v31-456993,v31-401918,65,True,True,v31-456993,none,import accepted
857,58,orchard_riverbend,v31-603707,v31-557916,77,False,False,True,none,export ready
858,58,central_repair_ring,v31-630623,v31-569237,78,False,False,True,none,export ready
859,58,riverbend_roofward,v31-645800,v31-598742,80,False,False,True,none,export ready
860,58,roofward_archive,v31-500332,v31-457063,69,False,False,True,none,export ready
861,58,archive_signal,v31-454226,v31-412692,66,False,False,True,none,export ready
862,58,signal_orchard,v31-562504,v31-517444,74,False,False,True,none,export ready
863,58,orchard_riverbend,v31-482610,v31-439673,68,False,False,True,none,export ready
864,58,central_repair_ring,v31-630906,v31-569615,78,True,True,v31-630906,none,import accepted
865,58,riverbend_roofward,v31-660869,v31-598742,80,False,False,True,none,export ready
866,58,roofward_archive,v31-500458,v31-457063,69,False,False,True,none,export ready
867,58,archive_signal,v31-532078,v31-488459,72,False,False,True,none,export ready
868,58,signal_orchard,v31-577049,v31-517550,74,True,False,True,stale branch revision,rejected: stale branch revision
869,58,orchard_riverbend,v31-496156,v31-440029,68,True,True,v31-496156,none,import accepted
870,59,central_repair_ring,v31-616118,v31-569726,78,False,False,True,none,export ready
871,59,riverbend_roofward,v31-644703,v31-599123,80,True,True,v31-644703,none,import accepted
872,59,roofward_archive,v31-500458,v31-457063,69,False,False,True,none,export ready
873,59,archive_signal,v31-546578,v31-488459,72,False,False,True,none,export ready
874,59,signal_orchard,v31-561561,v31-517550,74,False,False,True,none,export ready
875,59,orchard_riverbend,v31-604299,v31-557900,77,True,True,v31-604299,none,import accepted
876,59,central_repair_ring,v31-616118,v31-569726,78,False,False,True,none,export ready
877,59,riverbend_roofward,v31-644947,v31-599123,80,False,False,True,none,export ready
878,59,roofward_archive,v31-499557,v31-457171,69,False,False,True,none,export ready
879,59,archive_signal,v31-532078,v31-488820,72,True,True,v31-532078,none,import accepted
880,59,signal_orchard,v31-561692,v31-517550,74,False,False,True,none,export ready
881,59,orchard_riverbend,v31-481307,v31-439621,68,False,False,True,none,export ready
882,59,central_repair_ring,v31-630805,v31-570215,78,True,True,v31-630805,none,import accepted
883,59,riverbend_roofward,v31-660303,v31-599123,80,False,False,True,none,export ready
884,59,roofward_archive,v31-513471,v31-456555,69,True,True,v31-513471,none,import accepted
885,60,signal_orchard,v31-561929,v31-517656,74,False,False,True,none,export ready
886,60,orchard_riverbend,v31-481307,v31-439977,68,True,True,v31-481307,none,import accepted
887,60,central_repair_ring,v31-608489,v31-541201,76,False,False,True,none,export ready
888,60,riverbend_roofward,v31-645084,v31-599123,80,False,False,True,none,export ready
889,60,roofward_archive,v31-569406,v31-525571,75,True,True,v31-569406,none,import accepted
890,60,archive_signal,v31-532310,v31-488820,72,False,False,True,none,export ready
891,60,signal_orchard,v31-561929,v31-517656,74,False,False,True,none,export ready
892,60,orchard_riverbend,v31-481663,v31-439977,68,False,False,True,none,export ready
893,60,central_repair_ring,v31-586927,v31-541201,76,False,False,True,none,export ready
894,60,riverbend_roofward,v31-645084,v31-599504,80,True,True,v31-645084,none,import accepted
895,60,roofward_archive,v31-569643,v31-525571,75,False,False,True,none,export ready
896,60,archive_signal,v31-532439,v31-488820,72,False,False,True,none,export ready
897,60,signal_orchard,v31-584256,v31-517762,74,False,False,True,none,export ready
898,60,orchard_riverbend,v31-481788,v31-439977,68,False,False,True,none,export ready
899,60,central_repair_ring,v31-608599,v31-541312,76,True,False,True,stale branch revision,rejected: stale branch revision
900,61,riverbend_roofward,v31-645438,v31-599614,80,False,False,True,none,export ready
901,61,roofward_archive,v31-569775,v31-525940,75,True,True,v31-569775,none,import accepted
902,61,archive_signal,v31-532439,v31-488820,72,False,False,True,none,export ready
903,61,signal_orchard,v31-584256,v31-517762,74,False,False,True,none,export ready
904,61,orchard_riverbend,v31-603344,v31-558492,77,False,False,True,none,export ready
905,61,central_repair_ring,v31-608599,v31-541312,76,False,False,True,none,export ready
906,61,riverbend_roofward,v31-645438,v31-599614,80,False,False,True,none,export ready
907,61,roofward_archive,v31-570012,v31-525940,75,False,False,True,none,export ready
908,61,archive_signal,v31-532674,v31-488926,72,False,False,True,none,export ready
909,61,signal_orchard,v31-562035,v31-517172,74,True,True,v31-562035,none,import accepted
910,61,orchard_riverbend,v31-626048,v31-558492,77,False,False,True,none,export ready
911,61,central_repair_ring,v31-585973,v31-541312,76,False,False,True,none,export ready
912,61,riverbend_roofward,v31-667615,v31-599614,80,False,False,True,none,export ready
913,61,roofward_archive,v31-592394,v31-525940,75,False,False,True,none,export ready
914,61,archive_signal,v31-554302,v31-489287,72,True,True,v31-554302,none,import accepted
915,62,signal_orchard,v31-561420,v31-517278,74,False,False,True,none,export ready
916,62,orchard_riverbend,v31-603478,v31-557686,77,True,True,v31-603478,none,import accepted
917,62,central_repair_ring,v31-586106,v31-541312,76,False,False,True,none,export ready
918,62,riverbend_roofward,v31-667615,v31-599614,80,False,False,True,none,export ready
919,62,roofward_archive,v31-570252,v31-526048,75,False,False,True,none,export ready
920,62,archive_signal,v31-532906,v31-489287,72,False,False,True,none,export ready
921,62,signal_orchard,v31-584188,v31-517278,74,False,False,True,none,export ready
922,62,orchard_riverbend,v31-602538,v31-557686,77,False,False,True,none,export ready
923,62,central_repair_ring,v31-615129,v31-569548,78,False,False,True,none,export ready
924,62,riverbend_roofward,v31-669196,v31-599995,80,True,True,v31-669196,none,import accepted
925,62,roofward_archive,v31-591659,v31-526048,75,False,False,True,none,export ready
926,62,archive_signal,v31-533035,v31-489287,72,False,False,True,none,export ready
927,62,signal_orchard,v31-583472,v31-517384,74,False,False,True,none,export ready
928,62,orchard_riverbend,v31-624253,v31-557686,77,False,False,True,none,export ready
929,62,central_repair_ring,v31-637994,v31-569926,78,True,True,v31-637994,none,import accepted
930,63,riverbend_roofward,v31-645792,v31-600105,80,False,False,True,none,export ready
931,63,roofward_archive,v31-570384,v31-526417,75,True,True,v31-570384,none,import accepted
932,63,archive_signal,v31-533035,v31-489287,72,False,False,True,none,export ready
933,63,signal_orchard,v31-583472,v31-517384,74,False,False,True,none,export ready
934,63,orchard_riverbend,v31-602781,v31-557795,77,False,False,True,none,export ready
935,63,central_repair_ring,v31-615372,v31-569926,78,False,False,True,none,export ready
936,63,riverbend_roofward,v31-645792,v31-600105,80,False,False,True,none,export ready
937,63,roofward_archive,v31-570621,v31-526417,75,False,False,True,none,export ready
938,63,archive_signal,v31-532315,v31-488799,72,True,True,v31-532315,none,import accepted
939,63,signal_orchard,v31-561526,v31-517749,74,True,True,v31-561526,none,import accepted
940,63,orchard_riverbend,v31-625204,v31-557795,77,False,False,True,none,export ready
941,63,central_repair_ring,v31-637241,v31-569926,78,False,False,True,none,export ready
942,63,riverbend_roofward,v31-668098,v31-599224,80,False,False,True,none,export ready
943,63,roofward_archive,v31-592726,v31-526417,75,False,False,True,none,export ready
944,63,archive_signal,v31-532547,v31-489160,72,True,True,v31-532547,none,import accepted
945,64,signal_orchard,v31-561866,v31-518220,74,True,True,v31-561866,none,import accepted
946,64,orchard_riverbend,v31-602915,v31-556962,77,True,True,v31-602915,none,import accepted
947,64,central_repair_ring,v31-615372,v31-569926,78,False,False,True,none,export ready
948,64,riverbend_roofward,v31-668098,v31-599224,80,False,False,True,none,export ready
949,64,roofward_archive,v31-570861,v31-526525,75,False,False,True,none,export ready
950,64,archive_signal,v31-532779,v31-489160,72,False,False,True,none,export ready
951,64,signal_orchard,v31-562100,v31-518220,74,False,False,True,none,export ready
952,64,orchard_riverbend,v31-603155,v31-556962,77,False,False,True,none,export ready
953,64,central_repair_ring,v31-615618,v31-570037,78,False,False,True,none,export ready
954,64,riverbend_roofward,v31-645048,v31-599605,80,True,True,v31-645048,none,import accepted
955,64,roofward_archive,v31-593243,v31-526525,75,False,False,True,none,export ready
956,64,archive_signal,v31-532908,v31-489160,72,False,False,True,none,export ready
957,64,signal_orchard,v31-463683,v31-402852,65,False,False,True,none,export ready
958,64,orchard_riverbend,v31-625859,v31-556962,77,False,False,True,none,export ready
959,64,central_repair_ring,v31-638200,v31-570415,78,True,True,v31-638200,none,import accepted
