tick_id,day,region_id,building,tier_before,upgrade_attempt,upgrade_success,tier_after,required_resource,resource_spent,durability_bonus,visible_upgrade_marker
694,44,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
695,44,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
696,44,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
697,44,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
698,44,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
699,44,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
700,44,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
701,44,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
702,44,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
703,44,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
704,45,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
705,45,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
706,45,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
707,45,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
708,45,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
709,45,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
710,45,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
711,45,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
712,45,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
713,45,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
714,45,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
715,45,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
716,45,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
717,45,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
718,45,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
719,45,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
720,46,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
721,46,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
722,46,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
723,46,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
724,46,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
725,46,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
726,46,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
727,46,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
728,46,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
729,46,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
730,46,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
731,46,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
732,46,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
733,46,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
734,46,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
735,46,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
736,47,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
737,47,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
738,47,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
739,47,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
740,47,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
741,47,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
742,47,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
743,47,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
744,47,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
745,47,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
746,47,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
747,47,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
748,47,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
749,47,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
750,47,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
751,47,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
752,48,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
753,48,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
754,48,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
755,48,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
756,48,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
757,48,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
758,48,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
759,48,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
760,48,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
761,48,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
762,48,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
763,48,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
764,48,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
765,48,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
766,48,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
767,48,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
768,49,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
769,49,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
770,49,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
771,49,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
772,49,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
773,49,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
774,49,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
775,49,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
776,49,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
777,49,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
778,49,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
779,49,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
780,49,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
781,49,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
782,49,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
783,49,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
784,50,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
785,50,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
786,50,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
787,50,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
788,50,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
789,50,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
790,50,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
791,50,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
792,50,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
793,50,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
794,50,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
795,50,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
796,50,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
797,50,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
798,50,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
799,50,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
800,51,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
801,51,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
802,51,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
803,51,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
804,51,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
805,51,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
806,51,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
807,51,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
808,51,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
809,51,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
810,51,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
811,51,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
812,51,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
813,51,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
814,51,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
815,51,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
816,52,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
817,52,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
818,52,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
819,52,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
820,52,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
821,52,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
822,52,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
823,52,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
824,52,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
825,52,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
826,52,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
827,52,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
828,52,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
829,52,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
830,52,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
831,52,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
832,53,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
833,53,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
834,53,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
835,53,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
836,53,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
837,53,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
838,53,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
839,53,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
840,53,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
841,53,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
842,53,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
843,53,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
844,53,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
845,53,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
846,53,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
847,53,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
848,54,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
849,54,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
850,54,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
851,54,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
852,54,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
853,54,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
854,54,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
855,54,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
856,54,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
857,54,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
858,54,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
859,54,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
860,54,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
861,54,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
862,54,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
863,54,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
864,55,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
865,55,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
866,55,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
867,55,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
868,55,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
869,55,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
870,55,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
871,55,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
872,55,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
873,55,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
874,55,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
875,55,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
876,55,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
877,55,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
878,55,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
879,55,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
880,56,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
881,56,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
882,56,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
883,56,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
884,56,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
885,56,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
886,56,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
887,56,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
888,56,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
889,56,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
890,56,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
891,56,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
892,56,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
893,56,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
894,56,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
895,56,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
896,57,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
897,57,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
898,57,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
899,57,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
900,57,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
901,57,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
902,57,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
903,57,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
904,57,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
905,57,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
906,57,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
907,57,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
908,57,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
909,57,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
910,57,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
911,57,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
912,58,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
913,58,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
914,58,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
915,58,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
916,58,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
917,58,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
918,58,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
919,58,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
920,58,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
921,58,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
922,58,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
923,58,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
924,58,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
925,58,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
926,58,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
927,58,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
928,59,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
929,59,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
930,59,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
931,59,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
932,59,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
933,59,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
934,59,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
935,59,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
936,59,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
937,59,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
938,59,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
939,59,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
940,59,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
941,59,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
942,59,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
943,59,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
944,60,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
945,60,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
946,60,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
947,60,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
948,60,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
949,60,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
950,60,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
951,60,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
952,60,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
953,60,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
954,60,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
955,60,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
956,60,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
957,60,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
958,60,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
959,60,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
960,61,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
961,61,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
962,61,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
963,61,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
964,61,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
965,61,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
966,61,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
967,61,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
968,61,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
969,61,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
970,61,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
971,61,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
972,61,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
973,61,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
974,61,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
975,61,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
976,62,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
977,62,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
978,62,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
979,62,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
980,62,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
981,62,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
982,62,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
983,62,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
984,62,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
985,62,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
986,62,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
987,62,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
988,62,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
989,62,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
990,62,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
991,62,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
992,63,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
993,63,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
994,63,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
995,63,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
996,63,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
997,63,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
998,63,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
999,63,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
1000,63,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
1001,63,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
1002,63,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
1003,63,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
1004,63,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
1005,63,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
1006,63,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
1007,63,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
1008,64,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
1009,64,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
1010,64,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
1011,64,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
1012,64,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
1013,64,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
1014,64,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
1015,64,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
1016,64,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
1017,64,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
1018,64,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
1019,64,orchard_fen,seed pier,3,False,False,3,planks,0.0,0.0,no upgrade
1020,64,riverbend,river mill,3,False,False,3,oil,0.0,0.0,no upgrade
1021,64,roofward,roof cistern,3,False,False,3,water,0.0,0.0,no upgrade
1022,64,archive_quarter,public kiosk,3,False,False,3,thread,0.0,0.0,no upgrade
1023,64,signal_ridge,signal tower,3,False,False,3,wire,0.0,0.0,no upgrade
