tick_id,day,route_id,agent,follows_body_reaction_tick,delay_ticks,dialogue_line,bounded_refusal_available,recovery_choice_available,dialogue_visible,localstorage_memory_key,memory_written,private_workspace_hidden
648,55,riverbend_roofward,Ari,648,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
650,55,archive_signal,Nia,650,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
651,55,signal_orchard,Milo,651,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
654,55,riverbend_roofward,Fay,654,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
656,55,archive_signal,Milo,656,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
657,55,signal_orchard,Ivo,657,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
659,55,central_repair_ring,Pax,653,3,Back up. Sparks near my hands make me lose the thread.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
661,56,archive_signal,Milo,656,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
662,56,signal_orchard,Ivo,662,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
665,56,riverbend_roofward,Fay,665,5,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
666,56,roofward_archive,Nia,666,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
668,56,signal_orchard,Ivo,668,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
669,56,orchard_riverbend,Ari,669,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
671,56,riverbend_roofward,Fay,665,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
672,57,roofward_archive,Nia,672,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
674,57,signal_orchard,Ivo,674,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
675,57,orchard_riverbend,Ari,675,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
678,57,roofward_archive,Fay,678,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
680,57,signal_orchard,Milo,680,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
681,57,orchard_riverbend,Ivo,681,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
683,57,riverbend_roofward,Ari,677,2,I will not cross the wet plank while my hands are numb.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
684,58,roofward_archive,Fay,684,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
686,58,signal_orchard,Milo,686,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
687,58,orchard_riverbend,Ivo,687,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
690,58,roofward_archive,Nia,690,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,False,ssrm.v34.memory.roofward_archive,True,True
692,58,signal_orchard,Ivo,692,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
693,58,orchard_riverbend,Ari,693,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
695,58,riverbend_roofward,Fay,689,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
696,59,roofward_archive,Nia,696,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
698,59,signal_orchard,Ivo,698,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
699,59,orchard_riverbend,Ari,699,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
702,59,roofward_archive,Fay,702,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
704,59,signal_orchard,Milo,704,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
705,59,orchard_riverbend,Ivo,705,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
707,59,riverbend_roofward,Ari,701,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
708,60,roofward_archive,Fay,708,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
710,60,signal_orchard,Milo,710,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
711,60,orchard_riverbend,Ivo,711,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
714,60,roofward_archive,Nia,714,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
716,60,signal_orchard,Ivo,716,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
717,60,orchard_riverbend,Ari,717,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
719,60,riverbend_roofward,Fay,713,3,I will not cross the wet plank while my hands are numb.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
720,61,roofward_archive,Nia,720,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
722,61,signal_orchard,Ivo,722,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
723,61,orchard_riverbend,Ari,723,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
726,61,roofward_archive,Fay,726,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
728,61,signal_orchard,Milo,728,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
729,61,orchard_riverbend,Ivo,729,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
731,61,riverbend_roofward,Ari,725,2,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
732,62,roofward_archive,Fay,732,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
734,62,signal_orchard,Milo,734,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
735,62,orchard_riverbend,Ivo,735,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
738,62,roofward_archive,Nia,738,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
740,62,signal_orchard,Ivo,740,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
741,62,orchard_riverbend,Ari,741,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
743,62,riverbend_roofward,Fay,737,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
744,63,roofward_archive,Nia,744,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
745,63,archive_signal,Milo,739,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
746,63,signal_orchard,Ivo,746,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
747,63,orchard_riverbend,Ari,747,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
750,63,roofward_archive,Fay,750,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
752,63,signal_orchard,Milo,752,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
753,63,orchard_riverbend,Ivo,753,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
755,63,riverbend_roofward,Ari,749,1,I will not cross the wet plank while my hands are numb.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
757,64,signal_orchard,Milo,752,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
761,64,roofward_archive,Fay,761,8,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
762,64,archive_signal,Nia,762,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
764,64,orchard_riverbend,Ivo,764,5,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
765,64,central_repair_ring,Juno,765,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
767,64,roofward_archive,Fay,761,2,I need a slower route before I carry the ledger.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
768,65,archive_signal,Nia,768,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
770,65,orchard_riverbend,Ivo,770,9,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
771,65,central_repair_ring,Juno,771,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
774,65,archive_signal,Milo,774,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
776,65,orchard_riverbend,Ivo,776,9,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
777,65,central_repair_ring,Pax,777,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
779,65,roofward_archive,Nia,773,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
780,66,archive_signal,Milo,780,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
782,66,orchard_riverbend,Ari,782,8,The seeds stayed dry. I will remember that route.,True,True,False,ssrm.v34.memory.orchard_riverbend,True,True
783,66,central_repair_ring,Pax,783,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
786,66,archive_signal,Nia,786,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
788,66,orchard_riverbend,Ari,788,8,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
789,66,central_repair_ring,Juno,789,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
791,66,roofward_archive,Fay,785,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
792,67,archive_signal,Nia,792,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
794,67,orchard_riverbend,Ivo,794,7,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
795,67,central_repair_ring,Juno,795,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
798,67,archive_signal,Milo,798,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
799,67,signal_orchard,Ivo,799,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
800,67,orchard_riverbend,Ivo,800,7,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
801,67,central_repair_ring,Pax,801,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
803,67,roofward_archive,Nia,797,3,I need a slower route before I carry the ledger.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
804,68,archive_signal,Milo,804,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
805,68,signal_orchard,Ivo,799,1,The loop gave us light. I trust that more than the short road tonight.,True,True,False,ssrm.v34.memory.signal_orchard,True,True
806,68,orchard_riverbend,Ari,806,6,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
807,68,central_repair_ring,Pax,807,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
810,68,archive_signal,Nia,810,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
812,68,orchard_riverbend,Ari,812,6,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
813,68,central_repair_ring,Juno,813,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
815,68,roofward_archive,Fay,809,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
816,69,archive_signal,Nia,816,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
818,69,orchard_riverbend,Ivo,818,9,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
819,69,central_repair_ring,Juno,819,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
822,69,archive_signal,Milo,822,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
824,69,orchard_riverbend,Ivo,824,9,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
825,69,central_repair_ring,Pax,825,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
827,69,roofward_archive,Nia,827,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
828,70,archive_signal,Milo,828,1,That path kept the spool clean. I can explain the pattern now.,True,True,False,ssrm.v34.memory.archive_signal,True,True
830,70,orchard_riverbend,Ari,830,8,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
831,70,central_repair_ring,Pax,831,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
833,70,roofward_archive,Nia,833,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
834,70,archive_signal,Nia,834,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
836,70,orchard_riverbend,Ari,836,8,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
837,70,central_repair_ring,Juno,837,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
838,70,riverbend_roofward,Ari,838,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
839,70,roofward_archive,Fay,833,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
840,71,archive_signal,Nia,840,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
842,71,orchard_riverbend,Ivo,842,7,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
843,71,central_repair_ring,Juno,843,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
844,71,riverbend_roofward,Ari,838,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
846,71,archive_signal,Milo,846,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
848,71,orchard_riverbend,Ivo,848,7,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
849,71,central_repair_ring,Pax,849,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
851,71,roofward_archive,Nia,845,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,False,ssrm.v34.memory.roofward_archive,True,True
853,72,orchard_riverbend,Ari,848,5,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
854,72,central_repair_ring,Pax,854,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
857,72,archive_signal,Milo,857,7,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
858,72,signal_orchard,Ivo,858,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
859,72,orchard_riverbend,Ari,848,5,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
860,72,central_repair_ring,Pax,860,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
861,72,riverbend_roofward,Fay,861,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
863,72,archive_signal,Milo,857,1,Do not pull the spool from my hands. Ask first.,True,True,True,ssrm.v34.memory.archive_signal,True,True
864,73,signal_orchard,Ivo,864,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
866,73,central_repair_ring,Pax,866,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
867,73,riverbend_roofward,Fay,867,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
870,73,signal_orchard,Milo,870,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
872,73,central_repair_ring,Juno,872,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
873,73,riverbend_roofward,Ari,873,2,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
875,73,archive_signal,Nia,869,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
876,74,signal_orchard,Milo,876,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
878,74,central_repair_ring,Juno,878,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
879,74,riverbend_roofward,Ari,879,2,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
882,74,signal_orchard,Ivo,882,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
884,74,central_repair_ring,Pax,884,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
885,74,riverbend_roofward,Fay,885,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
887,74,archive_signal,Milo,881,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
888,75,signal_orchard,Ivo,888,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
890,75,central_repair_ring,Pax,890,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
891,75,riverbend_roofward,Fay,891,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
894,75,signal_orchard,Milo,894,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
896,75,central_repair_ring,Juno,896,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
897,75,riverbend_roofward,Ari,897,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,False,ssrm.v34.memory.riverbend_roofward,True,True
899,75,archive_signal,Nia,893,2,Do not pull the spool from my hands. Ask first.,True,True,True,ssrm.v34.memory.archive_signal,True,True
900,76,signal_orchard,Milo,900,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
902,76,central_repair_ring,Juno,902,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
903,76,riverbend_roofward,Ari,903,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
906,76,signal_orchard,Ivo,906,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
908,76,central_repair_ring,Pax,908,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
909,76,riverbend_roofward,Fay,909,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
911,76,archive_signal,Milo,905,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
912,77,signal_orchard,Ivo,912,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
914,77,central_repair_ring,Pax,914,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
915,77,riverbend_roofward,Fay,915,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
918,77,signal_orchard,Milo,918,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
920,77,central_repair_ring,Juno,920,1,The outer path gave me room. I can finish the wire without shaking.,True,True,False,ssrm.v34.memory.central_repair_ring,True,True
921,77,riverbend_roofward,Ari,921,2,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
923,77,archive_signal,Nia,917,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
924,78,signal_orchard,Milo,924,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
926,78,central_repair_ring,Juno,926,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
927,78,riverbend_roofward,Ari,927,2,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
930,78,signal_orchard,Ivo,930,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
932,78,central_repair_ring,Pax,932,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
933,78,riverbend_roofward,Fay,933,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
935,78,archive_signal,Milo,929,3,Do not pull the spool from my hands. Ask first.,True,True,True,ssrm.v34.memory.archive_signal,True,True
936,79,signal_orchard,Ivo,936,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
938,79,central_repair_ring,Pax,938,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
939,79,riverbend_roofward,Fay,939,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
942,79,signal_orchard,Milo,942,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
944,79,central_repair_ring,Juno,944,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
945,79,riverbend_roofward,Ari,945,1,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
947,79,archive_signal,Nia,941,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
949,80,central_repair_ring,Juno,944,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
953,80,signal_orchard,Milo,953,6,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
954,80,orchard_riverbend,Ivo,954,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
956,80,riverbend_roofward,Ari,956,5,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
957,80,roofward_archive,Fay,957,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
959,80,signal_orchard,Milo,953,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
960,81,orchard_riverbend,Ivo,960,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
962,81,riverbend_roofward,Ari,962,9,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
963,81,roofward_archive,Fay,963,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
966,81,orchard_riverbend,Ari,966,2,The seeds stayed dry. I will remember that route.,True,True,False,ssrm.v34.memory.orchard_riverbend,True,True
968,81,riverbend_roofward,Ari,968,9,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
969,81,roofward_archive,Nia,969,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
971,81,signal_orchard,Ivo,965,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
972,82,orchard_riverbend,Ari,972,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
974,82,riverbend_roofward,Fay,974,8,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
975,82,roofward_archive,Nia,975,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
