tick_id,day,route_id,recovery_before,new_damage,guild_repair,avatar_repair,drill_bonus,recovery_after,stage,unresolved,visible_recovery_marker
593,43,central_repair_ring,0.96,0.0,0.044614,0.0,0.0,0.96,open,False,open:0.96
594,43,riverbend_roofward,0.96,0.0,0.040579,0.0,0.0,0.96,open,False,open:0.96
595,43,roofward_archive,0.96,0.0,0.042345,0.0,0.0,0.96,open,False,open:0.96
596,43,archive_signal,0.96,0.06812,0.0,0.0,0.0,0.89188,blocked watch,True,blocked watch:0.89
597,43,signal_orchard,0.96,0.0,0.043327,0.055,0.0,0.96,open,False,open:0.96
598,43,orchard_riverbend,0.953352,0.0,0.0,0.0,0.0,0.953352,open,False,open:0.95
599,43,central_repair_ring,0.96,0.0,0.044627,0.0,0.0,0.96,open,False,open:0.96
600,43,riverbend_roofward,0.96,0.0,0.040592,0.0,0.0,0.96,open,False,open:0.96
601,43,roofward_archive,0.96,0.0,0.042358,0.0,0.0,0.96,open,False,open:0.96
602,44,archive_signal,0.89188,0.0,0.0,0.0,0.0,0.89188,open,False,open:0.89
603,44,signal_orchard,0.96,0.0,0.04334,0.0,0.0,0.96,open,False,open:0.96
604,44,orchard_riverbend,0.953352,0.0,0.0,0.0,0.01,0.96,open,False,open:0.96
605,44,central_repair_ring,0.96,0.0,0.04464,0.0,0.0,0.96,open,False,open:0.96
606,44,riverbend_roofward,0.96,0.0,0.040605,0.0,0.0,0.96,open,False,open:0.96
607,44,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
608,44,archive_signal,0.89188,0.0,0.0,0.0,0.0,0.89188,open,False,open:0.89
609,44,signal_orchard,0.96,0.0,0.043353,0.0,0.0,0.96,open,False,open:0.96
610,44,orchard_riverbend,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
611,44,central_repair_ring,0.96,0.0,0.044653,0.0,0.0,0.96,open,False,open:0.96
612,44,riverbend_roofward,0.96,0.0,0.040618,0.0,0.0,0.96,open,False,open:0.96
613,44,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
614,44,archive_signal,0.89188,0.068324,0.043034,0.0,0.0,0.86659,blocked watch,True,blocked watch:0.87
615,44,signal_orchard,0.96,0.0,0.043366,0.0,0.0,0.96,open,False,open:0.96
616,45,orchard_riverbend,0.96,0.0,0.044055,0.0,0.0,0.96,open,False,open:0.96
617,45,central_repair_ring,0.96,0.0,0.044666,0.0,0.0,0.96,open,False,open:0.96
618,45,riverbend_roofward,0.96,0.0,0.040631,0.0,0.0,0.96,open,False,open:0.96
619,45,roofward_archive,0.96,0.08992,0.0,0.0,0.0,0.87008,blocked watch,True,blocked watch:0.87
620,45,archive_signal,0.86659,0.0,0.043047,0.0,0.0,0.909637,open,False,open:0.91
621,45,signal_orchard,0.96,0.0,0.043379,0.0,0.0,0.96,open,False,open:0.96
622,45,orchard_riverbend,0.96,0.0,0.044068,0.0,0.0,0.96,open,False,open:0.96
623,45,central_repair_ring,0.96,0.0,0.044679,0.0,0.0,0.96,open,False,open:0.96
624,45,riverbend_roofward,0.96,0.0,0.040644,0.0,0.0,0.96,open,False,open:0.96
625,45,roofward_archive,0.87008,0.0,0.04241,0.055,0.0,0.96,open,False,open:0.96
626,45,archive_signal,0.909637,0.0,0.0,0.0,0.0,0.909637,open,False,open:0.91
627,45,signal_orchard,0.96,0.0,0.043392,0.0,0.0,0.96,open,False,open:0.96
628,45,orchard_riverbend,0.96,0.0,0.044081,0.0,0.0,0.96,open,False,open:0.96
629,45,central_repair_ring,0.96,0.0,0.044692,0.0,0.0,0.96,open,False,open:0.96
630,46,riverbend_roofward,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
631,46,roofward_archive,0.96,0.0,0.042423,0.0,0.0,0.96,open,False,open:0.96
632,46,archive_signal,0.909637,0.0,0.0,0.0,0.01,0.919637,open,False,open:0.92
633,46,signal_orchard,0.96,0.0,0.043405,0.0,0.0,0.96,open,False,open:0.96
634,46,orchard_riverbend,0.96,0.0,0.044094,0.0,0.0,0.96,open,False,open:0.96
635,46,central_repair_ring,0.96,0.0,0.044705,0.0,0.0,0.96,open,False,open:0.96
636,46,riverbend_roofward,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
637,46,roofward_archive,0.96,0.0,0.042436,0.0,0.0,0.96,open,False,open:0.96
638,46,archive_signal,0.919637,0.0,0.0,0.0,0.0,0.919637,open,False,open:0.92
639,46,signal_orchard,0.96,0.0,0.043418,0.055,0.0,0.96,open,False,open:0.96
640,46,orchard_riverbend,0.96,0.0,0.044107,0.0,0.0,0.96,open,False,open:0.96
641,46,central_repair_ring,0.96,0.0,0.044718,0.0,0.0,0.96,open,False,open:0.96
642,46,riverbend_roofward,0.96,0.06812,0.040683,0.0,0.0,0.932563,blocked watch,True,blocked watch:0.93
643,46,roofward_archive,0.96,0.0,0.042449,0.0,0.0,0.96,open,False,open:0.96
644,47,archive_signal,0.919637,0.0,0.043858,0.0,0.0,0.96,open,False,open:0.96
645,47,signal_orchard,0.96,0.0,0.043431,0.0,0.0,0.96,open,False,open:0.96
646,47,orchard_riverbend,0.96,0.0,0.04412,0.0,0.0,0.96,open,False,open:0.96
647,47,central_repair_ring,0.96,0.0,0.044731,0.0,0.0,0.96,open,False,open:0.96
648,47,riverbend_roofward,0.932563,0.0,0.040696,0.0,0.0,0.96,open,False,open:0.96
649,47,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
650,47,archive_signal,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
651,47,signal_orchard,0.96,0.0,0.043444,0.0,0.0,0.96,open,False,open:0.96
652,47,orchard_riverbend,0.96,0.02,0.044133,0.0,0.0,0.96,open,False,open:0.96
653,47,central_repair_ring,0.96,0.0,0.044744,0.055,0.0,0.96,open,False,open:0.96
654,47,riverbend_roofward,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
655,47,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
656,47,archive_signal,0.96,0.0,0.043884,0.0,0.0,0.96,open,False,open:0.96
657,47,signal_orchard,0.96,0.0,0.043457,0.0,0.0,0.96,open,False,open:0.96
658,48,orchard_riverbend,0.96,0.0,0.044146,0.0,0.0,0.96,open,False,open:0.96
659,48,central_repair_ring,0.96,0.0,0.044757,0.0,0.0,0.96,open,False,open:0.96
660,48,riverbend_roofward,0.96,0.0,0.0,0.0,0.01,0.96,open,False,open:0.96
661,48,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
662,48,archive_signal,0.96,0.0,0.043897,0.0,0.0,0.96,open,False,open:0.96
663,48,signal_orchard,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
664,48,orchard_riverbend,0.96,0.0,0.044159,0.0,0.0,0.96,open,False,open:0.96
665,48,central_repair_ring,0.96,0.0,0.04477,0.0,0.0,0.96,open,False,open:0.96
666,48,riverbend_roofward,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
667,48,roofward_archive,0.96,0.0,0.042501,0.055,0.0,0.96,open,False,open:0.96
668,48,archive_signal,0.96,0.0,0.04391,0.0,0.0,0.96,open,False,open:0.96
669,48,signal_orchard,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
670,48,orchard_riverbend,0.96,0.02,0.044172,0.0,0.0,0.96,open,False,open:0.96
671,48,central_repair_ring,0.96,0.0,0.044783,0.0,0.0,0.96,open,False,open:0.96
672,49,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
673,49,archive_signal,0.96,0.0,0.043923,0.0,0.0,0.96,open,False,open:0.96
674,49,signal_orchard,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
675,49,orchard_riverbend,0.96,0.0,0.044185,0.0,0.0,0.96,open,False,open:0.96
676,49,central_repair_ring,0.96,0.0,0.044796,0.0,0.0,0.96,open,False,open:0.96
677,49,riverbend_roofward,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
678,49,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
679,49,archive_signal,0.96,0.0,0.043936,0.0,0.0,0.96,open,False,open:0.96
680,49,signal_orchard,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
681,49,orchard_riverbend,0.96,0.0,0.044198,0.055,0.0,0.96,open,False,open:0.96
682,49,central_repair_ring,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
683,49,riverbend_roofward,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
684,49,roofward_archive,0.96,0.0,0.04254,0.0,0.0,0.96,open,False,open:0.96
685,49,archive_signal,0.96,0.0,0.043949,0.0,0.0,0.96,open,False,open:0.96
686,50,signal_orchard,0.96,0.0,0.043522,0.0,0.0,0.96,open,False,open:0.96
687,50,orchard_riverbend,0.96,0.0,0.044211,0.0,0.0,0.96,open,False,open:0.96
688,50,central_repair_ring,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
689,50,riverbend_roofward,0.96,0.06812,0.0,0.0,0.0,0.89188,blocked watch,True,blocked watch:0.89
690,50,roofward_archive,0.96,0.0,0.042553,0.0,0.0,0.96,open,False,open:0.96
691,50,archive_signal,0.96,0.0,0.043962,0.055,0.0,0.96,open,False,open:0.96
692,50,signal_orchard,0.96,0.0,0.043535,0.0,0.0,0.96,open,False,open:0.96
693,50,orchard_riverbend,0.96,0.0,0.044224,0.0,0.0,0.96,open,False,open:0.96
694,50,central_repair_ring,0.96,0.0,0.044835,0.0,0.0,0.96,open,False,open:0.96
695,50,riverbend_roofward,0.89188,0.0,0.041786,0.055,0.0,0.96,open,False,open:0.96
696,50,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
697,50,archive_signal,0.96,0.0,0.043975,0.055,0.0,0.96,open,False,open:0.96
698,50,signal_orchard,0.96,0.0,0.043548,0.0,0.0,0.96,open,False,open:0.96
699,50,orchard_riverbend,0.96,0.0,0.044237,0.0,0.0,0.96,open,False,open:0.96
700,51,central_repair_ring,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
701,51,riverbend_roofward,0.96,0.0,0.041799,0.0,0.0,0.96,open,False,open:0.96
702,51,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
703,51,archive_signal,0.96,0.0,0.043988,0.0,0.0,0.96,open,False,open:0.96
704,51,signal_orchard,0.96,0.0,0.043561,0.0,0.0,0.96,open,False,open:0.96
705,51,orchard_riverbend,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
706,51,central_repair_ring,0.96,0.0,0.0,0.0,0.01,0.96,open,False,open:0.96
707,51,riverbend_roofward,0.96,0.0,0.041812,0.0,0.0,0.96,open,False,open:0.96
708,51,roofward_archive,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
709,51,archive_signal,0.96,0.0,0.044001,0.055,0.0,0.96,open,False,open:0.96
710,51,signal_orchard,0.96,0.0,0.043574,0.0,0.0,0.96,open,False,open:0.96
711,51,orchard_riverbend,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
712,51,central_repair_ring,0.96,0.06812,0.045633,0.0,0.0,0.937513,blocked watch,True,blocked watch:0.94
713,51,riverbend_roofward,0.96,0.0,0.041825,0.0,0.0,0.96,open,False,open:0.96
714,52,roofward_archive,0.96,0.0,0.042605,0.0,0.0,0.96,open,False,open:0.96
715,52,archive_signal,0.96,0.0,0.044014,0.0,0.0,0.96,open,False,open:0.96
716,52,signal_orchard,0.96,0.0,0.043587,0.055,0.0,0.96,open,False,open:0.96
717,52,orchard_riverbend,0.96,0.08992,0.0,0.0,0.0,0.87008,blocked watch,True,blocked watch:0.87
718,52,central_repair_ring,0.937513,0.0,0.045646,0.0,0.0,0.96,open,False,open:0.96
719,52,riverbend_roofward,0.96,0.0,0.041838,0.055,0.0,0.96,open,False,open:0.96
720,52,roofward_archive,0.96,0.0,0.042618,0.0,0.0,0.96,open,False,open:0.96
721,52,archive_signal,0.96,0.0,0.044027,0.0,0.0,0.96,open,False,open:0.96
722,52,signal_orchard,0.96,0.0,0.0436,0.0,0.0,0.96,open,False,open:0.96
723,52,orchard_riverbend,0.87008,0.0,0.044289,0.055,0.0,0.96,open,False,open:0.96
724,52,central_repair_ring,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
725,52,riverbend_roofward,0.96,0.0,0.041851,0.055,0.0,0.96,open,False,open:0.96
726,52,roofward_archive,0.96,0.0,0.042631,0.0,0.0,0.96,open,False,open:0.96
727,52,archive_signal,0.96,0.0,0.04404,0.0,0.0,0.96,open,False,open:0.96
728,53,signal_orchard,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
729,53,orchard_riverbend,0.96,0.0,0.044302,0.0,0.0,0.96,open,False,open:0.96
730,53,central_repair_ring,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
731,53,riverbend_roofward,0.96,0.0,0.041864,0.0,0.0,0.96,open,False,open:0.96
732,53,roofward_archive,0.96,0.0,0.042644,0.0,0.0,0.96,open,False,open:0.96
733,53,archive_signal,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
734,53,signal_orchard,0.96,0.0,0.0,0.0,0.01,0.96,open,False,open:0.96
735,53,orchard_riverbend,0.96,0.0,0.044315,0.0,0.0,0.96,open,False,open:0.96
736,53,central_repair_ring,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
737,53,riverbend_roofward,0.96,0.0,0.041877,0.055,0.0,0.96,open,False,open:0.96
738,53,roofward_archive,0.96,0.0,0.042657,0.0,0.0,0.96,open,False,open:0.96
739,53,archive_signal,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
740,53,signal_orchard,0.96,0.06812,0.044398,0.0,0.0,0.936278,blocked watch,True,blocked watch:0.94
741,53,orchard_riverbend,0.96,0.0,0.044328,0.0,0.0,0.96,open,False,open:0.96
742,54,central_repair_ring,0.96,0.0,0.045698,0.0,0.0,0.96,open,False,open:0.96
743,54,riverbend_roofward,0.96,0.0,0.043515,0.0,0.0,0.96,open,False,open:0.96
744,54,roofward_archive,0.96,0.0,0.044295,0.055,0.0,0.96,open,False,open:0.96
745,54,archive_signal,0.96,0.08992,0.0,0.0,0.0,0.87008,blocked watch,True,blocked watch:0.87
746,54,signal_orchard,0.936278,0.0,0.044411,0.0,0.0,0.96,open,False,open:0.96
747,54,orchard_riverbend,0.96,0.0,0.044341,0.055,0.0,0.96,open,False,open:0.96
748,54,central_repair_ring,0.96,0.0,0.045711,0.0,0.0,0.96,open,False,open:0.96
749,54,riverbend_roofward,0.96,0.0,0.043528,0.0,0.0,0.96,open,False,open:0.96
750,54,roofward_archive,0.96,0.0,0.044308,0.0,0.0,0.96,open,False,open:0.96
751,54,archive_signal,0.87008,0.0,0.044092,0.055,0.0,0.96,open,False,open:0.96
752,54,signal_orchard,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
753,54,orchard_riverbend,0.96,0.0,0.044354,0.055,0.0,0.96,open,False,open:0.96
754,54,central_repair_ring,0.96,0.0,0.045724,0.0,0.0,0.96,open,False,open:0.96
755,54,riverbend_roofward,0.96,0.0,0.043541,0.0,0.0,0.96,open,False,open:0.96
756,55,roofward_archive,0.96,0.0,0.044321,0.0,0.0,0.96,open,False,open:0.96
757,55,archive_signal,0.96,0.0,0.044105,0.0,0.0,0.96,open,False,open:0.96
758,55,signal_orchard,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
759,55,orchard_riverbend,0.96,0.08992,0.044367,0.0,0.0,0.914447,blocked watch,True,blocked watch:0.91
760,55,central_repair_ring,0.96,0.0,0.045737,0.0,0.0,0.96,open,False,open:0.96
761,55,riverbend_roofward,0.96,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
762,55,roofward_archive,0.96,0.0,0.045333,0.0,0.01,0.96,open,False,open:0.96
763,55,archive_signal,0.96,0.0,0.044118,0.0,0.0,0.96,open,False,open:0.96
764,55,signal_orchard,0.96,0.06812,0.0,0.0,0.0,0.89188,blocked watch,True,blocked watch:0.89
765,55,orchard_riverbend,0.914447,0.0,0.04438,0.055,0.0,0.96,open,False,open:0.96
766,55,central_repair_ring,0.96,0.0,0.04575,0.0,0.0,0.96,open,False,open:0.96
767,55,riverbend_roofward,0.96,0.0,0.0,0.0,0.0,0.96,open,False,open:0.96
768,55,roofward_archive,0.96,0.02,0.045346,0.0,0.0,0.96,open,False,open:0.96
769,55,archive_signal,0.96,0.0,0.044131,0.0,0.0,0.96,open,False,open:0.96
770,56,orchard_riverbend,0.96,0.0,0.044393,0.0,0.0,0.96,open,False,open:0.96
771,56,central_repair_ring,0.96,0.0,0.045763,0.0,0.0,0.96,open,False,open:0.96
772,56,riverbend_roofward,0.96,0.0,0.0,0.035,0.01,0.96,open,False,open:0.96
773,56,roofward_archive,0.96,0.0,0.045359,0.0,0.0,0.96,open,False,open:0.96
774,56,archive_signal,0.96,0.0,0.044144,0.0,0.0,0.96,open,False,open:0.96
775,56,signal_orchard,0.89188,0.0,0.0,0.055,0.0,0.94688,open,False,open:0.95
776,56,orchard_riverbend,0.96,0.0,0.044406,0.0,0.0,0.96,open,False,open:0.96
777,56,central_repair_ring,0.96,0.0,0.045776,0.0,0.0,0.96,open,False,open:0.96
778,56,riverbend_roofward,0.96,0.09352,0.0,0.0,0.0,0.86648,blocked watch,True,blocked watch:0.87
779,56,roofward_archive,0.96,0.0,0.045372,0.0,0.0,0.96,open,False,open:0.96
780,56,archive_signal,0.96,0.0,0.044157,0.0,0.0,0.96,open,False,open:0.96
781,56,signal_orchard,0.94688,0.0,0.0,0.055,0.0,0.96,open,False,open:0.96
782,56,orchard_riverbend,0.96,0.02,0.044419,0.0,0.0,0.96,open,False,open:0.96
783,56,central_repair_ring,0.96,0.0,0.045789,0.0,0.0,0.96,open,False,open:0.96
784,57,riverbend_roofward,0.86648,0.0,0.044605,0.0,0.0,0.911085,open,False,open:0.91
785,57,roofward_archive,0.96,0.0,0.045385,0.0,0.0,0.96,open,False,open:0.96
786,57,archive_signal,0.96,0.0,0.04417,0.055,0.0,0.96,open,False,open:0.96
787,57,signal_orchard,0.96,0.02,0.044489,0.0,0.0,0.96,open,False,open:0.96
788,57,orchard_riverbend,0.96,0.0,0.044432,0.0,0.0,0.96,open,False,open:0.96
789,57,central_repair_ring,0.96,0.0,0.045802,0.055,0.0,0.96,open,False,open:0.96
790,57,riverbend_roofward,0.911085,0.0,0.044618,0.0,0.0,0.955703,open,False,open:0.96
791,57,roofward_archive,0.96,0.0,0.045398,0.0,0.0,0.96,open,False,open:0.96
792,57,archive_signal,0.96,0.08992,0.044183,0.0,0.0,0.914263,blocked watch,True,blocked watch:0.91
793,57,signal_orchard,0.96,0.0,0.044502,0.0,0.0,0.96,open,False,open:0.96
794,57,orchard_riverbend,0.96,0.0,0.044445,0.0,0.0,0.96,open,False,open:0.96
795,57,central_repair_ring,0.96,0.0,0.045815,0.055,0.0,0.96,open,False,open:0.96
796,57,riverbend_roofward,0.955703,0.02,0.044631,0.0,0.0,0.96,open,False,open:0.96
797,57,roofward_archive,0.96,0.0,0.045411,0.0,0.0,0.96,open,False,open:0.96
798,58,archive_signal,0.914263,0.0,0.044196,0.0,0.0,0.958459,open,False,open:0.96
799,58,signal_orchard,0.96,0.0,0.044515,0.0,0.0,0.96,open,False,open:0.96
800,58,orchard_riverbend,0.96,0.0,0.044458,0.035,0.0,0.96,open,False,open:0.96
801,58,central_repair_ring,0.96,0.0,0.045828,0.0,0.0,0.96,open,False,open:0.96
802,58,riverbend_roofward,0.96,0.0,0.044644,0.0,0.0,0.96,open,False,open:0.96
803,58,roofward_archive,0.96,0.0,0.045424,0.055,0.0,0.96,open,False,open:0.96
804,58,archive_signal,0.958459,0.0,0.044209,0.0,0.0,0.96,open,False,open:0.96
805,58,signal_orchard,0.96,0.0,0.044528,0.0,0.0,0.96,open,False,open:0.96
806,58,orchard_riverbend,0.96,0.0,0.044471,0.0,0.0,0.96,open,False,open:0.96
807,58,central_repair_ring,0.96,0.0,0.045841,0.0,0.0,0.96,open,False,open:0.96
808,58,riverbend_roofward,0.96,0.0,0.044657,0.0,0.0,0.96,open,False,open:0.96
809,58,roofward_archive,0.96,0.0,0.045437,0.055,0.0,0.96,open,False,open:0.96
810,58,archive_signal,0.96,0.02,0.044222,0.0,0.0,0.96,open,False,open:0.96
811,58,signal_orchard,0.96,0.0,0.044541,0.0,0.0,0.96,open,False,open:0.96
812,59,orchard_riverbend,0.96,0.0,0.044484,0.0,0.0,0.96,open,False,open:0.96
813,59,central_repair_ring,0.96,0.0,0.045854,0.0,0.0,0.96,open,False,open:0.96
814,59,riverbend_roofward,0.96,0.0,0.04467,0.055,0.0,0.96,open,False,open:0.96
815,59,roofward_archive,0.96,0.02,0.04545,0.0,0.0,0.96,open,False,open:0.96
816,59,archive_signal,0.96,0.0,0.044235,0.0,0.0,0.96,open,False,open:0.96
817,59,signal_orchard,0.96,0.0,0.044554,0.055,0.0,0.96,open,False,open:0.96
818,59,orchard_riverbend,0.96,0.0,0.044497,0.0,0.0,0.96,open,False,open:0.96
819,59,central_repair_ring,0.96,0.0,0.045867,0.0,0.0,0.96,open,False,open:0.96
820,59,riverbend_roofward,0.96,0.02,0.044683,0.0,0.0,0.96,open,False,open:0.96
821,59,roofward_archive,0.96,0.0,0.045463,0.0,0.0,0.96,open,False,open:0.96
822,59,archive_signal,0.96,0.0,0.044248,0.0,0.0,0.96,open,False,open:0.96
823,59,signal_orchard,0.96,0.0,0.044567,0.055,0.0,0.96,open,False,open:0.96
824,59,orchard_riverbend,0.96,0.0,0.04451,0.0,0.0,0.96,open,False,open:0.96
825,59,central_repair_ring,0.96,0.0,0.04588,0.0,0.0,0.96,open,False,open:0.96
826,60,riverbend_roofward,0.96,0.0,0.044696,0.0,0.0,0.96,open,False,open:0.96
827,60,roofward_archive,0.96,0.0,0.045476,0.0,0.0,0.96,open,False,open:0.96
828,60,archive_signal,0.96,0.0,0.044261,0.035,0.0,0.96,open,False,open:0.96
829,60,signal_orchard,0.96,0.0,0.04458,0.0,0.0,0.96,open,False,open:0.96
830,60,orchard_riverbend,0.96,0.0,0.044523,0.0,0.0,0.96,open,False,open:0.96
831,60,central_repair_ring,0.96,0.0,0.045893,0.055,0.0,0.96,open,False,open:0.96
832,60,riverbend_roofward,0.96,0.0,0.044709,0.0,0.0,0.96,open,False,open:0.96
833,60,roofward_archive,0.96,0.0,0.045489,0.0,0.0,0.96,open,False,open:0.96
834,60,archive_signal,0.96,0.0,0.044274,0.0,0.0,0.96,open,False,open:0.96
835,60,signal_orchard,0.96,0.0,0.044593,0.0,0.0,0.96,open,False,open:0.96
836,60,orchard_riverbend,0.96,0.0,0.045535,0.0,0.01,0.96,open,False,open:0.96
837,60,central_repair_ring,0.96,0.0,0.045906,0.055,0.0,0.96,open,False,open:0.96
838,60,riverbend_roofward,0.96,0.02,0.044722,0.0,0.0,0.96,open,False,open:0.96
839,60,roofward_archive,0.96,0.0,0.045502,0.0,0.0,0.96,open,False,open:0.96
840,61,archive_signal,0.96,0.0,0.044287,0.0,0.0,0.96,open,False,open:0.96
841,61,signal_orchard,0.96,0.0,0.044606,0.0,0.0,0.96,open,False,open:0.96
842,61,orchard_riverbend,0.96,0.0,0.045548,0.055,0.0,0.96,open,False,open:0.96
843,61,central_repair_ring,0.96,0.02,0.045919,0.0,0.0,0.96,open,False,open:0.96
844,61,riverbend_roofward,0.96,0.0,0.044735,0.0,0.0,0.96,open,False,open:0.96
845,61,roofward_archive,0.96,0.0,0.045515,0.0,0.0,0.96,open,False,open:0.96
846,61,archive_signal,0.96,0.0,0.0443,0.0,0.0,0.96,open,False,open:0.96
847,61,signal_orchard,0.96,0.0,0.044619,0.0,0.0,0.96,open,False,open:0.96
848,61,orchard_riverbend,0.96,0.02,0.045561,0.0,0.0,0.96,open,False,open:0.96
849,61,central_repair_ring,0.96,0.0,0.045932,0.0,0.0,0.96,open,False,open:0.96
850,61,riverbend_roofward,0.96,0.0,0.044748,0.0,0.0,0.96,open,False,open:0.96
851,61,roofward_archive,0.96,0.0,0.045528,0.055,0.0,0.96,open,False,open:0.96
852,61,archive_signal,0.96,0.0,0.044313,0.0,0.0,0.96,open,False,open:0.96
853,61,signal_orchard,0.96,0.0,0.044632,0.0,0.0,0.96,open,False,open:0.96
854,62,orchard_riverbend,0.96,0.0,0.045574,0.0,0.0,0.96,open,False,open:0.96
855,62,central_repair_ring,0.96,0.0,0.045945,0.0,0.0,0.96,open,False,open:0.96
856,62,riverbend_roofward,0.96,0.0,0.044761,0.035,0.0,0.96,open,False,open:0.96
857,62,roofward_archive,0.96,0.0,0.045541,0.0,0.0,0.96,open,False,open:0.96
858,62,archive_signal,0.96,0.0,0.044326,0.0,0.0,0.96,open,False,open:0.96
859,62,signal_orchard,0.96,0.0,0.044645,0.055,0.0,0.96,open,False,open:0.96
860,62,orchard_riverbend,0.96,0.0,0.045587,0.0,0.0,0.96,open,False,open:0.96
861,62,central_repair_ring,0.96,0.0,0.045958,0.0,0.0,0.96,open,False,open:0.96
862,62,riverbend_roofward,0.96,0.0,0.044774,0.0,0.0,0.96,open,False,open:0.96
863,62,roofward_archive,0.96,0.0,0.045554,0.0,0.0,0.96,open,False,open:0.96
864,62,archive_signal,0.96,0.0,0.045338,0.0,0.01,0.96,open,False,open:0.96
865,62,signal_orchard,0.96,0.0,0.044658,0.055,0.0,0.96,open,False,open:0.96
866,62,orchard_riverbend,0.96,0.02,0.0456,0.0,0.0,0.96,open,False,open:0.96
867,62,central_repair_ring,0.96,0.0,0.045971,0.0,0.0,0.96,open,False,open:0.96
868,63,roofward_archive,0.96,0.0,0.045567,0.0,0.0,0.96,open,False,open:0.96
869,63,archive_signal,0.96,0.0,0.045351,0.0,0.0,0.96,open,False,open:0.96
870,63,signal_orchard,0.96,0.0,0.044671,0.0,0.0,0.96,open,False,open:0.96
871,63,orchard_riverbend,0.96,0.0,0.045613,0.0,0.0,0.96,open,False,open:0.96
872,63,central_repair_ring,0.96,0.0,0.045984,0.0,0.0,0.96,open,False,open:0.96
873,63,riverbend_roofward,0.96,0.0,0.044787,0.0,0.0,0.96,open,False,open:0.96
874,63,roofward_archive,0.96,0.0,0.046339,0.0,0.01,0.96,open,False,open:0.96
875,63,archive_signal,0.96,0.0,0.045364,0.0,0.0,0.96,open,False,open:0.96
876,63,signal_orchard,0.96,0.02,0.044684,0.0,0.0,0.96,open,False,open:0.96
877,63,orchard_riverbend,0.96,0.0,0.045626,0.055,0.0,0.96,open,False,open:0.96
878,63,central_repair_ring,0.96,0.0,0.045997,0.0,0.0,0.96,open,False,open:0.96
879,63,riverbend_roofward,0.96,0.0,0.0448,0.0,0.0,0.96,open,False,open:0.96
880,63,roofward_archive,0.96,0.06812,0.046352,0.0,0.0,0.938232,blocked watch,True,blocked watch:0.94
881,63,archive_signal,0.96,0.0,0.045377,0.0,0.0,0.96,open,False,open:0.96
882,64,signal_orchard,0.96,0.0,0.044697,0.0,0.0,0.96,open,False,open:0.96
883,64,orchard_riverbend,0.96,0.0,0.045639,0.0,0.0,0.96,open,False,open:0.96
884,64,central_repair_ring,0.96,0.0,0.04601,0.0,0.0,0.96,open,False,open:0.96
885,64,riverbend_roofward,0.96,0.02,0.044813,0.0,0.0,0.96,open,False,open:0.96
886,64,roofward_archive,0.938232,0.0,0.046365,0.0,0.0,0.96,open,False,open:0.96
887,64,archive_signal,0.96,0.0,0.04539,0.0,0.0,0.96,open,False,open:0.96
888,64,signal_orchard,0.96,0.0,0.04471,0.0,0.0,0.96,open,False,open:0.96
