tick_id,day,route_id,branch_a,branch_b,active_branch_before,merge_attempted,merge_success,rollback_available,rollback_taken,active_branch_after,conflict_reason,merge_ui_visible
596,43,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
597,43,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
598,43,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
599,43,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
600,43,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
601,43,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
602,44,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
603,44,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
604,44,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
605,44,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,True,True,river ford,none,False
606,44,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
607,44,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
608,44,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
609,44,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
610,44,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
611,44,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,True,True,river ford,none,False
612,44,roofward_archive,glass stair,cool archive lane,glass stair,True,False,False,False,glass stair,agent route priorities conflict,True
613,44,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
614,44,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
615,44,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
616,45,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
617,45,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
618,45,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
619,45,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
620,45,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
621,45,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
622,45,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
623,45,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
624,45,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
625,45,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
626,45,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
627,45,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
628,45,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
629,45,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
630,46,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
631,46,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
632,46,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
633,46,orchard_riverbend,fen track,market plank route,fen track,False,False,True,True,fen track,none,False
634,46,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
635,46,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
636,46,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
637,46,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
638,46,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
639,46,orchard_riverbend,fen track,market plank route,fen track,False,False,True,True,fen track,none,False
640,46,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
641,46,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
642,46,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
643,46,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
644,47,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
645,47,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
646,47,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,False,False,False,outer bell path,agent route priorities conflict,True
647,47,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
648,47,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
649,47,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
650,47,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
651,47,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
652,47,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
653,47,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
654,47,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
655,47,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
656,47,signal_orchard,dusk road,river lantern loop,river lantern loop,False,False,False,False,river lantern loop,none,False
657,47,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
658,48,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
659,48,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
660,48,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
661,48,signal_orchard,dusk road,river lantern loop,river lantern loop,False,False,False,False,river lantern loop,none,False
662,48,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
663,48,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
664,48,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
665,48,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
666,48,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
667,48,signal_orchard,dusk road,river lantern loop,river lantern loop,False,False,False,False,river lantern loop,none,False
668,48,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
669,48,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
670,48,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
671,48,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
672,49,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
673,49,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
674,49,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
675,49,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
676,49,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
677,49,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
678,49,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
679,49,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
680,49,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
681,49,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
682,49,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
683,49,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
684,49,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
685,49,signal_orchard,dusk road,river lantern loop,dusk road,False,False,True,True,dusk road,none,False
686,50,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
687,50,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
688,50,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
689,50,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
690,50,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
691,50,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
692,50,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
693,50,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
694,50,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
695,50,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
696,50,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
697,50,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
698,50,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
699,50,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
700,51,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
701,51,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
702,51,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
703,51,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
704,51,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
705,51,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
706,51,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
707,51,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
708,51,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
709,51,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
710,51,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
711,51,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
712,51,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
713,51,roofward_archive,glass stair,cool archive lane,glass stair,False,False,True,True,glass stair,none,False
714,52,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
715,52,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
716,52,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
717,52,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
718,52,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
719,52,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
720,52,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
721,52,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
722,52,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
723,52,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
724,52,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
725,52,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
726,52,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
727,52,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
728,53,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
729,53,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
730,53,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
731,53,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
732,53,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
733,53,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
734,53,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
735,53,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
736,53,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
737,53,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
738,53,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
739,53,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
740,53,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
741,53,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,True,False,inner repair yard,none,False
742,54,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
743,54,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
744,54,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
745,54,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
746,54,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
747,54,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,True,True,river ford,none,False
748,54,roofward_archive,glass stair,cool archive lane,glass stair,True,False,False,False,glass stair,agent route priorities conflict,True
749,54,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
750,54,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
751,54,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
752,54,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
753,54,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
754,54,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
755,54,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
756,55,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
757,55,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
758,55,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
759,55,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
760,55,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
761,55,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
762,55,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
763,55,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
764,55,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
765,55,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
766,55,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
767,55,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
768,55,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
769,55,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
770,56,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
771,56,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
772,56,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
773,56,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
774,56,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
775,56,orchard_riverbend,fen track,market plank route,fen track,False,False,True,True,fen track,none,False
776,56,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
777,56,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
778,56,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
779,56,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
780,56,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
781,56,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
782,56,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,False,False,False,outer bell path,agent route priorities conflict,True
783,56,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
784,57,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
785,57,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
786,57,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
787,57,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
788,57,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
789,57,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
790,57,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
791,57,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
792,57,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
793,57,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
794,57,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
795,57,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
796,57,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
797,57,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
798,58,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
799,58,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
800,58,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
801,58,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
802,58,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
803,58,archive_signal,paper lane,stone kiosk path,paper lane,False,False,True,True,paper lane,none,False
804,58,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
805,58,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
806,58,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
807,58,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
808,58,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
809,58,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
810,58,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
811,58,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
812,59,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
813,59,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
814,59,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
815,59,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
816,59,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
817,59,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
818,59,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
819,59,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
820,59,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
821,59,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
822,59,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
823,59,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
824,59,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
825,59,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
826,60,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
827,60,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
828,60,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
829,60,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
830,60,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
831,60,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
832,60,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
833,60,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
834,60,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
835,60,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
836,60,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
837,60,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
838,60,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
839,60,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
840,61,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
841,61,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
842,61,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
843,61,roofward_archive,glass stair,cool archive lane,glass stair,False,False,True,True,glass stair,none,False
844,61,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
845,61,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
846,61,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
847,61,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
848,61,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
849,61,roofward_archive,glass stair,cool archive lane,glass stair,False,False,True,True,glass stair,none,False
850,61,archive_signal,paper lane,stone kiosk path,paper lane,True,False,False,False,paper lane,agent route priorities conflict,True
851,61,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
852,61,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
853,61,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
854,62,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
855,62,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
856,62,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
857,62,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
858,62,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
859,62,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
860,62,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
861,62,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
862,62,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
863,62,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
864,62,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
865,62,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
866,62,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
867,62,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
868,63,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
869,63,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
870,63,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
871,63,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,True,True,inner repair yard,none,False
872,63,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
873,63,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
874,63,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
875,63,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
876,63,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
877,63,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,True,True,inner repair yard,none,False
878,63,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
879,63,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
880,63,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
881,63,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
882,64,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
883,64,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
884,64,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,False,False,False,orchard ridge detour,agent route priorities conflict,True
885,64,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
886,64,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
887,64,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
888,64,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
889,64,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
890,64,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
891,64,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
892,64,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
893,64,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
894,64,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
