tick_id,day,route_id,hazard,forecast_before,proposed_forecast,forecast_after,edit_source,edit_accepted,revision,saved_to_local_state,public_archive_visible
563,36,central_repair_ring,crowded repair yard,0.52547,0.48047,0.52547,stored seasonal drift,False,18,False,True
564,36,riverbend_roofward,river flood,0.466757,0.521757,0.521757,avatar forecast slider,True,16,True,True
565,36,roofward_archive,heat surge,0.422183,0.397183,0.422183,stored seasonal drift,False,17,False,True
566,36,archive_signal,wind scatter,0.391736,0.346736,0.391736,stored seasonal drift,False,20,False,True
567,36,signal_orchard,dusk ice,0.499408,0.554408,0.499408,stored seasonal drift,False,19,False,True
568,36,orchard_riverbend,fen mud,0.447539,0.512539,0.512539,avatar forecast slider,True,20,True,True
569,36,central_repair_ring,crowded repair yard,0.500204,0.455204,0.500204,stored seasonal drift,False,18,False,True
570,36,riverbend_roofward,river flood,0.515911,0.480911,0.480911,avatar forecast slider,True,17,True,True
571,36,roofward_archive,heat surge,0.442877,0.507877,0.442877,stored seasonal drift,False,17,False,True
572,36,archive_signal,wind scatter,0.401993,0.446993,0.401993,stored seasonal drift,False,20,False,True
573,36,signal_orchard,dusk ice,0.490391,0.455391,0.490391,stored seasonal drift,False,19,False,True
574,36,orchard_riverbend,fen mud,0.514284,0.579284,0.514284,stored seasonal drift,False,20,False,True
575,36,central_repair_ring,crowded repair yard,0.472175,0.427175,0.472175,stored seasonal drift,False,18,False,True
576,37,riverbend_roofward,river flood,0.468183,0.433183,0.433183,avatar forecast slider,True,18,True,True
577,37,roofward_archive,heat surge,0.448074,0.513074,0.448074,stored seasonal drift,False,17,False,True
578,37,archive_signal,wind scatter,0.425514,0.470514,0.425514,stored seasonal drift,False,20,False,True
579,37,signal_orchard,dusk ice,0.486836,0.451836,0.486836,stored seasonal drift,False,19,False,True
580,37,orchard_riverbend,fen mud,0.503184,0.478184,0.503184,stored seasonal drift,False,20,False,True
581,37,central_repair_ring,crowded repair yard,0.479571,0.524571,0.479571,stored seasonal drift,False,18,False,True
582,37,riverbend_roofward,river flood,0.420837,0.385837,0.420837,stored seasonal drift,False,18,False,True
583,37,roofward_archive,heat surge,0.463044,0.528044,0.463044,stored seasonal drift,False,17,False,True
584,37,archive_signal,wind scatter,0.439442,0.484442,0.484442,avatar forecast slider,True,21,True,True
585,37,signal_orchard,dusk ice,0.460679,0.425679,0.460679,stored seasonal drift,False,19,False,True
586,37,orchard_riverbend,fen mud,0.487338,0.462338,0.487338,stored seasonal drift,False,20,False,True
587,37,central_repair_ring,crowded repair yard,0.479631,0.524631,0.479631,stored seasonal drift,False,18,False,True
588,37,riverbend_roofward,river flood,0.42072,0.38572,0.42072,stored seasonal drift,False,18,False,True
589,37,roofward_archive,heat surge,0.452818,0.427818,0.452818,stored seasonal drift,False,17,False,True
590,37,archive_signal,wind scatter,0.48382,0.43882,0.48382,stored seasonal drift,False,21,False,True
591,37,signal_orchard,dusk ice,0.475984,0.530984,0.475984,stored seasonal drift,False,19,False,True
592,38,orchard_riverbend,fen mud,0.461111,0.436111,0.436111,avatar forecast slider,True,21,True,True
593,38,central_repair_ring,crowded repair yard,0.467083,0.422083,0.467083,stored seasonal drift,False,18,False,True
594,38,riverbend_roofward,river flood,0.435319,0.490319,0.435319,stored seasonal drift,False,18,False,True
595,38,roofward_archive,heat surge,0.448223,0.423223,0.448223,stored seasonal drift,False,17,False,True
596,38,archive_signal,wind scatter,0.470685,0.425685,0.470685,stored seasonal drift,False,21,False,True
597,38,signal_orchard,dusk ice,0.476546,0.531546,0.476546,stored seasonal drift,False,19,False,True
598,38,orchard_riverbend,fen mud,0.454855,0.519855,0.454855,stored seasonal drift,False,21,False,True
599,38,central_repair_ring,crowded repair yard,0.466791,0.421791,0.466791,stored seasonal drift,False,18,False,True
600,38,riverbend_roofward,river flood,0.441574,0.496574,0.496574,avatar forecast slider,True,19,True,True
601,38,roofward_archive,heat surge,0.465272,0.530272,0.465272,stored seasonal drift,False,17,False,True
602,38,archive_signal,wind scatter,0.453089,0.408089,0.453089,stored seasonal drift,False,21,False,True
603,38,signal_orchard,dusk ice,0.47073,0.43573,0.47073,stored seasonal drift,False,19,False,True
604,38,orchard_riverbend,fen mud,0.481475,0.546475,0.481475,stored seasonal drift,False,21,False,True
605,38,central_repair_ring,crowded repair yard,0.44344,0.39844,0.44344,stored seasonal drift,False,18,False,True
606,38,riverbend_roofward,river flood,0.487954,0.452954,0.487954,stored seasonal drift,False,19,False,True
607,38,roofward_archive,heat surge,0.473634,0.538634,0.473634,stored seasonal drift,False,17,False,True
608,39,archive_signal,wind scatter,0.469457,0.514457,0.514457,avatar forecast slider,True,22,True,True
609,39,signal_orchard,dusk ice,0.453128,0.418128,0.453128,stored seasonal drift,False,19,False,True
610,39,orchard_riverbend,fen mud,0.474969,0.449969,0.474969,stored seasonal drift,False,21,False,True
611,39,central_repair_ring,crowded repair yard,0.471658,0.516658,0.471658,stored seasonal drift,False,18,False,True
612,39,riverbend_roofward,river flood,0.46794,0.43294,0.46794,stored seasonal drift,False,19,False,True
613,39,roofward_archive,heat surge,0.468225,0.443225,0.468225,stored seasonal drift,False,17,False,True
614,39,archive_signal,wind scatter,0.515933,0.560933,0.515933,stored seasonal drift,False,22,False,True
615,39,signal_orchard,dusk ice,0.44849,0.41349,0.44849,stored seasonal drift,False,19,False,True
616,39,orchard_riverbend,fen mud,0.463073,0.438073,0.438073,avatar forecast slider,True,22,True,True
617,39,central_repair_ring,crowded repair yard,0.472826,0.517826,0.472826,stored seasonal drift,False,18,False,True
618,39,riverbend_roofward,river flood,0.444428,0.409428,0.444428,stored seasonal drift,False,19,False,True
619,39,roofward_archive,heat surge,0.457273,0.432273,0.457273,stored seasonal drift,False,17,False,True
620,39,archive_signal,wind scatter,0.527702,0.572702,0.527702,stored seasonal drift,False,22,False,True
621,39,signal_orchard,dusk ice,0.465501,0.520501,0.465501,stored seasonal drift,False,19,False,True
622,39,orchard_riverbend,fen mud,0.425043,0.400043,0.425043,stored seasonal drift,False,22,False,True
623,39,central_repair_ring,crowded repair yard,0.46753,0.42253,0.46753,stored seasonal drift,False,18,False,True
624,40,riverbend_roofward,river flood,0.455708,0.510708,0.510708,avatar forecast slider,True,20,True,True
625,40,roofward_archive,heat surge,0.435255,0.410255,0.435255,stored seasonal drift,False,17,False,True
626,40,archive_signal,wind scatter,0.508424,0.463424,0.508424,stored seasonal drift,False,22,False,True
627,40,signal_orchard,dusk ice,0.484331,0.539331,0.484331,stored seasonal drift,False,19,False,True
628,40,orchard_riverbend,fen mud,0.445337,0.510337,0.445337,stored seasonal drift,False,22,False,True
629,40,central_repair_ring,crowded repair yard,0.450376,0.405376,0.450376,stored seasonal drift,False,18,False,True
630,40,riverbend_roofward,river flood,0.506409,0.471409,0.506409,stored seasonal drift,False,20,False,True
631,40,roofward_archive,heat surge,0.470919,0.535919,0.470919,stored seasonal drift,False,17,False,True
632,40,archive_signal,wind scatter,0.485545,0.440545,0.440545,avatar forecast slider,True,23,True,True
633,40,signal_orchard,dusk ice,0.477425,0.442425,0.477425,stored seasonal drift,False,19,False,True
634,40,orchard_riverbend,fen mud,0.45649,0.52149,0.45649,stored seasonal drift,False,22,False,True
635,40,central_repair_ring,crowded repair yard,0.429323,0.384323,0.429323,stored seasonal drift,False,18,False,True
636,40,riverbend_roofward,river flood,0.513212,0.568212,0.513212,stored seasonal drift,False,20,False,True
637,40,roofward_archive,heat surge,0.47849,0.54349,0.47849,stored seasonal drift,False,17,False,True
638,40,archive_signal,wind scatter,0.420869,0.375869,0.420869,stored seasonal drift,False,23,False,True
639,40,signal_orchard,dusk ice,0.465186,0.430186,0.465186,stored seasonal drift,False,19,False,True
640,41,orchard_riverbend,fen mud,0.453481,0.428481,0.428481,avatar forecast slider,True,23,True,True
641,41,central_repair_ring,crowded repair yard,0.442718,0.487718,0.442718,stored seasonal drift,False,18,False,True
642,41,riverbend_roofward,river flood,0.489662,0.454662,0.489662,stored seasonal drift,False,20,False,True
643,41,roofward_archive,heat surge,0.489201,0.554201,0.489201,stored seasonal drift,False,17,False,True
644,41,archive_signal,wind scatter,0.435447,0.480447,0.435447,stored seasonal drift,False,23,False,True
645,41,signal_orchard,dusk ice,0.44206,0.40706,0.44206,stored seasonal drift,False,19,False,True
646,41,orchard_riverbend,fen mud,0.423094,0.398094,0.423094,stored seasonal drift,False,23,False,True
647,41,central_repair_ring,crowded repair yard,0.464737,0.509737,0.464737,stored seasonal drift,False,18,False,True
648,41,riverbend_roofward,river flood,0.463109,0.428109,0.428109,avatar forecast slider,True,21,True,True
649,41,roofward_archive,heat surge,0.475313,0.450313,0.475313,stored seasonal drift,False,17,False,True
650,41,archive_signal,wind scatter,0.441684,0.486684,0.441684,stored seasonal drift,False,23,False,True
651,41,signal_orchard,dusk ice,0.459972,0.514972,0.459972,stored seasonal drift,False,19,False,True
652,41,orchard_riverbend,fen mud,0.428961,0.493961,0.428961,stored seasonal drift,False,23,False,True
653,41,central_repair_ring,crowded repair yard,0.460574,0.415574,0.460574,stored seasonal drift,False,18,False,True
654,41,riverbend_roofward,river flood,0.447974,0.502974,0.447974,stored seasonal drift,False,21,False,True
655,41,roofward_archive,heat surge,0.457069,0.432069,0.457069,stored seasonal drift,False,17,False,True
656,42,signal_orchard,dusk ice,0.456476,0.411476,0.411476,avatar forecast slider,True,20,True,True
657,42,orchard_riverbend,fen mud,0.442406,0.497406,0.442406,stored seasonal drift,False,23,False,True
658,42,central_repair_ring,crowded repair yard,0.438094,0.413094,0.438094,stored seasonal drift,False,18,False,True
659,42,riverbend_roofward,river flood,0.462958,0.507958,0.462958,stored seasonal drift,False,21,False,True
660,42,roofward_archive,heat surge,0.466579,0.521579,0.466579,stored seasonal drift,False,17,False,True
661,42,archive_signal,wind scatter,0.421848,0.396848,0.421848,stored seasonal drift,False,23,False,True
662,42,signal_orchard,dusk ice,0.408469,0.363469,0.408469,stored seasonal drift,False,20,False,True
663,42,orchard_riverbend,fen mud,0.464469,0.519469,0.464469,stored seasonal drift,False,23,False,True
664,42,central_repair_ring,crowded repair yard,0.456561,0.521561,0.521561,avatar forecast slider,True,19,True,True
665,42,riverbend_roofward,river flood,0.452744,0.407744,0.452744,stored seasonal drift,False,21,False,True
666,42,roofward_archive,heat surge,0.468458,0.523458,0.468458,stored seasonal drift,False,17,False,True
667,42,archive_signal,wind scatter,0.442589,0.507589,0.442589,stored seasonal drift,False,23,False,True
668,42,signal_orchard,dusk ice,0.416383,0.461383,0.416383,stored seasonal drift,False,20,False,True
669,42,orchard_riverbend,fen mud,0.460343,0.425343,0.460343,stored seasonal drift,False,23,False,True
670,42,central_repair_ring,crowded repair yard,0.522042,0.587042,0.522042,stored seasonal drift,False,19,False,True
671,42,riverbend_roofward,river flood,0.43766,0.39266,0.43766,stored seasonal drift,False,21,False,True
672,43,roofward_archive,heat surge,0.457474,0.422474,0.422474,avatar forecast slider,True,18,True,True
673,43,archive_signal,wind scatter,0.447827,0.512827,0.447827,stored seasonal drift,False,23,False,True
674,43,signal_orchard,dusk ice,0.437889,0.482889,0.437889,stored seasonal drift,False,20,False,True
675,43,orchard_riverbend,fen mud,0.460995,0.515995,0.460995,stored seasonal drift,False,23,False,True
676,43,central_repair_ring,crowded repair yard,0.509856,0.484856,0.484856,avatar forecast slider,True,20,True,True
677,43,riverbend_roofward,river flood,0.456188,0.501188,0.456188,stored seasonal drift,False,21,False,True
678,43,roofward_archive,heat surge,0.411628,0.376628,0.411628,stored seasonal drift,False,18,False,True
679,43,archive_signal,wind scatter,0.462831,0.527831,0.462831,stored seasonal drift,False,23,False,True
680,43,signal_orchard,dusk ice,0.450085,0.495085,0.495085,avatar forecast slider,True,21,True,True
681,43,orchard_riverbend,fen mud,0.438456,0.403456,0.438456,stored seasonal drift,False,23,False,True
682,43,central_repair_ring,crowded repair yard,0.471576,0.446576,0.446576,avatar forecast slider,True,21,True,True
683,43,riverbend_roofward,river flood,0.465822,0.510822,0.465822,stored seasonal drift,False,21,False,True
684,43,roofward_archive,heat surge,0.4128,0.4678,0.4128,stored seasonal drift,False,18,False,True
685,43,archive_signal,wind scatter,0.452635,0.427635,0.452635,stored seasonal drift,False,23,False,True
686,43,signal_orchard,dusk ice,0.492973,0.447973,0.492973,stored seasonal drift,False,21,False,True
687,43,orchard_riverbend,fen mud,0.456872,0.511872,0.456872,stored seasonal drift,False,23,False,True
688,44,central_repair_ring,crowded repair yard,0.426055,0.401055,0.401055,avatar forecast slider,True,22,True,True
689,44,riverbend_roofward,river flood,0.461507,0.416507,0.461507,stored seasonal drift,False,21,False,True
690,44,roofward_archive,heat surge,0.428508,0.483508,0.428508,stored seasonal drift,False,18,False,True
691,44,archive_signal,wind scatter,0.448066,0.423066,0.448066,stored seasonal drift,False,23,False,True
692,44,signal_orchard,dusk ice,0.478557,0.433557,0.478557,stored seasonal drift,False,21,False,True
693,44,orchard_riverbend,fen mud,0.46011,0.51511,0.51511,avatar forecast slider,True,24,True,True
694,44,central_repair_ring,crowded repair yard,0.424707,0.489707,0.424707,stored seasonal drift,False,22,False,True
695,44,riverbend_roofward,river flood,0.468296,0.513296,0.468296,stored seasonal drift,False,21,False,True
696,44,roofward_archive,heat surge,0.435717,0.490717,0.435717,avatar forecast slider,False,18,True,True
697,44,archive_signal,wind scatter,0.465137,0.530137,0.465137,stored seasonal drift,False,23,False,True
698,44,signal_orchard,dusk ice,0.459859,0.414859,0.459859,stored seasonal drift,False,21,False,True
699,44,orchard_riverbend,fen mud,0.503895,0.468895,0.468895,avatar forecast slider,True,25,True,True
700,44,central_repair_ring,crowded repair yard,0.455548,0.520548,0.455548,stored seasonal drift,False,22,False,True
701,44,riverbend_roofward,river flood,0.451035,0.406035,0.451035,stored seasonal drift,False,21,False,True
702,44,roofward_archive,heat surge,0.435617,0.400617,0.435617,stored seasonal drift,False,18,False,True
703,44,archive_signal,wind scatter,0.473518,0.538518,0.473518,stored seasonal drift,False,23,False,True
704,45,signal_orchard,dusk ice,0.475279,0.520279,0.520279,avatar forecast slider,True,22,True,True
705,45,orchard_riverbend,fen mud,0.45155,0.41655,0.45155,stored seasonal drift,False,25,False,True
706,45,central_repair_ring,crowded repair yard,0.452671,0.427671,0.452671,stored seasonal drift,False,22,False,True
707,45,riverbend_roofward,river flood,0.48449,0.52949,0.48449,stored seasonal drift,False,21,False,True
708,45,roofward_archive,heat surge,0.422931,0.387931,0.422931,stored seasonal drift,False,18,False,True
709,45,archive_signal,wind scatter,0.468125,0.443125,0.468125,stored seasonal drift,False,23,False,True
710,45,signal_orchard,dusk ice,0.52094,0.56594,0.56594,avatar forecast slider,True,23,True,True
711,45,orchard_riverbend,fen mud,0.447133,0.412133,0.447133,stored seasonal drift,False,25,False,True
712,45,central_repair_ring,crowded repair yard,0.443897,0.418897,0.418897,avatar forecast slider,True,23,True,True
713,45,riverbend_roofward,river flood,0.490161,0.535161,0.490161,stored seasonal drift,False,21,False,True
714,45,roofward_archive,heat surge,0.405721,0.370721,0.405721,stored seasonal drift,False,18,False,True
715,45,archive_signal,wind scatter,0.457187,0.432187,0.457187,stored seasonal drift,False,23,False,True
716,45,signal_orchard,dusk ice,0.570708,0.615708,0.615708,avatar forecast slider,True,24,True,True
717,45,orchard_riverbend,fen mud,0.464334,0.519334,0.464334,stored seasonal drift,False,25,False,True
718,45,central_repair_ring,crowded repair yard,0.408551,0.383551,0.408551,stored seasonal drift,False,23,False,True
719,45,riverbend_roofward,river flood,0.488738,0.443738,0.488738,stored seasonal drift,False,21,False,True
720,46,roofward_archive,heat surge,0.42242,0.47742,0.47742,avatar forecast slider,True,19,True,True
721,46,archive_signal,wind scatter,0.435181,0.410181,0.410181,avatar forecast slider,True,24,True,True
722,46,signal_orchard,dusk ice,0.584109,0.539109,0.584109,stored seasonal drift,False,24,False,True
723,46,orchard_riverbend,fen mud,0.483327,0.538327,0.483327,stored seasonal drift,False,25,False,True
724,46,central_repair_ring,crowded repair yard,0.431154,0.496154,0.431154,stored seasonal drift,False,23,False,True
725,46,riverbend_roofward,river flood,0.474915,0.429915,0.474915,stored seasonal drift,False,21,False,True
726,46,roofward_archive,heat surge,0.477781,0.532781,0.477781,stored seasonal drift,False,19,False,True
727,46,archive_signal,wind scatter,0.449356,0.514356,0.514356,avatar forecast slider,True,25,True,True
728,46,signal_orchard,dusk ice,0.550634,0.505634,0.505634,avatar forecast slider,True,25,True,True
729,46,orchard_riverbend,fen mud,0.476561,0.441561,0.476561,stored seasonal drift,False,25,False,True
730,46,central_repair_ring,crowded repair yard,0.444292,0.509292,0.444292,stored seasonal drift,False,23,False,True
731,46,riverbend_roofward,river flood,0.456727,0.411727,0.456727,stored seasonal drift,False,21,False,True
732,46,roofward_archive,heat surge,0.488592,0.543592,0.488592,stored seasonal drift,False,19,False,True
733,46,archive_signal,wind scatter,0.515846,0.580846,0.580846,avatar forecast slider,True,26,True,True
734,46,signal_orchard,dusk ice,0.476845,0.431845,0.476845,stored seasonal drift,False,25,False,True
735,46,orchard_riverbend,fen mud,0.464442,0.429442,0.464442,stored seasonal drift,False,25,False,True
736,47,central_repair_ring,crowded repair yard,0.442991,0.417991,0.417991,avatar forecast slider,True,24,True,True
737,47,riverbend_roofward,river flood,0.472585,0.517585,0.472585,stored seasonal drift,False,21,False,True
738,47,roofward_archive,heat surge,0.468489,0.433489,0.433489,avatar forecast slider,True,20,True,True
739,47,archive_signal,wind scatter,0.577228,0.552228,0.577228,stored seasonal drift,False,26,False,True
740,47,signal_orchard,dusk ice,0.483587,0.528587,0.483587,stored seasonal drift,False,25,False,True
741,47,orchard_riverbend,fen mud,0.44142,0.40642,0.44142,stored seasonal drift,False,25,False,True
742,47,central_repair_ring,crowded repair yard,0.414072,0.389072,0.414072,stored seasonal drift,False,24,False,True
743,47,riverbend_roofward,river flood,0.496723,0.541723,0.496723,stored seasonal drift,False,21,False,True
744,47,roofward_archive,heat surge,0.414801,0.379801,0.379801,avatar forecast slider,True,21,True,True
745,47,archive_signal,wind scatter,0.551016,0.526016,0.551016,stored seasonal drift,False,26,False,True
746,47,signal_orchard,dusk ice,0.483085,0.438085,0.483085,stored seasonal drift,False,25,False,True
747,47,orchard_riverbend,fen mud,0.459421,0.514421,0.459421,stored seasonal drift,False,25,False,True
748,47,central_repair_ring,crowded repair yard,0.421202,0.486202,0.421202,stored seasonal drift,False,24,False,True
749,47,riverbend_roofward,river flood,0.494382,0.449382,0.494382,stored seasonal drift,False,21,False,True
750,47,roofward_archive,heat surge,0.406429,0.461429,0.461429,avatar forecast slider,True,22,True,True
751,47,archive_signal,wind scatter,0.522174,0.497174,0.522174,stored seasonal drift,False,26,False,True
752,48,orchard_riverbend,fen mud,0.456002,0.411002,0.411002,avatar forecast slider,True,26,True,True
753,48,central_repair_ring,crowded repair yard,0.435734,0.490734,0.435734,stored seasonal drift,False,24,False,True
754,48,riverbend_roofward,river flood,0.473469,0.448469,0.473469,avatar forecast slider,False,21,True,True
755,48,roofward_archive,heat surge,0.474529,0.519529,0.474529,stored seasonal drift,False,22,False,True
756,48,archive_signal,wind scatter,0.52257,0.57757,0.52257,stored seasonal drift,False,26,False,True
757,48,signal_orchard,dusk ice,0.457453,0.432453,0.457453,stored seasonal drift,False,25,False,True
758,48,orchard_riverbend,fen mud,0.408062,0.363062,0.408062,stored seasonal drift,False,26,False,True
759,48,central_repair_ring,crowded repair yard,0.458731,0.513731,0.458731,stored seasonal drift,False,24,False,True
760,48,riverbend_roofward,river flood,0.449183,0.424183,0.424183,avatar forecast slider,True,22,True,True
761,48,roofward_archive,heat surge,0.462695,0.417695,0.462695,stored seasonal drift,False,22,False,True
762,48,archive_signal,wind scatter,0.51661,0.48161,0.51661,stored seasonal drift,False,26,False,True
763,48,signal_orchard,dusk ice,0.47321,0.53821,0.47321,stored seasonal drift,False,25,False,True
764,48,orchard_riverbend,fen mud,0.416033,0.461033,0.416033,stored seasonal drift,False,26,False,True
765,48,central_repair_ring,crowded repair yard,0.455409,0.420409,0.455409,stored seasonal drift,False,24,False,True
766,48,riverbend_roofward,river flood,0.444597,0.509597,0.509597,avatar forecast slider,True,23,True,True
767,48,roofward_archive,heat surge,0.446218,0.401218,0.446218,stored seasonal drift,False,22,False,True
768,49,archive_signal,wind scatter,0.498885,0.463885,0.463885,avatar forecast slider,True,27,True,True
769,49,signal_orchard,dusk ice,0.474161,0.539161,0.474161,stored seasonal drift,False,25,False,True
770,49,orchard_riverbend,fen mud,0.437588,0.482588,0.437588,stored seasonal drift,False,26,False,True
771,49,central_repair_ring,crowded repair yard,0.456752,0.511752,0.456752,stored seasonal drift,False,24,False,True
772,49,riverbend_roofward,river flood,0.505453,0.480453,0.505453,stored seasonal drift,False,23,False,True
773,49,roofward_archive,heat surge,0.463547,0.508547,0.463547,stored seasonal drift,False,22,False,True
774,49,archive_signal,wind scatter,0.447241,0.412241,0.447241,stored seasonal drift,False,27,False,True
775,49,signal_orchard,dusk ice,0.485478,0.550478,0.485478,stored seasonal drift,False,25,False,True
776,49,orchard_riverbend,fen mud,0.449826,0.494826,0.494826,avatar forecast slider,True,27,True,True
777,49,central_repair_ring,crowded repair yard,0.434807,0.399807,0.434807,stored seasonal drift,False,24,False,True
778,49,riverbend_roofward,river flood,0.49559,0.47059,0.49559,stored seasonal drift,False,23,False,True
779,49,roofward_archive,heat surge,0.47215,0.51715,0.47215,stored seasonal drift,False,22,False,True
780,49,archive_signal,wind scatter,0.443427,0.408427,0.443427,stored seasonal drift,False,27,False,True
781,49,signal_orchard,dusk ice,0.472111,0.447111,0.472111,stored seasonal drift,False,25,False,True
782,49,orchard_riverbend,fen mud,0.49275,0.44775,0.49275,stored seasonal drift,False,27,False,True
783,49,central_repair_ring,crowded repair yard,0.453734,0.508734,0.453734,stored seasonal drift,False,24,False,True
784,50,riverbend_roofward,river flood,0.474507,0.449507,0.449507,avatar forecast slider,True,24,True,True
785,50,roofward_archive,heat surge,0.466949,0.421949,0.466949,stored seasonal drift,False,22,False,True
786,50,archive_signal,wind scatter,0.454847,0.509847,0.454847,stored seasonal drift,False,27,False,True
787,50,signal_orchard,dusk ice,0.464815,0.439815,0.464815,stored seasonal drift,False,25,False,True
788,50,orchard_riverbend,fen mud,0.478365,0.433365,0.478365,stored seasonal drift,False,27,False,True
789,50,central_repair_ring,crowded repair yard,0.457411,0.512411,0.457411,stored seasonal drift,False,24,False,True
790,50,riverbend_roofward,river flood,0.428576,0.403576,0.428576,stored seasonal drift,False,24,False,True
791,50,roofward_archive,heat surge,0.472976,0.517976,0.472976,stored seasonal drift,False,22,False,True
792,50,archive_signal,wind scatter,0.458368,0.513368,0.513368,avatar forecast slider,True,28,True,True
793,50,signal_orchard,dusk ice,0.479541,0.544541,0.479541,stored seasonal drift,False,25,False,True
794,50,orchard_riverbend,fen mud,0.459694,0.414694,0.459694,stored seasonal drift,False,27,False,True
795,50,central_repair_ring,crowded repair yard,0.454273,0.419273,0.454273,stored seasonal drift,False,24,False,True
796,50,riverbend_roofward,river flood,0.465175,0.530175,0.465175,stored seasonal drift,False,24,False,True
797,50,roofward_archive,heat surge,0.455059,0.410059,0.455059,stored seasonal drift,False,22,False,True
798,50,archive_signal,wind scatter,0.502396,0.467396,0.502396,stored seasonal drift,False,28,False,True
799,50,signal_orchard,dusk ice,0.485905,0.550905,0.485905,stored seasonal drift,False,25,False,True
800,51,orchard_riverbend,fen mud,0.475137,0.520137,0.520137,avatar forecast slider,True,28,True,True
801,51,central_repair_ring,crowded repair yard,0.438975,0.403975,0.438975,stored seasonal drift,False,24,False,True
802,51,riverbend_roofward,river flood,0.467251,0.532251,0.467251,stored seasonal drift,False,24,False,True
803,51,roofward_archive,heat surge,0.487951,0.532951,0.487951,stored seasonal drift,False,22,False,True
804,51,archive_signal,wind scatter,0.480361,0.445361,0.480361,stored seasonal drift,False,28,False,True
805,51,signal_orchard,dusk ice,0.478778,0.453778,0.478778,stored seasonal drift,False,25,False,True
806,51,orchard_riverbend,fen mud,0.520818,0.565818,0.520818,stored seasonal drift,False,28,False,True
807,51,central_repair_ring,crowded repair yard,0.436318,0.401318,0.436318,stored seasonal drift,False,24,False,True
808,51,riverbend_roofward,river flood,0.462736,0.437736,0.437736,avatar forecast slider,True,25,True,True
809,51,roofward_archive,heat surge,0.493138,0.538138,0.493138,stored seasonal drift,False,22,False,True
810,51,archive_signal,wind scatter,0.45511,0.42011,0.45511,stored seasonal drift,False,28,False,True
811,51,signal_orchard,dusk ice,0.466349,0.441349,0.466349,stored seasonal drift,False,25,False,True
812,51,orchard_riverbend,fen mud,0.531903,0.576903,0.531903,stored seasonal drift,False,28,False,True
813,51,central_repair_ring,crowded repair yard,0.455033,0.510033,0.455033,stored seasonal drift,False,24,False,True
814,51,riverbend_roofward,river flood,0.431053,0.406053,0.431053,stored seasonal drift,False,25,False,True
815,51,roofward_archive,heat surge,0.491299,0.446299,0.491299,stored seasonal drift,False,22,False,True
816,52,archive_signal,wind scatter,0.464895,0.519895,0.519895,avatar forecast slider,True,29,True,True
817,52,signal_orchard,dusk ice,0.44306,0.41806,0.44306,stored seasonal drift,False,25,False,True
818,52,orchard_riverbend,fen mud,0.512037,0.467037,0.512037,stored seasonal drift,False,28,False,True
819,52,central_repair_ring,crowded repair yard,0.475328,0.530328,0.475328,stored seasonal drift,False,24,False,True
820,52,riverbend_roofward,river flood,0.412706,0.387706,0.412706,stored seasonal drift,False,25,False,True
821,52,roofward_archive,heat surge,0.477117,0.432117,0.477117,stored seasonal drift,False,22,False,True
822,52,archive_signal,wind scatter,0.51431,0.47931,0.51431,stored seasonal drift,False,29,False,True
823,52,signal_orchard,dusk ice,0.477632,0.542632,0.477632,stored seasonal drift,False,25,False,True
824,52,orchard_riverbend,fen mud,0.488652,0.443652,0.443652,avatar forecast slider,True,29,True,True
825,52,central_repair_ring,crowded repair yard,0.469682,0.434682,0.469682,stored seasonal drift,False,24,False,True
826,52,riverbend_roofward,river flood,0.434727,0.499727,0.434727,stored seasonal drift,False,25,False,True
827,52,roofward_archive,heat surge,0.458621,0.413621,0.458621,stored seasonal drift,False,22,False,True
828,52,archive_signal,wind scatter,0.520007,0.575007,0.520007,stored seasonal drift,False,29,False,True
829,52,signal_orchard,dusk ice,0.484264,0.549264,0.484264,stored seasonal drift,False,25,False,True
830,52,orchard_riverbend,fen mud,0.423541,0.378541,0.423541,stored seasonal drift,False,29,False,True
831,52,central_repair_ring,crowded repair yard,0.458527,0.423527,0.458527,stored seasonal drift,False,24,False,True
832,53,riverbend_roofward,river flood,0.441065,0.506065,0.506065,avatar forecast slider,True,26,True,True
833,53,roofward_archive,heat surge,0.474214,0.519214,0.474214,stored seasonal drift,False,22,False,True
834,53,archive_signal,wind scatter,0.495506,0.460506,0.495506,stored seasonal drift,False,29,False,True
835,53,signal_orchard,dusk ice,0.494167,0.559167,0.494167,stored seasonal drift,False,25,False,True
836,53,orchard_riverbend,fen mud,0.437745,0.482745,0.437745,stored seasonal drift,False,29,False,True
837,53,central_repair_ring,crowded repair yard,0.436333,0.401333,0.436333,stored seasonal drift,False,24,False,True
838,53,riverbend_roofward,river flood,0.496116,0.471116,0.496116,stored seasonal drift,False,26,False,True
839,53,roofward_archive,heat surge,0.498124,0.543124,0.498124,stored seasonal drift,False,22,False,True
840,53,archive_signal,wind scatter,0.468135,0.433135,0.433135,avatar forecast slider,True,30,True,True
841,53,signal_orchard,dusk ice,0.479584,0.454584,0.479584,stored seasonal drift,False,25,False,True
842,53,orchard_riverbend,fen mud,0.443661,0.488661,0.443661,stored seasonal drift,False,29,False,True
843,53,central_repair_ring,crowded repair yard,0.455046,0.510046,0.455046,stored seasonal drift,False,24,False,True
844,53,riverbend_roofward,river flood,0.49806,0.56306,0.49806,stored seasonal drift,False,26,False,True
