branch_id,choice_id,branch_day,lineage,agent,branch_label,schedule_state,access_state,trust,boundary_pressure,welfare_note,branch_persists,branch_hash
1,1,6,Hearthline,Sova,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.66172,0.25312,branch stays recoverable,True,bedfd7ded18242e5
279,93,32,Hearthline,Sova,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6338,0.28868,branch stays recoverable,True,42a03f1bfb937b79
280,94,30,Hearthline,Sova,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5758,0.3608,bounded refusal prevents forced access,True,aea7dc6202b5ca70
281,94,31,Hearthline,Sova,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5694,0.3692,bounded refusal prevents forced access,True,21e8cd669e7f75b1
282,94,32,Hearthline,Sova,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.563,0.3776,bounded refusal prevents forced access,True,59d653cb681bc3e2
283,95,30,Hearthline,Sova,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.62224,0.29888,branch stays recoverable,True,cfb3f982dac53f2b
284,95,31,Hearthline,Sova,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.62448,0.2972,branch stays recoverable,True,42e33af6dbb82d2e
285,95,32,Hearthline,Sova,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.62672,0.29552,branch stays recoverable,True,3d00d82c63fe7853
286,96,30,Routeline,Keth,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.62372,0.28672,branch stays recoverable,True,51b2d74c98655082
287,96,31,Routeline,Keth,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.62884,0.2828,branch stays recoverable,True,11c4ad5d9411f228
288,96,32,Routeline,Keth,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.63396,0.27888,branch stays recoverable,True,85f347eb3a98f38c
289,97,30,Routeline,Keth,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.63576,0.28156,branch stays recoverable,True,2c20933dab31d237
290,97,31,Routeline,Keth,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.64312,0.2768,branch stays recoverable,True,2231b1a663e430b2
291,97,32,Routeline,Keth,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.65048,0.27204,branch stays recoverable,True,3cfdeae65f167f4e
292,98,30,Routeline,Keth,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.6134,0.29532,branch stays recoverable,True,a63ebafc7d8d9a77
293,98,31,Routeline,Keth,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6166,0.2928,branch stays recoverable,True,19ceb06354129e0d
294,98,32,Routeline,Keth,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6198,0.29028,branch stays recoverable,True,66607c78fe7cadd7
295,99,30,Routeline,Keth,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5618,0.3624,bounded refusal prevents forced access,True,fce14c801a94e0f0
296,99,31,Routeline,Keth,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5554,0.3708,bounded refusal prevents forced access,True,b9d07d63cf3e3c5d
297,99,32,Routeline,Keth,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.549,0.3792,bounded refusal prevents forced access,True,4093fb49a950503d
298,100,30,Routeline,Keth,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.60824,0.30048,branch stays recoverable,True,e9630d729167247f
299,100,31,Routeline,Keth,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.61048,0.2988,branch stays recoverable,True,3034e12cc72189ea
300,100,32,Routeline,Keth,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.61272,0.29712,branch stays recoverable,True,adf46a533cbf6c2d
301,101,30,Marketline,Melo,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.62652,0.28952,branch stays recoverable,True,4f83f44ac12fc625
302,101,31,Marketline,Melo,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.63164,0.2856,branch stays recoverable,True,2c1bf350fbd2c854
303,101,32,Marketline,Melo,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.63676,0.28168,branch stays recoverable,True,ac33829ff967f63f
304,102,30,Marketline,Melo,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.63856,0.28436,branch stays recoverable,True,9425d72e09a37635
305,102,31,Marketline,Melo,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.64592,0.2796,branch stays recoverable,True,de0398ef927a1941
306,102,32,Marketline,Melo,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.65328,0.27484,branch stays recoverable,True,2fac6e99ac59c81a
307,103,30,Marketline,Melo,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.6162,0.29812,branch stays recoverable,True,8ba845b083704bad
308,103,31,Marketline,Melo,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6194,0.2956,branch stays recoverable,True,03593d31ca867230
309,103,32,Marketline,Melo,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6226,0.29308,branch stays recoverable,True,6261f6175f76bc09
310,104,30,Marketline,Melo,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5646,0.3652,bounded refusal prevents forced access,True,3d896dc117e9a288
311,104,31,Marketline,Melo,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5582,0.3736,bounded refusal prevents forced access,True,b0135c374017ac11
312,104,32,Marketline,Melo,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5518,0.382,bounded refusal prevents forced access,True,cdb90dfb0b247f62
313,105,30,Marketline,Melo,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.61104,0.30328,branch stays recoverable,True,dbe703bbd375df0c
314,105,31,Marketline,Melo,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.61328,0.3016,branch stays recoverable,True,1a5250493f2b97ff
315,105,32,Marketline,Melo,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.61552,0.29992,branch stays recoverable,True,63e3a4d92361657b
316,106,30,Ledgerline,Nari,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.62092,0.28232,branch stays recoverable,True,23257f09f8bd4e90
317,106,31,Ledgerline,Nari,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.62604,0.2784,branch stays recoverable,True,0c2b70d8cb18fde4
318,106,32,Ledgerline,Nari,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.63116,0.27448,branch stays recoverable,True,0ab0adb7066fc8a3
319,107,30,Ledgerline,Nari,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.63296,0.27716,branch stays recoverable,True,c9241764080e219a
320,107,31,Ledgerline,Nari,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.64032,0.2724,branch stays recoverable,True,2f37832587f3cae9
321,107,32,Ledgerline,Nari,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.64768,0.26764,branch stays recoverable,True,2387ea90c977d220
322,108,30,Ledgerline,Nari,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.6106,0.29092,branch stays recoverable,True,492dbc6537d4cbe0
323,108,31,Ledgerline,Nari,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6138,0.2884,branch stays recoverable,True,39d7d85340c4c117
324,108,32,Ledgerline,Nari,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.617,0.28588,branch stays recoverable,True,c1246c40a72927cc
325,109,30,Ledgerline,Nari,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.559,0.358,bounded refusal prevents forced access,True,5dfad840b1b02c12
326,109,31,Ledgerline,Nari,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5526,0.3664,bounded refusal prevents forced access,True,36b1d016af2939fc
327,109,32,Ledgerline,Nari,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5462,0.3748,bounded refusal prevents forced access,True,ea5aefb5d8feccd0
328,110,30,Ledgerline,Nari,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.60544,0.29608,branch stays recoverable,True,50f619c5efa95075
329,110,31,Ledgerline,Nari,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.60768,0.2944,branch stays recoverable,True,dfe6ba0aff80636c
330,110,32,Ledgerline,Nari,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.60992,0.29272,branch stays recoverable,True,b4ec73136831d386
331,111,30,Orchardline,Ori,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.62932,0.28992,branch stays recoverable,True,fe290725e09dda9e
332,111,31,Orchardline,Ori,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.63444,0.286,branch stays recoverable,True,da2131a26cdc3fbc
333,111,32,Orchardline,Ori,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.63956,0.28208,branch stays recoverable,True,1345dd49310fd4a2
334,112,30,Orchardline,Ori,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.64136,0.28476,branch stays recoverable,True,69aba6f5a10d9397
335,112,31,Orchardline,Ori,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.64872,0.28,branch stays recoverable,True,0636c5b963c55b87
336,112,32,Orchardline,Ori,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.65608,0.27524,branch stays recoverable,True,4d618079a0e7cecf
337,113,30,Orchardline,Ori,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.619,0.29852,branch stays recoverable,True,8b3e9e779c10ac04
338,113,31,Orchardline,Ori,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6222,0.296,branch stays recoverable,True,aba96631293f1761
339,113,32,Orchardline,Ori,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6254,0.29348,branch stays recoverable,True,fb524a876846ef4c
340,114,30,Orchardline,Ori,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5674,0.3656,bounded refusal prevents forced access,True,5c29c6b80a73aedf
341,114,31,Orchardline,Ori,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.561,0.374,bounded refusal prevents forced access,True,8b529086d677d531
342,114,32,Orchardline,Ori,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5546,0.3824,bounded refusal prevents forced access,True,747363d6ab8c050c
343,115,30,Orchardline,Ori,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.61384,0.30368,branch stays recoverable,True,c77fa522a874ab40
344,115,31,Orchardline,Ori,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.61608,0.302,branch stays recoverable,True,4772cc8b16bfab4a
345,115,32,Orchardline,Ori,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.61832,0.30032,branch stays recoverable,True,d20a597f78259e6b
346,116,30,Rainline,Vonn,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.62232,0.28432,branch stays recoverable,True,e41b9d3e23b488e8
347,116,31,Rainline,Vonn,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.62744,0.2804,branch stays recoverable,True,671d168b328323b6
348,116,32,Rainline,Vonn,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.63256,0.27648,branch stays recoverable,True,0b2dd95ad826d53f
349,117,30,Rainline,Vonn,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.63436,0.27916,branch stays recoverable,True,6b66009a71da7e7f
350,117,31,Rainline,Vonn,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.64172,0.2744,branch stays recoverable,True,abc6599c3d1063aa
351,117,32,Rainline,Vonn,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.64908,0.26964,branch stays recoverable,True,d03cc4b0d787b39c
352,118,30,Rainline,Vonn,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.612,0.29292,branch stays recoverable,True,74781da6825bdeaf
353,118,31,Rainline,Vonn,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6152,0.2904,branch stays recoverable,True,25f94deec3b169d8
354,118,32,Rainline,Vonn,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6184,0.28788,branch stays recoverable,True,5d5bb1279c0be8bd
355,119,30,Rainline,Vonn,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5604,0.36,bounded refusal prevents forced access,True,2adfba9667feaf8c
356,119,31,Rainline,Vonn,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.554,0.3684,bounded refusal prevents forced access,True,7302e3d1eca55ce5
357,119,32,Rainline,Vonn,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5476,0.3768,bounded refusal prevents forced access,True,0a1f8543219b02b8
358,120,30,Rainline,Vonn,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.60684,0.29808,branch stays recoverable,True,bed39b916d0c7123
359,120,31,Rainline,Vonn,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.60908,0.2964,branch stays recoverable,True,b74f1390620d5690
360,120,32,Rainline,Vonn,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.61132,0.29472,branch stays recoverable,True,80adc22d56300453
361,121,43,Hearthline,Sova,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.61972,0.30912,branch stays recoverable,True,61abe31a58a535ce
362,121,44,Hearthline,Sova,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.62484,0.3052,branch stays recoverable,True,e91fca2d61978f52
363,121,45,Hearthline,Sova,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.62996,0.30128,branch stays recoverable,True,6f5894bfd2331ea5
364,122,43,Hearthline,Sova,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.63176,0.30396,branch stays recoverable,True,93b3d5c59aa24397
365,122,44,Hearthline,Sova,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.63912,0.2992,branch stays recoverable,True,3efc68aff744074f
366,122,45,Hearthline,Sova,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.64648,0.29444,branch stays recoverable,True,8768bad9103ab0f5
367,123,43,Hearthline,Sova,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.6094,0.31772,branch stays recoverable,True,9ac83f3493103270
368,123,44,Hearthline,Sova,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6126,0.3152,branch stays recoverable,True,37ca84bfe87efddd
369,123,45,Hearthline,Sova,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6158,0.31268,branch stays recoverable,True,6c67d92513c1ea26
370,124,43,Hearthline,Sova,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5578,0.3848,bounded refusal prevents forced access,True,af6f4016130e1786
371,124,44,Hearthline,Sova,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5514,0.3932,bounded refusal prevents forced access,True,4686a29d23d26323
372,124,45,Hearthline,Sova,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.545,0.4016,bounded refusal prevents forced access,True,524982bf88ab6c49
373,125,43,Hearthline,Sova,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.60424,0.32288,branch stays recoverable,True,3dca18fd4c3dbf69
374,125,44,Hearthline,Sova,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.60648,0.3212,branch stays recoverable,True,6bdbc6088b646894
375,125,45,Hearthline,Sova,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.60872,0.31952,branch stays recoverable,True,24bfaae93fcf347b
376,126,43,Routeline,Keth,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.60572,0.31072,branch stays recoverable,True,488456f1be950763
377,126,44,Routeline,Keth,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.61084,0.3068,branch stays recoverable,True,74b0eb0e8272d099
378,126,45,Routeline,Keth,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.61596,0.30288,branch stays recoverable,True,946640e968ee6aa9
379,127,43,Routeline,Keth,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.61776,0.30556,branch stays recoverable,True,77a5e35c081ecb06
380,127,44,Routeline,Keth,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.62512,0.3008,branch stays recoverable,True,d22f7952bc1236e9
381,127,45,Routeline,Keth,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.63248,0.29604,branch stays recoverable,True,291d654e0b5a24b6
382,128,43,Routeline,Keth,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.5954,0.31932,branch stays recoverable,True,6a279f15efd8b528
383,128,44,Routeline,Keth,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.5986,0.3168,branch stays recoverable,True,997b7a8738387836
384,128,45,Routeline,Keth,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6018,0.31428,branch stays recoverable,True,a2616f8eaf4a39ac
385,129,43,Routeline,Keth,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5438,0.3864,bounded refusal prevents forced access,True,5d67e0474f04dfa8
386,129,44,Routeline,Keth,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5374,0.3948,bounded refusal prevents forced access,True,0d8cfc5ff7ca229b
387,129,45,Routeline,Keth,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.531,0.4032,bounded refusal prevents forced access,True,f9ba7d380e3c1c5e
388,130,43,Routeline,Keth,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.59024,0.32448,branch stays recoverable,True,059c1685e0184b40
389,130,44,Routeline,Keth,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.59248,0.3228,branch stays recoverable,True,75fe77e3ab73ac97
390,130,45,Routeline,Keth,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.59472,0.32112,branch stays recoverable,True,8b243aae1ab55e6d
391,131,43,Marketline,Melo,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.60852,0.31352,branch stays recoverable,True,57b829199f8ae65a
392,131,44,Marketline,Melo,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.61364,0.3096,branch stays recoverable,True,def804ad5b8b3869
393,131,45,Marketline,Melo,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.61876,0.30568,branch stays recoverable,True,6783b7e85bb0192a
394,132,43,Marketline,Melo,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.62056,0.30836,branch stays recoverable,True,52515f174ec8c946
395,132,44,Marketline,Melo,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.62792,0.3036,branch stays recoverable,True,0ac1acc4501337fc
396,132,45,Marketline,Melo,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.63528,0.29884,branch stays recoverable,True,d133a024c9630165
397,133,43,Marketline,Melo,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.5982,0.32212,branch stays recoverable,True,b854613baf30c9fd
398,133,44,Marketline,Melo,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6014,0.3196,branch stays recoverable,True,c15157cc855e054b
399,133,45,Marketline,Melo,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6046,0.31708,branch stays recoverable,True,68a7c74a079ea9c7
400,134,43,Marketline,Melo,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5466,0.3892,bounded refusal prevents forced access,True,d7d11b7eb340ce19
401,134,44,Marketline,Melo,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5402,0.3976,bounded refusal prevents forced access,True,4f4d729528b6ae68
402,134,45,Marketline,Melo,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5338,0.406,bounded refusal prevents forced access,True,0bc8b02f747c20e2
403,135,43,Marketline,Melo,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.59304,0.32728,branch stays recoverable,True,3563025d6f13c46f
404,135,44,Marketline,Melo,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.59528,0.3256,branch stays recoverable,True,51c1a3fb25b1f45e
405,135,45,Marketline,Melo,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.59752,0.32392,branch stays recoverable,True,a163edcbc54a9c1d
406,136,43,Ledgerline,Nari,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.60292,0.30632,branch stays recoverable,True,4c5972ec8a108196
407,136,44,Ledgerline,Nari,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.60804,0.3024,branch stays recoverable,True,6c81b397163a51d6
408,136,45,Ledgerline,Nari,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.61316,0.29848,branch stays recoverable,True,88a633152c45428f
409,137,43,Ledgerline,Nari,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.61496,0.30116,branch stays recoverable,True,c4d0172a35f9c828
410,137,44,Ledgerline,Nari,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.62232,0.2964,branch stays recoverable,True,fc7e654015718c3b
411,137,45,Ledgerline,Nari,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.62968,0.29164,branch stays recoverable,True,48792db4d00a56ae
412,138,43,Ledgerline,Nari,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.5926,0.31492,branch stays recoverable,True,73efaf6ee5a01392
413,138,44,Ledgerline,Nari,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.5958,0.3124,branch stays recoverable,True,c77e197a14e1b5ae
414,138,45,Ledgerline,Nari,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.599,0.30988,branch stays recoverable,True,e87c067cd12de1e0
415,139,43,Ledgerline,Nari,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.541,0.382,bounded refusal prevents forced access,True,da6c8d2f546a1edb
416,139,44,Ledgerline,Nari,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.5346,0.3904,bounded refusal prevents forced access,True,6c68479694568611
417,139,45,Ledgerline,Nari,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5282,0.3988,bounded refusal prevents forced access,True,1e6135d1011756ae
