tick_id,day,settlement_id,resident_id,object_id,mistake_label,repair_action,trust_before,trust_after,repair_need_before,repair_need_after,object_returned,apology_visible,space_given,repair_partial_not_magic,recovery_path_visible
1361,76,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1362,76,signal,Milo,mast rope,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1365,76,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1374,77,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1375,77,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1377,77,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1378,77,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1379,77,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1382,77,riverbend,Cee,dry shawl,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1387,78,riverbend,Lio,dry shawl,object mistake,move_forward,0.98,0.98,0.1948,0.1948,False,False,False,True,True
1390,78,signal,Ren,signal lens,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1391,78,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1392,78,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1393,78,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.98,0.98,0.1948,0.1948,False,False,False,True,True
1394,78,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1395,78,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1396,78,signal,Ren,mast rope,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1399,78,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.1768,0.166,False,False,False,True,True
1408,79,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1409,79,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1410,79,riverbend,Ari,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1411,79,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1412,79,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1413,79,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1416,79,riverbend,Ari,dry shawl,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1425,80,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1426,80,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1428,80,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1429,80,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1430,80,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
1433,80,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1442,81,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1443,81,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1445,81,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1446,81,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1447,81,signal,Ren,mast rope,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1450,81,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.148,0.1372,False,False,False,True,True
1459,82,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1460,82,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1462,82,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1463,82,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1464,82,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
1467,82,riverbend,Ari,dry shawl,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1476,83,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1477,83,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1479,83,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1480,83,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1481,83,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
1484,83,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
1493,83,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1494,84,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1495,84,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.3072,0.3072,False,False,False,True,True
1496,84,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1497,84,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1498,84,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1501,84,riverbend,Lio,dry shawl,object mistake,offer_help,0.959,0.965,0.2892,0.2784,False,False,False,True,True
1507,84,riverbend,Lio,ridge lantern,object mistake,approach_group,0.965,0.965,0.2784,0.2784,False,False,False,True,True
1510,84,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0836,0.062,True,False,False,True,True
1511,84,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1513,85,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1514,85,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1515,85,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
1518,85,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1527,85,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.026,0.0044,True,False,False,True,True
1528,85,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1530,86,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1531,86,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1532,86,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1535,86,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
1544,86,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1545,86,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1547,86,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1548,87,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1549,87,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.044,0.0332,False,False,False,True,True
1552,87,riverbend,Lio,dry shawl,object mistake,offer_help,0.978,0.98,0.2604,0.2496,False,False,False,True,True
1558,87,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.2496,0.2496,False,False,False,True,True
1561,87,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0332,0.0116,True,False,False,True,True
1562,87,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1564,87,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.2496,0.228,True,False,False,True,True
1565,87,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1566,88,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1569,88,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
1578,88,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1579,88,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1581,88,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0548,0.0332,True,False,False,True,True
1582,88,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1586,89,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1595,89,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1596,89,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1598,89,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1599,89,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1603,90,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.21,0.1992,False,False,False,True,True
1609,90,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.1992,0.1992,False,False,False,True,True
1612,90,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0116,0.0,True,False,False,True,True
1613,90,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1615,90,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.1992,0.1776,True,False,False,True,True
1616,90,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1620,91,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0152,0.0044,False,False,False,True,True
1629,91,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1630,91,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1632,91,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0044,0.0,True,False,False,True,True
1633,91,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1646,92,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1647,92,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1649,92,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1650,92,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1663,93,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1664,93,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1666,93,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.1776,0.156,True,False,False,True,True
1667,93,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1680,94,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1681,94,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1683,94,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1684,94,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1697,95,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1698,95,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1700,95,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1701,95,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1714,96,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1715,96,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1717,96,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.156,0.1344,True,False,False,True,True
1718,96,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1727,96,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1731,97,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1732,97,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1734,97,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1735,97,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1744,97,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1745,97,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1748,98,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1749,98,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1751,98,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1752,98,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1760,98,signal,Kesh,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1761,98,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1762,98,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1765,99,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1766,99,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1768,99,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.1344,0.1128,True,False,False,True,True
1769,99,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1778,99,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1779,99,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1780,99,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.2828,0.2828,False,False,False,True,True
1781,99,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1782,100,signal,Milo,mast rope,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
1783,100,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1785,100,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1786,100,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1795,100,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1796,100,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1798,100,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1799,100,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1800,101,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1802,101,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
1803,101,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1812,101,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1813,101,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1815,101,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1816,101,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1817,101,signal,Kesh,signal lens,object mistake,offer_help,0.965,0.971,0.152,0.1412,False,False,False,True,True
1819,102,riverbend,Lio,dry shawl,object mistake,return_object,0.958,0.97,0.2828,0.2612,True,False,False,True,True
1820,102,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1825,102,riverbend,Lio,ridge lantern,object mistake,move_forward,0.97,0.97,0.2612,0.2612,False,False,False,True,True
1829,102,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1830,102,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1831,102,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.97,0.97,0.2612,0.2612,False,False,False,True,True
1832,102,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1833,102,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1834,102,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1836,103,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1837,103,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1845,103,signal,Milo,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1846,103,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1847,103,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1849,103,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1850,103,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1851,103,signal,Milo,signal lens,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1854,104,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
1863,104,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1864,104,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1865,104,riverbend,Cee,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1866,104,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1867,104,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1868,104,signal,Kesh,signal lens,object mistake,offer_help,0.98,0.98,0.1232,0.1124,False,False,False,True,True
1871,104,riverbend,Cee,ridge lantern,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1876,105,riverbend,Lio,ridge lantern,object mistake,move_forward,0.976,0.976,0.2612,0.2612,False,False,False,True,True
1880,105,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1881,105,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1882,105,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.976,0.976,0.2612,0.2612,False,False,False,True,True
1883,105,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1884,105,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1885,105,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1888,105,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.2432,0.2324,False,False,False,True,True
1897,106,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1898,106,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1900,106,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1901,106,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1902,106,signal,Milo,signal lens,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1905,106,riverbend,Ari,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
1914,107,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1915,107,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1917,107,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1918,107,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1919,107,signal,Kesh,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1922,107,riverbend,Cee,ridge lantern,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1927,108,riverbend,Lio,ridge lantern,object mistake,move_forward,0.98,0.98,0.2324,0.2324,False,False,False,True,True
1930,108,signal,Ren,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1931,108,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1932,108,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1933,108,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.98,0.98,0.2324,0.2324,False,False,False,True,True
1934,108,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1935,108,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1936,108,signal,Ren,signal lens,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1939,108,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.2144,0.2036,False,False,False,True,True
1948,109,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1949,109,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1950,109,riverbend,Ari,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
1951,109,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1952,109,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1953,109,signal,Milo,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1956,109,riverbend,Ari,ridge lantern,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
1965,110,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1966,110,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1968,110,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1969,110,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1970,110,signal,Kesh,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
1973,110,riverbend,Cee,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
1982,111,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1983,111,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1984,111,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.976,0.976,0.2036,0.2036,False,False,False,True,True
1985,111,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
1986,111,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
1987,111,signal,Ren,signal lens,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
1990,111,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.1856,0.1748,False,False,False,True,True
1999,112,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2000,112,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2002,112,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2003,112,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2004,112,signal,Milo,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2007,112,riverbend,Ari,ridge lantern,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
