tick_id,day,agent,region_id,initiative_kind,message,tied_to_supply,tied_to_season,tied_to_guild,tied_to_apprentice,tied_to_collapse,player_visible
804,51,Nia,archive_quarter,none,none,True,True,False,False,False,False
805,51,Milo,signal_ridge,none,none,True,True,False,False,False,False
806,51,Ivo,orchard_fen,none,none,True,True,False,False,False,False
807,51,Ari,riverbend,none,none,True,True,False,False,False,False
808,51,Fay,roofward,none,none,True,True,False,True,False,False
809,51,Nia,archive_quarter,none,none,True,True,False,False,False,False
810,51,Milo,signal_ridge,migration_care_notice,oil moved toward riverbend under winter_cold.,True,True,False,False,False,True
811,51,Ivo,orchard_fen,none,none,True,True,False,False,False,False
812,51,Ari,riverbend,none,none,True,True,False,False,False,False
813,51,Fay,roofward,none,none,True,True,False,True,False,False
814,51,Nia,archive_quarter,none,none,True,True,False,False,False,False
815,51,Milo,signal_ridge,none,none,True,True,False,False,False,False
816,52,Ivo,orchard_fen,migration_care_notice,oil moved toward roofward under winter_cold.,True,True,False,False,False,True
817,52,Ari,riverbend,none,none,True,True,False,False,False,False
818,52,Fay,roofward,none,none,True,True,True,True,False,False
819,52,Nia,archive_quarter,none,none,True,True,False,True,False,False
820,52,Milo,signal_ridge,none,none,True,True,False,False,False,False
821,52,Ivo,orchard_fen,none,none,True,True,False,False,False,False
822,52,Ari,riverbend,none,none,True,True,False,False,False,False
823,52,Fay,roofward,none,none,True,True,False,False,False,False
824,52,Nia,archive_quarter,none,none,True,True,False,True,False,False
825,52,Milo,signal_ridge,none,none,True,True,False,False,False,False
826,52,Ivo,orchard_fen,none,none,True,True,False,False,False,False
827,52,Ari,riverbend,none,none,True,True,False,False,False,False
828,52,Fay,roofward,none,none,True,True,False,False,False,False
829,52,Nia,archive_quarter,none,none,True,True,False,True,False,False
830,52,Milo,signal_ridge,none,none,True,True,False,False,False,False
831,52,Ivo,orchard_fen,none,none,True,True,True,True,False,False
832,53,Ari,riverbend,none,none,True,True,False,False,False,False
833,53,Fay,roofward,none,none,True,True,False,False,False,False
834,53,Nia,archive_quarter,none,none,True,True,True,True,False,False
835,53,Milo,signal_ridge,none,none,True,True,False,True,False,False
836,53,Ivo,orchard_fen,none,none,True,True,False,False,False,False
837,53,Ari,riverbend,none,none,True,True,False,False,False,False
838,53,Fay,roofward,none,none,True,True,False,False,False,False
839,53,Nia,archive_quarter,none,none,True,True,False,False,False,False
840,53,Milo,signal_ridge,none,none,True,True,True,True,False,False
841,53,Ivo,orchard_fen,none,none,True,True,False,False,False,False
842,53,Ari,riverbend,none,none,True,True,False,False,False,False
843,53,Fay,roofward,none,none,True,True,False,False,False,False
844,53,Nia,archive_quarter,none,none,True,True,False,False,False,False
845,53,Milo,signal_ridge,none,none,True,True,True,True,False,False
846,53,Ivo,orchard_fen,none,none,True,True,False,False,False,False
847,53,Ari,riverbend,none,none,True,True,False,False,False,False
848,54,Nia,archive_quarter,none,none,True,True,False,False,False,False
849,54,Milo,signal_ridge,none,none,True,True,True,False,False,False
850,54,Ivo,orchard_fen,none,none,True,True,True,True,False,False
851,54,Ari,riverbend,none,none,True,True,False,True,False,False
852,54,Fay,roofward,none,none,True,True,False,False,False,False
853,54,Nia,archive_quarter,none,none,True,True,False,False,False,False
854,54,Milo,signal_ridge,none,none,True,True,True,False,False,False
855,54,Ivo,orchard_fen,none,none,True,True,False,False,False,False
856,54,Ari,riverbend,none,none,True,True,False,True,False,False
857,54,Fay,roofward,none,none,True,True,False,False,False,False
858,54,Nia,archive_quarter,migration_care_notice,oil moved toward orchard_fen under winter_cold.,True,True,False,False,False,True
859,54,Milo,signal_ridge,none,none,True,True,True,False,False,False
860,54,Ivo,orchard_fen,none,none,True,True,False,False,False,False
861,54,Ari,riverbend,none,none,True,True,False,True,False,False
862,54,Fay,roofward,none,none,True,True,False,False,False,False
863,54,Nia,archive_quarter,none,none,True,True,False,False,False,False
864,55,Milo,signal_ridge,migration_care_notice,oil moved toward riverbend under winter_cold.,True,True,True,False,False,True
865,55,Ivo,orchard_fen,none,none,True,True,False,False,False,False
866,55,Ari,riverbend,none,none,True,True,True,True,False,False
867,55,Fay,roofward,none,none,True,True,False,True,False,False
868,55,Nia,archive_quarter,none,none,True,True,False,False,False,False
869,55,Milo,signal_ridge,none,none,True,True,True,False,False,False
870,55,Ivo,orchard_fen,none,none,True,True,False,False,False,False
871,55,Ari,riverbend,none,none,True,True,False,False,False,False
872,55,Fay,roofward,none,none,True,True,False,True,False,False
873,55,Nia,archive_quarter,none,none,True,True,False,False,False,False
874,55,Milo,signal_ridge,none,none,True,True,True,False,False,False
875,55,Ivo,orchard_fen,none,none,True,True,False,False,False,False
876,55,Ari,riverbend,none,none,True,True,False,False,False,False
877,55,Fay,roofward,none,none,True,True,False,True,False,False
878,55,Nia,archive_quarter,none,none,True,True,False,False,False,False
879,55,Milo,signal_ridge,none,none,True,True,True,True,False,False
880,56,Ivo,orchard_fen,none,none,True,True,False,False,False,False
881,56,Ari,riverbend,none,none,True,True,False,False,False,False
882,56,Fay,roofward,guild_repair_notice,Glassgarden Guild reduced backlog in roofward.,True,True,True,True,False,True
883,56,Nia,archive_quarter,none,none,True,True,False,True,False,False
884,56,Milo,signal_ridge,none,none,True,True,True,False,False,False
885,56,Ivo,orchard_fen,none,none,True,True,False,False,False,False
886,56,Ari,riverbend,none,none,True,True,False,False,False,False
887,56,Fay,roofward,none,none,True,True,False,False,False,False
888,56,Nia,archive_quarter,none,none,True,True,False,True,False,False
889,56,Milo,signal_ridge,none,none,True,True,True,False,False,False
890,56,Ivo,orchard_fen,none,none,True,True,False,False,False,False
891,56,Ari,riverbend,none,none,True,True,False,False,False,False
892,56,Fay,roofward,none,none,True,True,False,False,False,False
893,56,Nia,archive_quarter,none,none,True,True,False,True,False,False
894,56,Milo,signal_ridge,none,none,True,True,True,False,False,False
895,56,Ivo,orchard_fen,none,none,True,True,False,False,False,False
896,57,Ari,riverbend,none,none,True,True,False,False,False,False
897,57,Fay,roofward,none,none,True,True,False,False,False,False
898,57,Nia,archive_quarter,none,none,True,True,False,False,False,False
899,57,Milo,signal_ridge,none,none,True,True,True,True,False,False
900,57,Ivo,orchard_fen,none,none,True,True,False,False,False,False
901,57,Ari,riverbend,none,none,True,True,False,False,False,False
902,57,Fay,roofward,none,none,True,True,False,False,False,False
903,57,Nia,archive_quarter,none,none,True,True,False,False,False,False
904,57,Milo,signal_ridge,none,none,True,True,True,True,False,False
905,57,Ivo,orchard_fen,none,none,True,True,False,False,False,False
906,57,Ari,riverbend,migration_care_notice,oil moved toward archive_quarter under winter_cold.,True,True,False,False,False,True
907,57,Fay,roofward,none,none,True,True,False,False,False,False
908,57,Nia,archive_quarter,none,none,True,True,False,False,False,False
909,57,Milo,signal_ridge,none,none,True,True,True,True,False,False
910,57,Ivo,orchard_fen,none,none,True,True,False,False,False,False
911,57,Ari,riverbend,none,none,True,True,True,True,False,False
912,58,Fay,roofward,migration_care_notice,oil moved toward signal_ridge under winter_cold.,True,True,False,False,False,True
913,58,Nia,archive_quarter,none,none,True,True,False,False,False,False
914,58,Milo,signal_ridge,none,none,True,True,True,True,False,False
915,58,Ivo,orchard_fen,none,none,True,True,False,True,False,False
916,58,Ari,riverbend,none,none,True,True,False,False,False,False
917,58,Fay,roofward,none,none,True,True,False,False,False,False
918,58,Nia,archive_quarter,none,none,True,True,False,False,False,False
919,58,Milo,signal_ridge,none,none,True,True,True,True,False,False
920,58,Ivo,orchard_fen,none,none,True,True,False,True,False,False
921,58,Ari,riverbend,none,none,True,True,False,False,False,False
922,58,Fay,roofward,none,none,True,True,False,False,False,False
923,58,Nia,archive_quarter,none,none,True,True,False,False,False,False
924,58,Milo,signal_ridge,guild_repair_notice,Signal Guild reduced backlog in signal_ridge.,True,True,True,True,False,True
925,58,Ivo,orchard_fen,none,none,True,True,True,True,False,False
926,58,Ari,riverbend,none,none,True,True,False,False,False,False
927,58,Fay,roofward,none,none,True,True,False,False,False,False
928,59,Nia,archive_quarter,none,none,True,True,False,False,False,False
929,59,Milo,signal_ridge,none,none,True,True,True,False,False,False
930,59,Ivo,orchard_fen,none,none,True,True,True,True,False,False
931,59,Ari,riverbend,none,none,True,True,False,True,False,False
932,59,Fay,roofward,none,none,True,True,False,False,False,False
933,59,Nia,archive_quarter,none,none,True,True,False,False,False,False
934,59,Milo,signal_ridge,supply_route_warning,Milo: signal_ridge->riverbend is blocked for oil.,True,True,True,False,False,True
935,59,Ivo,orchard_fen,none,none,True,True,True,True,False,False
936,59,Ari,riverbend,none,none,True,True,False,True,False,False
937,59,Fay,roofward,none,none,True,True,False,False,False,False
938,59,Nia,archive_quarter,none,none,True,True,False,False,False,False
939,59,Milo,signal_ridge,none,none,True,True,True,False,False,False
940,59,Ivo,orchard_fen,none,none,True,True,False,False,False,False
941,59,Ari,riverbend,none,none,True,True,True,True,False,False
942,59,Fay,roofward,none,none,True,True,False,False,False,False
943,59,Nia,archive_quarter,none,none,True,True,True,True,False,False
944,60,Ivo,orchard_fen,none,none,True,True,False,False,False,False
945,60,Ari,riverbend,none,none,True,True,True,False,False,False
946,60,Fay,roofward,none,none,True,True,True,True,False,False
947,60,Nia,archive_quarter,none,none,True,True,False,True,False,False
948,60,Milo,signal_ridge,none,none,True,True,True,False,False,False
949,60,Ivo,orchard_fen,none,none,True,True,False,False,False,False
950,60,Ari,riverbend,none,none,True,True,True,False,False,False
951,60,Fay,roofward,none,none,True,True,False,False,False,False
952,60,Nia,archive_quarter,none,none,True,True,False,True,False,False
953,60,Milo,signal_ridge,none,none,True,True,True,False,False,False
954,60,Ivo,orchard_fen,migration_care_notice,oil moved toward roofward under winter_cold.,True,True,False,False,False,True
955,60,Ari,riverbend,none,none,True,True,True,False,False,False
956,60,Fay,roofward,none,none,True,True,False,False,False,False
957,60,Nia,archive_quarter,none,none,True,True,True,True,False,False
958,60,Milo,signal_ridge,none,none,True,True,True,False,False,False
959,60,Ivo,orchard_fen,none,none,True,True,False,False,False,False
960,61,Ari,riverbend,migration_care_notice,oil moved toward archive_quarter under winter_cold.,True,True,True,False,False,True
961,61,Fay,roofward,none,none,True,True,False,False,False,False
962,61,Nia,archive_quarter,none,none,True,True,True,True,False,False
963,61,Milo,signal_ridge,none,none,True,True,True,True,False,False
964,61,Ivo,orchard_fen,none,none,True,True,False,False,False,False
965,61,Ari,riverbend,none,none,True,True,True,False,False,False
966,61,Fay,roofward,supply_route_warning,Fay: roofward->signal_ridge is blocked for wire.,True,True,False,False,False,True
967,61,Nia,archive_quarter,none,none,True,True,True,True,False,False
968,61,Milo,signal_ridge,none,none,True,True,True,True,False,False
969,61,Ivo,orchard_fen,none,none,True,True,False,False,False,False
970,61,Ari,riverbend,none,none,True,True,True,False,False,False
971,61,Fay,roofward,none,none,True,True,False,False,False,False
972,61,Nia,archive_quarter,none,none,True,True,False,False,False,False
973,61,Milo,signal_ridge,none,none,True,True,True,True,False,False
974,61,Ivo,orchard_fen,none,none,True,True,False,False,False,False
975,61,Ari,riverbend,none,none,True,True,True,True,False,False
976,62,Fay,roofward,none,none,True,True,False,False,False,False
977,62,Nia,archive_quarter,none,none,True,True,False,False,False,False
978,62,Milo,signal_ridge,none,none,True,True,True,True,False,False
979,62,Ivo,orchard_fen,none,none,True,True,False,True,False,False
980,62,Ari,riverbend,none,none,True,True,True,False,False,False
981,62,Fay,roofward,none,none,True,True,False,False,False,False
982,62,Nia,archive_quarter,none,none,True,True,False,False,False,False
983,62,Milo,signal_ridge,none,none,True,True,True,True,False,False
984,62,Ivo,orchard_fen,none,none,True,True,False,True,False,False
985,62,Ari,riverbend,none,none,True,True,True,False,False,False
986,62,Fay,roofward,none,none,True,True,False,False,False,False
987,62,Nia,archive_quarter,none,none,True,True,False,False,False,False
988,62,Milo,signal_ridge,none,none,True,True,True,True,False,False
989,62,Ivo,orchard_fen,none,none,True,True,False,True,False,False
990,62,Ari,riverbend,supply_route_warning,Ari: riverbend->roofward is blocked for planks.,True,True,True,False,False,True
991,62,Fay,roofward,none,none,True,True,True,True,False,False
992,63,Nia,archive_quarter,none,none,True,True,False,False,False,False
993,63,Milo,signal_ridge,none,none,True,True,True,False,False,False
994,63,Ivo,orchard_fen,guild_repair_notice,Seed Guild reduced backlog in orchard_fen.,True,True,True,True,False,True
995,63,Ari,riverbend,none,none,True,True,True,True,False,False
996,63,Fay,roofward,none,none,True,True,False,False,False,False
997,63,Nia,archive_quarter,none,none,True,True,False,False,False,False
998,63,Milo,signal_ridge,none,none,True,True,True,False,False,False
999,63,Ivo,orchard_fen,none,none,True,True,False,False,False,False
1000,63,Ari,riverbend,none,none,True,True,True,True,False,False
1001,63,Fay,roofward,none,none,True,True,False,False,False,False
1002,63,Nia,archive_quarter,migration_care_notice,oil moved toward orchard_fen under winter_cold.,True,True,False,False,False,True
1003,63,Milo,signal_ridge,none,none,True,True,True,False,False,False
1004,63,Ivo,orchard_fen,none,none,True,True,False,False,False,False
1005,63,Ari,riverbend,none,none,True,True,True,True,False,False
1006,63,Fay,roofward,none,none,True,True,True,False,False,False
1007,63,Nia,archive_quarter,none,none,True,True,False,False,False,False
1008,64,Milo,signal_ridge,migration_care_notice,oil moved toward riverbend under winter_cold.,True,True,True,False,False,True
1009,64,Ivo,orchard_fen,none,none,True,True,False,False,False,False
1010,64,Ari,riverbend,none,none,True,True,True,True,False,False
1011,64,Fay,roofward,none,none,True,True,True,True,False,False
1012,64,Nia,archive_quarter,none,none,True,True,False,False,False,False
1013,64,Milo,signal_ridge,none,none,True,True,True,False,False,False
1014,64,Ivo,orchard_fen,none,none,True,True,False,False,False,False
1015,64,Ari,riverbend,guild_repair_notice,Bridgewright Guild reduced backlog in riverbend.,True,True,True,True,False,True
1016,64,Fay,roofward,none,none,True,True,True,True,False,False
1017,64,Nia,archive_quarter,none,none,True,True,False,False,False,False
1018,64,Milo,signal_ridge,none,none,True,True,True,False,False,False
1019,64,Ivo,orchard_fen,none,none,True,True,False,False,False,False
1020,64,Ari,riverbend,none,none,True,True,True,True,False,False
1021,64,Fay,roofward,none,none,True,True,True,True,False,False
1022,64,Nia,archive_quarter,none,none,True,True,False,False,False,False
1023,64,Milo,signal_ridge,none,none,True,True,True,True,False,False
