tick_id,day,session_id,settlement_id,avatar_x_before,avatar_y_before,click_x,click_y,avatar_x_after,avatar_y_after,movement_command,canvas_state_mutated,collision_checked,pointer_event_visible,localstorage_written,no_llm_call
2371,132,canvas-session-022,moss_ward,244,183,365,111,262,165,pointer-click:root_alcove,True,True,True,True,True
2372,132,canvas-session-022,glass_harbor,291,208,102,356,273,226,pointer-click:lamp_pier,True,True,True,True,True
2373,132,canvas-session-022,cinder_garden,215,252,227,369,227,270,pointer-click:ash_path,True,True,True,True,True
2374,132,canvas-session-022,lichen_bridge,238,305,400,222,256,287,pointer-click:meal_room,True,True,True,True,True
2375,132,canvas-session-022,orchid_engine,333,191,173,147,315,173,pointer-click:engine_ring,True,True,True,True,True
2376,133,canvas-session-023,glass_harbor,273,226,423,127,291,208,pointer-click:fog_rail,True,True,True,True,True
2377,133,canvas-session-023,cinder_garden,227,270,92,230,209,252,pointer-click:seed_shelf,True,True,True,True,True
2378,133,canvas-session-023,lichen_bridge,256,287,261,383,261,305,pointer-click:signal_post,True,True,True,True,True
2379,133,canvas-session-023,orchid_engine,315,173,466,176,333,176,pointer-click:orchid_bay,True,True,True,True,True
2380,133,canvas-session-023,moss_ward,262,165,74,325,244,183,pointer-click:rain_gate,True,True,True,True,True
2381,133,canvas-session-023,glass_harbor,291,208,283,214,283,214,pointer-click:net_room,True,True,True,True,True
2382,133,canvas-session-023,cinder_garden,209,252,404,255,227,255,pointer-click:shade_tent,True,True,True,True,True
2383,133,canvas-session-023,lichen_bridge,261,305,89,308,243,308,pointer-click:rope_bridge,True,True,True,True,True
2384,133,canvas-session-023,orchid_engine,333,176,338,309,338,194,pointer-click:gear_wash,True,True,True,True,True
2385,133,canvas-session-023,moss_ward,244,183,370,114,262,165,pointer-click:root_alcove,True,True,True,True,True
2386,133,canvas-session-023,glass_harbor,283,214,107,359,265,232,pointer-click:lamp_pier,True,True,True,True,True
2387,133,canvas-session-023,cinder_garden,227,255,232,372,232,273,pointer-click:ash_path,True,True,True,True,True
2388,133,canvas-session-023,lichen_bridge,243,308,405,184,261,290,pointer-click:meal_room,True,True,True,True,True
2389,133,canvas-session-023,orchid_engine,338,194,137,109,320,176,pointer-click:engine_ring,True,True,True,True,True
2390,133,canvas-session-023,moss_ward,262,165,238,142,244,147,pointer-click:blanket_room,True,True,True,True,True
2391,133,canvas-session-023,glass_harbor,265,232,435,101,283,214,pointer-click:fog_rail,True,True,True,True,True
2392,133,canvas-session-023,cinder_garden,232,273,104,204,214,255,pointer-click:seed_shelf,True,True,True,True,True
2393,133,canvas-session-023,lichen_bridge,261,290,273,357,273,308,pointer-click:signal_post,True,True,True,True,True
2394,134,canvas-session-023,moss_ward,244,147,79,328,226,165,pointer-click:rain_gate,True,True,True,True,True
2395,134,canvas-session-023,glass_harbor,283,214,288,217,288,217,pointer-click:net_room,True,True,True,True,True
2396,134,canvas-session-023,cinder_garden,214,255,409,258,232,258,pointer-click:shade_tent,True,True,True,True,True
2397,134,canvas-session-023,lichen_bridge,273,308,94,311,255,311,pointer-click:rope_bridge,True,True,True,True,True
2398,134,canvas-session-023,orchid_engine,320,176,302,312,302,194,pointer-click:gear_wash,True,True,True,True,True
2399,134,canvas-session-023,moss_ward,226,165,375,76,244,147,pointer-click:root_alcove,True,True,True,True,True
2400,134,canvas-session-023,glass_harbor,288,217,112,321,270,235,pointer-click:lamp_pier,True,True,True,True,True
2401,134,canvas-session-023,cinder_garden,232,258,237,334,237,276,pointer-click:ash_path,True,True,True,True,True
2402,134,canvas-session-023,lichen_bridge,255,311,410,187,273,293,pointer-click:meal_room,True,True,True,True,True
2403,134,canvas-session-023,orchid_engine,302,194,142,112,284,176,pointer-click:engine_ring,True,True,True,True,True
2404,134,canvas-session-023,moss_ward,244,147,243,145,243,145,pointer-click:blanket_room,True,True,True,True,True
2405,134,canvas-session-023,glass_harbor,270,235,440,104,288,217,pointer-click:fog_rail,True,True,True,True,True
2406,134,canvas-session-023,cinder_garden,237,276,109,207,219,258,pointer-click:seed_shelf,True,True,True,True,True
2407,134,canvas-session-023,lichen_bridge,273,293,237,360,255,311,pointer-click:signal_post,True,True,True,True,True
2408,134,canvas-session-023,orchid_engine,284,176,442,153,302,158,pointer-click:orchid_bay,True,True,True,True,True
2409,134,canvas-session-023,moss_ward,243,145,91,302,225,163,pointer-click:rain_gate,True,True,True,True,True
2410,134,canvas-session-023,glass_harbor,288,217,300,191,300,199,pointer-click:net_room,True,True,True,True,True
2411,134,canvas-session-023,cinder_garden,219,258,421,232,237,240,pointer-click:shade_tent,True,True,True,True,True
2412,135,canvas-session-023,orchid_engine,302,158,307,274,307,176,pointer-click:gear_wash,True,True,True,True,True
2413,135,canvas-session-023,moss_ward,225,163,380,79,243,145,pointer-click:root_alcove,True,True,True,True,True
2414,135,canvas-session-023,glass_harbor,300,199,117,324,282,217,pointer-click:lamp_pier,True,True,True,True,True
2415,135,canvas-session-023,cinder_garden,237,240,242,337,242,258,pointer-click:ash_path,True,True,True,True,True
2416,135,canvas-session-023,lichen_bridge,255,311,374,190,273,293,pointer-click:meal_room,True,True,True,True,True
2417,135,canvas-session-023,orchid_engine,307,176,147,115,289,158,pointer-click:engine_ring,True,True,True,True,True
2418,135,canvas-session-023,moss_ward,243,145,248,148,248,148,pointer-click:blanket_room,True,True,True,True,True
2419,135,canvas-session-023,glass_harbor,282,217,445,107,300,199,pointer-click:fog_rail,True,True,True,True,True
2420,135,canvas-session-023,cinder_garden,242,258,114,210,224,240,pointer-click:seed_shelf,True,True,True,True,True
2421,135,canvas-session-023,lichen_bridge,273,293,242,363,255,311,pointer-click:signal_post,True,True,True,True,True
2422,135,canvas-session-023,orchid_engine,289,158,447,156,307,156,pointer-click:orchid_bay,True,True,True,True,True
2423,135,canvas-session-023,moss_ward,248,148,96,305,230,166,pointer-click:rain_gate,True,True,True,True,True
2424,135,canvas-session-023,glass_harbor,300,199,305,194,305,194,pointer-click:net_room,True,True,True,True,True
2425,135,canvas-session-023,cinder_garden,224,240,385,235,242,235,pointer-click:shade_tent,True,True,True,True,True
2426,135,canvas-session-023,lichen_bridge,255,311,70,288,237,293,pointer-click:rope_bridge,True,True,True,True,True
2427,135,canvas-session-023,orchid_engine,307,156,319,289,319,174,pointer-click:gear_wash,True,True,True,True,True
2428,135,canvas-session-023,moss_ward,230,166,392,94,248,148,pointer-click:root_alcove,True,True,True,True,True
2429,135,canvas-session-023,glass_harbor,305,194,129,339,287,212,pointer-click:lamp_pier,True,True,True,True,True
2430,136,canvas-session-023,lichen_bridge,237,293,379,193,255,275,pointer-click:meal_room,True,True,True,True,True
2431,136,canvas-session-023,orchid_engine,319,174,152,118,301,156,pointer-click:engine_ring,True,True,True,True,True
2432,136,canvas-session-023,moss_ward,248,148,253,151,253,151,pointer-click:blanket_room,True,True,True,True,True
2433,136,canvas-session-023,glass_harbor,287,212,450,110,305,194,pointer-click:fog_rail,True,True,True,True,True
2434,136,canvas-session-023,cinder_garden,242,235,78,213,224,217,pointer-click:seed_shelf,True,True,True,True,True
2435,136,canvas-session-023,lichen_bridge,255,275,247,366,247,293,pointer-click:signal_post,True,True,True,True,True
2436,136,canvas-session-023,orchid_engine,301,156,452,159,319,159,pointer-click:orchid_bay,True,True,True,True,True
2437,136,canvas-session-023,moss_ward,253,151,101,308,235,169,pointer-click:rain_gate,True,True,True,True,True
2438,136,canvas-session-023,glass_harbor,305,194,310,197,310,197,pointer-click:net_room,True,True,True,True,True
2439,136,canvas-session-023,cinder_garden,224,217,390,238,242,235,pointer-click:shade_tent,True,True,True,True,True
2440,136,canvas-session-023,lichen_bridge,247,293,75,291,229,291,pointer-click:rope_bridge,True,True,True,True,True
2441,136,canvas-session-023,orchid_engine,319,159,324,292,324,177,pointer-click:gear_wash,True,True,True,True,True
2442,136,canvas-session-023,moss_ward,235,169,397,97,253,151,pointer-click:root_alcove,True,True,True,True,True
2443,136,canvas-session-023,glass_harbor,310,197,93,342,292,215,pointer-click:lamp_pier,True,True,True,True,True
2444,136,canvas-session-023,cinder_garden,242,235,218,355,224,253,pointer-click:ash_path,True,True,True,True,True
2445,136,canvas-session-023,lichen_bridge,229,291,391,208,247,273,pointer-click:meal_room,True,True,True,True,True
2446,136,canvas-session-023,orchid_engine,324,177,164,133,306,159,pointer-click:engine_ring,True,True,True,True,True
2447,136,canvas-session-023,moss_ward,253,151,265,166,265,166,pointer-click:blanket_room,True,True,True,True,True
2448,137,canvas-session-023,cinder_garden,224,253,83,216,206,235,pointer-click:seed_shelf,True,True,True,True,True
2449,137,canvas-session-023,lichen_bridge,247,273,252,369,252,291,pointer-click:signal_post,True,True,True,True,True
2450,137,canvas-session-023,orchid_engine,306,159,457,162,324,162,pointer-click:orchid_bay,True,True,True,True,True
2451,137,canvas-session-023,moss_ward,265,166,106,311,247,184,pointer-click:rain_gate,True,True,True,True,True
2452,137,canvas-session-023,glass_harbor,292,215,274,200,274,200,pointer-click:net_room,True,True,True,True,True
2453,137,canvas-session-023,cinder_garden,206,235,395,241,224,241,pointer-click:shade_tent,True,True,True,True,True
2454,137,canvas-session-023,lichen_bridge,252,291,80,294,234,294,pointer-click:rope_bridge,True,True,True,True,True
2455,137,canvas-session-023,orchid_engine,324,162,329,295,329,180,pointer-click:gear_wash,True,True,True,True,True
2456,137,canvas-session-023,moss_ward,247,184,402,100,265,166,pointer-click:root_alcove,True,True,True,True,True
2457,137,canvas-session-023,glass_harbor,274,200,98,345,256,218,pointer-click:lamp_pier,True,True,True,True,True
2458,137,canvas-session-023,cinder_garden,224,241,223,358,223,259,pointer-click:ash_path,True,True,True,True,True
2459,137,canvas-session-023,lichen_bridge,234,294,396,211,252,276,pointer-click:meal_room,True,True,True,True,True
2460,137,canvas-session-023,orchid_engine,329,180,169,136,311,162,pointer-click:engine_ring,True,True,True,True,True
2461,137,canvas-session-023,moss_ward,265,166,229,169,247,169,pointer-click:blanket_room,True,True,True,True,True
2462,137,canvas-session-023,glass_harbor,256,218,426,128,274,200,pointer-click:fog_rail,True,True,True,True,True
2463,137,canvas-session-023,cinder_garden,223,259,95,231,205,241,pointer-click:seed_shelf,True,True,True,True,True
2464,137,canvas-session-023,lichen_bridge,252,276,264,0,264,258,pointer-click:signal_post,True,True,True,True,True
2465,137,canvas-session-023,orchid_engine,311,162,469,177,329,177,pointer-click:orchid_bay,True,True,True,True,True
2466,138,canvas-session-023,glass_harbor,274,200,279,203,279,203,pointer-click:net_room,True,True,True,True,True
2467,138,canvas-session-023,cinder_garden,205,241,400,244,223,244,pointer-click:shade_tent,True,True,True,True,True
2468,138,canvas-session-023,lichen_bridge,264,258,85,297,246,276,pointer-click:rope_bridge,True,True,True,True,True
2469,138,canvas-session-023,orchid_engine,329,177,334,298,334,195,pointer-click:gear_wash,True,True,True,True,True
2470,138,canvas-session-023,moss_ward,247,169,366,103,265,151,pointer-click:root_alcove,True,True,True,True,True
2471,138,canvas-session-023,glass_harbor,279,203,103,348,261,221,pointer-click:lamp_pier,True,True,True,True,True
2472,138,canvas-session-023,cinder_garden,223,244,228,361,228,262,pointer-click:ash_path,True,True,True,True,True
2473,138,canvas-session-023,lichen_bridge,246,276,401,214,264,258,pointer-click:meal_room,True,True,True,True,True
2474,138,canvas-session-023,orchid_engine,334,195,174,139,316,177,pointer-click:engine_ring,True,True,True,True,True
2475,138,canvas-session-023,moss_ward,265,151,234,172,247,169,pointer-click:blanket_room,True,True,True,True,True
2476,138,canvas-session-023,glass_harbor,261,221,431,131,279,203,pointer-click:fog_rail,True,True,True,True,True
2477,138,canvas-session-023,cinder_garden,228,262,100,234,210,244,pointer-click:seed_shelf,True,True,True,True,True
2478,138,canvas-session-023,lichen_bridge,264,258,269,3,269,240,pointer-click:signal_post,True,True,True,True,True
2479,138,canvas-session-023,orchid_engine,316,177,433,180,334,180,pointer-click:orchid_bay,True,True,True,True,True
2480,138,canvas-session-023,moss_ward,247,169,82,329,229,187,pointer-click:rain_gate,True,True,True,True,True
2481,138,canvas-session-023,glass_harbor,279,203,291,218,291,218,pointer-click:net_room,True,True,True,True,True
2482,138,canvas-session-023,cinder_garden,210,244,412,259,228,259,pointer-click:shade_tent,True,True,True,True,True
2483,138,canvas-session-023,lichen_bridge,269,240,97,312,251,258,pointer-click:rope_bridge,True,True,True,True,True
2484,139,canvas-session-024,moss_ward,229,187,371,106,247,169,pointer-click:root_alcove,True,True,True,True,True
2485,139,canvas-session-024,glass_harbor,291,218,108,351,273,236,pointer-click:lamp_pier,True,True,True,True,True
2486,139,canvas-session-024,cinder_garden,228,259,233,364,233,277,pointer-click:ash_path,True,True,True,True,True
2487,139,canvas-session-024,lichen_bridge,251,258,406,217,269,240,pointer-click:meal_room,True,True,True,True,True
2488,139,canvas-session-024,orchid_engine,334,180,138,142,316,162,pointer-click:engine_ring,True,True,True,True,True
2489,139,canvas-session-024,moss_ward,247,169,239,175,239,175,pointer-click:blanket_room,True,True,True,True,True
2490,139,canvas-session-024,glass_harbor,273,236,436,134,291,218,pointer-click:fog_rail,True,True,True,True,True
2491,139,canvas-session-024,cinder_garden,233,277,105,237,215,259,pointer-click:seed_shelf,True,True,True,True,True
2492,139,canvas-session-024,lichen_bridge,269,240,274,6,274,222,pointer-click:signal_post,True,True,True,True,True
2493,139,canvas-session-024,orchid_engine,316,162,438,183,334,180,pointer-click:orchid_bay,True,True,True,True,True
2494,139,canvas-session-024,moss_ward,239,175,87,332,221,193,pointer-click:rain_gate,True,True,True,True,True
2495,139,canvas-session-024,glass_harbor,291,218,296,180,296,200,pointer-click:net_room,True,True,True,True,True
2496,139,canvas-session-024,cinder_garden,215,259,417,221,233,241,pointer-click:shade_tent,True,True,True,True,True
2497,139,canvas-session-024,lichen_bridge,274,222,61,274,256,240,pointer-click:rope_bridge,True,True,True,True,True
2498,139,canvas-session-024,orchid_engine,334,180,310,275,316,198,pointer-click:gear_wash,True,True,True,True,True
2499,139,canvas-session-024,moss_ward,221,193,383,80,239,175,pointer-click:root_alcove,True,True,True,True,True
2500,139,canvas-session-024,glass_harbor,296,200,120,325,278,218,pointer-click:lamp_pier,True,True,True,True,True
2501,139,canvas-session-024,cinder_garden,233,241,245,338,245,259,pointer-click:ash_path,True,True,True,True,True
2502,140,canvas-session-024,orchid_engine,316,198,143,145,298,180,pointer-click:engine_ring,True,True,True,True,True
2503,140,canvas-session-024,moss_ward,239,175,244,178,244,178,pointer-click:blanket_room,True,True,True,True,True
2504,140,canvas-session-024,glass_harbor,278,218,441,137,296,200,pointer-click:fog_rail,True,True,True,True,True
2505,140,canvas-session-024,cinder_garden,245,259,110,240,227,241,pointer-click:seed_shelf,True,True,True,True,True
2506,140,canvas-session-024,lichen_bridge,256,240,238,352,238,258,pointer-click:signal_post,True,True,True,True,True
2507,140,canvas-session-024,orchid_engine,298,180,443,145,316,162,pointer-click:orchid_bay,True,True,True,True,True
2508,140,canvas-session-024,moss_ward,244,178,92,294,226,196,pointer-click:rain_gate,True,True,True,True,True
2509,140,canvas-session-024,glass_harbor,296,200,301,183,301,183,pointer-click:net_room,True,True,True,True,True
2510,140,canvas-session-024,cinder_garden,227,241,422,224,245,224,pointer-click:shade_tent,True,True,True,True,True
2511,140,canvas-session-024,lichen_bridge,238,258,66,277,220,276,pointer-click:rope_bridge,True,True,True,True,True
2512,140,canvas-session-024,orchid_engine,316,162,315,278,315,180,pointer-click:gear_wash,True,True,True,True,True
2513,140,canvas-session-024,moss_ward,226,196,388,83,244,178,pointer-click:root_alcove,True,True,True,True,True
2514,140,canvas-session-024,glass_harbor,301,183,125,328,283,201,pointer-click:lamp_pier,True,True,True,True,True
2515,140,canvas-session-024,cinder_garden,245,224,209,341,227,242,pointer-click:ash_path,True,True,True,True,True
2516,140,canvas-session-024,lichen_bridge,220,276,382,194,238,258,pointer-click:meal_room,True,True,True,True,True
2517,140,canvas-session-024,orchid_engine,315,180,155,119,297,162,pointer-click:engine_ring,True,True,True,True,True
2518,140,canvas-session-024,moss_ward,244,178,256,152,256,160,pointer-click:blanket_room,True,True,True,True,True
2519,140,canvas-session-024,glass_harbor,283,201,453,111,301,183,pointer-click:fog_rail,True,True,True,True,True
2520,141,canvas-session-024,lichen_bridge,238,258,243,355,243,276,pointer-click:signal_post,True,True,True,True,True
2521,141,canvas-session-024,orchid_engine,297,162,448,148,315,148,pointer-click:orchid_bay,True,True,True,True,True
2522,141,canvas-session-024,moss_ward,256,160,97,297,238,178,pointer-click:rain_gate,True,True,True,True,True
2523,141,canvas-session-024,glass_harbor,301,183,306,186,306,186,pointer-click:net_room,True,True,True,True,True
2524,141,canvas-session-024,cinder_garden,227,242,386,227,245,227,pointer-click:shade_tent,True,True,True,True,True
2525,141,canvas-session-024,lichen_bridge,243,276,71,280,225,280,pointer-click:rope_bridge,True,True,True,True,True
2526,141,canvas-session-024,orchid_engine,315,148,320,281,320,166,pointer-click:gear_wash,True,True,True,True,True
2527,141,canvas-session-024,moss_ward,238,178,393,86,256,160,pointer-click:root_alcove,True,True,True,True,True
2528,141,canvas-session-024,glass_harbor,306,186,130,331,288,204,pointer-click:lamp_pier,True,True,True,True,True
2529,141,canvas-session-024,cinder_garden,245,227,214,344,227,245,pointer-click:ash_path,True,True,True,True,True
2530,141,canvas-session-024,lichen_bridge,225,280,387,197,243,262,pointer-click:meal_room,True,True,True,True,True
2531,141,canvas-session-024,orchid_engine,320,166,160,122,302,148,pointer-click:engine_ring,True,True,True,True,True
2532,141,canvas-session-024,moss_ward,256,160,261,155,261,155,pointer-click:blanket_room,True,True,True,True,True
2533,141,canvas-session-024,glass_harbor,288,204,417,114,306,186,pointer-click:fog_rail,True,True,True,True,True
2534,141,canvas-session-024,cinder_garden,227,245,86,217,209,227,pointer-click:seed_shelf,True,True,True,True,True
2535,141,canvas-session-024,lichen_bridge,243,262,255,370,255,280,pointer-click:signal_post,True,True,True,True,True
2536,141,canvas-session-024,orchid_engine,302,148,460,163,320,163,pointer-click:orchid_bay,True,True,True,True,True
2537,141,canvas-session-024,moss_ward,261,155,109,312,243,173,pointer-click:rain_gate,True,True,True,True,True
2538,142,canvas-session-024,cinder_garden,209,227,391,230,227,230,pointer-click:shade_tent,True,True,True,True,True
2539,142,canvas-session-024,lichen_bridge,255,280,76,283,237,283,pointer-click:rope_bridge,True,True,True,True,True
2540,142,canvas-session-024,orchid_engine,320,163,325,284,325,181,pointer-click:gear_wash,True,True,True,True,True
2541,142,canvas-session-024,moss_ward,243,173,398,89,261,155,pointer-click:root_alcove,True,True,True,True,True
2542,142,canvas-session-024,glass_harbor,306,186,94,334,288,204,pointer-click:lamp_pier,True,True,True,True,True
2543,142,canvas-session-024,cinder_garden,227,230,219,347,219,248,pointer-click:ash_path,True,True,True,True,True
2544,142,canvas-session-024,lichen_bridge,237,283,392,200,255,265,pointer-click:meal_room,True,True,True,True,True
2545,142,canvas-session-024,orchid_engine,325,181,165,125,307,163,pointer-click:engine_ring,True,True,True,True,True
2546,142,canvas-session-024,moss_ward,261,155,266,158,266,158,pointer-click:blanket_room,True,True,True,True,True
2547,142,canvas-session-024,glass_harbor,288,204,422,117,306,186,pointer-click:fog_rail,True,True,True,True,True
2548,142,canvas-session-024,cinder_garden,219,248,91,220,201,230,pointer-click:seed_shelf,True,True,True,True,True
2549,142,canvas-session-024,lichen_bridge,255,265,260,373,260,283,pointer-click:signal_post,True,True,True,True,True
2550,142,canvas-session-024,orchid_engine,307,163,465,166,325,166,pointer-click:orchid_bay,True,True,True,True,True
2551,142,canvas-session-024,moss_ward,266,158,73,315,248,176,pointer-click:rain_gate,True,True,True,True,True
2552,142,canvas-session-024,glass_harbor,306,186,282,204,288,204,pointer-click:net_room,True,True,True,True,True
2553,142,canvas-session-024,cinder_garden,201,230,403,245,219,245,pointer-click:shade_tent,True,True,True,True,True
2554,142,canvas-session-024,lichen_bridge,260,283,88,298,242,298,pointer-click:rope_bridge,True,True,True,True,True
2555,142,canvas-session-024,orchid_engine,325,166,337,299,337,184,pointer-click:gear_wash,True,True,True,True,True
2556,143,canvas-session-024,glass_harbor,288,204,99,337,270,222,pointer-click:lamp_pier,True,True,True,True,True
2557,143,canvas-session-024,cinder_garden,219,245,224,350,224,263,pointer-click:ash_path,True,True,True,True,True
2558,143,canvas-session-024,lichen_bridge,242,298,397,203,260,280,pointer-click:meal_room,True,True,True,True,True
2559,143,canvas-session-024,orchid_engine,337,184,170,128,319,166,pointer-click:engine_ring,True,True,True,True,True
2560,143,canvas-session-024,moss_ward,248,176,230,161,230,161,pointer-click:blanket_room,True,True,True,True,True
2561,143,canvas-session-024,glass_harbor,270,222,427,120,288,204,pointer-click:fog_rail,True,True,True,True,True
2562,143,canvas-session-024,cinder_garden,224,263,96,223,206,245,pointer-click:seed_shelf,True,True,True,True,True
2563,143,canvas-session-024,lichen_bridge,260,280,265,376,265,298,pointer-click:signal_post,True,True,True,True,True
2564,143,canvas-session-024,orchid_engine,319,166,470,169,337,169,pointer-click:orchid_bay,True,True,True,True,True
2565,143,canvas-session-024,moss_ward,230,161,78,318,212,179,pointer-click:rain_gate,True,True,True,True,True
2566,143,canvas-session-024,glass_harbor,288,204,287,207,287,207,pointer-click:net_room,True,True,True,True,True
2567,143,canvas-session-024,cinder_garden,206,245,408,248,224,248,pointer-click:shade_tent,True,True,True,True,True
2568,143,canvas-session-024,lichen_bridge,265,298,93,301,247,301,pointer-click:rope_bridge,True,True,True,True,True
2569,143,canvas-session-024,orchid_engine,337,169,301,302,319,187,pointer-click:gear_wash,True,True,True,True,True
2570,143,canvas-session-024,moss_ward,212,179,374,107,230,161,pointer-click:root_alcove,True,True,True,True,True
2571,143,canvas-session-024,glass_harbor,287,207,111,352,269,225,pointer-click:lamp_pier,True,True,True,True,True
2572,143,canvas-session-024,cinder_garden,224,248,236,365,236,266,pointer-click:ash_path,True,True,True,True,True
2573,143,canvas-session-024,lichen_bridge,247,301,409,218,265,283,pointer-click:meal_room,True,True,True,True,True
2574,144,canvas-session-024,moss_ward,230,161,235,164,235,164,pointer-click:blanket_room,True,True,True,True,True
2575,144,canvas-session-024,glass_harbor,269,225,432,123,287,207,pointer-click:fog_rail,True,True,True,True,True
2576,144,canvas-session-024,cinder_garden,236,266,101,226,218,248,pointer-click:seed_shelf,True,True,True,True,True
2577,144,canvas-session-024,lichen_bridge,265,283,270,379,270,301,pointer-click:signal_post,True,True,True,True,True
2578,144,canvas-session-024,orchid_engine,319,187,434,172,337,172,pointer-click:orchid_bay,True,True,True,True,True
2579,144,canvas-session-024,moss_ward,235,164,83,321,217,182,pointer-click:rain_gate,True,True,True,True,True
2580,144,canvas-session-024,glass_harbor,287,207,292,210,292,210,pointer-click:net_room,True,True,True,True,True
2581,144,canvas-session-024,cinder_garden,218,248,413,251,236,251,pointer-click:shade_tent,True,True,True,True,True
2582,144,canvas-session-024,lichen_bridge,270,301,98,304,252,304,pointer-click:rope_bridge,True,True,True,True,True
2583,144,canvas-session-024,orchid_engine,337,172,306,305,319,190,pointer-click:gear_wash,True,True,True,True,True
2584,144,canvas-session-024,moss_ward,217,182,379,110,235,164,pointer-click:root_alcove,True,True,True,True,True
2585,144,canvas-session-024,glass_harbor,292,210,116,355,274,228,pointer-click:lamp_pier,True,True,True,True,True
2586,144,canvas-session-024,cinder_garden,236,251,241,368,241,269,pointer-click:ash_path,True,True,True,True,True
2587,144,canvas-session-024,lichen_bridge,252,304,373,221,270,286,pointer-click:meal_room,True,True,True,True,True
2588,144,canvas-session-024,orchid_engine,319,190,146,146,301,172,pointer-click:engine_ring,True,True,True,True,True
2589,144,canvas-session-024,moss_ward,235,164,247,179,247,179,pointer-click:blanket_room,True,True,True,True,True
2590,144,canvas-session-024,glass_harbor,274,228,444,138,292,210,pointer-click:fog_rail,True,True,True,True,True
2591,144,canvas-session-024,cinder_garden,241,269,113,200,223,251,pointer-click:seed_shelf,True,True,True,True,True
2592,145,canvas-session-025,orchid_engine,301,172,439,175,319,175,pointer-click:orchid_bay,True,True,True,True,True
2593,145,canvas-session-025,moss_ward,247,179,88,324,229,197,pointer-click:rain_gate,True,True,True,True,True
2594,145,canvas-session-025,glass_harbor,292,210,297,213,297,213,pointer-click:net_room,True,True,True,True,True
2595,145,canvas-session-025,cinder_garden,223,251,418,254,241,254,pointer-click:shade_tent,True,True,True,True,True
2596,145,canvas-session-025,lichen_bridge,270,286,62,307,252,304,pointer-click:rope_bridge,True,True,True,True,True
2597,145,canvas-session-025,orchid_engine,319,175,311,308,311,193,pointer-click:gear_wash,True,True,True,True,True
2598,145,canvas-session-025,moss_ward,229,197,384,113,247,179,pointer-click:root_alcove,True,True,True,True,True
2599,145,canvas-session-025,glass_harbor,297,213,121,358,279,231,pointer-click:lamp_pier,True,True,True,True,True
2600,145,canvas-session-025,cinder_garden,241,254,246,371,246,272,pointer-click:ash_path,True,True,True,True,True
2601,145,canvas-session-025,lichen_bridge,252,304,378,224,270,286,pointer-click:meal_room,True,True,True,True,True
2602,145,canvas-session-025,orchid_engine,311,193,151,108,293,175,pointer-click:engine_ring,True,True,True,True,True
2603,145,canvas-session-025,moss_ward,247,179,252,141,252,161,pointer-click:blanket_room,True,True,True,True,True
2604,145,canvas-session-025,glass_harbor,279,231,449,100,297,213,pointer-click:fog_rail,True,True,True,True,True
2605,145,canvas-session-025,cinder_garden,246,272,77,203,228,254,pointer-click:seed_shelf,True,True,True,True,True
2606,145,canvas-session-025,lichen_bridge,270,286,246,356,252,304,pointer-click:signal_post,True,True,True,True,True
2607,145,canvas-session-025,orchid_engine,293,175,451,149,311,157,pointer-click:orchid_bay,True,True,True,True,True
2608,145,canvas-session-025,moss_ward,252,161,100,298,234,179,pointer-click:rain_gate,True,True,True,True,True
2609,145,canvas-session-025,glass_harbor,297,213,309,187,309,195,pointer-click:net_room,True,True,True,True,True
2610,146,canvas-session-025,lichen_bridge,252,304,67,310,234,310,pointer-click:rope_bridge,True,True,True,True,True
2611,146,canvas-session-025,orchid_engine,311,157,316,311,316,175,pointer-click:gear_wash,True,True,True,True,True
2612,146,canvas-session-025,moss_ward,234,179,389,116,252,161,pointer-click:root_alcove,True,True,True,True,True
2613,146,canvas-session-025,glass_harbor,309,195,126,320,291,213,pointer-click:lamp_pier,True,True,True,True,True
2614,146,canvas-session-025,cinder_garden,228,254,210,333,210,272,pointer-click:ash_path,True,True,True,True,True
2615,146,canvas-session-025,lichen_bridge,234,310,383,186,252,292,pointer-click:meal_room,True,True,True,True,True
2616,146,canvas-session-025,orchid_engine,316,175,156,111,298,157,pointer-click:engine_ring,True,True,True,True,True
2617,146,canvas-session-025,moss_ward,252,161,257,144,257,144,pointer-click:blanket_room,True,True,True,True,True
2618,146,canvas-session-025,glass_harbor,291,213,454,103,309,195,pointer-click:fog_rail,True,True,True,True,True
2619,146,canvas-session-025,cinder_garden,210,272,82,206,192,254,pointer-click:seed_shelf,True,True,True,True,True
2620,146,canvas-session-025,lichen_bridge,252,292,251,359,251,310,pointer-click:signal_post,True,True,True,True,True
2621,146,canvas-session-025,orchid_engine,298,157,456,152,316,152,pointer-click:orchid_bay,True,True,True,True,True
2622,146,canvas-session-025,moss_ward,257,144,105,301,239,162,pointer-click:rain_gate,True,True,True,True,True
2623,146,canvas-session-025,glass_harbor,309,195,273,190,291,190,pointer-click:net_room,True,True,True,True,True
2624,146,canvas-session-025,cinder_garden,192,254,394,231,210,236,pointer-click:shade_tent,True,True,True,True,True
2625,146,canvas-session-025,lichen_bridge,251,310,79,284,233,292,pointer-click:rope_bridge,True,True,True,True,True
2626,146,canvas-session-025,orchid_engine,316,152,328,285,328,170,pointer-click:gear_wash,True,True,True,True,True
2627,146,canvas-session-025,moss_ward,239,162,401,90,257,144,pointer-click:root_alcove,True,True,True,True,True
