tick_id,day,conflict_id,parties,rule,selected_allocation,fairness_score,residual_resentment,appeal_available,overruled,calibrated_not_paranoid
480,25,c25-00-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.509275,True,False,True
481,25,c25-01-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
482,25,c25-02-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.434372,True,False,True
483,25,c25-03-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
484,25,c25-04-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.513552,True,False,True
485,25,c25-05-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.444523,True,False,True
486,25,c25-06-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
487,25,c25-07-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.440641,True,False,True
488,25,c25-08-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
489,25,c25-09-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.437057,True,False,True
490,25,c25-10-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.438021,True,False,True
491,25,c25-11-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.444342,True,False,True
492,25,c25-12-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.517866,True,False,True
493,25,c25-13-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
494,25,c25-14-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.4417,False,False,True
495,25,c25-15-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
496,25,c25-16-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.522216,True,False,True
497,25,c25-17-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.440728,True,False,True
498,25,c25-18-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
499,25,c25-19-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.448074,True,False,True
500,26,c26-00-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
501,26,c26-01-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
502,26,c26-02-dusk_signal_court-rope,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.394892,True,False,True
503,26,c26-03-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
504,26,c26-04-flood_bridge_market_route-oil,"Milo,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.452377,True,False,True
505,26,c26-05-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
506,26,c26-06-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
507,26,c26-07-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
508,26,c26-08-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
509,26,c26-09-archive_public_kiosk-ink,"Ari,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.395563,True,False,True
510,26,c26-10-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
511,26,c26-11-greenhouse_heat_loop-copper,"Milo,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.388501,True,False,True
512,26,c26-12-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
513,26,c26-13-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
514,26,c26-14-dusk_signal_court-rope,"Fay,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.398209,True,False,True
515,26,c26-15-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
516,26,c26-16-flood_bridge_market_route-oil,"Milo,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.456177,True,False,True
517,26,c26-17-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
518,26,c26-18-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
519,26,c26-19-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
520,27,c27-00-flood_bridge_market_route-planks,"Nia,Milo",none,none,1.0,0.0,False,False,True
521,27,c27-01-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.401554,True,False,True
522,27,c27-02-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.77,0.3862,True,False,False
523,27,c27-03-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.437918,True,False,True
524,27,c27-04-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.462474,True,False,True
525,27,c27-05-archive_public_kiosk-thread,"Fay,Fay",none,none,1.0,0.0,False,False,True
526,27,c27-06-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.389445,True,False,True
527,27,c27-07-greenhouse_heat_loop-water,"Fay,Nia",none,none,1.0,0.0,False,False,True
528,27,c27-08-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.466359,True,False,True
529,27,c27-09-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.404927,True,False,True
530,27,c27-10-dusk_signal_court-oil,"Ari,Ari",none,none,1.0,0.0,False,False,True
531,27,c27-11-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.441597,True,False,True
532,27,c27-12-flood_bridge_market_route-planks,"Nia,Milo",none,none,1.0,0.0,False,False,True
533,27,c27-13-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.408328,False,False,True
534,27,c27-14-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.392716,True,False,True
535,27,c27-15-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.445306,True,False,True
536,27,c27-16-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.410277,True,False,True
537,27,c27-17-archive_public_kiosk-thread,"Fay,Fay",none,none,1.0,0.0,False,False,True
538,27,c27-18-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.396015,True,False,True
539,27,c27-19-greenhouse_heat_loop-water,"Fay,Nia",none,none,1.0,0.0,False,False,True
540,28,c28-00-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
541,28,c28-01-archive_public_kiosk-glass,"Milo,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.442914,True,False,True
542,28,c28-02-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
543,28,c28-03-greenhouse_heat_loop-compost,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.50541,True,False,True
544,28,c28-04-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
545,28,c28-05-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
546,28,c28-06-dusk_signal_court-wire,"Milo,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.405382,False,False,True
547,28,c28-07-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
548,28,c28-08-flood_bridge_market_route-resin,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.440638,True,False,True
549,28,c28-09-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
550,28,c28-10-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
551,28,c28-11-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
552,28,c28-12-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
553,28,c28-13-archive_public_kiosk-glass,"Milo,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.386634,True,False,True
554,28,c28-14-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
555,28,c28-15-greenhouse_heat_loop-compost,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.449656,True,False,True
556,28,c28-16-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
557,28,c28-17-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
558,28,c28-18-dusk_signal_court-wire,"Milo,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.408787,True,False,True
559,28,c28-19-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
560,29,c29-00-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.526603,True,False,True
561,29,c29-01-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.44443,True,True,True
562,29,c29-02-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
563,29,c29-03-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.44434,True,False,True
564,29,c29-04-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
565,29,c29-05-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.436963,True,False,True
566,29,c29-06-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.453433,True,False,True
567,29,c29-07-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.448072,True,False,True
568,29,c29-08-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.471026,True,False,True
569,29,c29-09-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
570,29,c29-10-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.457242,True,False,True
571,29,c29-11-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
572,29,c29-12-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.474983,False,False,True
573,29,c29-13-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.440634,True,False,True
574,29,c29-14-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
575,29,c29-15-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.451836,True,False,True
576,29,c29-16-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
577,29,c29-17-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.444335,True,False,True
578,29,c29-18-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.521083,True,True,True
579,29,c29-19-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.444431,True,False,True
580,30,c30-00-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.77,0.413723,True,False,False
581,30,c30-01-dusk_signal_court-glass,"Nia,Fay",none,none,1.0,0.0,False,False,True
582,30,c30-02-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.399341,True,False,True
583,30,c30-03-flood_bridge_market_route-rope,"Fay,Nia",none,none,1.0,0.0,False,False,True
584,30,c30-04-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.405998,True,False,True
585,30,c30-05-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.448067,False,False,True
586,30,c30-06-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.391496,True,False,True
587,30,c30-07-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.449047,True,False,True
588,30,c30-08-archive_public_kiosk-paper,"Nia,Milo",none,none,1.0,0.0,False,False,True
589,30,c30-09-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.451831,True,False,True
590,30,c30-10-greenhouse_heat_loop-glass,"Ari,Ari",none,none,1.0,0.0,False,False,True
591,30,c30-11-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.452819,True,False,True
592,30,c30-12-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.409409,True,False,True
593,30,c30-13-dusk_signal_court-glass,"Nia,Fay",none,none,1.0,0.0,False,False,True
594,30,c30-14-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.394784,True,False,True
595,30,c30-15-flood_bridge_market_route-rope,"Fay,Nia",none,none,1.0,0.0,False,False,True
596,30,c30-16-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.412848,True,False,True
597,30,c30-17-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.455627,True,False,True
598,30,c30-18-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.3981,False,False,True
599,30,c30-19-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.456622,True,False,True
600,31,c31-00-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
601,31,c31-01-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
602,31,c31-02-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
603,31,c31-03-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
604,31,c31-04-archive_public_kiosk-ink,"Ari,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.386638,True,False,True
605,31,c31-05-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
606,31,c31-06-greenhouse_heat_loop-copper,"Milo,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.388809,True,False,True
607,31,c31-07-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
608,31,c31-08-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
609,31,c31-09-dusk_signal_court-rope,"Fay,Ari",need + dependency + debt repair,winner receives current slot,0.7,0.402839,True,False,False
610,31,c31-10-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
611,31,c31-11-flood_bridge_market_route-oil,"Milo,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.378682,False,False,True
612,31,c31-12-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
613,31,c31-13-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
614,31,c31-14-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
615,31,c31-15-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
616,31,c31-16-archive_public_kiosk-ink,"Ari,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.389886,True,False,True
617,31,c31-17-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
618,31,c31-18-greenhouse_heat_loop-copper,"Milo,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.392075,True,False,True
619,31,c31-19-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
620,32,c32-00-archive_public_kiosk-thread,"Fay,Milo",none,none,1.0,0.0,False,False,True
621,32,c32-01-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.393161,True,False,True
622,32,c32-02-greenhouse_heat_loop-water,"Fay,Ari",none,none,1.0,0.0,False,False,True
623,32,c32-03-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.395391,True,False,True
624,32,c32-04-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.478973,False,False,True
625,32,c32-05-dusk_signal_court-oil,"Ari,Fay",none,none,1.0,0.0,False,False,True
626,32,c32-06-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.406223,True,False,True
627,32,c32-07-flood_bridge_market_route-planks,"Nia,Nia",none,none,1.0,0.0,False,False,True
628,32,c32-08-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.542996,True,False,True
629,32,c32-09-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.385264,True,True,True
630,32,c32-10-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.409635,True,False,True
631,32,c32-11-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.398713,True,False,True
632,32,c32-12-archive_public_kiosk-thread,"Fay,Milo",none,none,1.0,0.0,False,False,True
633,32,c32-13-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.3885,True,False,True
634,32,c32-14-greenhouse_heat_loop-water,"Fay,Ari",none,none,1.0,0.0,False,False,True
635,32,c32-15-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.402062,True,False,True
636,32,c32-16-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.547557,True,False,True
637,32,c32-17-dusk_signal_court-oil,"Ari,Fay",none,none,1.0,0.0,False,False,True
638,32,c32-18-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,split stock and schedule appeal,0.77,0.413076,True,False,False
639,32,c32-19-flood_bridge_market_route-planks,"Nia,Nia",none,none,1.0,0.0,False,False,True
640,33,c33-00-archive_public_kiosk-glass,"Milo,Fay",none,none,1.0,0.0,False,False,True
641,33,c33-01-dusk_signal_court-wire,"Milo,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.391764,True,False,True
642,33,c33-02-greenhouse_heat_loop-compost,"Nia,Nia",none,none,1.0,0.0,False,False,True
643,33,c33-03-flood_bridge_market_route-resin,"Ari,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.398886,True,False,True
644,33,c33-04-archive_public_kiosk-glass,"Milo,Fay",none,none,1.0,0.0,False,False,True
645,33,c33-05-dusk_signal_court-wire,"Milo,Ari",none,none,1.0,0.0,False,False,True
646,33,c33-06-greenhouse_heat_loop-compost,"Nia,Nia",none,none,1.0,0.0,False,False,True
647,33,c33-07-flood_bridge_market_route-resin,"Ari,Milo",none,none,1.0,0.0,False,False,True
648,33,c33-08-archive_public_kiosk-glass,"Milo,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.412221,True,False,True
649,33,c33-09-dusk_signal_court-wire,"Milo,Ari",none,none,1.0,0.0,False,False,True
650,33,c33-10-greenhouse_heat_loop-compost,"Nia,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.405439,False,False,True
651,33,c33-11-flood_bridge_market_route-resin,"Ari,Milo",none,none,1.0,0.0,False,False,True
652,33,c33-12-archive_public_kiosk-glass,"Milo,Fay",none,none,1.0,0.0,False,False,True
653,33,c33-13-dusk_signal_court-wire,"Milo,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.395055,True,False,True
654,33,c33-14-greenhouse_heat_loop-compost,"Nia,Nia",none,none,1.0,0.0,False,False,True
655,33,c33-15-flood_bridge_market_route-resin,"Ari,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.402237,True,False,True
656,33,c33-16-archive_public_kiosk-glass,"Milo,Fay",none,none,1.0,0.0,False,False,True
657,33,c33-17-dusk_signal_court-wire,"Milo,Ari",none,none,1.0,0.0,False,False,True
658,33,c33-18-greenhouse_heat_loop-compost,"Nia,Nia",none,none,1.0,0.0,False,False,True
659,33,c33-19-flood_bridge_market_route-resin,"Ari,Milo",none,none,1.0,0.0,False,False,True
660,34,c34-00-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.416315,True,False,True
661,34,c34-01-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.459454,True,False,True
662,34,c34-02-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.401444,True,False,True
663,34,c34-03-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.460458,False,True,True
664,34,c34-04-archive_public_kiosk-paper,"Nia,Milo",none,none,1.0,0.0,False,False,True
665,34,c34-05-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.463313,True,False,True
666,34,c34-06-greenhouse_heat_loop-glass,"Ari,Ari",none,none,1.0,0.0,False,False,True
667,34,c34-07-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.7,0.464326,True,False,False
668,34,c34-08-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.419813,True,False,True
669,34,c34-09-dusk_signal_court-glass,"Nia,Fay",none,none,1.0,0.0,False,False,True
670,34,c34-10-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.404817,True,False,True
671,34,c34-11-flood_bridge_market_route-rope,"Fay,Nia",none,none,1.0,0.0,False,False,True
672,34,c34-12-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.423339,True,False,True
673,34,c34-13-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.527205,True,False,True
674,34,c34-14-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.408217,True,False,True
675,34,c34-15-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.528226,True,False,True
676,34,c34-16-archive_public_kiosk-paper,"Nia,Milo",none,none,1.0,0.0,False,False,True
677,34,c34-17-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.471634,True,False,True
678,34,c34-18-greenhouse_heat_loop-glass,"Ari,Ari",none,none,1.0,0.0,False,False,True
679,34,c34-19-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.472663,True,False,True
680,35,c35-00-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.46546,True,True,True
681,35,c35-01-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.448165,True,False,True
682,35,c35-02-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.492157,True,False,True
683,35,c35-03-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
684,35,c35-04-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.46937,True,False,True
685,35,c35-05-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
686,35,c35-06-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.496291,True,False,True
687,35,c35-07-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.475595,True,False,True
688,35,c35-08-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
689,35,c35-09-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.451929,False,False,True
690,35,c35-10-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
691,35,c35-11-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.47959,True,False,True
692,35,c35-12-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.473312,True,False,True
693,35,c35-13-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.444525,True,False,True
694,35,c35-14-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.50046,True,False,True
695,35,c35-15-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
696,35,c35-16-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.77,0.477288,True,False,False
697,35,c35-17-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
698,35,c35-18-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.504664,True,False,True
699,35,c35-19-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.483619,True,False,True
700,36,c36-00-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
701,36,c36-01-greenhouse_heat_loop-copper,"Milo,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.398374,True,False,True
702,36,c36-02-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
703,36,c36-03-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
704,36,c36-04-dusk_signal_court-rope,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.411758,True,False,True
705,36,c36-05-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
706,36,c36-06-flood_bridge_market_route-oil,"Milo,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.395369,True,False,True
707,36,c36-07-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
708,36,c36-08-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
709,36,c36-09-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
710,36,c36-10-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
711,36,c36-11-archive_public_kiosk-ink,"Ari,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.405616,True,False,True
712,36,c36-12-dusk_signal_court-rope,"Fay,Fay",none,none,1.0,0.0,False,False,True
713,36,c36-13-greenhouse_heat_loop-copper,"Milo,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.40172,True,False,True
714,36,c36-14-flood_bridge_market_route-oil,"Milo,Nia",none,none,1.0,0.0,False,False,True
715,36,c36-15-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
716,36,c36-16-dusk_signal_court-rope,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.415217,True,False,True
717,36,c36-17-greenhouse_heat_loop-copper,"Milo,Ari",none,none,1.0,0.0,False,False,True
