tick_id,day,agent,infrastructure_id,public_memory_key,remembered_stock,remembered_durability,remembered_tool,remembered_failure,private_workspace_sealed,replay_pointer
335,19,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day19,oil:18.54,durability:0.96,wire crimper:0.75,none,True,replay:335:dusk_signal_workshop
336,19,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day19,planks:24.95,durability:0.76,drawknife:0.81,none,True,replay:336:river_mill_bridge
337,19,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day19,water:44.84,durability:0.92,glass tongs:0.79,none,True,replay:337:roof_greenhouse_cistern
338,19,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day19,paper:21.75,durability:0.77,binding awl:0.74,none,True,replay:338:archive_public_kiosk
339,19,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day19,oil:18.54,durability:0.95,wire crimper:0.74,none,True,replay:339:dusk_signal_workshop
340,19,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day19,planks:24.85,durability:0.84,drawknife:0.80,none,True,replay:340:river_mill_bridge
341,19,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day19,water:44.84,durability:0.91,glass tongs:0.78,none,True,replay:341:roof_greenhouse_cistern
342,20,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day20,oil:18.44,durability:0.98,wire crimper:0.74,none,True,replay:342:dusk_signal_workshop
343,20,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day20,planks:24.85,durability:0.83,drawknife:0.80,none,True,replay:343:river_mill_bridge
344,20,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day20,water:45.00,durability:0.90,glass tongs:0.78,none,True,replay:344:roof_greenhouse_cistern
345,20,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day20,paper:21.75,durability:0.76,binding awl:0.74,none,True,replay:345:archive_public_kiosk
346,20,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day20,oil:18.44,durability:0.97,wire crimper:0.74,none,True,replay:346:dusk_signal_workshop
347,20,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day20,planks:24.97,durability:0.82,drawknife:0.79,none,True,replay:347:river_mill_bridge
348,20,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day20,water:45.00,durability:0.90,glass tongs:0.77,none,True,replay:348:roof_greenhouse_cistern
349,20,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day20,paper:21.75,durability:0.75,binding awl:0.74,none,True,replay:349:archive_public_kiosk
350,20,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day20,oil:18.53,durability:0.96,wire crimper:0.73,none,True,replay:350:dusk_signal_workshop
351,20,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day20,planks:24.87,durability:0.90,drawknife:0.79,none,True,replay:351:river_mill_bridge
352,20,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day20,water:45.00,durability:0.89,glass tongs:0.77,none,True,replay:352:roof_greenhouse_cistern
353,20,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day20,paper:21.95,durability:0.74,binding awl:0.73,none,True,replay:353:archive_public_kiosk
354,20,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day20,oil:18.43,durability:0.98,wire crimper:0.73,none,True,replay:354:dusk_signal_workshop
355,20,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day20,planks:24.87,durability:0.90,drawknife:0.79,none,True,replay:355:river_mill_bridge
356,20,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day20,water:45.16,durability:0.88,glass tongs:0.76,none,True,replay:356:roof_greenhouse_cistern
357,20,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day20,paper:21.95,durability:0.74,binding awl:0.72,none,True,replay:357:archive_public_kiosk
358,20,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day20,oil:18.43,durability:0.97,wire crimper:0.73,none,True,replay:358:dusk_signal_workshop
359,20,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day20,planks:24.77,durability:0.97,drawknife:0.79,none,True,replay:359:river_mill_bridge
360,21,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day21,water:45.16,durability:0.88,glass tongs:0.76,none,True,replay:360:roof_greenhouse_cistern
361,21,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day21,paper:21.95,durability:0.73,binding awl:0.72,none,True,replay:361:archive_public_kiosk
362,21,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day21,oil:18.60,durability:0.96,wire crimper:0.72,none,True,replay:362:dusk_signal_workshop
363,21,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day21,planks:24.77,durability:0.97,drawknife:0.79,none,True,replay:363:river_mill_bridge
364,21,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day21,water:45.16,durability:0.87,glass tongs:0.76,none,True,replay:364:roof_greenhouse_cistern
365,21,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day21,paper:22.09,durability:0.72,binding awl:0.71,none,True,replay:365:archive_public_kiosk
366,21,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day21,oil:18.83,durability:0.94,wire crimper:0.71,none,True,replay:366:dusk_signal_workshop
367,21,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day21,planks:24.77,durability:0.96,drawknife:0.78,none,True,replay:367:river_mill_bridge
368,21,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day21,water:45.26,durability:0.86,glass tongs:0.87,none,True,replay:368:roof_greenhouse_cistern
369,21,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day21,paper:22.09,durability:0.71,binding awl:0.71,none,True,replay:369:archive_public_kiosk
370,21,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day21,oil:18.83,durability:0.94,wire crimper:0.71,none,True,replay:370:dusk_signal_workshop
371,21,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day21,planks:24.84,durability:0.95,drawknife:0.77,none,True,replay:371:river_mill_bridge
372,21,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day21,water:45.26,durability:0.86,glass tongs:0.87,none,True,replay:372:roof_greenhouse_cistern
373,21,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day21,paper:22.09,durability:0.71,binding awl:0.71,none,True,replay:373:archive_public_kiosk
374,21,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day21,oil:19.00,durability:0.93,wire crimper:0.70,overbright relay startles patrol,True,replay:374:dusk_signal_workshop
375,21,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day21,planks:24.84,durability:0.94,drawknife:0.77,none,True,replay:375:river_mill_bridge
376,21,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day21,water:45.26,durability:0.85,glass tongs:0.87,none,True,replay:376:roof_greenhouse_cistern
377,21,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day21,paper:22.23,durability:0.70,binding awl:0.70,none,True,replay:377:archive_public_kiosk
378,22,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day22,oil:18.90,durability:0.98,wire crimper:0.70,none,True,replay:378:dusk_signal_workshop
379,22,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day22,planks:24.84,durability:0.94,drawknife:0.77,none,True,replay:379:river_mill_bridge
380,22,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day22,water:45.33,durability:0.83,glass tongs:0.86,none,True,replay:380:roof_greenhouse_cistern
381,22,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day22,paper:22.23,durability:0.69,binding awl:0.70,none,True,replay:381:archive_public_kiosk
382,22,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day22,oil:18.90,durability:0.97,wire crimper:0.69,none,True,replay:382:dusk_signal_workshop
383,22,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day22,planks:25.06,durability:0.92,drawknife:0.76,none,True,replay:383:river_mill_bridge
384,22,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day22,water:45.33,durability:0.82,glass tongs:0.86,none,True,replay:384:roof_greenhouse_cistern
385,22,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day22,paper:22.23,durability:0.69,binding awl:0.70,none,True,replay:385:archive_public_kiosk
386,22,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day22,oil:19.09,durability:0.96,wire crimper:0.68,none,True,replay:386:dusk_signal_workshop
387,22,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day22,planks:24.96,durability:0.98,drawknife:0.76,none,True,replay:387:river_mill_bridge
388,22,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day22,water:45.33,durability:0.82,glass tongs:0.85,none,True,replay:388:roof_greenhouse_cistern
389,22,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day22,paper:22.38,durability:0.68,binding awl:0.69,none,True,replay:389:archive_public_kiosk
390,22,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day22,oil:19.09,durability:0.96,wire crimper:0.68,none,True,replay:390:dusk_signal_workshop
391,22,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day22,planks:24.86,durability:0.98,drawknife:0.88,none,True,replay:391:river_mill_bridge
392,22,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day22,water:45.44,durability:0.80,glass tongs:0.85,none,True,replay:392:roof_greenhouse_cistern
393,22,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day22,paper:22.38,durability:0.67,binding awl:0.69,none,True,replay:393:archive_public_kiosk
394,22,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day22,oil:19.09,durability:0.95,wire crimper:0.68,none,True,replay:394:dusk_signal_workshop
395,22,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day22,planks:24.76,durability:0.98,drawknife:0.88,none,True,replay:395:river_mill_bridge
396,23,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day23,water:45.44,durability:0.80,glass tongs:0.84,none,True,replay:396:roof_greenhouse_cistern
397,23,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day23,paper:22.38,durability:0.66,binding awl:0.68,none,True,replay:397:archive_public_kiosk
398,23,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day23,oil:19.22,durability:0.94,wire crimper:0.67,none,True,replay:398:dusk_signal_workshop
399,23,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day23,planks:24.76,durability:0.97,drawknife:0.87,none,True,replay:399:river_mill_bridge
400,23,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day23,water:45.44,durability:0.79,glass tongs:0.84,none,True,replay:400:roof_greenhouse_cistern
401,23,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day23,paper:22.48,durability:0.65,binding awl:0.67,index dampness erases route marks,True,replay:401:archive_public_kiosk
402,23,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day23,oil:19.22,durability:0.94,wire crimper:0.67,none,True,replay:402:dusk_signal_workshop
403,23,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day23,planks:24.94,durability:0.96,drawknife:0.87,none,True,replay:403:river_mill_bridge
404,23,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day23,water:45.59,durability:0.78,glass tongs:0.83,none,True,replay:404:roof_greenhouse_cistern
405,23,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day23,paper:22.38,durability:0.75,binding awl:0.80,none,True,replay:405:archive_public_kiosk
406,23,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day23,oil:19.22,durability:0.93,wire crimper:0.67,none,True,replay:406:dusk_signal_workshop
407,23,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day23,planks:25.10,durability:0.95,drawknife:0.86,none,True,replay:407:river_mill_bridge
408,23,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day23,water:45.59,durability:0.77,glass tongs:0.83,none,True,replay:408:roof_greenhouse_cistern
409,23,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day23,paper:22.38,durability:0.74,binding awl:0.80,none,True,replay:409:archive_public_kiosk
410,23,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day23,oil:19.35,durability:0.92,wire crimper:0.66,none,True,replay:410:dusk_signal_workshop
411,23,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day23,planks:25.10,durability:0.95,drawknife:0.85,none,True,replay:411:river_mill_bridge
412,23,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day23,water:45.81,durability:0.76,glass tongs:0.82,none,True,replay:412:roof_greenhouse_cistern
413,23,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day23,paper:22.28,durability:0.83,binding awl:0.79,none,True,replay:413:archive_public_kiosk
414,24,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day24,planks:25.00,durability:0.98,drawknife:0.97,none,True,replay:414:river_mill_bridge
415,24,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day24,water:45.76,durability:0.75,glass tongs:0.82,none,True,replay:415:roof_greenhouse_cistern
416,24,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day24,paper:22.42,durability:0.81,binding awl:0.79,none,True,replay:416:archive_public_kiosk
417,24,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day24,oil:19.58,durability:0.90,wire crimper:0.65,none,True,replay:417:dusk_signal_workshop
418,24,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day24,planks:25.00,durability:0.97,drawknife:0.97,none,True,replay:418:river_mill_bridge
419,24,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day24,water:45.87,durability:0.74,glass tongs:0.81,none,True,replay:419:roof_greenhouse_cistern
420,24,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day24,paper:22.42,durability:0.81,binding awl:0.78,none,True,replay:420:archive_public_kiosk
421,24,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day24,oil:19.58,durability:0.90,wire crimper:0.65,none,True,replay:421:dusk_signal_workshop
422,24,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day24,planks:25.07,durability:0.96,drawknife:0.96,none,True,replay:422:river_mill_bridge
423,24,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day24,water:45.87,durability:0.74,glass tongs:0.81,none,True,replay:423:roof_greenhouse_cistern
424,24,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day24,paper:22.42,durability:0.80,binding awl:0.78,none,True,replay:424:archive_public_kiosk
425,24,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day24,oil:19.76,durability:0.89,wire crimper:0.64,none,True,replay:425:dusk_signal_workshop
426,24,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day24,planks:25.07,durability:0.95,drawknife:0.96,none,True,replay:426:river_mill_bridge
427,24,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day24,water:45.87,durability:0.73,glass tongs:0.81,none,True,replay:427:roof_greenhouse_cistern
428,24,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day24,paper:22.56,durability:0.79,binding awl:0.77,none,True,replay:428:archive_public_kiosk
429,24,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day24,oil:19.76,durability:0.88,wire crimper:0.64,none,True,replay:429:dusk_signal_workshop
430,24,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day24,planks:25.16,durability:0.94,drawknife:0.95,none,True,replay:430:river_mill_bridge
431,24,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day24,water:45.87,durability:0.72,glass tongs:0.80,none,True,replay:431:roof_greenhouse_cistern
432,25,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day25,paper:22.56,durability:0.79,binding awl:0.77,none,True,replay:432:archive_public_kiosk
433,25,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day25,oil:19.76,durability:0.88,wire crimper:0.63,none,True,replay:433:dusk_signal_workshop
434,25,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day25,planks:25.38,durability:0.92,drawknife:0.94,none,True,replay:434:river_mill_bridge
435,25,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day25,water:45.87,durability:0.71,glass tongs:0.80,none,True,replay:435:roof_greenhouse_cistern
436,25,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day25,paper:22.56,durability:0.78,binding awl:0.77,none,True,replay:436:archive_public_kiosk
437,25,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day25,oil:19.95,durability:0.87,wire crimper:0.63,none,True,replay:437:dusk_signal_workshop
438,25,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day25,planks:25.38,durability:0.92,drawknife:0.94,none,True,replay:438:river_mill_bridge
439,25,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day25,water:45.82,durability:0.71,glass tongs:0.80,none,True,replay:439:roof_greenhouse_cistern
440,25,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day25,paper:22.71,durability:0.77,binding awl:0.76,none,True,replay:440:archive_public_kiosk
441,25,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day25,oil:19.85,durability:0.95,wire crimper:0.75,none,True,replay:441:dusk_signal_workshop
442,25,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day25,planks:25.28,durability:0.98,drawknife:0.93,none,True,replay:442:river_mill_bridge
443,25,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day25,water:45.93,durability:0.69,glass tongs:0.79,cistern leak chills seedlings,True,replay:443:roof_greenhouse_cistern
444,25,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day25,paper:22.71,durability:0.76,binding awl:0.76,none,True,replay:444:archive_public_kiosk
445,25,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day25,oil:19.85,durability:0.95,wire crimper:0.75,none,True,replay:445:dusk_signal_workshop
446,25,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day25,planks:25.50,durability:0.97,drawknife:0.93,none,True,replay:446:river_mill_bridge
447,25,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day25,water:45.93,durability:0.69,glass tongs:0.79,cistern leak chills seedlings,True,replay:447:roof_greenhouse_cistern
448,25,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day25,paper:22.71,durability:0.76,binding awl:0.76,none,True,replay:448:archive_public_kiosk
449,25,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day25,oil:19.85,durability:0.94,wire crimper:0.75,none,True,replay:449:dusk_signal_workshop
450,26,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day26,planks:25.40,durability:0.98,drawknife:0.92,none,True,replay:450:river_mill_bridge
451,26,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day26,water:45.93,durability:0.68,glass tongs:0.79,cistern leak chills seedlings,True,replay:451:roof_greenhouse_cistern
452,26,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day26,paper:22.81,durability:0.74,binding awl:0.75,none,True,replay:452:archive_public_kiosk
453,26,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day26,oil:19.85,durability:0.94,wire crimper:0.74,none,True,replay:453:dusk_signal_workshop
454,26,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day26,planks:25.59,durability:0.97,drawknife:0.91,none,True,replay:454:river_mill_bridge
455,26,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day26,water:46.13,durability:0.66,glass tongs:0.78,cistern leak chills seedlings,True,replay:455:roof_greenhouse_cistern
456,26,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day26,paper:22.81,durability:0.74,binding awl:0.74,none,True,replay:456:archive_public_kiosk
457,26,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day26,oil:19.85,durability:0.93,wire crimper:0.74,none,True,replay:457:dusk_signal_workshop
458,26,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day26,planks:25.75,durability:0.96,drawknife:0.91,none,True,replay:458:river_mill_bridge
459,26,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day26,water:46.03,durability:0.76,glass tongs:0.78,none,True,replay:459:roof_greenhouse_cistern
460,26,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day26,paper:22.81,durability:0.73,binding awl:0.74,none,True,replay:460:archive_public_kiosk
461,26,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day26,oil:19.98,durability:0.92,wire crimper:0.73,none,True,replay:461:dusk_signal_workshop
462,26,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day26,planks:25.75,durability:0.95,drawknife:0.90,none,True,replay:462:river_mill_bridge
463,26,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day26,water:46.21,durability:0.75,glass tongs:0.77,none,True,replay:463:roof_greenhouse_cistern
464,26,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day26,paper:22.91,durability:0.72,binding awl:0.73,none,True,replay:464:archive_public_kiosk
465,26,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day26,oil:19.98,durability:0.91,wire crimper:0.73,none,True,replay:465:dusk_signal_workshop
466,26,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day26,planks:25.75,durability:0.95,drawknife:0.90,none,True,replay:466:river_mill_bridge
467,26,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day26,water:46.11,durability:0.84,glass tongs:0.77,none,True,replay:467:roof_greenhouse_cistern
468,27,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day27,paper:22.91,durability:0.71,binding awl:0.73,none,True,replay:468:archive_public_kiosk
469,27,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day27,oil:19.98,durability:0.91,wire crimper:0.73,none,True,replay:469:dusk_signal_workshop
470,27,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day27,planks:25.86,durability:0.94,drawknife:0.89,none,True,replay:470:river_mill_bridge
471,27,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day27,water:46.11,durability:0.83,glass tongs:0.76,none,True,replay:471:roof_greenhouse_cistern
472,27,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day27,paper:22.91,durability:0.70,binding awl:0.73,none,True,replay:472:archive_public_kiosk
473,27,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day27,oil:20.05,durability:0.89,wire crimper:0.72,none,True,replay:473:dusk_signal_workshop
474,27,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day27,planks:25.86,durability:0.93,drawknife:0.89,none,True,replay:474:river_mill_bridge
475,27,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day27,water:46.11,durability:0.83,glass tongs:0.76,none,True,replay:475:roof_greenhouse_cistern
476,27,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day27,paper:23.08,durability:0.69,binding awl:0.72,none,True,replay:476:archive_public_kiosk
477,27,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day27,oil:20.05,durability:0.89,wire crimper:0.72,none,True,replay:477:dusk_signal_workshop
478,27,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day27,planks:25.86,durability:0.92,drawknife:0.89,none,True,replay:478:river_mill_bridge
479,27,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day27,water:46.25,durability:0.82,glass tongs:0.75,none,True,replay:479:roof_greenhouse_cistern
480,27,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day27,paper:23.08,durability:0.69,binding awl:0.72,none,True,replay:480:archive_public_kiosk
481,27,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day27,oil:20.05,durability:0.88,wire crimper:0.72,none,True,replay:481:dusk_signal_workshop
482,27,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day27,planks:25.96,durability:0.91,drawknife:0.88,joint swelling blocks wheel,True,replay:482:river_mill_bridge
483,27,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day27,water:46.25,durability:0.81,glass tongs:0.88,none,True,replay:483:roof_greenhouse_cistern
484,27,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day27,paper:23.08,durability:0.68,binding awl:0.72,none,True,replay:484:archive_public_kiosk
485,27,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day27,oil:20.05,durability:0.88,wire crimper:0.71,none,True,replay:485:dusk_signal_workshop
486,28,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day28,water:46.25,durability:0.80,glass tongs:0.87,none,True,replay:486:roof_greenhouse_cistern
487,28,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day28,paper:23.08,durability:0.68,binding awl:0.71,none,True,replay:487:archive_public_kiosk
488,28,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day28,oil:20.24,durability:0.86,wire crimper:0.70,none,True,replay:488:dusk_signal_workshop
489,28,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day28,planks:25.96,durability:0.90,drawknife:0.88,joint swelling blocks wheel,True,replay:489:river_mill_bridge
490,28,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day28,water:46.25,durability:0.80,glass tongs:0.87,none,True,replay:490:roof_greenhouse_cistern
491,28,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day28,paper:23.24,durability:0.66,binding awl:0.71,none,True,replay:491:archive_public_kiosk
492,28,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day28,oil:20.24,durability:0.86,wire crimper:0.70,none,True,replay:492:dusk_signal_workshop
493,28,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day28,planks:25.86,durability:0.98,drawknife:0.88,none,True,replay:493:river_mill_bridge
494,28,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day28,water:46.37,durability:0.78,glass tongs:0.86,none,True,replay:494:roof_greenhouse_cistern
495,28,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day28,paper:23.24,durability:0.66,binding awl:0.70,none,True,replay:495:archive_public_kiosk
496,28,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day28,oil:20.24,durability:0.85,wire crimper:0.70,none,True,replay:496:dusk_signal_workshop
497,28,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day28,planks:26.08,durability:0.97,drawknife:0.87,none,True,replay:497:river_mill_bridge
498,28,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day28,water:46.32,durability:0.78,glass tongs:0.86,none,True,replay:498:roof_greenhouse_cistern
499,28,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day28,paper:23.24,durability:0.65,binding awl:0.70,none,True,replay:499:archive_public_kiosk
500,28,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day28,oil:20.43,durability:0.84,wire crimper:0.69,none,True,replay:500:dusk_signal_workshop
501,28,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day28,planks:26.08,durability:0.96,drawknife:0.86,none,True,replay:501:river_mill_bridge
