tick_id,day,agent,route_id,public_memory_key,remembered_dialogue_choice,remembered_branch_action,remembered_snapshot,remembered_body_language,remembered_recovery,private_workspace_sealed,replay_pointer
491,36,Pax,central_repair_ring,v32:Pax:central_repair_ring:day36,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v55:shared,open forward lean,0.94,True,replay:491:central_repair_ring
492,36,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day36,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v54:shared,open forward lean,0.94,True,replay:492:riverbend_roofward
493,36,Nia,roofward_archive,v32:Nia:roofward_archive:day36,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v56:shared,open forward lean,0.94,True,replay:493:roofward_archive
494,36,Nia,archive_signal,v32:Nia:archive_signal:day36,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v55:local,open forward lean,0.94,True,replay:494:archive_signal
495,36,Ivo,signal_orchard,v32:Ivo:signal_orchard:day36,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v55:local,open forward lean,0.94,True,replay:495:signal_orchard
496,36,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day36,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v55:shared,open forward lean,0.94,True,replay:496:orchard_riverbend
497,36,Pax,central_repair_ring,v32:Pax:central_repair_ring:day36,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v56:shared,open forward lean,0.94,True,replay:497:central_repair_ring
498,36,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day36,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v55:shared,open forward lean,0.94,True,replay:498:riverbend_roofward
499,36,Nia,roofward_archive,v32:Nia:roofward_archive:day36,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v56:local,open forward lean,0.94,True,replay:499:roofward_archive
500,36,Nia,archive_signal,v32:Nia:archive_signal:day36,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v56:local,open forward lean,0.94,True,replay:500:archive_signal
501,36,Ivo,signal_orchard,v32:Ivo:signal_orchard:day36,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v56:shared,open forward lean,0.94,True,replay:501:signal_orchard
502,36,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day36,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v56:shared,open forward lean,0.94,True,replay:502:orchard_riverbend
503,36,Pax,central_repair_ring,v32:Pax:central_repair_ring:day36,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v56:local,open forward lean,0.94,True,replay:503:central_repair_ring
504,37,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day37,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v56:shared,open forward lean,0.94,True,replay:504:riverbend_roofward
505,37,Nia,roofward_archive,v32:Nia:roofward_archive:day37,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v57:shared,open forward lean,0.94,True,replay:505:roofward_archive
506,37,Nia,archive_signal,v32:Nia:archive_signal:day37,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v57:shared,open forward lean,0.94,True,replay:506:archive_signal
507,37,Ivo,signal_orchard,v32:Ivo:signal_orchard:day37,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v57:shared,open forward lean,0.94,True,replay:507:signal_orchard
508,37,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day37,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v56:local,open forward lean,0.94,True,replay:508:orchard_riverbend
509,37,Pax,central_repair_ring,v32:Pax:central_repair_ring:day37,ask to keep direct route,merge=False;rollback=True;branch=inner repair yard,snap:central_repair_ring:v57:shared,relieved reset stance,0.94,True,replay:509:central_repair_ring
510,37,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day37,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v57:local,open forward lean,0.93,True,replay:510:riverbend_roofward
511,37,Nia,roofward_archive,v32:Nia:roofward_archive:day37,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v58:shared,open forward lean,0.94,True,replay:511:roofward_archive
512,37,Nia,archive_signal,v32:Nia:archive_signal:day37,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v57:local,open forward lean,0.94,True,replay:512:archive_signal
513,37,Ivo,signal_orchard,v32:Ivo:signal_orchard:day37,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v57:local,open forward lean,0.94,True,replay:513:signal_orchard
514,37,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day37,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v57:shared,open forward lean,0.94,True,replay:514:orchard_riverbend
515,37,Pax,central_repair_ring,v32:Pax:central_repair_ring:day37,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v58:shared,open forward lean,0.94,True,replay:515:central_repair_ring
516,37,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day37,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v57:local,open forward lean,0.94,True,replay:516:riverbend_roofward
517,37,Nia,roofward_archive,v32:Nia:roofward_archive:day37,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v59:shared,open forward lean,0.94,True,replay:517:roofward_archive
518,38,Nia,archive_signal,v32:Nia:archive_signal:day38,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v58:shared,open forward lean,0.94,True,replay:518:archive_signal
519,38,Ivo,signal_orchard,v32:Ivo:signal_orchard:day38,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v57:local,open forward lean,0.94,True,replay:519:signal_orchard
520,38,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day38,none,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v58:local,open forward lean,0.94,True,replay:520:orchard_riverbend
521,38,Pax,central_repair_ring,v32:Pax:central_repair_ring:day38,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v59:shared,open forward lean,0.94,True,replay:521:central_repair_ring
522,38,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day38,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v57:local,open forward lean,0.93,True,replay:522:riverbend_roofward
523,38,Nia,roofward_archive,v32:Nia:roofward_archive:day38,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v59:local,open forward lean,0.94,True,replay:523:roofward_archive
524,38,Nia,archive_signal,v32:Nia:archive_signal:day38,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v59:shared,open forward lean,0.94,True,replay:524:archive_signal
525,38,Ivo,signal_orchard,v32:Ivo:signal_orchard:day38,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v58:local,open forward lean,0.94,True,replay:525:signal_orchard
526,38,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day38,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v58:local,open forward lean,0.94,True,replay:526:orchard_riverbend
527,38,Pax,central_repair_ring,v32:Pax:central_repair_ring:day38,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v59:local,open forward lean,0.94,True,replay:527:central_repair_ring
528,38,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day38,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v58:shared,open forward lean,0.94,True,replay:528:riverbend_roofward
529,38,Nia,roofward_archive,v32:Nia:roofward_archive:day38,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v60:shared,open forward lean,0.94,True,replay:529:roofward_archive
530,38,Nia,archive_signal,v32:Nia:archive_signal:day38,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v60:shared,open forward lean,0.94,True,replay:530:archive_signal
531,38,Ivo,signal_orchard,v32:Ivo:signal_orchard:day38,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v58:local,open forward lean,0.94,True,replay:531:signal_orchard
532,39,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day39,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v59:shared,open forward lean,0.94,True,replay:532:orchard_riverbend
533,39,Pax,central_repair_ring,v32:Pax:central_repair_ring:day39,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v59:local,open forward lean,0.93,True,replay:533:central_repair_ring
534,39,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day39,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v59:shared,open forward lean,0.94,True,replay:534:riverbend_roofward
535,39,Nia,roofward_archive,v32:Nia:roofward_archive:day39,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v61:shared,open forward lean,0.94,True,replay:535:roofward_archive
536,39,Nia,archive_signal,v32:Nia:archive_signal:day39,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v60:local,open forward lean,0.94,True,replay:536:archive_signal
537,39,Ivo,signal_orchard,v32:Ivo:signal_orchard:day39,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v59:shared,relieved reset stance,0.94,True,replay:537:signal_orchard
538,39,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day39,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v60:shared,open forward lean,0.94,True,replay:538:orchard_riverbend
539,39,Pax,central_repair_ring,v32:Pax:central_repair_ring:day39,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v60:shared,open forward lean,0.93,True,replay:539:central_repair_ring
540,39,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day39,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v59:local,open forward lean,0.94,True,replay:540:riverbend_roofward
541,39,Nia,roofward_archive,v32:Nia:roofward_archive:day39,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v61:local,open forward lean,0.94,True,replay:541:roofward_archive
542,39,Nia,archive_signal,v32:Nia:archive_signal:day39,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v61:shared,open forward lean,0.94,True,replay:542:archive_signal
543,39,Ivo,signal_orchard,v32:Ivo:signal_orchard:day39,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v60:shared,open forward lean,0.94,True,replay:543:signal_orchard
544,39,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day39,ask to merge detour,merge=False;rollback=False;branch=market plank route,snap:orchard_riverbend:v61:shared,open forward lean,0.94,True,replay:544:orchard_riverbend
545,39,Pax,central_repair_ring,v32:Pax:central_repair_ring:day39,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v60:local,open forward lean,0.92,True,replay:545:central_repair_ring
546,40,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day40,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v60:shared,open forward lean,0.94,True,replay:546:riverbend_roofward
547,40,Nia,roofward_archive,v32:Nia:roofward_archive:day40,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v61:local,open forward lean,0.94,True,replay:547:roofward_archive
548,40,Nia,archive_signal,v32:Nia:archive_signal:day40,none,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v62:shared,open forward lean,0.94,True,replay:548:archive_signal
549,40,Ivo,signal_orchard,v32:Ivo:signal_orchard:day40,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v61:shared,open forward lean,0.94,True,replay:549:signal_orchard
550,40,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day40,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v62:shared,open forward lean,0.94,True,replay:550:orchard_riverbend
551,40,Pax,central_repair_ring,v32:Pax:central_repair_ring:day40,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v60:local,open forward lean,0.92,True,replay:551:central_repair_ring
552,40,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day40,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v61:shared,open forward lean,0.94,True,replay:552:riverbend_roofward
553,40,Nia,roofward_archive,v32:Nia:roofward_archive:day40,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v62:shared,open forward lean,0.94,True,replay:553:roofward_archive
554,40,Nia,archive_signal,v32:Nia:archive_signal:day40,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v62:local,open forward lean,0.94,True,replay:554:archive_signal
555,40,Ivo,signal_orchard,v32:Ivo:signal_orchard:day40,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v61:local,open forward lean,0.94,True,replay:555:signal_orchard
556,40,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day40,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v63:shared,open forward lean,0.94,True,replay:556:orchard_riverbend
557,40,Pax,central_repair_ring,v32:Pax:central_repair_ring:day40,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v61:shared,open forward lean,0.92,True,replay:557:central_repair_ring
558,40,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day40,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v62:shared,open forward lean,0.94,True,replay:558:riverbend_roofward
559,40,Nia,roofward_archive,v32:Nia:roofward_archive:day40,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v62:local,open forward lean,0.94,True,replay:559:roofward_archive
560,41,Nia,archive_signal,v32:Nia:archive_signal:day41,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v63:local,open forward lean,0.94,True,replay:560:archive_signal
561,41,Ivo,signal_orchard,v32:Ivo:signal_orchard:day41,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v61:local,open forward lean,0.94,True,replay:561:signal_orchard
562,41,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day41,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v64:shared,open forward lean,0.94,True,replay:562:orchard_riverbend
563,41,Pax,central_repair_ring,v32:Pax:central_repair_ring:day41,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v62:shared,open forward lean,0.93,True,replay:563:central_repair_ring
564,41,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day41,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v62:local,open forward lean,0.94,True,replay:564:riverbend_roofward
565,41,Nia,roofward_archive,v32:Nia:roofward_archive:day41,ask to keep direct route,merge=False;rollback=True;branch=glass stair,snap:roofward_archive:v63:local,relieved reset stance,0.94,True,replay:565:roofward_archive
566,41,Nia,archive_signal,v32:Nia:archive_signal:day41,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v64:shared,open forward lean,0.94,True,replay:566:archive_signal
567,41,Ivo,signal_orchard,v32:Ivo:signal_orchard:day41,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v62:shared,open forward lean,0.94,True,replay:567:signal_orchard
568,41,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day41,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v64:local,open forward lean,0.94,True,replay:568:orchard_riverbend
569,41,Pax,central_repair_ring,v32:Pax:central_repair_ring:day41,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v63:shared,open forward lean,0.93,True,replay:569:central_repair_ring
570,41,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day41,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v63:local,open forward lean,0.94,True,replay:570:riverbend_roofward
571,41,Nia,roofward_archive,v32:Nia:roofward_archive:day41,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v64:shared,open forward lean,0.94,True,replay:571:roofward_archive
572,41,Nia,archive_signal,v32:Nia:archive_signal:day41,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v65:shared,open forward lean,0.94,True,replay:572:archive_signal
573,41,Ivo,signal_orchard,v32:Ivo:signal_orchard:day41,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v62:local,open forward lean,0.93,True,replay:573:signal_orchard
574,42,Juno,central_repair_ring,v32:Juno:central_repair_ring:day42,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v64:shared,open forward lean,0.92,True,replay:574:central_repair_ring
575,42,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day42,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v64:local,open forward lean,0.94,True,replay:575:riverbend_roofward
576,42,Fay,roofward_archive,v32:Fay:roofward_archive:day42,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v65:shared,open forward lean,0.94,True,replay:576:roofward_archive
577,42,Milo,archive_signal,v32:Milo:archive_signal:day42,ask to keep direct route,merge=False;rollback=True;branch=paper lane,snap:archive_signal:v66:shared,relieved reset stance,0.94,True,replay:577:archive_signal
578,42,Milo,signal_orchard,v32:Milo:signal_orchard:day42,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v62:local,open forward lean,0.94,True,replay:578:signal_orchard
579,42,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day42,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v64:local,open forward lean,0.94,True,replay:579:orchard_riverbend
580,42,Juno,central_repair_ring,v32:Juno:central_repair_ring:day42,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v65:local,open forward lean,0.93,True,replay:580:central_repair_ring
581,42,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day42,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v65:shared,open forward lean,0.94,True,replay:581:riverbend_roofward
582,42,Fay,roofward_archive,v32:Fay:roofward_archive:day42,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v66:shared,open forward lean,0.94,True,replay:582:roofward_archive
583,42,Milo,archive_signal,v32:Milo:archive_signal:day42,ask to keep direct route,merge=False;rollback=True;branch=paper lane,snap:archive_signal:v67:shared,relieved reset stance,0.94,True,replay:583:archive_signal
584,42,Milo,signal_orchard,v32:Milo:signal_orchard:day42,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v63:shared,open forward lean,0.94,True,replay:584:signal_orchard
585,42,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day42,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v65:shared,open forward lean,0.94,True,replay:585:orchard_riverbend
586,42,Juno,central_repair_ring,v32:Juno:central_repair_ring:day42,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v66:shared,open forward lean,0.94,True,replay:586:central_repair_ring
587,42,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day42,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v65:local,open forward lean,0.94,True,replay:587:riverbend_roofward
588,43,Fay,roofward_archive,v32:Fay:roofward_archive:day43,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v67:shared,open forward lean,0.94,True,replay:588:roofward_archive
589,43,Milo,archive_signal,v32:Milo:archive_signal:day43,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v67:local,open forward lean,0.94,True,replay:589:archive_signal
590,43,Milo,signal_orchard,v32:Milo:signal_orchard:day43,none,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v64:local,open forward lean,0.94,True,replay:590:signal_orchard
591,43,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day43,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v66:shared,open forward lean,0.94,True,replay:591:orchard_riverbend
592,43,Juno,central_repair_ring,v32:Juno:central_repair_ring:day43,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v66:local,open forward lean,0.94,True,replay:592:central_repair_ring
593,43,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day43,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v65:local,open forward lean,0.93,True,replay:593:riverbend_roofward
594,43,Fay,roofward_archive,v32:Fay:roofward_archive:day43,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v68:shared,open forward lean,0.94,True,replay:594:roofward_archive
595,43,Milo,archive_signal,v32:Milo:archive_signal:day43,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v68:local,open forward lean,0.94,True,replay:595:archive_signal
596,43,Milo,signal_orchard,v32:Milo:signal_orchard:day43,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v64:local,open forward lean,0.94,True,replay:596:signal_orchard
597,43,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day43,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v66:local,open forward lean,0.94,True,replay:597:orchard_riverbend
598,43,Juno,central_repair_ring,v32:Juno:central_repair_ring:day43,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v67:shared,open forward lean,0.94,True,replay:598:central_repair_ring
599,43,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day43,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v66:shared,open forward lean,0.94,True,replay:599:riverbend_roofward
600,43,Fay,roofward_archive,v32:Fay:roofward_archive:day43,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v69:local,open forward lean,0.94,True,replay:600:roofward_archive
601,43,Milo,archive_signal,v32:Milo:archive_signal:day43,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v68:local,open forward lean,0.93,True,replay:601:archive_signal
602,44,Milo,signal_orchard,v32:Milo:signal_orchard:day44,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v65:shared,open forward lean,0.94,True,replay:602:signal_orchard
603,44,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day44,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v66:local,open forward lean,0.94,True,replay:603:orchard_riverbend
604,44,Juno,central_repair_ring,v32:Juno:central_repair_ring:day44,none,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v68:shared,open forward lean,0.94,True,replay:604:central_repair_ring
605,44,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day44,ask to keep direct route,merge=False;rollback=True;branch=river ford,snap:riverbend_roofward:v67:shared,relieved reset stance,0.94,True,replay:605:riverbend_roofward
606,44,Fay,roofward_archive,v32:Fay:roofward_archive:day44,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v69:local,open forward lean,0.94,True,replay:606:roofward_archive
607,44,Milo,archive_signal,v32:Milo:archive_signal:day44,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v68:local,open forward lean,0.93,True,replay:607:archive_signal
608,44,Milo,signal_orchard,v32:Milo:signal_orchard:day44,ask to keep direct route,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v66:shared,open forward lean,0.94,True,replay:608:signal_orchard
609,44,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day44,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v67:shared,open forward lean,0.94,True,replay:609:orchard_riverbend
610,44,Juno,central_repair_ring,v32:Juno:central_repair_ring:day44,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v68:local,open forward lean,0.94,True,replay:610:central_repair_ring
611,44,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day44,ask to keep direct route,merge=False;rollback=True;branch=river ford,snap:riverbend_roofward:v68:shared,relieved reset stance,0.94,True,replay:611:riverbend_roofward
612,44,Fay,roofward_archive,v32:Fay:roofward_archive:day44,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v70:shared,open forward lean,0.93,True,replay:612:roofward_archive
613,44,Milo,archive_signal,v32:Milo:archive_signal:day44,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v69:shared,open forward lean,0.93,True,replay:613:archive_signal
614,44,Milo,signal_orchard,v32:Milo:signal_orchard:day44,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v67:shared,open forward lean,0.94,True,replay:614:signal_orchard
615,44,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day44,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v67:local,open forward lean,0.94,True,replay:615:orchard_riverbend
616,45,Juno,central_repair_ring,v32:Juno:central_repair_ring:day45,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v69:shared,open forward lean,0.94,True,replay:616:central_repair_ring
617,45,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day45,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v68:local,open forward lean,0.94,True,replay:617:riverbend_roofward
618,45,Fay,roofward_archive,v32:Fay:roofward_archive:day45,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v71:shared,open forward lean,0.94,True,replay:618:roofward_archive
619,45,Milo,archive_signal,v32:Milo:archive_signal:day45,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v70:shared,open forward lean,0.94,True,replay:619:archive_signal
620,45,Milo,signal_orchard,v32:Milo:signal_orchard:day45,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v67:local,open forward lean,0.94,True,replay:620:signal_orchard
621,45,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day45,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v67:local,open forward lean,0.93,True,replay:621:orchard_riverbend
622,45,Juno,central_repair_ring,v32:Juno:central_repair_ring:day45,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v70:shared,open forward lean,0.94,True,replay:622:central_repair_ring
623,45,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day45,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v69:shared,open forward lean,0.94,True,replay:623:riverbend_roofward
624,45,Fay,roofward_archive,v32:Fay:roofward_archive:day45,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v72:shared,open forward lean,0.94,True,replay:624:roofward_archive
625,45,Milo,archive_signal,v32:Milo:archive_signal:day45,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v70:local,open forward lean,0.93,True,replay:625:archive_signal
626,45,Milo,signal_orchard,v32:Milo:signal_orchard:day45,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v68:shared,open forward lean,0.94,True,replay:626:signal_orchard
627,45,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day45,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v68:shared,open forward lean,0.94,True,replay:627:orchard_riverbend
628,45,Juno,central_repair_ring,v32:Juno:central_repair_ring:day45,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v71:shared,open forward lean,0.94,True,replay:628:central_repair_ring
629,45,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day45,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v69:local,open forward lean,0.93,True,replay:629:riverbend_roofward
630,46,Fay,roofward_archive,v32:Fay:roofward_archive:day46,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v73:local,open forward lean,0.94,True,replay:630:roofward_archive
