tick_id,day,route_id,agent,dialogue_turn,dialogue_kind,public_text,references_avatar_decision,references_branch_tradeoff,references_reload_state,private_workspace_sealed,followup_available
735,50,roofward_archive,Fay,12,none,none,False,False,False,True,False
736,50,archive_signal,Nia,18,none,none,False,False,False,True,False
737,50,signal_orchard,Milo,12,none,none,False,False,False,True,False
738,50,orchard_riverbend,Ivo,18,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
739,50,central_repair_ring,Juno,12,none,none,False,False,False,True,False
740,50,riverbend_roofward,Ari,17,none,none,False,False,False,True,False
741,50,roofward_archive,Fay,12,none,none,False,False,False,True,False
742,50,archive_signal,Nia,18,none,none,False,False,False,True,False
743,50,signal_orchard,Milo,12,none,none,False,False,False,True,False
744,50,orchard_riverbend,Ivo,18,none,none,False,False,False,True,False
745,50,central_repair_ring,Juno,12,none,none,False,False,False,True,False
746,50,riverbend_roofward,Ari,18,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
747,50,roofward_archive,Fay,12,none,none,False,False,False,True,False
748,50,archive_signal,Nia,18,none,none,False,False,False,True,False
749,50,signal_orchard,Milo,12,none,none,False,False,False,True,False
750,51,orchard_riverbend,Ivo,18,none,none,False,False,False,True,False
751,51,central_repair_ring,Juno,12,none,none,False,False,False,True,False
752,51,riverbend_roofward,Ari,18,none,none,False,False,False,True,False
753,51,roofward_archive,Fay,13,thanks,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,False,True,True,True
754,51,archive_signal,Nia,18,none,none,False,False,False,True,False
755,51,signal_orchard,Milo,12,none,none,False,False,False,True,False
756,51,orchard_riverbend,Ivo,18,none,none,False,False,False,True,False
757,51,central_repair_ring,Juno,12,none,none,False,False,False,True,False
758,51,riverbend_roofward,Ari,18,none,none,False,False,False,True,False
759,51,roofward_archive,Fay,13,none,none,False,False,False,True,False
760,51,archive_signal,Nia,18,none,none,False,False,False,True,False
761,51,signal_orchard,Milo,13,planning_followup,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
762,51,orchard_riverbend,Ivo,18,none,none,False,False,False,True,False
763,51,central_repair_ring,Juno,12,none,none,False,False,False,True,False
764,51,riverbend_roofward,Ari,18,none,none,False,False,False,True,False
765,52,roofward_archive,Fay,13,none,none,False,False,False,True,False
766,52,archive_signal,Nia,18,none,none,False,False,False,True,False
767,52,signal_orchard,Milo,13,none,none,False,False,False,True,False
768,52,orchard_riverbend,Ivo,19,thanks,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
769,52,central_repair_ring,Juno,12,none,none,False,False,False,True,False
770,52,riverbend_roofward,Ari,18,none,none,False,False,False,True,False
771,52,roofward_archive,Fay,13,none,none,False,False,False,True,False
772,52,archive_signal,Nia,18,none,none,False,False,False,True,False
773,52,signal_orchard,Milo,13,none,none,False,False,False,True,False
774,52,orchard_riverbend,Ivo,19,none,none,False,False,False,True,False
775,52,central_repair_ring,Juno,12,none,none,False,False,False,True,False
776,52,riverbend_roofward,Ari,19,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
777,52,roofward_archive,Fay,13,none,none,False,False,False,True,False
778,52,archive_signal,Nia,18,none,none,False,False,False,True,False
779,52,signal_orchard,Milo,13,none,none,False,False,False,True,False
780,53,orchard_riverbend,Ivo,19,none,none,False,False,False,True,False
781,53,central_repair_ring,Juno,12,none,none,False,False,False,True,False
782,53,riverbend_roofward,Ari,19,none,none,False,False,False,True,False
783,53,roofward_archive,Fay,14,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,False,True,True,True
784,53,archive_signal,Nia,18,none,none,False,False,False,True,False
785,53,signal_orchard,Milo,13,none,none,False,False,False,True,False
786,53,orchard_riverbend,Ivo,19,none,none,False,False,False,True,False
787,53,central_repair_ring,Juno,12,none,none,False,False,False,True,False
788,53,riverbend_roofward,Ari,19,none,none,False,False,False,True,False
789,53,roofward_archive,Fay,14,none,none,False,False,False,True,False
790,53,archive_signal,Nia,18,none,none,False,False,False,True,False
791,53,signal_orchard,Milo,14,planning_followup,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
792,53,orchard_riverbend,Ivo,19,none,none,False,False,False,True,False
793,53,central_repair_ring,Juno,12,none,none,False,False,False,True,False
794,53,riverbend_roofward,Ari,19,none,none,False,False,False,True,False
795,54,roofward_archive,Fay,14,none,none,False,False,False,True,False
796,54,archive_signal,Nia,18,none,none,False,False,False,True,False
797,54,signal_orchard,Milo,14,none,none,False,False,False,True,False
798,54,orchard_riverbend,Ivo,20,thanks,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
799,54,central_repair_ring,Juno,12,none,none,False,False,False,True,False
800,54,riverbend_roofward,Ari,19,none,none,False,False,False,True,False
801,54,roofward_archive,Fay,14,none,none,False,False,False,True,False
802,54,archive_signal,Nia,18,none,none,False,False,False,True,False
803,54,signal_orchard,Milo,14,none,none,False,False,False,True,False
804,54,orchard_riverbend,Ivo,20,none,none,False,False,False,True,False
805,54,central_repair_ring,Juno,12,none,none,False,False,False,True,False
806,54,riverbend_roofward,Ari,20,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.93.,True,True,True,True,True
807,54,roofward_archive,Fay,14,none,none,False,False,False,True,False
808,54,archive_signal,Nia,18,none,none,False,False,False,True,False
809,54,signal_orchard,Milo,14,none,none,False,False,False,True,False
810,55,central_repair_ring,Juno,12,none,none,False,False,False,True,False
811,55,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
812,55,roofward_archive,Fay,14,none,none,False,False,False,True,False
813,55,archive_signal,Nia,19,planning_followup,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
814,55,signal_orchard,Milo,14,none,none,False,False,False,True,False
815,55,orchard_riverbend,Ivo,20,none,none,False,False,False,True,False
816,55,central_repair_ring,Juno,12,none,none,False,False,False,True,False
817,55,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
818,55,roofward_archive,Fay,14,none,none,False,False,False,True,False
819,55,archive_signal,Nia,19,none,none,False,False,False,True,False
820,55,signal_orchard,Milo,14,none,none,False,False,False,True,False
821,55,orchard_riverbend,Ivo,21,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
822,55,central_repair_ring,Juno,12,none,none,False,False,False,True,False
823,55,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
824,55,roofward_archive,Fay,14,none,none,False,False,False,True,False
825,56,archive_signal,Nia,19,none,none,False,False,False,True,False
826,56,signal_orchard,Milo,14,none,none,False,False,False,True,False
827,56,orchard_riverbend,Ivo,21,none,none,False,False,False,True,False
828,56,central_repair_ring,Juno,13,thanks,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
829,56,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
830,56,roofward_archive,Fay,14,none,none,False,False,False,True,False
831,56,archive_signal,Nia,19,none,none,False,False,False,True,False
832,56,signal_orchard,Milo,14,none,none,False,False,False,True,False
833,56,orchard_riverbend,Ivo,21,none,none,False,False,False,True,False
834,56,central_repair_ring,Juno,13,none,none,False,False,False,True,False
835,56,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
836,56,roofward_archive,Fay,15,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,True,True,True,True
837,56,archive_signal,Nia,19,none,none,False,False,False,True,False
838,56,signal_orchard,Milo,14,none,none,False,False,False,True,False
839,56,orchard_riverbend,Ivo,21,none,none,False,False,False,True,False
840,57,central_repair_ring,Juno,13,none,none,False,False,False,True,False
841,57,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
842,57,roofward_archive,Fay,15,none,none,False,False,False,True,False
843,57,archive_signal,Nia,20,thanks,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
844,57,signal_orchard,Milo,14,none,none,False,False,False,True,False
845,57,orchard_riverbend,Ivo,21,none,none,False,False,False,True,False
846,57,central_repair_ring,Juno,13,none,none,False,False,False,True,False
847,57,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
848,57,roofward_archive,Fay,15,none,none,False,False,False,True,False
849,57,archive_signal,Nia,20,none,none,False,False,False,True,False
850,57,signal_orchard,Milo,14,none,none,False,False,False,True,False
851,57,orchard_riverbend,Ivo,22,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
852,57,central_repair_ring,Juno,13,none,none,False,False,False,True,False
853,57,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
854,57,roofward_archive,Fay,15,none,none,False,False,False,True,False
855,58,archive_signal,Nia,20,none,none,False,False,False,True,False
856,58,signal_orchard,Milo,14,none,none,False,False,False,True,False
857,58,orchard_riverbend,Ivo,22,none,none,False,False,False,True,False
858,58,central_repair_ring,Juno,14,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,True,True,True,True
859,58,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
860,58,roofward_archive,Fay,15,none,none,False,False,False,True,False
861,58,archive_signal,Nia,20,none,none,False,False,False,True,False
862,58,signal_orchard,Milo,14,none,none,False,False,False,True,False
863,58,orchard_riverbend,Ivo,22,none,none,False,False,False,True,False
864,58,central_repair_ring,Juno,14,none,none,False,False,False,True,False
865,58,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
866,58,roofward_archive,Fay,16,planning_followup,Fay: I remember you chose glass stair for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,True,True,True,True
867,58,archive_signal,Nia,20,none,none,False,False,False,True,False
868,58,signal_orchard,Milo,14,none,none,False,False,False,True,False
869,58,orchard_riverbend,Ivo,22,none,none,False,False,False,True,False
870,59,central_repair_ring,Juno,14,none,none,False,False,False,True,False
871,59,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
872,59,roofward_archive,Fay,16,none,none,False,False,False,True,False
873,59,archive_signal,Nia,21,thanks,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
874,59,signal_orchard,Milo,14,none,none,False,False,False,True,False
875,59,orchard_riverbend,Ivo,22,none,none,False,False,False,True,False
876,59,central_repair_ring,Juno,14,none,none,False,False,False,True,False
877,59,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
878,59,roofward_archive,Fay,16,none,none,False,False,False,True,False
879,59,archive_signal,Nia,21,none,none,False,False,False,True,False
880,59,signal_orchard,Milo,14,none,none,False,False,False,True,False
881,59,orchard_riverbend,Ivo,23,planning_followup,Ivo: I remember you chose fen track for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
882,59,central_repair_ring,Juno,14,none,none,False,False,False,True,False
883,59,riverbend_roofward,Ari,20,none,none,False,False,False,True,False
884,59,roofward_archive,Fay,16,none,none,False,False,False,True,False
885,60,signal_orchard,Milo,14,none,none,False,False,False,True,False
886,60,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
887,60,central_repair_ring,Juno,14,none,none,False,False,False,True,False
888,60,riverbend_roofward,Ari,21,planning_followup,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
889,60,roofward_archive,Fay,16,none,none,False,False,False,True,False
890,60,archive_signal,Nia,21,none,none,False,False,False,True,False
891,60,signal_orchard,Milo,14,none,none,False,False,False,True,False
892,60,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
893,60,central_repair_ring,Juno,14,none,none,False,False,False,True,False
894,60,riverbend_roofward,Ari,21,none,none,False,False,False,True,False
895,60,roofward_archive,Fay,16,none,none,False,False,False,True,False
896,60,archive_signal,Nia,22,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
897,60,signal_orchard,Milo,14,none,none,False,False,False,True,False
898,60,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
899,60,central_repair_ring,Juno,14,none,none,False,False,False,True,False
900,61,riverbend_roofward,Ari,21,none,none,False,False,False,True,False
901,61,roofward_archive,Fay,16,none,none,False,False,False,True,False
902,61,archive_signal,Nia,22,none,none,False,False,False,True,False
903,61,signal_orchard,Milo,15,thanks,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
904,61,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
905,61,central_repair_ring,Juno,14,none,none,False,False,False,True,False
906,61,riverbend_roofward,Ari,21,none,none,False,False,False,True,False
907,61,roofward_archive,Fay,16,none,none,False,False,False,True,False
908,61,archive_signal,Nia,22,none,none,False,False,False,True,False
909,61,signal_orchard,Milo,15,none,none,False,False,False,True,False
910,61,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
911,61,central_repair_ring,Juno,15,planning_followup,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
912,61,riverbend_roofward,Ari,21,none,none,False,False,False,True,False
913,61,roofward_archive,Fay,16,none,none,False,False,False,True,False
914,61,archive_signal,Nia,22,none,none,False,False,False,True,False
915,62,signal_orchard,Milo,15,none,none,False,False,False,True,False
916,62,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
917,62,central_repair_ring,Juno,15,none,none,False,False,False,True,False
918,62,riverbend_roofward,Ari,22,thanks,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
919,62,roofward_archive,Fay,16,none,none,False,False,False,True,False
920,62,archive_signal,Nia,22,none,none,False,False,False,True,False
921,62,signal_orchard,Milo,15,none,none,False,False,False,True,False
922,62,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
923,62,central_repair_ring,Juno,15,none,none,False,False,False,True,False
924,62,riverbend_roofward,Ari,22,none,none,False,False,False,True,False
925,62,roofward_archive,Fay,16,none,none,False,False,False,True,False
926,62,archive_signal,Nia,23,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
927,62,signal_orchard,Milo,15,none,none,False,False,False,True,False
928,62,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
929,62,central_repair_ring,Juno,15,none,none,False,False,False,True,False
930,63,riverbend_roofward,Ari,22,none,none,False,False,False,True,False
931,63,roofward_archive,Fay,16,none,none,False,False,False,True,False
932,63,archive_signal,Nia,23,none,none,False,False,False,True,False
933,63,signal_orchard,Milo,16,thanks,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
934,63,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
935,63,central_repair_ring,Juno,15,none,none,False,False,False,True,False
936,63,riverbend_roofward,Ari,22,none,none,False,False,False,True,False
937,63,roofward_archive,Fay,16,none,none,False,False,False,True,False
938,63,archive_signal,Nia,23,none,none,False,False,False,True,False
939,63,signal_orchard,Milo,16,none,none,False,False,False,True,False
940,63,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
941,63,central_repair_ring,Juno,16,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
942,63,riverbend_roofward,Ari,22,none,none,False,False,False,True,False
943,63,roofward_archive,Fay,16,none,none,False,False,False,True,False
944,63,archive_signal,Nia,23,none,none,False,False,False,True,False
945,64,signal_orchard,Milo,16,none,none,False,False,False,True,False
946,64,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
947,64,central_repair_ring,Juno,16,none,none,False,False,False,True,False
948,64,riverbend_roofward,Ari,23,thanks,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
949,64,roofward_archive,Fay,16,none,none,False,False,False,True,False
950,64,archive_signal,Nia,23,none,none,False,False,False,True,False
951,64,signal_orchard,Milo,16,none,none,False,False,False,True,False
952,64,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
953,64,central_repair_ring,Juno,16,none,none,False,False,False,True,False
954,64,riverbend_roofward,Ari,23,none,none,False,False,False,True,False
955,64,roofward_archive,Fay,16,none,none,False,False,False,True,False
956,64,archive_signal,Nia,24,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
957,64,signal_orchard,Milo,16,none,none,False,False,False,True,False
958,64,orchard_riverbend,Ivo,23,none,none,False,False,False,True,False
959,64,central_repair_ring,Juno,16,none,none,False,False,False,True,False
