tick_id,day,guild,region_id,assigned_agent,backlog_before,new_work,repair_capacity,backlog_after,repair_success,safety_clause,visible_guild_board
460,29,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.10607,0.0,False,normal repair safety,Seed Guild:0.00
461,29,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
462,29,Glassgarden Guild,roofward,Lio,0.067032,0.0,0.0,0.100548,False,guild may close route while shoring collapse,Glassgarden Guild:0.10
463,29,Index Guild,archive_quarter,Sera,0.0,0.0,0.10327,0.0,False,normal repair safety,Index Guild:0.00
464,30,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
465,30,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
466,30,Glassgarden Guild,roofward,Lio,0.100548,0.0,0.102745,0.0,False,normal repair safety,Glassgarden Guild:0.00
467,30,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
468,30,Signal Guild,signal_ridge,Milo,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
469,30,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
470,30,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
471,30,Glassgarden Guild,roofward,Lio,0.0,0.0,0.102815,0.0,False,normal repair safety,Glassgarden Guild:0.00
472,30,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
473,30,Signal Guild,signal_ridge,Milo,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
474,30,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
475,30,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
476,30,Glassgarden Guild,roofward,Lio,0.0,0.0,0.102885,0.0,False,normal repair safety,Glassgarden Guild:0.00
477,30,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
478,30,Signal Guild,signal_ridge,Milo,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
479,30,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.10635,0.0,False,normal repair safety,Seed Guild:0.00
480,31,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
481,31,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
482,31,Index Guild,archive_quarter,Sera,0.0,0.0,0.10397,0.0,False,normal repair safety,Index Guild:0.00
483,31,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
484,31,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.0,0.027,False,guild may close route while shoring collapse,Seed Guild:0.03
485,31,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
486,31,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
487,31,Index Guild,archive_quarter,Sera,0.0,0.0,0.10404,0.0,False,normal repair safety,Index Guild:0.00
488,31,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
489,31,Seed Guild,orchard_fen,Ivo,0.027,0.0,0.0,0.054,False,guild may close route while shoring collapse,Seed Guild:0.05
490,31,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
491,31,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
492,31,Index Guild,archive_quarter,Sera,0.0,0.0,0.10411,0.0,False,normal repair safety,Index Guild:0.00
493,31,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
494,31,Seed Guild,orchard_fen,Ivo,0.054,0.0,0.0,0.081,False,guild may close route while shoring collapse,Seed Guild:0.08
495,31,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.10243,0.0,False,normal repair safety,Bridgewright Guild:0.00
496,32,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
497,32,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
498,32,Signal Guild,signal_ridge,Ren,0.0,0.0,0.105755,0.0,False,normal repair safety,Signal Guild:0.00
499,32,Seed Guild,orchard_fen,Ivo,0.081,0.0,0.0,0.081,False,normal repair safety,Seed Guild:0.08
500,32,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.028332,False,guild may close route while shoring collapse,Bridgewright Guild:0.03
501,32,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
502,32,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
503,32,Signal Guild,signal_ridge,Ren,0.0,0.0,0.105825,0.0,False,normal repair safety,Signal Guild:0.00
504,32,Seed Guild,orchard_fen,Ivo,0.081,0.0,0.0,0.081,False,normal repair safety,Seed Guild:0.08
505,32,Bridgewright Guild,riverbend,Toma,0.028332,0.0,0.0,0.056664,False,guild may close route while shoring collapse,Bridgewright Guild:0.06
506,32,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
507,32,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
508,32,Signal Guild,signal_ridge,Ren,0.0,0.0,0.105895,0.0,False,normal repair safety,Signal Guild:0.00
509,32,Seed Guild,orchard_fen,Ivo,0.081,0.0,0.0,0.081,False,normal repair safety,Seed Guild:0.08
510,32,Bridgewright Guild,riverbend,Toma,0.056664,0.0,0.0,0.084996,False,guild may close route while shoring collapse,Bridgewright Guild:0.08
511,32,Glassgarden Guild,roofward,Lio,0.0,0.0,0.103375,0.0,False,normal repair safety,Glassgarden Guild:0.00
512,33,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
513,33,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
514,33,Seed Guild,orchard_fen,Ivo,0.081,0.0,0.10726,0.0,False,normal repair safety,Seed Guild:0.00
515,33,Bridgewright Guild,riverbend,Toma,0.084996,0.0,0.0,0.084996,False,normal repair safety,Bridgewright Guild:0.08
516,33,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
517,33,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
518,33,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
519,33,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.10733,0.0,False,normal repair safety,Seed Guild:0.00
520,33,Bridgewright Guild,riverbend,Toma,0.084996,0.0,0.0,0.084996,False,normal repair safety,Bridgewright Guild:0.08
521,33,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
522,33,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
523,33,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
524,33,Seed Guild,orchard_fen,Ivo,0.0,0.0,0.1074,0.0,False,normal repair safety,Seed Guild:0.00
525,33,Bridgewright Guild,riverbend,Toma,0.084996,0.0,0.0,0.084996,False,normal repair safety,Bridgewright Guild:0.08
526,33,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
527,33,Index Guild,archive_quarter,Sera,0.0,0.0,0.1046,0.0,False,normal repair safety,Index Guild:0.00
528,34,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
529,34,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
530,34,Bridgewright Guild,riverbend,Toma,0.084996,0.0,0.10334,0.0,False,normal repair safety,Bridgewright Guild:0.00
531,34,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
532,34,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
533,34,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
534,34,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
535,34,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.10341,0.0,False,normal repair safety,Bridgewright Guild:0.00
536,34,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
537,34,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
538,34,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
539,34,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
540,34,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.10348,0.0,False,normal repair safety,Bridgewright Guild:0.00
541,34,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
542,34,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
543,34,Signal Guild,signal_ridge,Ren,0.018,0.0,0.106385,0.0,False,normal repair safety,Signal Guild:0.00
544,35,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
545,35,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
546,35,Glassgarden Guild,roofward,Lio,0.018,0.0,0.104285,0.0,False,normal repair safety,Glassgarden Guild:0.00
547,35,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
548,35,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
549,35,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
550,35,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
551,35,Glassgarden Guild,roofward,Lio,0.0,0.0,0.104355,0.0,False,normal repair safety,Glassgarden Guild:0.00
552,35,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
553,35,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
554,35,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
555,35,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
556,35,Glassgarden Guild,roofward,Lio,0.018,0.0,0.104425,0.0,False,normal repair safety,Glassgarden Guild:0.00
557,35,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
558,35,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
559,35,Seed Guild,orchard_fen,Mara,0.0,0.0,0.10789,0.0,False,normal repair safety,Seed Guild:0.00
560,36,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
561,36,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
562,36,Signal Guild,signal_ridge,Ren,0.054,0.0,0.106665,0.0,False,normal repair safety,Signal Guild:0.00
563,36,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
564,36,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
565,36,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
566,36,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
567,36,Signal Guild,signal_ridge,Ren,0.018,0.0,0.106735,0.0,False,normal repair safety,Signal Guild:0.00
568,36,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
569,36,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
570,36,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
571,36,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
572,36,Signal Guild,signal_ridge,Ren,0.0,0.0,0.106805,0.0,False,normal repair safety,Signal Guild:0.00
573,36,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
574,36,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
575,36,Glassgarden Guild,roofward,Lio,0.0,0.0,0.104705,0.0,False,normal repair safety,Glassgarden Guild:0.00
576,37,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
577,37,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
578,37,Seed Guild,orchard_fen,Mara,0.0,0.0,0.10859,0.0,False,normal repair safety,Seed Guild:0.00
579,37,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
580,37,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
581,37,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
582,37,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
583,37,Seed Guild,orchard_fen,Mara,0.0,0.0,0.10866,0.0,False,normal repair safety,Seed Guild:0.00
584,37,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
585,37,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
586,37,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
587,37,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
588,37,Seed Guild,orchard_fen,Mara,0.0,0.0,0.10873,0.0,False,normal repair safety,Seed Guild:0.00
589,37,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
590,37,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
591,37,Index Guild,archive_quarter,Sera,0.0,0.0,0.10593,0.0,False,normal repair safety,Index Guild:0.00
592,38,Signal Guild,signal_ridge,Ren,0.054,0.0,0.0,0.054,False,normal repair safety,Signal Guild:0.05
593,38,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
594,38,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.1046,0.0,False,normal repair safety,Bridgewright Guild:0.00
595,38,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
596,38,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
597,38,Signal Guild,signal_ridge,Ren,0.072,0.0,0.0,0.072,False,normal repair safety,Signal Guild:0.07
598,38,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
599,38,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.10467,0.0,False,normal repair safety,Bridgewright Guild:0.00
600,38,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
601,38,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
602,38,Signal Guild,signal_ridge,Ren,0.072,0.0,0.0,0.072,False,normal repair safety,Signal Guild:0.07
603,38,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
604,38,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.10474,0.0,False,normal repair safety,Bridgewright Guild:0.00
605,38,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
606,38,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
607,38,Signal Guild,signal_ridge,Ren,0.09,0.0,0.107295,0.0,False,normal repair safety,Signal Guild:0.00
608,39,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
609,39,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
610,39,Glassgarden Guild,roofward,Lio,0.018,0.0,0.105615,0.0,False,normal repair safety,Glassgarden Guild:0.00
611,39,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
612,39,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
613,39,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
614,39,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
615,39,Glassgarden Guild,roofward,Lio,0.018,0.0,0.105685,0.0,False,normal repair safety,Glassgarden Guild:0.00
616,39,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
617,39,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
618,39,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
619,39,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
620,39,Glassgarden Guild,roofward,Lio,0.018,0.0,0.105755,0.0,False,normal repair safety,Glassgarden Guild:0.00
621,39,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
622,39,Signal Guild,signal_ridge,Ren,0.054,0.0,0.0,0.054,False,normal repair safety,Signal Guild:0.05
623,39,Seed Guild,orchard_fen,Mara,0.0,0.0,0.10922,0.0,False,normal repair safety,Seed Guild:0.00
624,40,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
625,40,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
626,40,Index Guild,archive_quarter,Sera,0.018,0.0,0.10684,0.0,False,normal repair safety,Index Guild:0.00
627,40,Signal Guild,signal_ridge,Ren,0.072,0.0,0.0,0.072,False,normal repair safety,Signal Guild:0.07
628,40,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
629,40,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
630,40,Glassgarden Guild,roofward,Lio,0.0,0.029583,0.0,0.029583,False,normal repair safety,Glassgarden Guild:0.03
631,40,Index Guild,archive_quarter,Sera,0.018,0.0,0.10691,0.0,False,normal repair safety,Index Guild:0.00
632,40,Signal Guild,signal_ridge,Ren,0.09,0.0,0.0,0.09,False,normal repair safety,Signal Guild:0.09
633,40,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
634,40,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
635,40,Glassgarden Guild,roofward,Lio,0.047583,0.029583,0.0,0.077166,False,normal repair safety,Glassgarden Guild:0.08
636,40,Index Guild,archive_quarter,Sera,0.0,0.0,0.10698,0.0,False,normal repair safety,Index Guild:0.00
637,40,Signal Guild,signal_ridge,Ren,0.09,0.0,0.0,0.09,False,normal repair safety,Signal Guild:0.09
638,40,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
639,40,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.10523,0.0,False,normal repair safety,Bridgewright Guild:0.00
640,41,Glassgarden Guild,roofward,Lio,0.095166,0.029583,0.0,0.124749,False,normal repair safety,Glassgarden Guild:0.12
641,41,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
642,41,Signal Guild,signal_ridge,Ren,0.108,0.0,0.108205,0.0,False,normal repair safety,Signal Guild:0.00
643,41,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
644,41,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
645,41,Glassgarden Guild,roofward,Lio,0.142749,0.029583,0.0,0.172332,False,normal repair safety,Glassgarden Guild:0.17
646,41,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
647,41,Signal Guild,signal_ridge,Ren,0.018,0.0,0.108275,0.0,False,normal repair safety,Signal Guild:0.00
648,41,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
649,41,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
650,41,Glassgarden Guild,roofward,Lio,0.172332,0.029583,0.0,0.201915,False,normal repair safety,Glassgarden Guild:0.20
651,41,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
652,41,Signal Guild,signal_ridge,Ren,0.0,0.0,0.108345,0.0,False,normal repair safety,Signal Guild:0.00
653,41,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
654,41,Bridgewright Guild,riverbend,Toma,0.036,0.0,0.0,0.036,False,normal repair safety,Bridgewright Guild:0.04
655,41,Glassgarden Guild,roofward,Lio,0.219915,0.029583,0.106245,0.143253,True,normal repair safety,Glassgarden Guild:0.14
656,42,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
657,42,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
658,42,Bridgewright Guild,riverbend,Toma,0.054,0.0,0.10551,0.0,False,normal repair safety,Bridgewright Guild:0.00
659,42,Glassgarden Guild,roofward,Lio,0.143253,0.0,0.0,0.143253,False,normal repair safety,Glassgarden Guild:0.14
660,42,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
661,42,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
662,42,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
663,42,Bridgewright Guild,riverbend,Toma,0.018,0.028575,0.10558,0.0,False,normal repair safety,Bridgewright Guild:0.00
664,42,Glassgarden Guild,roofward,Lio,0.161253,0.0,0.0,0.161253,False,normal repair safety,Glassgarden Guild:0.16
665,42,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
666,42,Signal Guild,signal_ridge,Ren,0.054,0.0,0.0,0.054,False,normal repair safety,Signal Guild:0.05
667,42,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
668,42,Bridgewright Guild,riverbend,Toma,0.0,0.028575,0.10565,0.0,False,normal repair safety,Bridgewright Guild:0.00
669,42,Glassgarden Guild,roofward,Lio,0.161253,0.0,0.0,0.161253,False,normal repair safety,Glassgarden Guild:0.16
670,42,Index Guild,archive_quarter,Sera,0.054,0.0,0.0,0.054,False,normal repair safety,Index Guild:0.05
671,42,Signal Guild,signal_ridge,Ren,0.072,0.0,0.108625,0.0,False,normal repair safety,Signal Guild:0.00
672,43,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
673,43,Bridgewright Guild,riverbend,Toma,0.0,0.028575,0.0,0.028575,False,normal repair safety,Bridgewright Guild:0.03
674,43,Glassgarden Guild,roofward,Lio,0.179253,0.0,0.107085,0.072168,True,normal repair safety,Glassgarden Guild:0.07
675,43,Index Guild,archive_quarter,Sera,0.054,0.0,0.0,0.054,False,normal repair safety,Index Guild:0.05
676,43,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
677,43,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
678,43,Bridgewright Guild,riverbend,Toma,0.028575,0.028575,0.0,0.05715,False,normal repair safety,Bridgewright Guild:0.06
679,43,Glassgarden Guild,roofward,Lio,0.090168,0.0,0.107295,0.0,False,normal repair safety,Glassgarden Guild:0.00
680,43,Index Guild,archive_quarter,Sera,0.072,0.0,0.0,0.072,False,normal repair safety,Index Guild:0.07
681,43,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
682,43,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
683,43,Bridgewright Guild,riverbend,Toma,0.07515,0.028575,0.0,0.103725,False,normal repair safety,Bridgewright Guild:0.10
684,43,Glassgarden Guild,roofward,Lio,0.018,0.0,0.107365,0.0,False,normal repair safety,Glassgarden Guild:0.00
685,43,Index Guild,archive_quarter,Sera,0.072,0.0,0.0,0.072,False,normal repair safety,Index Guild:0.07
686,43,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
687,43,Seed Guild,orchard_fen,Mara,0.0,0.0,0.11055,0.0,False,normal repair safety,Seed Guild:0.00
688,44,Bridgewright Guild,riverbend,Toma,0.103725,0.028575,0.0,0.1323,False,normal repair safety,Bridgewright Guild:0.13
689,44,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
690,44,Index Guild,archive_quarter,Sera,0.09,0.0,0.1081,0.0,False,normal repair safety,Index Guild:0.00
691,44,Signal Guild,signal_ridge,Ren,0.054,0.030087,0.0,0.084087,False,normal repair safety,Signal Guild:0.08
692,44,Seed Guild,orchard_fen,Mara,0.0,0.028701,0.0,0.028701,False,normal repair safety,Seed Guild:0.03
