tick_id,day,route_id,control_id,active_branch_before,requested_action,merge_clicked,rollback_clicked,merge_success,rollback_success,active_branch_after,browser_state_version,mutation_visible
518,44,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,46,True
519,44,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,39,False
520,44,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
521,44,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,40,False
522,44,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,38,True
523,44,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
524,44,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,47,True
525,44,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,40,True
526,44,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
527,44,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,40,False
528,45,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,38,False
529,45,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
530,45,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,48,True
531,45,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,41,True
532,45,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,False,False,inner repair yard,34,True
533,45,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,40,False
534,45,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,39,True
535,45,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
536,45,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,49,True
537,45,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,42,True
538,45,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
539,45,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,41,True
540,46,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,39,False
541,46,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
542,46,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,50,True
543,46,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,43,True
544,46,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
545,46,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,41,False
546,46,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,40,True
547,46,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
548,46,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,51,True
549,46,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,44,True
550,46,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
551,46,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,42,True
552,47,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,40,False
553,47,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
554,47,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,52,True
555,47,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,45,True
556,47,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
557,47,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,42,False
558,47,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,41,True
559,47,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
560,47,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,53,True
561,47,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,46,True
562,47,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
563,47,riverbend_roofward,merge-control:riverbend_roofward,river ford,rollback to river ford,False,True,False,True,river ford,43,True
564,48,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
565,48,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,53,False
566,48,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,47,True
567,48,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,34,False
568,48,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,43,False
569,48,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,41,False
570,48,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,False,False,stone kiosk path,45,True
571,48,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,53,False
572,48,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,48,True
573,48,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,35,True
574,48,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,44,True
575,48,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,False,cool archive lane,41,True
576,49,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,45,False
577,49,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,53,False
578,49,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,49,True
579,49,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,36,True
580,49,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
581,49,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,41,False
582,49,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,46,True
583,49,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,53,False
584,49,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,50,True
585,49,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,37,True
586,49,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
587,49,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,42,True
588,50,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,46,False
589,50,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,53,False
590,50,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,51,True
591,50,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,38,True
592,50,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
593,50,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,42,False
594,50,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,47,True
595,50,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,54,True
596,50,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,52,True
597,50,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,39,True
598,50,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
599,50,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,42,False
600,51,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,47,False
601,51,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
602,51,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,53,True
603,51,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,40,True
604,51,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
605,51,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,42,False
606,51,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,48,True
607,51,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
608,51,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,54,True
609,51,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,41,True
610,51,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
611,51,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,42,False
612,52,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,48,False
613,52,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
614,52,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,55,True
615,52,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,42,True
616,52,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
617,52,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,42,False
618,52,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,49,True
619,52,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
620,52,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,56,True
621,52,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,43,True
622,52,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
623,52,roofward_archive,merge-control:roofward_archive,glass stair,rollback to glass stair,False,True,False,True,glass stair,43,True
624,53,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,49,False
625,53,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
626,53,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,57,True
627,53,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,44,True
628,53,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
629,53,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,43,False
630,53,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,50,True
631,53,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
632,53,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,58,True
633,53,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,45,True
634,53,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,44,False
635,53,roofward_archive,merge-control:roofward_archive,glass stair,rollback to glass stair,False,True,False,True,glass stair,44,True
636,54,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,54,False
637,54,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,59,True
638,54,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,46,True
639,54,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,45,True
640,54,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,44,False
641,54,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,50,False
642,54,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,55,True
643,54,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
644,54,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,False,outer bell path,46,True
645,54,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,46,True
646,54,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,44,False
647,54,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,51,True
648,55,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,55,False
649,55,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
650,55,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,47,True
651,55,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,47,True
652,55,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,44,False
653,55,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,51,False
654,55,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,56,True
655,55,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
656,55,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,48,True
657,55,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,48,True
658,55,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,45,True
659,55,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,51,False
660,56,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,56,False
661,56,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
662,56,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,49,True
663,56,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,49,True
664,56,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
665,56,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,51,False
666,56,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,57,True
667,56,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
668,56,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,50,True
669,56,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,50,True
670,56,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
671,56,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,51,False
672,57,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,57,False
673,57,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
674,57,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,51,True
675,57,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,51,True
676,57,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
677,57,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,51,False
678,57,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,58,True
679,57,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
680,57,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,52,True
681,57,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,52,True
682,57,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
683,57,archive_signal,merge-control:archive_signal,paper lane,rollback to paper lane,False,True,False,True,paper lane,52,True
684,58,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,58,False
685,58,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
686,58,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,53,True
687,58,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,53,True
688,58,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
689,58,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,52,False
690,58,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,59,True
691,58,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
692,58,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,54,True
693,58,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,54,True
694,58,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
695,58,archive_signal,merge-control:archive_signal,paper lane,rollback to paper lane,False,True,False,True,paper lane,53,True
696,59,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,59,False
697,59,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
698,59,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,55,True
699,59,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,55,True
700,59,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
701,59,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
702,59,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,60,True
703,59,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
704,59,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,56,True
705,59,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,56,True
706,59,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,45,False
707,59,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
708,60,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,59,False
709,60,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,56,False
710,60,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,57,True
711,60,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,46,True
712,60,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
713,60,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,60,False
714,60,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,60,True
715,60,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,56,False
716,60,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,58,True
717,60,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,47,True
718,60,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
719,60,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,61,True
720,61,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,60,False
721,61,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,57,True
722,61,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,False,False,river ford,58,True
723,61,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,48,True
724,61,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
725,61,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,61,False
726,61,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,61,True
727,61,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
728,61,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,58,False
729,61,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,49,True
730,61,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
731,61,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,61,False
732,62,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,61,False
733,62,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
734,62,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,59,True
735,62,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,50,True
736,62,archive_signal,merge-control:archive_signal,paper lane,none,False,False,False,False,paper lane,53,False
737,62,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,61,False
738,62,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,62,True
739,62,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
740,62,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,60,True
741,62,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,False,False,glass stair,50,True
742,62,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,54,True
743,62,signal_orchard,merge-control:signal_orchard,dusk road,rollback to dusk road,False,True,False,True,dusk road,62,True
744,63,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,62,False
745,63,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
746,63,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,61,True
747,63,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,50,False
748,63,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
749,63,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,62,False
750,63,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,63,True
751,63,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
752,63,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,62,True
753,63,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,51,True
754,63,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
755,63,signal_orchard,merge-control:signal_orchard,dusk road,rollback to dusk road,False,True,False,True,dusk road,63,True
756,64,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,63,False
757,64,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
758,64,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,63,True
759,64,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,False,cool archive lane,51,True
760,64,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
761,64,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,63,False
762,64,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,64,True
763,64,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
764,64,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,64,True
765,64,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,52,True
766,64,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
767,64,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,63,False
768,65,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,64,False
769,65,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
770,65,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,65,True
771,65,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,53,True
772,65,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
773,65,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,63,False
774,65,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,65,True
775,65,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
776,65,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,66,True
777,65,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,54,True
