tick_id,day,settlement_id,resident_id,tool_name,wear_before,wear_after,maintenance_due,maintenance_action,maintenance_after,tool_wear_visible,maintenance_reduces_wear_when_due,tool_can_fail
1478,83,glass_harbor,Oren,net shuttle,0.214,0.22,False,logged as usable,0.22,True,True,False
1479,83,cinder_garden,Vale,calendar stylus,0.494,0.5,True,"file, oil, and schedule spare handoff",0.34,True,True,False
1480,83,lichen_bridge,Sol,tension peg,0.343,0.349,False,logged as usable,0.349,True,True,False
1481,83,orchid_engine,Bea,gear brush,0.318,0.324,False,logged as usable,0.324,True,True,False
1482,83,moss_ward,Fay,ledger awl,0.432,0.44,False,logged as usable,0.44,True,True,False
1483,83,glass_harbor,Puck,wick clamp,0.29,0.296,False,logged as usable,0.296,True,True,False
1484,83,cinder_garden,Wren,basket hook,0.406,0.412,False,logged as usable,0.412,True,True,False
1485,83,lichen_bridge,Kio,ledger punch,0.243,0.25,False,logged as usable,0.25,True,True,False
1486,83,orchid_engine,Cai,valve key,0.256,0.262,False,logged as usable,0.262,True,True,False
1487,83,moss_ward,Milo,loom hook,0.348,0.354,False,logged as usable,0.354,True,True,False
1488,83,glass_harbor,Sera,rope gauge,0.299,0.305,False,logged as usable,0.305,True,True,False
1489,83,cinder_garden,Juno,shade mallet,0.16,0.166,False,logged as usable,0.166,True,True,False
1490,83,lichen_bridge,Luma,bell file,0.279,0.285,False,logged as usable,0.285,True,True,False
1491,83,orchid_engine,Dax,lamp tongs,0.302,0.308,False,logged as usable,0.308,True,True,False
1492,83,moss_ward,Tala,reed knife,0.105,0.111,False,logged as usable,0.111,True,True,False
1493,83,glass_harbor,Nia,net shuttle,0.22,0.226,False,logged as usable,0.226,True,True,False
1494,84,lichen_bridge,Kio,tension peg,0.349,0.355,False,logged as usable,0.355,True,True,False
1495,84,orchid_engine,Cai,gear brush,0.324,0.332,False,logged as usable,0.332,True,True,False
1496,84,moss_ward,Milo,ledger awl,0.44,0.447,False,logged as usable,0.447,True,True,False
1497,84,glass_harbor,Sera,wick clamp,0.296,0.302,False,logged as usable,0.302,True,True,False
1498,84,cinder_garden,Juno,basket hook,0.412,0.418,False,logged as usable,0.418,True,True,False
1499,84,lichen_bridge,Luma,ledger punch,0.25,0.256,False,logged as usable,0.256,True,True,False
1500,84,orchid_engine,Dax,valve key,0.262,0.268,False,logged as usable,0.268,True,True,False
1501,84,moss_ward,Tala,loom hook,0.354,0.36,False,logged as usable,0.36,True,True,False
1502,84,glass_harbor,Nia,rope gauge,0.305,0.311,False,logged as usable,0.311,True,True,False
1503,84,cinder_garden,Pax,shade mallet,0.166,0.172,False,logged as usable,0.172,True,True,False
1504,84,lichen_bridge,Rin,bell file,0.285,0.291,False,logged as usable,0.291,True,True,False
1505,84,orchid_engine,Eli,lamp tongs,0.308,0.314,False,logged as usable,0.314,True,True,False
1506,84,moss_ward,Ari,reed knife,0.111,0.117,False,logged as usable,0.117,True,True,False
1507,84,glass_harbor,Oren,net shuttle,0.226,0.233,False,logged as usable,0.233,True,True,False
1508,84,cinder_garden,Vale,calendar stylus,0.34,0.348,True,"file, oil, and schedule spare handoff",0.188,True,True,False
1509,84,lichen_bridge,Sol,tension peg,0.355,0.361,False,logged as usable,0.361,True,True,False
1510,84,orchid_engine,Bea,gear brush,0.332,0.338,False,logged as usable,0.338,True,True,False
1511,84,moss_ward,Fay,ledger awl,0.447,0.453,False,logged as usable,0.453,True,True,False
1512,85,cinder_garden,Pax,basket hook,0.418,0.424,False,logged as usable,0.424,True,True,False
1513,85,lichen_bridge,Rin,ledger punch,0.256,0.262,False,logged as usable,0.262,True,True,False
1514,85,orchid_engine,Eli,valve key,0.268,0.274,False,logged as usable,0.274,True,True,False
1515,85,moss_ward,Ari,loom hook,0.36,0.366,False,logged as usable,0.366,True,True,False
1516,85,glass_harbor,Oren,rope gauge,0.311,0.317,False,logged as usable,0.317,True,True,False
1517,85,cinder_garden,Vale,shade mallet,0.172,0.178,False,logged as usable,0.178,True,True,False
1518,85,lichen_bridge,Sol,bell file,0.291,0.298,False,logged as usable,0.298,True,True,False
1519,85,orchid_engine,Bea,lamp tongs,0.314,0.32,False,logged as usable,0.32,True,True,False
1520,85,moss_ward,Fay,reed knife,0.117,0.123,False,logged as usable,0.123,True,True,False
1521,85,glass_harbor,Puck,net shuttle,0.233,0.241,False,logged as usable,0.241,True,True,False
1522,85,cinder_garden,Wren,calendar stylus,0.188,0.194,False,logged as usable,0.194,True,True,False
1523,85,lichen_bridge,Kio,tension peg,0.361,0.367,False,logged as usable,0.367,True,True,False
1524,85,orchid_engine,Cai,gear brush,0.338,0.344,False,logged as usable,0.344,True,True,False
1525,85,moss_ward,Milo,ledger awl,0.453,0.459,False,logged as usable,0.459,True,True,False
1526,85,glass_harbor,Sera,wick clamp,0.302,0.308,False,logged as usable,0.308,True,True,False
1527,85,cinder_garden,Juno,basket hook,0.424,0.43,False,logged as usable,0.43,True,True,False
1528,85,lichen_bridge,Luma,ledger punch,0.262,0.268,False,logged as usable,0.268,True,True,False
1529,85,orchid_engine,Dax,valve key,0.274,0.281,False,logged as usable,0.281,True,True,False
1530,86,glass_harbor,Puck,rope gauge,0.317,0.323,False,logged as usable,0.323,True,True,False
1531,86,cinder_garden,Wren,shade mallet,0.178,0.184,False,logged as usable,0.184,True,True,False
1532,86,lichen_bridge,Kio,bell file,0.298,0.304,False,logged as usable,0.304,True,True,False
1533,86,orchid_engine,Cai,lamp tongs,0.32,0.326,False,logged as usable,0.326,True,True,False
1534,86,moss_ward,Milo,reed knife,0.123,0.131,False,logged as usable,0.131,True,True,False
1535,86,glass_harbor,Sera,net shuttle,0.241,0.247,False,logged as usable,0.247,True,True,False
1536,86,cinder_garden,Juno,calendar stylus,0.194,0.2,False,logged as usable,0.2,True,True,False
1537,86,lichen_bridge,Luma,tension peg,0.367,0.373,True,"file, oil, and schedule spare handoff",0.213,True,True,False
1538,86,orchid_engine,Dax,gear brush,0.344,0.35,False,logged as usable,0.35,True,True,False
1539,86,moss_ward,Tala,ledger awl,0.459,0.465,False,logged as usable,0.465,True,True,False
1540,86,glass_harbor,Nia,wick clamp,0.308,0.315,False,logged as usable,0.315,True,True,False
1541,86,cinder_garden,Pax,basket hook,0.43,0.436,False,logged as usable,0.436,True,True,False
1542,86,lichen_bridge,Rin,ledger punch,0.268,0.274,False,logged as usable,0.274,True,True,False
1543,86,orchid_engine,Eli,valve key,0.281,0.287,False,logged as usable,0.287,True,True,False
1544,86,moss_ward,Ari,loom hook,0.366,0.372,False,logged as usable,0.372,True,True,False
1545,86,glass_harbor,Oren,rope gauge,0.323,0.329,False,logged as usable,0.329,True,True,False
1546,86,cinder_garden,Vale,shade mallet,0.184,0.19,False,logged as usable,0.19,True,True,False
1547,86,lichen_bridge,Sol,bell file,0.304,0.312,False,logged as usable,0.312,True,True,False
1548,87,moss_ward,Tala,reed knife,0.131,0.137,False,logged as usable,0.137,True,True,False
1549,87,glass_harbor,Nia,net shuttle,0.247,0.253,False,logged as usable,0.253,True,True,False
1550,87,cinder_garden,Pax,calendar stylus,0.2,0.206,False,logged as usable,0.206,True,True,False
1551,87,lichen_bridge,Rin,tension peg,0.213,0.22,False,logged as usable,0.22,True,True,False
1552,87,orchid_engine,Eli,gear brush,0.35,0.356,False,logged as usable,0.356,True,True,False
1553,87,moss_ward,Ari,ledger awl,0.465,0.471,False,logged as usable,0.471,True,True,False
1554,87,glass_harbor,Oren,wick clamp,0.315,0.321,False,logged as usable,0.321,True,True,False
1555,87,cinder_garden,Vale,basket hook,0.436,0.442,False,logged as usable,0.442,True,True,False
1556,87,lichen_bridge,Sol,ledger punch,0.274,0.28,False,logged as usable,0.28,True,True,False
1557,87,orchid_engine,Bea,valve key,0.287,0.293,False,logged as usable,0.293,True,True,False
1558,87,moss_ward,Fay,loom hook,0.372,0.378,False,logged as usable,0.378,True,True,False
1559,87,glass_harbor,Puck,rope gauge,0.329,0.335,False,logged as usable,0.335,True,True,False
1560,87,cinder_garden,Wren,shade mallet,0.19,0.198,False,logged as usable,0.198,True,True,False
1561,87,lichen_bridge,Kio,bell file,0.312,0.318,False,logged as usable,0.318,True,True,False
1562,87,orchid_engine,Cai,lamp tongs,0.326,0.333,False,logged as usable,0.333,True,True,False
1563,87,moss_ward,Milo,reed knife,0.137,0.143,False,logged as usable,0.143,True,True,False
1564,87,glass_harbor,Sera,net shuttle,0.253,0.259,False,logged as usable,0.259,True,True,False
1565,87,cinder_garden,Juno,calendar stylus,0.206,0.212,False,logged as usable,0.212,True,True,False
1566,88,orchid_engine,Bea,gear brush,0.356,0.362,True,"file, oil, and schedule spare handoff",0.202,True,True,False
1567,88,moss_ward,Fay,ledger awl,0.471,0.477,False,logged as usable,0.477,True,True,False
1568,88,glass_harbor,Puck,wick clamp,0.321,0.327,False,logged as usable,0.327,True,True,False
1569,88,cinder_garden,Wren,basket hook,0.442,0.448,False,logged as usable,0.448,True,True,False
1570,88,lichen_bridge,Kio,ledger punch,0.28,0.286,False,logged as usable,0.286,True,True,False
1571,88,orchid_engine,Cai,valve key,0.293,0.299,False,logged as usable,0.299,True,True,False
1572,88,moss_ward,Milo,loom hook,0.378,0.384,False,logged as usable,0.384,True,True,False
1573,88,glass_harbor,Sera,rope gauge,0.335,0.344,False,logged as usable,0.344,True,True,False
1574,88,cinder_garden,Juno,shade mallet,0.198,0.204,False,logged as usable,0.204,True,True,False
1575,88,lichen_bridge,Luma,bell file,0.318,0.324,False,logged as usable,0.324,True,True,False
1576,88,orchid_engine,Dax,lamp tongs,0.333,0.339,False,logged as usable,0.339,True,True,False
1577,88,moss_ward,Tala,reed knife,0.143,0.149,False,logged as usable,0.149,True,True,False
1578,88,glass_harbor,Nia,net shuttle,0.259,0.265,False,logged as usable,0.265,True,True,False
1579,88,cinder_garden,Pax,calendar stylus,0.212,0.218,False,logged as usable,0.218,True,True,False
1580,88,lichen_bridge,Rin,tension peg,0.22,0.226,False,logged as usable,0.226,True,True,False
1581,88,orchid_engine,Eli,gear brush,0.202,0.208,False,logged as usable,0.208,True,True,False
1582,88,moss_ward,Ari,ledger awl,0.477,0.483,False,logged as usable,0.483,True,True,False
1583,88,glass_harbor,Oren,wick clamp,0.327,0.333,False,logged as usable,0.333,True,True,False
1584,89,lichen_bridge,Luma,ledger punch,0.286,0.293,False,logged as usable,0.293,True,True,False
1585,89,orchid_engine,Dax,valve key,0.299,0.305,False,logged as usable,0.305,True,True,False
1586,89,moss_ward,Tala,loom hook,0.384,0.392,False,logged as usable,0.392,True,True,False
1587,89,glass_harbor,Nia,rope gauge,0.344,0.35,False,logged as usable,0.35,True,True,False
1588,89,cinder_garden,Pax,shade mallet,0.204,0.21,False,logged as usable,0.21,True,True,False
1589,89,lichen_bridge,Rin,bell file,0.324,0.33,False,logged as usable,0.33,True,True,False
1590,89,orchid_engine,Eli,lamp tongs,0.339,0.345,False,logged as usable,0.345,True,True,False
1591,89,moss_ward,Ari,reed knife,0.149,0.155,False,logged as usable,0.155,True,True,False
1592,89,glass_harbor,Oren,net shuttle,0.265,0.271,False,logged as usable,0.271,True,True,False
1593,89,cinder_garden,Vale,calendar stylus,0.218,0.224,False,logged as usable,0.224,True,True,False
1594,89,lichen_bridge,Sol,tension peg,0.226,0.232,False,logged as usable,0.232,True,True,False
1595,89,orchid_engine,Bea,gear brush,0.208,0.215,True,"file, oil, and schedule spare handoff",0.08,True,True,False
1596,89,moss_ward,Fay,ledger awl,0.483,0.489,False,logged as usable,0.489,True,True,False
1597,89,glass_harbor,Puck,wick clamp,0.333,0.339,False,logged as usable,0.339,True,True,False
1598,89,cinder_garden,Wren,basket hook,0.448,0.454,False,logged as usable,0.454,True,True,False
1599,89,lichen_bridge,Kio,ledger punch,0.293,0.301,False,logged as usable,0.301,True,True,False
1600,89,orchid_engine,Cai,valve key,0.305,0.311,False,logged as usable,0.311,True,True,False
1601,89,moss_ward,Milo,loom hook,0.392,0.398,False,logged as usable,0.398,True,True,False
1602,90,cinder_garden,Vale,shade mallet,0.21,0.217,False,logged as usable,0.217,True,True,False
1603,90,lichen_bridge,Sol,bell file,0.33,0.336,False,logged as usable,0.336,True,True,False
1604,90,orchid_engine,Bea,lamp tongs,0.345,0.351,False,logged as usable,0.351,True,True,False
1605,90,moss_ward,Fay,reed knife,0.155,0.161,False,logged as usable,0.161,True,True,False
1606,90,glass_harbor,Puck,net shuttle,0.271,0.278,False,logged as usable,0.278,True,True,False
1607,90,cinder_garden,Wren,calendar stylus,0.224,0.23,False,logged as usable,0.23,True,True,False
1608,90,lichen_bridge,Kio,tension peg,0.232,0.238,False,logged as usable,0.238,True,True,False
1609,90,orchid_engine,Cai,gear brush,0.08,0.086,False,logged as usable,0.086,True,True,False
1610,90,moss_ward,Milo,ledger awl,0.489,0.496,False,logged as usable,0.496,True,True,False
1611,90,glass_harbor,Sera,wick clamp,0.339,0.345,False,logged as usable,0.345,True,True,False
1612,90,cinder_garden,Juno,basket hook,0.454,0.462,False,logged as usable,0.462,True,True,False
1613,90,lichen_bridge,Luma,ledger punch,0.301,0.307,False,logged as usable,0.307,True,True,False
1614,90,orchid_engine,Dax,valve key,0.311,0.318,False,logged as usable,0.318,True,True,False
1615,90,moss_ward,Tala,loom hook,0.398,0.404,False,logged as usable,0.404,True,True,False
1616,90,glass_harbor,Nia,rope gauge,0.35,0.356,False,logged as usable,0.356,True,True,False
1617,90,cinder_garden,Pax,shade mallet,0.217,0.224,False,logged as usable,0.224,True,True,False
1618,90,lichen_bridge,Rin,bell file,0.336,0.343,False,logged as usable,0.343,True,True,False
1619,90,orchid_engine,Eli,lamp tongs,0.351,0.357,False,logged as usable,0.357,True,True,False
1620,91,glass_harbor,Sera,net shuttle,0.278,0.284,False,logged as usable,0.284,True,True,False
1621,91,cinder_garden,Juno,calendar stylus,0.23,0.236,False,logged as usable,0.236,True,True,False
1622,91,lichen_bridge,Luma,tension peg,0.238,0.244,False,logged as usable,0.244,True,True,False
1623,91,orchid_engine,Dax,gear brush,0.086,0.092,False,logged as usable,0.092,True,True,False
1624,91,moss_ward,Tala,ledger awl,0.496,0.502,True,"file, oil, and schedule spare handoff",0.342,True,True,False
1625,91,glass_harbor,Nia,wick clamp,0.345,0.353,False,logged as usable,0.353,True,True,False
1626,91,cinder_garden,Pax,basket hook,0.462,0.468,False,logged as usable,0.468,True,True,False
1627,91,lichen_bridge,Rin,ledger punch,0.307,0.313,False,logged as usable,0.313,True,True,False
1628,91,orchid_engine,Eli,valve key,0.318,0.325,False,logged as usable,0.325,True,True,False
1629,91,moss_ward,Ari,loom hook,0.404,0.41,False,logged as usable,0.41,True,True,False
1630,91,glass_harbor,Oren,rope gauge,0.356,0.362,False,logged as usable,0.362,True,True,False
1631,91,cinder_garden,Vale,shade mallet,0.224,0.23,False,logged as usable,0.23,True,True,False
1632,91,lichen_bridge,Sol,bell file,0.343,0.349,False,logged as usable,0.349,True,True,False
1633,91,orchid_engine,Bea,lamp tongs,0.357,0.363,False,logged as usable,0.363,True,True,False
1634,91,moss_ward,Fay,reed knife,0.161,0.167,False,logged as usable,0.167,True,True,False
1635,91,glass_harbor,Puck,net shuttle,0.284,0.29,False,logged as usable,0.29,True,True,False
1636,91,cinder_garden,Wren,calendar stylus,0.236,0.242,False,logged as usable,0.242,True,True,False
1637,91,lichen_bridge,Kio,tension peg,0.244,0.25,False,logged as usable,0.25,True,True,False
1638,92,moss_ward,Ari,ledger awl,0.342,0.35,False,logged as usable,0.35,True,True,False
1639,92,glass_harbor,Oren,wick clamp,0.353,0.36,False,logged as usable,0.36,True,True,False
1640,92,cinder_garden,Vale,basket hook,0.468,0.474,False,logged as usable,0.474,True,True,False
1641,92,lichen_bridge,Sol,ledger punch,0.313,0.319,False,logged as usable,0.319,True,True,False
1642,92,orchid_engine,Bea,valve key,0.325,0.331,False,logged as usable,0.331,True,True,False
1643,92,moss_ward,Fay,loom hook,0.41,0.416,False,logged as usable,0.416,True,True,False
1644,92,glass_harbor,Puck,rope gauge,0.362,0.368,False,logged as usable,0.368,True,True,False
1645,92,cinder_garden,Wren,shade mallet,0.23,0.236,False,logged as usable,0.236,True,True,False
1646,92,lichen_bridge,Kio,bell file,0.349,0.355,False,logged as usable,0.355,True,True,False
1647,92,orchid_engine,Cai,lamp tongs,0.363,0.369,False,logged as usable,0.369,True,True,False
1648,92,moss_ward,Milo,reed knife,0.167,0.173,False,logged as usable,0.173,True,True,False
1649,92,glass_harbor,Sera,net shuttle,0.29,0.296,False,logged as usable,0.296,True,True,False
1650,92,cinder_garden,Juno,calendar stylus,0.242,0.249,False,logged as usable,0.249,True,True,False
1651,92,lichen_bridge,Luma,tension peg,0.25,0.258,False,logged as usable,0.258,True,True,False
1652,92,orchid_engine,Dax,gear brush,0.092,0.098,False,logged as usable,0.098,True,True,False
1653,92,moss_ward,Tala,ledger awl,0.35,0.356,True,"file, oil, and schedule spare handoff",0.196,True,True,False
1654,92,glass_harbor,Nia,wick clamp,0.36,0.366,False,logged as usable,0.366,True,True,False
1655,92,cinder_garden,Pax,basket hook,0.474,0.48,False,logged as usable,0.48,True,True,False
1656,93,orchid_engine,Cai,valve key,0.331,0.337,False,logged as usable,0.337,True,True,False
1657,93,moss_ward,Milo,loom hook,0.416,0.422,False,logged as usable,0.422,True,True,False
1658,93,glass_harbor,Sera,rope gauge,0.368,0.374,False,logged as usable,0.374,True,True,False
1659,93,cinder_garden,Juno,shade mallet,0.236,0.242,False,logged as usable,0.242,True,True,False
1660,93,lichen_bridge,Luma,bell file,0.355,0.361,False,logged as usable,0.361,True,True,False
1661,93,orchid_engine,Dax,lamp tongs,0.369,0.376,False,logged as usable,0.376,True,True,False
1662,93,moss_ward,Tala,reed knife,0.173,0.179,False,logged as usable,0.179,True,True,False
1663,93,glass_harbor,Nia,net shuttle,0.296,0.302,False,logged as usable,0.302,True,True,False
1664,93,cinder_garden,Pax,calendar stylus,0.249,0.257,False,logged as usable,0.257,True,True,False
1665,93,lichen_bridge,Rin,tension peg,0.258,0.264,False,logged as usable,0.264,True,True,False
1666,93,orchid_engine,Eli,gear brush,0.098,0.104,False,logged as usable,0.104,True,True,False
1667,93,moss_ward,Ari,ledger awl,0.196,0.202,False,logged as usable,0.202,True,True,False
1668,93,glass_harbor,Oren,wick clamp,0.366,0.372,False,logged as usable,0.372,True,True,False
1669,93,cinder_garden,Vale,basket hook,0.48,0.486,False,logged as usable,0.486,True,True,False
1670,93,lichen_bridge,Sol,ledger punch,0.319,0.325,False,logged as usable,0.325,True,True,False
1671,93,orchid_engine,Bea,valve key,0.337,0.343,False,logged as usable,0.343,True,True,False
1672,93,moss_ward,Fay,loom hook,0.422,0.429,False,logged as usable,0.429,True,True,False
1673,93,glass_harbor,Puck,rope gauge,0.374,0.38,False,logged as usable,0.38,True,True,False
1674,94,lichen_bridge,Rin,bell file,0.361,0.367,False,logged as usable,0.367,True,True,False
1675,94,orchid_engine,Eli,lamp tongs,0.376,0.382,False,logged as usable,0.382,True,True,False
1676,94,moss_ward,Ari,reed knife,0.179,0.185,False,logged as usable,0.185,True,True,False
1677,94,glass_harbor,Oren,net shuttle,0.302,0.31,False,logged as usable,0.31,True,True,False
1678,94,cinder_garden,Vale,calendar stylus,0.257,0.263,False,logged as usable,0.263,True,True,False
1679,94,lichen_bridge,Sol,tension peg,0.264,0.27,False,logged as usable,0.27,True,True,False
1680,94,orchid_engine,Bea,gear brush,0.104,0.11,False,logged as usable,0.11,True,True,False
1681,94,moss_ward,Fay,ledger awl,0.202,0.208,False,logged as usable,0.208,True,True,False
1682,94,glass_harbor,Puck,wick clamp,0.372,0.378,True,"file, oil, and schedule spare handoff",0.218,True,True,False
1683,94,cinder_garden,Wren,basket hook,0.486,0.493,False,logged as usable,0.493,True,True,False
1684,94,lichen_bridge,Kio,ledger punch,0.325,0.331,False,logged as usable,0.331,True,True,False
1685,94,orchid_engine,Cai,valve key,0.343,0.349,False,logged as usable,0.349,True,True,False
1686,94,moss_ward,Milo,loom hook,0.429,0.435,False,logged as usable,0.435,True,True,False
1687,94,glass_harbor,Sera,rope gauge,0.38,0.386,False,logged as usable,0.386,True,True,False
1688,94,cinder_garden,Juno,shade mallet,0.242,0.248,False,logged as usable,0.248,True,True,False
1689,94,lichen_bridge,Luma,bell file,0.367,0.373,False,logged as usable,0.373,True,True,False
1690,94,orchid_engine,Dax,lamp tongs,0.382,0.39,False,logged as usable,0.39,True,True,False
1691,94,moss_ward,Tala,reed knife,0.185,0.191,False,logged as usable,0.191,True,True,False
1692,95,cinder_garden,Wren,calendar stylus,0.263,0.269,False,logged as usable,0.269,True,True,False
1693,95,lichen_bridge,Kio,tension peg,0.27,0.276,False,logged as usable,0.276,True,True,False
1694,95,orchid_engine,Cai,gear brush,0.11,0.117,False,logged as usable,0.117,True,True,False
1695,95,moss_ward,Milo,ledger awl,0.208,0.214,False,logged as usable,0.214,True,True,False
1696,95,glass_harbor,Sera,wick clamp,0.218,0.224,False,logged as usable,0.224,True,True,False
1697,95,cinder_garden,Juno,basket hook,0.493,0.499,False,logged as usable,0.499,True,True,False
1698,95,lichen_bridge,Luma,ledger punch,0.331,0.337,False,logged as usable,0.337,True,True,False
1699,95,orchid_engine,Dax,valve key,0.349,0.355,False,logged as usable,0.355,True,True,False
1700,95,moss_ward,Tala,loom hook,0.435,0.441,False,logged as usable,0.441,True,True,False
1701,95,glass_harbor,Nia,rope gauge,0.386,0.392,False,logged as usable,0.392,True,True,False
1702,95,cinder_garden,Pax,shade mallet,0.248,0.254,False,logged as usable,0.254,True,True,False
1703,95,lichen_bridge,Rin,bell file,0.373,0.381,False,logged as usable,0.381,True,True,False
1704,95,orchid_engine,Eli,lamp tongs,0.39,0.396,False,logged as usable,0.396,True,True,False
1705,95,moss_ward,Ari,reed knife,0.191,0.198,False,logged as usable,0.198,True,True,False
1706,95,glass_harbor,Oren,net shuttle,0.31,0.316,False,logged as usable,0.316,True,True,False
1707,95,cinder_garden,Vale,calendar stylus,0.269,0.275,False,logged as usable,0.275,True,True,False
1708,95,lichen_bridge,Sol,tension peg,0.276,0.282,False,logged as usable,0.282,True,True,False
1709,95,orchid_engine,Bea,gear brush,0.117,0.123,False,logged as usable,0.123,True,True,False
1710,96,glass_harbor,Nia,wick clamp,0.224,0.23,False,logged as usable,0.23,True,True,False
1711,96,cinder_garden,Pax,basket hook,0.499,0.505,True,"file, oil, and schedule spare handoff",0.345,True,True,False
1712,96,lichen_bridge,Rin,ledger punch,0.337,0.343,False,logged as usable,0.343,True,True,False
1713,96,orchid_engine,Eli,valve key,0.355,0.361,False,logged as usable,0.361,True,True,False
1714,96,moss_ward,Ari,loom hook,0.441,0.447,False,logged as usable,0.447,True,True,False
1715,96,glass_harbor,Oren,rope gauge,0.392,0.398,False,logged as usable,0.398,True,True,False
1716,96,cinder_garden,Vale,shade mallet,0.254,0.263,False,logged as usable,0.263,True,True,False
1717,96,lichen_bridge,Sol,bell file,0.381,0.387,False,logged as usable,0.387,True,True,False
1718,96,orchid_engine,Bea,lamp tongs,0.396,0.402,False,logged as usable,0.402,True,True,False
1719,96,moss_ward,Fay,reed knife,0.198,0.204,False,logged as usable,0.204,True,True,False
1720,96,glass_harbor,Puck,net shuttle,0.316,0.322,False,logged as usable,0.322,True,True,False
1721,96,cinder_garden,Wren,calendar stylus,0.275,0.281,False,logged as usable,0.281,True,True,False
1722,96,lichen_bridge,Kio,tension peg,0.282,0.288,False,logged as usable,0.288,True,True,False
1723,96,orchid_engine,Cai,gear brush,0.123,0.129,False,logged as usable,0.129,True,True,False
1724,96,moss_ward,Milo,ledger awl,0.214,0.22,False,logged as usable,0.22,True,True,False
1725,96,glass_harbor,Sera,wick clamp,0.23,0.236,False,logged as usable,0.236,True,True,False
1726,96,cinder_garden,Juno,basket hook,0.345,0.351,False,logged as usable,0.351,True,True,False
1727,96,lichen_bridge,Luma,ledger punch,0.343,0.35,False,logged as usable,0.35,True,True,False
1728,97,moss_ward,Fay,loom hook,0.447,0.453,False,logged as usable,0.453,True,True,False
1729,97,glass_harbor,Puck,rope gauge,0.398,0.406,False,logged as usable,0.406,True,True,False
1730,97,cinder_garden,Wren,shade mallet,0.263,0.269,False,logged as usable,0.269,True,True,False
1731,97,lichen_bridge,Kio,bell file,0.387,0.393,False,logged as usable,0.393,True,True,False
1732,97,orchid_engine,Cai,lamp tongs,0.402,0.408,False,logged as usable,0.408,True,True,False
1733,97,moss_ward,Milo,reed knife,0.204,0.21,False,logged as usable,0.21,True,True,False
1734,97,glass_harbor,Sera,net shuttle,0.322,0.328,False,logged as usable,0.328,True,True,False
1735,97,cinder_garden,Juno,calendar stylus,0.281,0.287,False,logged as usable,0.287,True,True,False
1736,97,lichen_bridge,Luma,tension peg,0.288,0.294,False,logged as usable,0.294,True,True,False
1737,97,orchid_engine,Dax,gear brush,0.129,0.135,False,logged as usable,0.135,True,True,False
1738,97,moss_ward,Tala,ledger awl,0.22,0.227,False,logged as usable,0.227,True,True,False
1739,97,glass_harbor,Nia,wick clamp,0.236,0.242,False,logged as usable,0.242,True,True,False
1740,97,cinder_garden,Pax,basket hook,0.351,0.357,True,"file, oil, and schedule spare handoff",0.197,True,True,False
1741,97,lichen_bridge,Rin,ledger punch,0.35,0.356,False,logged as usable,0.356,True,True,False
1742,97,orchid_engine,Eli,valve key,0.361,0.369,False,logged as usable,0.369,True,True,False
1743,97,moss_ward,Ari,loom hook,0.453,0.459,False,logged as usable,0.459,True,True,False
1744,97,glass_harbor,Oren,rope gauge,0.406,0.412,False,logged as usable,0.412,True,True,False
1745,97,cinder_garden,Vale,shade mallet,0.269,0.275,False,logged as usable,0.275,True,True,False
1746,98,orchid_engine,Dax,lamp tongs,0.408,0.414,False,logged as usable,0.414,True,True,False
1747,98,moss_ward,Tala,reed knife,0.21,0.216,False,logged as usable,0.216,True,True,False
1748,98,glass_harbor,Nia,net shuttle,0.328,0.334,False,logged as usable,0.334,True,True,False
1749,98,cinder_garden,Pax,calendar stylus,0.287,0.294,False,logged as usable,0.294,True,True,False
1750,98,lichen_bridge,Rin,tension peg,0.294,0.3,False,logged as usable,0.3,True,True,False
1751,98,orchid_engine,Eli,gear brush,0.135,0.141,False,logged as usable,0.141,True,True,False
1752,98,moss_ward,Ari,ledger awl,0.227,0.233,False,logged as usable,0.233,True,True,False
1753,98,glass_harbor,Oren,wick clamp,0.242,0.248,False,logged as usable,0.248,True,True,False
1754,98,cinder_garden,Vale,basket hook,0.197,0.203,False,logged as usable,0.203,True,True,False
1755,98,lichen_bridge,Sol,ledger punch,0.356,0.364,False,logged as usable,0.364,True,True,False
1756,98,orchid_engine,Bea,valve key,0.369,0.375,False,logged as usable,0.375,True,True,False
1757,98,moss_ward,Fay,loom hook,0.459,0.465,False,logged as usable,0.465,True,True,False
1758,98,glass_harbor,Puck,rope gauge,0.412,0.418,False,logged as usable,0.418,True,True,False
1759,98,cinder_garden,Wren,shade mallet,0.275,0.281,False,logged as usable,0.281,True,True,False
1760,98,lichen_bridge,Kio,bell file,0.393,0.4,False,logged as usable,0.4,True,True,False
1761,98,orchid_engine,Cai,lamp tongs,0.414,0.42,False,logged as usable,0.42,True,True,False
1762,98,moss_ward,Milo,reed knife,0.216,0.222,False,logged as usable,0.222,True,True,False
1763,98,glass_harbor,Sera,net shuttle,0.334,0.34,False,logged as usable,0.34,True,True,False
1764,99,lichen_bridge,Sol,tension peg,0.3,0.307,False,logged as usable,0.307,True,True,False
1765,99,orchid_engine,Bea,gear brush,0.141,0.147,False,logged as usable,0.147,True,True,False
1766,99,moss_ward,Fay,ledger awl,0.233,0.239,False,logged as usable,0.239,True,True,False
1767,99,glass_harbor,Puck,wick clamp,0.248,0.254,False,logged as usable,0.254,True,True,False
