tick_id,day,route_id,snapshot_id,session_id,snapshot_version,exported,imported,shared_across_session,snapshot_hash,restored_branch,restored_recovery,sync_visible
501,36,signal_orchard,snap:signal_orchard:v56,session:5,56,False,True,True,v32-468399,dusk road,0.94,True
502,36,orchard_riverbend,snap:orchard_riverbend:v56,session:5,56,True,False,True,v32-486427,fen track,0.94,True
503,36,central_repair_ring,snap:central_repair_ring:v56,session:5,56,False,False,False,v32-649163,inner repair yard,0.93648,False
504,37,riverbend_roofward,snap:riverbend_roofward:v56,session:5,56,True,False,True,v32-519910,river ford,0.9378,True
505,37,roofward_archive,snap:roofward_archive:v57,session:5,57,False,True,True,v32-527984,glass stair,0.94,True
506,37,archive_signal,snap:archive_signal:v57,session:5,57,True,False,True,v32-458738,paper lane,0.94,True
507,37,signal_orchard,snap:signal_orchard:v57,session:5,57,False,True,True,v32-446795,dusk road,0.94,True
508,37,orchard_riverbend,snap:orchard_riverbend:v56,session:5,56,False,False,False,v32-486427,fen track,0.94,False
509,37,central_repair_ring,snap:central_repair_ring:v57,session:5,57,True,False,True,v32-649994,inner repair yard,0.94,True
510,37,riverbend_roofward,snap:riverbend_roofward:v57,session:5,57,True,False,False,v32-543064,river ford,0.9276,True
511,37,roofward_archive,snap:roofward_archive:v58,session:5,58,True,True,True,v32-505480,glass stair,0.94,True
512,37,archive_signal,snap:archive_signal:v57,session:5,57,False,False,False,v32-458738,paper lane,0.94,False
513,37,signal_orchard,snap:signal_orchard:v57,session:5,57,False,False,False,v32-446795,dusk road,0.9378,False
514,37,orchard_riverbend,snap:orchard_riverbend:v57,session:5,57,True,False,True,v32-612952,market plank route,0.94,True
515,37,central_repair_ring,snap:central_repair_ring:v58,session:5,58,False,True,True,v32-626053,inner repair yard,0.94,True
516,37,riverbend_roofward,snap:riverbend_roofward:v57,session:5,57,False,False,False,v32-542667,river ford,0.937342,False
517,37,roofward_archive,snap:roofward_archive:v59,session:5,59,False,True,True,v32-505726,glass stair,0.94,True
518,38,archive_signal,snap:archive_signal:v58,session:5,58,True,True,True,v32-458979,paper lane,0.94,True
519,38,signal_orchard,snap:signal_orchard:v57,session:5,57,False,False,False,v32-461818,dusk road,0.94,False
520,38,orchard_riverbend,snap:orchard_riverbend:v58,session:5,58,True,False,False,v32-486919,fen track,0.94,True
521,38,central_repair_ring,snap:central_repair_ring:v59,session:5,59,False,True,True,v32-626311,inner repair yard,0.94,True
522,38,riverbend_roofward,snap:riverbend_roofward:v57,session:5,57,False,False,False,v32-557217,river ford,0.931525,False
523,38,roofward_archive,snap:roofward_archive:v59,session:5,59,False,False,False,v32-505726,glass stair,0.93736,False
524,38,archive_signal,snap:archive_signal:v59,session:5,59,True,True,True,v32-540160,stone kiosk path,0.94,True
525,38,signal_orchard,snap:signal_orchard:v58,session:5,58,True,False,False,v32-447035,dusk road,0.93824,True
526,38,orchard_riverbend,snap:orchard_riverbend:v58,session:5,58,False,False,False,v32-486919,fen track,0.94,False
527,38,central_repair_ring,snap:central_repair_ring:v59,session:5,59,False,False,False,v32-626311,inner repair yard,0.93648,False
528,38,riverbend_roofward,snap:riverbend_roofward:v58,session:5,58,True,False,True,v32-688396,orchard ridge detour,0.94,True
529,38,roofward_archive,snap:roofward_archive:v60,session:5,60,False,True,True,v32-526221,glass stair,0.94,True
530,38,archive_signal,snap:archive_signal:v60,session:5,60,True,True,True,v32-457290,paper lane,0.94,True
531,38,signal_orchard,snap:signal_orchard:v58,session:5,58,False,False,False,v32-468626,dusk road,0.93648,False
532,39,orchard_riverbend,snap:orchard_riverbend:v59,session:5,59,True,False,True,v32-487165,fen track,0.9378,True
533,39,central_repair_ring,snap:central_repair_ring:v59,session:5,59,False,False,False,v32-650516,inner repair yard,0.9294,False
534,39,riverbend_roofward,snap:riverbend_roofward:v59,session:5,59,True,False,True,v32-520657,river ford,0.94,True
535,39,roofward_archive,snap:roofward_archive:v61,session:5,61,False,True,True,v32-504002,glass stair,0.94,True
536,39,archive_signal,snap:archive_signal:v60,session:5,60,False,False,False,v32-457290,paper lane,0.94,False
537,39,signal_orchard,snap:signal_orchard:v59,session:5,59,True,True,True,v32-469387,dusk road,0.94,True
538,39,orchard_riverbend,snap:orchard_riverbend:v60,session:5,60,True,False,True,v32-627751,market plank route,0.94,True
539,39,central_repair_ring,snap:central_repair_ring:v60,session:5,60,True,False,True,v32-640263,inner repair yard,0.92632,True
540,39,riverbend_roofward,snap:riverbend_roofward:v59,session:5,59,False,False,False,v32-520657,river ford,0.94,False
541,39,roofward_archive,snap:roofward_archive:v61,session:5,61,False,False,False,v32-504002,glass stair,0.9378,False
542,39,archive_signal,snap:archive_signal:v61,session:5,61,True,False,True,v32-538429,stone kiosk path,0.94,True
543,39,signal_orchard,snap:signal_orchard:v60,session:5,60,False,True,True,v32-445353,dusk road,0.94,True
544,39,orchard_riverbend,snap:orchard_riverbend:v61,session:5,61,True,False,True,v32-619267,market plank route,0.94,True
545,39,central_repair_ring,snap:central_repair_ring:v60,session:5,60,False,False,False,v32-647294,inner repair yard,0.92324,False
546,40,riverbend_roofward,snap:riverbend_roofward:v60,session:6,60,True,False,True,v32-518663,river ford,0.93648,True
547,40,roofward_archive,snap:roofward_archive:v61,session:6,61,False,False,False,v32-519455,glass stair,0.94,False
548,40,archive_signal,snap:archive_signal:v62,session:6,62,True,False,True,v32-457772,paper lane,0.94,True
549,40,signal_orchard,snap:signal_orchard:v61,session:6,61,False,True,True,v32-445593,dusk road,0.94,True
550,40,orchard_riverbend,snap:orchard_riverbend:v62,session:6,62,True,True,True,v32-485687,fen track,0.94,True
551,40,central_repair_ring,snap:central_repair_ring:v60,session:6,60,False,False,False,v32-647017,inner repair yard,0.9206,False
552,40,riverbend_roofward,snap:riverbend_roofward:v61,session:6,61,True,False,True,v32-680069,orchard ridge detour,0.94,True
553,40,roofward_archive,snap:roofward_archive:v62,session:6,62,True,False,True,v32-504248,glass stair,0.93824,True
554,40,archive_signal,snap:archive_signal:v62,session:6,62,False,False,False,v32-457772,paper lane,0.94,False
555,40,signal_orchard,snap:signal_orchard:v61,session:6,61,False,False,False,v32-445593,dusk road,0.93648,False
556,40,orchard_riverbend,snap:orchard_riverbend:v63,session:6,63,True,True,True,v32-612185,market plank route,0.94,True
557,40,central_repair_ring,snap:central_repair_ring:v61,session:6,61,False,True,True,v32-639545,inner repair yard,0.92396,True
558,40,riverbend_roofward,snap:riverbend_roofward:v62,session:6,62,True,False,True,v32-519161,river ford,0.94,True
559,40,roofward_archive,snap:roofward_archive:v62,session:6,62,False,False,False,v32-526452,glass stair,0.93648,False
560,41,archive_signal,snap:archive_signal:v63,session:6,63,True,False,False,v32-458013,paper lane,0.9378,True
561,41,signal_orchard,snap:signal_orchard:v61,session:6,61,False,False,False,v32-467684,dusk road,0.94,False
562,41,orchard_riverbend,snap:orchard_riverbend:v64,session:6,64,True,False,True,v32-486179,fen track,0.94,True
563,41,central_repair_ring,snap:central_repair_ring:v62,session:6,62,False,True,True,v32-648810,inner repair yard,0.92776,True
564,41,riverbend_roofward,snap:riverbend_roofward:v62,session:6,62,False,False,False,v32-519161,river ford,0.94,False
565,41,roofward_archive,snap:roofward_archive:v63,session:6,63,True,False,False,v32-527235,glass stair,0.94,True
566,41,archive_signal,snap:archive_signal:v64,session:6,64,True,False,True,v32-554959,stone kiosk path,0.94,True
567,41,signal_orchard,snap:signal_orchard:v62,session:6,62,True,False,True,v32-445833,dusk road,0.93692,True
568,41,orchard_riverbend,snap:orchard_riverbend:v64,session:6,64,False,False,False,v32-486179,fen track,0.94,False
569,41,central_repair_ring,snap:central_repair_ring:v63,session:6,63,False,True,True,v32-649349,inner repair yard,0.93156,True
570,41,riverbend_roofward,snap:riverbend_roofward:v63,session:6,63,True,False,False,v32-656081,orchard ridge detour,0.94,True
571,41,roofward_archive,snap:roofward_archive:v64,session:6,64,False,True,True,v32-504740,glass stair,0.94,True
572,41,archive_signal,snap:archive_signal:v65,session:6,65,True,False,True,v32-458495,paper lane,0.94,True
573,41,signal_orchard,snap:signal_orchard:v62,session:6,62,False,False,False,v32-467793,dusk road,0.93384,False
574,42,central_repair_ring,snap:central_repair_ring:v64,session:6,64,True,False,True,v32-648627,inner repair yard,0.9236,True
575,42,riverbend_roofward,snap:riverbend_roofward:v64,session:6,64,True,False,False,v32-519659,river ford,0.94,True
576,42,roofward_archive,snap:roofward_archive:v65,session:6,65,True,False,True,v32-578377,cool archive lane,0.94,True
577,42,archive_signal,snap:archive_signal:v66,session:6,66,True,True,True,v32-458736,paper lane,0.94,True
578,42,signal_orchard,snap:signal_orchard:v62,session:6,62,False,False,False,v32-467542,dusk road,0.94,False
579,42,orchard_riverbend,snap:orchard_riverbend:v64,session:6,64,False,False,False,v32-486179,fen track,0.93692,False
580,42,central_repair_ring,snap:central_repair_ring:v65,session:6,65,True,False,False,v32-610876,outer bell path,0.93364,True
581,42,riverbend_roofward,snap:riverbend_roofward:v65,session:6,65,True,False,True,v32-519908,river ford,0.9378,True
582,42,roofward_archive,snap:roofward_archive:v66,session:6,66,True,False,True,v32-505232,glass stair,0.94,True
583,42,archive_signal,snap:archive_signal:v67,session:6,67,True,False,True,v32-458977,paper lane,0.94,True
584,42,signal_orchard,snap:signal_orchard:v63,session:6,63,True,False,True,v32-569401,river lantern loop,0.94,True
585,42,orchard_riverbend,snap:orchard_riverbend:v65,session:6,65,False,True,True,v32-508874,fen track,0.93984,True
586,42,central_repair_ring,snap:central_repair_ring:v66,session:6,66,True,False,True,v32-649286,inner repair yard,0.94,True
587,42,riverbend_roofward,snap:riverbend_roofward:v65,session:6,65,False,False,False,v32-535479,river ford,0.9356,False
588,43,roofward_archive,snap:roofward_archive:v67,session:6,67,True,False,True,v32-505478,glass stair,0.93736,True
589,43,archive_signal,snap:archive_signal:v67,session:6,67,False,False,False,v32-458977,paper lane,0.94,False
590,43,signal_orchard,snap:signal_orchard:v64,session:6,64,True,False,False,v32-446313,dusk road,0.94,True
591,43,orchard_riverbend,snap:orchard_riverbend:v66,session:6,66,False,True,True,v32-509646,fen track,0.94,True
592,43,central_repair_ring,snap:central_repair_ring:v66,session:6,66,False,False,False,v32-625793,inner repair yard,0.94,False
593,43,riverbend_roofward,snap:riverbend_roofward:v65,session:6,65,False,False,False,v32-534949,river ford,0.93384,False
594,43,roofward_archive,snap:roofward_archive:v68,session:6,68,True,False,True,v32-602576,cool archive lane,0.94,True
595,43,archive_signal,snap:archive_signal:v68,session:6,68,True,False,False,v32-459218,paper lane,0.93648,True
596,43,signal_orchard,snap:signal_orchard:v64,session:6,64,False,False,False,v32-446313,dusk road,0.94,False
597,43,orchard_riverbend,snap:orchard_riverbend:v66,session:6,66,False,False,False,v32-486671,fen track,0.93736,False
598,43,central_repair_ring,snap:central_repair_ring:v67,session:6,67,True,False,True,v32-596124,outer bell path,0.94,True
599,43,riverbend_roofward,snap:riverbend_roofward:v66,session:6,66,False,True,True,v32-542668,river ford,0.93808,True
600,43,roofward_archive,snap:roofward_archive:v69,session:6,69,True,False,False,v32-505970,glass stair,0.94,True
601,43,archive_signal,snap:archive_signal:v68,session:6,68,False,False,False,v32-481491,paper lane,0.93296,False
602,44,signal_orchard,snap:signal_orchard:v65,session:6,65,True,False,True,v32-446553,dusk road,0.94,True
603,44,orchard_riverbend,snap:orchard_riverbend:v66,session:6,66,False,False,False,v32-508995,fen track,0.94,False
604,44,central_repair_ring,snap:central_repair_ring:v68,session:6,68,True,False,True,v32-626309,inner repair yard,0.94,True
605,44,riverbend_roofward,snap:riverbend_roofward:v67,session:6,67,True,True,True,v32-543052,river ford,0.94,True
606,44,roofward_archive,snap:roofward_archive:v69,session:6,69,False,False,False,v32-505970,glass stair,0.94,False
607,44,archive_signal,snap:archive_signal:v68,session:6,68,False,False,False,v32-481364,paper lane,0.92988,False
608,44,signal_orchard,snap:signal_orchard:v66,session:6,66,True,False,True,v32-570148,river lantern loop,0.94,True
609,44,orchard_riverbend,snap:orchard_riverbend:v67,session:6,67,True,False,True,v32-486917,fen track,0.9378,True
610,44,central_repair_ring,snap:central_repair_ring:v68,session:6,68,False,False,False,v32-626309,inner repair yard,0.94,False
611,44,riverbend_roofward,snap:riverbend_roofward:v68,session:6,68,True,False,True,v32-520655,river ford,0.94,True
612,44,roofward_archive,snap:roofward_archive:v70,session:6,70,True,False,True,v32-511176,glass stair,0.9298,True
613,44,archive_signal,snap:archive_signal:v69,session:6,69,False,True,True,v32-482508,paper lane,0.9328,True
614,44,signal_orchard,snap:signal_orchard:v67,session:6,67,True,False,True,v32-447033,dusk road,0.94,True
615,44,orchard_riverbend,snap:orchard_riverbend:v67,session:6,67,False,False,False,v32-502272,fen track,0.9356,False
616,45,central_repair_ring,snap:central_repair_ring:v69,session:6,69,True,False,True,v32-626567,inner repair yard,0.93736,True
617,45,riverbend_roofward,snap:riverbend_roofward:v68,session:6,68,False,False,False,v32-520655,river ford,0.94,False
618,45,roofward_archive,snap:roofward_archive:v71,session:6,71,True,False,True,v32-593872,cool archive lane,0.94,True
619,45,archive_signal,snap:archive_signal:v70,session:6,70,False,True,True,v32-472012,paper lane,0.93616,True
620,45,signal_orchard,snap:signal_orchard:v67,session:6,67,False,False,False,v32-447033,dusk road,0.94,False
621,45,orchard_riverbend,snap:orchard_riverbend:v67,session:6,67,False,False,False,v32-501750,fen track,0.93384,False
622,45,central_repair_ring,snap:central_repair_ring:v70,session:6,70,True,False,True,v32-618167,outer bell path,0.94,True
623,45,riverbend_roofward,snap:riverbend_roofward:v69,session:6,69,True,False,True,v32-520904,river ford,0.93648,True
624,45,roofward_archive,snap:roofward_archive:v72,session:6,72,True,False,True,v32-504492,glass stair,0.94,True
625,45,archive_signal,snap:archive_signal:v70,session:6,70,False,False,False,v32-479134,paper lane,0.93352,False
626,45,signal_orchard,snap:signal_orchard:v68,session:6,68,True,False,True,v32-570646,river lantern loop,0.94,True
627,45,orchard_riverbend,snap:orchard_riverbend:v68,session:6,68,False,True,True,v32-509364,fen track,0.93808,True
628,45,central_repair_ring,snap:central_repair_ring:v71,session:6,71,True,False,True,v32-624759,inner repair yard,0.94,True
629,45,riverbend_roofward,snap:riverbend_roofward:v69,session:6,69,False,False,False,v32-543824,river ford,0.93296,False
630,46,roofward_archive,snap:roofward_archive:v73,session:6,73,True,False,False,v32-504738,glass stair,0.94,True
631,46,archive_signal,snap:archive_signal:v70,session:6,70,False,False,False,v32-478746,paper lane,0.94,False
632,46,signal_orchard,snap:signal_orchard:v69,session:6,69,True,False,True,v32-447513,dusk road,0.94,True
633,46,orchard_riverbend,snap:orchard_riverbend:v69,session:6,69,True,True,True,v32-509743,fen track,0.94,True
634,46,central_repair_ring,snap:central_repair_ring:v71,session:6,71,False,False,False,v32-624759,inner repair yard,0.94,False
635,46,riverbend_roofward,snap:riverbend_roofward:v69,session:6,69,False,False,False,v32-543693,river ford,0.92988,False
636,46,roofward_archive,snap:roofward_archive:v74,session:6,74,True,False,True,v32-578375,cool archive lane,0.94,True
637,46,archive_signal,snap:archive_signal:v71,session:6,71,True,False,True,v32-457770,paper lane,0.9378,True
638,46,signal_orchard,snap:signal_orchard:v69,session:6,69,False,False,False,v32-447513,dusk road,0.93292,False
639,46,orchard_riverbend,snap:orchard_riverbend:v70,session:6,70,True,False,True,v32-485439,fen track,0.94,True
640,46,central_repair_ring,snap:central_repair_ring:v72,session:6,72,True,False,False,v32-595098,outer bell path,0.94,True
641,46,riverbend_roofward,snap:riverbend_roofward:v70,session:6,70,False,True,True,v32-542603,river ford,0.9328,True
642,46,roofward_archive,snap:roofward_archive:v75,session:6,75,True,False,True,v32-505230,glass stair,0.94,True
643,46,archive_signal,snap:archive_signal:v71,session:6,71,False,False,False,v32-472895,paper lane,0.9356,False
644,47,signal_orchard,snap:signal_orchard:v70,session:6,70,True,False,True,v32-467040,dusk road,0.93028,True
645,47,orchard_riverbend,snap:orchard_riverbend:v70,session:6,70,False,False,False,v32-485439,fen track,0.94,False
646,47,central_repair_ring,snap:central_repair_ring:v73,session:6,73,True,False,True,v32-602894,outer bell path,0.93024,True
647,47,riverbend_roofward,snap:riverbend_roofward:v71,session:6,71,False,True,True,v32-534064,river ford,0.93616,True
648,47,roofward_archive,snap:roofward_archive:v75,session:6,75,False,False,False,v32-505230,glass stair,0.94,False
649,47,archive_signal,snap:archive_signal:v71,session:6,71,False,False,False,v32-472381,paper lane,0.93384,False
650,47,signal_orchard,snap:signal_orchard:v71,session:6,71,True,False,False,v32-591603,river lantern loop,0.94,True
651,47,orchard_riverbend,snap:orchard_riverbend:v71,session:6,71,True,False,True,v32-485685,fen track,0.93648,True
652,47,central_repair_ring,snap:central_repair_ring:v74,session:6,74,True,False,True,v32-648039,inner repair yard,0.94,True
653,47,riverbend_roofward,snap:riverbend_roofward:v71,session:6,71,False,False,False,v32-541391,river ford,0.93352,False
654,47,roofward_archive,snap:roofward_archive:v76,session:6,76,True,False,True,v32-578879,cool archive lane,0.94,True
655,47,archive_signal,snap:archive_signal:v72,session:6,72,False,True,True,v32-479881,paper lane,0.93808,True
656,47,signal_orchard,snap:signal_orchard:v71,session:6,71,False,False,False,v32-569150,river lantern loop,0.93336,False
657,47,orchard_riverbend,snap:orchard_riverbend:v71,session:6,71,False,False,False,v32-508262,fen track,0.93296,False
658,48,riverbend_roofward,snap:riverbend_roofward:v72,session:7,72,True,True,True,v32-541243,river ford,0.93776,True
659,48,roofward_archive,snap:roofward_archive:v77,session:7,77,True,False,True,v32-505722,glass stair,0.94,True
660,48,archive_signal,snap:archive_signal:v73,session:7,73,True,False,False,v32-562123,stone kiosk path,0.94,True
661,48,signal_orchard,snap:signal_orchard:v72,session:7,72,False,True,True,v32-592124,river lantern loop,0.9376,True
662,48,orchard_riverbend,snap:orchard_riverbend:v71,session:7,71,False,False,False,v32-508133,fen track,0.94,False
663,48,central_repair_ring,snap:central_repair_ring:v74,session:7,74,False,False,False,v32-625533,inner repair yard,0.93648,False
664,48,riverbend_roofward,snap:riverbend_roofward:v73,session:7,73,True,True,True,v32-681136,orchard ridge detour,0.94,True
665,48,roofward_archive,snap:roofward_archive:v78,session:7,78,True,False,False,v32-505968,glass stair,0.93736,True
666,48,archive_signal,snap:archive_signal:v74,session:7,74,True,False,True,v32-458493,paper lane,0.94,True
667,48,signal_orchard,snap:signal_orchard:v72,session:7,72,False,False,False,v32-585132,river lantern loop,0.93584,False
668,48,orchard_riverbend,snap:orchard_riverbend:v72,session:7,72,True,False,True,v32-612183,market plank route,0.94,True
669,48,central_repair_ring,snap:central_repair_ring:v75,session:7,75,False,True,True,v32-649990,inner repair yard,0.93896,True
670,48,riverbend_roofward,snap:riverbend_roofward:v74,session:7,74,True,True,True,v32-519906,river ford,0.94,True
671,48,roofward_archive,snap:roofward_archive:v78,session:7,78,False,False,False,v32-528460,glass stair,0.93472,False
672,49,archive_signal,snap:archive_signal:v75,session:7,75,True,False,True,v32-458734,paper lane,0.93692,True
673,49,signal_orchard,snap:signal_orchard:v73,session:7,73,True,False,True,v32-468280,dusk road,0.94,True
674,49,orchard_riverbend,snap:orchard_riverbend:v73,session:7,73,True,False,True,v32-486177,fen track,0.94,True
675,49,central_repair_ring,snap:central_repair_ring:v76,session:7,76,False,True,True,v32-650952,inner repair yard,0.94,True
676,49,riverbend_roofward,snap:riverbend_roofward:v74,session:7,74,False,False,False,v32-519906,river ford,0.94,False
677,49,roofward_archive,snap:roofward_archive:v79,session:7,79,False,True,True,v32-528312,glass stair,0.93852,True
678,49,archive_signal,snap:archive_signal:v76,session:7,76,True,False,True,v32-563004,stone kiosk path,0.94,True
679,49,signal_orchard,snap:signal_orchard:v74,session:7,74,True,False,True,v32-446551,dusk road,0.94,True
680,49,orchard_riverbend,snap:orchard_riverbend:v73,session:7,73,False,False,False,v32-486177,fen track,0.94,False
681,49,central_repair_ring,snap:central_repair_ring:v76,session:7,76,False,False,False,v32-626049,inner repair yard,0.93692,False
682,49,riverbend_roofward,snap:riverbend_roofward:v75,session:7,75,True,False,True,v32-656856,orchard ridge detour,0.94,True
683,49,roofward_archive,snap:roofward_archive:v80,session:7,80,False,True,True,v32-526578,glass stair,0.94,True
684,49,archive_signal,snap:archive_signal:v77,session:7,77,True,False,True,v32-459216,paper lane,0.94,True
685,49,signal_orchard,snap:signal_orchard:v75,session:7,75,True,False,False,v32-446791,dusk road,0.94,True
686,50,orchard_riverbend,snap:orchard_riverbend:v74,session:7,74,True,False,True,v32-486423,fen track,0.93824,True
687,50,central_repair_ring,snap:central_repair_ring:v76,session:7,76,False,False,False,v32-650104,inner repair yard,0.94,False
688,50,riverbend_roofward,snap:riverbend_roofward:v76,session:7,76,True,False,True,v32-520404,river ford,0.94,True
689,50,roofward_archive,snap:roofward_archive:v81,session:7,81,False,True,True,v32-504490,glass stair,0.94,True
690,50,archive_signal,snap:archive_signal:v78,session:7,78,False,True,True,v32-459457,paper lane,0.94,True
691,50,signal_orchard,snap:signal_orchard:v75,session:7,75,False,False,False,v32-446791,dusk road,0.93648,False
692,50,orchard_riverbend,snap:orchard_riverbend:v75,session:7,75,True,False,True,v32-636420,market plank route,0.94,True
693,50,central_repair_ring,snap:central_repair_ring:v77,session:7,77,True,False,True,v32-626307,inner repair yard,0.93736,True
694,50,riverbend_roofward,snap:riverbend_roofward:v76,session:7,76,False,False,False,v32-520404,river ford,0.94,False
695,50,roofward_archive,snap:roofward_archive:v81,session:7,81,False,False,False,v32-504490,glass stair,0.93824,False
696,50,archive_signal,snap:archive_signal:v79,session:7,79,True,True,True,v32-540650,stone kiosk path,0.94,True
697,50,signal_orchard,snap:signal_orchard:v76,session:7,76,False,True,True,v32-469140,dusk road,0.93896,True
698,50,orchard_riverbend,snap:orchard_riverbend:v76,session:7,76,True,False,True,v32-486915,fen track,0.94,True
699,50,central_repair_ring,snap:central_repair_ring:v77,session:7,77,False,False,False,v32-650227,inner repair yard,0.93472,False
700,51,riverbend_roofward,snap:riverbend_roofward:v77,session:7,77,True,False,False,v32-520653,river ford,0.93692,True
701,51,roofward_archive,snap:roofward_archive:v81,session:7,81,False,False,False,v32-526697,glass stair,0.94,False
702,51,archive_signal,snap:archive_signal:v80,session:7,80,True,False,True,v32-457768,paper lane,0.94,True
703,51,signal_orchard,snap:signal_orchard:v77,session:7,77,False,True,True,v32-470019,dusk road,0.94,True
704,51,orchard_riverbend,snap:orchard_riverbend:v76,session:7,76,False,False,False,v32-486915,fen track,0.94,False
705,51,central_repair_ring,snap:central_repair_ring:v77,session:7,77,False,False,False,v32-649803,inner repair yard,0.93252,False
706,51,riverbend_roofward,snap:riverbend_roofward:v78,session:7,78,True,False,True,v32-682014,orchard ridge detour,0.94,True
707,51,roofward_archive,snap:roofward_archive:v82,session:7,82,True,False,True,v32-504736,glass stair,0.94,True
708,51,archive_signal,snap:archive_signal:v80,session:7,80,False,False,False,v32-457768,paper lane,0.94,False
709,51,signal_orchard,snap:signal_orchard:v78,session:7,78,False,True,True,v32-447511,dusk road,0.94,True
710,51,orchard_riverbend,snap:orchard_riverbend:v77,session:7,77,True,False,False,v32-613458,market plank route,0.94,True
711,51,central_repair_ring,snap:central_repair_ring:v78,session:7,78,False,True,True,v32-649502,inner repair yard,0.93632,True
712,51,riverbend_roofward,snap:riverbend_roofward:v79,session:7,79,True,False,True,v32-521151,river ford,0.94,True
713,51,roofward_archive,snap:roofward_archive:v83,session:7,83,True,False,True,v32-504982,glass stair,0.94,True
714,52,archive_signal,snap:archive_signal:v81,session:7,81,True,False,True,v32-458009,paper lane,0.93824,True
715,52,signal_orchard,snap:signal_orchard:v78,session:7,78,False,False,False,v32-447511,dusk road,0.94,False
716,52,orchard_riverbend,snap:orchard_riverbend:v78,session:7,78,True,True,True,v32-487407,fen track,0.94,True
717,52,central_repair_ring,snap:central_repair_ring:v79,session:7,79,False,True,True,v32-650041,inner repair yard,0.94,True
718,52,riverbend_roofward,snap:riverbend_roofward:v79,session:7,79,False,False,False,v32-521151,river ford,0.94,False
719,52,roofward_archive,snap:roofward_archive:v83,session:7,83,False,False,False,v32-504982,glass stair,0.93648,False
720,52,archive_signal,snap:archive_signal:v82,session:7,82,True,False,False,v32-561847,stone kiosk path,0.94,True
721,52,signal_orchard,snap:signal_orchard:v79,session:7,79,True,False,True,v32-447751,dusk road,0.93736,True
722,52,orchard_riverbend,snap:orchard_riverbend:v79,session:7,79,False,True,True,v32-487653,fen track,0.94,True
723,52,central_repair_ring,snap:central_repair_ring:v79,session:7,79,False,False,False,v32-626823,inner repair yard,0.93824,False
724,52,riverbend_roofward,snap:riverbend_roofward:v80,session:7,80,True,False,True,v32-655818,orchard ridge detour,0.94,True
725,52,roofward_archive,snap:roofward_archive:v84,session:7,84,False,True,True,v32-527978,glass stair,0.93896,True
726,52,archive_signal,snap:archive_signal:v83,session:7,83,True,False,True,v32-458491,paper lane,0.94,True
727,52,signal_orchard,snap:signal_orchard:v79,session:7,79,False,False,False,v32-469610,dusk road,0.93472,False
728,53,orchard_riverbend,snap:orchard_riverbend:v80,session:7,80,True,False,True,v32-485683,fen track,0.93692,True
729,53,central_repair_ring,snap:central_repair_ring:v80,session:7,80,False,True,True,v32-648374,inner repair yard,0.94,True
730,53,riverbend_roofward,snap:riverbend_roofward:v81,session:7,81,True,False,False,v32-519406,river ford,0.94,True
731,53,roofward_archive,snap:roofward_archive:v85,session:7,85,False,True,True,v32-528883,glass stair,0.94,True
732,53,archive_signal,snap:archive_signal:v83,session:7,83,False,False,False,v32-458491,paper lane,0.94,False
733,53,signal_orchard,snap:signal_orchard:v79,session:7,79,False,False,False,v32-469225,dusk road,0.93252,False
734,53,orchard_riverbend,snap:orchard_riverbend:v81,session:7,81,True,False,True,v32-636064,market plank route,0.94,True
735,53,central_repair_ring,snap:central_repair_ring:v81,session:7,81,True,True,False,v32-625015,inner repair yard,0.94,True
736,53,riverbend_roofward,snap:riverbend_roofward:v81,session:7,81,False,False,False,v32-519406,river ford,0.94,False
737,53,roofward_archive,snap:roofward_archive:v85,session:7,85,False,False,False,v32-505474,glass stair,0.93692,False
738,53,archive_signal,snap:archive_signal:v84,session:7,84,True,False,True,v32-539660,stone kiosk path,0.94,True
739,53,signal_orchard,snap:signal_orchard:v80,session:7,80,False,True,True,v32-466769,dusk road,0.93632,True
740,53,orchard_riverbend,snap:orchard_riverbend:v82,session:7,82,True,False,False,v32-486175,fen track,0.94,True
741,53,central_repair_ring,snap:central_repair_ring:v82,session:7,82,False,True,True,v32-625273,inner repair yard,0.94,True
742,54,roofward_archive,snap:roofward_archive:v86,session:7,86,True,False,True,v32-528338,glass stair,0.93472,True
743,54,archive_signal,snap:archive_signal:v85,session:7,85,True,False,True,v32-458973,paper lane,0.94,True
744,54,signal_orchard,snap:signal_orchard:v81,session:7,81,True,False,True,v32-591978,river lantern loop,0.94,True
745,54,orchard_riverbend,snap:orchard_riverbend:v83,session:7,83,False,True,True,v32-486421,fen track,0.94,True
746,54,central_repair_ring,snap:central_repair_ring:v82,session:7,82,False,False,False,v32-625273,inner repair yard,0.94,False
747,54,riverbend_roofward,snap:riverbend_roofward:v82,session:7,82,True,False,True,v32-519655,river ford,0.94,True
748,54,roofward_archive,snap:roofward_archive:v87,session:7,87,True,False,True,v32-535393,glass stair,0.92452,True
749,54,archive_signal,snap:archive_signal:v86,session:7,86,True,False,True,v32-459214,paper lane,0.93692,True
750,54,signal_orchard,snap:signal_orchard:v82,session:7,82,True,False,False,v32-446309,dusk road,0.94,True
751,54,orchard_riverbend,snap:orchard_riverbend:v83,session:7,83,False,False,False,v32-486421,fen track,0.9378,False
752,54,central_repair_ring,snap:central_repair_ring:v83,session:7,83,True,False,True,v32-595608,outer bell path,0.94,True
753,54,riverbend_roofward,snap:riverbend_roofward:v83,session:7,83,False,True,True,v32-519904,river ford,0.94,True
