tick_id,day,project_id,replay_event,state_hash,includes_delegation,includes_debt,includes_workshop,includes_conflict,includes_routine_mutation,replay_exportable
460,24,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-409506,True,True,True,True,True,True
461,24,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-401587,True,True,True,True,False,True
462,24,archive_public_kiosk,archive_public_kiosk:sort_index:outcome changed routine,v26-477237,True,True,True,False,True,True
463,24,dusk_signal_court,dusk_signal_court:signal_code:blocked: material priority lost,v26-339612,True,True,True,True,False,True
464,24,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-409267,True,True,True,False,True,True
465,24,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407653,True,True,True,True,False,True
466,24,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-414473,True,True,True,True,True,True
467,24,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-351222,True,True,True,False,False,True
468,24,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-409066,True,True,True,True,True,True
469,24,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407785,True,True,True,False,False,True
470,24,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-413977,True,True,True,True,True,True
471,24,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-351422,True,True,True,True,False,True
472,24,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-409433,True,True,True,True,True,True
473,24,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407278,True,True,True,True,False,True
474,24,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-413708,True,True,True,False,True,True
475,24,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-350521,True,True,True,True,False,True
476,24,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-410582,True,True,True,False,True,True
477,24,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407323,True,True,True,True,False,True
478,24,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-408077,True,True,True,True,True,True
479,24,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-351109,True,True,True,False,False,True
480,25,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407976,True,True,True,True,False,True
481,25,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-413567,True,True,True,False,True,True
482,25,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-345817,True,True,True,True,False,True
483,25,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-409978,True,True,True,False,True,True
484,25,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-408021,True,True,True,True,False,True
485,25,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-413866,True,True,True,True,True,True
486,25,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-351319,True,True,True,False,False,True
487,25,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-410365,True,True,True,True,True,True
488,25,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-408153,True,True,True,False,False,True
489,25,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-408151,True,True,True,True,True,True
490,25,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-351365,True,True,True,True,False,True
491,25,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378708,True,True,True,True,True,True
492,25,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-401718,True,True,True,True,False,True
493,25,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-414157,True,True,True,False,True,True
494,25,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-351177,True,True,True,True,False,True
495,25,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-373329,True,True,True,False,True,True
496,25,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: dependency not ready,v26-407698,True,True,True,True,False,True
497,25,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-413580,True,True,True,True,True,True
498,25,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-351206,True,True,True,False,False,True
499,25,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378735,True,True,True,True,True,True
500,26,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-405854,True,True,True,False,False,True
501,26,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-399933,True,True,True,False,True,True
502,26,dusk_signal_court,dusk_signal_court:comfort_corner:material conflict: dusk_signal_court priority,v26-390067,True,True,True,True,False,True
503,26,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-413105,True,True,True,False,True,True
504,26,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406155,True,True,True,True,False,True
505,26,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400205,True,True,True,False,True,True
506,26,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-389106,True,True,True,False,False,True
507,26,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-412751,True,True,True,False,True,True
508,26,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406287,True,True,True,False,False,True
509,26,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-399817,True,True,True,True,True,True
510,26,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-390239,True,True,True,False,False,True
511,26,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-406347,True,True,True,True,True,True
512,26,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406121,True,True,True,False,False,True
513,26,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-399961,True,True,True,False,True,True
514,26,dusk_signal_court,dusk_signal_court:comfort_corner:material conflict: dusk_signal_court priority,v26-385745,True,True,True,True,False,True
515,26,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-406535,True,True,True,False,True,True
516,26,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406254,True,True,True,True,False,True
517,26,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400233,True,True,True,False,True,True
518,26,dusk_signal_court,dusk_signal_court:comfort_corner:blocked: delegate asks for clearer terms,v26-391305,True,True,True,False,False,True
519,26,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-406181,True,True,True,False,True,True
520,27,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-465260,True,True,True,False,False,True
521,27,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-449056,True,True,True,True,True,True
522,27,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-347124,True,True,True,True,False,True
523,27,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-396889,True,True,True,True,True,True
524,27,flood_bridge_market_route,flood_bridge_market_route:survey_piers:blocked: material priority lost,v26-465851,True,True,True,True,False,True
525,27,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-448766,True,True,True,False,True,True
526,27,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-347888,True,True,True,True,False,True
527,27,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-396634,True,True,True,False,True,True
528,27,flood_bridge_market_route,flood_bridge_market_route:survey_piers:blocked: material priority lost,v26-465889,True,True,True,True,False,True
529,27,archive_public_kiosk,archive_public_kiosk:weather_copy:blocked: workshop over capacity,v26-449419,True,True,True,True,True,True
530,27,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-347251,True,True,True,False,False,True
531,27,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-396530,True,True,True,True,True,True
532,27,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-466343,True,True,True,False,False,True
533,27,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-442471,True,True,True,True,True,True
534,27,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-347015,True,True,True,True,False,True
535,27,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:blocked: delegate asks for clearer terms,v26-396825,True,True,True,True,True,True
536,27,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-440695,True,True,True,True,False,True
537,27,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-447858,True,True,True,False,True,True
538,27,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-347856,True,True,True,True,False,True
539,27,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-396591,True,True,True,False,True,True
540,28,flood_bridge_market_route,flood_bridge_market_route:cut_planks:blocked: delegate asks for clearer terms,v26-431576,True,True,True,False,False,True
541,28,archive_public_kiosk,archive_public_kiosk:lamp_mount:blocked: material priority lost,v26-401258,True,True,True,True,True,True
542,28,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-339755,True,True,True,False,False,True
543,28,greenhouse_heat_loop,greenhouse_heat_loop:index_care:blocked: material priority lost,v26-576603,True,True,True,True,True,True
544,28,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-431865,True,True,True,False,False,True
545,28,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401954,True,True,True,False,True,True
546,28,dusk_signal_court,dusk_signal_court:string_wire:material conflict: dusk_signal_court priority,v26-345424,True,True,True,True,False,True
547,28,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-577087,True,True,True,False,True,True
548,28,flood_bridge_market_route,flood_bridge_market_route:cut_planks:blocked: workshop over capacity,v26-431994,True,True,True,True,False,True
549,28,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-395578,True,True,True,False,True,True
550,28,dusk_signal_court,dusk_signal_court:string_wire:blocked: delegate asks for clearer terms,v26-340063,True,True,True,False,False,True
551,28,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-577273,True,True,True,False,True,True
552,28,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-431979,True,True,True,False,False,True
553,28,archive_public_kiosk,archive_public_kiosk:lamp_mount:material conflict: archive_public_kiosk priority,v26-401041,True,True,True,True,True,True
554,28,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-339924,True,True,True,False,False,True
555,28,greenhouse_heat_loop,greenhouse_heat_loop:index_care:blocked: delegate asks for clearer terms,v26-576986,True,True,True,True,True,True
556,28,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-431583,True,True,True,False,False,True
557,28,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401842,True,True,True,False,True,True
558,28,dusk_signal_court,dusk_signal_court:string_wire:material conflict: dusk_signal_court priority,v26-374643,True,True,True,True,False,True
559,28,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-577258,True,True,True,False,True,True
560,29,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: material priority lost,v26-407348,True,True,True,True,False,True
561,29,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-413884,True,True,True,True,True,True
562,29,dusk_signal_court,dusk_signal_court:signal_code:outcome changed routine,v26-434439,True,True,True,False,True,True
563,29,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-379103,True,True,True,True,True,True
564,29,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-419386,True,True,True,False,False,True
565,29,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-414435,True,True,True,True,True,True
566,29,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-380477,True,True,True,True,True,True
567,29,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-379392,True,True,True,True,True,True
568,29,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-419179,True,True,True,True,False,True
569,29,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-414077,True,True,True,False,True,True
570,29,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-380604,True,True,True,True,True,True
571,29,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378833,True,True,True,False,True,True
572,29,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-414273,True,True,True,True,False,True
573,29,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-389006,True,True,True,True,True,True
574,29,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-380316,True,True,True,False,True,True
575,29,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-379279,True,True,True,True,True,True
576,29,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-419253,True,True,True,False,False,True
577,29,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388816,True,True,True,True,True,True
578,29,dusk_signal_court,dusk_signal_court:signal_code:blocked: material priority lost,v26-381087,True,True,True,True,True,True
579,29,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-378864,True,True,True,True,True,True
580,30,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-538048,True,True,True,True,True,True
581,30,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-380409,True,True,True,False,True,True
582,30,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-378587,True,True,True,True,True,True
583,30,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-413436,True,True,True,False,False,True
584,30,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-538579,True,True,True,True,True,True
585,30,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-374890,True,True,True,True,True,True
586,30,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378876,True,True,True,True,True,True
587,30,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-420023,True,True,True,True,False,True
588,30,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-538552,True,True,True,False,True,True
589,30,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-375063,True,True,True,True,True,True
590,30,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378626,True,True,True,False,True,True
591,30,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-419688,True,True,True,True,False,True
592,30,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-538704,True,True,True,True,True,True
593,30,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-380918,True,True,True,False,True,True
594,30,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-378761,True,True,True,True,True,True
595,30,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-419667,True,True,True,False,False,True
596,30,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-538514,True,True,True,True,True,True
597,30,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-381179,True,True,True,True,True,True
598,30,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-379050,True,True,True,True,True,True
599,30,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-420235,True,True,True,True,False,True
600,31,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400150,True,True,True,False,True,True
601,31,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-578370,True,True,True,False,True,True
602,31,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-406716,True,True,True,False,True,True
603,31,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406154,True,True,True,False,False,True
604,31,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-400980,True,True,True,True,True,True
605,31,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-578386,True,True,True,False,True,True
606,31,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-407808,True,True,True,True,True,True
607,31,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406286,True,True,True,False,False,True
608,31,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400844,True,True,True,False,True,True
609,31,dusk_signal_court,dusk_signal_court:comfort_corner:blocked: workshop over capacity,v26-578772,True,True,True,True,True,True
610,31,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-412429,True,True,True,False,True,True
611,31,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-405612,True,True,True,True,False,True
612,31,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400178,True,True,True,False,True,True
613,31,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-578362,True,True,True,False,True,True
614,31,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-412697,True,True,True,False,True,True
615,31,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406252,True,True,True,False,False,True
616,31,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-400033,True,True,True,True,True,True
617,31,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-578378,True,True,True,False,True,True
618,31,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-413546,True,True,True,True,True,True
619,31,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:blocked: dependency not ready,v26-406384,True,True,True,False,False,True
620,32,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-447287,True,True,True,False,True,True
621,32,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376535,True,True,True,True,True,True
622,32,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-396915,True,True,True,False,True,True
623,32,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-434318,True,True,True,True,False,True
624,32,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-449057,True,True,True,True,True,True
625,32,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-376038,True,True,True,False,True,True
626,32,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-390922,True,True,True,True,True,True
627,32,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-440289,True,True,True,False,False,True
628,32,archive_public_kiosk,archive_public_kiosk:weather_copy:blocked: workshop over capacity,v26-448579,True,True,True,True,True,True
629,32,dusk_signal_court,dusk_signal_court:stake_posts:blocked: delegate asks for clearer terms,v26-376645,True,True,True,True,True,True
630,32,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:blocked: delegate asks for clearer terms,v26-395527,True,True,True,True,True,True
631,32,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-440036,True,True,True,True,False,True
632,32,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-448730,True,True,True,False,True,True
633,32,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376575,True,True,True,True,True,True
634,32,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-396872,True,True,True,False,True,True
635,32,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-440078,True,True,True,True,False,True
636,32,archive_public_kiosk,archive_public_kiosk:weather_copy:blocked: material priority lost,v26-449037,True,True,True,True,True,True
637,32,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-376001,True,True,True,False,True,True
638,32,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-402687,True,True,True,True,True,True
639,32,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-440387,True,True,True,False,False,True
640,33,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401534,True,True,True,False,True,True
641,33,dusk_signal_court,dusk_signal_court:string_wire:material conflict: dusk_signal_court priority,v26-368453,True,True,True,True,True,True
642,33,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-414849,True,True,True,False,True,True
643,33,flood_bridge_market_route,flood_bridge_market_route:cut_planks:material conflict: flood_bridge_market_route priority,v26-432149,True,True,True,True,False,True
644,33,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401599,True,True,True,False,True,True
645,33,dusk_signal_court,dusk_signal_court:string_wire:blocked: delegate asks for clearer terms,v26-362814,True,True,True,False,True,True
646,33,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-421366,True,True,True,False,True,True
647,33,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-432609,True,True,True,False,False,True
648,33,archive_public_kiosk,archive_public_kiosk:lamp_mount:material conflict: archive_public_kiosk priority,v26-395207,True,True,True,True,True,True
649,33,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-368221,True,True,True,False,True,True
650,33,greenhouse_heat_loop,greenhouse_heat_loop:index_care:material conflict: greenhouse_heat_loop priority,v26-420840,True,True,True,True,True,True
651,33,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-431915,True,True,True,False,False,True
652,33,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401422,True,True,True,False,True,True
653,33,dusk_signal_court,dusk_signal_court:string_wire:material conflict: dusk_signal_court priority,v26-373906,True,True,True,True,True,True
654,33,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-421405,True,True,True,False,True,True
655,33,flood_bridge_market_route,flood_bridge_market_route:cut_planks:blocked: delegate asks for clearer terms,v26-432044,True,True,True,True,False,True
656,33,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-402118,True,True,True,False,True,True
657,33,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-368871,True,True,True,False,True,True
658,33,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-421889,True,True,True,False,True,True
659,33,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-433012,True,True,True,False,False,True
660,34,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-388746,True,True,True,True,True,True
661,34,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-380355,True,True,True,True,True,True
662,34,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378944,True,True,True,True,True,True
663,34,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-439193,True,True,True,True,False,True
664,34,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-388483,True,True,True,False,True,True
665,34,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-375075,True,True,True,True,True,True
666,34,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: delegate asks for clearer terms,v26-378759,True,True,True,False,True,True
667,34,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-445877,True,True,True,True,False,True
668,34,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-389169,True,True,True,True,True,True
669,34,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-381596,True,True,True,False,True,True
670,34,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378829,True,True,True,True,True,True
671,34,flood_bridge_market_route,flood_bridge_market_route:seal_joints:outcome changed routine,v26-515743,True,True,True,False,True,True
672,34,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-383438,True,True,True,True,True,True
673,34,dusk_signal_court,dusk_signal_court:signal_code:blocked: material priority lost,v26-381348,True,True,True,True,True,True
674,34,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378414,True,True,True,True,True,True
675,34,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: material priority lost,v26-450925,True,True,True,True,True,True
676,34,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-388581,True,True,True,False,True,True
677,34,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-381314,True,True,True,True,True,True
678,34,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-379331,True,True,True,False,True,True
679,34,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451322,True,True,True,True,True,True
680,35,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-392543,True,True,True,True,True,True
681,35,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-519841,True,True,True,True,True,True
682,35,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451392,True,True,True,True,True,True
683,35,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-388514,True,True,True,False,True,True
684,35,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-392385,True,True,True,True,True,True
685,35,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-527442,True,True,True,False,True,True
686,35,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-445367,True,True,True,True,True,True
687,35,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-389038,True,True,True,True,True,True
688,35,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-392693,True,True,True,False,True,True
689,35,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-527421,True,True,True,True,True,True
