tick_id,day,tick,season,route_id,source,destination,forecast_key,forecast_risk,route_choice,planned_distance,hazard_expected,detour_selected,plan_visible,reason
359,26,9,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d26:r15,0.292244,direct route,4.8,False,False,True,direct route acceptable
360,26,10,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d26:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
361,26,11,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d26:r15,0.259212,direct route,4.5,False,False,True,direct route acceptable
362,26,12,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d26:r15,0.239023,direct route,2.8,False,False,True,direct route acceptable
363,26,13,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d26:r12,0.311525,direct route,4.2,False,False,True,direct route acceptable
364,27,0,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d27:r15,0.291853,direct route,3.6,False,False,True,direct route acceptable
365,27,1,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d27:r15,0.292244,direct route,4.8,False,False,True,direct route acceptable
366,27,2,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d27:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
367,27,3,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d27:r15,0.259212,direct route,4.5,False,False,True,direct route acceptable
368,27,4,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d27:r15,0.239023,direct route,2.8,False,False,True,direct route acceptable
369,27,5,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d27:r12,0.284507,direct route,4.2,False,False,True,direct route acceptable
370,27,6,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d27:r16,0.291853,direct route,3.6,False,False,True,direct route acceptable
371,27,7,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d27:r15,0.235908,direct route,4.8,False,False,True,direct route acceptable
372,27,8,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d27:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
373,27,9,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d27:r15,0.259212,direct route,4.5,False,False,True,direct route acceptable
374,27,10,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d27:r15,0.239023,direct route,2.8,False,False,True,direct route acceptable
375,27,11,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d27:r13,0.320142,direct route,4.2,False,False,True,direct route acceptable
376,27,12,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d27:r16,0.291853,direct route,3.6,False,False,True,direct route acceptable
377,27,13,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d27:r16,0.235908,direct route,4.8,False,False,True,direct route acceptable
378,28,0,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d28:r15,0.269859,direct route,4.5,False,False,True,direct route acceptable
379,28,1,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d28:r15,0.239023,direct route,2.8,False,False,True,direct route acceptable
380,28,2,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d28:r14,0.320142,direct route,4.2,False,False,True,direct route acceptable
381,28,3,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d28:r16,0.365399,direct route,3.6,False,False,True,direct route acceptable
382,28,4,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d28:r16,0.235908,direct route,4.8,False,False,True,direct route acceptable
383,28,5,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d28:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
384,28,6,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d28:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
385,28,7,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d28:r15,0.177806,direct route,2.8,False,False,True,direct route acceptable
386,28,8,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d28:r14,0.320142,direct route,4.2,False,False,True,direct route acceptable
387,28,9,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d28:r17,0.342792,direct route,3.6,False,False,True,direct route acceptable
388,28,10,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d28:r16,0.235908,direct route,4.8,False,False,True,direct route acceptable
389,28,11,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d28:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
390,28,12,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d28:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
391,28,13,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d28:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
392,29,0,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d29:r14,0.37332,direct route,4.2,False,False,True,direct route acceptable
393,29,1,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d29:r18,0.342792,direct route,3.6,False,False,True,direct route acceptable
394,29,2,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d29:r16,0.306534,direct route,4.8,False,False,True,direct route acceptable
395,29,3,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d29:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
396,29,4,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d29:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
397,29,5,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d29:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
398,29,6,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d29:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
399,29,7,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d29:r18,0.293262,direct route,3.6,False,False,True,direct route acceptable
400,29,8,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d29:r17,0.45591,stone kiosk path,5.856,True,True,True,forecast detour
401,29,9,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d29:r14,0.299624,direct route,5.1,False,False,True,direct route acceptable
402,29,10,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d29:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
403,29,11,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d29:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
404,29,12,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d29:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
405,29,13,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d29:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
406,30,0,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d30:r18,0.324935,direct route,4.8,False,False,True,direct route acceptable
407,30,1,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d30:r14,0.367575,direct route,5.1,False,False,True,direct route acceptable
408,30,2,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d30:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
409,30,3,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d30:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
410,30,4,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d30:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
411,30,5,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d30:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
412,30,6,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d30:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
413,30,7,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d30:r15,0.213801,direct route,5.1,False,False,True,direct route acceptable
414,30,8,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d30:r16,0.269859,direct route,4.5,False,False,True,direct route acceptable
415,30,9,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d30:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
416,30,10,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d30:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
417,30,11,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d30:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
418,30,12,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d30:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
419,30,13,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d30:r16,0.213944,direct route,5.1,False,False,True,direct route acceptable
420,31,0,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d31:r16,0.186441,direct route,4.5,False,False,True,direct route acceptable
421,31,1,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d31:r16,0.177806,direct route,2.8,False,False,True,direct route acceptable
422,31,2,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d31:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
423,31,3,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d31:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
424,31,4,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d31:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
425,31,5,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d31:r17,0.213944,direct route,5.1,False,False,True,direct route acceptable
426,31,6,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d31:r17,0.206283,direct route,4.5,False,False,True,direct route acceptable
427,31,7,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d31:r16,0.290266,direct route,2.8,False,False,True,direct route acceptable
428,31,8,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d31:r15,0.37332,direct route,4.2,False,False,True,direct route acceptable
429,31,9,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d31:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
430,31,10,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d31:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
431,31,11,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d31:r17,0.213944,direct route,5.1,False,False,True,direct route acceptable
432,31,12,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d31:r18,0.341439,direct route,4.5,False,False,True,direct route acceptable
433,31,13,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d31:r17,0.290266,direct route,2.8,False,False,True,direct route acceptable
434,32,0,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d32:r15,0.30181,direct route,4.2,False,False,True,direct route acceptable
435,32,1,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d32:r19,0.293262,direct route,3.6,False,False,True,direct route acceptable
436,32,2,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d32:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
437,32,3,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d32:r17,0.213944,direct route,5.1,False,False,True,direct route acceptable
438,32,4,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d32:r19,0.341439,direct route,4.5,False,False,True,direct route acceptable
439,32,5,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d32:r17,0.278554,direct route,2.8,False,False,True,direct route acceptable
440,32,6,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d32:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
441,32,7,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d32:r19,0.192993,direct route,3.6,False,False,True,direct route acceptable
442,32,8,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d32:r19,0.324935,direct route,4.8,False,False,True,direct route acceptable
443,32,9,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d32:r17,0.213944,direct route,5.1,False,False,True,direct route acceptable
444,32,10,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d32:r19,0.341439,direct route,4.5,False,False,True,direct route acceptable
445,32,11,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d32:r18,0.318475,direct route,2.8,False,False,True,direct route acceptable
446,32,12,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d32:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
447,32,13,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d32:r20,0.192993,direct route,3.6,False,False,True,direct route acceptable
448,33,0,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d33:r19,0.201862,direct route,4.8,False,False,True,direct route acceptable
449,33,1,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d33:r17,0.213944,direct route,5.1,False,False,True,direct route acceptable
450,33,2,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d33:r19,0.341439,direct route,4.5,False,False,True,direct route acceptable
451,33,3,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d33:r19,0.318475,direct route,2.8,False,False,True,direct route acceptable
452,33,4,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d33:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
453,33,5,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d33:r20,0.192993,direct route,3.6,False,False,True,direct route acceptable
454,33,6,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d33:r20,0.201862,direct route,4.8,False,False,True,direct route acceptable
455,33,7,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d33:r17,0.300384,direct route,5.1,False,False,True,direct route acceptable
456,33,8,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d33:r19,0.341439,direct route,4.5,False,False,True,direct route acceptable
457,33,9,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d33:r19,0.318475,direct route,2.8,False,False,True,direct route acceptable
458,33,10,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d33:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
459,33,11,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d33:r20,0.192993,direct route,3.6,False,False,True,direct route acceptable
460,33,12,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d33:r20,0.201862,direct route,4.8,False,False,True,direct route acceptable
461,33,13,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d33:r18,0.300384,direct route,5.1,False,False,True,direct route acceptable
462,34,0,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d34:r19,0.336083,direct route,4.5,False,False,True,direct route acceptable
463,34,1,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d34:r19,0.318475,direct route,2.8,False,False,True,direct route acceptable
464,34,2,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d34:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
465,34,3,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d34:r20,0.192993,direct route,3.6,False,False,True,direct route acceptable
466,34,4,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d34:r20,0.201862,direct route,4.8,False,False,True,direct route acceptable
467,34,5,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d34:r18,0.300384,direct route,5.1,False,False,True,direct route acceptable
468,34,6,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d34:r20,0.336083,direct route,4.5,False,False,True,direct route acceptable
469,34,7,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d34:r19,0.243253,direct route,2.8,False,False,True,direct route acceptable
470,34,8,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d34:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
471,34,9,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d34:r20,0.192993,direct route,3.6,False,False,True,direct route acceptable
472,34,10,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d34:r20,0.201862,direct route,4.8,False,False,True,direct route acceptable
473,34,11,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d34:r18,0.300384,direct route,5.1,False,False,True,direct route acceptable
474,34,12,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d34:r20,0.336083,direct route,4.5,False,False,True,direct route acceptable
475,34,13,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d34:r20,0.243253,direct route,2.8,False,False,True,direct route acceptable
476,35,0,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d35:r20,0.208118,direct route,3.6,False,False,True,direct route acceptable
477,35,1,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d35:r20,0.201862,direct route,4.8,False,False,True,direct route acceptable
478,35,2,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d35:r18,0.300384,direct route,5.1,False,False,True,direct route acceptable
479,35,3,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d35:r20,0.336083,direct route,4.5,False,False,True,direct route acceptable
480,35,4,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d35:r20,0.243253,direct route,2.8,False,False,True,direct route acceptable
481,35,5,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d35:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
482,35,6,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d35:r21,0.208118,direct route,3.6,False,False,True,direct route acceptable
483,35,7,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d35:r20,0.340201,direct route,4.8,False,False,True,direct route acceptable
484,35,8,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d35:r18,0.300384,direct route,5.1,False,False,True,direct route acceptable
485,35,9,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d35:r20,0.336083,direct route,4.5,False,False,True,direct route acceptable
486,35,10,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d35:r20,0.243253,direct route,2.8,False,False,True,direct route acceptable
487,35,11,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d35:r16,0.30181,direct route,4.2,False,False,True,direct route acceptable
488,35,12,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d35:r21,0.208118,direct route,3.6,False,False,True,direct route acceptable
489,35,13,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d35:r21,0.340201,direct route,4.8,False,False,True,direct route acceptable
490,36,0,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d36:r18,0.367788,direct route,5.1,False,False,True,direct route acceptable
491,36,1,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d36:r20,0.336083,direct route,4.5,False,False,True,direct route acceptable
492,36,2,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d36:r20,0.243253,direct route,2.8,False,False,True,direct route acceptable
493,36,3,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d36:r16,0.454587,orchard_fen ridge path,5.124,True,True,True,forecast detour
494,36,4,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d36:r21,0.208118,direct route,3.6,False,False,True,direct route acceptable
495,36,5,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d36:r21,0.340201,direct route,4.8,False,False,True,direct route acceptable
496,36,6,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d36:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
497,36,7,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d36:r20,0.291383,direct route,4.5,False,False,True,direct route acceptable
498,36,8,summer_dry,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d36:r20,0.243253,direct route,2.8,False,False,True,direct route acceptable
499,36,9,summer_dry,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d36:r17,0.238164,direct route,4.2,False,False,True,direct route acceptable
500,36,10,summer_dry,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d36:r21,0.208118,direct route,3.6,False,False,True,direct route acceptable
501,36,11,summer_dry,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d36:r21,0.340201,direct route,4.8,False,False,True,direct route acceptable
502,36,12,summer_dry,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d36:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
503,36,13,summer_dry,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d36:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
504,37,0,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d37:r20,0.373391,direct route,2.8,False,False,True,direct route acceptable
505,37,1,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d37:r18,0.238164,direct route,4.2,False,False,True,direct route acceptable
506,37,2,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d37:r21,0.277153,direct route,3.6,False,False,True,direct route acceptable
507,37,3,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d37:r21,0.340201,direct route,4.8,False,False,True,direct route acceptable
508,37,4,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d37:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
509,37,5,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d37:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
510,37,6,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d37:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
511,37,7,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d37:r18,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
512,37,8,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d37:r22,0.426083,cool archive lane,4.392,True,True,True,forecast detour
513,37,9,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d37:r21,0.340201,direct route,4.8,False,False,True,direct route acceptable
514,37,10,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d37:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
515,37,11,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d37:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
516,37,12,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d37:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
517,37,13,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d37:r19,0.458366,direct route,4.2,True,False,True,direct route acceptable
518,38,0,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d38:r23,0.510983,cool archive lane,4.392,True,True,True,forecast detour
519,38,1,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d38:r21,0.357336,direct route,4.8,False,False,True,direct route acceptable
520,38,2,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d38:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
521,38,3,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d38:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
522,38,4,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d38:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
523,38,5,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d38:r19,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
524,38,6,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d38:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
525,38,7,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d38:r22,0.405334,direct route,4.8,False,False,True,direct route acceptable
526,38,8,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d38:r19,0.367788,direct route,5.1,False,False,True,direct route acceptable
527,38,9,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d38:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
528,38,10,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d38:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
529,38,11,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d38:r19,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
530,38,12,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d38:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
531,38,13,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d38:r23,0.461974,stone kiosk path,5.856,True,True,True,forecast detour
532,39,0,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d39:r19,0.414735,direct route,5.1,False,False,True,direct route acceptable
533,39,1,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d39:r21,0.291383,direct route,4.5,False,False,True,direct route acceptable
534,39,2,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d39:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
535,39,3,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d39:r19,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
536,39,4,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d39:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
537,39,5,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d39:r24,0.461974,stone kiosk path,5.856,True,True,True,forecast detour
538,39,6,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d39:r20,0.47108,river lantern loop,6.222,True,True,True,forecast detour
539,39,7,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d39:r21,0.300467,direct route,4.5,False,False,True,direct route acceptable
