epoch_id,simulated_year,generation,settlement_id,population_estimate,resource_pressure,conflict_pressure,cooperation_norm_strength,institution_count,avatar_absent,civilization_marker,continuity_score,bounded_history
440,440,17,moss_ward,50,0.355882,0.274235,0.647319,4,True,moss_ward wet temperate ward year 440 institutions 4,0.485966,True
441,440,17,glass_harbor,57,0.369412,0.114776,0.66167,4,True,glass_harbor fog harbor year 440 institutions 4,0.495662,True
442,440,17,cinder_garden,64,0.382941,0.135318,0.659821,4,True,cinder_garden ash garden year 440 institutions 4,0.494413,True
443,440,17,lichen_bridge,71,0.396471,0.155859,0.657973,4,True,lichen_bridge rope bridge valley year 440 institutions 4,0.493164,True
444,440,17,orchid_engine,78,0.18,0.1672,0.656952,4,True,orchid_engine warm engine terrace year 440 institutions 4,0.492474,True
445,445,17,moss_ward,50,0.369412,0.274776,0.64727,4,True,moss_ward wet temperate ward year 445 institutions 4,0.485934,True
446,445,17,glass_harbor,57,0.382941,0.115318,0.661621,4,True,glass_harbor fog harbor year 445 institutions 4,0.495629,True
447,445,17,cinder_garden,64,0.396471,0.135859,0.659773,4,True,cinder_garden ash garden year 445 institutions 4,0.49438,True
448,445,17,lichen_bridge,71,0.18,0.1472,0.658752,4,True,lichen_bridge rope bridge valley year 445 institutions 4,0.49369,True
449,445,17,orchid_engine,78,0.193529,0.167741,0.656903,4,True,orchid_engine warm engine terrace year 445 institutions 4,0.492441,True
450,450,18,moss_ward,50,0.382941,0.115318,0.667621,4,True,moss_ward wet temperate ward year 450 institutions 4,0.502349,True
451,450,18,glass_harbor,57,0.396471,0.135859,0.665773,4,True,glass_harbor fog harbor year 450 institutions 4,0.5011,True
452,450,18,cinder_garden,64,0.18,0.1472,0.664752,4,True,cinder_garden ash garden year 450 institutions 4,0.50041,True
453,450,18,lichen_bridge,71,0.193529,0.167741,0.662903,4,True,lichen_bridge rope bridge valley year 450 institutions 4,0.499161,True
454,450,18,orchid_engine,78,0.207059,0.188282,0.661055,4,True,orchid_engine warm engine terrace year 450 institutions 4,0.497912,True
455,455,18,moss_ward,50,0.396471,0.115859,0.667573,4,True,moss_ward wet temperate ward year 455 institutions 4,0.502316,True
456,455,18,glass_harbor,57,0.18,0.1272,0.666552,4,True,glass_harbor fog harbor year 455 institutions 4,0.501626,True
457,455,18,cinder_garden,64,0.193529,0.147741,0.664703,4,True,cinder_garden ash garden year 455 institutions 4,0.500377,True
458,455,18,lichen_bridge,71,0.207059,0.168282,0.662855,4,True,lichen_bridge rope bridge valley year 455 institutions 4,0.499128,True
459,455,18,orchid_engine,78,0.220588,0.188824,0.661006,4,True,orchid_engine warm engine terrace year 455 institutions 4,0.49788,True
460,460,18,moss_ward,50,0.18,0.1072,0.668352,4,True,moss_ward wet temperate ward year 460 institutions 4,0.502842,True
461,460,18,glass_harbor,57,0.193529,0.127741,0.666503,4,True,glass_harbor fog harbor year 460 institutions 4,0.501593,True
462,460,18,cinder_garden,64,0.207059,0.148282,0.664655,4,True,cinder_garden ash garden year 460 institutions 4,0.500344,True
463,460,18,lichen_bridge,71,0.220588,0.168824,0.662806,4,True,lichen_bridge rope bridge valley year 460 institutions 4,0.499096,True
464,460,18,orchid_engine,78,0.234118,0.189365,0.660957,4,True,orchid_engine warm engine terrace year 460 institutions 4,0.497847,True
465,465,18,moss_ward,50,0.193529,0.107741,0.668303,4,True,moss_ward wet temperate ward year 465 institutions 4,0.502809,True
466,465,18,glass_harbor,57,0.207059,0.128282,0.666455,4,True,glass_harbor fog harbor year 465 institutions 4,0.50156,True
467,465,18,cinder_garden,64,0.220588,0.148824,0.664606,4,True,cinder_garden ash garden year 465 institutions 4,0.500312,True
468,465,18,lichen_bridge,71,0.234118,0.169365,0.662757,4,True,lichen_bridge rope bridge valley year 465 institutions 4,0.499063,True
469,465,18,orchid_engine,78,0.247647,0.189906,0.660908,4,True,orchid_engine warm engine terrace year 465 institutions 4,0.497814,True
470,470,18,moss_ward,50,0.207059,0.108282,0.668255,4,True,moss_ward wet temperate ward year 470 institutions 4,0.502776,True
471,470,18,glass_harbor,57,0.220588,0.128824,0.666406,4,True,glass_harbor fog harbor year 470 institutions 4,0.501528,True
472,470,18,cinder_garden,64,0.234118,0.149365,0.664557,4,True,cinder_garden ash garden year 470 institutions 4,0.500279,True
473,470,18,lichen_bridge,71,0.247647,0.169906,0.662708,4,True,lichen_bridge rope bridge valley year 470 institutions 4,0.49903,True
474,470,18,orchid_engine,78,0.261176,0.190447,0.66086,4,True,orchid_engine warm engine terrace year 470 institutions 4,0.497781,True
475,475,19,moss_ward,50,0.220588,0.128824,0.672406,4,True,moss_ward wet temperate ward year 475 institutions 4,0.508248,True
476,475,19,glass_harbor,57,0.234118,0.149365,0.670557,4,True,glass_harbor fog harbor year 475 institutions 4,0.506999,True
477,475,19,cinder_garden,64,0.247647,0.169906,0.668708,4,True,cinder_garden ash garden year 475 institutions 4,0.50575,True
478,475,19,lichen_bridge,71,0.261176,0.190447,0.66686,4,True,lichen_bridge rope bridge valley year 475 institutions 4,0.504501,True
479,475,19,orchid_engine,78,0.274706,0.210988,0.665011,4,True,orchid_engine warm engine terrace year 475 institutions 4,0.503252,True
480,480,19,moss_ward,50,0.234118,0.129365,0.672357,4,True,moss_ward wet temperate ward year 480 institutions 4,0.508215,True
481,480,19,glass_harbor,58,0.247647,0.149906,0.670508,4,True,glass_harbor fog harbor year 480 institutions 4,0.506966,True
482,480,19,cinder_garden,65,0.261176,0.170447,0.66866,4,True,cinder_garden ash garden year 480 institutions 4,0.505717,True
483,480,19,lichen_bridge,72,0.274706,0.190988,0.666811,4,True,lichen_bridge rope bridge valley year 480 institutions 4,0.504468,True
484,480,19,orchid_engine,79,0.288235,0.211529,0.664962,4,True,orchid_engine warm engine terrace year 480 institutions 4,0.503219,True
485,485,19,moss_ward,51,0.247647,0.129906,0.672308,4,True,moss_ward wet temperate ward year 485 institutions 4,0.508182,True
486,485,19,glass_harbor,58,0.261176,0.150447,0.67046,4,True,glass_harbor fog harbor year 485 institutions 4,0.506933,True
487,485,19,cinder_garden,65,0.274706,0.170988,0.668611,4,True,cinder_garden ash garden year 485 institutions 4,0.505684,True
488,485,19,lichen_bridge,72,0.288235,0.191529,0.666762,4,True,lichen_bridge rope bridge valley year 485 institutions 4,0.504435,True
489,485,19,orchid_engine,79,0.301765,0.212071,0.664914,4,True,orchid_engine warm engine terrace year 485 institutions 4,0.503186,True
490,490,19,moss_ward,51,0.261176,0.130447,0.67226,4,True,moss_ward wet temperate ward year 490 institutions 4,0.508149,True
491,490,19,glass_harbor,58,0.274706,0.150988,0.670411,4,True,glass_harbor fog harbor year 490 institutions 4,0.5069,True
492,490,19,cinder_garden,65,0.288235,0.171529,0.668562,4,True,cinder_garden ash garden year 490 institutions 4,0.505651,True
493,490,19,lichen_bridge,72,0.301765,0.192071,0.666714,4,True,lichen_bridge rope bridge valley year 490 institutions 4,0.504402,True
494,490,19,orchid_engine,79,0.315294,0.212612,0.664865,4,True,orchid_engine warm engine terrace year 490 institutions 4,0.503153,True
495,495,19,moss_ward,51,0.274706,0.130988,0.672211,4,True,moss_ward wet temperate ward year 495 institutions 4,0.508116,True
496,495,19,glass_harbor,58,0.288235,0.151529,0.670362,4,True,glass_harbor fog harbor year 495 institutions 4,0.506867,True
497,495,19,cinder_garden,65,0.301765,0.172071,0.668514,4,True,cinder_garden ash garden year 495 institutions 4,0.505618,True
498,495,19,lichen_bridge,72,0.315294,0.192612,0.666665,4,True,lichen_bridge rope bridge valley year 495 institutions 4,0.504369,True
499,495,19,orchid_engine,79,0.328824,0.213153,0.664816,4,True,orchid_engine warm engine terrace year 495 institutions 4,0.50312,True
500,500,20,moss_ward,51,0.288235,0.151529,0.676362,4,True,moss_ward wet temperate ward year 500 institutions 4,0.513587,True
501,500,20,glass_harbor,58,0.301765,0.172071,0.674514,4,True,glass_harbor fog harbor year 500 institutions 4,0.512338,True
502,500,20,cinder_garden,65,0.315294,0.192612,0.672665,4,True,cinder_garden ash garden year 500 institutions 4,0.511089,True
503,500,20,lichen_bridge,72,0.328824,0.213153,0.670816,4,True,lichen_bridge rope bridge valley year 500 institutions 4,0.50984,True
504,500,20,orchid_engine,79,0.342353,0.233694,0.668968,4,True,orchid_engine warm engine terrace year 500 institutions 4,0.508591,True
505,505,20,moss_ward,51,0.301765,0.152071,0.676314,5,True,moss_ward wet temperate ward year 505 institutions 5,0.513554,True
506,505,20,glass_harbor,58,0.315294,0.172612,0.674465,5,True,glass_harbor fog harbor year 505 institutions 5,0.512305,True
507,505,20,cinder_garden,65,0.328824,0.193153,0.672616,5,True,cinder_garden ash garden year 505 institutions 5,0.511056,True
508,505,20,lichen_bridge,72,0.342353,0.213694,0.670768,5,True,lichen_bridge rope bridge valley year 505 institutions 5,0.509807,True
509,505,20,orchid_engine,79,0.355882,0.234235,0.668919,5,True,orchid_engine warm engine terrace year 505 institutions 5,0.508558,True
510,510,20,moss_ward,51,0.315294,0.152612,0.676265,5,True,moss_ward wet temperate ward year 510 institutions 5,0.513521,True
511,510,20,glass_harbor,58,0.328824,0.173153,0.674416,5,True,glass_harbor fog harbor year 510 institutions 5,0.512272,True
512,510,20,cinder_garden,65,0.342353,0.193694,0.672568,5,True,cinder_garden ash garden year 510 institutions 5,0.511023,True
513,510,20,lichen_bridge,72,0.355882,0.214235,0.670719,5,True,lichen_bridge rope bridge valley year 510 institutions 5,0.509774,True
514,510,20,orchid_engine,79,0.369412,0.234776,0.66887,5,True,orchid_engine warm engine terrace year 510 institutions 5,0.508526,True
515,515,20,moss_ward,51,0.328824,0.153153,0.676216,5,True,moss_ward wet temperate ward year 515 institutions 5,0.513488,True
516,515,20,glass_harbor,58,0.342353,0.173694,0.674368,5,True,glass_harbor fog harbor year 515 institutions 5,0.512239,True
517,515,20,cinder_garden,65,0.355882,0.194235,0.672519,5,True,cinder_garden ash garden year 515 institutions 5,0.51099,True
518,515,20,lichen_bridge,72,0.369412,0.214776,0.67067,5,True,lichen_bridge rope bridge valley year 515 institutions 5,0.509742,True
519,515,20,orchid_engine,79,0.382941,0.235318,0.668821,5,True,orchid_engine warm engine terrace year 515 institutions 5,0.508493,True
520,520,20,moss_ward,51,0.342353,0.153694,0.676168,5,True,moss_ward wet temperate ward year 520 institutions 5,0.513455,True
521,520,20,glass_harbor,58,0.355882,0.174235,0.674319,5,True,glass_harbor fog harbor year 520 institutions 5,0.512206,True
522,520,20,cinder_garden,65,0.369412,0.194776,0.67247,5,True,cinder_garden ash garden year 520 institutions 5,0.510958,True
523,520,20,lichen_bridge,72,0.382941,0.215318,0.670621,5,True,lichen_bridge rope bridge valley year 520 institutions 5,0.509709,True
524,520,20,orchid_engine,79,0.396471,0.235859,0.668773,5,True,orchid_engine warm engine terrace year 520 institutions 5,0.50846,True
525,525,21,moss_ward,51,0.405882,0.176235,0.680139,5,True,moss_ward wet temperate ward year 525 institutions 5,0.518805,True
526,525,21,glass_harbor,58,0.419412,0.196776,0.67829,5,True,glass_harbor fog harbor year 525 institutions 5,0.517556,True
527,525,21,cinder_garden,65,0.432941,0.217318,0.676441,5,True,cinder_garden ash garden year 525 institutions 5,0.516307,True
528,525,21,lichen_bridge,72,0.446471,0.237859,0.674593,5,True,lichen_bridge rope bridge valley year 525 institutions 5,0.515058,True
529,525,21,orchid_engine,79,0.23,0.2492,0.673572,5,True,orchid_engine warm engine terrace year 525 institutions 5,0.514369,True
530,530,21,moss_ward,52,0.419412,0.176776,0.68009,5,True,moss_ward wet temperate ward year 530 institutions 5,0.518772,True
531,530,21,glass_harbor,59,0.432941,0.197318,0.678241,5,True,glass_harbor fog harbor year 530 institutions 5,0.517523,True
532,530,21,cinder_garden,66,0.446471,0.217859,0.676393,5,True,cinder_garden ash garden year 530 institutions 5,0.516274,True
533,530,21,lichen_bridge,73,0.23,0.2292,0.675372,5,True,lichen_bridge rope bridge valley year 530 institutions 5,0.515585,True
534,530,21,orchid_engine,80,0.243529,0.249741,0.673523,5,True,orchid_engine warm engine terrace year 530 institutions 5,0.514336,True
535,535,21,moss_ward,52,0.432941,0.177318,0.680041,5,True,moss_ward wet temperate ward year 535 institutions 5,0.518739,True
536,535,21,glass_harbor,59,0.446471,0.197859,0.678193,5,True,glass_harbor fog harbor year 535 institutions 5,0.51749,True
537,535,21,cinder_garden,66,0.23,0.2092,0.677172,5,True,cinder_garden ash garden year 535 institutions 5,0.516801,True
538,535,21,lichen_bridge,73,0.243529,0.229741,0.675323,5,True,lichen_bridge rope bridge valley year 535 institutions 5,0.515552,True
539,535,21,orchid_engine,80,0.257059,0.250282,0.673475,5,True,orchid_engine warm engine terrace year 535 institutions 5,0.514303,True
540,540,21,moss_ward,52,0.446471,0.177859,0.679993,5,True,moss_ward wet temperate ward year 540 institutions 5,0.518706,True
541,540,21,glass_harbor,59,0.23,0.1892,0.678972,5,True,glass_harbor fog harbor year 540 institutions 5,0.518017,True
542,540,21,cinder_garden,66,0.243529,0.209741,0.677123,5,True,cinder_garden ash garden year 540 institutions 5,0.516768,True
543,540,21,lichen_bridge,73,0.257059,0.230282,0.675275,5,True,lichen_bridge rope bridge valley year 540 institutions 5,0.515519,True
544,540,21,orchid_engine,80,0.270588,0.250824,0.673426,5,True,orchid_engine warm engine terrace year 540 institutions 5,0.51427,True
545,545,21,moss_ward,52,0.23,0.1692,0.680772,5,True,moss_ward wet temperate ward year 545 institutions 5,0.519233,True
546,545,21,glass_harbor,59,0.243529,0.189741,0.678923,5,True,glass_harbor fog harbor year 545 institutions 5,0.517984,True
547,545,21,cinder_garden,66,0.257059,0.210282,0.677075,5,True,cinder_garden ash garden year 545 institutions 5,0.516735,True
548,545,21,lichen_bridge,73,0.270588,0.230824,0.675226,5,True,lichen_bridge rope bridge valley year 545 institutions 5,0.515486,True
549,545,21,orchid_engine,80,0.284118,0.251365,0.673377,5,True,orchid_engine warm engine terrace year 545 institutions 5,0.514237,True
550,550,22,moss_ward,52,0.193529,0.187741,0.685103,5,True,moss_ward wet temperate ward year 550 institutions 5,0.524825,True
551,550,22,glass_harbor,59,0.207059,0.208282,0.683255,5,True,glass_harbor fog harbor year 550 institutions 5,0.523576,True
552,550,22,cinder_garden,66,0.220588,0.228824,0.681406,5,True,cinder_garden ash garden year 550 institutions 5,0.522328,True
553,550,22,lichen_bridge,73,0.234118,0.249365,0.679557,5,True,lichen_bridge rope bridge valley year 550 institutions 5,0.521079,True
554,550,22,orchid_engine,80,0.247647,0.269906,0.677708,5,True,orchid_engine warm engine terrace year 550 institutions 5,0.51983,True
555,555,22,moss_ward,52,0.207059,0.188282,0.685055,5,True,moss_ward wet temperate ward year 555 institutions 5,0.524792,True
556,555,22,glass_harbor,59,0.220588,0.208824,0.683206,5,True,glass_harbor fog harbor year 555 institutions 5,0.523544,True
557,555,22,cinder_garden,66,0.234118,0.229365,0.681357,5,True,cinder_garden ash garden year 555 institutions 5,0.522295,True
558,555,22,lichen_bridge,73,0.247647,0.249906,0.679508,5,True,lichen_bridge rope bridge valley year 555 institutions 5,0.521046,True
559,555,22,orchid_engine,80,0.261176,0.270447,0.67766,5,True,orchid_engine warm engine terrace year 555 institutions 5,0.519797,True
560,560,22,moss_ward,52,0.220588,0.188824,0.685006,5,True,moss_ward wet temperate ward year 560 institutions 5,0.52476,True
561,560,22,glass_harbor,59,0.234118,0.209365,0.683157,5,True,glass_harbor fog harbor year 560 institutions 5,0.523511,True
562,560,22,cinder_garden,66,0.247647,0.229906,0.681308,5,True,cinder_garden ash garden year 560 institutions 5,0.522262,True
563,560,22,lichen_bridge,73,0.261176,0.250447,0.67946,5,True,lichen_bridge rope bridge valley year 560 institutions 5,0.521013,True
564,560,22,orchid_engine,80,0.274706,0.270988,0.677611,5,True,orchid_engine warm engine terrace year 560 institutions 5,0.519764,True
565,565,22,moss_ward,52,0.234118,0.189365,0.684957,5,True,moss_ward wet temperate ward year 565 institutions 5,0.524727,True
566,565,22,glass_harbor,59,0.247647,0.209906,0.683108,5,True,glass_harbor fog harbor year 565 institutions 5,0.523478,True
567,565,22,cinder_garden,66,0.261176,0.230447,0.68126,5,True,cinder_garden ash garden year 565 institutions 5,0.522229,True
568,565,22,lichen_bridge,73,0.274706,0.250988,0.679411,5,True,lichen_bridge rope bridge valley year 565 institutions 5,0.52098,True
569,565,22,orchid_engine,80,0.288235,0.271529,0.677562,5,True,orchid_engine warm engine terrace year 565 institutions 5,0.519731,True
570,570,22,moss_ward,52,0.247647,0.189906,0.684908,5,True,moss_ward wet temperate ward year 570 institutions 5,0.524694,True
571,570,22,glass_harbor,59,0.261176,0.210447,0.68306,5,True,glass_harbor fog harbor year 570 institutions 5,0.523445,True
572,570,22,cinder_garden,66,0.274706,0.230988,0.681211,5,True,cinder_garden ash garden year 570 institutions 5,0.522196,True
573,570,22,lichen_bridge,73,0.288235,0.251529,0.679362,5,True,lichen_bridge rope bridge valley year 570 institutions 5,0.520947,True
574,570,22,orchid_engine,80,0.301765,0.272071,0.677514,5,True,orchid_engine warm engine terrace year 570 institutions 5,0.519698,True
575,575,23,moss_ward,52,0.261176,0.210447,0.68906,5,True,moss_ward wet temperate ward year 575 institutions 5,0.530165,True
576,575,23,glass_harbor,59,0.274706,0.230988,0.687211,5,True,glass_harbor fog harbor year 575 institutions 5,0.528916,True
577,575,23,cinder_garden,66,0.288235,0.251529,0.685362,5,True,cinder_garden ash garden year 575 institutions 5,0.527667,True
578,575,23,lichen_bridge,73,0.301765,0.272071,0.683514,5,True,lichen_bridge rope bridge valley year 575 institutions 5,0.526418,True
579,575,23,orchid_engine,80,0.315294,0.112612,0.697865,5,True,orchid_engine warm engine terrace year 575 institutions 5,0.536113,True
580,580,23,moss_ward,53,0.274706,0.210988,0.689011,5,True,moss_ward wet temperate ward year 580 institutions 5,0.530132,True
581,580,23,glass_harbor,60,0.288235,0.231529,0.687162,5,True,glass_harbor fog harbor year 580 institutions 5,0.528883,True
582,580,23,cinder_garden,67,0.301765,0.252071,0.685314,5,True,cinder_garden ash garden year 580 institutions 5,0.527634,True
583,580,23,lichen_bridge,74,0.315294,0.272612,0.683465,5,True,lichen_bridge rope bridge valley year 580 institutions 5,0.526385,True
584,580,23,orchid_engine,81,0.328824,0.113153,0.697816,5,True,orchid_engine warm engine terrace year 580 institutions 5,0.53608,True
585,585,23,moss_ward,53,0.288235,0.211529,0.688962,5,True,moss_ward wet temperate ward year 585 institutions 5,0.530099,True
586,585,23,glass_harbor,60,0.301765,0.232071,0.687114,5,True,glass_harbor fog harbor year 585 institutions 5,0.52885,True
587,585,23,cinder_garden,67,0.315294,0.252612,0.685265,5,True,cinder_garden ash garden year 585 institutions 5,0.527601,True
588,585,23,lichen_bridge,74,0.328824,0.273153,0.683416,5,True,lichen_bridge rope bridge valley year 585 institutions 5,0.526352,True
589,585,23,orchid_engine,81,0.342353,0.113694,0.697768,5,True,orchid_engine warm engine terrace year 585 institutions 5,0.536047,True
590,590,23,moss_ward,53,0.301765,0.212071,0.688914,5,True,moss_ward wet temperate ward year 590 institutions 5,0.530066,True
591,590,23,glass_harbor,60,0.315294,0.232612,0.687065,5,True,glass_harbor fog harbor year 590 institutions 5,0.528817,True
592,590,23,cinder_garden,67,0.328824,0.253153,0.685216,5,True,cinder_garden ash garden year 590 institutions 5,0.527568,True
593,590,23,lichen_bridge,74,0.342353,0.273694,0.683368,5,True,lichen_bridge rope bridge valley year 590 institutions 5,0.526319,True
594,590,23,orchid_engine,81,0.355882,0.114235,0.697719,5,True,orchid_engine warm engine terrace year 590 institutions 5,0.536014,True
595,595,23,moss_ward,53,0.315294,0.212612,0.688865,5,True,moss_ward wet temperate ward year 595 institutions 5,0.530033,True
596,595,23,glass_harbor,60,0.328824,0.233153,0.687016,5,True,glass_harbor fog harbor year 595 institutions 5,0.528784,True
597,595,23,cinder_garden,67,0.342353,0.253694,0.685168,5,True,cinder_garden ash garden year 595 institutions 5,0.527535,True
598,595,23,lichen_bridge,74,0.355882,0.274235,0.683319,5,True,lichen_bridge rope bridge valley year 595 institutions 5,0.526286,True
599,595,23,orchid_engine,81,0.369412,0.114776,0.69767,5,True,orchid_engine warm engine terrace year 595 institutions 5,0.535982,True
600,600,24,moss_ward,53,0.328824,0.233153,0.693016,6,True,moss_ward wet temperate ward year 600 institutions 6,0.535504,True
601,600,24,glass_harbor,60,0.342353,0.253694,0.691168,6,True,glass_harbor fog harbor year 600 institutions 6,0.534255,True
602,600,24,cinder_garden,67,0.355882,0.274235,0.689319,6,True,cinder_garden ash garden year 600 institutions 6,0.533006,True
603,600,24,lichen_bridge,74,0.369412,0.114776,0.70367,6,True,lichen_bridge rope bridge valley year 600 institutions 6,0.542702,True
604,600,24,orchid_engine,81,0.382941,0.135318,0.701821,6,True,orchid_engine warm engine terrace year 600 institutions 6,0.541453,True
605,605,24,moss_ward,53,0.342353,0.233694,0.692968,6,True,moss_ward wet temperate ward year 605 institutions 6,0.535471,True
606,605,24,glass_harbor,60,0.355882,0.254235,0.691119,6,True,glass_harbor fog harbor year 605 institutions 6,0.534222,True
607,605,24,cinder_garden,67,0.369412,0.274776,0.68927,6,True,cinder_garden ash garden year 605 institutions 6,0.532974,True
608,605,24,lichen_bridge,74,0.382941,0.115318,0.703621,6,True,lichen_bridge rope bridge valley year 605 institutions 6,0.542669,True
609,605,24,orchid_engine,81,0.396471,0.135859,0.701773,6,True,orchid_engine warm engine terrace year 605 institutions 6,0.54142,True
610,610,24,moss_ward,53,0.355882,0.234235,0.692919,6,True,moss_ward wet temperate ward year 610 institutions 6,0.535438,True
611,610,24,glass_harbor,60,0.369412,0.254776,0.69107,6,True,glass_harbor fog harbor year 610 institutions 6,0.53419,True
612,610,24,cinder_garden,67,0.382941,0.275318,0.689221,6,True,cinder_garden ash garden year 610 institutions 6,0.532941,True
613,610,24,lichen_bridge,74,0.396471,0.115859,0.703573,6,True,lichen_bridge rope bridge valley year 610 institutions 6,0.542636,True
614,610,24,orchid_engine,81,0.18,0.1272,0.702552,6,True,orchid_engine warm engine terrace year 610 institutions 6,0.541946,True
615,615,24,moss_ward,53,0.369412,0.234776,0.69287,6,True,moss_ward wet temperate ward year 615 institutions 6,0.535406,True
616,615,24,glass_harbor,60,0.382941,0.255318,0.691021,6,True,glass_harbor fog harbor year 615 institutions 6,0.534157,True
617,615,24,cinder_garden,67,0.396471,0.275859,0.689173,6,True,cinder_garden ash garden year 615 institutions 6,0.532908,True
618,615,24,lichen_bridge,74,0.18,0.1072,0.704352,6,True,lichen_bridge rope bridge valley year 615 institutions 6,0.543162,True
619,615,24,orchid_engine,81,0.193529,0.127741,0.702503,6,True,orchid_engine warm engine terrace year 615 institutions 6,0.541913,True
620,620,24,moss_ward,53,0.382941,0.235318,0.692821,6,True,moss_ward wet temperate ward year 620 institutions 6,0.535373,True
621,620,24,glass_harbor,60,0.396471,0.255859,0.690973,6,True,glass_harbor fog harbor year 620 institutions 6,0.534124,True
622,620,24,cinder_garden,67,0.18,0.2672,0.689952,6,True,cinder_garden ash garden year 620 institutions 6,0.533434,True
623,620,24,lichen_bridge,74,0.193529,0.107741,0.704303,6,True,lichen_bridge rope bridge valley year 620 institutions 6,0.543129,True
624,620,24,orchid_engine,81,0.207059,0.128282,0.702455,6,True,orchid_engine warm engine terrace year 620 institutions 6,0.54188,True
625,625,25,moss_ward,54,0.396471,0.255859,0.696973,6,True,moss_ward wet temperate ward year 625 institutions 6,0.540844,True
626,625,25,glass_harbor,61,0.18,0.2672,0.695952,6,True,glass_harbor fog harbor year 625 institutions 6,0.540154,True
627,625,25,cinder_garden,68,0.193529,0.107741,0.710303,6,True,cinder_garden ash garden year 625 institutions 6,0.549849,True
628,625,25,lichen_bridge,75,0.207059,0.128282,0.708455,6,True,lichen_bridge rope bridge valley year 625 institutions 6,0.5486,True
629,625,25,orchid_engine,82,0.220588,0.148824,0.706606,6,True,orchid_engine warm engine terrace year 625 institutions 6,0.547352,True
630,630,25,moss_ward,54,0.18,0.2472,0.697752,6,True,moss_ward wet temperate ward year 630 institutions 6,0.54137,True
631,630,25,glass_harbor,61,0.193529,0.267741,0.695903,6,True,glass_harbor fog harbor year 630 institutions 6,0.540121,True
632,630,25,cinder_garden,68,0.207059,0.108282,0.710255,6,True,cinder_garden ash garden year 630 institutions 6,0.549816,True
633,630,25,lichen_bridge,75,0.220588,0.128824,0.708406,6,True,lichen_bridge rope bridge valley year 630 institutions 6,0.548568,True
634,630,25,orchid_engine,82,0.234118,0.149365,0.706557,6,True,orchid_engine warm engine terrace year 630 institutions 6,0.547319,True
635,635,25,moss_ward,54,0.193529,0.247741,0.697703,6,True,moss_ward wet temperate ward year 635 institutions 6,0.541337,True
636,635,25,glass_harbor,61,0.207059,0.268282,0.695855,6,True,glass_harbor fog harbor year 635 institutions 6,0.540088,True
637,635,25,cinder_garden,68,0.220588,0.108824,0.710206,6,True,cinder_garden ash garden year 635 institutions 6,0.549784,True
638,635,25,lichen_bridge,75,0.234118,0.129365,0.708357,6,True,lichen_bridge rope bridge valley year 635 institutions 6,0.548535,True
639,635,25,orchid_engine,82,0.247647,0.149906,0.706508,6,True,orchid_engine warm engine terrace year 635 institutions 6,0.547286,True
640,640,25,moss_ward,54,0.207059,0.248282,0.697655,6,True,moss_ward wet temperate ward year 640 institutions 6,0.541304,True
641,640,25,glass_harbor,61,0.220588,0.268824,0.695806,6,True,glass_harbor fog harbor year 640 institutions 6,0.540056,True
642,640,25,cinder_garden,68,0.234118,0.109365,0.710157,6,True,cinder_garden ash garden year 640 institutions 6,0.549751,True
643,640,25,lichen_bridge,75,0.247647,0.129906,0.708308,6,True,lichen_bridge rope bridge valley year 640 institutions 6,0.548502,True
644,640,25,orchid_engine,82,0.261176,0.150447,0.70646,6,True,orchid_engine warm engine terrace year 640 institutions 6,0.547253,True
645,645,25,moss_ward,54,0.220588,0.248824,0.697606,6,True,moss_ward wet temperate ward year 645 institutions 6,0.541272,True
646,645,25,glass_harbor,61,0.234118,0.269365,0.695757,6,True,glass_harbor fog harbor year 645 institutions 6,0.540023,True
647,645,25,cinder_garden,68,0.247647,0.109906,0.710108,6,True,cinder_garden ash garden year 645 institutions 6,0.549718,True
648,645,25,lichen_bridge,75,0.261176,0.130447,0.70826,6,True,lichen_bridge rope bridge valley year 645 institutions 6,0.548469,True
649,645,25,orchid_engine,82,0.274706,0.150988,0.706411,6,True,orchid_engine warm engine terrace year 645 institutions 6,0.54722,True
650,650,26,moss_ward,54,0.234118,0.269365,0.701757,6,True,moss_ward wet temperate ward year 650 institutions 6,0.546743,True
651,650,26,glass_harbor,61,0.247647,0.109906,0.716108,6,True,glass_harbor fog harbor year 650 institutions 6,0.556438,True
652,650,26,cinder_garden,68,0.261176,0.130447,0.71426,6,True,cinder_garden ash garden year 650 institutions 6,0.555189,True
653,650,26,lichen_bridge,75,0.274706,0.150988,0.712411,6,True,lichen_bridge rope bridge valley year 650 institutions 6,0.55394,True
654,650,26,orchid_engine,82,0.288235,0.171529,0.710562,6,True,orchid_engine warm engine terrace year 650 institutions 6,0.552691,True
655,655,26,moss_ward,54,0.247647,0.269906,0.701708,6,True,moss_ward wet temperate ward year 655 institutions 6,0.54671,True
656,655,26,glass_harbor,61,0.261176,0.110447,0.71606,6,True,glass_harbor fog harbor year 655 institutions 6,0.556405,True
657,655,26,cinder_garden,68,0.274706,0.130988,0.714211,6,True,cinder_garden ash garden year 655 institutions 6,0.555156,True
658,655,26,lichen_bridge,75,0.288235,0.151529,0.712362,6,True,lichen_bridge rope bridge valley year 655 institutions 6,0.553907,True
659,655,26,orchid_engine,82,0.301765,0.172071,0.710514,6,True,orchid_engine warm engine terrace year 655 institutions 6,0.552658,True
660,660,26,moss_ward,54,0.261176,0.270447,0.70166,6,True,moss_ward wet temperate ward year 660 institutions 6,0.546677,True
