tick_id,day,route_id,replay_event,state_hash,includes_dialogue_choice,includes_merge_or_rollback,includes_snapshot,includes_body_language,includes_reload_probe,replay_exportable
511,37,roofward_archive,roofward_archive:glass stair:snap58:open forward lean,v32-683989,False,False,True,False,False,True
512,37,archive_signal,archive_signal:paper lane:snap57:open forward lean,v32-633797,True,False,False,True,False,True
513,37,signal_orchard,signal_orchard:dusk road:snap57:open forward lean,v32-636479,False,False,False,False,False,True
514,37,orchard_riverbend,orchard_riverbend:market plank route:snap57:open forward lean,v32-801955,False,True,True,True,False,True
515,37,central_repair_ring,central_repair_ring:inner repair yard:snap58:open forward lean,v32-816909,True,False,True,True,False,True
516,37,riverbend_roofward,riverbend_roofward:river ford:snap57:open forward lean,v32-732304,True,False,False,True,False,True
517,37,roofward_archive,roofward_archive:glass stair:snap59:open forward lean,v32-684658,False,False,True,False,False,True
518,38,archive_signal,archive_signal:paper lane:snap58:open forward lean,v32-634463,False,False,True,True,True,True
519,38,signal_orchard,signal_orchard:dusk road:snap57:open forward lean,v32-621048,True,False,False,True,False,True
520,38,orchard_riverbend,orchard_riverbend:fen track:snap58:open forward lean,v32-664344,False,True,True,True,False,True
521,38,central_repair_ring,central_repair_ring:inner repair yard:snap59:open forward lean,v32-816767,False,False,True,False,False,True
522,38,riverbend_roofward,riverbend_roofward:river ford:snap57:open forward lean,v32-731584,True,False,False,False,False,True
523,38,roofward_archive,roofward_archive:glass stair:snap59:open forward lean,v32-708394,False,False,False,False,False,True
524,38,archive_signal,archive_signal:stone kiosk path:snap59:open forward lean,v32-722756,False,True,True,True,False,True
525,38,signal_orchard,signal_orchard:dusk road:snap58:open forward lean,v32-643970,False,False,True,False,False,True
526,38,orchard_riverbend,orchard_riverbend:fen track:snap58:open forward lean,v32-665033,True,False,False,True,False,True
527,38,central_repair_ring,central_repair_ring:inner repair yard:snap59:open forward lean,v32-843077,False,False,False,True,True,True
528,38,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap58:open forward lean,v32-850538,False,True,True,True,False,True
529,38,roofward_archive,roofward_archive:glass stair:snap60:open forward lean,v32-683945,False,False,True,False,False,True
530,38,archive_signal,archive_signal:paper lane:snap60:open forward lean,v32-633215,True,True,True,True,False,True
531,38,signal_orchard,signal_orchard:dusk road:snap58:open forward lean,v32-644290,False,False,False,False,False,True
532,39,orchard_riverbend,orchard_riverbend:fen track:snap59:open forward lean,v32-681328,False,False,True,True,True,True
533,39,central_repair_ring,central_repair_ring:inner repair yard:snap59:open forward lean,v32-834259,True,False,False,True,False,True
534,39,riverbend_roofward,riverbend_roofward:river ford:snap59:open forward lean,v32-701132,True,True,True,True,False,True
535,39,roofward_archive,roofward_archive:glass stair:snap61:open forward lean,v32-683794,False,False,True,False,False,True
536,39,archive_signal,archive_signal:paper lane:snap60:open forward lean,v32-633902,True,False,False,True,False,True
537,39,signal_orchard,signal_orchard:dusk road:snap59:relieved reset stance,v32-682730,True,True,True,True,False,True
538,39,orchard_riverbend,orchard_riverbend:market plank route:snap60:open forward lean,v32-801864,False,True,True,True,False,True
539,39,central_repair_ring,central_repair_ring:inner repair yard:snap60:open forward lean,v32-841161,False,False,True,False,False,True
540,39,riverbend_roofward,riverbend_roofward:river ford:snap59:open forward lean,v32-701003,True,False,False,True,False,True
541,39,roofward_archive,roofward_archive:glass stair:snap61:open forward lean,v32-700077,False,False,False,False,False,True
542,39,archive_signal,archive_signal:stone kiosk path:snap61:open forward lean,v32-722165,False,True,True,True,False,True
543,39,signal_orchard,signal_orchard:dusk road:snap60:open forward lean,v32-620337,True,False,True,True,False,True
544,39,orchard_riverbend,orchard_riverbend:market plank route:snap61:open forward lean,v32-801873,True,True,True,True,False,True
545,39,central_repair_ring,central_repair_ring:inner repair yard:snap60:open forward lean,v32-840572,False,False,False,False,False,True
546,40,riverbend_roofward,riverbend_roofward:river ford:snap60:open forward lean,v32-725032,False,False,True,True,True,True
547,40,roofward_archive,roofward_archive:glass stair:snap61:open forward lean,v32-684210,True,False,False,True,False,True
548,40,archive_signal,archive_signal:paper lane:snap62:open forward lean,v32-634414,False,True,True,True,False,True
549,40,signal_orchard,signal_orchard:dusk road:snap61:open forward lean,v32-621002,False,False,True,False,False,True
550,40,orchard_riverbend,orchard_riverbend:fen track:snap62:open forward lean,v32-664432,True,True,True,True,False,True
551,40,central_repair_ring,central_repair_ring:inner repair yard:snap60:open forward lean,v32-832089,False,False,False,False,False,True
552,40,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap61:open forward lean,v32-849767,False,True,True,True,False,True
553,40,roofward_archive,roofward_archive:glass stair:snap62:open forward lean,v32-707764,False,False,True,False,False,True
554,40,archive_signal,archive_signal:paper lane:snap62:open forward lean,v32-634281,True,False,False,True,False,True
555,40,signal_orchard,signal_orchard:dusk road:snap61:open forward lean,v32-644399,False,False,False,False,False,True
556,40,orchard_riverbend,orchard_riverbend:market plank route:snap63:open forward lean,v32-802559,False,True,True,True,False,True
557,40,central_repair_ring,central_repair_ring:inner repair yard:snap61:open forward lean,v32-842418,False,False,True,False,False,True
558,40,riverbend_roofward,riverbend_roofward:river ford:snap62:open forward lean,v32-701221,True,True,True,True,True,True
559,40,roofward_archive,roofward_archive:glass stair:snap62:open forward lean,v32-708920,False,False,False,False,False,True
560,41,archive_signal,archive_signal:paper lane:snap63:open forward lean,v32-650354,False,False,True,True,True,True
561,41,signal_orchard,signal_orchard:dusk road:snap61:open forward lean,v32-620594,True,False,False,True,False,True
562,41,orchard_riverbend,orchard_riverbend:fen track:snap64:open forward lean,v32-665091,True,True,True,True,False,True
563,41,central_repair_ring,central_repair_ring:inner repair yard:snap62:open forward lean,v32-842592,False,False,True,False,False,True
564,41,riverbend_roofward,riverbend_roofward:river ford:snap62:open forward lean,v32-701092,True,False,False,True,False,True
565,41,roofward_archive,roofward_archive:glass stair:snap63:relieved reset stance,v32-747612,True,True,True,True,False,True
566,41,archive_signal,archive_signal:stone kiosk path:snap64:open forward lean,v32-723234,False,True,True,True,False,True
567,41,signal_orchard,signal_orchard:dusk road:snap62:open forward lean,v32-644777,False,False,True,False,False,True
568,41,orchard_riverbend,orchard_riverbend:fen track:snap64:open forward lean,v32-665780,True,False,False,True,False,True
569,41,central_repair_ring,central_repair_ring:inner repair yard:snap63:open forward lean,v32-842154,False,False,True,False,False,True
570,41,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap63:open forward lean,v32-850343,False,True,True,True,False,True
571,41,roofward_archive,roofward_archive:glass stair:snap64:open forward lean,v32-684591,True,False,True,True,False,True
572,41,archive_signal,archive_signal:paper lane:snap65:open forward lean,v32-634780,True,True,True,True,False,True
573,41,signal_orchard,signal_orchard:dusk road:snap62:open forward lean,v32-644214,False,False,False,False,False,True
574,42,central_repair_ring,central_repair_ring:inner repair yard:snap64:open forward lean,v32-833700,True,False,True,True,True,True
575,42,riverbend_roofward,riverbend_roofward:river ford:snap64:open forward lean,v32-701666,True,True,True,True,False,True
576,42,roofward_archive,roofward_archive:cool archive lane:snap65:open forward lean,v32-766464,False,True,True,True,False,True
577,42,archive_signal,archive_signal:paper lane:snap66:relieved reset stance,v32-695942,True,True,True,True,False,True
578,42,signal_orchard,signal_orchard:dusk road:snap62:open forward lean,v32-621580,True,False,False,True,False,True
579,42,orchard_riverbend,orchard_riverbend:fen track:snap64:open forward lean,v32-689959,False,False,False,False,False,True
580,42,central_repair_ring,central_repair_ring:outer bell path:snap65:open forward lean,v32-809395,True,True,True,True,False,True
581,42,riverbend_roofward,riverbend_roofward:river ford:snap65:open forward lean,v32-718183,False,False,True,False,False,True
582,42,roofward_archive,roofward_archive:glass stair:snap66:open forward lean,v32-685162,True,True,True,True,False,True
583,42,archive_signal,archive_signal:paper lane:snap67:relieved reset stance,v32-695933,True,True,True,True,False,True
584,42,signal_orchard,signal_orchard:river lantern loop:snap63:open forward lean,v32-755988,False,True,True,True,False,True
585,42,orchard_riverbend,orchard_riverbend:fen track:snap65:open forward lean,v32-690406,False,False,True,False,False,True
586,42,central_repair_ring,central_repair_ring:inner repair yard:snap66:open forward lean,v32-817956,True,True,True,True,False,True
587,42,riverbend_roofward,riverbend_roofward:river ford:snap65:open forward lean,v32-718123,False,False,False,False,False,True
588,43,roofward_archive,roofward_archive:glass stair:snap67:open forward lean,v32-709841,False,False,True,True,True,True
589,43,archive_signal,archive_signal:paper lane:snap67:open forward lean,v32-634900,True,False,False,True,True,True
590,43,signal_orchard,signal_orchard:dusk road:snap64:open forward lean,v32-621270,False,True,True,True,False,True
591,43,orchard_riverbend,orchard_riverbend:fen track:snap66:open forward lean,v32-665657,False,False,True,False,False,True
592,43,central_repair_ring,central_repair_ring:inner repair yard:snap66:open forward lean,v32-817835,True,False,False,True,False,True
593,43,riverbend_roofward,riverbend_roofward:river ford:snap65:open forward lean,v32-725807,False,False,False,False,False,True
594,43,roofward_archive,roofward_archive:cool archive lane:snap68:open forward lean,v32-766999,False,True,True,True,False,True
595,43,archive_signal,archive_signal:paper lane:snap68:open forward lean,v32-658578,False,False,True,False,False,True
596,43,signal_orchard,signal_orchard:dusk road:snap64:open forward lean,v32-621956,True,False,False,True,False,True
597,43,orchard_riverbend,orchard_riverbend:fen track:snap66:open forward lean,v32-690054,False,False,False,False,False,True
598,43,central_repair_ring,central_repair_ring:outer bell path:snap67:open forward lean,v32-786124,False,True,True,True,False,True
599,43,riverbend_roofward,riverbend_roofward:river ford:snap66:open forward lean,v32-726628,False,False,True,False,False,True
600,43,roofward_archive,roofward_archive:glass stair:snap69:open forward lean,v32-684862,True,True,True,True,False,True
601,43,archive_signal,archive_signal:paper lane:snap68:open forward lean,v32-657347,False,False,False,False,False,True
602,44,signal_orchard,signal_orchard:dusk road:snap65:open forward lean,v32-619869,True,False,True,True,True,True
603,44,orchard_riverbend,orchard_riverbend:fen track:snap66:open forward lean,v32-665261,True,False,False,True,False,True
604,44,central_repair_ring,central_repair_ring:inner repair yard:snap68:open forward lean,v32-817560,False,True,True,True,False,True
605,44,riverbend_roofward,riverbend_roofward:river ford:snap67:relieved reset stance,v32-763756,True,True,True,True,False,True
606,44,roofward_archive,roofward_archive:glass stair:snap69:open forward lean,v32-684255,True,False,False,True,False,True
607,44,archive_signal,archive_signal:paper lane:snap68:open forward lean,v32-658926,False,False,False,False,False,True
608,44,signal_orchard,signal_orchard:river lantern loop:snap66:open forward lean,v32-755210,True,True,True,True,False,True
609,44,orchard_riverbend,orchard_riverbend:fen track:snap67:open forward lean,v32-682376,False,False,True,False,False,True
610,44,central_repair_ring,central_repair_ring:inner repair yard:snap68:open forward lean,v32-816061,True,False,False,True,False,True
611,44,riverbend_roofward,riverbend_roofward:river ford:snap68:relieved reset stance,v32-763755,True,True,True,True,False,True
612,44,roofward_archive,roofward_archive:glass stair:snap70:open forward lean,v32-699704,False,True,True,True,False,True
613,44,archive_signal,archive_signal:paper lane:snap69:open forward lean,v32-649545,False,False,True,False,False,True
614,44,signal_orchard,signal_orchard:dusk road:snap67:open forward lean,v32-620659,True,True,True,True,False,True
615,44,orchard_riverbend,orchard_riverbend:fen track:snap67:open forward lean,v32-681504,False,False,False,False,False,True
616,45,central_repair_ring,central_repair_ring:inner repair yard:snap69:open forward lean,v32-842180,False,False,True,True,True,True
617,45,riverbend_roofward,riverbend_roofward:river ford:snap68:open forward lean,v32-701022,True,False,False,True,False,True
618,45,roofward_archive,roofward_archive:cool archive lane:snap71:open forward lean,v32-764906,False,True,True,True,False,True
619,45,archive_signal,archive_signal:paper lane:snap70:open forward lean,v32-656728,False,False,True,False,False,True
620,45,signal_orchard,signal_orchard:dusk road:snap67:open forward lean,v32-620525,True,False,False,True,True,True
621,45,orchard_riverbend,orchard_riverbend:fen track:snap67:open forward lean,v32-689084,False,False,False,False,False,True
622,45,central_repair_ring,central_repair_ring:outer bell path:snap70:open forward lean,v32-783047,False,True,True,True,False,True
623,45,riverbend_roofward,riverbend_roofward:river ford:snap69:open forward lean,v32-725348,False,False,True,False,False,True
624,45,roofward_archive,roofward_archive:glass stair:snap72:open forward lean,v32-683658,True,True,True,True,False,True
625,45,archive_signal,archive_signal:paper lane:snap70:open forward lean,v32-656009,False,False,False,False,False,True
626,45,signal_orchard,signal_orchard:river lantern loop:snap68:open forward lean,v32-755762,False,True,True,True,False,True
627,45,orchard_riverbend,orchard_riverbend:fen track:snap68:open forward lean,v32-689901,False,False,True,False,False,True
628,45,central_repair_ring,central_repair_ring:inner repair yard:snap71:open forward lean,v32-816239,True,True,True,True,False,True
629,45,riverbend_roofward,riverbend_roofward:river ford:snap69:open forward lean,v32-725744,False,False,False,False,False,True
630,46,roofward_archive,roofward_archive:glass stair:snap73:open forward lean,v32-683651,True,False,True,True,True,True
631,46,archive_signal,archive_signal:paper lane:snap70:open forward lean,v32-633231,True,False,False,True,False,True
632,46,signal_orchard,signal_orchard:dusk road:snap69:open forward lean,v32-621035,False,True,True,True,False,True
633,46,orchard_riverbend,orchard_riverbend:fen track:snap69:relieved reset stance,v32-727320,True,True,True,True,False,True
634,46,central_repair_ring,central_repair_ring:inner repair yard:snap71:open forward lean,v32-816118,True,False,False,True,False,True
635,46,riverbend_roofward,riverbend_roofward:river ford:snap69:open forward lean,v32-726531,False,False,False,False,False,True
636,46,roofward_archive,roofward_archive:cool archive lane:snap74:open forward lean,v32-765741,True,True,True,True,False,True
637,46,archive_signal,archive_signal:paper lane:snap71:open forward lean,v32-650124,False,False,True,False,False,True
638,46,signal_orchard,signal_orchard:dusk road:snap69:open forward lean,v32-644515,True,False,False,False,False,True
639,46,orchard_riverbend,orchard_riverbend:fen track:snap70:relieved reset stance,v32-727036,True,True,True,True,False,True
640,46,central_repair_ring,central_repair_ring:outer bell path:snap72:open forward lean,v32-783607,False,True,True,True,False,True
641,46,riverbend_roofward,riverbend_roofward:river ford:snap70:open forward lean,v32-715789,False,False,True,False,False,True
642,46,roofward_archive,roofward_archive:glass stair:snap75:open forward lean,v32-684457,True,True,True,True,False,True
643,46,archive_signal,archive_signal:paper lane:snap71:open forward lean,v32-649260,False,False,False,False,False,True
644,47,signal_orchard,signal_orchard:dusk road:snap70:open forward lean,v32-642855,False,False,True,True,True,True
645,47,orchard_riverbend,orchard_riverbend:fen track:snap70:open forward lean,v32-664333,True,False,False,True,False,True
646,47,central_repair_ring,central_repair_ring:outer bell path:snap73:open forward lean,v32-807831,False,True,True,True,False,True
647,47,riverbend_roofward,riverbend_roofward:river ford:snap71:open forward lean,v32-724261,False,False,True,False,False,True
648,47,roofward_archive,roofward_archive:glass stair:snap75:open forward lean,v32-685147,True,False,False,True,False,True
649,47,archive_signal,archive_signal:paper lane:snap71:open forward lean,v32-657556,False,False,False,False,False,True
650,47,signal_orchard,signal_orchard:river lantern loop:snap71:open forward lean,v32-754717,False,True,True,True,False,True
651,47,orchard_riverbend,orchard_riverbend:fen track:snap71:open forward lean,v32-688335,False,False,True,True,True,True
652,47,central_repair_ring,central_repair_ring:inner repair yard:snap74:open forward lean,v32-816665,True,True,True,True,False,True
653,47,riverbend_roofward,riverbend_roofward:river ford:snap71:open forward lean,v32-723530,False,False,False,False,False,True
654,47,roofward_archive,roofward_archive:cool archive lane:snap76:open forward lean,v32-766297,False,True,True,True,False,True
655,47,archive_signal,archive_signal:paper lane:snap72:open forward lean,v32-657549,False,False,True,False,False,True
656,47,signal_orchard,signal_orchard:river lantern loop:snap71:open forward lean,v32-779597,True,False,False,True,False,True
657,47,orchard_riverbend,orchard_riverbend:fen track:snap71:open forward lean,v32-688733,False,False,False,False,False,True
658,48,riverbend_roofward,riverbend_roofward:river ford:snap72:open forward lean,v32-725629,False,False,True,True,True,True
659,48,roofward_archive,roofward_archive:glass stair:snap77:open forward lean,v32-685718,True,True,True,True,False,True
660,48,archive_signal,archive_signal:stone kiosk path:snap73:open forward lean,v32-722187,False,True,True,True,False,True
661,48,signal_orchard,signal_orchard:river lantern loop:snap72:open forward lean,v32-771970,False,False,True,False,False,True
662,48,orchard_riverbend,orchard_riverbend:fen track:snap71:open forward lean,v32-664505,True,False,False,True,False,True
663,48,central_repair_ring,central_repair_ring:inner repair yard:snap74:open forward lean,v32-842610,False,False,False,False,False,True
664,48,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap73:open forward lean,v32-850063,False,True,True,True,False,True
665,48,roofward_archive,roofward_archive:glass stair:snap78:open forward lean,v32-709577,False,False,True,False,False,True
666,48,archive_signal,archive_signal:paper lane:snap74:open forward lean,v32-634577,True,True,True,True,False,True
667,48,signal_orchard,signal_orchard:river lantern loop:snap72:open forward lean,v32-780682,False,False,False,False,False,True
668,48,orchard_riverbend,orchard_riverbend:market plank route:snap72:open forward lean,v32-802614,False,True,True,True,False,True
669,48,central_repair_ring,central_repair_ring:inner repair yard:snap75:open forward lean,v32-844084,False,False,True,False,False,True
670,48,riverbend_roofward,riverbend_roofward:river ford:snap74:open forward lean,v32-700697,True,True,True,True,False,True
671,48,roofward_archive,roofward_archive:glass stair:snap78:open forward lean,v32-708849,False,False,False,False,False,True
672,49,archive_signal,archive_signal:paper lane:snap75:open forward lean,v32-658101,False,False,True,True,True,True
673,49,signal_orchard,signal_orchard:dusk road:snap73:open forward lean,v32-621170,True,True,True,True,False,True
674,49,orchard_riverbend,orchard_riverbend:fen track:snap73:open forward lean,v32-665021,False,True,True,True,False,True
675,49,central_repair_ring,central_repair_ring:inner repair yard:snap76:open forward lean,v32-817382,False,False,True,False,False,True
676,49,riverbend_roofward,riverbend_roofward:river ford:snap74:open forward lean,v32-701388,True,False,False,True,False,True
677,49,roofward_archive,roofward_archive:glass stair:snap79:open forward lean,v32-709816,False,False,True,False,False,True
678,49,archive_signal,archive_signal:stone kiosk path:snap76:open forward lean,v32-723530,False,True,True,True,False,True
679,49,signal_orchard,signal_orchard:dusk road:snap74:open forward lean,v32-621975,True,False,True,True,False,True
680,49,orchard_riverbend,orchard_riverbend:fen track:snap73:open forward lean,v32-664890,True,False,False,True,False,True
681,49,central_repair_ring,central_repair_ring:inner repair yard:snap76:open forward lean,v32-842706,False,False,False,False,False,True
682,49,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap75:open forward lean,v32-850794,True,True,True,True,True,True
683,49,roofward_archive,roofward_archive:glass stair:snap80:open forward lean,v32-684703,False,False,True,False,False,True
684,49,archive_signal,archive_signal:paper lane:snap77:open forward lean,v32-635076,True,True,True,True,False,True
685,49,signal_orchard,signal_orchard:dusk road:snap75:relieved reset stance,v32-683278,True,True,True,True,False,True
686,50,orchard_riverbend,orchard_riverbend:fen track:snap74:open forward lean,v32-689106,False,False,True,True,True,True
687,50,central_repair_ring,central_repair_ring:inner repair yard:snap76:open forward lean,v32-817807,True,False,False,True,False,True
688,50,riverbend_roofward,riverbend_roofward:river ford:snap76:open forward lean,v32-702053,False,True,True,True,False,True
689,50,roofward_archive,roofward_archive:glass stair:snap81:open forward lean,v32-685372,False,False,True,False,False,True
690,50,archive_signal,archive_signal:paper lane:snap78:open forward lean,v32-635063,True,False,True,True,False,True
691,50,signal_orchard,signal_orchard:dusk road:snap75:open forward lean,v32-645357,False,False,False,False,False,True
692,50,orchard_riverbend,orchard_riverbend:market plank route:snap75:open forward lean,v32-802883,False,True,True,True,False,True
693,50,central_repair_ring,central_repair_ring:inner repair yard:snap77:open forward lean,v32-843106,False,False,True,False,False,True
694,50,riverbend_roofward,riverbend_roofward:river ford:snap76:open forward lean,v32-701924,True,False,False,True,False,True
695,50,roofward_archive,roofward_archive:glass stair:snap81:open forward lean,v32-708803,False,False,False,False,False,True
696,50,archive_signal,archive_signal:stone kiosk path:snap79:open forward lean,v32-724200,False,True,True,True,False,True
697,50,signal_orchard,signal_orchard:dusk road:snap76:open forward lean,v32-646753,False,False,True,False,False,True
698,50,orchard_riverbend,orchard_riverbend:fen track:snap76:open forward lean,v32-666217,True,True,True,True,False,True
699,50,central_repair_ring,central_repair_ring:inner repair yard:snap77:open forward lean,v32-843171,False,False,False,False,False,True
700,51,riverbend_roofward,riverbend_roofward:river ford:snap77:open forward lean,v32-725281,False,False,True,True,True,True
701,51,roofward_archive,roofward_archive:glass stair:snap81:open forward lean,v32-684157,True,False,False,True,False,True
702,51,archive_signal,archive_signal:paper lane:snap80:open forward lean,v32-633683,False,True,True,True,False,True
703,51,signal_orchard,signal_orchard:dusk road:snap77:open forward lean,v32-621385,False,False,True,False,False,True
704,51,orchard_riverbend,orchard_riverbend:fen track:snap76:open forward lean,v32-665275,True,False,False,True,False,True
705,51,central_repair_ring,central_repair_ring:inner repair yard:snap77:open forward lean,v32-841448,False,False,False,False,False,True
706,51,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap78:open forward lean,v32-851084,False,True,True,True,False,True
707,51,roofward_archive,roofward_archive:glass stair:snap82:open forward lean,v32-684970,True,False,True,True,False,True
708,51,archive_signal,archive_signal:paper lane:snap80:open forward lean,v32-634370,True,False,False,True,False,True
709,51,signal_orchard,signal_orchard:dusk road:snap78:open forward lean,v32-622050,False,False,True,False,False,True
710,51,orchard_riverbend,orchard_riverbend:market plank route:snap77:open forward lean,v32-802788,True,True,True,True,False,True
711,51,central_repair_ring,central_repair_ring:inner repair yard:snap78:open forward lean,v32-841622,False,False,True,False,False,True
712,51,riverbend_roofward,riverbend_roofward:river ford:snap79:open forward lean,v32-701628,True,True,True,True,False,True
713,51,roofward_archive,roofward_archive:glass stair:snap83:relieved reset stance,v32-747993,True,True,True,True,True,True
714,52,archive_signal,archive_signal:paper lane:snap81:open forward lean,v32-657450,False,False,True,True,True,True
715,52,signal_orchard,signal_orchard:dusk road:snap78:open forward lean,v32-621916,True,False,False,True,False,True
716,52,orchard_riverbend,orchard_riverbend:fen track:snap78:open forward lean,v32-665934,False,True,True,True,False,True
717,52,central_repair_ring,central_repair_ring:inner repair yard:snap79:open forward lean,v32-817662,False,False,True,False,False,True
718,52,riverbend_roofward,riverbend_roofward:river ford:snap79:open forward lean,v32-702319,True,False,False,True,False,True
719,52,roofward_archive,roofward_archive:glass stair:snap83:open forward lean,v32-709824,False,False,False,False,False,True
720,52,archive_signal,archive_signal:stone kiosk path:snap82:open forward lean,v32-722503,False,True,True,True,False,True
721,52,signal_orchard,signal_orchard:dusk road:snap79:open forward lean,v32-645135,False,False,True,False,False,True
722,52,orchard_riverbend,orchard_riverbend:fen track:snap79:open forward lean,v32-665925,True,False,True,True,False,True
723,52,central_repair_ring,central_repair_ring:inner repair yard:snap79:open forward lean,v32-842506,False,False,False,False,False,True
724,52,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap80:open forward lean,v32-850453,False,True,True,True,False,True
725,52,roofward_archive,roofward_archive:glass stair:snap84:open forward lean,v32-710424,False,False,True,False,False,True
726,52,archive_signal,archive_signal:paper lane:snap83:open forward lean,v32-634869,True,True,True,True,False,True
727,52,signal_orchard,signal_orchard:dusk road:snap79:open forward lean,v32-645239,False,False,False,False,False,True
728,53,orchard_riverbend,orchard_riverbend:fen track:snap80:open forward lean,v32-689492,False,False,True,True,True,True
729,53,central_repair_ring,central_repair_ring:inner repair yard:snap80:open forward lean,v32-817030,True,False,True,True,False,True
730,53,riverbend_roofward,riverbend_roofward:river ford:snap81:open forward lean,v32-700902,False,True,True,True,False,True
731,53,roofward_archive,roofward_archive:glass stair:snap85:open forward lean,v32-685207,False,False,True,False,False,True
732,53,archive_signal,archive_signal:paper lane:snap83:open forward lean,v32-634736,True,False,False,True,False,True
733,53,signal_orchard,signal_orchard:dusk road:snap79:open forward lean,v32-644379,False,False,False,False,False,True
734,53,orchard_riverbend,orchard_riverbend:market plank route:snap81:open forward lean,v32-802828,False,True,True,True,False,True
735,53,central_repair_ring,central_repair_ring:inner repair yard:snap81:open forward lean,v32-817041,True,False,True,True,False,True
736,53,riverbend_roofward,riverbend_roofward:river ford:snap81:open forward lean,v32-701593,True,False,False,True,False,True
737,53,roofward_archive,roofward_archive:glass stair:snap85:open forward lean,v32-709911,False,False,False,False,False,True
738,53,archive_signal,archive_signal:stone kiosk path:snap84:open forward lean,v32-722690,True,True,True,True,False,True
739,53,signal_orchard,signal_orchard:dusk road:snap80:open forward lean,v32-644262,False,False,True,False,False,True
740,53,orchard_riverbend,orchard_riverbend:fen track:snap82:open forward lean,v32-665333,True,True,True,True,False,True
741,53,central_repair_ring,central_repair_ring:inner repair yard:snap82:open forward lean,v32-817052,True,False,True,True,False,True
742,54,roofward_archive,roofward_archive:glass stair:snap86:open forward lean,v32-709067,False,False,True,True,True,True
743,54,archive_signal,archive_signal:paper lane:snap85:open forward lean,v32-634169,True,True,True,True,False,True
744,54,signal_orchard,signal_orchard:river lantern loop:snap81:open forward lean,v32-756101,True,True,True,True,True,True
745,54,orchard_riverbend,orchard_riverbend:fen track:snap83:open forward lean,v32-665910,False,False,True,False,False,True
746,54,central_repair_ring,central_repair_ring:inner repair yard:snap82:open forward lean,v32-817660,True,False,False,True,False,True
747,54,riverbend_roofward,riverbend_roofward:river ford:snap82:relieved reset stance,v32-764161,True,True,True,True,False,True
748,54,roofward_archive,roofward_archive:glass stair:snap87:open forward lean,v32-709285,False,True,True,True,False,True
749,54,archive_signal,archive_signal:paper lane:snap86:open forward lean,v32-658513,False,False,True,False,False,True
750,54,signal_orchard,signal_orchard:dusk road:snap82:open forward lean,v32-620244,True,True,True,True,False,True
751,54,orchard_riverbend,orchard_riverbend:fen track:snap83:open forward lean,v32-682083,False,False,False,False,False,True
752,54,central_repair_ring,central_repair_ring:outer bell path:snap83:open forward lean,v32-785133,False,True,True,True,False,True
753,54,riverbend_roofward,riverbend_roofward:river ford:snap83:open forward lean,v32-700732,True,False,True,True,False,True
754,54,roofward_archive,roofward_archive:glass stair:snap87:open forward lean,v32-717267,True,False,False,False,False,True
755,54,archive_signal,archive_signal:paper lane:snap86:open forward lean,v32-657948,False,False,False,False,False,True
756,55,signal_orchard,signal_orchard:dusk road:snap83:open forward lean,v32-644580,False,False,True,True,True,True
757,55,orchard_riverbend,orchard_riverbend:fen track:snap83:open forward lean,v32-665037,True,False,False,True,False,True
758,55,central_repair_ring,central_repair_ring:inner repair yard:snap84:open forward lean,v32-818196,False,True,True,True,False,True
759,55,riverbend_roofward,riverbend_roofward:river ford:snap84:open forward lean,v32-701402,False,False,True,False,False,True
760,55,roofward_archive,roofward_archive:glass stair:snap87:open forward lean,v32-716446,True,False,False,True,False,True
761,55,archive_signal,archive_signal:paper lane:snap86:open forward lean,v32-648744,False,False,False,False,False,True
762,55,signal_orchard,signal_orchard:river lantern loop:snap84:open forward lean,v32-755290,False,True,True,True,False,True
763,55,orchard_riverbend,orchard_riverbend:fen track:snap84:open forward lean,v32-688433,False,False,True,False,False,True
764,55,central_repair_ring,central_repair_ring:inner repair yard:snap84:open forward lean,v32-818075,True,False,False,True,False,True
765,55,riverbend_roofward,riverbend_roofward:river ford:snap84:open forward lean,v32-725604,False,False,False,False,False,True
766,55,roofward_archive,roofward_archive:cool archive lane:snap88:open forward lean,v32-766443,False,True,True,True,False,True
767,55,archive_signal,archive_signal:paper lane:snap87:open forward lean,v32-658341,False,False,True,False,False,True
768,55,signal_orchard,signal_orchard:dusk road:snap85:open forward lean,v32-621559,True,True,True,True,False,True
769,55,orchard_riverbend,orchard_riverbend:fen track:snap84:open forward lean,v32-689585,False,False,False,False,False,True
770,56,central_repair_ring,central_repair_ring:inner repair yard:snap85:open forward lean,v32-835480,False,False,True,True,True,True
771,56,riverbend_roofward,riverbend_roofward:river ford:snap84:open forward lean,v32-700999,True,False,False,True,False,True
772,56,roofward_archive,roofward_archive:glass stair:snap89:open forward lean,v32-685141,True,True,True,True,False,True
773,56,archive_signal,archive_signal:paper lane:snap88:open forward lean,v32-658479,False,False,True,False,False,True
774,56,signal_orchard,signal_orchard:dusk road:snap85:open forward lean,v32-621425,True,False,False,True,False,True
