epoch_id,simulated_year,origin_id,destination_id,trade_good,route_age_years,route_reliability,conflict_risk,weather_risk,reciprocal_obligation,route_visible_on_map,bounded_trade
667,665,cinder_garden,lichen_bridge,cool bowls,545,0.96,0.132071,0.242941,0.9,True,True
667,665,cinder_garden,orchid_engine,seed meal,540,0.96,0.132071,0.272941,0.9,True,True
668,665,lichen_bridge,moss_ward,lichen soup,540,0.96,0.152612,0.248824,0.9,True,True
668,665,lichen_bridge,cinder_garden,rope kits,545,0.96,0.152612,0.278824,0.9,True,True
669,665,orchid_engine,glass_harbor,steam tea,545,0.96,0.173153,0.254706,0.9,True,True
669,665,orchid_engine,cinder_garden,valve keys,540,0.96,0.173153,0.284706,0.9,True,True
670,670,moss_ward,glass_harbor,jar seals,550,0.96,0.271529,0.237059,0.9,True,True
670,670,moss_ward,lichen_bridge,dry cloaks,545,0.96,0.271529,0.267059,0.9,True,True
671,670,glass_harbor,moss_ward,salt tea,545,0.96,0.112071,0.242941,0.9,True,True
671,670,glass_harbor,orchid_engine,lantern lenses,550,0.96,0.112071,0.272941,0.9,True,True
672,670,cinder_garden,lichen_bridge,cool bowls,550,0.96,0.132612,0.248824,0.9,True,True
672,670,cinder_garden,orchid_engine,seed meal,545,0.96,0.132612,0.278824,0.9,True,True
673,670,lichen_bridge,moss_ward,lichen soup,545,0.96,0.153153,0.254706,0.9,True,True
673,670,lichen_bridge,cinder_garden,rope kits,550,0.96,0.153153,0.284706,0.9,True,True
674,670,orchid_engine,glass_harbor,steam tea,550,0.96,0.173694,0.260588,0.9,True,True
674,670,orchid_engine,cinder_garden,valve keys,545,0.96,0.173694,0.290588,0.9,True,True
675,675,moss_ward,glass_harbor,dry cloaks,555,0.96,0.112071,0.242941,0.9,True,True
675,675,moss_ward,lichen_bridge,root cakes,550,0.96,0.112071,0.272941,0.9,True,True
676,675,glass_harbor,moss_ward,lantern lenses,550,0.96,0.132612,0.248824,0.9,True,True
676,675,glass_harbor,orchid_engine,kelp cord,555,0.96,0.132612,0.278824,0.9,True,True
677,675,cinder_garden,lichen_bridge,seed meal,555,0.96,0.153153,0.254706,0.9,True,True
677,675,cinder_garden,orchid_engine,shade poles,550,0.96,0.153153,0.284706,0.9,True,True
678,675,lichen_bridge,moss_ward,rope kits,550,0.96,0.173694,0.260588,0.9,True,True
678,675,lichen_bridge,cinder_garden,signal bells,555,0.96,0.173694,0.290588,0.9,True,True
679,675,orchid_engine,glass_harbor,valve keys,555,0.96,0.194235,0.266471,0.9,True,True
679,675,orchid_engine,cinder_garden,orchid lamps,550,0.96,0.194235,0.296471,0.9,True,True
680,680,moss_ward,glass_harbor,dry cloaks,560,0.96,0.112612,0.248824,0.9,True,True
680,680,moss_ward,lichen_bridge,root cakes,555,0.96,0.112612,0.278824,0.9,True,True
681,680,glass_harbor,moss_ward,lantern lenses,555,0.96,0.133153,0.254706,0.9,True,True
681,680,glass_harbor,orchid_engine,kelp cord,560,0.96,0.133153,0.284706,0.9,True,True
682,680,cinder_garden,lichen_bridge,seed meal,560,0.96,0.153694,0.260588,0.9,True,True
682,680,cinder_garden,orchid_engine,shade poles,555,0.96,0.153694,0.290588,0.9,True,True
683,680,lichen_bridge,moss_ward,rope kits,555,0.96,0.174235,0.266471,0.9,True,True
683,680,lichen_bridge,cinder_garden,signal bells,560,0.96,0.174235,0.296471,0.9,True,True
684,680,orchid_engine,glass_harbor,valve keys,560,0.96,0.194776,0.272353,0.9,True,True
684,680,orchid_engine,cinder_garden,orchid lamps,555,0.96,0.194776,0.302353,0.9,True,True
685,685,moss_ward,glass_harbor,dry cloaks,565,0.96,0.113153,0.254706,0.9,True,True
685,685,moss_ward,lichen_bridge,root cakes,560,0.96,0.113153,0.284706,0.9,True,True
686,685,glass_harbor,moss_ward,lantern lenses,560,0.96,0.133694,0.260588,0.9,True,True
686,685,glass_harbor,orchid_engine,kelp cord,565,0.96,0.133694,0.290588,0.9,True,True
687,685,cinder_garden,lichen_bridge,seed meal,565,0.96,0.154235,0.266471,0.9,True,True
687,685,cinder_garden,orchid_engine,shade poles,560,0.96,0.154235,0.296471,0.9,True,True
688,685,lichen_bridge,moss_ward,rope kits,560,0.96,0.174776,0.272353,0.9,True,True
688,685,lichen_bridge,cinder_garden,signal bells,565,0.96,0.174776,0.302353,0.9,True,True
689,685,orchid_engine,glass_harbor,valve keys,565,0.96,0.195318,0.278235,0.9,True,True
689,685,orchid_engine,cinder_garden,orchid lamps,560,0.96,0.195318,0.308235,0.9,True,True
690,690,moss_ward,glass_harbor,dry cloaks,570,0.96,0.113694,0.260588,0.9,True,True
690,690,moss_ward,lichen_bridge,root cakes,565,0.96,0.113694,0.290588,0.9,True,True
691,690,glass_harbor,moss_ward,lantern lenses,565,0.96,0.134235,0.266471,0.9,True,True
691,690,glass_harbor,orchid_engine,kelp cord,570,0.96,0.134235,0.296471,0.9,True,True
692,690,cinder_garden,lichen_bridge,seed meal,570,0.96,0.154776,0.272353,0.9,True,True
692,690,cinder_garden,orchid_engine,shade poles,565,0.96,0.154776,0.302353,0.9,True,True
693,690,lichen_bridge,moss_ward,rope kits,565,0.96,0.175318,0.278235,0.9,True,True
693,690,lichen_bridge,cinder_garden,signal bells,570,0.96,0.175318,0.308235,0.9,True,True
694,690,orchid_engine,glass_harbor,valve keys,570,0.96,0.195859,0.284118,0.9,True,True
694,690,orchid_engine,cinder_garden,orchid lamps,565,0.96,0.195859,0.314118,0.9,True,True
695,695,moss_ward,glass_harbor,dry cloaks,575,0.96,0.114235,0.266471,0.9,True,True
695,695,moss_ward,lichen_bridge,root cakes,570,0.96,0.114235,0.296471,0.9,True,True
696,695,glass_harbor,moss_ward,lantern lenses,570,0.96,0.134776,0.272353,0.9,True,True
696,695,glass_harbor,orchid_engine,kelp cord,575,0.96,0.134776,0.302353,0.9,True,True
697,695,cinder_garden,lichen_bridge,seed meal,575,0.96,0.155318,0.278235,0.9,True,True
697,695,cinder_garden,orchid_engine,shade poles,570,0.96,0.155318,0.308235,0.9,True,True
698,695,lichen_bridge,moss_ward,rope kits,570,0.96,0.175859,0.284118,0.9,True,True
698,695,lichen_bridge,cinder_garden,signal bells,575,0.96,0.175859,0.314118,0.9,True,True
699,695,orchid_engine,glass_harbor,valve keys,575,0.96,0.1872,0.19,0.9,True,True
699,695,orchid_engine,cinder_garden,orchid lamps,570,0.96,0.1872,0.22,0.9,True,True
700,700,moss_ward,glass_harbor,root cakes,580,0.96,0.136776,0.272353,0.9,True,True
700,700,moss_ward,lichen_bridge,jar seals,575,0.96,0.136776,0.302353,0.9,True,True
701,700,glass_harbor,moss_ward,kelp cord,575,0.96,0.157318,0.278235,0.9,True,True
701,700,glass_harbor,orchid_engine,salt tea,580,0.96,0.157318,0.308235,0.9,True,True
702,700,cinder_garden,lichen_bridge,shade poles,580,0.96,0.177859,0.284118,0.9,True,True
702,700,cinder_garden,orchid_engine,cool bowls,575,0.96,0.177859,0.314118,0.9,True,True
703,700,lichen_bridge,moss_ward,signal bells,575,0.96,0.1892,0.19,0.9,True,True
703,700,lichen_bridge,cinder_garden,lichen soup,580,0.96,0.1892,0.22,0.9,True,True
704,700,orchid_engine,glass_harbor,orchid lamps,580,0.96,0.209741,0.195882,0.9,True,True
704,700,orchid_engine,cinder_garden,steam tea,575,0.96,0.209741,0.225882,0.9,True,True
705,705,moss_ward,glass_harbor,root cakes,585,0.96,0.137318,0.278235,0.9,True,True
705,705,moss_ward,lichen_bridge,jar seals,580,0.96,0.137318,0.308235,0.9,True,True
706,705,glass_harbor,moss_ward,kelp cord,580,0.96,0.157859,0.284118,0.9,True,True
706,705,glass_harbor,orchid_engine,salt tea,585,0.96,0.157859,0.314118,0.9,True,True
707,705,cinder_garden,lichen_bridge,shade poles,585,0.96,0.1692,0.19,0.9,True,True
707,705,cinder_garden,orchid_engine,cool bowls,580,0.96,0.1692,0.22,0.9,True,True
708,705,lichen_bridge,moss_ward,signal bells,580,0.96,0.189741,0.195882,0.9,True,True
708,705,lichen_bridge,cinder_garden,lichen soup,585,0.96,0.189741,0.225882,0.9,True,True
709,705,orchid_engine,glass_harbor,orchid lamps,585,0.96,0.210282,0.201765,0.9,True,True
709,705,orchid_engine,cinder_garden,steam tea,580,0.96,0.210282,0.231765,0.9,True,True
710,710,moss_ward,glass_harbor,root cakes,590,0.96,0.137859,0.284118,0.9,True,True
710,710,moss_ward,lichen_bridge,jar seals,585,0.96,0.137859,0.314118,0.9,True,True
711,710,glass_harbor,moss_ward,kelp cord,585,0.96,0.1492,0.19,0.9,True,True
711,710,glass_harbor,orchid_engine,salt tea,590,0.96,0.1492,0.22,0.9,True,True
712,710,cinder_garden,lichen_bridge,shade poles,590,0.96,0.169741,0.195882,0.9,True,True
712,710,cinder_garden,orchid_engine,cool bowls,585,0.96,0.169741,0.225882,0.9,True,True
713,710,lichen_bridge,moss_ward,signal bells,585,0.96,0.190282,0.201765,0.9,True,True
713,710,lichen_bridge,cinder_garden,lichen soup,590,0.96,0.190282,0.231765,0.9,True,True
714,710,orchid_engine,glass_harbor,orchid lamps,590,0.96,0.210824,0.207647,0.9,True,True
714,710,orchid_engine,cinder_garden,steam tea,585,0.96,0.210824,0.237647,0.9,True,True
715,715,moss_ward,glass_harbor,root cakes,595,0.96,0.1292,0.19,0.9,True,True
715,715,moss_ward,lichen_bridge,jar seals,590,0.96,0.1292,0.22,0.9,True,True
716,715,glass_harbor,moss_ward,kelp cord,590,0.96,0.149741,0.195882,0.9,True,True
716,715,glass_harbor,orchid_engine,salt tea,595,0.96,0.149741,0.225882,0.9,True,True
717,715,cinder_garden,lichen_bridge,shade poles,595,0.96,0.170282,0.201765,0.9,True,True
717,715,cinder_garden,orchid_engine,cool bowls,590,0.96,0.170282,0.231765,0.9,True,True
718,715,lichen_bridge,moss_ward,signal bells,590,0.96,0.190824,0.207647,0.9,True,True
718,715,lichen_bridge,cinder_garden,lichen soup,595,0.96,0.190824,0.237647,0.9,True,True
719,715,orchid_engine,glass_harbor,orchid lamps,595,0.96,0.211365,0.213529,0.9,True,True
719,715,orchid_engine,cinder_garden,steam tea,590,0.96,0.211365,0.243529,0.9,True,True
720,720,moss_ward,glass_harbor,root cakes,600,0.96,0.129741,0.195882,0.9,True,True
720,720,moss_ward,lichen_bridge,jar seals,595,0.96,0.129741,0.225882,0.9,True,True
721,720,glass_harbor,moss_ward,kelp cord,595,0.96,0.150282,0.201765,0.9,True,True
721,720,glass_harbor,orchid_engine,salt tea,600,0.96,0.150282,0.231765,0.9,True,True
722,720,cinder_garden,lichen_bridge,shade poles,600,0.96,0.170824,0.207647,0.9,True,True
722,720,cinder_garden,orchid_engine,cool bowls,595,0.96,0.170824,0.237647,0.9,True,True
723,720,lichen_bridge,moss_ward,signal bells,595,0.96,0.191365,0.213529,0.9,True,True
723,720,lichen_bridge,cinder_garden,lichen soup,600,0.96,0.191365,0.243529,0.9,True,True
724,720,orchid_engine,glass_harbor,orchid lamps,600,0.96,0.211906,0.219412,0.9,True,True
724,720,orchid_engine,cinder_garden,steam tea,595,0.96,0.211906,0.249412,0.9,True,True
725,725,moss_ward,glass_harbor,jar seals,605,0.96,0.148282,0.201765,0.9,True,True
725,725,moss_ward,lichen_bridge,dry cloaks,600,0.96,0.148282,0.231765,0.9,True,True
726,725,glass_harbor,moss_ward,salt tea,600,0.96,0.168824,0.207647,0.9,True,True
726,725,glass_harbor,orchid_engine,lantern lenses,605,0.96,0.168824,0.237647,0.9,True,True
727,725,cinder_garden,lichen_bridge,cool bowls,605,0.96,0.189365,0.213529,0.9,True,True
727,725,cinder_garden,orchid_engine,seed meal,600,0.96,0.189365,0.243529,0.9,True,True
728,725,lichen_bridge,moss_ward,lichen soup,600,0.96,0.209906,0.219412,0.9,True,True
728,725,lichen_bridge,cinder_garden,rope kits,605,0.96,0.209906,0.249412,0.9,True,True
729,725,orchid_engine,glass_harbor,steam tea,605,0.96,0.230447,0.225294,0.9,True,True
729,725,orchid_engine,cinder_garden,valve keys,600,0.96,0.230447,0.255294,0.9,True,True
730,730,moss_ward,glass_harbor,jar seals,610,0.96,0.148824,0.207647,0.9,True,True
730,730,moss_ward,lichen_bridge,dry cloaks,605,0.96,0.148824,0.237647,0.9,True,True
731,730,glass_harbor,moss_ward,salt tea,605,0.96,0.169365,0.213529,0.9,True,True
731,730,glass_harbor,orchid_engine,lantern lenses,610,0.96,0.169365,0.243529,0.9,True,True
732,730,cinder_garden,lichen_bridge,cool bowls,610,0.96,0.189906,0.219412,0.9,True,True
732,730,cinder_garden,orchid_engine,seed meal,605,0.96,0.189906,0.249412,0.9,True,True
733,730,lichen_bridge,moss_ward,lichen soup,605,0.96,0.210447,0.225294,0.9,True,True
733,730,lichen_bridge,cinder_garden,rope kits,610,0.96,0.210447,0.255294,0.9,True,True
734,730,orchid_engine,glass_harbor,steam tea,610,0.96,0.230988,0.231176,0.9,True,True
734,730,orchid_engine,cinder_garden,valve keys,605,0.96,0.230988,0.261176,0.9,True,True
735,735,moss_ward,glass_harbor,jar seals,615,0.96,0.149365,0.213529,0.9,True,True
735,735,moss_ward,lichen_bridge,dry cloaks,610,0.96,0.149365,0.243529,0.9,True,True
736,735,glass_harbor,moss_ward,salt tea,610,0.96,0.169906,0.219412,0.9,True,True
736,735,glass_harbor,orchid_engine,lantern lenses,615,0.96,0.169906,0.249412,0.9,True,True
737,735,cinder_garden,lichen_bridge,cool bowls,615,0.96,0.190447,0.225294,0.9,True,True
737,735,cinder_garden,orchid_engine,seed meal,610,0.96,0.190447,0.255294,0.9,True,True
738,735,lichen_bridge,moss_ward,lichen soup,610,0.96,0.210988,0.231176,0.9,True,True
738,735,lichen_bridge,cinder_garden,rope kits,615,0.96,0.210988,0.261176,0.9,True,True
739,735,orchid_engine,glass_harbor,steam tea,615,0.96,0.231529,0.237059,0.9,True,True
739,735,orchid_engine,cinder_garden,valve keys,610,0.96,0.231529,0.267059,0.9,True,True
740,740,moss_ward,glass_harbor,jar seals,620,0.96,0.149906,0.219412,0.9,True,True
740,740,moss_ward,lichen_bridge,dry cloaks,615,0.96,0.149906,0.249412,0.9,True,True
741,740,glass_harbor,moss_ward,salt tea,615,0.96,0.170447,0.225294,0.9,True,True
741,740,glass_harbor,orchid_engine,lantern lenses,620,0.96,0.170447,0.255294,0.9,True,True
742,740,cinder_garden,lichen_bridge,cool bowls,620,0.96,0.190988,0.231176,0.9,True,True
742,740,cinder_garden,orchid_engine,seed meal,615,0.96,0.190988,0.261176,0.9,True,True
743,740,lichen_bridge,moss_ward,lichen soup,615,0.96,0.211529,0.237059,0.9,True,True
743,740,lichen_bridge,cinder_garden,rope kits,620,0.96,0.211529,0.267059,0.9,True,True
744,740,orchid_engine,glass_harbor,steam tea,620,0.96,0.232071,0.242941,0.9,True,True
744,740,orchid_engine,cinder_garden,valve keys,615,0.96,0.232071,0.272941,0.9,True,True
745,745,moss_ward,glass_harbor,jar seals,625,0.96,0.150447,0.225294,0.9,True,True
745,745,moss_ward,lichen_bridge,dry cloaks,620,0.96,0.150447,0.255294,0.9,True,True
746,745,glass_harbor,moss_ward,salt tea,620,0.96,0.170988,0.231176,0.9,True,True
746,745,glass_harbor,orchid_engine,lantern lenses,625,0.96,0.170988,0.261176,0.9,True,True
747,745,cinder_garden,lichen_bridge,cool bowls,625,0.96,0.191529,0.237059,0.9,True,True
747,745,cinder_garden,orchid_engine,seed meal,620,0.96,0.191529,0.267059,0.9,True,True
748,745,lichen_bridge,moss_ward,lichen soup,620,0.96,0.212071,0.242941,0.9,True,True
748,745,lichen_bridge,cinder_garden,rope kits,625,0.96,0.212071,0.272941,0.9,True,True
749,745,orchid_engine,glass_harbor,steam tea,625,0.96,0.232612,0.248824,0.9,True,True
749,745,orchid_engine,cinder_garden,valve keys,620,0.96,0.232612,0.278824,0.9,True,True
750,750,moss_ward,glass_harbor,dry cloaks,630,0.96,0.170988,0.231176,0.9,True,True
750,750,moss_ward,lichen_bridge,root cakes,625,0.96,0.170988,0.261176,0.9,True,True
751,750,glass_harbor,moss_ward,lantern lenses,625,0.96,0.191529,0.237059,0.9,True,True
751,750,glass_harbor,orchid_engine,kelp cord,630,0.96,0.191529,0.267059,0.9,True,True
752,750,cinder_garden,lichen_bridge,seed meal,630,0.96,0.212071,0.242941,0.9,True,True
752,750,cinder_garden,orchid_engine,shade poles,625,0.96,0.212071,0.272941,0.9,True,True
753,750,lichen_bridge,moss_ward,rope kits,625,0.96,0.232612,0.248824,0.9,True,True
753,750,lichen_bridge,cinder_garden,signal bells,630,0.96,0.232612,0.278824,0.9,True,True
754,750,orchid_engine,glass_harbor,valve keys,630,0.96,0.253153,0.254706,0.9,True,True
754,750,orchid_engine,cinder_garden,orchid lamps,625,0.96,0.253153,0.284706,0.9,True,True
755,755,moss_ward,glass_harbor,dry cloaks,635,0.96,0.171529,0.237059,0.9,True,True
755,755,moss_ward,lichen_bridge,root cakes,630,0.96,0.171529,0.267059,0.9,True,True
756,755,glass_harbor,moss_ward,lantern lenses,630,0.96,0.192071,0.242941,0.9,True,True
756,755,glass_harbor,orchid_engine,kelp cord,635,0.96,0.192071,0.272941,0.9,True,True
757,755,cinder_garden,lichen_bridge,seed meal,635,0.96,0.212612,0.248824,0.9,True,True
757,755,cinder_garden,orchid_engine,shade poles,630,0.96,0.212612,0.278824,0.9,True,True
758,755,lichen_bridge,moss_ward,rope kits,630,0.96,0.233153,0.254706,0.9,True,True
758,755,lichen_bridge,cinder_garden,signal bells,635,0.96,0.233153,0.284706,0.9,True,True
759,755,orchid_engine,glass_harbor,valve keys,635,0.96,0.253694,0.260588,0.9,True,True
759,755,orchid_engine,cinder_garden,orchid lamps,630,0.96,0.253694,0.290588,0.9,True,True
760,760,moss_ward,glass_harbor,dry cloaks,640,0.96,0.172071,0.242941,0.9,True,True
760,760,moss_ward,lichen_bridge,root cakes,635,0.96,0.172071,0.272941,0.9,True,True
761,760,glass_harbor,moss_ward,lantern lenses,635,0.96,0.192612,0.248824,0.9,True,True
761,760,glass_harbor,orchid_engine,kelp cord,640,0.96,0.192612,0.278824,0.9,True,True
762,760,cinder_garden,lichen_bridge,seed meal,640,0.96,0.213153,0.254706,0.9,True,True
762,760,cinder_garden,orchid_engine,shade poles,635,0.96,0.213153,0.284706,0.9,True,True
763,760,lichen_bridge,moss_ward,rope kits,635,0.96,0.233694,0.260588,0.9,True,True
763,760,lichen_bridge,cinder_garden,signal bells,640,0.96,0.233694,0.290588,0.9,True,True
764,760,orchid_engine,glass_harbor,valve keys,640,0.96,0.254235,0.266471,0.9,True,True
764,760,orchid_engine,cinder_garden,orchid lamps,635,0.96,0.254235,0.296471,0.9,True,True
765,765,moss_ward,glass_harbor,dry cloaks,645,0.96,0.172612,0.248824,0.9,True,True
765,765,moss_ward,lichen_bridge,root cakes,640,0.96,0.172612,0.278824,0.9,True,True
766,765,glass_harbor,moss_ward,lantern lenses,640,0.96,0.193153,0.254706,0.9,True,True
766,765,glass_harbor,orchid_engine,kelp cord,645,0.96,0.193153,0.284706,0.9,True,True
767,765,cinder_garden,lichen_bridge,seed meal,645,0.96,0.213694,0.260588,0.9,True,True
767,765,cinder_garden,orchid_engine,shade poles,640,0.96,0.213694,0.290588,0.9,True,True
768,765,lichen_bridge,moss_ward,rope kits,640,0.96,0.234235,0.266471,0.9,True,True
768,765,lichen_bridge,cinder_garden,signal bells,645,0.96,0.234235,0.296471,0.9,True,True
769,765,orchid_engine,glass_harbor,valve keys,645,0.96,0.254776,0.272353,0.9,True,True
769,765,orchid_engine,cinder_garden,orchid lamps,640,0.96,0.254776,0.302353,0.9,True,True
770,770,moss_ward,glass_harbor,dry cloaks,650,0.96,0.173153,0.254706,0.9,True,True
770,770,moss_ward,lichen_bridge,root cakes,645,0.96,0.173153,0.284706,0.9,True,True
771,770,glass_harbor,moss_ward,lantern lenses,645,0.96,0.193694,0.260588,0.9,True,True
771,770,glass_harbor,orchid_engine,kelp cord,650,0.96,0.193694,0.290588,0.9,True,True
772,770,cinder_garden,lichen_bridge,seed meal,650,0.96,0.214235,0.266471,0.9,True,True
772,770,cinder_garden,orchid_engine,shade poles,645,0.96,0.214235,0.296471,0.9,True,True
773,770,lichen_bridge,moss_ward,rope kits,645,0.96,0.234776,0.272353,0.9,True,True
773,770,lichen_bridge,cinder_garden,signal bells,650,0.96,0.234776,0.302353,0.9,True,True
774,770,orchid_engine,glass_harbor,valve keys,650,0.96,0.255318,0.278235,0.9,True,True
774,770,orchid_engine,cinder_garden,orchid lamps,645,0.96,0.255318,0.308235,0.9,True,True
775,775,moss_ward,glass_harbor,root cakes,655,0.96,0.193694,0.260588,0.9,True,True
775,775,moss_ward,lichen_bridge,jar seals,650,0.96,0.193694,0.290588,0.9,True,True
776,775,glass_harbor,moss_ward,kelp cord,650,0.96,0.214235,0.266471,0.9,True,True
776,775,glass_harbor,orchid_engine,salt tea,655,0.96,0.214235,0.296471,0.9,True,True
777,775,cinder_garden,lichen_bridge,shade poles,655,0.96,0.234776,0.272353,0.9,True,True
777,775,cinder_garden,orchid_engine,cool bowls,650,0.96,0.234776,0.302353,0.9,True,True
778,775,lichen_bridge,moss_ward,signal bells,650,0.96,0.255318,0.278235,0.9,True,True
778,775,lichen_bridge,cinder_garden,lichen soup,655,0.96,0.255318,0.308235,0.9,True,True
779,775,orchid_engine,glass_harbor,orchid lamps,655,0.96,0.275859,0.284118,0.9,True,True
779,775,orchid_engine,cinder_garden,steam tea,650,0.96,0.275859,0.314118,0.9,True,True
780,780,moss_ward,glass_harbor,root cakes,660,0.96,0.194235,0.266471,0.9,True,True
780,780,moss_ward,lichen_bridge,jar seals,655,0.96,0.194235,0.296471,0.9,True,True
781,780,glass_harbor,moss_ward,kelp cord,655,0.96,0.214776,0.272353,0.9,True,True
781,780,glass_harbor,orchid_engine,salt tea,660,0.96,0.214776,0.302353,0.9,True,True
782,780,cinder_garden,lichen_bridge,shade poles,660,0.96,0.235318,0.278235,0.9,True,True
782,780,cinder_garden,orchid_engine,cool bowls,655,0.96,0.235318,0.308235,0.9,True,True
783,780,lichen_bridge,moss_ward,signal bells,655,0.96,0.255859,0.284118,0.9,True,True
783,780,lichen_bridge,cinder_garden,lichen soup,660,0.96,0.255859,0.314118,0.9,True,True
784,780,orchid_engine,glass_harbor,orchid lamps,660,0.96,0.2672,0.19,0.9,True,True
784,780,orchid_engine,cinder_garden,steam tea,655,0.96,0.2672,0.22,0.9,True,True
785,785,moss_ward,glass_harbor,root cakes,665,0.96,0.194776,0.272353,0.9,True,True
785,785,moss_ward,lichen_bridge,jar seals,660,0.96,0.194776,0.302353,0.9,True,True
786,785,glass_harbor,moss_ward,kelp cord,660,0.96,0.215318,0.278235,0.9,True,True
786,785,glass_harbor,orchid_engine,salt tea,665,0.96,0.215318,0.308235,0.9,True,True
787,785,cinder_garden,lichen_bridge,shade poles,665,0.96,0.235859,0.284118,0.9,True,True
787,785,cinder_garden,orchid_engine,cool bowls,660,0.96,0.235859,0.314118,0.9,True,True
788,785,lichen_bridge,moss_ward,signal bells,660,0.96,0.2472,0.19,0.9,True,True
788,785,lichen_bridge,cinder_garden,lichen soup,665,0.96,0.2472,0.22,0.9,True,True
789,785,orchid_engine,glass_harbor,orchid lamps,665,0.96,0.267741,0.195882,0.9,True,True
789,785,orchid_engine,cinder_garden,steam tea,660,0.96,0.267741,0.225882,0.9,True,True
790,790,moss_ward,glass_harbor,root cakes,670,0.96,0.195318,0.278235,0.9,True,True
790,790,moss_ward,lichen_bridge,jar seals,665,0.96,0.195318,0.308235,0.9,True,True
791,790,glass_harbor,moss_ward,kelp cord,665,0.96,0.215859,0.284118,0.9,True,True
791,790,glass_harbor,orchid_engine,salt tea,670,0.96,0.215859,0.314118,0.9,True,True
792,790,cinder_garden,lichen_bridge,shade poles,670,0.96,0.2272,0.19,0.9,True,True
792,790,cinder_garden,orchid_engine,cool bowls,665,0.96,0.2272,0.22,0.9,True,True
793,790,lichen_bridge,moss_ward,signal bells,665,0.96,0.247741,0.195882,0.9,True,True
793,790,lichen_bridge,cinder_garden,lichen soup,670,0.96,0.247741,0.225882,0.9,True,True
794,790,orchid_engine,glass_harbor,orchid lamps,670,0.96,0.268282,0.201765,0.9,True,True
794,790,orchid_engine,cinder_garden,steam tea,665,0.96,0.268282,0.231765,0.9,True,True
795,795,moss_ward,glass_harbor,root cakes,675,0.96,0.195859,0.284118,0.9,True,True
795,795,moss_ward,lichen_bridge,jar seals,670,0.96,0.195859,0.314118,0.9,True,True
796,795,glass_harbor,moss_ward,kelp cord,670,0.96,0.2072,0.19,0.9,True,True
796,795,glass_harbor,orchid_engine,salt tea,675,0.96,0.2072,0.22,0.9,True,True
797,795,cinder_garden,lichen_bridge,shade poles,675,0.96,0.227741,0.195882,0.9,True,True
797,795,cinder_garden,orchid_engine,cool bowls,670,0.96,0.227741,0.225882,0.9,True,True
798,795,lichen_bridge,moss_ward,signal bells,670,0.96,0.248282,0.201765,0.9,True,True
798,795,lichen_bridge,cinder_garden,lichen soup,675,0.96,0.248282,0.231765,0.9,True,True
799,795,orchid_engine,glass_harbor,orchid lamps,675,0.96,0.268824,0.207647,0.9,True,True
799,795,orchid_engine,cinder_garden,steam tea,670,0.96,0.268824,0.237647,0.9,True,True
800,800,moss_ward,glass_harbor,jar seals,680,0.96,0.2072,0.19,0.9,True,True
800,800,moss_ward,lichen_bridge,dry cloaks,675,0.96,0.2072,0.22,0.9,True,True
801,800,glass_harbor,moss_ward,salt tea,675,0.96,0.227741,0.195882,0.9,True,True
801,800,glass_harbor,orchid_engine,lantern lenses,680,0.96,0.227741,0.225882,0.9,True,True
802,800,cinder_garden,lichen_bridge,cool bowls,680,0.96,0.248282,0.201765,0.9,True,True
802,800,cinder_garden,orchid_engine,seed meal,675,0.96,0.248282,0.231765,0.9,True,True
803,800,lichen_bridge,moss_ward,lichen soup,675,0.96,0.268824,0.207647,0.9,True,True
803,800,lichen_bridge,cinder_garden,rope kits,680,0.96,0.268824,0.237647,0.9,True,True
804,800,orchid_engine,glass_harbor,steam tea,680,0.96,0.109365,0.213529,0.9,True,True
804,800,orchid_engine,cinder_garden,valve keys,675,0.96,0.109365,0.243529,0.9,True,True
805,805,moss_ward,glass_harbor,jar seals,685,0.96,0.207741,0.195882,0.9,True,True
805,805,moss_ward,lichen_bridge,dry cloaks,680,0.96,0.207741,0.225882,0.9,True,True
806,805,glass_harbor,moss_ward,salt tea,680,0.96,0.228282,0.201765,0.9,True,True
806,805,glass_harbor,orchid_engine,lantern lenses,685,0.96,0.228282,0.231765,0.9,True,True
807,805,cinder_garden,lichen_bridge,cool bowls,685,0.96,0.248824,0.207647,0.9,True,True
807,805,cinder_garden,orchid_engine,seed meal,680,0.96,0.248824,0.237647,0.9,True,True
808,805,lichen_bridge,moss_ward,lichen soup,680,0.96,0.269365,0.213529,0.9,True,True
808,805,lichen_bridge,cinder_garden,rope kits,685,0.96,0.269365,0.243529,0.9,True,True
809,805,orchid_engine,glass_harbor,steam tea,685,0.96,0.109906,0.219412,0.9,True,True
809,805,orchid_engine,cinder_garden,valve keys,680,0.96,0.109906,0.249412,0.9,True,True
810,810,moss_ward,glass_harbor,jar seals,690,0.96,0.208282,0.201765,0.9,True,True
810,810,moss_ward,lichen_bridge,dry cloaks,685,0.96,0.208282,0.231765,0.9,True,True
811,810,glass_harbor,moss_ward,salt tea,685,0.96,0.228824,0.207647,0.9,True,True
811,810,glass_harbor,orchid_engine,lantern lenses,690,0.96,0.228824,0.237647,0.9,True,True
812,810,cinder_garden,lichen_bridge,cool bowls,690,0.96,0.249365,0.213529,0.9,True,True
812,810,cinder_garden,orchid_engine,seed meal,685,0.96,0.249365,0.243529,0.9,True,True
