tick_id,day,route_id,replay_event,state_hash,includes_editable_state,includes_import_export,includes_branch_comparison,includes_simultaneous_task,includes_agent_dialogue,includes_reload_persistence,replay_exportable
499,34,roofward_archive,roofward_archive:cool archive lane:v52:task30:turn8,v31-532456,True,False,True,False,False,False,True
500,34,archive_signal,archive_signal:stone kiosk path:v41:task30:turn11,v31-473139,True,False,True,True,False,False,True
501,34,signal_orchard,signal_orchard:river lantern loop:v50:task28:turn8,v31-522638,True,False,True,False,False,False,True
502,34,orchard_riverbend,orchard_riverbend:market plank route:v46:task28:turn11,v31-565017,True,False,True,False,False,False,True
503,34,central_repair_ring,central_repair_ring:outer bell path:v49:task30:turn8,v31-548993,True,False,True,False,False,False,True
504,34,riverbend_roofward,riverbend_roofward:river ford:v45:task27:turn11,v31-455741,True,True,True,False,False,False,True
505,34,roofward_archive,roofward_archive:cool archive lane:v53:task31:turn8,v31-509778,True,False,True,True,False,False,True
506,34,archive_signal,archive_signal:stone kiosk path:v41:task31:turn12,v31-473775,True,False,True,True,True,False,True
507,34,signal_orchard,signal_orchard:river lantern loop:v51:task28:turn8,v31-523251,True,False,True,False,False,False,True
508,34,orchard_riverbend,orchard_riverbend:market plank route:v46:task29:turn11,v31-543437,True,False,True,True,False,False,True
509,34,central_repair_ring,central_repair_ring:outer bell path:v50:task30:turn8,v31-525834,True,True,True,False,False,True,True
510,35,roofward_archive,roofward_archive:cool archive lane:v54:task31:turn8,v31-509542,True,False,True,False,False,True,True
511,35,archive_signal,archive_signal:stone kiosk path:v43:task31:turn12,v31-472655,True,True,True,False,False,False,True
512,35,signal_orchard,signal_orchard:river lantern loop:v51:task29:turn8,v31-502247,True,False,True,True,False,False,True
513,35,orchard_riverbend,orchard_riverbend:market plank route:v46:task29:turn12,v31-543096,True,False,True,False,True,False,True
514,35,central_repair_ring,central_repair_ring:outer bell path:v51:task30:turn8,v31-539935,True,False,True,False,False,False,True
515,35,riverbend_roofward,riverbend_roofward:river ford:v45:task28:turn11,v31-456034,True,False,True,True,False,False,True
516,35,roofward_archive,roofward_archive:cool archive lane:v54:task31:turn8,v31-524552,True,False,True,False,False,False,True
517,35,archive_signal,archive_signal:stone kiosk path:v44:task31:turn12,v31-487182,True,False,True,False,False,False,True
518,35,signal_orchard,signal_orchard:river lantern loop:v53:task30:turn8,v31-502063,True,True,True,True,False,False,True
519,35,orchard_riverbend,orchard_riverbend:market plank route:v47:task29:turn12,v31-543840,True,True,True,False,False,False,True
520,35,central_repair_ring,central_repair_ring:outer bell path:v51:task31:turn8,v31-525475,True,False,True,True,False,False,True
521,35,riverbend_roofward,riverbend_roofward:river ford:v45:task28:turn12,v31-455778,True,False,True,False,True,False,True
522,35,roofward_archive,roofward_archive:cool archive lane:v55:task31:turn8,v31-509901,True,False,True,False,False,True,True
523,35,archive_signal,archive_signal:stone kiosk path:v45:task32:turn12,v31-473241,True,False,True,True,False,False,True
524,35,signal_orchard,signal_orchard:river lantern loop:v54:task31:turn8,v31-502163,True,True,True,True,False,True,True
525,36,orchard_riverbend,orchard_riverbend:market plank route:v49:task30:turn12,v31-542875,True,True,True,True,False,True,True
526,36,central_repair_ring,central_repair_ring:outer bell path:v52:task31:turn8,v31-526220,True,True,True,False,False,False,True
527,36,riverbend_roofward,riverbend_roofward:river ford:v45:task28:turn12,v31-483639,True,False,True,True,False,False,True
528,36,roofward_archive,roofward_archive:cool archive lane:v55:task31:turn9,v31-510411,True,False,True,False,True,False,True
529,36,archive_signal,archive_signal:paper lane:v46:task32:turn12,v31-411625,True,False,True,False,False,False,True
530,36,signal_orchard,signal_orchard:river lantern loop:v55:task32:turn8,v31-502138,True,False,True,True,False,False,True
531,36,orchard_riverbend,orchard_riverbend:market plank route:v49:task31:turn12,v31-542750,True,False,True,True,False,False,True
532,36,central_repair_ring,central_repair_ring:outer bell path:v52:task31:turn8,v31-540571,True,False,True,False,False,False,True
533,36,riverbend_roofward,riverbend_roofward:river ford:v46:task28:turn12,v31-483490,True,False,True,False,False,False,True
534,36,roofward_archive,roofward_archive:cool archive lane:v56:task31:turn9,v31-510386,True,True,True,False,False,False,True
535,36,archive_signal,archive_signal:paper lane:v46:task33:turn12,v31-397952,True,False,True,True,False,False,True
536,36,signal_orchard,signal_orchard:river lantern loop:v56:task32:turn9,v31-502751,True,False,True,False,True,False,True
537,36,orchard_riverbend,orchard_riverbend:market plank route:v50:task32:turn12,v31-542542,True,False,True,True,False,False,True
538,36,central_repair_ring,central_repair_ring:outer bell path:v52:task32:turn8,v31-526604,True,False,True,True,False,False,True
539,36,riverbend_roofward,riverbend_roofward:river ford:v47:task28:turn12,v31-456877,True,True,True,False,False,True,True
540,37,roofward_archive,roofward_archive:cool archive lane:v57:task31:turn9,v31-510235,True,False,True,False,False,True,True
541,37,archive_signal,archive_signal:paper lane:v47:task33:turn12,v31-397916,True,True,True,False,False,False,True
542,37,signal_orchard,signal_orchard:river lantern loop:v56:task33:turn9,v31-502623,True,False,True,True,False,False,True
543,37,orchard_riverbend,orchard_riverbend:fen track:v51:task32:turn13,v31-423929,True,False,True,False,True,False,True
544,37,central_repair_ring,central_repair_ring:outer bell path:v53:task32:turn8,v31-540517,True,False,True,True,False,False,True
545,37,riverbend_roofward,riverbend_roofward:river ford:v47:task29:turn12,v31-456745,True,False,True,True,False,False,True
546,37,roofward_archive,roofward_archive:cool archive lane:v57:task31:turn9,v31-524974,True,False,True,False,False,False,True
547,37,archive_signal,archive_signal:paper lane:v47:task33:turn12,v31-411457,True,False,True,False,False,False,True
548,37,signal_orchard,signal_orchard:river lantern loop:v57:task33:turn9,v31-517629,True,False,True,False,False,False,True
549,37,orchard_riverbend,orchard_riverbend:fen track:v53:task32:turn13,v31-424770,True,True,True,False,False,False,True
550,37,central_repair_ring,central_repair_ring:outer bell path:v53:task33:turn8,v31-526330,True,False,True,True,False,False,True
551,37,riverbend_roofward,riverbend_roofward:river ford:v47:task29:turn13,v31-456489,True,False,True,False,True,True,True
552,37,roofward_archive,roofward_archive:cool archive lane:v58:task31:turn9,v31-524823,True,False,True,False,False,False,True
553,37,archive_signal,archive_signal:paper lane:v47:task34:turn12,v31-398290,True,False,True,True,False,False,True
554,37,signal_orchard,signal_orchard:river lantern loop:v58:task33:turn9,v31-503208,True,True,True,False,False,True,True
555,38,orchard_riverbend,orchard_riverbend:market plank route:v54:task32:turn13,v31-543092,True,False,True,False,False,True,True
556,38,central_repair_ring,central_repair_ring:inner repair yard:v55:task33:turn8,v31-555316,True,True,True,False,False,False,True
557,38,riverbend_roofward,riverbend_roofward:river ford:v47:task30:turn13,v31-456006,True,False,True,True,False,False,True
558,38,roofward_archive,roofward_archive:cool archive lane:v58:task31:turn10,v31-511104,True,False,True,False,True,False,True
559,38,archive_signal,archive_signal:paper lane:v48:task34:turn12,v31-412187,True,False,True,False,False,False,True
560,38,signal_orchard,signal_orchard:river lantern loop:v58:task34:turn9,v31-503080,True,False,True,True,False,False,True
561,38,orchard_riverbend,orchard_riverbend:market plank route:v54:task32:turn13,v31-557550,True,False,True,False,False,False,True
562,38,central_repair_ring,central_repair_ring:outer bell path:v56:task33:turn8,v31-541369,True,False,True,False,False,False,True
563,38,riverbend_roofward,riverbend_roofward:river ford:v48:task30:turn13,v31-469300,True,False,True,False,False,False,True
564,38,roofward_archive,roofward_archive:cool archive lane:v59:task31:turn10,v31-511079,True,True,True,False,False,False,True
565,38,archive_signal,archive_signal:paper lane:v48:task35:turn12,v31-398767,True,False,True,True,False,False,True
566,38,signal_orchard,signal_orchard:river lantern loop:v58:task34:turn10,v31-503590,True,False,True,False,True,False,True
567,38,orchard_riverbend,orchard_riverbend:market plank route:v56:task32:turn13,v31-543686,True,True,True,False,False,False,True
568,38,central_repair_ring,central_repair_ring:outer bell path:v57:task34:turn8,v31-527783,True,False,True,True,False,False,True
569,38,riverbend_roofward,riverbend_roofward:river ford:v49:task30:turn13,v31-456595,True,True,True,False,False,True,True
570,39,roofward_archive,roofward_archive:cool archive lane:v59:task31:turn10,v31-510823,True,False,True,False,False,True,True
571,39,archive_signal,archive_signal:paper lane:v49:task35:turn12,v31-398731,True,True,True,False,False,False,True
572,39,signal_orchard,signal_orchard:river lantern loop:v58:task35:turn10,v31-503462,True,False,True,True,False,False,True
573,39,orchard_riverbend,orchard_riverbend:market plank route:v56:task32:turn14,v31-543430,True,False,True,False,True,False,True
574,39,central_repair_ring,central_repair_ring:outer bell path:v59:task34:turn8,v31-527870,True,True,True,False,False,False,True
575,39,riverbend_roofward,riverbend_roofward:river ford:v49:task31:turn13,v31-456463,True,False,True,True,False,False,True
576,39,roofward_archive,roofward_archive:cool archive lane:v59:task31:turn10,v31-525291,True,False,True,False,False,False,True
577,39,archive_signal,archive_signal:paper lane:v49:task35:turn12,v31-412778,True,False,True,False,False,False,True
578,39,signal_orchard,signal_orchard:river lantern loop:v59:task35:turn10,v31-518199,True,False,True,False,False,False,True
579,39,orchard_riverbend,orchard_riverbend:market plank route:v57:task32:turn14,v31-544174,True,True,True,False,False,False,True
580,39,central_repair_ring,central_repair_ring:outer bell path:v59:task35:turn8,v31-527744,True,False,True,True,False,True,True
581,39,riverbend_roofward,riverbend_roofward:river ford:v49:task31:turn14,v31-456207,True,False,True,False,True,False,True
582,39,roofward_archive,roofward_archive:cool archive lane:v60:task31:turn10,v31-524194,True,False,True,False,False,False,True
583,39,archive_signal,archive_signal:paper lane:v49:task36:turn12,v31-399105,True,False,True,True,False,False,True
584,39,signal_orchard,signal_orchard:river lantern loop:v60:task35:turn10,v31-503119,True,True,True,False,False,True,True
585,40,central_repair_ring,central_repair_ring:inner repair yard:v60:task35:turn8,v31-555443,True,False,True,False,False,True,True
586,40,riverbend_roofward,riverbend_roofward:river ford:v50:task32:turn14,v31-456020,True,True,True,True,False,False,True
587,40,roofward_archive,roofward_archive:cool archive lane:v60:task32:turn10,v31-510790,True,False,True,True,False,False,True
588,40,archive_signal,archive_signal:paper lane:v49:task36:turn13,v31-399530,True,False,True,False,True,False,True
589,40,signal_orchard,signal_orchard:river lantern loop:v60:task35:turn10,v31-525013,True,False,True,False,False,False,True
590,40,orchard_riverbend,orchard_riverbend:market plank route:v57:task33:turn14,v31-543708,True,False,True,True,False,False,True
591,40,central_repair_ring,central_repair_ring:inner repair yard:v60:task35:turn8,v31-577569,True,False,True,False,False,False,True
592,40,riverbend_roofward,riverbend_roofward:river ford:v50:task33:turn14,v31-455888,True,False,True,True,False,False,True
593,40,roofward_archive,roofward_archive:cool archive lane:v61:task32:turn10,v31-531584,True,False,True,False,False,False,True
594,40,archive_signal,archive_signal:paper lane:v50:task36:turn13,v31-398566,True,True,True,False,False,False,True
595,40,signal_orchard,signal_orchard:river lantern loop:v60:task35:turn10,v31-524757,True,False,True,True,False,False,True
596,40,orchard_riverbend,orchard_riverbend:market plank route:v57:task33:turn15,v31-544218,True,False,True,False,True,False,True
597,40,central_repair_ring,central_repair_ring:inner repair yard:v61:task35:turn8,v31-577911,True,False,True,False,False,False,True
598,40,riverbend_roofward,riverbend_roofward:river ford:v50:task34:turn14,v31-456522,True,False,True,True,False,False,True
599,40,roofward_archive,roofward_archive:cool archive lane:v62:task32:turn10,v31-511380,True,True,True,False,False,True,True
600,41,archive_signal,archive_signal:stone kiosk path:v51:task36:turn13,v31-473464,True,False,True,False,False,True,True
601,41,signal_orchard,signal_orchard:river lantern loop:v61:task35:turn10,v31-502503,True,True,True,False,False,False,True
602,41,orchard_riverbend,orchard_riverbend:market plank route:v57:task34:turn15,v31-543336,True,False,True,True,False,False,True
603,41,central_repair_ring,central_repair_ring:inner repair yard:v61:task35:turn9,v31-554792,True,False,True,False,True,False,True
604,41,riverbend_roofward,riverbend_roofward:orchard ridge detour:v51:task34:turn14,v31-606789,True,False,True,False,False,False,True
605,41,roofward_archive,roofward_archive:cool archive lane:v62:task33:turn10,v31-510496,True,False,True,True,False,False,True
606,41,archive_signal,archive_signal:stone kiosk path:v51:task36:turn13,v31-494457,True,False,True,False,False,False,True
607,41,signal_orchard,signal_orchard:river lantern loop:v61:task35:turn10,v31-524751,True,False,True,False,False,False,True
608,41,orchard_riverbend,orchard_riverbend:market plank route:v57:task34:turn15,v31-565792,True,False,True,False,False,False,True
609,41,central_repair_ring,central_repair_ring:inner repair yard:v62:task35:turn9,v31-555539,True,True,True,False,False,True,True
610,41,riverbend_roofward,riverbend_roofward:orchard ridge detour:v51:task35:turn14,v31-583963,True,False,True,True,False,False,True
611,41,roofward_archive,roofward_archive:cool archive lane:v62:task34:turn11,v31-510369,True,False,True,True,True,False,True
612,41,archive_signal,archive_signal:stone kiosk path:v52:task36:turn13,v31-494304,True,False,True,False,False,False,True
613,41,signal_orchard,signal_orchard:river lantern loop:v61:task36:turn10,v31-502885,True,False,True,True,False,False,True
614,41,orchard_riverbend,orchard_riverbend:market plank route:v58:task34:turn15,v31-543824,True,True,True,False,False,True,True
615,42,central_repair_ring,central_repair_ring:inner repair yard:v63:task35:turn9,v31-578324,True,False,True,False,False,True,True
616,42,riverbend_roofward,riverbend_roofward:orchard ridge detour:v52:task35:turn14,v31-584711,True,True,True,False,False,False,True
617,42,roofward_archive,roofward_archive:cool archive lane:v62:task35:turn11,v31-511008,True,False,True,True,False,False,True
618,42,archive_signal,archive_signal:stone kiosk path:v52:task37:turn14,v31-474457,True,False,True,True,True,False,True
619,42,signal_orchard,signal_orchard:dusk road:v62:task36:turn10,v31-407285,True,False,True,False,False,False,True
620,42,orchard_riverbend,orchard_riverbend:market plank route:v58:task35:turn15,v31-543699,True,False,True,True,False,False,True
621,42,central_repair_ring,central_repair_ring:inner repair yard:v63:task35:turn9,v31-577240,True,False,True,False,False,False,True
622,42,riverbend_roofward,riverbend_roofward:orchard ridge detour:v52:task35:turn14,v31-606170,True,False,True,False,False,False,True
623,42,roofward_archive,roofward_archive:cool archive lane:v64:task35:turn11,v31-511088,True,True,True,False,False,False,True
624,42,archive_signal,archive_signal:stone kiosk path:v53:task38:turn14,v31-474553,True,True,True,True,False,False,True
625,42,signal_orchard,signal_orchard:dusk road:v62:task37:turn10,v31-387743,True,False,True,True,False,False,True
626,42,orchard_riverbend,orchard_riverbend:market plank route:v58:task35:turn16,v31-544209,True,False,True,False,True,False,True
627,42,central_repair_ring,central_repair_ring:inner repair yard:v63:task35:turn9,v31-578167,True,False,True,False,False,False,True
628,42,riverbend_roofward,riverbend_roofward:orchard ridge detour:v52:task36:turn14,v31-585099,True,False,True,True,False,False,True
629,42,roofward_archive,roofward_archive:cool archive lane:v65:task35:turn11,v31-511829,True,True,True,False,False,True,True
630,43,archive_signal,archive_signal:stone kiosk path:v55:task38:turn14,v31-474626,True,True,True,False,False,True,True
631,43,signal_orchard,signal_orchard:dusk road:v63:task38:turn10,v31-387825,True,True,True,True,False,False,True
632,43,orchard_riverbend,orchard_riverbend:market plank route:v58:task36:turn16,v31-544084,True,False,True,True,False,False,True
633,43,central_repair_ring,central_repair_ring:inner repair yard:v63:task35:turn10,v31-577220,True,False,True,False,True,False,True
634,43,riverbend_roofward,riverbend_roofward:orchard ridge detour:v53:task36:turn14,v31-607373,True,False,True,False,False,False,True
635,43,roofward_archive,roofward_archive:cool archive lane:v65:task36:turn11,v31-511702,True,False,True,True,False,False,True
636,43,archive_signal,archive_signal:stone kiosk path:v55:task38:turn14,v31-503976,True,False,True,False,False,False,True
637,43,signal_orchard,signal_orchard:dusk road:v63:task39:turn10,v31-388454,True,False,True,True,False,False,True
638,43,orchard_riverbend,orchard_riverbend:fen track:v59:task36:turn16,v31-426165,True,False,True,False,False,True,True
639,43,central_repair_ring,central_repair_ring:inner repair yard:v64:task35:turn10,v31-556136,True,True,True,False,False,False,True
640,43,riverbend_roofward,riverbend_roofward:orchard ridge detour:v53:task37:turn14,v31-584828,True,False,True,True,False,False,True
641,43,roofward_archive,roofward_archive:cool archive lane:v65:task36:turn12,v31-511446,True,False,True,False,True,False,True
642,43,archive_signal,archive_signal:stone kiosk path:v56:task38:turn14,v31-503823,True,False,True,False,False,False,True
643,43,signal_orchard,signal_orchard:dusk road:v63:task40:turn10,v31-387245,True,False,True,True,False,False,True
644,43,orchard_riverbend,orchard_riverbend:fen track:v60:task36:turn16,v31-425179,True,True,True,False,False,True,True
645,44,central_repair_ring,central_repair_ring:inner repair yard:v65:task35:turn10,v31-555988,True,False,True,False,False,True,True
646,44,riverbend_roofward,riverbend_roofward:orchard ridge detour:v54:task37:turn14,v31-585576,True,True,True,False,False,False,True
647,44,roofward_archive,roofward_archive:cool archive lane:v65:task37:turn12,v31-512085,True,False,True,True,False,False,True
648,44,archive_signal,archive_signal:stone kiosk path:v56:task38:turn15,v31-475493,True,False,True,False,True,False,True
649,44,signal_orchard,signal_orchard:dusk road:v64:task40:turn10,v31-408147,True,False,True,False,False,False,True
650,44,orchard_riverbend,orchard_riverbend:fen track:v60:task37:turn16,v31-425045,True,False,True,True,False,False,True
651,44,central_repair_ring,central_repair_ring:inner repair yard:v65:task35:turn10,v31-577139,True,False,True,False,False,False,True
652,44,riverbend_roofward,riverbend_roofward:river ford:v55:task37:turn14,v31-478002,True,False,True,False,False,False,True
653,44,roofward_archive,roofward_archive:glass stair:v66:task37:turn12,v31-463691,True,False,True,False,False,False,True
654,44,archive_signal,archive_signal:stone kiosk path:v57:task38:turn15,v31-475463,True,True,True,False,False,False,True
655,44,signal_orchard,signal_orchard:dusk road:v64:task41:turn10,v31-387721,True,False,True,True,False,False,True
656,44,orchard_riverbend,orchard_riverbend:fen track:v60:task38:turn17,v31-425677,True,False,True,True,True,False,True
657,44,central_repair_ring,central_repair_ring:inner repair yard:v66:task35:turn10,v31-577757,True,False,True,False,False,False,True
658,44,riverbend_roofward,riverbend_roofward:river ford:v57:task38:turn14,v31-457877,True,True,True,True,False,False,True
659,44,roofward_archive,roofward_archive:glass stair:v67:task37:turn12,v31-443752,True,True,True,False,False,True,True
660,45,signal_orchard,signal_orchard:dusk road:v65:task41:turn10,v31-387483,True,False,True,False,False,True,True
661,45,orchard_riverbend,orchard_riverbend:fen track:v61:task38:turn17,v31-425561,True,True,True,False,False,False,True
662,45,central_repair_ring,central_repair_ring:inner repair yard:v66:task36:turn10,v31-556141,True,False,True,True,False,False,True
663,45,riverbend_roofward,riverbend_roofward:river ford:v57:task38:turn15,v31-471501,True,False,True,False,True,False,True
664,45,roofward_archive,roofward_archive:cool archive lane:v68:task37:turn12,v31-526668,True,False,True,False,False,False,True
665,45,archive_signal,archive_signal:stone kiosk path:v57:task39:turn15,v31-475758,True,False,True,True,False,False,True
666,45,signal_orchard,signal_orchard:dusk road:v65:task41:turn10,v31-401423,True,False,True,False,False,False,True
667,45,orchard_riverbend,orchard_riverbend:fen track:v61:task38:turn17,v31-426071,True,False,True,False,False,True,True
668,45,central_repair_ring,central_repair_ring:inner repair yard:v67:task37:turn10,v31-556891,True,False,True,True,False,False,True
669,45,riverbend_roofward,riverbend_roofward:river ford:v58:task38:turn15,v31-458274,True,True,True,False,False,False,True
670,45,roofward_archive,roofward_archive:cool archive lane:v69:task38:turn12,v31-512417,True,False,True,True,False,False,True
671,45,archive_signal,archive_signal:stone kiosk path:v57:task39:turn16,v31-475502,True,False,True,False,True,False,True
672,45,signal_orchard,signal_orchard:dusk road:v67:task41:turn10,v31-388059,True,True,True,False,False,False,True
673,45,orchard_riverbend,orchard_riverbend:fen track:v61:task39:turn17,v31-425937,True,False,True,True,False,False,True
674,45,central_repair_ring,central_repair_ring:inner repair yard:v68:task38:turn10,v31-557004,True,True,True,True,False,True,True
675,46,riverbend_roofward,riverbend_roofward:river ford:v59:task38:turn15,v31-458125,True,False,True,False,False,True,True
676,46,roofward_archive,roofward_archive:cool archive lane:v70:task38:turn12,v31-512212,True,True,True,False,False,False,True
677,46,archive_signal,archive_signal:stone kiosk path:v58:task40:turn16,v31-475106,True,False,True,True,False,False,True
678,46,signal_orchard,signal_orchard:dusk road:v67:task41:turn11,v31-388569,True,False,True,False,True,False,True
679,46,orchard_riverbend,orchard_riverbend:market plank route:v63:task39:turn17,v31-544214,True,True,True,False,False,False,True
680,46,central_repair_ring,central_repair_ring:inner repair yard:v68:task38:turn10,v31-571292,True,False,True,True,False,False,True
681,46,riverbend_roofward,riverbend_roofward:river ford:v59:task38:turn15,v31-471312,True,False,True,False,False,False,True
682,46,roofward_archive,roofward_archive:cool archive lane:v70:task38:turn12,v31-526456,True,False,True,False,False,False,True
683,46,archive_signal,archive_signal:stone kiosk path:v59:task40:turn16,v31-503933,True,False,True,False,False,False,True
684,46,signal_orchard,signal_orchard:dusk road:v68:task41:turn11,v31-388532,True,True,True,False,False,False,True
685,46,orchard_riverbend,orchard_riverbend:market plank route:v63:task40:turn17,v31-542909,True,False,True,True,False,False,True
686,46,central_repair_ring,central_repair_ring:inner repair yard:v68:task38:turn11,v31-557258,True,False,True,False,True,False,True
687,46,riverbend_roofward,riverbend_roofward:river ford:v60:task38:turn15,v31-476782,True,False,True,False,False,False,True
688,46,roofward_archive,roofward_archive:cool archive lane:v70:task39:turn12,v31-512595,True,False,True,True,False,False,True
689,46,archive_signal,archive_signal:stone kiosk path:v61:task40:turn16,v31-474864,True,True,True,False,False,True,True
690,47,signal_orchard,signal_orchard:river lantern loop:v69:task41:turn11,v31-503988,True,False,True,False,False,True,True
691,47,orchard_riverbend,orchard_riverbend:market plank route:v64:task40:turn17,v31-542887,True,True,True,False,False,False,True
692,47,central_repair_ring,central_repair_ring:inner repair yard:v68:task39:turn11,v31-557134,True,False,True,True,False,False,True
693,47,riverbend_roofward,riverbend_roofward:river ford:v60:task38:turn16,v31-477305,True,False,True,False,True,False,True
694,47,roofward_archive,roofward_archive:cool archive lane:v71:task39:turn12,v31-526402,True,False,True,False,False,False,True
695,47,archive_signal,archive_signal:stone kiosk path:v61:task41:turn16,v31-474734,True,False,True,True,False,False,True
696,47,signal_orchard,signal_orchard:river lantern loop:v70:task41:turn11,v31-503673,True,False,True,False,False,True,True
697,47,orchard_riverbend,orchard_riverbend:market plank route:v64:task40:turn17,v31-557561,True,False,True,False,False,False,True
698,47,central_repair_ring,central_repair_ring:inner repair yard:v69:task39:turn11,v31-572573,True,False,True,False,False,False,True
699,47,riverbend_roofward,riverbend_roofward:river ford:v61:task38:turn16,v31-456914,True,True,True,False,False,False,True
700,47,roofward_archive,roofward_archive:cool archive lane:v71:task40:turn12,v31-510398,True,False,True,True,False,False,True
701,47,archive_signal,archive_signal:stone kiosk path:v61:task41:turn17,v31-473721,True,False,True,False,True,False,True
702,47,signal_orchard,signal_orchard:river lantern loop:v71:task41:turn11,v31-516887,True,False,True,False,False,False,True
703,47,orchard_riverbend,orchard_riverbend:market plank route:v64:task41:turn17,v31-542515,True,False,True,True,False,False,True
704,47,central_repair_ring,central_repair_ring:inner repair yard:v70:task39:turn11,v31-556003,True,True,True,False,False,True,True
705,48,riverbend_roofward,riverbend_roofward:river ford:v62:task39:turn16,v31-456132,True,False,True,True,False,True,True
706,48,roofward_archive,roofward_archive:cool archive lane:v72:task40:turn12,v31-511139,True,True,True,False,False,False,True
707,48,archive_signal,archive_signal:stone kiosk path:v61:task42:turn17,v31-474357,True,False,True,True,False,False,True
708,48,signal_orchard,signal_orchard:river lantern loop:v71:task41:turn12,v31-503273,True,False,True,False,True,False,True
709,48,orchard_riverbend,orchard_riverbend:market plank route:v65:task41:turn17,v31-557570,True,False,True,False,False,False,True
710,48,central_repair_ring,central_repair_ring:inner repair yard:v70:task40:turn11,v31-554690,True,False,True,True,False,False,True
711,48,riverbend_roofward,riverbend_roofward:river ford:v62:task40:turn16,v31-454883,True,False,True,True,False,False,True
712,48,roofward_archive,roofward_archive:cool archive lane:v72:task40:turn12,v31-525112,True,False,True,False,False,False,True
713,48,archive_signal,archive_signal:stone kiosk path:v62:task42:turn17,v31-487853,True,False,True,False,False,False,True
714,48,signal_orchard,signal_orchard:river lantern loop:v72:task41:turn12,v31-502119,True,True,True,False,False,False,True
715,48,orchard_riverbend,orchard_riverbend:market plank route:v66:task42:turn17,v31-543112,True,False,True,True,False,False,True
716,48,central_repair_ring,central_repair_ring:inner repair yard:v70:task40:turn12,v31-555200,True,False,True,False,True,False,True
717,48,riverbend_roofward,riverbend_roofward:river ford:v63:task41:turn16,v31-455624,True,False,True,True,False,False,True
718,48,roofward_archive,roofward_archive:cool archive lane:v72:task41:turn12,v31-511522,True,False,True,True,False,False,True
719,48,archive_signal,archive_signal:stone kiosk path:v63:task42:turn17,v31-474940,True,True,True,False,False,True,True
720,49,signal_orchard,signal_orchard:river lantern loop:v73:task41:turn12,v31-501966,True,False,True,False,False,True,True
721,49,orchard_riverbend,orchard_riverbend:market plank route:v67:task42:turn17,v31-543090,True,True,True,False,False,False,True
722,49,central_repair_ring,central_repair_ring:inner repair yard:v70:task41:turn12,v31-555076,True,False,True,True,False,False,True
723,49,riverbend_roofward,riverbend_roofward:river ford:v63:task41:turn17,v31-455368,True,False,True,False,True,False,True
724,49,roofward_archive,roofward_archive:cool archive lane:v73:task42:turn12,v31-511500,True,False,True,True,False,False,True
725,49,archive_signal,archive_signal:stone kiosk path:v63:task43:turn17,v31-474810,True,False,True,True,False,True,True
726,49,signal_orchard,signal_orchard:river lantern loop:v73:task41:turn12,v31-516331,True,False,True,False,False,False,True
727,49,orchard_riverbend,orchard_riverbend:market plank route:v67:task42:turn17,v31-558314,True,False,True,False,False,False,True
728,49,central_repair_ring,central_repair_ring:inner repair yard:v72:task41:turn12,v31-555931,True,True,True,False,False,False,True
729,49,riverbend_roofward,riverbend_roofward:river ford:v64:task41:turn17,v31-456106,True,True,True,False,False,False,True
730,49,roofward_archive,roofward_archive:cool archive lane:v73:task43:turn12,v31-511373,True,False,True,True,False,False,True
731,49,archive_signal,archive_signal:stone kiosk path:v63:task43:turn18,v31-474554,True,False,True,False,True,False,True
732,49,signal_orchard,signal_orchard:river lantern loop:v74:task41:turn12,v31-516178,True,False,True,False,False,False,True
733,49,orchard_riverbend,orchard_riverbend:market plank route:v67:task43:turn17,v31-543475,True,False,True,True,False,False,True
734,49,central_repair_ring,central_repair_ring:outer bell path:v74:task41:turn12,v31-527875,True,True,True,False,False,True,True
735,50,roofward_archive,roofward_archive:cool archive lane:v75:task43:turn12,v31-510999,True,True,True,False,False,True,True
736,50,archive_signal,archive_signal:stone kiosk path:v64:task44:turn18,v31-475331,True,True,True,True,False,False,True
737,50,signal_orchard,signal_orchard:river lantern loop:v74:task42:turn12,v31-502876,True,False,True,True,False,False,True
738,50,orchard_riverbend,orchard_riverbend:market plank route:v67:task43:turn18,v31-543900,True,False,True,False,True,False,True
739,50,central_repair_ring,central_repair_ring:outer bell path:v75:task41:turn12,v31-550195,True,False,True,False,False,False,True
740,50,riverbend_roofward,riverbend_roofward:river ford:v64:task42:turn17,v31-455633,True,False,True,True,False,False,True
741,50,roofward_archive,roofward_archive:cool archive lane:v75:task43:turn12,v31-532642,True,False,True,False,False,False,True
742,50,archive_signal,archive_signal:stone kiosk path:v64:task45:turn18,v31-475201,True,False,True,True,False,False,True
743,50,signal_orchard,signal_orchard:river lantern loop:v75:task42:turn12,v31-523514,True,False,True,False,False,False,True
744,50,orchard_riverbend,orchard_riverbend:market plank route:v67:task43:turn18,v31-566277,True,True,True,False,False,False,True
745,50,central_repair_ring,central_repair_ring:outer bell path:v75:task42:turn12,v31-528282,True,False,True,True,False,False,True
746,50,riverbend_roofward,riverbend_roofward:river ford:v64:task42:turn18,v31-456143,True,False,True,False,True,False,True
747,50,roofward_archive,roofward_archive:cool archive lane:v76:task43:turn12,v31-533257,True,False,True,False,False,False,True
748,50,archive_signal,archive_signal:stone kiosk path:v64:task45:turn18,v31-496862,True,False,True,True,False,False,True
