tick_id,day,route_id,agent,pre_reload_pose,post_reload_pose,pre_reload_hash,post_reload_hash,animation_restored,branch_restored,snapshot_restored,persistence_visible
558,47,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-862600,v33-881623,True,True,True,True
559,47,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-816512,v33-835250,True,True,True,False
560,47,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851152,v33-724759,True,True,True,False
561,47,orchard_riverbend,Ari,open forward lean,open forward lean,v33-689672,v33-852083,True,True,True,False
562,47,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-916559,v33-935916,True,True,True,False
563,47,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-792869,v33-811474,True,True,True,True
564,48,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-798840,v33-817464,True,True,True,True
565,48,signal_orchard,Ivo,listening tilt,listening tilt,v33-610027,v33-627419,True,True,True,False
566,48,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-797871,v33-816500,True,True,True,False
567,48,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-917240,v33-936603,True,True,True,False
568,48,riverbend_roofward,Ari,listening tilt,listening tilt,v33-692950,v33-710913,True,True,True,False
569,48,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-845216,v33-864131,True,True,True,False
570,48,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-798689,v33-817311,True,True,True,False
571,48,signal_orchard,Ivo,listening tilt,listening tilt,v33-609717,v33-627106,True,True,True,False
572,48,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-797719,v33-673827,True,True,True,False
573,48,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-917096,v33-901588,True,True,True,False
574,48,riverbend_roofward,Ari,listening tilt,listening tilt,v33-692791,v33-865015,True,True,True,False
575,48,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-845068,v33-863981,True,True,True,True
576,49,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-799466,v33-818095,True,True,True,True
577,49,signal_orchard,Ivo,route-board reach,route-board reach,v33-643513,v33-661129,True,True,True,False
578,49,orchard_riverbend,Ivo,route-board reach,route-board reach,v33-690600,v33-853039,True,True,True,False
579,49,central_repair_ring,Pax,careful pointing,careful pointing,v33-809643,v33-862305,True,True,True,False
580,49,riverbend_roofward,Ari,route-board reach,route-board reach,v33-882260,v33-901413,True,True,True,False
581,49,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-844920,v33-863831,True,True,True,False
582,49,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-799315,v33-817942,True,True,True,False
583,49,signal_orchard,Ivo,route-board reach,route-board reach,v33-643203,v33-660816,True,True,True,False
584,49,orchard_riverbend,Ivo,route-board reach,route-board reach,v33-832586,v33-706993,True,True,True,False
585,49,central_repair_ring,Pax,careful pointing,careful pointing,v33-843243,v33-828191,True,True,True,False
586,49,riverbend_roofward,Ari,route-board reach,route-board reach,v33-883042,v33-902202,True,True,True,False
587,49,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-845700,v33-777879,True,True,True,True
588,50,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-800092,v33-818726,True,True,True,True
589,50,signal_orchard,Ivo,open forward lean,open forward lean,v33-644020,v33-661639,True,True,True,True
590,50,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-754224,v33-920847,True,True,True,False
591,50,central_repair_ring,Pax,careful pointing,careful pointing,v33-809341,v33-862003,True,True,True,False
592,50,riverbend_roofward,Ari,open forward lean,open forward lean,v33-882931,v33-902088,True,True,True,False
593,50,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-759337,v33-777723,True,True,True,False
594,50,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-799941,v33-818573,True,True,True,False
595,50,signal_orchard,Ivo,open forward lean,open forward lean,v33-643710,v33-802840,True,True,True,False
596,50,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902363,v33-773349,True,True,True,False
597,50,central_repair_ring,Pax,careful pointing,careful pointing,v33-843873,v33-828822,True,True,True,False
598,50,riverbend_roofward,Ari,open forward lean,open forward lean,v33-883713,v33-902877,True,True,True,False
599,50,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-759955,v33-778347,True,True,True,True
600,51,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-798871,v33-817492,True,True,True,True
601,51,signal_orchard,Ivo,guarded crossed arms,guarded crossed arms,v33-833103,v33-851943,True,True,True,False
602,51,orchard_riverbend,Ivo,guarded crossed arms,guarded crossed arms,v33-736949,v33-902476,True,True,True,False
603,51,central_repair_ring,Pax,careful pointing,careful pointing,v33-809048,v33-861710,True,True,True,False
604,51,riverbend_roofward,Ari,guarded crossed arms,guarded crossed arms,v33-934406,v33-953873,True,True,True,False
605,51,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-758882,v33-777263,True,True,True,False
606,51,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-798216,v33-816835,True,True,True,False
607,51,signal_orchard,Ivo,guarded crossed arms,guarded crossed arms,v33-833721,v33-852567,True,True,True,False
608,51,orchard_riverbend,Ivo,guarded crossed arms,guarded crossed arms,v33-884106,v33-755958,True,True,True,False
609,51,central_repair_ring,Pax,careful pointing,careful pointing,v33-843584,v33-828525,True,True,True,False
610,51,riverbend_roofward,Ari,guarded crossed arms,guarded crossed arms,v33-934263,v33-953728,True,True,True,False
611,51,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-758572,v33-776950,True,True,True,True
612,52,archive_signal,Nia,open forward lean,open forward lean,v33-748513,v33-766814,True,True,True,True
613,52,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-851052,v33-870006,True,True,True,False
614,52,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-754545,v33-921205,True,True,True,False
615,52,central_repair_ring,Pax,careful pointing,careful pointing,v33-809674,v33-862345,True,True,True,False
616,52,riverbend_roofward,Ari,relieved reset stance,relieved reset stance,v33-953190,v33-972772,True,True,True,False
617,52,roofward_archive,Nia,open forward lean,open forward lean,v33-710874,v33-728944,True,True,True,False
618,52,archive_signal,Nia,open forward lean,open forward lean,v33-749287,v33-767595,True,True,True,False
619,52,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-851670,v33-870630,True,True,True,False
620,52,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-901792,v33-772734,True,True,True,True
621,52,central_repair_ring,Pax,careful pointing,careful pointing,v33-841836,v33-826778,True,True,True,False
622,52,riverbend_roofward,Ari,relieved reset stance,relieved reset stance,v33-953048,v33-972628,True,True,True,False
623,52,roofward_archive,Nia,open forward lean,open forward lean,v33-709339,v33-727398,True,True,True,True
624,53,archive_signal,Nia,open forward lean,open forward lean,v33-749133,v33-767439,True,True,True,True
625,53,signal_orchard,Ivo,careful pointing,careful pointing,v33-778692,v33-797194,True,True,True,False
626,53,orchard_riverbend,Ivo,careful pointing,careful pointing,v33-685202,v33-847335,True,True,True,False
627,53,central_repair_ring,Pax,careful pointing,careful pointing,v33-808868,v33-861521,True,True,True,False
628,53,riverbend_roofward,Ari,careful pointing,careful pointing,v33-878253,v33-897384,True,True,True,False
629,53,roofward_archive,Nia,route-board reach,route-board reach,v33-709758,v33-727823,True,True,True,False
630,53,archive_signal,Nia,route-board reach,route-board reach,v33-748780,v33-767084,True,True,True,False
631,53,signal_orchard,Ivo,careful pointing,careful pointing,v33-778382,v33-796881,True,True,True,False
632,53,orchard_riverbend,Ivo,careful pointing,careful pointing,v33-828367,v33-702936,True,True,True,False
633,53,central_repair_ring,Pax,careful pointing,careful pointing,v33-842466,v33-827409,True,True,True,False
634,53,riverbend_roofward,Ari,careful pointing,careful pointing,v33-878106,v33-897235,True,True,True,False
635,53,roofward_archive,Nia,route-board reach,route-board reach,v33-709601,v33-727664,True,True,True,True
636,54,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851727,v33-870687,True,True,True,True
637,54,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690341,v33-852786,True,True,True,False
638,54,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-882974,v33-902127,True,True,True,False
639,54,riverbend_roofward,Fay,careful pointing,careful pointing,v33-878784,v33-741676,True,True,True,False
640,54,roofward_archive,Fay,route-board reach,route-board reach,v33-709188,v33-727247,True,True,True,False
641,54,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-816166,v33-834899,True,True,True,False
642,54,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851579,v33-870537,True,True,True,False
643,54,orchard_riverbend,Ari,route-board reach,route-board reach,v33-833625,v33-852473,True,True,True,False
644,54,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-882828,v33-901979,True,True,True,False
645,54,riverbend_roofward,Fay,careful pointing,careful pointing,v33-723358,v33-897770,True,True,True,False
646,54,roofward_archive,Fay,route-board reach,route-board reach,v33-709806,v33-727871,True,True,True,False
647,54,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-816944,v33-740132,True,True,True,True
648,55,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852359,v33-871324,True,True,True,True
649,55,orchard_riverbend,Ari,open forward lean,open forward lean,v33-834442,v33-853296,True,True,True,False
650,55,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-882682,v33-901831,True,True,True,False
651,55,riverbend_roofward,Fay,route-board reach,route-board reach,v33-883470,v33-746077,True,True,True,True
652,55,roofward_archive,Fay,open forward lean,open forward lean,v33-709695,v33-727757,True,True,True,False
653,55,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721843,v33-739974,True,True,True,False
654,55,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852211,v33-871174,True,True,True,False
655,55,orchard_riverbend,Ari,open forward lean,open forward lean,v33-834132,v33-852983,True,True,True,False
656,55,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-883464,v33-937499,True,True,True,False
657,55,riverbend_roofward,Fay,open forward lean,open forward lean,v33-727475,v33-902132,True,True,True,False
658,55,roofward_archive,Fay,open forward lean,open forward lean,v33-710466,v33-813366,True,True,True,False
659,55,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-722461,v33-740598,True,True,True,True
660,56,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852063,v33-871024,True,True,True,True
661,56,orchard_riverbend,Ari,guarded crossed arms,guarded crossed arms,v33-884817,v33-903980,True,True,True,False
662,56,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-917987,v33-902472,True,True,True,False
663,56,riverbend_roofward,Fay,open forward lean,open forward lean,v33-882664,v33-745346,True,True,True,False
664,56,roofward_archive,Fay,guarded crossed arms,guarded crossed arms,v33-844801,v33-863712,True,True,True,False
665,56,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-722305,v33-740440,True,True,True,False
666,56,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852843,v33-871811,True,True,True,False
667,56,orchard_riverbend,Ari,guarded crossed arms,guarded crossed arms,v33-885435,v33-904604,True,True,True,False
668,56,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-884100,v33-938144,True,True,True,False
669,56,riverbend_roofward,Fay,guarded crossed arms,guarded crossed arms,v33-776706,v33-954842,True,True,True,False
670,56,roofward_archive,Fay,guarded crossed arms,guarded crossed arms,v33-844653,v33-863562,True,True,True,False
671,56,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721995,v33-740127,True,True,True,True
672,57,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852695,v33-871661,True,True,True,True
673,57,orchard_riverbend,Ari,relieved reset stance,relieved reset stance,v33-903106,v33-922383,True,True,True,False
674,57,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-918627,v33-903113,True,True,True,False
675,57,riverbend_roofward,Fay,guarded crossed arms,guarded crossed arms,v33-935222,v33-795054,True,True,True,False
676,57,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-863024,v33-882050,True,True,True,False
677,57,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-722767,v33-740906,True,True,True,False
678,57,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852016,v33-870980,True,True,True,False
679,57,orchard_riverbend,Ari,relieved reset stance,relieved reset stance,v33-903724,v33-923007,True,True,True,False
680,57,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-883644,v33-937685,True,True,True,False
681,57,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-793599,v33-972972,True,True,True,False
682,57,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-862877,v33-881901,True,True,True,True
683,57,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-722611,v33-740748,True,True,True,True
684,58,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851868,v33-870830,True,True,True,True
685,58,orchard_riverbend,Ari,careful pointing,careful pointing,v33-829346,v33-848171,True,True,True,False
686,58,central_repair_ring,Juno,route-board reach,route-board reach,v33-848037,v33-832960,True,True,True,False
687,58,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-954174,v33-812992,True,True,True,False
688,58,roofward_archive,Fay,careful pointing,careful pointing,v33-790362,v33-808937,True,True,True,False
689,58,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721996,v33-740131,True,True,True,False
690,58,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851720,v33-870680,True,True,True,False
691,58,orchard_riverbend,Ari,careful pointing,careful pointing,v33-829036,v33-847858,True,True,True,False
692,58,central_repair_ring,Juno,route-board reach,route-board reach,v33-814082,v33-866827,True,True,True,False
693,58,riverbend_roofward,Fay,careful pointing,careful pointing,v33-723355,v33-897748,True,True,True,False
694,58,roofward_archive,Fay,careful pointing,careful pointing,v33-790210,v33-808783,True,True,True,False
695,58,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721840,v33-739973,True,True,True,True
696,59,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852500,v33-871467,True,True,True,True
697,59,orchard_riverbend,Ari,listening tilt,listening tilt,v33-798696,v33-817332,True,True,True,False
698,59,central_repair_ring,Juno,route-board reach,route-board reach,v33-848669,v33-833593,True,True,True,False
699,59,riverbend_roofward,Fay,careful pointing,careful pointing,v33-879395,v33-742293,True,True,True,False
700,59,roofward_archive,Fay,listening tilt,listening tilt,v33-758415,v33-776784,True,True,True,False
701,59,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-720765,v33-738887,True,True,True,False
702,59,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-851433,v33-870389,True,True,True,False
703,59,orchard_riverbend,Ari,listening tilt,listening tilt,v33-797467,v33-816091,True,True,True,False
704,59,central_repair_ring,Juno,route-board reach,route-board reach,v33-813791,v33-866536,True,True,True,False
705,59,riverbend_roofward,Fay,listening tilt,listening tilt,v33-693438,v33-865735,True,True,True,False
706,59,roofward_archive,Fay,listening tilt,listening tilt,v33-759189,v33-777565,True,True,True,False
707,59,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721383,v33-739511,True,True,True,True
708,60,orchard_riverbend,Ivo,careful pointing,careful pointing,v33-827659,v33-846472,True,True,True,True
709,60,central_repair_ring,Pax,open forward lean,open forward lean,v33-848316,v33-867255,True,True,True,False
710,60,riverbend_roofward,Ari,listening tilt,listening tilt,v33-846545,v33-865480,True,True,True,False
711,60,roofward_archive,Nia,route-board reach,route-board reach,v33-794335,v33-728068,True,True,True,False
712,60,archive_signal,Nia,open forward lean,open forward lean,v33-656704,v33-674402,True,True,True,False
713,60,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-851800,v33-870759,True,True,True,True
714,60,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-901377,v33-920642,True,True,True,False
715,60,central_repair_ring,Pax,open forward lean,open forward lean,v33-848006,v33-866942,True,True,True,False
716,60,riverbend_roofward,Ari,listening tilt,listening tilt,v33-847324,v33-711913,True,True,True,False
717,60,roofward_archive,Nia,open forward lean,open forward lean,v33-710974,v33-813912,True,True,True,False
718,60,archive_signal,Nia,open forward lean,open forward lean,v33-657472,v33-675177,True,True,True,False
719,60,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-852580,v33-726153,True,True,True,True
720,61,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-901232,v33-920495,True,True,True,True
721,61,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-899156,v33-883750,True,True,True,False
722,61,riverbend_roofward,Ari,listening tilt,listening tilt,v33-692426,v33-710383,True,True,True,False
723,61,roofward_archive,Nia,open forward lean,open forward lean,v33-795160,v33-728886,True,True,True,False
724,61,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-704677,v33-722694,True,True,True,False
725,61,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707951,v33-725994,True,True,True,False
726,61,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902015,v33-921285,True,True,True,False
727,61,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-865331,v33-884374,True,True,True,False
728,61,riverbend_roofward,Ari,listening tilt,listening tilt,v33-693195,v33-711159,True,True,True,False
729,61,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-758661,v33-863758,True,True,True,False
730,61,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-704520,v33-722535,True,True,True,False
731,61,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707641,v33-725681,True,True,True,True
732,62,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-901870,v33-921138,True,True,True,True
733,62,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-882887,v33-902038,True,True,True,False
734,62,riverbend_roofward,Ari,listening tilt,listening tilt,v33-693036,v33-865291,True,True,True,False
735,62,roofward_archive,Nia,open forward lean,open forward lean,v33-794354,v33-728118,True,True,True,False
736,62,archive_signal,Nia,relieved reset stance,relieved reset stance,v33-721894,v33-740026,True,True,True,False
737,62,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-708412,v33-726459,True,True,True,False
738,62,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902653,v33-921928,True,True,True,False
739,62,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-883505,v33-902662,True,True,True,False
740,62,riverbend_roofward,Ari,listening tilt,listening tilt,v33-846206,v33-710837,True,True,True,False
741,62,roofward_archive,Nia,open forward lean,open forward lean,v33-709896,v33-727959,True,True,True,False
742,62,archive_signal,Nia,relieved reset stance,relieved reset stance,v33-721738,v33-835426,True,True,True,False
743,62,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-708255,v33-726300,True,True,True,True
744,63,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902508,v33-921781,True,True,True,True
745,63,central_repair_ring,Pax,careful pointing,careful pointing,v33-809602,v33-828301,True,True,True,False
746,63,riverbend_roofward,Ari,route-board reach,route-board reach,v33-727941,v33-902652,True,True,True,False
747,63,roofward_archive,Nia,relieved reset stance,relieved reset stance,v33-776215,v33-794711,True,True,True,False
748,63,archive_signal,Nia,careful pointing,careful pointing,v33-745529,v33-763817,True,True,True,False
749,63,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707648,v33-725691,True,True,True,False
750,63,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902363,v33-921634,True,True,True,False
751,63,central_repair_ring,Pax,careful pointing,careful pointing,v33-809292,v33-827988,True,True,True,False
752,63,riverbend_roofward,Ari,route-board reach,route-board reach,v33-883344,v33-745971,True,True,True,False
753,63,roofward_archive,Nia,careful pointing,careful pointing,v33-705654,v33-808368,True,True,True,False
754,63,archive_signal,Nia,careful pointing,careful pointing,v33-745374,v33-763660,True,True,True,False
755,63,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707491,v33-725532,True,True,True,True
756,64,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-903146,v33-922424,True,True,True,True
757,64,central_repair_ring,Pax,listening tilt,listening tilt,v33-779152,v33-797662,True,True,True,False
758,64,riverbend_roofward,Ari,route-board reach,route-board reach,v33-728557,v33-903293,True,True,True,False
759,64,roofward_archive,Nia,careful pointing,careful pointing,v33-790575,v33-809151,True,True,True,False
760,64,archive_signal,Nia,listening tilt,listening tilt,v33-715070,v33-733161,True,True,True,False
761,64,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707334,v33-725373,True,True,True,False
762,64,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-903001,v33-922277,True,True,True,False
763,64,central_repair_ring,Pax,listening tilt,listening tilt,v33-778842,v33-797349,True,True,True,False
764,64,riverbend_roofward,Ari,route-board reach,route-board reach,v33-883980,v33-746592,True,True,True,False
765,64,roofward_archive,Nia,listening tilt,listening tilt,v33-759697,v33-778078,True,True,True,False
766,64,archive_signal,Nia,listening tilt,listening tilt,v33-715841,v33-733939,True,True,True,False
767,64,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707952,v33-725997,True,True,True,True
768,65,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-903784,v33-923067,True,True,True,True
769,65,central_repair_ring,Pax,route-board reach,route-board reach,v33-815078,v33-833812,True,True,True,False
770,65,riverbend_roofward,Ari,route-board reach,route-board reach,v33-728245,v33-902997,True,True,True,False
771,65,roofward_archive,Nia,listening tilt,listening tilt,v33-759543,v33-694387,True,True,True,False
772,65,archive_signal,Nia,route-board reach,route-board reach,v33-750274,v33-768590,True,True,True,False
773,65,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-707795,v33-725838,True,True,True,False
774,65,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-902153,v33-921425,True,True,True,False
775,65,central_repair_ring,Pax,route-board reach,route-board reach,v33-814768,v33-833499,True,True,True,True
776,65,riverbend_roofward,Ari,route-board reach,route-board reach,v33-884616,v33-747213,True,True,True,False
777,65,roofward_archive,Nia,route-board reach,route-board reach,v33-711386,v33-814330,True,True,True,False
778,65,archive_signal,Nia,route-board reach,route-board reach,v33-751048,v33-769371,True,True,True,False
779,65,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-708413,v33-726462,True,True,True,True
780,66,central_repair_ring,Juno,route-board reach,route-board reach,v33-814515,v33-833243,True,True,True,True
781,66,riverbend_roofward,Fay,guarded crossed arms,guarded crossed arms,v33-777599,v33-796106,True,True,True,False
782,66,roofward_archive,Fay,guarded crossed arms,guarded crossed arms,v33-845871,v33-864789,True,True,True,False
783,66,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-817840,v33-741004,True,True,True,False
784,66,signal_orchard,Milo,guarded crossed arms,guarded crossed arms,v33-691507,v33-853827,True,True,True,False
785,66,orchard_riverbend,Ari,route-board reach,route-board reach,v33-833372,v33-852221,True,True,True,False
786,66,central_repair_ring,Juno,route-board reach,route-board reach,v33-815293,v33-834028,True,True,True,False
787,66,riverbend_roofward,Fay,guarded crossed arms,guarded crossed arms,v33-778217,v33-796730,True,True,True,False
788,66,roofward_archive,Fay,guarded crossed arms,guarded crossed arms,v33-846651,v33-778813,True,True,True,False
789,66,archive_signal,Milo,guarded crossed arms,guarded crossed arms,v33-705497,v33-818391,True,True,True,False
790,66,signal_orchard,Milo,guarded crossed arms,guarded crossed arms,v33-834822,v33-853676,True,True,True,False
791,66,orchard_riverbend,Ari,route-board reach,route-board reach,v33-833223,v33-707598,True,True,True,True
792,67,central_repair_ring,Juno,open forward lean,open forward lean,v33-815342,v33-834075,True,True,True,True
793,67,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-795113,v33-813734,True,True,True,False
794,67,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-777358,v33-883297,True,True,True,False
795,67,archive_signal,Milo,guarded crossed arms,guarded crossed arms,v33-799607,v33-723364,True,True,True,False
796,67,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-853086,v33-872057,True,True,True,False
797,67,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690444,v33-708375,True,True,True,False
798,67,central_repair_ring,Juno,open forward lean,open forward lean,v33-816120,v33-834860,True,True,True,False
799,67,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-795731,v33-814358,True,True,True,False
800,67,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-861729,v33-793356,True,True,True,False
801,67,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-721019,v33-834689,True,True,True,False
802,67,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-852019,v33-870979,True,True,True,False
803,67,orchard_riverbend,Ari,route-board reach,route-board reach,v33-689367,v33-707287,True,True,True,True
804,68,central_repair_ring,Juno,open forward lean,open forward lean,v33-815051,v33-833780,True,True,True,True
805,68,riverbend_roofward,Fay,careful pointing,careful pointing,v33-728408,v33-903192,True,True,True,False
806,68,roofward_archive,Fay,careful pointing,careful pointing,v33-705249,v33-807948,True,True,True,True
807,68,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-816736,v33-739922,True,True,True,False
808,68,signal_orchard,Milo,careful pointing,careful pointing,v33-779939,v33-798450,True,True,True,False
809,68,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690137,v33-708064,True,True,True,False
810,68,central_repair_ring,Juno,open forward lean,open forward lean,v33-813460,v33-832178,True,True,True,False
811,68,riverbend_roofward,Fay,careful pointing,careful pointing,v33-883717,v33-902879,True,True,True,False
812,68,roofward_archive,Fay,careful pointing,careful pointing,v33-789230,v33-723125,True,True,True,False
813,68,archive_signal,Milo,careful pointing,careful pointing,v33-652587,v33-763089,True,True,True,False
814,68,signal_orchard,Milo,careful pointing,careful pointing,v33-779786,v33-798295,True,True,True,False
815,68,orchard_riverbend,Ari,route-board reach,route-board reach,v33-689979,v33-707904,True,True,True,True
816,69,central_repair_ring,Juno,open forward lean,open forward lean,v33-814078,v33-832802,True,True,True,True
817,69,riverbend_roofward,Fay,listening tilt,listening tilt,v33-852735,v33-871711,True,True,True,False
818,69,roofward_archive,Fay,listening tilt,listening tilt,v33-676447,v33-777819,True,True,True,False
819,69,archive_signal,Milo,careful pointing,careful pointing,v33-745581,v33-671035,True,True,True,False
820,69,signal_orchard,Milo,listening tilt,listening tilt,v33-749094,v33-767408,True,True,True,False
821,69,orchard_riverbend,Ari,route-board reach,route-board reach,v33-689821,v33-707744,True,True,True,False
822,69,central_repair_ring,Juno,open forward lean,open forward lean,v33-813928,v33-832650,True,True,True,False
823,69,riverbend_roofward,Fay,listening tilt,listening tilt,v33-852425,v33-871398,True,True,True,False
824,69,roofward_archive,Fay,listening tilt,listening tilt,v33-759286,v33-694134,True,True,True,False
825,69,archive_signal,Milo,listening tilt,listening tilt,v33-624349,v33-733524,True,True,True,False
826,69,signal_orchard,Milo,listening tilt,listening tilt,v33-749867,v33-768188,True,True,True,False
827,69,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690439,v33-708368,True,True,True,True
828,70,central_repair_ring,Juno,open forward lean,open forward lean,v33-814706,v33-833435,True,True,True,True
829,70,riverbend_roofward,Fay,route-board reach,route-board reach,v33-889656,v33-908856,True,True,True,False
830,70,roofward_archive,Fay,route-board reach,route-board reach,v33-710204,v33-813131,True,True,True,False
831,70,archive_signal,Milo,careful pointing,careful pointing,v33-745271,v33-670709,True,True,True,False
832,70,signal_orchard,Milo,route-board reach,route-board reach,v33-784748,v33-803287,True,True,True,False
833,70,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690129,v33-708055,True,True,True,False
834,70,central_repair_ring,Juno,open forward lean,open forward lean,v33-814556,v33-833283,True,True,True,False
835,70,riverbend_roofward,Fay,route-board reach,route-board reach,v33-889346,v33-908543,True,True,True,False
