tick_id,day,session_id,settlement_id,resident_id,tool_name,tool_action,owner_id,location_before,location_after,carried_by_before,carried_by_after,permission_checked,visible_hand_state,tool_slot_changed,tool_returned_or_carried
1569,88,session-015,glass_harbor,Nia,rope gauge,nearby-visible,Oren,fog_rail,fog_rail,none,none,True,True,False,True
1570,88,session-015,cinder_garden,Pax,shade mallet,pickup,Vale,seed_shelf,carried,none,Pax,True,True,True,True
1571,88,session-015,lichen_bridge,Rin,bell file,nearby-visible,Sol,meal_room,meal_room,none,none,True,True,True,True
1572,88,session-015,orchid_engine,Eli,lamp tongs,carry-visible,Bea,carried,carried,Cai,Cai,True,True,False,True
1573,88,session-015,moss_ward,Ari,reed knife,drop,Fay,carried,blanket_room,Milo,none,True,True,True,True
1574,88,session-015,glass_harbor,Oren,net shuttle,carry-visible,Puck,carried,carried,Oren,Oren,True,True,True,True
1575,88,session-015,cinder_garden,Vale,calendar stylus,nearby-visible,Wren,ash_path,ash_path,none,none,True,True,False,True
1576,88,session-015,lichen_bridge,Sol,tension peg,carry-visible,Kio,carried,carried,Luma,Luma,True,True,False,True
1577,88,session-015,orchid_engine,Bea,gear brush,pickup,Cai,gear_wash,carried,none,Bea,True,True,True,True
1578,88,session-015,moss_ward,Fay,ledger awl,carry-visible,Milo,carried,carried,Fay,Fay,True,True,True,True
1579,88,session-015,glass_harbor,Puck,wick clamp,carry-visible,Sera,carried,carried,Nia,Nia,True,True,False,True
1580,88,session-015,cinder_garden,Wren,basket hook,drop,Juno,carried,shade_tent,Pax,none,True,True,True,True
1581,88,session-015,lichen_bridge,Kio,ledger punch,nearby-visible,Luma,rope_bridge,rope_bridge,none,none,True,True,True,True
1582,88,session-015,orchid_engine,Cai,valve key,nearby-visible,Dax,orchid_bay,orchid_bay,none,none,True,True,False,True
1583,88,session-015,moss_ward,Milo,loom hook,nearby-visible,Tala,rain_gate,rain_gate,none,none,True,True,False,True
1584,89,session-015,cinder_garden,Vale,basket hook,nearby-visible,Vale,shade_tent,shade_tent,none,none,True,True,False,True
1585,89,session-015,lichen_bridge,Sol,ledger punch,nearby-visible,Sol,rope_bridge,rope_bridge,none,none,True,True,False,True
1586,89,session-015,orchid_engine,Bea,valve key,nearby-visible,Bea,orchid_bay,orchid_bay,none,none,True,True,False,True
1587,89,session-015,moss_ward,Fay,loom hook,pickup,Fay,rain_gate,carried,none,Fay,True,True,True,True
1588,89,session-015,glass_harbor,Puck,rope gauge,nearby-visible,Puck,fog_rail,fog_rail,none,none,True,True,True,True
1589,89,session-015,cinder_garden,Wren,shade mallet,carry-visible,Wren,carried,carried,Pax,Pax,True,True,False,True
1590,89,session-015,lichen_bridge,Kio,bell file,drop,Kio,meal_room,signal_post,none,none,True,True,True,True
1591,89,session-015,orchid_engine,Cai,lamp tongs,carry-visible,Cai,carried,carried,Cai,Cai,True,True,True,True
1592,89,session-015,moss_ward,Milo,reed knife,nearby-visible,Milo,blanket_room,blanket_room,none,none,True,True,False,True
1593,89,session-015,glass_harbor,Sera,net shuttle,carry-visible,Sera,carried,carried,Oren,Oren,True,True,False,True
1594,89,session-015,cinder_garden,Juno,calendar stylus,pickup,Juno,ash_path,carried,none,Juno,True,True,True,True
1595,89,session-015,lichen_bridge,Luma,tension peg,carry-visible,Luma,carried,carried,Luma,Luma,True,True,True,True
1596,89,session-015,orchid_engine,Dax,gear brush,carry-visible,Dax,carried,carried,Bea,Bea,True,True,False,True
1597,89,session-015,moss_ward,Tala,ledger awl,drop,Tala,carried,root_alcove,Fay,none,True,True,True,True
1598,89,session-015,glass_harbor,Nia,wick clamp,carry-visible,Nia,carried,carried,Nia,Nia,True,True,True,True
1599,89,session-015,cinder_garden,Pax,basket hook,nearby-visible,Pax,shade_tent,shade_tent,none,none,True,True,False,True
1600,89,session-015,lichen_bridge,Rin,ledger punch,nearby-visible,Rin,rope_bridge,rope_bridge,none,none,True,True,False,True
1601,89,session-015,orchid_engine,Eli,valve key,pickup,Eli,orchid_bay,carried,none,Eli,True,True,True,True
1602,90,session-015,glass_harbor,Sera,wick clamp,carry-visible,Puck,carried,carried,Nia,Nia,True,True,False,True
1603,90,session-015,cinder_garden,Juno,basket hook,nearby-visible,Wren,shade_tent,shade_tent,none,none,True,True,False,True
1604,90,session-015,lichen_bridge,Luma,ledger punch,pickup,Kio,rope_bridge,carried,none,Luma,True,True,True,True
1605,90,session-015,orchid_engine,Dax,valve key,carry-visible,Cai,carried,carried,Eli,Eli,True,True,False,True
1606,90,session-015,moss_ward,Tala,loom hook,carry-visible,Milo,carried,carried,Fay,Fay,True,True,False,True
1607,90,session-015,glass_harbor,Nia,rope gauge,drop,Sera,fog_rail,net_room,none,none,True,True,True,True
1608,90,session-015,cinder_garden,Pax,shade mallet,carry-visible,Juno,carried,carried,Pax,Pax,True,True,True,True
1609,90,session-015,lichen_bridge,Rin,bell file,nearby-visible,Luma,signal_post,signal_post,none,none,True,True,False,True
1610,90,session-015,orchid_engine,Eli,lamp tongs,carry-visible,Dax,carried,carried,Cai,Cai,True,True,False,True
1611,90,session-015,moss_ward,Ari,reed knife,pickup,Tala,blanket_room,carried,none,Ari,True,True,True,True
1612,90,session-015,glass_harbor,Oren,net shuttle,carry-visible,Nia,carried,carried,Oren,Oren,True,True,True,True
1613,90,session-015,cinder_garden,Vale,calendar stylus,carry-visible,Pax,carried,carried,Juno,Juno,True,True,False,True
1614,90,session-015,lichen_bridge,Sol,tension peg,drop,Rin,carried,meal_room,Luma,none,True,True,True,True
1615,90,session-015,orchid_engine,Bea,gear brush,carry-visible,Eli,carried,carried,Bea,Bea,True,True,True,True
1616,90,session-015,moss_ward,Fay,ledger awl,nearby-visible,Ari,root_alcove,root_alcove,none,none,True,True,False,True
1617,90,session-015,glass_harbor,Puck,wick clamp,carry-visible,Oren,carried,carried,Nia,Nia,True,True,False,True
1618,90,session-015,cinder_garden,Wren,basket hook,pickup,Vale,shade_tent,carried,none,Wren,True,True,True,True
1619,90,session-015,lichen_bridge,Kio,ledger punch,carry-visible,Sol,carried,carried,Luma,Luma,True,True,False,True
1620,91,session-016,moss_ward,Ari,ledger awl,nearby-visible,Milo,root_alcove,root_alcove,none,none,True,True,False,True
1621,91,session-016,glass_harbor,Oren,wick clamp,pickup,Sera,carried,carried,Nia,Oren,True,True,True,True
1622,91,session-016,cinder_garden,Vale,basket hook,carry-visible,Juno,carried,carried,Wren,Wren,True,True,False,True
1623,91,session-016,lichen_bridge,Sol,ledger punch,carry-visible,Luma,carried,carried,Luma,Luma,True,True,False,True
1624,91,session-016,orchid_engine,Bea,valve key,drop,Dax,carried,gear_wash,Eli,none,True,True,True,True
1625,91,session-016,moss_ward,Fay,loom hook,carry-visible,Tala,carried,carried,Fay,Fay,True,True,True,True
1626,91,session-016,glass_harbor,Puck,rope gauge,nearby-visible,Nia,net_room,net_room,none,none,True,True,False,True
1627,91,session-016,cinder_garden,Wren,shade mallet,carry-visible,Pax,carried,carried,Pax,Pax,True,True,False,True
1628,91,session-016,lichen_bridge,Kio,bell file,pickup,Rin,signal_post,carried,none,Kio,True,True,True,True
1629,91,session-016,orchid_engine,Cai,lamp tongs,carry-visible,Eli,carried,carried,Cai,Cai,True,True,True,True
1630,91,session-016,moss_ward,Milo,reed knife,carry-visible,Ari,carried,carried,Ari,Ari,True,True,False,True
1631,91,session-016,glass_harbor,Sera,net shuttle,drop,Oren,carried,fog_rail,Oren,none,True,True,True,True
1632,91,session-016,cinder_garden,Juno,calendar stylus,carry-visible,Vale,carried,carried,Juno,Juno,True,True,True,True
1633,91,session-016,lichen_bridge,Luma,tension peg,nearby-visible,Sol,meal_room,meal_room,none,none,True,True,False,True
1634,91,session-016,orchid_engine,Dax,gear brush,carry-visible,Bea,carried,carried,Bea,Bea,True,True,False,True
1635,91,session-016,moss_ward,Tala,ledger awl,pickup,Fay,root_alcove,carried,none,Tala,True,True,True,True
1636,91,session-016,glass_harbor,Nia,wick clamp,carry-visible,Puck,carried,carried,Oren,Oren,True,True,False,True
1637,91,session-016,cinder_garden,Pax,basket hook,carry-visible,Wren,carried,carried,Wren,Wren,True,True,False,True
1638,92,session-016,orchid_engine,Cai,gear brush,pickup,Dax,carried,carried,Bea,Cai,True,True,True,True
1639,92,session-016,moss_ward,Milo,ledger awl,carry-visible,Tala,carried,carried,Tala,Tala,True,True,False,True
1640,92,session-016,glass_harbor,Sera,wick clamp,carry-visible,Nia,carried,carried,Oren,Oren,True,True,False,True
1641,92,session-016,cinder_garden,Juno,basket hook,drop,Pax,carried,ash_path,Wren,none,True,True,True,True
1642,92,session-016,lichen_bridge,Luma,ledger punch,carry-visible,Rin,carried,carried,Luma,Luma,True,True,True,True
1643,92,session-016,orchid_engine,Dax,valve key,nearby-visible,Eli,gear_wash,gear_wash,none,none,True,True,False,True
1644,92,session-016,moss_ward,Tala,loom hook,carry-visible,Ari,carried,carried,Fay,Fay,True,True,False,True
1645,92,session-016,glass_harbor,Nia,rope gauge,pickup,Oren,net_room,carried,none,Nia,True,True,True,True
1646,92,session-016,cinder_garden,Pax,shade mallet,carry-visible,Vale,carried,carried,Pax,Pax,True,True,True,True
1647,92,session-016,lichen_bridge,Rin,bell file,carry-visible,Sol,carried,carried,Kio,Kio,True,True,False,True
1648,92,session-016,orchid_engine,Eli,lamp tongs,drop,Bea,carried,orchid_bay,Cai,none,True,True,True,True
1649,92,session-016,moss_ward,Ari,reed knife,carry-visible,Fay,carried,carried,Ari,Ari,True,True,True,True
1650,92,session-016,glass_harbor,Oren,net shuttle,nearby-visible,Puck,fog_rail,fog_rail,none,none,True,True,False,True
1651,92,session-016,cinder_garden,Vale,calendar stylus,carry-visible,Wren,carried,carried,Juno,Juno,True,True,False,True
1652,92,session-016,lichen_bridge,Sol,tension peg,pickup,Kio,meal_room,carried,none,Sol,True,True,True,True
1653,92,session-016,orchid_engine,Bea,gear brush,carry-visible,Cai,carried,carried,Cai,Cai,True,True,False,True
1654,92,session-016,moss_ward,Fay,ledger awl,carry-visible,Milo,carried,carried,Tala,Tala,True,True,False,True
1655,92,session-016,glass_harbor,Puck,wick clamp,drop,Sera,carried,lamp_pier,Oren,none,True,True,True,True
1656,93,session-016,lichen_bridge,Rin,tension peg,carry-visible,Rin,carried,carried,Sol,Sol,True,True,False,True
1657,93,session-016,orchid_engine,Eli,gear brush,carry-visible,Eli,carried,carried,Cai,Cai,True,True,False,True
1658,93,session-016,moss_ward,Ari,ledger awl,drop,Ari,carried,blanket_room,Tala,none,True,True,True,True
1659,93,session-016,glass_harbor,Oren,wick clamp,nearby-visible,Oren,lamp_pier,lamp_pier,none,none,True,True,False,True
1660,93,session-016,cinder_garden,Vale,basket hook,nearby-visible,Vale,ash_path,ash_path,none,none,True,True,False,True
1661,93,session-016,lichen_bridge,Sol,ledger punch,carry-visible,Sol,carried,carried,Luma,Luma,True,True,False,True
1662,93,session-016,orchid_engine,Bea,valve key,pickup,Bea,gear_wash,carried,none,Bea,True,True,True,True
1663,93,session-016,moss_ward,Fay,loom hook,carry-visible,Fay,carried,carried,Fay,Fay,True,True,True,True
1664,93,session-016,glass_harbor,Puck,rope gauge,carry-visible,Puck,carried,carried,Nia,Nia,True,True,False,True
1665,93,session-016,cinder_garden,Wren,shade mallet,drop,Wren,carried,shade_tent,Pax,none,True,True,True,True
1666,93,session-016,lichen_bridge,Kio,bell file,carry-visible,Kio,carried,carried,Kio,Kio,True,True,True,True
1667,93,session-016,orchid_engine,Cai,lamp tongs,nearby-visible,Cai,orchid_bay,orchid_bay,none,none,True,True,False,True
1668,93,session-016,moss_ward,Milo,reed knife,carry-visible,Milo,carried,carried,Ari,Ari,True,True,False,True
1669,93,session-016,glass_harbor,Sera,net shuttle,pickup,Sera,fog_rail,carried,none,Sera,True,True,True,True
1670,93,session-016,cinder_garden,Juno,calendar stylus,carry-visible,Juno,carried,carried,Juno,Juno,True,True,True,True
1671,93,session-016,lichen_bridge,Luma,tension peg,carry-visible,Luma,carried,carried,Sol,Sol,True,True,False,True
1672,93,session-016,orchid_engine,Dax,gear brush,drop,Dax,carried,engine_ring,Cai,none,True,True,True,True
1673,93,session-016,moss_ward,Tala,ledger awl,nearby-visible,Tala,blanket_room,blanket_room,none,none,True,True,True,True
1674,94,session-016,cinder_garden,Wren,calendar stylus,carry-visible,Vale,carried,carried,Juno,Juno,True,True,False,True
1675,94,session-016,lichen_bridge,Kio,tension peg,drop,Sol,carried,signal_post,Sol,none,True,True,True,True
1676,94,session-016,orchid_engine,Cai,gear brush,nearby-visible,Bea,engine_ring,engine_ring,none,none,True,True,False,True
1677,94,session-016,moss_ward,Milo,ledger awl,nearby-visible,Fay,blanket_room,blanket_room,none,none,True,True,False,True
1678,94,session-016,glass_harbor,Sera,wick clamp,nearby-visible,Puck,lamp_pier,lamp_pier,none,none,True,True,False,True
1679,94,session-016,cinder_garden,Juno,basket hook,pickup,Wren,ash_path,carried,none,Juno,True,True,True,True
1680,94,session-016,lichen_bridge,Luma,ledger punch,carry-visible,Kio,carried,carried,Luma,Luma,True,True,True,True
1681,94,session-016,orchid_engine,Dax,valve key,carry-visible,Cai,carried,carried,Bea,Bea,True,True,False,True
1682,94,session-016,moss_ward,Tala,loom hook,drop,Milo,carried,root_alcove,Fay,none,True,True,True,True
1683,94,session-016,glass_harbor,Nia,rope gauge,carry-visible,Sera,carried,carried,Nia,Nia,True,True,True,True
1684,94,session-016,cinder_garden,Pax,shade mallet,nearby-visible,Juno,shade_tent,shade_tent,none,none,True,True,False,True
1685,94,session-016,lichen_bridge,Rin,bell file,carry-visible,Luma,carried,carried,Kio,Kio,True,True,False,True
1686,94,session-016,orchid_engine,Eli,lamp tongs,pickup,Dax,orchid_bay,carried,none,Eli,True,True,True,True
1687,94,session-016,moss_ward,Ari,reed knife,carry-visible,Tala,carried,carried,Ari,Ari,True,True,True,True
1688,94,session-016,glass_harbor,Oren,net shuttle,carry-visible,Nia,carried,carried,Sera,Sera,True,True,False,True
1689,94,session-016,cinder_garden,Vale,calendar stylus,drop,Pax,carried,seed_shelf,Juno,none,True,True,True,True
1690,94,session-016,lichen_bridge,Sol,tension peg,nearby-visible,Rin,signal_post,signal_post,none,none,True,True,True,True
1691,94,session-016,orchid_engine,Bea,gear brush,nearby-visible,Eli,engine_ring,engine_ring,none,none,True,True,False,True
1692,95,session-016,glass_harbor,Nia,net shuttle,drop,Puck,carried,net_room,Sera,none,True,True,True,True
1693,95,session-016,cinder_garden,Pax,calendar stylus,nearby-visible,Wren,seed_shelf,seed_shelf,none,none,True,True,False,True
1694,95,session-016,lichen_bridge,Rin,tension peg,nearby-visible,Kio,signal_post,signal_post,none,none,True,True,False,True
1695,95,session-016,orchid_engine,Eli,gear brush,nearby-visible,Cai,engine_ring,engine_ring,none,none,True,True,False,True
1696,95,session-016,moss_ward,Ari,ledger awl,pickup,Milo,blanket_room,carried,none,Ari,True,True,True,True
1697,95,session-016,glass_harbor,Oren,wick clamp,nearby-visible,Sera,lamp_pier,lamp_pier,none,none,True,True,True,True
1698,95,session-016,cinder_garden,Vale,basket hook,carry-visible,Juno,carried,carried,Juno,Juno,True,True,False,True
1699,95,session-016,lichen_bridge,Sol,ledger punch,drop,Luma,carried,meal_room,Luma,none,True,True,True,True
1700,95,session-016,orchid_engine,Bea,valve key,carry-visible,Dax,carried,carried,Bea,Bea,True,True,True,True
1701,95,session-016,moss_ward,Fay,loom hook,nearby-visible,Tala,root_alcove,root_alcove,none,none,True,True,False,True
1702,95,session-016,glass_harbor,Puck,rope gauge,carry-visible,Nia,carried,carried,Nia,Nia,True,True,False,True
1703,95,session-016,cinder_garden,Wren,shade mallet,pickup,Pax,shade_tent,carried,none,Wren,True,True,True,True
1704,95,session-016,lichen_bridge,Kio,bell file,carry-visible,Rin,carried,carried,Kio,Kio,True,True,True,True
1705,95,session-016,orchid_engine,Cai,lamp tongs,carry-visible,Eli,carried,carried,Eli,Eli,True,True,False,True
1706,95,session-016,moss_ward,Milo,reed knife,drop,Ari,carried,rain_gate,Ari,none,True,True,True,True
1707,95,session-016,glass_harbor,Sera,net shuttle,nearby-visible,Oren,net_room,net_room,none,none,True,True,True,True
1708,95,session-016,cinder_garden,Juno,calendar stylus,nearby-visible,Vale,seed_shelf,seed_shelf,none,none,True,True,False,True
1709,95,session-016,lichen_bridge,Luma,tension peg,nearby-visible,Sol,signal_post,signal_post,none,none,True,True,False,True
1710,96,session-016,moss_ward,Fay,reed knife,nearby-visible,Milo,rain_gate,rain_gate,none,none,True,True,False,True
1711,96,session-016,glass_harbor,Puck,net shuttle,nearby-visible,Sera,net_room,net_room,none,none,True,True,False,True
1712,96,session-016,cinder_garden,Wren,calendar stylus,nearby-visible,Juno,seed_shelf,seed_shelf,none,none,True,True,False,True
1713,96,session-016,lichen_bridge,Kio,tension peg,pickup,Luma,signal_post,carried,none,Kio,True,True,True,True
1714,96,session-016,orchid_engine,Cai,gear brush,nearby-visible,Dax,engine_ring,engine_ring,none,none,True,True,True,True
1715,96,session-016,moss_ward,Milo,ledger awl,carry-visible,Tala,carried,carried,Ari,Ari,True,True,False,True
1716,96,session-016,glass_harbor,Sera,wick clamp,drop,Nia,lamp_pier,fog_rail,none,none,True,True,True,True
1717,96,session-016,cinder_garden,Juno,basket hook,carry-visible,Pax,carried,carried,Juno,Juno,True,True,True,True
1718,96,session-016,lichen_bridge,Luma,ledger punch,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,False,True
1719,96,session-016,orchid_engine,Dax,valve key,carry-visible,Eli,carried,carried,Bea,Bea,True,True,False,True
1720,96,session-016,moss_ward,Tala,loom hook,pickup,Ari,root_alcove,carried,none,Tala,True,True,True,True
1721,96,session-016,glass_harbor,Nia,rope gauge,carry-visible,Oren,carried,carried,Nia,Nia,True,True,True,True
1722,96,session-016,cinder_garden,Pax,shade mallet,carry-visible,Vale,carried,carried,Wren,Wren,True,True,False,True
1723,96,session-016,lichen_bridge,Rin,bell file,drop,Sol,carried,rope_bridge,Kio,none,True,True,True,True
1724,96,session-016,orchid_engine,Eli,lamp tongs,carry-visible,Bea,carried,carried,Eli,Eli,True,True,True,True
1725,96,session-016,moss_ward,Ari,reed knife,nearby-visible,Fay,rain_gate,rain_gate,none,none,True,True,False,True
1726,96,session-016,glass_harbor,Oren,net shuttle,nearby-visible,Puck,net_room,net_room,none,none,True,True,False,True
1727,96,session-016,cinder_garden,Vale,calendar stylus,pickup,Wren,seed_shelf,carried,none,Vale,True,True,True,True
1728,97,session-017,orchid_engine,Dax,lamp tongs,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
1729,97,session-017,moss_ward,Tala,reed knife,nearby-visible,Tala,rain_gate,rain_gate,none,none,True,True,False,True
1730,97,session-017,glass_harbor,Nia,net shuttle,pickup,Nia,net_room,carried,none,Nia,True,True,True,True
1731,97,session-017,cinder_garden,Pax,calendar stylus,carry-visible,Pax,carried,carried,Vale,Vale,True,True,False,True
1732,97,session-017,lichen_bridge,Rin,tension peg,carry-visible,Rin,carried,carried,Kio,Kio,True,True,False,True
1733,97,session-017,orchid_engine,Eli,gear brush,drop,Eli,engine_ring,orchid_bay,none,none,True,True,True,True
1734,97,session-017,moss_ward,Ari,ledger awl,carry-visible,Ari,carried,carried,Ari,Ari,True,True,True,True
1735,97,session-017,glass_harbor,Oren,wick clamp,nearby-visible,Oren,fog_rail,fog_rail,none,none,True,True,False,True
1736,97,session-017,cinder_garden,Vale,basket hook,carry-visible,Vale,carried,carried,Juno,Juno,True,True,False,True
1737,97,session-017,lichen_bridge,Sol,ledger punch,pickup,Sol,meal_room,carried,none,Sol,True,True,True,True
1738,97,session-017,orchid_engine,Bea,valve key,carry-visible,Bea,carried,carried,Bea,Bea,True,True,True,True
1739,97,session-017,moss_ward,Fay,loom hook,carry-visible,Fay,carried,carried,Tala,Tala,True,True,False,True
1740,97,session-017,glass_harbor,Puck,rope gauge,drop,Puck,carried,lamp_pier,Nia,none,True,True,True,True
1741,97,session-017,cinder_garden,Wren,shade mallet,carry-visible,Wren,carried,carried,Wren,Wren,True,True,True,True
1742,97,session-017,lichen_bridge,Kio,bell file,nearby-visible,Kio,rope_bridge,rope_bridge,none,none,True,True,False,True
1743,97,session-017,orchid_engine,Cai,lamp tongs,carry-visible,Cai,carried,carried,Eli,Eli,True,True,False,True
1744,97,session-017,moss_ward,Milo,reed knife,pickup,Milo,rain_gate,carried,none,Milo,True,True,True,True
1745,97,session-017,glass_harbor,Sera,net shuttle,carry-visible,Sera,carried,carried,Nia,Nia,True,True,False,True
1746,98,session-017,lichen_bridge,Sol,bell file,nearby-visible,Rin,rope_bridge,rope_bridge,none,none,True,True,False,True
1747,98,session-017,orchid_engine,Bea,lamp tongs,pickup,Eli,carried,carried,Eli,Bea,True,True,True,True
1748,98,session-017,moss_ward,Fay,reed knife,carry-visible,Ari,carried,carried,Milo,Milo,True,True,False,True
1749,98,session-017,glass_harbor,Puck,net shuttle,carry-visible,Oren,carried,carried,Nia,Nia,True,True,False,True
1750,98,session-017,cinder_garden,Wren,calendar stylus,drop,Vale,carried,shade_tent,Vale,none,True,True,True,True
1751,98,session-017,lichen_bridge,Kio,tension peg,carry-visible,Sol,carried,carried,Kio,Kio,True,True,True,True
1752,98,session-017,orchid_engine,Cai,gear brush,nearby-visible,Bea,orchid_bay,orchid_bay,none,none,True,True,False,True
1753,98,session-017,moss_ward,Milo,ledger awl,carry-visible,Fay,carried,carried,Ari,Ari,True,True,False,True
1754,98,session-017,glass_harbor,Sera,wick clamp,pickup,Puck,fog_rail,carried,none,Sera,True,True,True,True
1755,98,session-017,cinder_garden,Juno,basket hook,carry-visible,Wren,carried,carried,Juno,Juno,True,True,True,True
1756,98,session-017,lichen_bridge,Luma,ledger punch,carry-visible,Kio,carried,carried,Sol,Sol,True,True,False,True
1757,98,session-017,orchid_engine,Dax,valve key,drop,Cai,carried,engine_ring,Bea,none,True,True,True,True
1758,98,session-017,moss_ward,Tala,loom hook,carry-visible,Milo,carried,carried,Tala,Tala,True,True,True,True
1759,98,session-017,glass_harbor,Nia,rope gauge,nearby-visible,Sera,lamp_pier,lamp_pier,none,none,True,True,False,True
1760,98,session-017,cinder_garden,Pax,shade mallet,carry-visible,Juno,carried,carried,Wren,Wren,True,True,False,True
1761,98,session-017,lichen_bridge,Rin,bell file,pickup,Luma,rope_bridge,carried,none,Rin,True,True,True,True
1762,98,session-017,orchid_engine,Eli,lamp tongs,carry-visible,Dax,carried,carried,Bea,Bea,True,True,False,True
1763,98,session-017,moss_ward,Ari,reed knife,carry-visible,Tala,carried,carried,Milo,Milo,True,True,False,True
1764,99,session-017,cinder_garden,Juno,shade mallet,pickup,Vale,carried,carried,Wren,Juno,True,True,True,True
1765,99,session-017,lichen_bridge,Luma,bell file,carry-visible,Sol,carried,carried,Rin,Rin,True,True,False,True
1766,99,session-017,orchid_engine,Dax,lamp tongs,carry-visible,Bea,carried,carried,Bea,Bea,True,True,False,True
1767,99,session-017,moss_ward,Tala,reed knife,drop,Fay,carried,root_alcove,Milo,none,True,True,True,True
1768,99,session-017,glass_harbor,Nia,net shuttle,carry-visible,Puck,carried,carried,Nia,Nia,True,True,True,True
1769,99,session-017,cinder_garden,Pax,calendar stylus,nearby-visible,Wren,shade_tent,shade_tent,none,none,True,True,False,True
1770,99,session-017,lichen_bridge,Rin,tension peg,carry-visible,Kio,carried,carried,Kio,Kio,True,True,False,True
1771,99,session-017,orchid_engine,Eli,gear brush,pickup,Cai,orchid_bay,carried,none,Eli,True,True,True,True
1772,99,session-017,moss_ward,Ari,ledger awl,carry-visible,Milo,carried,carried,Ari,Ari,True,True,True,True
1773,99,session-017,glass_harbor,Oren,wick clamp,carry-visible,Sera,carried,carried,Sera,Sera,True,True,False,True
1774,99,session-017,cinder_garden,Vale,basket hook,drop,Juno,carried,seed_shelf,Juno,none,True,True,True,True
1775,99,session-017,lichen_bridge,Sol,ledger punch,carry-visible,Luma,carried,carried,Sol,Sol,True,True,True,True
1776,99,session-017,orchid_engine,Bea,valve key,nearby-visible,Dax,engine_ring,engine_ring,none,none,True,True,False,True
1777,99,session-017,moss_ward,Fay,loom hook,carry-visible,Tala,carried,carried,Tala,Tala,True,True,False,True
1778,99,session-017,glass_harbor,Puck,rope gauge,pickup,Nia,lamp_pier,carried,none,Puck,True,True,True,True
1779,99,session-017,cinder_garden,Wren,shade mallet,carry-visible,Pax,carried,carried,Juno,Juno,True,True,False,True
1780,99,session-017,lichen_bridge,Kio,bell file,carry-visible,Rin,carried,carried,Rin,Rin,True,True,False,True
1781,99,session-017,orchid_engine,Cai,lamp tongs,drop,Eli,carried,gear_wash,Bea,none,True,True,True,True
1782,100,session-017,glass_harbor,Oren,rope gauge,carry-visible,Puck,carried,carried,Puck,Puck,True,True,False,True
1783,100,session-017,cinder_garden,Vale,shade mallet,carry-visible,Wren,carried,carried,Juno,Juno,True,True,False,True
1784,100,session-017,lichen_bridge,Sol,bell file,drop,Kio,carried,meal_room,Rin,none,True,True,True,True
1785,100,session-017,orchid_engine,Bea,lamp tongs,nearby-visible,Cai,gear_wash,gear_wash,none,none,True,True,False,True
1786,100,session-017,moss_ward,Fay,reed knife,nearby-visible,Milo,root_alcove,root_alcove,none,none,True,True,False,True
1787,100,session-017,glass_harbor,Puck,net shuttle,carry-visible,Sera,carried,carried,Nia,Nia,True,True,False,True
1788,100,session-017,cinder_garden,Wren,calendar stylus,pickup,Juno,shade_tent,carried,none,Wren,True,True,True,True
1789,100,session-017,lichen_bridge,Kio,tension peg,carry-visible,Luma,carried,carried,Kio,Kio,True,True,True,True
1790,100,session-017,orchid_engine,Cai,gear brush,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
1791,100,session-017,moss_ward,Milo,ledger awl,drop,Tala,carried,rain_gate,Ari,none,True,True,True,True
1792,100,session-017,glass_harbor,Sera,wick clamp,carry-visible,Nia,carried,carried,Sera,Sera,True,True,True,True
1793,100,session-017,cinder_garden,Juno,basket hook,nearby-visible,Pax,seed_shelf,seed_shelf,none,none,True,True,False,True
1794,100,session-017,lichen_bridge,Luma,ledger punch,carry-visible,Rin,carried,carried,Sol,Sol,True,True,False,True
1795,100,session-017,orchid_engine,Dax,valve key,pickup,Eli,engine_ring,carried,none,Dax,True,True,True,True
1796,100,session-017,moss_ward,Tala,loom hook,carry-visible,Ari,carried,carried,Tala,Tala,True,True,True,True
1797,100,session-017,glass_harbor,Nia,rope gauge,carry-visible,Oren,carried,carried,Puck,Puck,True,True,False,True
1798,100,session-017,cinder_garden,Pax,shade mallet,drop,Vale,carried,ash_path,Juno,none,True,True,True,True
1799,100,session-017,lichen_bridge,Rin,bell file,nearby-visible,Sol,meal_room,meal_room,none,none,True,True,True,True
1800,101,session-017,moss_ward,Milo,loom hook,carry-visible,Milo,carried,carried,Tala,Tala,True,True,False,True
1801,101,session-017,glass_harbor,Sera,rope gauge,drop,Sera,carried,fog_rail,Puck,none,True,True,True,True
1802,101,session-017,cinder_garden,Juno,shade mallet,nearby-visible,Juno,ash_path,ash_path,none,none,True,True,False,True
1803,101,session-017,lichen_bridge,Luma,bell file,nearby-visible,Luma,meal_room,meal_room,none,none,True,True,False,True
1804,101,session-017,orchid_engine,Dax,lamp tongs,nearby-visible,Dax,gear_wash,gear_wash,none,none,True,True,False,True
1805,101,session-017,moss_ward,Tala,reed knife,pickup,Tala,root_alcove,carried,none,Tala,True,True,True,True
1806,101,session-017,glass_harbor,Nia,net shuttle,carry-visible,Nia,carried,carried,Nia,Nia,True,True,True,True
1807,101,session-017,cinder_garden,Pax,calendar stylus,carry-visible,Pax,carried,carried,Wren,Wren,True,True,False,True
1808,101,session-017,lichen_bridge,Rin,tension peg,drop,Rin,carried,rope_bridge,Kio,none,True,True,True,True
