tick_id,day,route_id,drill_id,playable_step,simulated_disaster,participant_guild,success_score,mistake_visible,recovery_lesson,replayable
581,42,central_repair_ring,drill:central_repair_ring:d42,none,none,Repair Circle,0.0,False,none,False
582,42,riverbend_roofward,drill:riverbend_roofward:d42,none,none,Bridgewright Guild,0.0,False,none,False
583,42,roofward_archive,drill:roofward_archive:d42,none,none,Glassgarden Guild,0.0,False,none,False
584,42,archive_signal,drill:archive_signal:d42,none,none,Index Guild,0.0,False,none,False
585,42,signal_orchard,drill:signal_orchard:d42,none,none,Signal Guild,0.0,False,none,False
586,42,orchard_riverbend,drill:orchard_riverbend:d42,none,none,Seed Guild,0.0,False,none,False
587,42,central_repair_ring,drill:central_repair_ring:d42,none,none,Repair Circle,0.0,False,none,False
588,43,riverbend_roofward,drill:riverbend_roofward:d43,none,none,Bridgewright Guild,0.0,False,none,False
589,43,roofward_archive,drill:roofward_archive:d43,none,none,Glassgarden Guild,0.0,False,none,False
590,43,archive_signal,drill:archive_signal:d43,none,none,Index Guild,0.0,False,none,False
591,43,signal_orchard,drill:signal_orchard:d43,none,none,Signal Guild,0.0,False,none,False
592,43,orchard_riverbend,drill:orchard_riverbend:d43,none,none,Seed Guild,0.0,False,none,False
593,43,central_repair_ring,drill:central_repair_ring:d43,none,none,Repair Circle,0.0,False,none,False
594,43,riverbend_roofward,drill:riverbend_roofward:d43,none,none,Bridgewright Guild,0.0,False,none,False
595,43,roofward_archive,drill:roofward_archive:d43,none,none,Glassgarden Guild,0.0,False,none,False
596,43,archive_signal,drill:archive_signal:d43,none,none,Index Guild,0.0,False,none,False
597,43,signal_orchard,drill:signal_orchard:d43,none,none,Signal Guild,0.0,False,none,False
598,43,orchard_riverbend,drill:orchard_riverbend:d43,none,none,Seed Guild,0.0,False,none,False
599,43,central_repair_ring,drill:central_repair_ring:d43,none,none,Repair Circle,0.0,False,none,False
600,43,riverbend_roofward,drill:riverbend_roofward:d43,none,none,Bridgewright Guild,0.0,False,none,False
601,43,roofward_archive,drill:roofward_archive:d43,none,none,Glassgarden Guild,0.0,False,none,False
602,44,archive_signal,drill:archive_signal:d44,none,none,Index Guild,0.0,False,none,False
603,44,signal_orchard,drill:signal_orchard:d44,none,none,Signal Guild,0.0,False,none,False
604,44,orchard_riverbend,drill:orchard_riverbend:d44,choose detour,fen mud,Seed Guild,0.72845,False,"update forecast, assign guild, place shelter marker",True
605,44,central_repair_ring,drill:central_repair_ring:d44,none,none,Repair Circle,0.0,False,none,False
606,44,riverbend_roofward,drill:riverbend_roofward:d44,none,none,Bridgewright Guild,0.0,False,none,False
607,44,roofward_archive,drill:roofward_archive:d44,none,none,Glassgarden Guild,0.0,False,none,False
608,44,archive_signal,drill:archive_signal:d44,none,none,Index Guild,0.0,False,none,False
609,44,signal_orchard,drill:signal_orchard:d44,none,none,Signal Guild,0.0,False,none,False
610,44,orchard_riverbend,drill:orchard_riverbend:d44,none,none,Seed Guild,0.0,False,none,False
611,44,central_repair_ring,drill:central_repair_ring:d44,none,none,Repair Circle,0.0,False,none,False
612,44,riverbend_roofward,drill:riverbend_roofward:d44,none,none,Bridgewright Guild,0.0,False,none,False
613,44,roofward_archive,drill:roofward_archive:d44,none,none,Glassgarden Guild,0.0,False,none,False
614,44,archive_signal,drill:archive_signal:d44,none,none,Index Guild,0.0,False,none,False
615,44,signal_orchard,drill:signal_orchard:d44,none,none,Signal Guild,0.0,False,none,False
616,45,orchard_riverbend,drill:orchard_riverbend:d45,none,none,Seed Guild,0.0,False,none,False
617,45,central_repair_ring,drill:central_repair_ring:d45,none,none,Repair Circle,0.0,False,none,False
618,45,riverbend_roofward,drill:riverbend_roofward:d45,none,none,Bridgewright Guild,0.0,False,none,False
619,45,roofward_archive,drill:roofward_archive:d45,none,none,Glassgarden Guild,0.0,False,none,False
620,45,archive_signal,drill:archive_signal:d45,none,none,Index Guild,0.0,False,none,False
621,45,signal_orchard,drill:signal_orchard:d45,none,none,Signal Guild,0.0,False,none,False
622,45,orchard_riverbend,drill:orchard_riverbend:d45,none,none,Seed Guild,0.0,False,none,False
623,45,central_repair_ring,drill:central_repair_ring:d45,none,none,Repair Circle,0.0,False,none,False
624,45,riverbend_roofward,drill:riverbend_roofward:d45,none,none,Bridgewright Guild,0.0,False,none,False
625,45,roofward_archive,drill:roofward_archive:d45,none,none,Glassgarden Guild,0.0,False,none,False
626,45,archive_signal,drill:archive_signal:d45,none,none,Index Guild,0.0,False,none,False
627,45,signal_orchard,drill:signal_orchard:d45,none,none,Signal Guild,0.0,False,none,False
628,45,orchard_riverbend,drill:orchard_riverbend:d45,none,none,Seed Guild,0.0,False,none,False
629,45,central_repair_ring,drill:central_repair_ring:d45,none,none,Repair Circle,0.0,False,none,False
630,46,riverbend_roofward,drill:riverbend_roofward:d46,none,none,Bridgewright Guild,0.0,False,none,False
631,46,roofward_archive,drill:roofward_archive:d46,none,none,Glassgarden Guild,0.0,False,none,False
632,46,archive_signal,drill:archive_signal:d46,choose detour,wind archive scatter,Index Guild,0.736716,False,"update forecast, assign guild, place shelter marker",True
633,46,signal_orchard,drill:signal_orchard:d46,none,none,Signal Guild,0.0,False,none,False
634,46,orchard_riverbend,drill:orchard_riverbend:d46,none,none,Seed Guild,0.0,False,none,False
635,46,central_repair_ring,drill:central_repair_ring:d46,none,none,Repair Circle,0.0,False,none,False
636,46,riverbend_roofward,drill:riverbend_roofward:d46,none,none,Bridgewright Guild,0.0,False,none,False
637,46,roofward_archive,drill:roofward_archive:d46,none,none,Glassgarden Guild,0.0,False,none,False
638,46,archive_signal,drill:archive_signal:d46,none,none,Index Guild,0.0,False,none,False
639,46,signal_orchard,drill:signal_orchard:d46,none,none,Signal Guild,0.0,False,none,False
640,46,orchard_riverbend,drill:orchard_riverbend:d46,none,none,Seed Guild,0.0,False,none,False
641,46,central_repair_ring,drill:central_repair_ring:d46,none,none,Repair Circle,0.0,False,none,False
642,46,riverbend_roofward,drill:riverbend_roofward:d46,none,none,Bridgewright Guild,0.0,False,none,False
643,46,roofward_archive,drill:roofward_archive:d46,none,none,Glassgarden Guild,0.0,False,none,False
644,47,archive_signal,drill:archive_signal:d47,none,none,Index Guild,0.0,False,none,False
645,47,signal_orchard,drill:signal_orchard:d47,none,none,Signal Guild,0.0,False,none,False
646,47,orchard_riverbend,drill:orchard_riverbend:d47,none,none,Seed Guild,0.0,False,none,False
647,47,central_repair_ring,drill:central_repair_ring:d47,none,none,Repair Circle,0.0,False,none,False
648,47,riverbend_roofward,drill:riverbend_roofward:d47,none,none,Bridgewright Guild,0.0,False,none,False
649,47,roofward_archive,drill:roofward_archive:d47,none,none,Glassgarden Guild,0.0,False,none,False
650,47,archive_signal,drill:archive_signal:d47,none,none,Index Guild,0.0,False,none,False
651,47,signal_orchard,drill:signal_orchard:d47,none,none,Signal Guild,0.0,False,none,False
652,47,orchard_riverbend,drill:orchard_riverbend:d47,none,none,Seed Guild,0.0,False,none,False
653,47,central_repair_ring,drill:central_repair_ring:d47,none,none,Repair Circle,0.0,False,none,False
654,47,riverbend_roofward,drill:riverbend_roofward:d47,none,none,Bridgewright Guild,0.0,False,none,False
655,47,roofward_archive,drill:roofward_archive:d47,none,none,Glassgarden Guild,0.0,False,none,False
656,47,archive_signal,drill:archive_signal:d47,none,none,Index Guild,0.0,False,none,False
657,47,signal_orchard,drill:signal_orchard:d47,none,none,Signal Guild,0.0,False,none,False
658,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,Seed Guild,0.0,False,none,False
659,48,central_repair_ring,drill:central_repair_ring:d48,none,none,Repair Circle,0.0,False,none,False
660,48,riverbend_roofward,drill:riverbend_roofward:d48,choose detour,river flood,Bridgewright Guild,0.71089,True,"update forecast, assign guild, place shelter marker",True
661,48,roofward_archive,drill:roofward_archive:d48,none,none,Glassgarden Guild,0.0,False,none,False
662,48,archive_signal,drill:archive_signal:d48,none,none,Index Guild,0.0,False,none,False
663,48,signal_orchard,drill:signal_orchard:d48,none,none,Signal Guild,0.0,False,none,False
664,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,Seed Guild,0.0,False,none,False
665,48,central_repair_ring,drill:central_repair_ring:d48,none,none,Repair Circle,0.0,False,none,False
666,48,riverbend_roofward,drill:riverbend_roofward:d48,none,none,Bridgewright Guild,0.0,False,none,False
667,48,roofward_archive,drill:roofward_archive:d48,none,none,Glassgarden Guild,0.0,False,none,False
668,48,archive_signal,drill:archive_signal:d48,none,none,Index Guild,0.0,False,none,False
669,48,signal_orchard,drill:signal_orchard:d48,none,none,Signal Guild,0.0,False,none,False
670,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,Seed Guild,0.0,False,none,False
671,48,central_repair_ring,drill:central_repair_ring:d48,none,none,Repair Circle,0.0,False,none,False
672,49,roofward_archive,drill:roofward_archive:d49,none,none,Glassgarden Guild,0.0,False,none,False
673,49,archive_signal,drill:archive_signal:d49,none,none,Index Guild,0.0,False,none,False
674,49,signal_orchard,drill:signal_orchard:d49,none,none,Signal Guild,0.0,False,none,False
675,49,orchard_riverbend,drill:orchard_riverbend:d49,none,none,Seed Guild,0.0,False,none,False
676,49,central_repair_ring,drill:central_repair_ring:d49,none,none,Repair Circle,0.0,False,none,False
677,49,riverbend_roofward,drill:riverbend_roofward:d49,none,none,Bridgewright Guild,0.0,False,none,False
678,49,roofward_archive,drill:roofward_archive:d49,none,none,Glassgarden Guild,0.0,False,none,False
679,49,archive_signal,drill:archive_signal:d49,none,none,Index Guild,0.0,False,none,False
680,49,signal_orchard,drill:signal_orchard:d49,none,none,Signal Guild,0.0,False,none,False
681,49,orchard_riverbend,drill:orchard_riverbend:d49,none,none,Seed Guild,0.0,False,none,False
682,49,central_repair_ring,drill:central_repair_ring:d49,none,none,Repair Circle,0.0,False,none,False
683,49,riverbend_roofward,drill:riverbend_roofward:d49,none,none,Bridgewright Guild,0.0,False,none,False
684,49,roofward_archive,drill:roofward_archive:d49,none,none,Glassgarden Guild,0.0,False,none,False
685,49,archive_signal,drill:archive_signal:d49,none,none,Index Guild,0.0,False,none,False
686,50,signal_orchard,drill:signal_orchard:d50,none,none,Signal Guild,0.0,False,none,False
687,50,orchard_riverbend,drill:orchard_riverbend:d50,none,none,Seed Guild,0.0,False,none,False
688,50,central_repair_ring,drill:central_repair_ring:d50,none,none,Repair Circle,0.0,False,none,False
689,50,riverbend_roofward,drill:riverbend_roofward:d50,none,none,Bridgewright Guild,0.0,False,none,False
690,50,roofward_archive,drill:roofward_archive:d50,none,none,Glassgarden Guild,0.0,False,none,False
691,50,archive_signal,drill:archive_signal:d50,none,none,Index Guild,0.0,False,none,False
692,50,signal_orchard,drill:signal_orchard:d50,none,none,Signal Guild,0.0,False,none,False
693,50,orchard_riverbend,drill:orchard_riverbend:d50,none,none,Seed Guild,0.0,False,none,False
694,50,central_repair_ring,drill:central_repair_ring:d50,none,none,Repair Circle,0.0,False,none,False
695,50,riverbend_roofward,drill:riverbend_roofward:d50,none,none,Bridgewright Guild,0.0,False,none,False
696,50,roofward_archive,drill:roofward_archive:d50,none,none,Glassgarden Guild,0.0,False,none,False
697,50,archive_signal,drill:archive_signal:d50,none,none,Index Guild,0.0,False,none,False
698,50,signal_orchard,drill:signal_orchard:d50,none,none,Signal Guild,0.0,False,none,False
699,50,orchard_riverbend,drill:orchard_riverbend:d50,none,none,Seed Guild,0.0,False,none,False
700,51,central_repair_ring,drill:central_repair_ring:d51,none,none,Repair Circle,0.0,False,none,False
701,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,Bridgewright Guild,0.0,False,none,False
702,51,roofward_archive,drill:roofward_archive:d51,none,none,Glassgarden Guild,0.0,False,none,False
703,51,archive_signal,drill:archive_signal:d51,none,none,Index Guild,0.0,False,none,False
704,51,signal_orchard,drill:signal_orchard:d51,none,none,Signal Guild,0.0,False,none,False
705,51,orchard_riverbend,drill:orchard_riverbend:d51,none,none,Seed Guild,0.0,False,none,False
706,51,central_repair_ring,drill:central_repair_ring:d51,assign guild,crowded repair yard,Repair Circle,0.73276,False,"update forecast, assign guild, place shelter marker",True
707,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,Bridgewright Guild,0.0,False,none,False
708,51,roofward_archive,drill:roofward_archive:d51,none,none,Glassgarden Guild,0.0,False,none,False
709,51,archive_signal,drill:archive_signal:d51,none,none,Index Guild,0.0,False,none,False
710,51,signal_orchard,drill:signal_orchard:d51,none,none,Signal Guild,0.0,False,none,False
711,51,orchard_riverbend,drill:orchard_riverbend:d51,none,none,Seed Guild,0.0,False,none,False
712,51,central_repair_ring,drill:central_repair_ring:d51,none,none,Repair Circle,0.0,False,none,False
713,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,Bridgewright Guild,0.0,False,none,False
714,52,roofward_archive,drill:roofward_archive:d52,none,none,Glassgarden Guild,0.0,False,none,False
715,52,archive_signal,drill:archive_signal:d52,none,none,Index Guild,0.0,False,none,False
716,52,signal_orchard,drill:signal_orchard:d52,none,none,Signal Guild,0.0,False,none,False
717,52,orchard_riverbend,drill:orchard_riverbend:d52,none,none,Seed Guild,0.0,False,none,False
718,52,central_repair_ring,drill:central_repair_ring:d52,none,none,Repair Circle,0.0,False,none,False
719,52,riverbend_roofward,drill:riverbend_roofward:d52,none,none,Bridgewright Guild,0.0,False,none,False
720,52,roofward_archive,drill:roofward_archive:d52,none,none,Glassgarden Guild,0.0,False,none,False
721,52,archive_signal,drill:archive_signal:d52,none,none,Index Guild,0.0,False,none,False
722,52,signal_orchard,drill:signal_orchard:d52,none,none,Signal Guild,0.0,False,none,False
723,52,orchard_riverbend,drill:orchard_riverbend:d52,none,none,Seed Guild,0.0,False,none,False
724,52,central_repair_ring,drill:central_repair_ring:d52,none,none,Repair Circle,0.0,False,none,False
725,52,riverbend_roofward,drill:riverbend_roofward:d52,none,none,Bridgewright Guild,0.0,False,none,False
726,52,roofward_archive,drill:roofward_archive:d52,none,none,Glassgarden Guild,0.0,False,none,False
727,52,archive_signal,drill:archive_signal:d52,none,none,Index Guild,0.0,False,none,False
728,53,signal_orchard,drill:signal_orchard:d53,none,none,Signal Guild,0.0,False,none,False
729,53,orchard_riverbend,drill:orchard_riverbend:d53,none,none,Seed Guild,0.0,False,none,False
730,53,central_repair_ring,drill:central_repair_ring:d53,none,none,Repair Circle,0.0,False,none,False
731,53,riverbend_roofward,drill:riverbend_roofward:d53,none,none,Bridgewright Guild,0.0,False,none,False
732,53,roofward_archive,drill:roofward_archive:d53,none,none,Glassgarden Guild,0.0,False,none,False
733,53,archive_signal,drill:archive_signal:d53,none,none,Index Guild,0.0,False,none,False
734,53,signal_orchard,drill:signal_orchard:d53,assign guild,dusk ice,Signal Guild,0.72421,False,"update forecast, assign guild, place shelter marker",True
735,53,orchard_riverbend,drill:orchard_riverbend:d53,none,none,Seed Guild,0.0,False,none,False
736,53,central_repair_ring,drill:central_repair_ring:d53,none,none,Repair Circle,0.0,False,none,False
737,53,riverbend_roofward,drill:riverbend_roofward:d53,none,none,Bridgewright Guild,0.0,False,none,False
738,53,roofward_archive,drill:roofward_archive:d53,none,none,Glassgarden Guild,0.0,False,none,False
739,53,archive_signal,drill:archive_signal:d53,none,none,Index Guild,0.0,False,none,False
740,53,signal_orchard,drill:signal_orchard:d53,none,none,Signal Guild,0.0,False,none,False
741,53,orchard_riverbend,drill:orchard_riverbend:d53,none,none,Seed Guild,0.0,False,none,False
742,54,central_repair_ring,drill:central_repair_ring:d54,none,none,Repair Circle,0.0,False,none,False
743,54,riverbend_roofward,drill:riverbend_roofward:d54,none,none,Bridgewright Guild,0.0,False,none,False
744,54,roofward_archive,drill:roofward_archive:d54,none,none,Glassgarden Guild,0.0,False,none,False
745,54,archive_signal,drill:archive_signal:d54,none,none,Index Guild,0.0,False,none,False
746,54,signal_orchard,drill:signal_orchard:d54,none,none,Signal Guild,0.0,False,none,False
747,54,orchard_riverbend,drill:orchard_riverbend:d54,none,none,Seed Guild,0.0,False,none,False
748,54,central_repair_ring,drill:central_repair_ring:d54,none,none,Repair Circle,0.0,False,none,False
749,54,riverbend_roofward,drill:riverbend_roofward:d54,none,none,Bridgewright Guild,0.0,False,none,False
750,54,roofward_archive,drill:roofward_archive:d54,none,none,Glassgarden Guild,0.0,False,none,False
751,54,archive_signal,drill:archive_signal:d54,none,none,Index Guild,0.0,False,none,False
752,54,signal_orchard,drill:signal_orchard:d54,none,none,Signal Guild,0.0,False,none,False
753,54,orchard_riverbend,drill:orchard_riverbend:d54,none,none,Seed Guild,0.0,False,none,False
754,54,central_repair_ring,drill:central_repair_ring:d54,none,none,Repair Circle,0.0,False,none,False
755,54,riverbend_roofward,drill:riverbend_roofward:d54,none,none,Bridgewright Guild,0.0,False,none,False
756,55,roofward_archive,drill:roofward_archive:d55,none,none,Glassgarden Guild,0.0,False,none,False
757,55,archive_signal,drill:archive_signal:d55,none,none,Index Guild,0.0,False,none,False
758,55,signal_orchard,drill:signal_orchard:d55,none,none,Signal Guild,0.0,False,none,False
759,55,orchard_riverbend,drill:orchard_riverbend:d55,none,none,Seed Guild,0.0,False,none,False
760,55,central_repair_ring,drill:central_repair_ring:d55,none,none,Repair Circle,0.0,False,none,False
761,55,riverbend_roofward,drill:riverbend_roofward:d55,none,none,Bridgewright Guild,0.0,False,none,False
762,55,roofward_archive,drill:roofward_archive:d55,assign guild,glasshouse heat surge,Glassgarden Guild,0.71725,True,"update forecast, assign guild, place shelter marker",True
763,55,archive_signal,drill:archive_signal:d55,none,none,Index Guild,0.0,False,none,False
764,55,signal_orchard,drill:signal_orchard:d55,none,none,Signal Guild,0.0,False,none,False
765,55,orchard_riverbend,drill:orchard_riverbend:d55,none,none,Seed Guild,0.0,False,none,False
766,55,central_repair_ring,drill:central_repair_ring:d55,none,none,Repair Circle,0.0,False,none,False
767,55,riverbend_roofward,drill:riverbend_roofward:d55,none,none,Bridgewright Guild,0.0,False,none,False
768,55,roofward_archive,drill:roofward_archive:d55,none,none,Glassgarden Guild,0.0,False,none,False
769,55,archive_signal,drill:archive_signal:d55,none,none,Index Guild,0.0,False,none,False
770,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,Seed Guild,0.0,False,none,False
771,56,central_repair_ring,drill:central_repair_ring:d56,none,none,Repair Circle,0.0,False,none,False
772,56,riverbend_roofward,drill:riverbend_roofward:d56,choose detour,river flood,Bridgewright Guild,0.70483,True,"update forecast, assign guild, place shelter marker",True
773,56,roofward_archive,drill:roofward_archive:d56,none,none,Glassgarden Guild,0.0,False,none,False
774,56,archive_signal,drill:archive_signal:d56,none,none,Index Guild,0.0,False,none,False
775,56,signal_orchard,drill:signal_orchard:d56,none,none,Signal Guild,0.0,False,none,False
776,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,Seed Guild,0.0,False,none,False
777,56,central_repair_ring,drill:central_repair_ring:d56,none,none,Repair Circle,0.0,False,none,False
778,56,riverbend_roofward,drill:riverbend_roofward:d56,none,none,Bridgewright Guild,0.0,False,none,False
779,56,roofward_archive,drill:roofward_archive:d56,none,none,Glassgarden Guild,0.0,False,none,False
780,56,archive_signal,drill:archive_signal:d56,none,none,Index Guild,0.0,False,none,False
781,56,signal_orchard,drill:signal_orchard:d56,none,none,Signal Guild,0.0,False,none,False
782,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,Seed Guild,0.0,False,none,False
783,56,central_repair_ring,drill:central_repair_ring:d56,none,none,Repair Circle,0.0,False,none,False
784,57,riverbend_roofward,drill:riverbend_roofward:d57,none,none,Bridgewright Guild,0.0,False,none,False
785,57,roofward_archive,drill:roofward_archive:d57,none,none,Glassgarden Guild,0.0,False,none,False
786,57,archive_signal,drill:archive_signal:d57,none,none,Index Guild,0.0,False,none,False
787,57,signal_orchard,drill:signal_orchard:d57,none,none,Signal Guild,0.0,False,none,False
788,57,orchard_riverbend,drill:orchard_riverbend:d57,none,none,Seed Guild,0.0,False,none,False
789,57,central_repair_ring,drill:central_repair_ring:d57,none,none,Repair Circle,0.0,False,none,False
790,57,riverbend_roofward,drill:riverbend_roofward:d57,none,none,Bridgewright Guild,0.0,False,none,False
791,57,roofward_archive,drill:roofward_archive:d57,none,none,Glassgarden Guild,0.0,False,none,False
792,57,archive_signal,drill:archive_signal:d57,none,none,Index Guild,0.0,False,none,False
793,57,signal_orchard,drill:signal_orchard:d57,none,none,Signal Guild,0.0,False,none,False
794,57,orchard_riverbend,drill:orchard_riverbend:d57,none,none,Seed Guild,0.0,False,none,False
795,57,central_repair_ring,drill:central_repair_ring:d57,none,none,Repair Circle,0.0,False,none,False
796,57,riverbend_roofward,drill:riverbend_roofward:d57,none,none,Bridgewright Guild,0.0,False,none,False
797,57,roofward_archive,drill:roofward_archive:d57,none,none,Glassgarden Guild,0.0,False,none,False
798,58,archive_signal,drill:archive_signal:d58,none,none,Index Guild,0.0,False,none,False
799,58,signal_orchard,drill:signal_orchard:d58,none,none,Signal Guild,0.0,False,none,False
800,58,orchard_riverbend,drill:orchard_riverbend:d58,none,none,Seed Guild,0.0,False,none,False
801,58,central_repair_ring,drill:central_repair_ring:d58,none,none,Repair Circle,0.0,False,none,False
802,58,riverbend_roofward,drill:riverbend_roofward:d58,none,none,Bridgewright Guild,0.0,False,none,False
803,58,roofward_archive,drill:roofward_archive:d58,none,none,Glassgarden Guild,0.0,False,none,False
804,58,archive_signal,drill:archive_signal:d58,none,none,Index Guild,0.0,False,none,False
805,58,signal_orchard,drill:signal_orchard:d58,none,none,Signal Guild,0.0,False,none,False
806,58,orchard_riverbend,drill:orchard_riverbend:d58,none,none,Seed Guild,0.0,False,none,False
807,58,central_repair_ring,drill:central_repair_ring:d58,none,none,Repair Circle,0.0,False,none,False
808,58,riverbend_roofward,drill:riverbend_roofward:d58,none,none,Bridgewright Guild,0.0,False,none,False
809,58,roofward_archive,drill:roofward_archive:d58,none,none,Glassgarden Guild,0.0,False,none,False
810,58,archive_signal,drill:archive_signal:d58,none,none,Index Guild,0.0,False,none,False
811,58,signal_orchard,drill:signal_orchard:d58,none,none,Signal Guild,0.0,False,none,False
812,59,orchard_riverbend,drill:orchard_riverbend:d59,none,none,Seed Guild,0.0,False,none,False
813,59,central_repair_ring,drill:central_repair_ring:d59,none,none,Repair Circle,0.0,False,none,False
814,59,riverbend_roofward,drill:riverbend_roofward:d59,none,none,Bridgewright Guild,0.0,False,none,False
815,59,roofward_archive,drill:roofward_archive:d59,none,none,Glassgarden Guild,0.0,False,none,False
816,59,archive_signal,drill:archive_signal:d59,none,none,Index Guild,0.0,False,none,False
817,59,signal_orchard,drill:signal_orchard:d59,none,none,Signal Guild,0.0,False,none,False
818,59,orchard_riverbend,drill:orchard_riverbend:d59,none,none,Seed Guild,0.0,False,none,False
819,59,central_repair_ring,drill:central_repair_ring:d59,none,none,Repair Circle,0.0,False,none,False
820,59,riverbend_roofward,drill:riverbend_roofward:d59,none,none,Bridgewright Guild,0.0,False,none,False
821,59,roofward_archive,drill:roofward_archive:d59,none,none,Glassgarden Guild,0.0,False,none,False
822,59,archive_signal,drill:archive_signal:d59,none,none,Index Guild,0.0,False,none,False
823,59,signal_orchard,drill:signal_orchard:d59,none,none,Signal Guild,0.0,False,none,False
824,59,orchard_riverbend,drill:orchard_riverbend:d59,none,none,Seed Guild,0.0,False,none,False
825,59,central_repair_ring,drill:central_repair_ring:d59,none,none,Repair Circle,0.0,False,none,False
826,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,Bridgewright Guild,0.0,False,none,False
827,60,roofward_archive,drill:roofward_archive:d60,none,none,Glassgarden Guild,0.0,False,none,False
828,60,archive_signal,drill:archive_signal:d60,none,none,Index Guild,0.0,False,none,False
829,60,signal_orchard,drill:signal_orchard:d60,none,none,Signal Guild,0.0,False,none,False
830,60,orchard_riverbend,drill:orchard_riverbend:d60,none,none,Seed Guild,0.0,False,none,False
831,60,central_repair_ring,drill:central_repair_ring:d60,none,none,Repair Circle,0.0,False,none,False
832,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,Bridgewright Guild,0.0,False,none,False
833,60,roofward_archive,drill:roofward_archive:d60,none,none,Glassgarden Guild,0.0,False,none,False
834,60,archive_signal,drill:archive_signal:d60,none,none,Index Guild,0.0,False,none,False
835,60,signal_orchard,drill:signal_orchard:d60,none,none,Signal Guild,0.0,False,none,False
836,60,orchard_riverbend,drill:orchard_riverbend:d60,mark shelter,fen mud,Seed Guild,0.70171,True,"update forecast, assign guild, place shelter marker",True
837,60,central_repair_ring,drill:central_repair_ring:d60,none,none,Repair Circle,0.0,False,none,False
838,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,Bridgewright Guild,0.0,False,none,False
839,60,roofward_archive,drill:roofward_archive:d60,none,none,Glassgarden Guild,0.0,False,none,False
840,61,archive_signal,drill:archive_signal:d61,none,none,Index Guild,0.0,False,none,False
841,61,signal_orchard,drill:signal_orchard:d61,none,none,Signal Guild,0.0,False,none,False
842,61,orchard_riverbend,drill:orchard_riverbend:d61,none,none,Seed Guild,0.0,False,none,False
843,61,central_repair_ring,drill:central_repair_ring:d61,none,none,Repair Circle,0.0,False,none,False
844,61,riverbend_roofward,drill:riverbend_roofward:d61,none,none,Bridgewright Guild,0.0,False,none,False
845,61,roofward_archive,drill:roofward_archive:d61,none,none,Glassgarden Guild,0.0,False,none,False
846,61,archive_signal,drill:archive_signal:d61,none,none,Index Guild,0.0,False,none,False
847,61,signal_orchard,drill:signal_orchard:d61,none,none,Signal Guild,0.0,False,none,False
848,61,orchard_riverbend,drill:orchard_riverbend:d61,none,none,Seed Guild,0.0,False,none,False
849,61,central_repair_ring,drill:central_repair_ring:d61,none,none,Repair Circle,0.0,False,none,False
850,61,riverbend_roofward,drill:riverbend_roofward:d61,none,none,Bridgewright Guild,0.0,False,none,False
851,61,roofward_archive,drill:roofward_archive:d61,none,none,Glassgarden Guild,0.0,False,none,False
852,61,archive_signal,drill:archive_signal:d61,none,none,Index Guild,0.0,False,none,False
853,61,signal_orchard,drill:signal_orchard:d61,none,none,Signal Guild,0.0,False,none,False
854,62,orchard_riverbend,drill:orchard_riverbend:d62,none,none,Seed Guild,0.0,False,none,False
855,62,central_repair_ring,drill:central_repair_ring:d62,none,none,Repair Circle,0.0,False,none,False
856,62,riverbend_roofward,drill:riverbend_roofward:d62,none,none,Bridgewright Guild,0.0,False,none,False
857,62,roofward_archive,drill:roofward_archive:d62,none,none,Glassgarden Guild,0.0,False,none,False
858,62,archive_signal,drill:archive_signal:d62,none,none,Index Guild,0.0,False,none,False
859,62,signal_orchard,drill:signal_orchard:d62,none,none,Signal Guild,0.0,False,none,False
860,62,orchard_riverbend,drill:orchard_riverbend:d62,none,none,Seed Guild,0.0,False,none,False
861,62,central_repair_ring,drill:central_repair_ring:d62,none,none,Repair Circle,0.0,False,none,False
862,62,riverbend_roofward,drill:riverbend_roofward:d62,none,none,Bridgewright Guild,0.0,False,none,False
863,62,roofward_archive,drill:roofward_archive:d62,none,none,Glassgarden Guild,0.0,False,none,False
864,62,archive_signal,drill:archive_signal:d62,mark shelter,wind archive scatter,Index Guild,0.7105,True,"update forecast, assign guild, place shelter marker",True
865,62,signal_orchard,drill:signal_orchard:d62,none,none,Signal Guild,0.0,False,none,False
866,62,orchard_riverbend,drill:orchard_riverbend:d62,none,none,Seed Guild,0.0,False,none,False
867,62,central_repair_ring,drill:central_repair_ring:d62,none,none,Repair Circle,0.0,False,none,False
868,63,roofward_archive,drill:roofward_archive:d63,none,none,Glassgarden Guild,0.0,False,none,False
869,63,archive_signal,drill:archive_signal:d63,none,none,Index Guild,0.0,False,none,False
870,63,signal_orchard,drill:signal_orchard:d63,none,none,Signal Guild,0.0,False,none,False
871,63,orchard_riverbend,drill:orchard_riverbend:d63,none,none,Seed Guild,0.0,False,none,False
