tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
1854,104,archive,Toma,signal spool,absent,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
1855,104,signal,Kesh,oil lantern,ask_about_debt,0.44,0.855,0.858,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
1857,104,repair_ring,Juno,cool cloth,inspect_role_board,0.314,0.812,0.813,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
1858,104,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
1860,104,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1862,104,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1863,104,repair_ring,Vale,copper wire,ask_forgiveness_limit,0.422,0.848,0.849,Vale: The role board says who owns the copper wire.,listen without changing custody,True,True,True
1865,104,roofward,Fay,shade cloth,ask_about_debt,0.332,0.806,0.809,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1866,104,archive,Toma,signal spool,ask_forgiveness_limit,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
1867,104,signal,Kesh,oil lantern,inspect_role_board,0.44,0.858,0.859,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1869,104,repair_ring,Juno,cool cloth,ask_about_debt,0.314,0.815,0.818,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1870,104,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1872,105,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
1874,105,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
1875,105,riverbend,Ari,cedar plank,ask_about_debt,0.35,0.817,0.82,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
1877,105,archive,Vell,memory tag,inspect_role_board,0.422,0.85,0.851,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1878,105,signal,Oda,wind wrap,absent,0.74,0.98,0.98,Oda: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
1879,105,orchard,Ivo,seed satchel,ask_about_debt,0.35,0.818,0.821,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1881,105,riverbend,Cee,binding cord,absent,0.443,0.98,0.98,Cee: The role board says who owns the binding cord.,listen without changing custody,True,True,True
1882,105,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1884,105,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1886,105,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1887,105,riverbend,Ari,cedar plank,inspect_role_board,0.35,0.82,0.821,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1889,105,archive,Vell,memory tag,ask_about_debt,0.44,0.856,0.859,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1890,106,orchard,Mara,dry cord,ask_forgiveness_limit,0.739,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
1891,106,repair_ring,Vale,cool cloth,inspect_role_board,0.422,0.849,0.85,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
1892,106,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
1893,106,roofward,Fay,herb ledger,ask_forgiveness_limit,0.332,0.809,0.81,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
1894,106,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1896,106,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1899,106,roofward,Orr,shade cloth,ask_about_debt,0.458,0.852,0.855,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1901,106,signal,Milo,oil lantern,inspect_role_board,0.332,0.821,0.822,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1902,106,orchard,Mara,dry cord,absent,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
1903,106,repair_ring,Vale,cool cloth,ask_about_debt,0.44,0.855,0.858,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1904,106,riverbend,Nox,cedar plank,inspect_role_board,0.739,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1905,106,roofward,Fay,herb ledger,absent,0.332,0.81,0.811,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
1906,106,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1908,107,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
1909,107,riverbend,Cee,cedar plank,ask_about_debt,0.462,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
1911,107,archive,Nia,memory tag,inspect_role_board,0.296,0.958,0.959,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1913,107,orchard,Pim,seed satchel,ask_about_debt,0.46,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1914,107,repair_ring,Wren,copper wire,ask_forgiveness_limit,0.74,0.98,0.98,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
1916,107,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1917,107,archive,Vell,signal spool,ask_forgiveness_limit,0.44,0.859,0.86,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
1918,107,signal,Oda,oil lantern,inspect_role_board,0.739,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1920,107,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1921,107,riverbend,Cee,cedar plank,inspect_role_board,0.463,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1923,107,archive,Nia,memory tag,ask_about_debt,0.314,0.966,0.969,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1925,107,orchard,Pim,seed satchel,inspect_role_board,0.461,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
1926,108,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
1928,108,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1929,108,signal,Milo,wind wrap,absent,0.332,0.822,0.823,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
1930,108,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1932,108,riverbend,Nox,binding cord,absent,0.738,0.98,0.98,Nox: The role board says who owns the binding cord.,listen without changing custody,True,True,True
1933,108,roofward,Fay,shade cloth,ask_about_debt,0.35,0.816,0.819,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1935,108,signal,Kesh,oil lantern,inspect_role_board,0.44,0.859,0.86,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1937,108,repair_ring,Juno,cool cloth,ask_about_debt,0.332,0.823,0.826,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1938,108,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1940,108,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1941,108,signal,Milo,wind wrap,ask_forgiveness_limit,0.332,0.823,0.824,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
1942,108,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
1944,109,roofward,Sera,herb ledger,ask_forgiveness_limit,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
1945,109,archive,Vell,memory tag,inspect_role_board,0.44,0.86,0.861,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1947,109,orchard,Ivo,seed satchel,ask_about_debt,0.368,0.826,0.829,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1950,109,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1952,109,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1953,109,orchard,Pim,dry cord,absent,0.462,0.98,0.98,Pim: The role board says who owns the dry cord.,listen without changing custody,True,True,True
1954,109,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1955,109,riverbend,Ari,cedar plank,inspect_role_board,0.35,0.821,0.822,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1956,109,roofward,Sera,herb ledger,absent,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
1957,109,archive,Vell,memory tag,ask_about_debt,0.458,0.866,0.869,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1959,109,orchard,Ivo,seed satchel,inspect_role_board,0.368,0.829,0.83,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
1962,110,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
1964,110,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1965,110,repair_ring,Juno,copper wire,ask_forgiveness_limit,0.332,0.826,0.827,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
1967,110,roofward,Orr,shade cloth,ask_about_debt,0.458,0.857,0.86,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1968,110,archive,Rin,signal spool,ask_forgiveness_limit,0.74,0.98,0.98,Rin: The role board says who owns the signal spool.,listen without changing custody,True,True,True
1969,110,signal,Milo,oil lantern,inspect_role_board,0.332,0.824,0.825,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1971,110,repair_ring,Vale,cool cloth,ask_about_debt,0.458,0.863,0.866,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1972,110,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1974,110,archive,Toma,memory tag,ask_about_debt,0.739,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1976,110,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
1977,110,repair_ring,Juno,copper wire,absent,0.332,0.827,0.828,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
1979,110,roofward,Orr,shade cloth,inspect_role_board,0.458,0.86,0.861,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
1980,111,signal,Ren,wind wrap,absent,0.74,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
1981,111,orchard,Pim,seed satchel,ask_about_debt,0.463,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
1983,111,riverbend,Ari,binding cord,absent,0.35,0.822,0.823,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
1984,111,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
1986,111,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
1988,111,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
1989,111,riverbend,Cee,cedar plank,inspect_role_board,0.464,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
1991,111,archive,Nia,memory tag,ask_about_debt,0.332,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
1992,111,signal,Ren,wind wrap,ask_forgiveness_limit,0.74,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
1993,111,orchard,Pim,seed satchel,inspect_role_board,0.464,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
1995,111,riverbend,Ari,binding cord,ask_forgiveness_limit,0.35,0.823,0.824,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
1996,111,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
1998,112,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2001,112,roofward,Fay,shade cloth,ask_about_debt,0.368,0.824,0.827,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2003,112,signal,Kesh,oil lantern,inspect_role_board,0.44,0.86,0.861,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2004,112,orchard,Suf,dry cord,absent,0.74,0.98,0.98,Suf: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2005,112,repair_ring,Juno,cool cloth,ask_about_debt,0.35,0.833,0.836,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2006,112,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2007,112,roofward,Orr,herb ledger,absent,0.458,0.861,0.862,Orr: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2008,112,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2010,112,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2013,112,roofward,Fay,shade cloth,inspect_role_board,0.368,0.827,0.828,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2015,112,signal,Kesh,oil lantern,ask_about_debt,0.458,0.866,0.869,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2016,113,repair_ring,Pax,copper wire,ask_forgiveness_limit,0.739,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2018,113,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2019,113,archive,Nia,signal spool,ask_forgiveness_limit,0.333,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2020,113,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2022,113,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2023,113,riverbend,Ari,cedar plank,inspect_role_board,0.35,0.824,0.825,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2025,113,archive,Vell,memory tag,ask_about_debt,0.476,0.874,0.877,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2027,113,orchard,Ivo,seed satchel,inspect_role_board,0.368,0.83,0.831,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2028,113,repair_ring,Pax,copper wire,absent,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2030,113,roofward,Bex,shade cloth,inspect_role_board,0.739,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2031,113,archive,Nia,signal spool,absent,0.334,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2032,113,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2034,114,riverbend,Lio,binding cord,absent,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2035,114,roofward,Orr,shade cloth,ask_about_debt,0.476,0.867,0.87,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2037,114,signal,Milo,oil lantern,inspect_role_board,0.332,0.825,0.826,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2039,114,repair_ring,Vale,cool cloth,ask_about_debt,0.476,0.871,0.874,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2040,114,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2042,114,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2043,114,signal,Kesh,wind wrap,ask_forgiveness_limit,0.458,0.869,0.87,Kesh: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2044,114,orchard,Suf,seed satchel,inspect_role_board,0.739,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2046,114,riverbend,Lio,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2047,114,roofward,Orr,shade cloth,inspect_role_board,0.476,0.87,0.871,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2049,114,signal,Milo,oil lantern,ask_about_debt,0.35,0.831,0.834,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2051,114,repair_ring,Vale,cool cloth,inspect_role_board,0.476,0.874,0.875,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2052,115,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2054,115,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2055,115,orchard,Ivo,dry cord,absent,0.368,0.831,0.832,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2056,115,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2057,115,riverbend,Cee,cedar plank,inspect_role_board,0.465,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2058,115,roofward,Bex,herb ledger,absent,0.738,0.98,0.98,Bex: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2059,115,archive,Nia,memory tag,ask_about_debt,0.353,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2061,115,orchard,Pim,seed satchel,inspect_role_board,0.465,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2064,115,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2066,115,signal,Oda,oil lantern,ask_about_debt,0.74,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2067,115,orchard,Ivo,dry cord,ask_forgiveness_limit,0.368,0.832,0.833,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2068,115,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2069,115,riverbend,Cee,cedar plank,ask_about_debt,0.484,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2070,116,archive,Toma,signal spool,ask_forgiveness_limit,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2071,116,signal,Kesh,oil lantern,inspect_role_board,0.458,0.87,0.871,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2073,116,repair_ring,Juno,cool cloth,ask_about_debt,0.368,0.841,0.844,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2074,116,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2076,116,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2078,116,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2079,116,repair_ring,Vale,copper wire,absent,0.476,0.875,0.876,Vale: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2081,116,roofward,Fay,shade cloth,inspect_role_board,0.368,0.828,0.829,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2082,116,archive,Toma,signal spool,absent,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2083,116,signal,Kesh,oil lantern,ask_about_debt,0.476,0.876,0.879,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2085,116,repair_ring,Juno,cool cloth,inspect_role_board,0.368,0.844,0.845,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2086,116,riverbend,Lio,cedar plank,ask_about_debt,0.739,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2088,117,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2090,117,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2091,117,riverbend,Ari,cedar plank,inspect_role_board,0.35,0.825,0.826,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2093,117,archive,Vell,memory tag,ask_about_debt,0.476,0.879,0.882,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2094,117,signal,Oda,wind wrap,ask_forgiveness_limit,0.74,0.98,0.98,Oda: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2095,117,orchard,Ivo,seed satchel,inspect_role_board,0.368,0.833,0.834,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2097,117,riverbend,Cee,binding cord,ask_forgiveness_limit,0.485,0.98,0.98,Cee: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2098,117,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2100,117,signal,Ren,oil lantern,ask_about_debt,0.739,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2102,117,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2103,117,riverbend,Ari,cedar plank,ask_about_debt,0.368,0.831,0.834,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2105,117,archive,Vell,memory tag,inspect_role_board,0.476,0.882,0.883,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2106,118,orchard,Mara,dry cord,absent,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2107,118,repair_ring,Vale,cool cloth,ask_about_debt,0.476,0.878,0.881,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2108,118,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2109,118,roofward,Fay,herb ledger,absent,0.368,0.829,0.83,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2110,118,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2112,118,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2115,118,roofward,Orr,shade cloth,inspect_role_board,0.476,0.871,0.872,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2117,118,signal,Milo,oil lantern,ask_about_debt,0.368,0.839,0.842,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2118,118,orchard,Mara,dry cord,ask_forgiveness_limit,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2119,118,repair_ring,Vale,cool cloth,inspect_role_board,0.476,0.881,0.882,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2120,118,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2121,118,roofward,Fay,herb ledger,ask_forgiveness_limit,0.368,0.83,0.831,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2122,118,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2124,119,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2125,119,riverbend,Cee,cedar plank,inspect_role_board,0.486,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2127,119,archive,Nia,memory tag,ask_about_debt,0.372,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2129,119,orchard,Pim,seed satchel,inspect_role_board,0.466,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2130,119,repair_ring,Wren,copper wire,absent,0.74,0.98,0.98,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2132,119,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2133,119,archive,Vell,signal spool,absent,0.476,0.883,0.884,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2134,119,signal,Oda,oil lantern,ask_about_debt,0.74,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
