tick_id,day,route_id,guild,inspector,record_generation,record_quality,opened_panel,visible_fields,private_workspace_sealed,inspection_changes_choice
677,43,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
678,43,roofward_archive,Glassgarden Guild,Fay,2,0.78,False,closed,True,False
679,43,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
680,43,signal_orchard,Signal Guild,Milo,2,0.802,True,"route history, drill scores, successor notes",True,False
681,43,orchard_riverbend,Seed Guild,Ivo,2,0.798,False,closed,True,False
682,43,central_repair_ring,Repair Circle,Juno,2,0.854,False,closed,True,False
683,43,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
684,43,roofward_archive,Glassgarden Guild,Fay,2,0.786,True,"route history, drill scores, successor notes",True,False
685,43,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
686,43,signal_orchard,Signal Guild,Milo,2,0.808,True,"route history, drill scores, successor notes",True,False
687,43,orchard_riverbend,Seed Guild,Ivo,2,0.798,False,closed,True,False
688,44,central_repair_ring,Repair Circle,Juno,2,0.854,False,closed,True,False
689,44,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
690,44,roofward_archive,Glassgarden Guild,Fay,2,0.786,False,closed,True,False
691,44,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
692,44,signal_orchard,Signal Guild,Milo,2,0.814,True,"route history, drill scores, successor notes",True,False
693,44,orchard_riverbend,Seed Guild,Ivo,2,0.804,True,"route history, drill scores, successor notes",True,True
694,44,central_repair_ring,Repair Circle,Juno,2,0.854,False,closed,True,False
695,44,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
696,44,roofward_archive,Glassgarden Guild,Fay,2,0.786,False,closed,True,False
697,44,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
698,44,signal_orchard,Signal Guild,Milo,2,0.814,False,closed,True,False
699,44,orchard_riverbend,Seed Guild,Ivo,2,0.81,True,"route history, drill scores, successor notes",True,False
700,44,central_repair_ring,Repair Circle,Juno,2,0.86,True,"route history, drill scores, successor notes",True,False
701,44,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
702,44,roofward_archive,Glassgarden Guild,Fay,2,0.786,False,closed,True,False
703,44,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
704,45,signal_orchard,Signal Guild,Milo,2,0.814,False,closed,True,False
705,45,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
706,45,central_repair_ring,Repair Circle,Juno,2,0.866,True,"route history, drill scores, successor notes",True,False
707,45,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
708,45,roofward_archive,Glassgarden Guild,Fay,2,0.792,True,"route history, drill scores, successor notes",True,False
709,45,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
710,45,signal_orchard,Signal Guild,Milo,2,0.814,False,closed,True,False
711,45,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
712,45,central_repair_ring,Repair Circle,Juno,2,0.872,True,"route history, drill scores, successor notes",True,False
713,45,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
714,45,roofward_archive,Glassgarden Guild,Fay,2,0.792,False,closed,True,False
715,45,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
716,45,signal_orchard,Signal Guild,Milo,2,0.82,True,"route history, drill scores, successor notes",True,True
717,45,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
718,45,central_repair_ring,Repair Circle,Juno,2,0.878,True,"route history, drill scores, successor notes",True,False
719,45,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
720,46,roofward_archive,Glassgarden Guild,Fay,2,0.792,False,closed,True,False
721,46,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
722,46,signal_orchard,Signal Guild,Milo,2,0.82,False,closed,True,False
723,46,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
724,46,central_repair_ring,Repair Circle,Juno,2,0.884,True,"route history, drill scores, successor notes",True,False
725,46,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
726,46,roofward_archive,Glassgarden Guild,Fay,2,0.792,False,closed,True,False
727,46,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
728,46,signal_orchard,Signal Guild,Milo,2,0.82,False,closed,True,False
729,46,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
730,46,central_repair_ring,Repair Circle,Juno,2,0.884,False,closed,True,False
731,46,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
732,46,roofward_archive,Glassgarden Guild,Fay,2,0.798,True,"route history, drill scores, successor notes",True,False
733,46,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
734,46,signal_orchard,Signal Guild,Milo,2,0.82,False,closed,True,False
735,46,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
736,47,central_repair_ring,Repair Circle,Juno,2,0.884,False,closed,True,False
737,47,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
738,47,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
739,47,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
740,47,signal_orchard,Signal Guild,Milo,2,0.826,True,"route history, drill scores, successor notes",True,False
741,47,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
742,47,central_repair_ring,Repair Circle,Juno,2,0.884,False,closed,True,False
743,47,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
744,47,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
745,47,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
746,47,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
747,47,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
748,47,central_repair_ring,Repair Circle,Juno,2,0.89,True,"route history, drill scores, successor notes",True,False
749,47,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
750,47,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
751,47,archive_signal,Index Guild,Nia,2,0.77,False,closed,True,False
752,48,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
753,48,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
754,48,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
755,48,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
756,48,archive_signal,Index Guild,Nia,2,0.776,True,"route history, drill scores, successor notes",True,True
757,48,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
758,48,orchard_riverbend,Seed Guild,Ivo,2,0.81,False,closed,True,False
759,48,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
760,48,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
761,48,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
762,48,archive_signal,Index Guild,Nia,2,0.776,False,closed,True,False
763,48,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
764,48,orchard_riverbend,Seed Guild,Ivo,2,0.816,True,"route history, drill scores, successor notes",True,False
765,48,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
766,48,riverbend_roofward,Bridgewright Guild,Ari,3,0.742,False,closed,True,False
767,48,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
768,49,archive_signal,Index Guild,Nia,2,0.776,False,closed,True,False
769,49,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
770,49,orchard_riverbend,Seed Guild,Ivo,2,0.816,False,closed,True,False
771,49,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
772,49,riverbend_roofward,Bridgewright Guild,Ari,3,0.748,True,"route history, drill scores, successor notes",True,True
773,49,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
774,49,archive_signal,Index Guild,Nia,2,0.776,False,closed,True,False
775,49,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
776,49,orchard_riverbend,Seed Guild,Ivo,2,0.816,False,closed,True,False
777,49,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
778,49,riverbend_roofward,Bridgewright Guild,Ari,3,0.748,False,closed,True,False
779,49,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
780,49,archive_signal,Index Guild,Nia,2,0.782,True,"route history, drill scores, successor notes",True,False
781,49,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
782,49,orchard_riverbend,Seed Guild,Ivo,2,0.816,False,closed,True,False
783,49,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
784,50,riverbend_roofward,Bridgewright Guild,Ari,3,0.754,True,"route history, drill scores, successor notes",True,False
785,50,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
786,50,archive_signal,Index Guild,Nia,2,0.782,False,closed,True,False
787,50,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
788,50,orchard_riverbend,Seed Guild,Ivo,2,0.822,True,"route history, drill scores, successor notes",True,False
789,50,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
790,50,riverbend_roofward,Bridgewright Guild,Ari,3,0.76,True,"route history, drill scores, successor notes",True,False
791,50,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
792,50,archive_signal,Index Guild,Nia,2,0.782,False,closed,True,False
793,50,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
794,50,orchard_riverbend,Seed Guild,Ivo,2,0.822,False,closed,True,False
795,50,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
796,50,riverbend_roofward,Bridgewright Guild,Ari,3,0.766,True,"route history, drill scores, successor notes",True,False
797,50,roofward_archive,Glassgarden Guild,Fay,2,0.798,False,closed,True,False
798,50,archive_signal,Index Guild,Nia,2,0.782,False,closed,True,False
799,50,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
800,51,orchard_riverbend,Seed Guild,Ivo,2,0.822,False,closed,True,False
801,51,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
802,51,riverbend_roofward,Bridgewright Guild,Ari,3,0.766,False,closed,True,False
803,51,roofward_archive,Glassgarden Guild,Fay,2,0.804,True,"route history, drill scores, successor notes",True,False
804,51,archive_signal,Index Guild,Nia,2,0.788,True,"route history, drill scores, successor notes",True,False
805,51,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
806,51,orchard_riverbend,Seed Guild,Ivo,2,0.822,False,closed,True,False
807,51,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
808,51,riverbend_roofward,Bridgewright Guild,Ari,3,0.766,False,closed,True,False
809,51,roofward_archive,Glassgarden Guild,Fay,2,0.81,True,"route history, drill scores, successor notes",True,False
810,51,archive_signal,Index Guild,Nia,2,0.788,False,closed,True,False
811,51,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
812,51,orchard_riverbend,Seed Guild,Ivo,2,0.828,True,"route history, drill scores, successor notes",True,True
813,51,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
814,51,riverbend_roofward,Bridgewright Guild,Ari,3,0.766,False,closed,True,False
815,51,roofward_archive,Glassgarden Guild,Fay,2,0.816,True,"route history, drill scores, successor notes",True,False
816,52,archive_signal,Index Guild,Nia,2,0.794,True,"route history, drill scores, successor notes",True,False
817,52,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
818,52,orchard_riverbend,Seed Guild,Ivo,2,0.828,False,closed,True,False
819,52,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
820,52,riverbend_roofward,Bridgewright Guild,Ari,3,0.772,True,"route history, drill scores, successor notes",True,False
821,52,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
822,52,archive_signal,Index Guild,Nia,2,0.8,True,"route history, drill scores, successor notes",True,True
823,52,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
824,52,orchard_riverbend,Seed Guild,Ivo,2,0.828,False,closed,True,False
825,52,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
826,52,riverbend_roofward,Bridgewright Guild,Ari,3,0.772,False,closed,True,False
827,52,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
828,52,archive_signal,Index Guild,Nia,2,0.806,True,"route history, drill scores, successor notes",True,True
829,52,signal_orchard,Signal Guild,Milo,2,0.826,False,closed,True,False
830,52,orchard_riverbend,Seed Guild,Ivo,2,0.828,False,closed,True,False
831,52,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
832,53,riverbend_roofward,Bridgewright Guild,Ari,3,0.772,False,closed,True,False
833,53,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
834,53,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
835,53,signal_orchard,Signal Guild,Milo,2,0.832,True,"route history, drill scores, successor notes",True,False
836,53,orchard_riverbend,Seed Guild,Ivo,2,0.834,True,"route history, drill scores, successor notes",True,False
837,53,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
838,53,riverbend_roofward,Bridgewright Guild,Ari,3,0.772,False,closed,True,False
839,53,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
840,53,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
841,53,signal_orchard,Signal Guild,Milo,2,0.838,True,"route history, drill scores, successor notes",True,False
842,53,orchard_riverbend,Seed Guild,Ivo,2,0.834,False,closed,True,False
843,53,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
844,53,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,True,"route history, drill scores, successor notes",True,False
845,53,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
846,53,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
847,53,signal_orchard,Signal Guild,Milo,2,0.844,True,"route history, drill scores, successor notes",True,False
848,54,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
849,54,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
850,54,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
851,54,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
852,54,signal_orchard,Signal Guild,Milo,2,0.85,True,"route history, drill scores, successor notes",True,False
853,54,orchard_riverbend,Seed Guild,Ivo,2,0.84,True,"route history, drill scores, successor notes",True,False
854,54,central_repair_ring,Repair Circle,Juno,2,0.89,False,closed,True,False
855,54,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
856,54,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
857,54,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
858,54,signal_orchard,Signal Guild,Milo,2,0.85,False,closed,True,False
859,54,orchard_riverbend,Seed Guild,Ivo,2,0.858,True,"route history, drill scores, successor notes",True,False
860,54,central_repair_ring,Repair Circle,Juno,2,0.896,True,"route history, drill scores, successor notes",True,False
861,54,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
862,54,roofward_archive,Glassgarden Guild,Fay,2,0.816,False,closed,True,False
863,54,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
864,55,signal_orchard,Signal Guild,Milo,2,0.85,False,closed,True,False
865,55,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
866,55,central_repair_ring,Repair Circle,Juno,2,0.902,True,"route history, drill scores, successor notes",True,False
867,55,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
868,55,roofward_archive,Glassgarden Guild,Fay,2,0.822,True,"route history, drill scores, successor notes",True,False
869,55,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
870,55,signal_orchard,Signal Guild,Milo,2,0.85,False,closed,True,False
871,55,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
872,55,central_repair_ring,Repair Circle,Juno,2,0.908,True,"route history, drill scores, successor notes",True,False
873,55,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
874,55,roofward_archive,Glassgarden Guild,Fay,2,0.822,False,closed,True,False
875,55,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
876,55,signal_orchard,Signal Guild,Milo,2,0.856,True,"route history, drill scores, successor notes",True,False
877,55,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
878,55,central_repair_ring,Repair Circle,Juno,2,0.914,True,"route history, drill scores, successor notes",True,False
879,55,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
880,56,roofward_archive,Glassgarden Guild,Fay,2,0.822,False,closed,True,False
881,56,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
882,56,signal_orchard,Signal Guild,Milo,2,0.856,False,closed,True,False
883,56,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
884,56,central_repair_ring,Repair Circle,Juno,2,0.92,True,"route history, drill scores, successor notes",True,False
885,56,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
886,56,roofward_archive,Glassgarden Guild,Fay,2,0.822,False,closed,True,False
887,56,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
888,56,signal_orchard,Signal Guild,Milo,2,0.856,False,closed,True,False
889,56,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
890,56,central_repair_ring,Repair Circle,Juno,2,0.92,False,closed,True,False
891,56,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
892,56,roofward_archive,Glassgarden Guild,Fay,2,0.828,True,"route history, drill scores, successor notes",True,False
893,56,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
894,56,signal_orchard,Signal Guild,Milo,2,0.856,False,closed,True,False
895,56,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
896,57,central_repair_ring,Repair Circle,Juno,2,0.92,False,closed,True,False
897,57,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
898,57,roofward_archive,Glassgarden Guild,Fay,2,0.828,False,closed,True,False
899,57,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
900,57,signal_orchard,Signal Guild,Milo,2,0.862,True,"route history, drill scores, successor notes",True,False
901,57,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
902,57,central_repair_ring,Repair Circle,Juno,2,0.92,False,closed,True,False
903,57,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
904,57,roofward_archive,Glassgarden Guild,Fay,2,0.828,False,closed,True,False
905,57,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
906,57,signal_orchard,Signal Guild,Milo,2,0.862,False,closed,True,False
907,57,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
908,57,central_repair_ring,Repair Circle,Juno,2,0.926,True,"route history, drill scores, successor notes",True,True
909,57,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
910,57,roofward_archive,Glassgarden Guild,Fay,2,0.828,False,closed,True,False
911,57,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
912,58,signal_orchard,Signal Guild,Milo,2,0.862,False,closed,True,False
913,58,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
914,58,central_repair_ring,Repair Circle,Juno,2,0.926,False,closed,True,False
915,58,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
916,58,roofward_archive,Glassgarden Guild,Fay,2,0.834,True,"route history, drill scores, successor notes",True,False
917,58,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
918,58,signal_orchard,Signal Guild,Milo,2,0.862,False,closed,True,False
919,58,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
920,58,central_repair_ring,Repair Circle,Juno,2,0.926,False,closed,True,False
921,58,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
922,58,roofward_archive,Glassgarden Guild,Fay,2,0.834,False,closed,True,False
923,58,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
924,58,signal_orchard,Signal Guild,Milo,2,0.868,True,"route history, drill scores, successor notes",True,False
925,58,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
926,58,central_repair_ring,Repair Circle,Juno,2,0.926,False,closed,True,False
927,58,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
928,59,roofward_archive,Glassgarden Guild,Fay,2,0.834,False,closed,True,False
929,59,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
930,59,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
931,59,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
932,59,central_repair_ring,Repair Circle,Juno,2,0.932,True,"route history, drill scores, successor notes",True,False
933,59,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
934,59,roofward_archive,Glassgarden Guild,Fay,2,0.834,False,closed,True,False
935,59,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
936,59,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
937,59,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
938,59,central_repair_ring,Repair Circle,Juno,2,0.932,False,closed,True,False
939,59,riverbend_roofward,Bridgewright Guild,Ari,3,0.778,False,closed,True,False
940,59,roofward_archive,Glassgarden Guild,Fay,2,0.84,True,"route history, drill scores, successor notes",True,False
941,59,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
942,59,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
943,59,orchard_riverbend,Seed Guild,Ivo,2,0.858,False,closed,True,False
944,60,riverbend_roofward,Bridgewright Guild,Ari,4,0.784,True,"route history, drill scores, successor notes",True,False
945,60,roofward_archive,Glassgarden Guild,Fay,2,0.84,False,closed,True,False
946,60,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
947,60,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
948,60,orchard_riverbend,Seed Guild,Ivo,2,0.864,True,"route history, drill scores, successor notes",True,False
949,60,central_repair_ring,Repair Circle,Juno,2,0.932,False,closed,True,False
950,60,riverbend_roofward,Bridgewright Guild,Ari,4,0.79,True,"route history, drill scores, successor notes",True,False
951,60,roofward_archive,Glassgarden Guild,Fay,2,0.84,False,closed,True,False
952,60,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
953,60,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
954,60,orchard_riverbend,Seed Guild,Ivo,2,0.864,False,closed,True,False
955,60,central_repair_ring,Repair Circle,Juno,2,0.932,False,closed,True,False
956,60,riverbend_roofward,Bridgewright Guild,Ari,4,0.796,True,"route history, drill scores, successor notes",True,False
957,60,roofward_archive,Glassgarden Guild,Fay,2,0.84,False,closed,True,False
958,60,archive_signal,Index Guild,Nia,2,0.806,False,closed,True,False
959,60,signal_orchard,Signal Guild,Milo,2,0.868,False,closed,True,False
