stage,agent,episode,total_reward,survived_ticks,survival_fraction,resources_collected,hazards_hit,commitment_done,recovered_after_interruption,mean_prediction_error,attention_entropy,latent_decodability,latent_reuse_contexts,self_world_attribution_accuracy,counterfactual_edit_swing,llm_calls,llm_follow_rate
3,layered_self_state,16,194.18338272076812,540,1.0,4,0,False,False,0.004905842976952826,0.5953657228418943,0.9807689946720319,2.0,0.0,0.9666666666666667,5,0.8
3,layered_self_state,17,140.94770592834766,540,1.0,2,0,False,False,0.005014516839281747,0.6437016075648501,0.9773326715913994,2.0,0.0,1.0,5,0.8
3,layered_self_state,18,72.10574749611877,540,1.0,0,0,False,False,0.010423089606335579,0.7038469529236673,0.9715738173091082,2.5555555555555554,0.0,0.5333333333333333,5,0.2
3,layered_self_state,19,143.80308831373483,540,1.0,2,0,False,False,0.006137708758448169,0.6427888961885354,0.9772106794248131,2.0,0.0,0.7,5,0.6
3,layered_self_state,20,141.37101641449954,540,1.0,2,0,False,False,0.006044133658679425,0.6803948444726367,0.9787517853248457,2.0,0.0,0.6333333333333333,5,0.0
3,layered_self_state,21,169.26887817180614,540,1.0,3,0,False,False,0.005348925977197512,0.6311003465034248,0.9751353647208698,2.0,0.0,1.0,5,0.8
3,layered_self_state,22,107.57756544980424,540,1.0,1,0,False,False,0.007068076436732232,0.643320629202953,0.9820219736948327,2.0,0.0,0.7666666666666667,5,0.2
3,layered_self_state,23,168.08303818477822,540,1.0,3,0,False,False,0.004745173666868688,0.6106779910989664,0.9774823304850802,2.0,0.0,0.9666666666666667,5,0.6
3,layered_self_state,24,72.14678395745239,540,1.0,0,0,False,False,0.010589560137699225,0.709341971591875,0.9707447449315714,2.5074074074074075,0.0,0.6666666666666666,5,0.2
3,layered_self_state,25,197.72180441448364,540,1.0,4,0,False,False,0.004654677887689416,0.5728668728177221,0.9805860591525154,2.0,0.0,0.9333333333333333,5,0.8
3,layered_self_state,26,108.2173358468655,540,1.0,1,0,False,False,0.007711802270778932,0.6820299055567062,0.9776740239289348,2.0,0.0,0.8333333333333334,5,0.6
3,layered_self_state,27,165.5197060719969,540,1.0,3,0,False,False,0.0058511104621110175,0.658183122498486,0.9781707522732488,2.0,0.0,0.9666666666666667,5,0.8
3,layered_self_state,28,145.83467077976525,540,1.0,2,0,False,False,0.00523982813661439,0.6018138774216377,0.9769817957926686,2.0,0.0,0.9333333333333333,5,0.8
3,layered_self_state,29,135.83312971289487,540,1.0,2,0,False,False,0.00802806978672777,0.6830229273379332,0.9749411932185218,2.0166666666666666,0.0,0.6666666666666666,5,0.2
3,layered_self_state,30,108.20484562718394,540,1.0,1,0,False,False,0.00673338575179889,0.6625063491725823,0.9845904166349073,2.0,0.0,0.6333333333333333,5,0.2
3,layered_self_state,31,139.62134304134767,540,1.0,2,0,False,False,0.0054354732250031625,0.5848165573268733,0.9823626159490617,2.0,0.0,0.9,5,0.6
3,layered_self_state,32,196.93106213873466,540,1.0,4,0,False,False,0.004545572969811264,0.623869589043339,0.9797344593072669,2.0,0.0,0.9666666666666667,5,1.0
3,layered_self_state,33,140.760841520196,540,1.0,2,0,False,False,0.00884878569507993,0.6903455570946069,0.9725369272435037,2.3203703703703704,0.0,0.8,5,0.4
3,layered_self_state,34,109.00798996681445,540,1.0,1,0,False,False,0.007578146885849922,0.6977634639653454,0.9797961739032333,2.0,0.0,0.7666666666666667,5,0.4
3,layered_self_state,35,168.49117411189957,540,1.0,3,0,False,False,0.005027427197384067,0.6098658614506764,0.9822361390208654,2.0,0.0,0.8,5,0.4
3,layered_self_state,36,167.2100796689655,540,1.0,3,0,False,False,0.004580242855976046,0.5804447872949213,0.9809953717620136,2.0,0.0,1.0,5,1.0
3,layered_self_state,37,107.25966350382942,540,1.0,1,0,False,False,0.007306430235362036,0.6665746879401295,0.9816259461076425,2.0,0.0,0.7,5,0.4
3,layered_self_state,38,142.11859307946784,540,1.0,2,0,False,False,0.0056219069540598176,0.6848806975272187,0.9777147972786492,2.0,0.0,0.7666666666666667,5,0.2
3,layered_self_state,39,105.30676103003137,540,1.0,1,0,False,False,0.0077943232740977425,0.691443847801265,0.9809593232375149,2.001851851851852,0.0,0.6333333333333333,5,0.0
3,layered_self_state,40,151.681104710476,540,1.0,2,0,False,False,0.006119316960155825,0.6075500445351426,0.9758759475645691,2.001851851851852,0.0,0.8666666666666667,5,0.6
3,layered_self_state,41,177.6431902757273,540,1.0,3,0,False,False,0.004603908187808132,0.5770752470804773,0.9757757500606237,2.0,0.0,0.9666666666666667,5,0.8
3,layered_self_state,42,194.80212798015452,540,1.0,4,0,False,False,0.0048135966355900405,0.6017339123105598,0.9787270505501791,2.0,0.0,1.0,5,1.0
3,layered_self_state,43,165.0764007554603,540,1.0,3,0,False,False,0.005573637736386655,0.6258339377321913,0.9796507739644649,2.0,0.0,1.0,5,1.0
3,layered_self_state,44,141.08651680594846,540,1.0,2,0,False,False,0.005114601300636884,0.6276217887275706,0.9815230275477078,2.0,0.0,1.0,5,1.0
3,layered_self_state,45,167.64510260304812,540,1.0,3,0,False,False,0.0051813741674314,0.5858036062117593,0.9789339220662548,2.0,0.0,1.0,5,1.0
3,layered_self_state,46,72.38397915150637,540,1.0,0,0,False,False,0.011180356755477478,0.698607030716871,0.9699844871728832,2.4407407407407407,0.0,0.16666666666666666,5,0.0
3,layered_self_state,47,168.8874834289865,540,1.0,3,0,False,False,0.005347427326821526,0.6749979675501131,0.9769621758603985,2.0,0.0,0.9,5,0.4
3,layered_self_state_ablation,0,109.36618061335992,540,1.0,1,0,False,False,0.014607033171097917,0.7096250945195052,0.5777169134271739,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,1,170.62575864218792,540,1.0,3,0,False,False,0.010256929671401589,0.6808936878937532,0.5691822365819007,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,2,72.11542500321036,540,1.0,0,0,False,False,0.022520671776198604,0.7424805811820652,0.5584475409411117,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,3,168.87135509018879,540,1.0,3,0,False,False,0.012876375029890325,0.7954219893709539,0.5731448608150813,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,4,169.6745929779002,540,1.0,3,0,False,False,0.009766330910087391,0.7066618429869393,0.5691320834856539,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,5,105.2191075711653,540,1.0,1,0,False,False,0.01640418368978649,0.7443298599616435,0.577418157947468,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,6,138.29853799875013,540,1.0,2,0,False,False,0.012265376137247012,0.7328507544628851,0.576700775955605,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,7,198.3204880834896,540,1.0,4,0,False,False,0.010838607774644737,0.7315001673783279,0.5719576567065036,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,8,72.11985908238948,540,1.0,0,0,False,False,0.022530706829717743,0.7589956139020362,0.5584549687582266,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,9,134.1761074002934,540,1.0,2,0,False,False,0.012227940860507932,0.7374057000062979,0.5755737522248573,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,10,107.9951751096853,540,1.0,1,0,False,False,0.0161487442975808,0.7631156504128701,0.5782216892815312,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,11,170.3649119673064,540,1.0,3,0,False,False,0.010596281202033363,0.6982346189784859,0.5710342232352854,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,12,166.68961262165607,540,1.0,3,0,False,False,0.011685963140282064,0.7637411323586352,0.5719801674667856,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,13,107.07079277117275,540,1.0,1,0,False,False,0.01501155372880686,0.7531926509523079,0.5768675101245365,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,14,109.33188333570108,540,1.0,1,0,False,False,0.014896044911534562,0.7787137004830537,0.5778040370687073,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,15,173.81998494176543,540,1.0,3,0,False,False,0.011994563550800778,0.7240608300605083,0.5746696373255467,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,16,194.69259942233566,540,1.0,4,0,False,False,0.010196652974729156,0.7136440752110335,0.5708072182151955,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,17,147.29120676230383,540,1.0,2,0,False,False,0.017211669580500175,0.7431926851347622,0.568832235911006,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,18,72.13240174636648,540,1.0,0,0,False,False,0.022492668108564665,0.756235339204942,0.5585038540523398,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,19,143.3824428249545,540,1.0,2,0,False,False,0.012247972844680106,0.7346529652980492,0.5723103031831975,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,20,72.05738768281937,540,1.0,0,0,False,False,0.022131768182974878,0.778749927479823,0.5585440965455721,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,21,169.69559720644455,540,1.0,3,0,False,False,0.011377838068839002,0.7348434166456972,0.5702281809526801,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,22,107.64555953743957,540,1.0,1,0,False,False,0.015167102272213318,0.7202981538054817,0.577599102129169,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,23,172.58927424478094,540,1.0,3,0,False,False,0.009718489895152857,0.7513720723796605,0.56384495985235,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,24,108.98574155010257,540,1.0,1,0,False,False,0.015042137477701103,0.7268992796715693,0.5780415893188576,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,25,198.13774452928834,540,1.0,4,0,False,False,0.009513739538188253,0.696941092404081,0.567434396663763,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,26,108.2127398700451,540,1.0,1,0,False,False,0.016051089418339166,0.7538208841613379,0.5783768054666448,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,27,166.70023797352394,540,1.0,3,0,False,False,0.011734290217836537,0.7451308445039286,0.5756230250198513,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,28,72.21406020263584,540,1.0,0,0,False,False,0.02302945713041337,0.7630558749391441,0.5586391873653913,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,29,134.88715327686216,540,1.0,2,0,False,False,0.012370532175743947,0.7329982196643274,0.5758522590625783,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,30,108.24384601367868,540,1.0,1,0,False,False,0.014228445840657267,0.7398528179431799,0.5762904409102891,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,31,138.81413646484864,540,1.0,2,0,False,False,0.01113576823535959,0.696226046534562,0.5734494831466364,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,32,195.05541884158364,540,1.0,4,0,False,False,0.009420956087924471,0.7305262754365538,0.5668326210920198,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,33,72.08440053745177,540,1.0,0,0,False,False,0.0222040240049315,0.7654945225882471,0.5585041497350091,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,34,145.30171594818154,540,1.0,2,0,False,False,0.010861303897892837,0.7202706285747169,0.5665958658500396,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,35,195.11227624309146,540,1.0,4,0,False,False,0.009042864188103497,0.6690769876732686,0.5663636672303551,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,36,165.95698477202131,540,1.0,3,0,False,False,0.008669669185536029,0.7152745929488732,0.5659869943184765,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,37,107.25210060945007,540,1.0,1,0,False,False,0.015063086876678233,0.7374272858142367,0.5769794679103967,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,38,197.9855363547909,540,1.0,4,0,False,False,0.009538194798018452,0.6887634431323743,0.5678113164591534,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,39,105.23505684121525,540,1.0,1,0,False,False,0.015701927825132352,0.7551324451960454,0.5759311737522034,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,40,148.69902073580909,540,1.0,2,0,False,False,0.015446054117264428,0.7593531377079401,0.5715799668350121,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,41,177.23675736302528,540,1.0,3,0,False,False,0.009108981390619981,0.711725644455539,0.5648921769464643,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,42,200.43525198620372,540,1.0,4,0,False,False,0.008510778831376523,0.752442038634162,0.5615370354162919,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,43,134.07637328062108,540,1.0,2,0,False,False,0.012477232768087366,0.7099721273752442,0.5759403979354165,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,44,150.75366669600947,540,1.0,2,0,False,False,0.009754394628108369,0.7178617483177498,0.5695196549350419,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,45,166.77713565860222,540,1.0,3,0,False,False,0.010079858849104933,0.7017874278484478,0.569350464344254,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,46,72.36737732219382,540,1.0,0,0,False,False,0.023855862838214316,0.7474459593986527,0.5589040076501393,0.0,0.0,0.0,0,0.0
3,layered_self_state_ablation,47,140.25812254927723,540,1.0,2,0,False,False,0.01632282052506964,0.7483274037773189,0.577456139539855,0.0,0.0,0.0,0,0.0
4,reactive_no_self,0,51.72001741680447,540,1.0,2,0,False,False,0.018685335943099863,0.8163011402592608,0.48917350651671043,0.0,0.0,0.0,0,0.0
4,reactive_no_self,1,88.5519807599915,540,1.0,3,0,False,False,0.010242379370434266,0.8056588037442485,0.47711530434364274,0.0,0.0,0.0,0,0.0
4,reactive_no_self,2,107.7303764529938,540,1.0,4,0,False,False,0.011311927454676879,0.8183144820192838,0.47924039829780524,0.0,0.0,0.0,0,0.0
4,reactive_no_self,3,106.351281550735,540,1.0,4,0,False,False,0.012751825453454529,0.8206860741694831,0.48581278733489225,0.0,0.0,0.0,0,0.0
4,reactive_no_self,4,86.37624417601558,540,1.0,3,0,False,False,0.011374445428366691,0.822180369796105,0.48091151970083723,0.0,0.0,0.0,0,0.0
4,reactive_no_self,5,83.3836741485587,540,1.0,3,0,False,False,0.012932506945419633,0.8280622658181864,0.485295852643648,0.0,0.0,0.0,0,0.0
4,reactive_no_self,6,83.44572878641162,540,1.0,3,0,False,False,0.012124510003765363,0.8061528585312011,0.48341305034847426,0.0,0.0,0.0,0,0.0
4,reactive_no_self,7,18.261907288172807,540,1.0,1,0,False,False,0.01683307879068329,0.8331917099780692,0.4891459200233009,0.0,0.0,0.0,0,0.0
4,reactive_no_self,8,49.52659876629144,540,1.0,2,0,False,False,0.015310035048147324,0.844205808412199,0.4883453959856843,0.0,0.0,0.0,0,0.0
4,reactive_no_self,9,77.84493925915632,540,1.0,3,0,False,False,0.01241725657692109,0.8196068933061225,0.4833292731322268,0.0,0.0,0.0,0,0.0
4,reactive_no_self,10,82.05677761507687,540,1.0,3,0,False,False,0.011358935105812555,0.7863579415061472,0.48004874469084735,0.0,0.0,0.0,0,0.0
4,reactive_no_self,11,48.18291600397782,540,1.0,2,0,False,False,0.018639263606762796,0.8472776855570301,0.49084244734115096,0.0,0.0,0.0,0,0.0
4,reactive_no_self,12,-16.69390954036531,540,1.0,0,0,False,False,0.023715137490975407,0.8474661361323346,0.47496218324204187,0.0,0.0,0.0,0,0.0
4,reactive_no_self,13,87.20422907422812,540,1.0,3,0,False,False,0.012180897363325541,0.814669415546896,0.4831839878527249,0.0,0.0,0.0,0,0.0
4,reactive_no_self,14,50.55814217200793,540,1.0,2,0,False,False,0.013493052852440584,0.8352869856256014,0.48656376943650026,0.0,0.0,0.0,0,0.0
4,reactive_no_self,15,56.03445752255854,540,1.0,2,0,False,False,0.012120932653925923,0.8392793165470959,0.48250413004172316,0.0,0.0,0.0,0,0.0
4,reactive_no_self,16,56.293846121138074,540,1.0,2,0,False,False,0.014177389682660352,0.8419375720124608,0.4894146971520233,0.0,0.0,0.0,0,0.0
4,reactive_no_self,17,85.37476093152983,540,1.0,3,0,False,False,0.01071641776409024,0.802250954855706,0.4794353867192204,0.0,0.0,0.0,0,0.0
4,reactive_no_self,18,79.5418546183434,540,1.0,3,0,False,False,0.011853824102296249,0.8342032783923872,0.4829393279245163,0.0,0.0,0.0,0,0.0
4,reactive_no_self,19,42.70561942093269,540,1.0,2,0,False,False,0.015056027749177824,0.8228266402613902,0.4928022313873816,0.0,0.0,0.0,0,0.0
4,reactive_no_self,20,13.600262407921207,540,1.0,1,0,False,False,0.018621578452440897,0.8379227623225258,0.48862192355841755,0.0,0.0,0.0,0,0.0
4,reactive_no_self,21,-16.659984207924182,540,1.0,0,0,False,False,0.02396090714408579,0.8454617593720776,0.4749916359601543,0.0,0.0,0.0,0,0.0
4,reactive_no_self,22,55.30454004464144,540,1.0,2,0,False,False,0.013905979386444119,0.8292927042023661,0.4895007946765903,0.0,0.0,0.0,0,0.0
4,reactive_no_self,23,64.77766618437968,540,1.0,2,0,False,False,0.012518142338033975,0.7982061158539341,0.4854112915244079,0.0,0.0,0.0,0,0.0
4,reactive_no_self,24,62.64912105616946,540,1.0,2,0,False,False,0.013288728956437448,0.8214242704657244,0.48644163995022127,0.0,0.0,0.0,0,0.0
4,reactive_no_self,25,46.33742046298937,540,1.0,2,0,False,False,0.014377262868011399,0.8419381405416284,0.4907984780750267,0.0,0.0,0.0,0,0.0
4,reactive_no_self,26,48.49457859670969,540,1.0,2,0,False,False,0.014928866450456822,0.815942119992144,0.4922644774857043,0.0,0.0,0.0,0,0.0
4,reactive_no_self,27,13.300903758958881,540,1.0,1,0,False,False,0.023421131708870682,0.8434409004537937,0.4764079166558651,0.0,0.0,0.0,0,0.0
4,reactive_no_self,28,-16.643348424125122,540,1.0,0,0,False,False,0.02413384629112942,0.8492260932126808,0.4750192271023118,0.0,0.0,0.0,0,0.0
4,reactive_no_self,29,52.671157281774356,540,1.0,2,0,False,False,0.012654660528261684,0.8115984505588808,0.4848395855018496,0.0,0.0,0.0,0,0.0
4,reactive_no_self,30,87.7340439056444,540,1.0,3,0,False,False,0.011198850090143445,0.7998151246610915,0.48008456612230194,0.0,0.0,0.0,0,0.0
4,reactive_no_self,31,82.19599654827141,540,1.0,3,0,False,False,0.01614872381249964,0.8309937142173908,0.49035022446463966,0.0,0.0,0.0,0,0.0
4,reactive_no_self,32,55.01176116153829,540,1.0,2,0,False,False,0.0125941516040147,0.8409837251451538,0.4842315435979351,0.0,0.0,0.0,0,0.0
4,reactive_no_self,33,86.9199645715849,540,1.0,3,0,False,False,0.011328112424395399,0.8321619500382446,0.4803429874818735,0.0,0.0,0.0,0,0.0
4,reactive_no_self,34,108.04337321139582,540,1.0,4,0,False,False,0.011034749325958925,0.8131170564095543,0.47911561271653996,0.0,0.0,0.0,0,0.0
4,reactive_no_self,35,53.35968662368123,540,1.0,2,0,False,False,0.015454413202030146,0.8469585595855275,0.4867810482325393,0.0,0.0,0.0,0,0.0
4,reactive_no_self,36,78.60092383137862,540,1.0,3,0,False,False,0.010257858893855469,0.7987966312316187,0.477803768746687,0.0,0.0,0.0,0,0.0
4,reactive_no_self,37,52.223097753491146,540,1.0,2,0,False,False,0.013165549913071138,0.8357007658880482,0.48815311957365387,0.0,0.0,0.0,0,0.0
4,reactive_no_self,38,87.10420174666018,540,1.0,3,0,False,False,0.012790885604204506,0.8207709673084573,0.48613111015928123,0.0,0.0,0.0,0,0.0
4,reactive_no_self,39,82.3784325619477,540,1.0,3,0,False,False,0.011277776491561094,0.8076362494420606,0.4810325858789081,0.0,0.0,0.0,0,0.0
4,reactive_no_self,40,83.88894198013293,540,1.0,3,0,False,False,0.012212679791215212,0.823815791833359,0.4831292512183031,0.0,0.0,0.0,0,0.0
4,reactive_no_self,41,53.51966666579344,540,1.0,2,0,False,False,0.01886499344021903,0.8349221253317579,0.488607652293106,0.0,0.0,0.0,0,0.0
4,reactive_no_self,42,80.77017216424937,540,1.0,3,0,False,False,0.012601232326858138,0.8316180134373317,0.48396527596054506,0.0,0.0,0.0,0,0.0
4,reactive_no_self,43,82.12324734832757,540,1.0,3,0,False,False,0.011307782714679014,0.800997304316392,0.4801764893964109,0.0,0.0,0.0,0,0.0
4,reactive_no_self,44,54.1890523849973,540,1.0,2,0,False,False,0.012241829343984358,0.802536554806763,0.484371258287387,0.0,0.0,0.0,0,0.0
4,reactive_no_self,45,81.85758060835246,540,1.0,3,0,False,False,0.011739036624476328,0.8079010720143565,0.48320533916941844,0.0,0.0,0.0,0,0.0
4,reactive_no_self,46,79.42044871037072,540,1.0,3,0,False,False,0.011844486205778446,0.797164173592549,0.48318625345354316,0.0,0.0,0.0,0,0.0
4,reactive_no_self,47,57.82100886427554,540,1.0,2,0,False,False,0.01208814606777143,0.8273688574717514,0.48084868421142896,0.0,0.0,0.0,0,0.0
4,world_model_only,0,51.043302510543924,540,1.0,2,0,False,False,0.01485672925715514,0.786457907327448,0.509178278002794,0.0,0.0,0.0,0,0.0
4,world_model_only,1,113.58196176076763,540,1.0,4,0,False,False,0.009054000799191043,0.7488414586663821,0.49162764118600377,0.0,0.0,0.0,0,0.0
4,world_model_only,2,81.93777875015161,540,1.0,3,0,False,False,0.0156210522822427,0.7851151840136481,0.5005627604582376,0.0,0.0,0.0,0,0.0
4,world_model_only,3,107.17545674650518,540,1.0,4,0,False,False,0.012851764186173143,0.7808806870620066,0.504040174395587,0.0,0.0,0.0,0,0.0
4,world_model_only,4,85.02599388816179,540,1.0,3,0,False,False,0.010140608494855392,0.8064069696866217,0.4942008581869078,0.0,0.0,0.0,0,0.0
4,world_model_only,5,49.71582392845471,540,1.0,2,0,False,False,0.012776030056197245,0.7753733883223746,0.5046110156519118,0.0,0.0,0.0,0,0.0
4,world_model_only,6,108.07564791774465,540,1.0,4,0,False,False,0.011203575631342565,0.7615899807120635,0.49790045656945264,0.0,0.0,0.0,0,0.0
4,world_model_only,7,18.200736417344558,540,1.0,1,0,False,False,0.017614860980609773,0.7902335512977388,0.5063199051520737,0.0,0.0,0.0,0,0.0
4,world_model_only,8,17.012809309451512,540,1.0,1,0,False,False,0.01704077407694251,0.7861368933388823,0.5037745448172285,0.0,0.0,0.0,0,0.0
4,world_model_only,9,18.09656649754794,540,1.0,1,0,False,False,0.016453457193950846,0.7737837742360123,0.50400178767076,0.0,0.0,0.0,0,0.0
4,world_model_only,10,78.19948071719364,540,1.0,3,0,False,False,0.011907204221519932,0.7561330088106218,0.49995653748776697,0.0,0.0,0.0,0,0.0
4,world_model_only,11,-16.84197090166549,540,1.0,0,0,False,False,0.02404262455204833,0.8043531902491422,0.4889413764200322,0.0,0.0,0.0,0,0.0
4,world_model_only,12,-16.905975680423936,540,1.0,0,0,False,False,0.02350141694800932,0.8086217134950086,0.4889349671767319,0.0,0.0,0.0,0,0.0
4,world_model_only,13,76.98172341611141,540,1.0,3,0,False,False,0.013341131450484656,0.7503226359677114,0.5066705774775504,0.0,0.0,0.0,0,0.0
4,world_model_only,14,17.897345558385638,540,1.0,1,0,False,False,0.02103092422137905,0.7801972614620322,0.4997776720757495,0.0,0.0,0.0,0,0.0
4,world_model_only,15,53.50605060892465,540,1.0,2,0,False,False,0.01301864915862945,0.8076636491988105,0.5030908633293795,0.0,0.0,0.0,0,0.0
4,world_model_only,16,56.24528116017501,540,1.0,2,0,False,False,0.01524886819779783,0.8090469171181387,0.5065719659299792,0.0,0.0,0.0,0,0.0
4,world_model_only,17,88.82481009993131,540,1.0,3,0,False,False,0.010415838953643664,0.763841722199611,0.49681057450032723,0.0,0.0,0.0,0,0.0
4,world_model_only,18,79.41770978729483,540,1.0,3,0,False,False,0.011502381528959243,0.791373391544299,0.4987078562865517,0.0,0.0,0.0,0,0.0
4,world_model_only,19,42.522236586196016,540,1.0,2,0,False,False,0.015135218850811545,0.7896432352207381,0.5083985881328666,0.0,0.0,0.0,0,0.0
4,world_model_only,20,13.418616245618836,540,1.0,1,0,False,False,0.018494371299518964,0.7924265292611711,0.5036374663947394,0.0,0.0,0.0,0,0.0
4,world_model_only,21,-16.82435513845448,540,1.0,0,0,False,False,0.02398957740448836,0.8064940986055826,0.48896725516480594,0.0,0.0,0.0,0,0.0
4,world_model_only,22,55.383721191690086,540,1.0,2,0,False,False,0.016139172572189137,0.785236921070598,0.506876718200458,0.0,0.0,0.0,0,0.0
4,world_model_only,23,89.23494774155239,540,1.0,3,0,False,False,0.012603940881981001,0.7604337399710152,0.502176995468614,0.0,0.0,0.0,0,0.0
4,world_model_only,24,106.97861825570237,540,1.0,4,0,False,False,0.01030448915613361,0.762106873144066,0.494436803923307,0.0,0.0,0.0,0,0.0
4,world_model_only,25,45.24015665818774,540,1.0,2,0,False,False,0.013661756879998025,0.8096090915103384,0.5045273535925259,0.0,0.0,0.0,0,0.0
4,world_model_only,26,48.227852715014876,540,1.0,2,0,False,False,0.014271075985503746,0.792990562134936,0.5080655604193324,0.0,0.0,0.0,0,0.0
4,world_model_only,27,110.3710088697429,540,1.0,4,0,False,False,0.010077254895169196,0.7700772906897353,0.49549528265327886,0.0,0.0,0.0,0,0.0
4,world_model_only,28,35.83697916114701,540,1.0,1,0,False,False,0.017452216966192178,0.8002838172031735,0.5073111809191324,0.0,0.0,0.0,0,0.0
4,world_model_only,29,50.06282063459338,540,1.0,2,0,False,False,0.013249173694761302,0.7754410579202449,0.5043939543346745,0.0,0.0,0.0,0,0.0
4,world_model_only,30,116.3427349577309,540,1.0,4,0,False,False,0.009834869517892081,0.7517384098744492,0.4939344458368161,0.0,0.0,0.0,0,0.0
4,world_model_only,31,-16.85097639126154,540,1.0,0,0,False,False,0.023969397702872847,0.7844523449400687,0.488892955524245,0.0,0.0,0.0,0,0.0
4,world_model_only,32,49.22622053221616,540,1.0,2,0,False,False,0.017817898700699504,0.7932096674214083,0.5093517288169381,0.0,0.0,0.0,0,0.0
4,world_model_only,33,50.65413427743243,540,1.0,2,0,False,False,0.012886585761602513,0.7842089913461125,0.504111143029305,0.0,0.0,0.0,0,0.0
4,world_model_only,34,75.21200907281349,540,1.0,3,0,False,False,0.012241657056196044,0.771404445561754,0.5007557600656477,0.0,0.0,0.0,0,0.0
4,world_model_only,35,53.2619331430202,540,1.0,2,0,False,False,0.01613146711272801,0.813942721071375,0.5029627220648183,0.0,0.0,0.0,0,0.0
4,world_model_only,36,76.76328380050379,540,1.0,3,0,False,False,0.010541682190394353,0.7539166236031686,0.4972239841106453,0.0,0.0,0.0,0,0.0
4,world_model_only,37,-16.79331354038119,540,1.0,0,0,False,False,0.024273145109226915,0.7835512998491219,0.48901777786539463,0.0,0.0,0.0,0,0.0
4,world_model_only,38,50.37634147841908,540,1.0,2,0,False,False,0.013768031633027228,0.7722655129808133,0.5073186443795893,0.0,0.0,0.0,0,0.0
4,world_model_only,39,78.76590378504048,540,1.0,3,0,False,False,0.009685408969935742,0.7754663529754763,0.49438045662330443,0.0,0.0,0.0,0,0.0
4,world_model_only,40,-16.838157307258527,540,1.0,0,0,False,False,0.02400647844109415,0.7818283674498241,0.4889239891305426,0.0,0.0,0.0,0,0.0
4,world_model_only,41,-16.700276453225513,540,1.0,0,0,False,False,0.02485392103628447,0.8204614063893345,0.4891175528366936,0.0,0.0,0.0,0,0.0
4,world_model_only,42,17.008516583030712,540,1.0,1,0,False,False,0.01775969922334758,0.7868944262063866,0.5057624536756848,0.0,0.0,0.0,0,0.0
4,world_model_only,43,79.88508457301657,540,1.0,3,0,False,False,0.01027826311767383,0.7596717231038072,0.4944886993752721,0.0,0.0,0.0,0,0.0
4,world_model_only,44,83.87835229721225,540,1.0,3,0,False,False,0.012128560554917504,0.753979815272989,0.5021485781319507,0.0,0.0,0.0,0,0.0
4,world_model_only,45,78.95025399695984,540,1.0,3,0,False,False,0.012236438437047619,0.789858021834568,0.5029582424786464,0.0,0.0,0.0,0,0.0
