tick_id,day,settlement_id,idle_routine_panel,object_handoff_panel,refusal_consent_animation_panel,inventory_trust_memory_panel,multi_reload_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1718,96,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01718
1719,96,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01719
1720,96,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01720
1721,96,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01721
1722,96,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01722
1723,96,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01723
1724,96,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01724
1725,96,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01725
1726,96,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01726
1727,96,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01727
1728,97,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01728
1729,97,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01729
1730,97,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01730
1731,97,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01731
1732,97,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01732
1733,97,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01733
1734,97,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01734
1735,97,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01735
1736,97,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01736
1737,97,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01737
1738,97,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01738
1739,97,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01739
1740,97,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01740
1741,97,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01741
1742,97,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01742
1743,97,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01743
1744,97,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01744
1745,97,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01745
1746,98,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01746
1747,98,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01747
1748,98,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01748
1749,98,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01749
1750,98,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01750
1751,98,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01751
1752,98,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01752
1753,98,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01753
1754,98,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01754
1755,98,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01755
1756,98,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01756
1757,98,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01757
1758,98,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01758
1759,98,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01759
1760,98,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01760
1761,98,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01761
1762,98,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01762
1763,98,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01763
1764,99,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01764
1765,99,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01765
1766,99,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01766
1767,99,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01767
1768,99,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01768
1769,99,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01769
1770,99,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01770
1771,99,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01771
1772,99,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01772
1773,99,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01773
1774,99,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01774
1775,99,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01775
1776,99,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01776
1777,99,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01777
1778,99,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01778
1779,99,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01779
1780,99,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01780
1781,99,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01781
1782,100,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01782
1783,100,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01783
1784,100,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01784
1785,100,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01785
1786,100,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01786
1787,100,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01787
1788,100,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01788
1789,100,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01789
1790,100,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01790
1791,100,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01791
1792,100,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01792
1793,100,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01793
1794,100,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01794
1795,100,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01795
1796,100,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01796
1797,100,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01797
1798,100,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01798
1799,100,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01799
1800,101,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01800
1801,101,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01801
1802,101,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01802
1803,101,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01803
1804,101,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01804
1805,101,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01805
1806,101,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01806
1807,101,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01807
1808,101,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01808
1809,101,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01809
1810,101,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01810
1811,101,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01811
1812,101,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01812
1813,101,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01813
1814,101,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01814
1815,101,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01815
1816,101,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01816
1817,101,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01817
1818,102,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01818
1819,102,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01819
1820,102,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01820
1821,102,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01821
1822,102,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01822
1823,102,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01823
1824,102,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01824
1825,102,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01825
1826,102,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01826
1827,102,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01827
1828,102,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01828
1829,102,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01829
1830,102,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01830
1831,102,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01831
1832,102,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01832
1833,102,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01833
1834,102,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01834
1835,102,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01835
1836,103,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01836
1837,103,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01837
1838,103,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01838
1839,103,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01839
1840,103,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01840
1841,103,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01841
1842,103,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01842
1843,103,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01843
1844,103,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01844
1845,103,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01845
1846,103,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01846
1847,103,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01847
1848,103,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01848
1849,103,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01849
1850,103,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01850
1851,103,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01851
1852,103,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01852
1853,103,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01853
1854,104,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01854
1855,104,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01855
1856,104,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01856
1857,104,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01857
1858,104,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01858
1859,104,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01859
1860,104,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01860
1861,104,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01861
1862,104,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01862
1863,104,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01863
1864,104,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01864
1865,104,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01865
1866,104,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01866
1867,104,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01867
1868,104,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01868
1869,104,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01869
1870,104,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01870
1871,104,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01871
1872,105,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01872
1873,105,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01873
1874,105,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01874
1875,105,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01875
1876,105,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01876
1877,105,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01877
1878,105,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01878
1879,105,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01879
1880,105,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01880
1881,105,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01881
1882,105,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01882
1883,105,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01883
1884,105,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01884
1885,105,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01885
1886,105,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01886
1887,105,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01887
1888,105,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01888
1889,105,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01889
1890,106,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01890
1891,106,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01891
1892,106,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01892
1893,106,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01893
1894,106,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01894
1895,106,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01895
1896,106,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01896
1897,106,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01897
1898,106,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01898
1899,106,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01899
1900,106,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01900
1901,106,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01901
1902,106,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01902
1903,106,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01903
1904,106,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01904
1905,106,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01905
1906,106,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01906
1907,106,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01907
1908,107,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01908
1909,107,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01909
1910,107,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01910
1911,107,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01911
1912,107,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01912
1913,107,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01913
1914,107,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01914
1915,107,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01915
1916,107,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01916
1917,107,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01917
1918,107,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01918
1919,107,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01919
1920,107,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01920
1921,107,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01921
1922,107,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01922
1923,107,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01923
1924,107,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01924
1925,107,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01925
1926,108,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01926
1927,108,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01927
1928,108,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01928
1929,108,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01929
1930,108,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01930
1931,108,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01931
1932,108,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01932
1933,108,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01933
1934,108,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01934
1935,108,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01935
1936,108,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01936
1937,108,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01937
1938,108,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01938
1939,108,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01939
1940,108,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01940
1941,108,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01941
1942,108,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01942
1943,108,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01943
1944,109,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01944
1945,109,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01945
1946,109,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01946
1947,109,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01947
1948,109,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01948
1949,109,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01949
1950,109,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01950
1951,109,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01951
1952,109,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01952
1953,109,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01953
1954,109,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01954
1955,109,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01955
1956,109,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01956
1957,109,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01957
1958,109,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01958
1959,109,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01959
1960,109,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01960
1961,109,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01961
1962,110,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01962
1963,110,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01963
1964,110,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01964
1965,110,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01965
1966,110,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01966
1967,110,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01967
1968,110,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01968
1969,110,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01969
1970,110,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01970
1971,110,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01971
1972,110,orchard,True,True,True,True,True,True,True,True,ssrm.v45.world.orchard,ssrm.v45.replay.01972
1973,110,repair_ring,True,True,True,True,True,True,True,True,ssrm.v45.world.repair_ring,ssrm.v45.replay.01973
1974,110,riverbend,True,True,True,True,True,True,True,True,ssrm.v45.world.riverbend,ssrm.v45.replay.01974
1975,110,roofward,True,True,True,True,True,True,True,True,ssrm.v45.world.roofward,ssrm.v45.replay.01975
1976,110,archive,True,True,True,True,True,True,True,True,ssrm.v45.world.archive,ssrm.v45.replay.01976
1977,110,signal,True,True,True,True,True,True,True,True,ssrm.v45.world.signal,ssrm.v45.replay.01977
