tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
1501,84,orchard,arrival court,2.98,4.0,180,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1502,84,repair_ring,spark lane,3.88,0.91,135,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1503,84,riverbend,dry ridge,1.8,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1504,84,roofward,arrival court,1.71,1.37,180,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1505,84,archive,spool room,2.9,3.92,135,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1506,84,signal,signal perch,1.2,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1507,84,orchard,seed lane,2.78,4.0,180,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1508,84,repair_ring,bell alcove,3.88,0.91,180,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1509,84,riverbend,kit alcove,1.8,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1510,84,roofward,glass stair,1.51,1.37,180,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1511,84,archive,ink niche,2.9,3.92,180,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1512,85,orchard,satchel shed,2.78,4.0,225,turn_right,True,none,satchel shed,first-person-room-card+depth-cues,True,True,True
1513,85,repair_ring,wire bench,4.0,1.01,180,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
1514,85,riverbend,wet crossing,1.6,4.0,180,move_forward,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1515,85,roofward,sun sill,1.51,1.37,225,turn_right,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
1516,85,archive,stone stacks,3.08,4.0,180,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
1517,85,signal,lens room,1.2,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1518,85,orchard,arrival court,2.78,4.0,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1519,85,repair_ring,spark lane,3.88,0.93,180,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1520,85,riverbend,dry ridge,1.6,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1521,85,roofward,arrival court,1.51,1.37,225,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1522,85,archive,spool room,2.96,3.92,180,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1523,85,signal,signal perch,1.2,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1524,85,orchard,seed lane,2.58,3.8,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1525,85,repair_ring,bell alcove,3.88,0.93,225,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1526,85,riverbend,kit alcove,1.6,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1527,85,roofward,glass stair,1.31,1.17,225,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1528,85,archive,ink niche,2.96,3.92,225,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1529,85,signal,arrival court,1.38,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1530,86,repair_ring,wire bench,4.0,1.03,225,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
1531,86,riverbend,wet crossing,1.4,4.0,180,move_forward,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1532,86,roofward,sun sill,1.31,1.17,270,turn_right,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
1533,86,archive,stone stacks,3.14,4.0,225,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
1534,86,signal,lens room,1.38,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1535,86,orchard,arrival court,2.58,3.8,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1536,86,repair_ring,spark lane,3.88,0.95,225,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1537,86,riverbend,dry ridge,1.4,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1538,86,roofward,arrival court,1.31,1.17,270,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1539,86,archive,spool room,3.02,3.92,225,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1540,86,signal,signal perch,1.38,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1541,86,orchard,seed lane,2.38,3.6,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1542,86,repair_ring,bell alcove,3.88,0.95,270,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1543,86,riverbend,kit alcove,1.4,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1544,86,roofward,glass stair,1.31,0.97,270,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1545,86,archive,ink niche,3.02,3.92,270,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1546,86,signal,arrival court,1.56,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1547,86,orchard,mud row,2.38,3.6,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1548,87,riverbend,wet crossing,1.2,4.0,180,move_forward,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1549,87,roofward,sun sill,1.31,0.97,315,turn_right,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
1550,87,archive,stone stacks,3.2,4.0,270,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
1551,87,signal,lens room,1.56,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1552,87,orchard,arrival court,2.38,3.6,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1553,87,repair_ring,spark lane,3.76,0.87,270,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1554,87,riverbend,dry ridge,1.2,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1555,87,roofward,arrival court,1.31,0.97,315,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1556,87,archive,spool room,3.08,3.92,270,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1557,87,signal,signal perch,1.56,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1558,87,orchard,seed lane,2.18,3.4,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1559,87,repair_ring,bell alcove,3.76,0.87,315,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1560,87,riverbend,kit alcove,1.2,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1561,87,roofward,glass stair,1.66,0.77,315,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1562,87,archive,ink niche,3.08,3.92,315,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1563,87,signal,arrival court,1.74,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1564,87,orchard,mud row,2.18,3.4,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1565,87,repair_ring,cool corner,3.76,0.87,315,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1566,88,roofward,sun sill,1.66,0.77,0,turn_right,True,none,sun sill,first-person-room-card+depth-cues,True,True,True
1567,88,archive,stone stacks,3.26,4.0,315,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
1568,88,signal,lens room,1.74,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1569,88,orchard,arrival court,2.18,3.4,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1570,88,repair_ring,spark lane,3.64,0.79,315,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1571,88,riverbend,dry ridge,1.2,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1572,88,roofward,arrival court,1.66,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1573,88,archive,spool room,3.14,3.92,315,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1574,88,signal,signal perch,1.74,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1575,88,orchard,seed lane,1.98,3.2,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1576,88,repair_ring,bell alcove,3.64,0.79,0,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1577,88,riverbend,kit alcove,1.2,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1578,88,roofward,glass stair,2.01,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1579,88,archive,ink niche,3.14,3.92,0,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1580,88,signal,arrival court,1.92,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1581,88,orchard,mud row,1.98,3.2,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1582,88,repair_ring,cool corner,3.64,0.79,0,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1583,88,riverbend,arrival court,1.38,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1584,89,archive,stone stacks,3.32,4.0,0,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
1585,89,signal,lens room,1.92,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1586,89,orchard,arrival court,1.98,3.2,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1587,89,repair_ring,spark lane,3.52,0.71,0,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1588,89,riverbend,dry ridge,1.38,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1589,89,roofward,arrival court,2.01,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1590,89,archive,spool room,3.2,3.92,0,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1591,89,signal,signal perch,1.92,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1592,89,orchard,seed lane,1.78,3.0,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1593,89,repair_ring,bell alcove,3.52,0.71,45,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1594,89,riverbend,kit alcove,1.38,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1595,89,roofward,glass stair,2.36,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1596,89,archive,ink niche,3.2,3.92,45,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1597,89,signal,arrival court,2.1,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1598,89,orchard,mud row,1.78,3.0,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1599,89,repair_ring,cool corner,3.52,0.71,45,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1600,89,riverbend,arrival court,1.56,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1601,89,roofward,warm lane,2.36,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1602,90,signal,lens room,2.1,4.0,180,drop_object,True,none,signal lens,first-person-room-card+depth-cues,True,True,True
1603,90,orchard,arrival court,1.78,3.0,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1604,90,repair_ring,spark lane,3.4,0.63,45,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1605,90,riverbend,dry ridge,1.56,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1606,90,roofward,arrival court,2.36,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1607,90,archive,spool room,3.08,3.84,45,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1608,90,signal,signal perch,2.1,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1609,90,orchard,seed lane,1.58,2.8,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1610,90,repair_ring,bell alcove,3.4,0.63,90,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1611,90,riverbend,kit alcove,1.56,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1612,90,roofward,glass stair,2.71,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1613,90,archive,ink niche,3.08,3.84,90,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1614,90,signal,arrival court,2.28,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1615,90,orchard,mud row,1.58,2.8,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1616,90,repair_ring,cool corner,3.4,0.63,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1617,90,riverbend,arrival court,1.74,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1618,90,roofward,warm lane,2.71,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1619,90,archive,memory desk,3.08,3.84,90,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1620,91,orchard,arrival court,1.58,2.8,225,request_permission,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1621,91,repair_ring,spark lane,3.28,0.55,90,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1622,91,riverbend,dry ridge,1.74,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1623,91,roofward,arrival court,2.71,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1624,91,archive,spool room,2.96,3.76,90,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1625,91,signal,signal perch,2.28,4.0,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1626,91,orchard,seed lane,1.38,2.6,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1627,91,repair_ring,bell alcove,3.28,0.55,135,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1628,91,riverbend,kit alcove,1.74,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1629,91,roofward,glass stair,3.06,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1630,91,archive,ink niche,2.96,3.76,135,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1631,91,signal,arrival court,2.46,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1632,91,orchard,mud row,1.38,2.6,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1633,91,repair_ring,cool corner,3.28,0.55,135,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1634,91,riverbend,arrival court,1.92,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1635,91,roofward,warm lane,3.06,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1636,91,archive,memory desk,2.96,3.76,135,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1637,91,signal,mast base,2.34,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1638,92,repair_ring,spark lane,3.16,0.47,135,wait_respectfully,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
1639,92,riverbend,dry ridge,1.92,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1640,92,roofward,arrival court,3.06,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1641,92,archive,spool room,2.84,3.68,135,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1642,92,signal,signal perch,2.34,3.92,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1643,92,orchard,seed lane,1.18,2.4,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1644,92,repair_ring,bell alcove,3.16,0.47,180,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1645,92,riverbend,kit alcove,1.92,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1646,92,roofward,glass stair,3.41,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1647,92,archive,ink niche,2.84,3.68,180,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1648,92,signal,arrival court,2.52,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1649,92,orchard,mud row,1.18,2.4,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1650,92,repair_ring,cool corner,3.16,0.47,180,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1651,92,riverbend,arrival court,2.1,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1652,92,roofward,warm lane,3.41,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1653,92,archive,memory desk,2.84,3.68,180,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1654,92,signal,mast base,2.4,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1655,92,orchard,market plank,1.18,2.4,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1656,93,riverbend,dry ridge,2.1,4.0,180,drop_object,True,none,ridge lantern,first-person-room-card+depth-cues,True,True,True
1657,93,roofward,arrival court,3.41,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1658,93,archive,spool room,2.72,3.6,180,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1659,93,signal,signal perch,2.4,3.92,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1660,93,orchard,seed lane,0.98,2.2,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1661,93,repair_ring,bell alcove,3.16,0.47,225,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1662,93,riverbend,kit alcove,2.1,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1663,93,roofward,glass stair,3.76,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1664,93,archive,ink niche,2.72,3.6,225,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1665,93,signal,arrival court,2.58,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1666,93,orchard,mud row,0.98,2.2,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1667,93,repair_ring,cool corner,3.16,0.47,225,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1668,93,riverbend,arrival court,2.28,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1669,93,roofward,warm lane,3.76,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1670,93,archive,memory desk,2.72,3.6,225,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1671,93,signal,mast base,2.46,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1672,93,orchard,market plank,0.98,2.2,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1673,93,repair_ring,arrival court,2.96,0.27,225,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1674,94,roofward,arrival court,3.76,0.77,0,request_permission,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1675,94,archive,spool room,2.6,3.52,225,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1676,94,signal,signal perch,2.46,3.92,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1677,94,orchard,seed lane,0.78,2.0,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1678,94,repair_ring,bell alcove,2.96,0.27,270,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1679,94,riverbend,kit alcove,2.28,4.0,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1680,94,roofward,glass stair,4.0,0.77,0,move_forward,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
1681,94,archive,ink niche,2.6,3.52,270,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1682,94,signal,arrival court,2.64,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1683,94,orchard,mud row,0.78,2.0,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1684,94,repair_ring,cool corner,2.96,0.27,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1685,94,riverbend,arrival court,2.46,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1686,94,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1687,94,archive,memory desk,2.6,3.52,270,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1688,94,signal,mast base,2.52,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1689,94,orchard,market plank,0.78,2.0,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1690,94,repair_ring,arrival court,2.96,0.07,270,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1691,94,riverbend,plank hall,2.34,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1692,95,archive,spool room,2.48,3.44,270,wait_respectfully,True,none,spool room,first-person-room-card+depth-cues,True,True,True
1693,95,signal,signal perch,2.52,3.92,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1694,95,orchard,seed lane,0.58,1.8,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1695,95,repair_ring,bell alcove,2.96,0.07,315,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1696,95,riverbend,kit alcove,2.34,3.92,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1697,95,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1698,95,archive,ink niche,2.48,3.44,315,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1699,95,signal,arrival court,2.7,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1700,95,orchard,mud row,0.58,1.8,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1701,95,repair_ring,cool corner,2.96,0.07,315,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1702,95,riverbend,arrival court,2.52,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1703,95,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1704,95,archive,memory desk,2.48,3.44,315,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1705,95,signal,mast base,2.58,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1706,95,orchard,market plank,0.58,1.8,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1707,95,repair_ring,arrival court,3.31,0.0,315,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1708,95,riverbend,plank hall,2.4,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1709,95,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1710,96,signal,signal perch,2.58,3.92,180,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1711,96,orchard,seed lane,0.38,1.6,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1712,96,repair_ring,bell alcove,3.31,0.0,0,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1713,96,riverbend,kit alcove,2.4,3.92,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1714,96,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1715,96,archive,ink niche,2.48,3.44,0,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1716,96,signal,arrival court,2.76,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1717,96,orchard,mud row,0.38,1.6,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1718,96,repair_ring,cool corner,3.31,0.0,0,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1719,96,riverbend,arrival court,2.58,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1720,96,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1721,96,archive,memory desk,2.48,3.44,0,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1722,96,signal,mast base,2.64,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1723,96,orchard,market plank,0.38,1.6,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1724,96,repair_ring,arrival court,3.66,0.0,0,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1725,96,riverbend,plank hall,2.46,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1726,96,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1727,96,archive,arrival court,2.83,3.44,0,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1728,97,orchard,seed lane,0.18,1.4,225,move_forward,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
1729,97,repair_ring,bell alcove,3.66,0.0,45,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1730,97,riverbend,kit alcove,2.46,3.92,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1731,97,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1732,97,archive,ink niche,2.83,3.44,45,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1733,97,signal,arrival court,2.82,4.0,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1734,97,orchard,mud row,0.18,1.4,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1735,97,repair_ring,cool corner,3.66,0.0,45,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
