tick_id,day,tick,workshop_id,project_id,requested_by,requested_slot,capacity,occupancy,over_capacity,admitted,queue_position,safety_guardrail
553,28,13,archive bench,archive_public_kiosk,Milo,day28-slot6,2,2,False,True,0,normal clearance
554,28,14,signal yard,dusk_signal_court,Milo,day28-slot7,2,1,False,True,0,normal clearance
555,28,15,warm workshop,greenhouse_heat_loop,Nia,day28-slot7,2,2,False,True,0,normal clearance
556,28,16,wood bay,flood_bridge_market_route,Ari,day28-slot8,2,2,False,True,0,normal clearance
557,28,17,archive bench,archive_public_kiosk,Milo,day28-slot8,2,1,False,True,0,normal clearance
558,28,18,signal yard,dusk_signal_court,Milo,day28-slot9,2,2,False,True,0,normal clearance
559,28,19,warm workshop,greenhouse_heat_loop,Nia,day28-slot9,2,1,False,True,0,normal clearance
560,29,0,wood bay,flood_bridge_market_route,Fay,day29-slot0,2,2,False,True,0,normal clearance
561,29,1,archive bench,archive_public_kiosk,Nia,day29-slot0,2,2,False,True,0,normal clearance
562,29,2,signal yard,dusk_signal_court,Nia,day29-slot1,2,1,False,True,0,normal clearance
563,29,3,warm workshop,greenhouse_heat_loop,Ari,day29-slot1,2,3,True,True,0,queue noisy work; protect rest and tool clearance
564,29,4,wood bay,flood_bridge_market_route,Fay,day29-slot2,2,1,False,True,0,normal clearance
565,29,5,archive bench,archive_public_kiosk,Nia,day29-slot2,2,2,False,True,0,normal clearance
566,29,6,signal yard,dusk_signal_court,Nia,day29-slot3,2,2,False,True,0,normal clearance
567,29,7,warm workshop,greenhouse_heat_loop,Ari,day29-slot3,2,3,True,False,1,queue noisy work; protect rest and tool clearance
568,29,8,wood bay,flood_bridge_market_route,Fay,day29-slot4,2,2,False,True,0,normal clearance
569,29,9,archive bench,archive_public_kiosk,Nia,day29-slot4,2,1,False,True,0,normal clearance
570,29,10,signal yard,dusk_signal_court,Nia,day29-slot5,2,2,False,True,0,normal clearance
571,29,11,warm workshop,greenhouse_heat_loop,Ari,day29-slot5,2,2,False,True,0,normal clearance
572,29,12,wood bay,flood_bridge_market_route,Fay,day29-slot6,2,2,False,True,0,normal clearance
573,29,13,archive bench,archive_public_kiosk,Nia,day29-slot6,2,2,False,True,0,normal clearance
574,29,14,signal yard,dusk_signal_court,Nia,day29-slot7,2,1,False,True,0,normal clearance
575,29,15,warm workshop,greenhouse_heat_loop,Ari,day29-slot7,2,3,True,True,0,queue noisy work; protect rest and tool clearance
576,29,16,wood bay,flood_bridge_market_route,Fay,day29-slot8,2,1,False,True,0,normal clearance
577,29,17,archive bench,archive_public_kiosk,Nia,day29-slot8,2,2,False,True,0,normal clearance
578,29,18,signal yard,dusk_signal_court,Nia,day29-slot9,2,2,False,True,0,normal clearance
579,29,19,warm workshop,greenhouse_heat_loop,Ari,day29-slot9,2,3,True,False,1,queue noisy work; protect rest and tool clearance
580,30,0,archive bench,archive_public_kiosk,Nia,day30-slot0,2,2,False,True,0,normal clearance
581,30,1,signal yard,dusk_signal_court,Nia,day30-slot0,2,1,False,True,0,normal clearance
582,30,2,warm workshop,greenhouse_heat_loop,Ari,day30-slot1,2,3,True,False,1,queue noisy work; protect rest and tool clearance
583,30,3,wood bay,flood_bridge_market_route,Fay,day30-slot1,2,1,False,True,0,normal clearance
584,30,4,archive bench,archive_public_kiosk,Nia,day30-slot2,2,2,False,True,0,normal clearance
585,30,5,signal yard,dusk_signal_court,Nia,day30-slot2,2,2,False,True,0,normal clearance
586,30,6,warm workshop,greenhouse_heat_loop,Ari,day30-slot3,2,3,True,True,0,queue noisy work; protect rest and tool clearance
587,30,7,wood bay,flood_bridge_market_route,Fay,day30-slot3,2,2,False,True,0,normal clearance
588,30,8,archive bench,archive_public_kiosk,Nia,day30-slot4,2,1,False,True,0,normal clearance
589,30,9,signal yard,dusk_signal_court,Nia,day30-slot4,2,2,False,True,0,normal clearance
590,30,10,warm workshop,greenhouse_heat_loop,Ari,day30-slot5,2,2,False,True,0,normal clearance
591,30,11,wood bay,flood_bridge_market_route,Fay,day30-slot5,2,2,False,True,0,normal clearance
592,30,12,archive bench,archive_public_kiosk,Nia,day30-slot6,2,2,False,True,0,normal clearance
593,30,13,signal yard,dusk_signal_court,Nia,day30-slot6,2,1,False,True,0,normal clearance
594,30,14,warm workshop,greenhouse_heat_loop,Ari,day30-slot7,2,3,True,False,1,queue noisy work; protect rest and tool clearance
595,30,15,wood bay,flood_bridge_market_route,Fay,day30-slot7,2,1,False,True,0,normal clearance
596,30,16,archive bench,archive_public_kiosk,Nia,day30-slot8,2,2,False,True,0,normal clearance
597,30,17,signal yard,dusk_signal_court,Nia,day30-slot8,2,2,False,True,0,normal clearance
598,30,18,warm workshop,greenhouse_heat_loop,Ari,day30-slot9,2,3,True,True,0,queue noisy work; protect rest and tool clearance
599,30,19,wood bay,flood_bridge_market_route,Fay,day30-slot9,2,2,False,True,0,normal clearance
600,31,0,archive bench,archive_public_kiosk,Ari,day31-slot0,2,1,False,True,0,normal clearance
601,31,1,signal yard,dusk_signal_court,Fay,day31-slot0,2,2,False,True,0,normal clearance
602,31,2,warm workshop,greenhouse_heat_loop,Milo,day31-slot1,2,1,False,True,0,normal clearance
603,31,3,wood bay,flood_bridge_market_route,Milo,day31-slot1,2,1,False,True,0,normal clearance
604,31,4,archive bench,archive_public_kiosk,Ari,day31-slot2,2,2,False,True,0,normal clearance
605,31,5,signal yard,dusk_signal_court,Fay,day31-slot2,2,2,False,True,0,normal clearance
606,31,6,warm workshop,greenhouse_heat_loop,Milo,day31-slot3,2,2,False,True,0,normal clearance
607,31,7,wood bay,flood_bridge_market_route,Milo,day31-slot3,2,1,False,True,0,normal clearance
608,31,8,archive bench,archive_public_kiosk,Ari,day31-slot4,2,1,False,True,0,normal clearance
609,31,9,signal yard,dusk_signal_court,Fay,day31-slot4,2,3,True,False,1,queue noisy work; protect rest and tool clearance
610,31,10,warm workshop,greenhouse_heat_loop,Milo,day31-slot5,2,1,False,True,0,normal clearance
611,31,11,wood bay,flood_bridge_market_route,Milo,day31-slot5,2,2,False,True,0,normal clearance
612,31,12,archive bench,archive_public_kiosk,Ari,day31-slot6,2,1,False,True,0,normal clearance
613,31,13,signal yard,dusk_signal_court,Fay,day31-slot6,2,2,False,True,0,normal clearance
614,31,14,warm workshop,greenhouse_heat_loop,Milo,day31-slot7,2,1,False,True,0,normal clearance
615,31,15,wood bay,flood_bridge_market_route,Milo,day31-slot7,2,1,False,True,0,normal clearance
616,31,16,archive bench,archive_public_kiosk,Ari,day31-slot8,2,2,False,True,0,normal clearance
617,31,17,signal yard,dusk_signal_court,Fay,day31-slot8,2,2,False,True,0,normal clearance
618,31,18,warm workshop,greenhouse_heat_loop,Milo,day31-slot9,2,2,False,True,0,normal clearance
619,31,19,wood bay,flood_bridge_market_route,Milo,day31-slot9,2,1,False,True,0,normal clearance
620,32,0,archive bench,archive_public_kiosk,Fay,day32-slot0,2,2,False,True,0,normal clearance
621,32,1,signal yard,dusk_signal_court,Ari,day32-slot0,2,2,False,True,0,normal clearance
622,32,2,warm workshop,greenhouse_heat_loop,Fay,day32-slot1,2,1,False,True,0,normal clearance
623,32,3,wood bay,flood_bridge_market_route,Nia,day32-slot1,2,2,False,True,0,normal clearance
624,32,4,archive bench,archive_public_kiosk,Fay,day32-slot2,2,3,True,True,0,queue noisy work; protect rest and tool clearance
625,32,5,signal yard,dusk_signal_court,Ari,day32-slot2,2,1,False,True,0,normal clearance
626,32,6,warm workshop,greenhouse_heat_loop,Fay,day32-slot3,2,2,False,True,0,normal clearance
627,32,7,wood bay,flood_bridge_market_route,Nia,day32-slot3,2,1,False,True,0,normal clearance
628,32,8,archive bench,archive_public_kiosk,Fay,day32-slot4,2,3,True,False,1,queue noisy work; protect rest and tool clearance
629,32,9,signal yard,dusk_signal_court,Ari,day32-slot4,2,2,False,True,0,normal clearance
630,32,10,warm workshop,greenhouse_heat_loop,Fay,day32-slot5,2,2,False,True,0,normal clearance
631,32,11,wood bay,flood_bridge_market_route,Nia,day32-slot5,2,2,False,True,0,normal clearance
632,32,12,archive bench,archive_public_kiosk,Fay,day32-slot6,2,2,False,True,0,normal clearance
633,32,13,signal yard,dusk_signal_court,Ari,day32-slot6,2,2,False,True,0,normal clearance
634,32,14,warm workshop,greenhouse_heat_loop,Fay,day32-slot7,2,1,False,True,0,normal clearance
635,32,15,wood bay,flood_bridge_market_route,Nia,day32-slot7,2,2,False,True,0,normal clearance
636,32,16,archive bench,archive_public_kiosk,Fay,day32-slot8,2,3,True,True,0,queue noisy work; protect rest and tool clearance
637,32,17,signal yard,dusk_signal_court,Ari,day32-slot8,2,1,False,True,0,normal clearance
638,32,18,warm workshop,greenhouse_heat_loop,Fay,day32-slot9,2,2,False,True,0,normal clearance
639,32,19,wood bay,flood_bridge_market_route,Nia,day32-slot9,2,1,False,True,0,normal clearance
640,33,0,archive bench,archive_public_kiosk,Milo,day33-slot0,2,1,False,True,0,normal clearance
641,33,1,signal yard,dusk_signal_court,Milo,day33-slot0,2,2,False,True,0,normal clearance
642,33,2,warm workshop,greenhouse_heat_loop,Nia,day33-slot1,2,1,False,True,0,normal clearance
643,33,3,wood bay,flood_bridge_market_route,Ari,day33-slot1,2,3,True,True,0,queue noisy work; protect rest and tool clearance
644,33,4,archive bench,archive_public_kiosk,Milo,day33-slot2,2,1,False,True,0,normal clearance
645,33,5,signal yard,dusk_signal_court,Milo,day33-slot2,2,1,False,True,0,normal clearance
646,33,6,warm workshop,greenhouse_heat_loop,Nia,day33-slot3,2,1,False,True,0,normal clearance
647,33,7,wood bay,flood_bridge_market_route,Ari,day33-slot3,2,2,False,True,0,normal clearance
648,33,8,archive bench,archive_public_kiosk,Milo,day33-slot4,2,2,False,True,0,normal clearance
649,33,9,signal yard,dusk_signal_court,Milo,day33-slot4,2,1,False,True,0,normal clearance
650,33,10,warm workshop,greenhouse_heat_loop,Nia,day33-slot5,2,2,False,True,0,normal clearance
651,33,11,wood bay,flood_bridge_market_route,Ari,day33-slot5,2,2,False,True,0,normal clearance
652,33,12,archive bench,archive_public_kiosk,Milo,day33-slot6,2,1,False,True,0,normal clearance
653,33,13,signal yard,dusk_signal_court,Milo,day33-slot6,2,2,False,True,0,normal clearance
654,33,14,warm workshop,greenhouse_heat_loop,Nia,day33-slot7,2,1,False,True,0,normal clearance
655,33,15,wood bay,flood_bridge_market_route,Ari,day33-slot7,2,3,True,True,0,queue noisy work; protect rest and tool clearance
656,33,16,archive bench,archive_public_kiosk,Milo,day33-slot8,2,1,False,True,0,normal clearance
657,33,17,signal yard,dusk_signal_court,Milo,day33-slot8,2,1,False,True,0,normal clearance
658,33,18,warm workshop,greenhouse_heat_loop,Nia,day33-slot9,2,1,False,True,0,normal clearance
659,33,19,wood bay,flood_bridge_market_route,Ari,day33-slot9,2,2,False,True,0,normal clearance
660,34,0,archive bench,archive_public_kiosk,Nia,day34-slot0,2,2,False,True,0,normal clearance
661,34,1,signal yard,dusk_signal_court,Nia,day34-slot0,2,2,False,True,0,normal clearance
662,34,2,warm workshop,greenhouse_heat_loop,Ari,day34-slot1,2,3,True,True,0,queue noisy work; protect rest and tool clearance
663,34,3,wood bay,flood_bridge_market_route,Fay,day34-slot1,2,2,False,True,0,normal clearance
664,34,4,archive bench,archive_public_kiosk,Nia,day34-slot2,2,1,False,True,0,normal clearance
665,34,5,signal yard,dusk_signal_court,Nia,day34-slot2,2,2,False,True,0,normal clearance
666,34,6,warm workshop,greenhouse_heat_loop,Ari,day34-slot3,2,2,False,True,0,normal clearance
667,34,7,wood bay,flood_bridge_market_route,Fay,day34-slot3,2,2,False,True,0,normal clearance
668,34,8,archive bench,archive_public_kiosk,Nia,day34-slot4,2,2,False,True,0,normal clearance
669,34,9,signal yard,dusk_signal_court,Nia,day34-slot4,2,1,False,True,0,normal clearance
670,34,10,warm workshop,greenhouse_heat_loop,Ari,day34-slot5,2,3,True,True,0,queue noisy work; protect rest and tool clearance
671,34,11,wood bay,flood_bridge_market_route,Fay,day34-slot5,2,1,False,True,0,normal clearance
672,34,12,archive bench,archive_public_kiosk,Nia,day34-slot6,2,2,False,True,0,normal clearance
673,34,13,signal yard,dusk_signal_court,Nia,day34-slot6,2,2,False,True,0,normal clearance
674,34,14,warm workshop,greenhouse_heat_loop,Ari,day34-slot7,2,3,True,True,0,queue noisy work; protect rest and tool clearance
675,34,15,wood bay,flood_bridge_market_route,Fay,day34-slot7,2,2,False,True,0,normal clearance
676,34,16,archive bench,archive_public_kiosk,Nia,day34-slot8,2,1,False,True,0,normal clearance
677,34,17,signal yard,dusk_signal_court,Nia,day34-slot8,2,2,False,True,0,normal clearance
678,34,18,warm workshop,greenhouse_heat_loop,Ari,day34-slot9,2,2,False,True,0,normal clearance
679,34,19,wood bay,flood_bridge_market_route,Fay,day34-slot9,2,2,False,True,0,normal clearance
680,35,0,signal yard,dusk_signal_court,Nia,day35-slot0,2,2,False,True,0,normal clearance
681,35,1,warm workshop,greenhouse_heat_loop,Ari,day35-slot0,2,3,True,False,1,queue noisy work; protect rest and tool clearance
682,35,2,wood bay,flood_bridge_market_route,Fay,day35-slot1,2,2,False,True,0,normal clearance
683,35,3,archive bench,archive_public_kiosk,Nia,day35-slot1,2,1,False,True,0,normal clearance
684,35,4,signal yard,dusk_signal_court,Nia,day35-slot2,2,2,False,True,0,normal clearance
685,35,5,warm workshop,greenhouse_heat_loop,Ari,day35-slot2,2,2,False,True,0,normal clearance
686,35,6,wood bay,flood_bridge_market_route,Fay,day35-slot3,2,2,False,True,0,normal clearance
687,35,7,archive bench,archive_public_kiosk,Nia,day35-slot3,2,2,False,True,0,normal clearance
688,35,8,signal yard,dusk_signal_court,Nia,day35-slot4,2,1,False,True,0,normal clearance
689,35,9,warm workshop,greenhouse_heat_loop,Ari,day35-slot4,2,3,True,True,0,queue noisy work; protect rest and tool clearance
690,35,10,wood bay,flood_bridge_market_route,Fay,day35-slot5,2,1,False,True,0,normal clearance
691,35,11,archive bench,archive_public_kiosk,Nia,day35-slot5,2,2,False,True,0,normal clearance
692,35,12,signal yard,dusk_signal_court,Nia,day35-slot6,2,2,False,True,0,normal clearance
693,35,13,warm workshop,greenhouse_heat_loop,Ari,day35-slot6,2,3,True,False,1,queue noisy work; protect rest and tool clearance
694,35,14,wood bay,flood_bridge_market_route,Fay,day35-slot7,2,2,False,True,0,normal clearance
695,35,15,archive bench,archive_public_kiosk,Nia,day35-slot7,2,1,False,True,0,normal clearance
696,35,16,signal yard,dusk_signal_court,Nia,day35-slot8,2,2,False,True,0,normal clearance
697,35,17,warm workshop,greenhouse_heat_loop,Ari,day35-slot8,2,2,False,True,0,normal clearance
698,35,18,wood bay,flood_bridge_market_route,Fay,day35-slot9,2,2,False,True,0,normal clearance
699,35,19,archive bench,archive_public_kiosk,Nia,day35-slot9,2,2,False,True,0,normal clearance
700,36,0,signal yard,dusk_signal_court,Fay,day36-slot0,2,2,False,True,0,normal clearance
701,36,1,warm workshop,greenhouse_heat_loop,Milo,day36-slot0,2,2,False,True,0,normal clearance
702,36,2,wood bay,flood_bridge_market_route,Milo,day36-slot1,2,1,False,True,0,normal clearance
703,36,3,archive bench,archive_public_kiosk,Ari,day36-slot1,2,1,False,True,0,normal clearance
704,36,4,signal yard,dusk_signal_court,Fay,day36-slot2,2,3,True,True,0,queue noisy work; protect rest and tool clearance
705,36,5,warm workshop,greenhouse_heat_loop,Milo,day36-slot2,2,1,False,True,0,normal clearance
706,36,6,wood bay,flood_bridge_market_route,Milo,day36-slot3,2,2,False,True,0,normal clearance
707,36,7,archive bench,archive_public_kiosk,Ari,day36-slot3,2,1,False,True,0,normal clearance
708,36,8,signal yard,dusk_signal_court,Fay,day36-slot4,2,2,False,True,0,normal clearance
709,36,9,warm workshop,greenhouse_heat_loop,Milo,day36-slot4,2,1,False,True,0,normal clearance
710,36,10,wood bay,flood_bridge_market_route,Milo,day36-slot5,2,1,False,True,0,normal clearance
711,36,11,archive bench,archive_public_kiosk,Ari,day36-slot5,2,2,False,True,0,normal clearance
712,36,12,signal yard,dusk_signal_court,Fay,day36-slot6,2,2,False,True,0,normal clearance
713,36,13,warm workshop,greenhouse_heat_loop,Milo,day36-slot6,2,2,False,True,0,normal clearance
714,36,14,wood bay,flood_bridge_market_route,Milo,day36-slot7,2,1,False,True,0,normal clearance
715,36,15,archive bench,archive_public_kiosk,Ari,day36-slot7,2,1,False,True,0,normal clearance
716,36,16,signal yard,dusk_signal_court,Fay,day36-slot8,2,3,True,True,0,queue noisy work; protect rest and tool clearance
717,36,17,warm workshop,greenhouse_heat_loop,Milo,day36-slot8,2,1,False,True,0,normal clearance
718,36,18,wood bay,flood_bridge_market_route,Milo,day36-slot9,2,2,False,True,0,normal clearance
719,36,19,archive bench,archive_public_kiosk,Ari,day36-slot9,2,1,False,True,0,normal clearance
720,37,0,signal yard,dusk_signal_court,Ari,day37-slot0,2,1,False,True,0,normal clearance
721,37,1,warm workshop,greenhouse_heat_loop,Fay,day37-slot0,2,2,False,True,0,normal clearance
722,37,2,wood bay,flood_bridge_market_route,Nia,day37-slot1,2,1,False,True,0,normal clearance
723,37,3,archive bench,archive_public_kiosk,Fay,day37-slot1,2,3,True,True,0,queue noisy work; protect rest and tool clearance
724,37,4,signal yard,dusk_signal_court,Ari,day37-slot2,2,2,False,True,0,normal clearance
725,37,5,warm workshop,greenhouse_heat_loop,Fay,day37-slot2,2,2,False,True,0,normal clearance
726,37,6,wood bay,flood_bridge_market_route,Nia,day37-slot3,2,2,False,True,0,normal clearance
727,37,7,archive bench,archive_public_kiosk,Fay,day37-slot3,2,2,False,True,0,normal clearance
728,37,8,signal yard,dusk_signal_court,Ari,day37-slot4,2,2,False,True,0,normal clearance
729,37,9,warm workshop,greenhouse_heat_loop,Fay,day37-slot4,2,1,False,True,0,normal clearance
730,37,10,wood bay,flood_bridge_market_route,Nia,day37-slot5,2,2,False,True,0,normal clearance
731,37,11,archive bench,archive_public_kiosk,Fay,day37-slot5,2,3,True,True,0,queue noisy work; protect rest and tool clearance
732,37,12,signal yard,dusk_signal_court,Ari,day37-slot6,2,1,False,True,0,normal clearance
733,37,13,warm workshop,greenhouse_heat_loop,Fay,day37-slot6,2,2,False,True,0,normal clearance
734,37,14,wood bay,flood_bridge_market_route,Nia,day37-slot7,2,1,False,True,0,normal clearance
735,37,15,archive bench,archive_public_kiosk,Fay,day37-slot7,2,3,True,True,0,queue noisy work; protect rest and tool clearance
736,37,16,signal yard,dusk_signal_court,Ari,day37-slot8,2,2,False,True,0,normal clearance
737,37,17,warm workshop,greenhouse_heat_loop,Fay,day37-slot8,2,2,False,True,0,normal clearance
738,37,18,wood bay,flood_bridge_market_route,Nia,day37-slot9,2,2,False,True,0,normal clearance
739,37,19,archive bench,archive_public_kiosk,Fay,day37-slot9,2,2,False,True,0,normal clearance
740,38,0,signal yard,dusk_signal_court,Milo,day38-slot0,2,1,False,True,0,normal clearance
741,38,1,warm workshop,greenhouse_heat_loop,Nia,day38-slot0,2,1,False,True,0,normal clearance
742,38,2,wood bay,flood_bridge_market_route,Ari,day38-slot1,2,2,False,True,0,normal clearance
743,38,3,archive bench,archive_public_kiosk,Milo,day38-slot1,2,2,False,True,0,normal clearance
744,38,4,signal yard,dusk_signal_court,Milo,day38-slot2,2,1,False,True,0,normal clearance
745,38,5,warm workshop,greenhouse_heat_loop,Nia,day38-slot2,2,2,False,True,0,normal clearance
746,38,6,wood bay,flood_bridge_market_route,Ari,day38-slot3,2,2,False,True,0,normal clearance
747,38,7,archive bench,archive_public_kiosk,Milo,day38-slot3,2,1,False,True,0,normal clearance
748,38,8,signal yard,dusk_signal_court,Milo,day38-slot4,2,2,False,True,0,normal clearance
749,38,9,warm workshop,greenhouse_heat_loop,Nia,day38-slot4,2,1,False,True,0,normal clearance
750,38,10,wood bay,flood_bridge_market_route,Ari,day38-slot5,2,3,True,True,0,queue noisy work; protect rest and tool clearance
751,38,11,archive bench,archive_public_kiosk,Milo,day38-slot5,2,1,False,True,0,normal clearance
752,38,12,signal yard,dusk_signal_court,Milo,day38-slot6,2,1,False,True,0,normal clearance
753,38,13,warm workshop,greenhouse_heat_loop,Nia,day38-slot6,2,1,False,True,0,normal clearance
754,38,14,wood bay,flood_bridge_market_route,Ari,day38-slot7,2,2,False,True,0,normal clearance
755,38,15,archive bench,archive_public_kiosk,Milo,day38-slot7,2,2,False,True,0,normal clearance
756,38,16,signal yard,dusk_signal_court,Milo,day38-slot8,2,1,False,True,0,normal clearance
757,38,17,warm workshop,greenhouse_heat_loop,Nia,day38-slot8,2,2,False,True,0,normal clearance
758,38,18,wood bay,flood_bridge_market_route,Ari,day38-slot9,2,2,False,True,0,normal clearance
759,38,19,archive bench,archive_public_kiosk,Milo,day38-slot9,2,1,False,True,0,normal clearance
760,39,0,signal yard,dusk_signal_court,Nia,day39-slot0,2,2,False,True,0,normal clearance
761,39,1,warm workshop,greenhouse_heat_loop,Ari,day39-slot0,2,2,False,True,0,normal clearance
762,39,2,wood bay,flood_bridge_market_route,Fay,day39-slot1,2,2,False,True,0,normal clearance
763,39,3,archive bench,archive_public_kiosk,Nia,day39-slot1,2,2,False,True,0,normal clearance
764,39,4,signal yard,dusk_signal_court,Nia,day39-slot2,2,1,False,True,0,normal clearance
765,39,5,warm workshop,greenhouse_heat_loop,Ari,day39-slot2,2,3,True,False,1,queue noisy work; protect rest and tool clearance
766,39,6,wood bay,flood_bridge_market_route,Fay,day39-slot3,2,1,False,True,0,normal clearance
767,39,7,archive bench,archive_public_kiosk,Nia,day39-slot3,2,2,False,True,0,normal clearance
768,39,8,signal yard,dusk_signal_court,Nia,day39-slot4,2,2,False,True,0,normal clearance
769,39,9,warm workshop,greenhouse_heat_loop,Ari,day39-slot4,2,3,True,True,0,queue noisy work; protect rest and tool clearance
770,39,10,wood bay,flood_bridge_market_route,Fay,day39-slot5,2,2,False,True,0,normal clearance
771,39,11,archive bench,archive_public_kiosk,Nia,day39-slot5,2,1,False,True,0,normal clearance
772,39,12,signal yard,dusk_signal_court,Nia,day39-slot6,2,2,False,True,0,normal clearance
773,39,13,warm workshop,greenhouse_heat_loop,Ari,day39-slot6,2,2,False,True,0,normal clearance
774,39,14,wood bay,flood_bridge_market_route,Fay,day39-slot7,2,2,False,True,0,normal clearance
775,39,15,archive bench,archive_public_kiosk,Nia,day39-slot7,2,2,False,True,0,normal clearance
776,39,16,signal yard,dusk_signal_court,Nia,day39-slot8,2,1,False,True,0,normal clearance
777,39,17,warm workshop,greenhouse_heat_loop,Ari,day39-slot8,2,3,True,False,1,queue noisy work; protect rest and tool clearance
778,39,18,wood bay,flood_bridge_market_route,Fay,day39-slot9,2,1,False,True,0,normal clearance
779,39,19,archive bench,archive_public_kiosk,Nia,day39-slot9,2,2,False,True,0,normal clearance
780,40,0,warm workshop,greenhouse_heat_loop,Ari,day40-slot0,2,2,False,True,0,normal clearance
781,40,1,wood bay,flood_bridge_market_route,Fay,day40-slot0,2,2,False,True,0,normal clearance
782,40,2,archive bench,archive_public_kiosk,Nia,day40-slot1,2,2,False,True,0,normal clearance
783,40,3,signal yard,dusk_signal_court,Nia,day40-slot1,2,1,False,True,0,normal clearance
784,40,4,warm workshop,greenhouse_heat_loop,Ari,day40-slot2,2,3,True,True,0,queue noisy work; protect rest and tool clearance
785,40,5,wood bay,flood_bridge_market_route,Fay,day40-slot2,2,1,False,True,0,normal clearance
786,40,6,archive bench,archive_public_kiosk,Nia,day40-slot3,2,2,False,True,0,normal clearance
787,40,7,signal yard,dusk_signal_court,Nia,day40-slot3,2,2,False,True,0,normal clearance
788,40,8,warm workshop,greenhouse_heat_loop,Ari,day40-slot4,2,3,True,True,0,queue noisy work; protect rest and tool clearance
789,40,9,wood bay,flood_bridge_market_route,Fay,day40-slot4,2,2,False,True,0,normal clearance
790,40,10,archive bench,archive_public_kiosk,Nia,day40-slot5,2,1,False,True,0,normal clearance
791,40,11,signal yard,dusk_signal_court,Nia,day40-slot5,2,2,False,True,0,normal clearance
792,40,12,warm workshop,greenhouse_heat_loop,Ari,day40-slot6,2,2,False,True,0,normal clearance
793,40,13,wood bay,flood_bridge_market_route,Fay,day40-slot6,2,2,False,True,0,normal clearance
794,40,14,archive bench,archive_public_kiosk,Nia,day40-slot7,2,2,False,True,0,normal clearance
795,40,15,signal yard,dusk_signal_court,Nia,day40-slot7,2,1,False,True,0,normal clearance
796,40,16,warm workshop,greenhouse_heat_loop,Ari,day40-slot8,2,3,True,True,0,queue noisy work; protect rest and tool clearance
797,40,17,wood bay,flood_bridge_market_route,Fay,day40-slot8,2,1,False,True,0,normal clearance
798,40,18,archive bench,archive_public_kiosk,Nia,day40-slot9,2,2,False,True,0,normal clearance
799,40,19,signal yard,dusk_signal_court,Nia,day40-slot9,2,2,False,True,0,normal clearance
800,41,0,warm workshop,greenhouse_heat_loop,Milo,day41-slot0,2,1,False,True,0,normal clearance
801,41,1,wood bay,flood_bridge_market_route,Milo,day41-slot0,2,2,False,True,0,normal clearance
802,41,2,archive bench,archive_public_kiosk,Ari,day41-slot1,2,1,False,True,0,normal clearance
803,41,3,signal yard,dusk_signal_court,Fay,day41-slot1,2,2,False,True,0,normal clearance
804,41,4,warm workshop,greenhouse_heat_loop,Milo,day41-slot2,2,1,False,True,0,normal clearance
805,41,5,wood bay,flood_bridge_market_route,Milo,day41-slot2,2,1,False,True,0,normal clearance
806,41,6,archive bench,archive_public_kiosk,Ari,day41-slot3,2,2,False,True,0,normal clearance
807,41,7,signal yard,dusk_signal_court,Fay,day41-slot3,2,2,False,True,0,normal clearance
808,41,8,warm workshop,greenhouse_heat_loop,Milo,day41-slot4,2,2,False,True,0,normal clearance
809,41,9,wood bay,flood_bridge_market_route,Milo,day41-slot4,2,1,False,True,0,normal clearance
810,41,10,archive bench,archive_public_kiosk,Ari,day41-slot5,2,1,False,True,0,normal clearance
811,41,11,signal yard,dusk_signal_court,Fay,day41-slot5,2,3,True,True,0,queue noisy work; protect rest and tool clearance
812,41,12,warm workshop,greenhouse_heat_loop,Milo,day41-slot6,2,1,False,True,0,normal clearance
813,41,13,wood bay,flood_bridge_market_route,Milo,day41-slot6,2,2,False,True,0,normal clearance
814,41,14,archive bench,archive_public_kiosk,Ari,day41-slot7,2,1,False,True,0,normal clearance
815,41,15,signal yard,dusk_signal_court,Fay,day41-slot7,2,2,False,True,0,normal clearance
816,41,16,warm workshop,greenhouse_heat_loop,Milo,day41-slot8,2,1,False,True,0,normal clearance
817,41,17,wood bay,flood_bridge_market_route,Milo,day41-slot8,2,1,False,True,0,normal clearance
818,41,18,archive bench,archive_public_kiosk,Ari,day41-slot9,2,2,False,True,0,normal clearance
819,41,19,signal yard,dusk_signal_court,Fay,day41-slot9,2,2,False,True,0,normal clearance
820,42,0,warm workshop,greenhouse_heat_loop,Fay,day42-slot0,2,2,False,True,0,normal clearance
821,42,1,wood bay,flood_bridge_market_route,Nia,day42-slot0,2,2,False,True,0,normal clearance
822,42,2,archive bench,archive_public_kiosk,Fay,day42-slot1,2,2,False,True,0,normal clearance
823,42,3,signal yard,dusk_signal_court,Ari,day42-slot1,2,2,False,True,0,normal clearance
824,42,4,warm workshop,greenhouse_heat_loop,Fay,day42-slot2,2,1,False,True,0,normal clearance
825,42,5,wood bay,flood_bridge_market_route,Nia,day42-slot2,2,2,False,True,0,normal clearance
826,42,6,archive bench,archive_public_kiosk,Fay,day42-slot3,2,3,True,False,1,queue noisy work; protect rest and tool clearance
827,42,7,signal yard,dusk_signal_court,Ari,day42-slot3,2,1,False,True,0,normal clearance
828,42,8,warm workshop,greenhouse_heat_loop,Fay,day42-slot4,2,2,False,True,0,normal clearance
829,42,9,wood bay,flood_bridge_market_route,Nia,day42-slot4,2,1,False,True,0,normal clearance
