tick_id,day,tick,project_id,owner,stage,progress_before,progress_delta,progress_after,target_after_reshape,active_work,blocked,blocker_type,reshaped,visible_project_marker
530,30,8,west_bridge_repair,Ari,test,0.768672,0.0,0.768672,0.86,false,false,none,false,work active
531,30,9,herb_roof_garden,Fay,mark,0.827498,0.0,0.827498,0.845,false,false,none,false,work active
532,30,10,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,false,none,false,reserved work slot
533,30,11,archive_weather_log,Nia,bind,0.735141,0.045297,0.780438,0.815,true,false,none,false,reserved work slot
534,30,12,west_bridge_repair,Ari,test,0.768672,0.0,0.768672,0.86,false,false,none,false,work active
535,30,13,herb_roof_garden,Fay,mark,0.827498,0.003292,0.83079,0.845,true,true,material_shortage,false,blocked: material_shortage
536,30,14,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
537,30,15,archive_weather_log,Nia,index,0.780438,0.034562,0.815,0.815,true,false,none,false,reserved work slot
538,30,16,west_bridge_repair,Ari,test,0.768672,0.0,0.768672,0.86,false,false,none,false,work active
539,30,17,herb_roof_garden,Fay,mark,0.83079,0.0,0.83079,0.845,false,false,none,false,work active
540,31,0,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,reserved work slot
541,31,1,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
542,31,2,west_bridge_repair,Ari,test,0.768672,0.053082,0.821754,0.86,true,false,none,false,reserved work slot
543,31,3,herb_roof_garden,Fay,mark,0.83079,0.0,0.83079,0.845,false,false,none,false,work active
544,31,4,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
545,31,5,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
546,31,6,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
547,31,7,herb_roof_garden,Fay,mark,0.83079,0.01421,0.845,0.845,true,false,none,false,reserved work slot
548,31,8,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
549,31,9,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
550,31,10,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
551,31,11,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
552,31,12,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
553,31,13,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,false,none,false,reserved work slot
554,31,14,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
555,31,15,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
556,31,16,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
557,31,17,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
558,32,0,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
559,32,1,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
560,32,2,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
561,32,3,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
562,32,4,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
563,32,5,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,true,false,none,false,reserved work slot
564,32,6,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
565,32,7,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
566,32,8,west_bridge_repair,Ari,test,0.821754,0.0,0.821754,0.86,false,false,none,false,work active
567,32,9,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
568,32,10,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,false,none,false,reserved work slot
569,32,11,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
570,32,12,west_bridge_repair,Ari,test,0.821754,0.038246,0.86,0.86,true,false,none,false,reserved work slot
571,32,13,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
572,32,14,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
573,32,15,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,true,obligation_time_conflict,false,blocked: obligation_time_conflict
574,32,16,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
575,32,17,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
576,33,0,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
577,33,1,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,reserved work slot
578,33,2,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
579,33,3,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
580,33,4,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
581,33,5,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
582,33,6,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,true,false,none,false,reserved work slot
583,33,7,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
584,33,8,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,false,none,false,reserved work slot
585,33,9,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
586,33,10,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,true,false,none,false,reserved work slot
587,33,11,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,true,obligation_time_conflict,false,blocked: obligation_time_conflict
588,33,12,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
589,33,13,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
590,33,14,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
591,33,15,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
592,33,16,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
593,33,17,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
594,34,0,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
595,34,1,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
596,34,2,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
597,34,3,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,true,false,none,false,reserved work slot
598,34,4,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
599,34,5,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
600,34,6,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
601,34,7,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
602,34,8,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
603,34,9,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,false,none,false,reserved work slot
604,34,10,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
605,34,11,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
606,34,12,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
607,34,13,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
608,34,14,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,false,none,false,reserved work slot
609,34,15,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
610,34,16,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
611,34,17,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
612,35,0,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
613,35,1,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,true,obligation_time_conflict,false,blocked: obligation_time_conflict
614,35,2,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
615,35,3,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
616,35,4,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
617,35,5,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
618,35,6,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,true,false,none,false,reserved work slot
619,35,7,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,false,none,false,reserved work slot
620,35,8,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
621,35,9,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,true,true,obligation_time_conflict,false,blocked: obligation_time_conflict
622,35,10,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
623,35,11,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,true,false,none,false,reserved work slot
624,35,12,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
625,35,13,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
626,35,14,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
627,35,15,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
628,35,16,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
629,35,17,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
630,36,0,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
631,36,1,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
632,36,2,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,true,false,none,false,reserved work slot
633,36,3,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
634,36,4,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
635,36,5,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,false,none,false,reserved work slot
636,36,6,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
637,36,7,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,true,false,none,false,reserved work slot
638,36,8,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
639,36,9,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
640,36,10,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
641,36,11,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
642,36,12,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
643,36,13,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,true,false,none,false,reserved work slot
644,36,14,west_bridge_repair,Ari,test,0.86,0.0,0.86,0.86,false,false,none,false,work active
645,36,15,herb_roof_garden,Fay,mark,0.845,0.0,0.845,0.845,false,false,none,false,work active
646,36,16,north_lantern_relay,Milo,test,0.83,0.0,0.83,0.83,false,false,none,false,work active
647,36,17,archive_weather_log,Nia,index,0.815,0.0,0.815,0.815,false,false,none,false,work active
