tick_id,day,settlement_id,embodied_need_panel,social_schedule_need_panel,household_care_panel,fatigue_rest_panel,weather_loan_panel,recoverable_welfare_panel,reload_welfare_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1763,98,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01763
1764,99,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01764
1765,99,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01765
1766,99,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01766
1767,99,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01767
1768,99,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01768
1769,99,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01769
1770,99,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01770
1771,99,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01771
1772,99,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01772
1773,99,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01773
1774,99,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01774
1775,99,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01775
1776,99,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01776
1777,99,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01777
1778,99,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01778
1779,99,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01779
1780,99,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01780
1781,99,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01781
1782,100,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01782
1783,100,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01783
1784,100,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01784
1785,100,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01785
1786,100,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01786
1787,100,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01787
1788,100,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01788
1789,100,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01789
1790,100,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01790
1791,100,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01791
1792,100,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01792
1793,100,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01793
1794,100,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01794
1795,100,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01795
1796,100,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01796
1797,100,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01797
1798,100,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01798
1799,100,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01799
1800,101,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01800
1801,101,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01801
1802,101,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01802
1803,101,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01803
1804,101,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01804
1805,101,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01805
1806,101,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01806
1807,101,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01807
1808,101,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01808
1809,101,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01809
1810,101,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01810
1811,101,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01811
1812,101,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01812
1813,101,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01813
1814,101,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01814
1815,101,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01815
1816,101,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01816
1817,101,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01817
1818,102,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01818
1819,102,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01819
1820,102,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01820
1821,102,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01821
1822,102,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01822
1823,102,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01823
1824,102,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01824
1825,102,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01825
1826,102,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01826
1827,102,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01827
1828,102,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01828
1829,102,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01829
1830,102,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01830
1831,102,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01831
1832,102,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01832
1833,102,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01833
1834,102,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01834
1835,102,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01835
1836,103,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01836
1837,103,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01837
1838,103,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01838
1839,103,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01839
1840,103,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01840
1841,103,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01841
1842,103,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01842
1843,103,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01843
1844,103,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01844
1845,103,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01845
1846,103,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01846
1847,103,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01847
1848,103,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01848
1849,103,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01849
1850,103,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01850
1851,103,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01851
1852,103,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01852
1853,103,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01853
1854,104,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01854
1855,104,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01855
1856,104,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01856
1857,104,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01857
1858,104,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01858
1859,104,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01859
1860,104,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01860
1861,104,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01861
1862,104,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01862
1863,104,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01863
1864,104,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01864
1865,104,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01865
1866,104,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01866
1867,104,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01867
1868,104,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01868
1869,104,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01869
1870,104,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01870
1871,104,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01871
1872,105,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01872
1873,105,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01873
1874,105,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01874
1875,105,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01875
1876,105,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01876
1877,105,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01877
1878,105,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01878
1879,105,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01879
1880,105,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01880
1881,105,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01881
1882,105,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01882
1883,105,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01883
1884,105,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01884
1885,105,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01885
1886,105,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01886
1887,105,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01887
1888,105,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01888
1889,105,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01889
1890,106,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01890
1891,106,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01891
1892,106,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01892
1893,106,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01893
1894,106,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01894
1895,106,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01895
1896,106,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01896
1897,106,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01897
1898,106,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01898
1899,106,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01899
1900,106,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01900
1901,106,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01901
1902,106,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01902
1903,106,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01903
1904,106,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01904
1905,106,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01905
1906,106,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01906
1907,106,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01907
1908,107,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01908
1909,107,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01909
1910,107,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01910
1911,107,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01911
1912,107,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01912
1913,107,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01913
1914,107,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01914
1915,107,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01915
1916,107,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01916
1917,107,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01917
1918,107,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01918
1919,107,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01919
1920,107,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01920
1921,107,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01921
1922,107,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01922
1923,107,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01923
1924,107,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01924
1925,107,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01925
1926,108,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01926
1927,108,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01927
1928,108,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01928
1929,108,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01929
1930,108,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01930
1931,108,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01931
1932,108,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01932
1933,108,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01933
1934,108,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01934
1935,108,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01935
1936,108,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01936
1937,108,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01937
1938,108,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01938
1939,108,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01939
1940,108,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01940
1941,108,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01941
1942,108,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01942
1943,108,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01943
1944,109,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01944
1945,109,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01945
1946,109,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01946
1947,109,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01947
1948,109,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01948
1949,109,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01949
1950,109,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01950
1951,109,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01951
1952,109,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01952
1953,109,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01953
1954,109,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01954
1955,109,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01955
1956,109,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01956
1957,109,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01957
1958,109,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01958
1959,109,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01959
1960,109,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01960
1961,109,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01961
1962,110,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01962
1963,110,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01963
1964,110,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01964
1965,110,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01965
1966,110,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01966
1967,110,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01967
1968,110,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01968
1969,110,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01969
1970,110,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01970
1971,110,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01971
1972,110,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01972
1973,110,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01973
1974,110,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01974
1975,110,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01975
1976,110,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01976
1977,110,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01977
1978,110,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01978
1979,110,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01979
1980,111,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01980
1981,111,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01981
1982,111,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01982
1983,111,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01983
1984,111,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01984
1985,111,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v48.world.cinder_garden,ssrm.v48.replay.01985
1986,111,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v48.world.lichen_bridge,ssrm.v48.replay.01986
1987,111,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v48.world.orchid_engine,ssrm.v48.replay.01987
1988,111,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v48.world.moss_ward,ssrm.v48.replay.01988
1989,111,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v48.world.glass_harbor,ssrm.v48.replay.01989
