tick_id,day,project_id,owner,obligation_id,unresolved,blocks_material,blocks_time,blocks_access,blocker_visible,repair_option,residual_debt
596,34,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.093
597,34,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
598,34,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.011
599,34,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.031
600,34,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.081
601,34,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
602,34,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.046
603,34,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.019
604,34,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.069
605,34,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.022
606,34,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.034
607,34,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.054
608,34,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
609,34,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.01
610,34,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
611,34,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.089
612,35,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
613,35,west_bridge_repair,Ari,return_caliper_to_ari,false,false,true,false,true,return object / reschedule / substitute material,0.0
614,35,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
615,35,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.077
616,35,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
617,35,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
618,35,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
619,35,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.112
620,35,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
621,35,west_bridge_repair,Ari,return_caliper_to_ari,false,false,true,false,false,return object / reschedule / substitute material,0.0
622,35,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.011
623,35,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.1
624,35,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
625,35,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
626,35,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
627,35,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.088
628,35,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
629,35,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
630,36,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.076
631,36,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.105
632,36,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.058
633,36,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
634,36,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.064
635,36,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.093
636,36,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.046
637,36,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
638,36,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.052
639,36,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.081
640,36,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
641,36,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
642,36,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.087
643,36,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.069
644,36,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.022
645,36,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.011
646,36,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.122
647,36,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.057
