tick,day,invariant_name,observed_value,lower_bound,upper_bound,passed,severity,repair_hint,linked_replay_key
2411,134,debt_nonnegative,0.386954,0.0,3.0,True,ok,none,v58-loop-event-02411
2412,135,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02412
2413,135,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02413
2414,135,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02414
2415,135,trust_bounds,0.345956,0.0,1.0,True,ok,none,v58-loop-event-02415
2416,135,debt_nonnegative,0.333438,0.0,3.0,True,ok,none,v58-loop-event-02416
2417,135,project_progress_bounds,0.326071,0.0,1.0,True,ok,none,v58-loop-event-02417
2418,135,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02418
2419,135,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02419
2420,135,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02420
2421,135,trust_bounds,0.358877,0.0,1.0,True,ok,none,v58-loop-event-02421
2422,135,debt_nonnegative,0.326724,0.0,3.0,True,ok,none,v58-loop-event-02422
2423,135,project_progress_bounds,0.324839,0.0,1.0,True,ok,none,v58-loop-event-02423
2424,135,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02424
2425,135,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02425
2426,135,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02426
2427,135,trust_bounds,0.36252,0.0,1.0,True,ok,none,v58-loop-event-02427
2428,135,debt_nonnegative,0.278857,0.0,3.0,True,ok,none,v58-loop-event-02428
2429,135,project_progress_bounds,0.325997,0.0,1.0,True,ok,none,v58-loop-event-02429
2430,136,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02430
2431,136,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02431
2432,136,trust_bounds,0.524952,0.0,1.0,True,ok,none,v58-loop-event-02432
2433,136,debt_nonnegative,0.213316,0.0,3.0,True,ok,none,v58-loop-event-02433
2434,136,project_progress_bounds,0.364393,0.0,1.0,True,ok,none,v58-loop-event-02434
2435,136,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02435
2436,136,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02436
2437,136,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02437
2438,136,trust_bounds,0.519396,0.0,1.0,True,ok,none,v58-loop-event-02438
2439,136,debt_nonnegative,0.158996,0.0,3.0,True,ok,none,v58-loop-event-02439
2440,136,project_progress_bounds,0.370776,0.0,1.0,True,ok,none,v58-loop-event-02440
2441,136,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02441
2442,136,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02442
2443,136,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02443
2444,136,trust_bounds,0.538489,0.0,1.0,True,ok,none,v58-loop-event-02444
2445,136,debt_nonnegative,0.167695,0.0,3.0,True,ok,none,v58-loop-event-02445
2446,136,project_progress_bounds,0.37846,0.0,1.0,True,ok,none,v58-loop-event-02446
2447,136,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02447
2448,137,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02448
2449,137,trust_bounds,0.694744,0.0,1.0,True,ok,none,v58-loop-event-02449
2450,137,debt_nonnegative,0.146497,0.0,3.0,True,ok,none,v58-loop-event-02450
2451,137,project_progress_bounds,0.423588,0.0,1.0,True,ok,none,v58-loop-event-02451
2452,137,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02452
2453,137,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02453
2454,137,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02454
2455,137,trust_bounds,0.657415,0.0,1.0,True,ok,none,v58-loop-event-02455
2456,137,debt_nonnegative,0.102005,0.0,3.0,True,ok,none,v58-loop-event-02456
2457,137,project_progress_bounds,0.431718,0.0,1.0,True,ok,none,v58-loop-event-02457
2458,137,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02458
2459,137,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02459
2460,137,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02460
2461,137,trust_bounds,0.662611,0.0,1.0,True,ok,none,v58-loop-event-02461
2462,137,debt_nonnegative,0.082016,0.0,3.0,True,ok,none,v58-loop-event-02462
2463,137,project_progress_bounds,0.438863,0.0,1.0,True,ok,none,v58-loop-event-02463
2464,137,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02464
2465,137,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02465
2466,138,trust_bounds,0.655421,0.0,1.0,True,ok,none,v58-loop-event-02466
2467,138,debt_nonnegative,0.127277,0.0,3.0,True,ok,none,v58-loop-event-02467
2468,138,project_progress_bounds,0.478892,0.0,1.0,True,ok,none,v58-loop-event-02468
2469,138,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02469
2470,138,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02470
2471,138,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02471
2472,138,trust_bounds,0.648552,0.0,1.0,True,ok,none,v58-loop-event-02472
2473,138,debt_nonnegative,0.140925,0.0,3.0,True,ok,none,v58-loop-event-02473
2474,138,project_progress_bounds,0.481294,0.0,1.0,True,ok,none,v58-loop-event-02474
2475,138,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02475
2476,138,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02476
2477,138,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02477
2478,138,trust_bounds,0.640699,0.0,1.0,True,ok,none,v58-loop-event-02478
2479,138,debt_nonnegative,0.13654,0.0,3.0,True,ok,none,v58-loop-event-02479
2480,138,project_progress_bounds,0.481331,0.0,1.0,True,ok,none,v58-loop-event-02480
2481,138,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02481
2482,138,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02482
2483,138,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02483
2484,139,debt_nonnegative,0.149011,0.0,3.0,True,ok,none,v58-loop-event-02484
2485,139,project_progress_bounds,0.509115,0.0,1.0,True,ok,none,v58-loop-event-02485
2486,139,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02486
2487,139,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02487
2488,139,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02488
2489,139,trust_bounds,0.502168,0.0,1.0,True,ok,none,v58-loop-event-02489
2490,139,debt_nonnegative,0.229575,0.0,3.0,True,ok,none,v58-loop-event-02490
2491,139,project_progress_bounds,0.503581,0.0,1.0,True,ok,none,v58-loop-event-02491
2492,139,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02492
2493,139,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02493
2494,139,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02494
2495,139,trust_bounds,0.481433,0.0,1.0,True,ok,none,v58-loop-event-02495
2496,139,debt_nonnegative,0.273756,0.0,3.0,True,ok,none,v58-loop-event-02496
2497,139,project_progress_bounds,0.496476,0.0,1.0,True,ok,none,v58-loop-event-02497
2498,139,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02498
2499,139,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02499
2500,139,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02500
2501,139,trust_bounds,0.468618,0.0,1.0,True,ok,none,v58-loop-event-02501
2502,140,project_progress_bounds,0.516129,0.0,1.0,True,ok,none,v58-loop-event-02502
2503,140,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02503
2504,140,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02504
2505,140,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02505
2506,140,trust_bounds,0.320655,0.0,1.0,True,ok,none,v58-loop-event-02506
2507,140,debt_nonnegative,0.320023,0.0,3.0,True,ok,none,v58-loop-event-02507
2508,140,project_progress_bounds,0.507747,0.0,1.0,True,ok,none,v58-loop-event-02508
2509,140,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02509
2510,140,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02510
2511,140,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02511
2512,140,trust_bounds,0.333203,0.0,1.0,True,ok,none,v58-loop-event-02512
2513,140,debt_nonnegative,0.409858,0.0,3.0,True,ok,none,v58-loop-event-02513
2514,140,project_progress_bounds,0.500032,0.0,1.0,True,ok,none,v58-loop-event-02514
2515,140,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02515
2516,140,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02516
2517,140,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02517
2518,140,trust_bounds,0.339287,0.0,1.0,True,ok,none,v58-loop-event-02518
2519,140,debt_nonnegative,0.45446,0.0,3.0,True,ok,none,v58-loop-event-02519
2520,141,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02520
2521,141,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02521
2522,141,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02522
2523,141,trust_bounds,0.31217,0.0,1.0,True,ok,none,v58-loop-event-02523
2524,141,debt_nonnegative,0.459573,0.0,3.0,True,ok,none,v58-loop-event-02524
2525,141,project_progress_bounds,0.519619,0.0,1.0,True,ok,none,v58-loop-event-02525
2526,141,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02526
2527,141,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02527
2528,141,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02528
2529,141,trust_bounds,0.300514,0.0,1.0,True,ok,none,v58-loop-event-02529
2530,141,debt_nonnegative,0.478752,0.0,3.0,True,ok,none,v58-loop-event-02530
2531,141,project_progress_bounds,0.518387,0.0,1.0,True,ok,none,v58-loop-event-02531
2532,141,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02532
2533,141,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02533
2534,141,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02534
2535,141,trust_bounds,0.317392,0.0,1.0,True,ok,none,v58-loop-event-02535
2536,141,debt_nonnegative,0.545256,0.0,3.0,True,ok,none,v58-loop-event-02536
2537,141,project_progress_bounds,0.519545,0.0,1.0,True,ok,none,v58-loop-event-02537
2538,142,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02538
2539,142,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02539
2540,142,trust_bounds,0.45386,0.0,1.0,True,ok,none,v58-loop-event-02540
2541,142,debt_nonnegative,0.558167,0.0,3.0,True,ok,none,v58-loop-event-02541
2542,142,project_progress_bounds,0.557941,0.0,1.0,True,ok,none,v58-loop-event-02542
2543,142,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02543
2544,142,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02544
2545,142,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02545
2546,142,trust_bounds,0.436768,0.0,1.0,True,ok,none,v58-loop-event-02546
2547,142,debt_nonnegative,0.535992,0.0,3.0,True,ok,none,v58-loop-event-02547
2548,142,project_progress_bounds,0.564325,0.0,1.0,True,ok,none,v58-loop-event-02548
2549,142,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02549
2550,142,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02550
2551,142,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02551
2552,142,trust_bounds,0.455,0.0,1.0,True,ok,none,v58-loop-event-02552
2553,142,debt_nonnegative,0.517018,0.0,3.0,True,ok,none,v58-loop-event-02553
2554,142,project_progress_bounds,0.572008,0.0,1.0,True,ok,none,v58-loop-event-02554
2555,142,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02555
2556,143,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02556
2557,143,trust_bounds,0.631967,0.0,1.0,True,ok,none,v58-loop-event-02557
2558,143,debt_nonnegative,0.546786,0.0,3.0,True,ok,none,v58-loop-event-02558
2559,143,project_progress_bounds,0.617137,0.0,1.0,True,ok,none,v58-loop-event-02559
2560,143,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02560
2561,143,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02561
2562,143,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02562
2563,143,trust_bounds,0.650705,0.0,1.0,True,ok,none,v58-loop-event-02563
2564,143,debt_nonnegative,0.523025,0.0,3.0,True,ok,none,v58-loop-event-02564
2565,143,project_progress_bounds,0.625267,0.0,1.0,True,ok,none,v58-loop-event-02565
2566,143,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02566
2567,143,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02567
2568,143,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02568
2569,143,trust_bounds,0.623697,0.0,1.0,True,ok,none,v58-loop-event-02569
2570,143,debt_nonnegative,0.462478,0.0,3.0,True,ok,none,v58-loop-event-02570
2571,143,project_progress_bounds,0.632412,0.0,1.0,True,ok,none,v58-loop-event-02571
2572,143,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02572
2573,143,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02573
2574,144,trust_bounds,0.688067,0.0,1.0,True,ok,none,v58-loop-event-02574
2575,144,debt_nonnegative,0.415784,0.0,3.0,True,ok,none,v58-loop-event-02575
2576,144,project_progress_bounds,0.67244,0.0,1.0,True,ok,none,v58-loop-event-02576
2577,144,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02577
2578,144,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02578
2579,144,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02579
2580,144,trust_bounds,0.687116,0.0,1.0,True,ok,none,v58-loop-event-02580
2581,144,debt_nonnegative,0.413534,0.0,3.0,True,ok,none,v58-loop-event-02581
2582,144,project_progress_bounds,0.674842,0.0,1.0,True,ok,none,v58-loop-event-02582
2583,144,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02583
2584,144,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02584
2585,144,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02585
2586,144,trust_bounds,0.707278,0.0,1.0,True,ok,none,v58-loop-event-02586
2587,144,debt_nonnegative,0.365871,0.0,3.0,True,ok,none,v58-loop-event-02587
2588,144,project_progress_bounds,0.67488,0.0,1.0,True,ok,none,v58-loop-event-02588
2589,144,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02589
2590,144,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02590
2591,144,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02591
2592,145,debt_nonnegative,0.29723,0.0,3.0,True,ok,none,v58-loop-event-02592
2593,145,project_progress_bounds,0.702663,0.0,1.0,True,ok,none,v58-loop-event-02593
2594,145,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02594
2595,145,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02595
2596,145,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02596
2597,145,trust_bounds,0.544465,0.0,1.0,True,ok,none,v58-loop-event-02597
2598,145,debt_nonnegative,0.235427,0.0,3.0,True,ok,none,v58-loop-event-02598
2599,145,project_progress_bounds,0.697129,0.0,1.0,True,ok,none,v58-loop-event-02599
2600,145,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02600
2601,145,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02601
2602,145,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02602
2603,145,trust_bounds,0.564647,0.0,1.0,True,ok,none,v58-loop-event-02603
2604,145,debt_nonnegative,0.232892,0.0,3.0,True,ok,none,v58-loop-event-02604
2605,145,project_progress_bounds,0.690024,0.0,1.0,True,ok,none,v58-loop-event-02605
2606,145,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02606
2607,145,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02607
2608,145,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02608
2609,145,trust_bounds,0.562078,0.0,1.0,True,ok,none,v58-loop-event-02609
2610,146,project_progress_bounds,0.709677,0.0,1.0,True,ok,none,v58-loop-event-02610
2611,146,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02611
2612,146,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02612
2613,146,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02613
2614,146,trust_bounds,0.375379,0.0,1.0,True,ok,none,v58-loop-event-02614
2615,146,debt_nonnegative,0.138802,0.0,3.0,True,ok,none,v58-loop-event-02615
2616,146,project_progress_bounds,0.701295,0.0,1.0,True,ok,none,v58-loop-event-02616
2617,146,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02617
2618,146,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02618
2619,146,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02619
2620,146,trust_bounds,0.373475,0.0,1.0,True,ok,none,v58-loop-event-02620
2621,146,debt_nonnegative,0.100442,0.0,3.0,True,ok,none,v58-loop-event-02621
2622,146,project_progress_bounds,0.69358,0.0,1.0,True,ok,none,v58-loop-event-02622
2623,146,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02623
2624,146,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02624
2625,146,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02625
2626,146,trust_bounds,0.386712,0.0,1.0,True,ok,none,v58-loop-event-02626
2627,146,debt_nonnegative,0.127975,0.0,3.0,True,ok,none,v58-loop-event-02627
2628,147,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02628
2629,147,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02629
2630,147,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02630
2631,147,trust_bounds,0.310219,0.0,1.0,True,ok,none,v58-loop-event-02631
2632,147,debt_nonnegative,0.124003,0.0,3.0,True,ok,none,v58-loop-event-02632
2633,147,project_progress_bounds,0.713168,0.0,1.0,True,ok,none,v58-loop-event-02633
2634,147,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02634
2635,147,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02635
2636,147,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02636
2637,147,trust_bounds,0.293242,0.0,1.0,True,ok,none,v58-loop-event-02637
2638,147,debt_nonnegative,0.101142,0.0,3.0,True,ok,none,v58-loop-event-02638
2639,147,project_progress_bounds,0.711936,0.0,1.0,True,ok,none,v58-loop-event-02639
2640,147,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02640
2641,147,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02641
2642,147,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02642
2643,147,trust_bounds,0.306755,0.0,1.0,True,ok,none,v58-loop-event-02643
2644,147,debt_nonnegative,0.102826,0.0,3.0,True,ok,none,v58-loop-event-02644
2645,147,project_progress_bounds,0.713094,0.0,1.0,True,ok,none,v58-loop-event-02645
2646,148,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02646
2647,148,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02647
2648,148,trust_bounds,0.383926,0.0,1.0,True,ok,none,v58-loop-event-02648
2649,148,debt_nonnegative,0.165412,0.0,3.0,True,ok,none,v58-loop-event-02649
2650,148,project_progress_bounds,0.751489,0.0,1.0,True,ok,none,v58-loop-event-02650
2651,148,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02651
2652,148,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02652
2653,148,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02653
2654,148,trust_bounds,0.402506,0.0,1.0,True,ok,none,v58-loop-event-02654
2655,148,debt_nonnegative,0.198082,0.0,3.0,True,ok,none,v58-loop-event-02655
2656,148,project_progress_bounds,0.757873,0.0,1.0,True,ok,none,v58-loop-event-02656
2657,148,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02657
2658,148,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02658
2659,148,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02659
2660,148,trust_bounds,0.376742,0.0,1.0,True,ok,none,v58-loop-event-02660
2661,148,debt_nonnegative,0.209915,0.0,3.0,True,ok,none,v58-loop-event-02661
2662,148,project_progress_bounds,0.765556,0.0,1.0,True,ok,none,v58-loop-event-02662
2663,148,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02663
2664,149,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02664
2665,149,trust_bounds,0.571156,0.0,1.0,True,ok,none,v58-loop-event-02665
2666,149,debt_nonnegative,0.233178,0.0,3.0,True,ok,none,v58-loop-event-02666
2667,149,project_progress_bounds,0.810685,0.0,1.0,True,ok,none,v58-loop-event-02667
2668,149,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02668
2669,149,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02669
2670,149,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02670
2671,149,trust_bounds,0.584773,0.0,1.0,True,ok,none,v58-loop-event-02671
2672,149,debt_nonnegative,0.322876,0.0,3.0,True,ok,none,v58-loop-event-02672
2673,149,project_progress_bounds,0.818815,0.0,1.0,True,ok,none,v58-loop-event-02673
2674,149,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02674
2675,149,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02675
2676,149,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02676
2677,149,trust_bounds,0.582183,0.0,1.0,True,ok,none,v58-loop-event-02677
2678,149,debt_nonnegative,0.37161,0.0,3.0,True,ok,none,v58-loop-event-02678
2679,149,project_progress_bounds,0.82596,0.0,1.0,True,ok,none,v58-loop-event-02679
2680,149,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02680
2681,149,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02681
2682,150,trust_bounds,0.694647,0.0,1.0,True,ok,none,v58-loop-event-02682
2683,150,debt_nonnegative,0.383287,0.0,3.0,True,ok,none,v58-loop-event-02683
2684,150,project_progress_bounds,0.865989,0.0,1.0,True,ok,none,v58-loop-event-02684
2685,150,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02685
2686,150,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02686
2687,150,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02687
2688,150,trust_bounds,0.702674,0.0,1.0,True,ok,none,v58-loop-event-02688
2689,150,debt_nonnegative,0.413754,0.0,3.0,True,ok,none,v58-loop-event-02689
2690,150,project_progress_bounds,0.86839,0.0,1.0,True,ok,none,v58-loop-event-02690
2691,150,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02691
2692,150,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02692
2693,150,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02693
2694,150,trust_bounds,0.721298,0.0,1.0,True,ok,none,v58-loop-event-02694
2695,150,debt_nonnegative,0.494736,0.0,3.0,True,ok,none,v58-loop-event-02695
2696,150,project_progress_bounds,0.868428,0.0,1.0,True,ok,none,v58-loop-event-02696
2697,150,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02697
2698,150,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02698
2699,150,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02699
2700,151,debt_nonnegative,0.521641,0.0,3.0,True,ok,none,v58-loop-event-02700
2701,151,project_progress_bounds,0.896212,0.0,1.0,True,ok,none,v58-loop-event-02701
2702,151,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02702
2703,151,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02703
2704,151,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02704
2705,151,trust_bounds,0.619129,0.0,1.0,True,ok,none,v58-loop-event-02705
2706,151,debt_nonnegative,0.517857,0.0,3.0,True,ok,none,v58-loop-event-02706
2707,151,project_progress_bounds,0.890677,0.0,1.0,True,ok,none,v58-loop-event-02707
2708,151,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02708
2709,151,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02709
2710,151,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02710
2711,151,trust_bounds,0.618383,0.0,1.0,True,ok,none,v58-loop-event-02711
2712,151,debt_nonnegative,0.518166,0.0,3.0,True,ok,none,v58-loop-event-02712
2713,151,project_progress_bounds,0.883573,0.0,1.0,True,ok,none,v58-loop-event-02713
2714,151,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02714
2715,151,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02715
2716,151,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02716
2717,151,trust_bounds,0.621787,0.0,1.0,True,ok,none,v58-loop-event-02717
2718,152,project_progress_bounds,0.903226,0.0,1.0,True,ok,none,v58-loop-event-02718
2719,152,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02719
2720,152,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02720
2721,152,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02721
2722,152,trust_bounds,0.44926,0.0,1.0,True,ok,none,v58-loop-event-02722
2723,152,debt_nonnegative,0.558696,0.0,3.0,True,ok,none,v58-loop-event-02723
2724,152,project_progress_bounds,0.894843,0.0,1.0,True,ok,none,v58-loop-event-02724
2725,152,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-02725
2726,152,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-02726
2727,152,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-02727
2728,152,trust_bounds,0.442766,0.0,1.0,True,ok,none,v58-loop-event-02728
