tick_id,day,settlement_id,resident_goal_panel,object_task_request_panel,negotiated_plan_panel,refusal_help_panel,phrase_learning_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1551,87,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01551
1552,87,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01552
1553,87,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01553
1554,87,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01554
1555,87,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01555
1556,87,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01556
1557,87,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01557
1558,87,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01558
1559,87,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01559
1560,87,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01560
1561,87,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01561
1562,87,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01562
1563,87,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01563
1564,87,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01564
1565,87,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01565
1566,88,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01566
1567,88,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01567
1568,88,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01568
1569,88,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01569
1570,88,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01570
1571,88,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01571
1572,88,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01572
1573,88,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01573
1574,88,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01574
1575,88,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01575
1576,88,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01576
1577,88,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01577
1578,88,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01578
1579,88,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01579
1580,88,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01580
1581,88,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01581
1582,88,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01582
1583,88,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01583
1584,89,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01584
1585,89,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01585
1586,89,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01586
1587,89,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01587
1588,89,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01588
1589,89,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01589
1590,89,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01590
1591,89,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01591
1592,89,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01592
1593,89,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01593
1594,89,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01594
1595,89,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01595
1596,89,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01596
1597,89,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01597
1598,89,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01598
1599,89,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01599
1600,89,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01600
1601,89,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01601
1602,90,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01602
1603,90,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01603
1604,90,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01604
1605,90,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01605
1606,90,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01606
1607,90,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01607
1608,90,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01608
1609,90,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01609
1610,90,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01610
1611,90,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01611
1612,90,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01612
1613,90,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01613
1614,90,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01614
1615,90,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01615
1616,90,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01616
1617,90,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01617
1618,90,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01618
1619,90,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01619
1620,91,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01620
1621,91,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01621
1622,91,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01622
1623,91,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01623
1624,91,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01624
1625,91,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01625
1626,91,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01626
1627,91,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01627
1628,91,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01628
1629,91,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01629
1630,91,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01630
1631,91,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01631
1632,91,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01632
1633,91,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01633
1634,91,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01634
1635,91,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01635
1636,91,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01636
1637,91,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01637
1638,92,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01638
1639,92,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01639
1640,92,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01640
1641,92,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01641
1642,92,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01642
1643,92,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01643
1644,92,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01644
1645,92,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01645
1646,92,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01646
1647,92,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01647
1648,92,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01648
1649,92,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01649
1650,92,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01650
1651,92,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01651
1652,92,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01652
1653,92,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01653
1654,92,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01654
1655,92,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01655
1656,93,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01656
1657,93,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01657
1658,93,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01658
1659,93,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01659
1660,93,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01660
1661,93,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01661
1662,93,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01662
1663,93,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01663
1664,93,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01664
1665,93,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01665
1666,93,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01666
1667,93,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01667
1668,93,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01668
1669,93,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01669
1670,93,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01670
1671,93,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01671
1672,93,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01672
1673,93,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01673
1674,94,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01674
1675,94,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01675
1676,94,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01676
1677,94,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01677
1678,94,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01678
1679,94,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01679
1680,94,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01680
1681,94,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01681
1682,94,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01682
1683,94,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01683
1684,94,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01684
1685,94,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01685
1686,94,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01686
1687,94,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01687
1688,94,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01688
1689,94,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01689
1690,94,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01690
1691,94,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01691
1692,95,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01692
1693,95,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01693
1694,95,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01694
1695,95,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01695
1696,95,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01696
1697,95,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01697
1698,95,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01698
1699,95,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01699
1700,95,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01700
1701,95,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01701
1702,95,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01702
1703,95,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01703
1704,95,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01704
1705,95,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01705
1706,95,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01706
1707,95,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01707
1708,95,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01708
1709,95,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01709
1710,96,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01710
1711,96,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01711
1712,96,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01712
1713,96,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01713
1714,96,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01714
1715,96,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01715
1716,96,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01716
1717,96,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01717
1718,96,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01718
1719,96,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01719
1720,96,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01720
1721,96,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01721
1722,96,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01722
1723,96,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01723
1724,96,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01724
1725,96,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01725
1726,96,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01726
1727,96,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01727
1728,97,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01728
1729,97,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01729
1730,97,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01730
1731,97,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01731
1732,97,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01732
1733,97,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01733
1734,97,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01734
1735,97,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01735
1736,97,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01736
1737,97,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01737
1738,97,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01738
1739,97,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01739
1740,97,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01740
1741,97,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01741
1742,97,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01742
1743,97,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01743
1744,97,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01744
1745,97,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01745
1746,98,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01746
1747,98,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01747
1748,98,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01748
1749,98,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01749
1750,98,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01750
1751,98,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01751
1752,98,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01752
1753,98,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01753
1754,98,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01754
1755,98,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01755
1756,98,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01756
1757,98,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01757
1758,98,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01758
1759,98,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01759
1760,98,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01760
1761,98,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01761
1762,98,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01762
1763,98,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01763
1764,99,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01764
1765,99,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01765
1766,99,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01766
1767,99,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01767
1768,99,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01768
1769,99,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01769
1770,99,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01770
1771,99,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01771
1772,99,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01772
1773,99,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01773
1774,99,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01774
1775,99,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01775
1776,99,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01776
1777,99,moss_ward,True,True,True,True,True,True,True,True,ssrm.v53.goals.moss_ward,ssrm.v53.replay.01777
1778,99,glass_harbor,True,True,True,True,True,True,True,True,ssrm.v53.goals.glass_harbor,ssrm.v53.replay.01778
1779,99,cinder_garden,True,True,True,True,True,True,True,True,ssrm.v53.goals.cinder_garden,ssrm.v53.replay.01779
1780,99,lichen_bridge,True,True,True,True,True,True,True,True,ssrm.v53.goals.lichen_bridge,ssrm.v53.replay.01780
1781,99,orchid_engine,True,True,True,True,True,True,True,True,ssrm.v53.goals.orchid_engine,ssrm.v53.replay.01781
