tick_id,day,agent,project_id,prior_routine,new_routine,outcome_state,routine_mutated,later_day_visible,rollback_note
582,30,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
583,30,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
584,30,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
585,30,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
586,30,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
587,30,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
588,30,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
589,30,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
590,30,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
591,30,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
592,30,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
593,30,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
594,30,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
595,30,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
596,30,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
597,30,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
598,30,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
599,30,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
600,31,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
601,31,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
602,31,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
603,31,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
604,31,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
605,31,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
606,31,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
607,31,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
608,31,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
609,31,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
610,31,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
611,31,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
612,31,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
613,31,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
614,31,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
615,31,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
616,31,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
617,31,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
618,31,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
619,31,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
620,32,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
621,32,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
622,32,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
623,32,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
624,32,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
625,32,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
626,32,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
627,32,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
628,32,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
629,32,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
630,32,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
631,32,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
632,32,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
633,32,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
634,32,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
635,32,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
636,32,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
637,32,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
638,32,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
639,32,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
640,33,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
641,33,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
642,33,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
643,33,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
644,33,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
645,33,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
646,33,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
647,33,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
648,33,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
649,33,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
650,33,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
651,33,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
652,33,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
653,33,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
654,33,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
655,33,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
656,33,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
657,33,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
658,33,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
659,33,Ari,flood_bridge_market_route,old single-agent routine,unchanged,not_ready,False,False,none
660,34,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
661,34,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
662,34,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
663,34,Ari,flood_bridge_market_route,old single-agent routine,unchanged,practice_run,False,False,none
664,34,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
665,34,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
666,34,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
667,34,Ari,flood_bridge_market_route,old single-agent routine,unchanged,practice_run,False,False,none
668,34,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
669,34,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
670,34,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
671,34,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,partial_public_use,True,True,partial rollback available if trade debt blocks upkeep
672,34,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
673,34,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
674,34,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
675,34,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
676,34,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
677,34,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
678,34,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
679,34,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
680,35,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
681,35,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
682,35,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
683,35,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
684,35,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
685,35,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
686,35,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
687,35,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
688,35,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
689,35,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
690,35,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
691,35,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
692,35,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
693,35,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
694,35,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
695,35,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
696,35,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
697,35,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
698,35,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
699,35,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
700,36,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
701,36,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
702,36,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
703,36,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
704,36,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
705,36,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
706,36,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
707,36,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
708,36,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
709,36,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
710,36,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
711,36,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
712,36,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
713,36,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
714,36,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
715,36,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
716,36,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
717,36,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
718,36,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
719,36,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
720,37,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
721,37,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
722,37,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
723,37,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
724,37,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
725,37,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
726,37,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
727,37,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
728,37,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
729,37,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
730,37,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
731,37,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
732,37,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
733,37,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
734,37,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
735,37,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
736,37,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
737,37,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
738,37,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
739,37,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
740,38,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
741,38,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
742,38,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
743,38,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
744,38,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
745,38,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
746,38,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
747,38,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
748,38,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
749,38,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
750,38,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
751,38,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
752,38,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
753,38,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
754,38,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
755,38,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
756,38,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
757,38,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
758,38,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
759,38,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
760,39,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
761,39,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
762,39,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
763,39,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
764,39,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
765,39,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
766,39,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
767,39,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
768,39,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
769,39,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
770,39,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
771,39,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
772,39,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
773,39,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
774,39,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
775,39,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
776,39,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
777,39,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
778,39,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
