tick_id,day,week,settlement_id,sleep_wake_panel,nutrition_shelter_panel,reciprocity_panel,weather_work_panel,avatar_welfare_panel,cultural_continuity_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1841,116,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01841
1842,116,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01842
1843,116,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01843
1844,116,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01844
1845,116,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01845
1846,116,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01846
1847,116,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01847
1848,116,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01848
1849,116,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01849
1850,116,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01850
1851,116,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01851
1852,116,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01852
1853,116,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01853
1854,116,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01854
1855,116,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01855
1856,117,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01856
1857,117,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01857
1858,117,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01858
1859,117,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01859
1860,117,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01860
1861,117,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01861
1862,117,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01862
1863,117,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01863
1864,117,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01864
1865,117,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01865
1866,117,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01866
1867,117,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01867
1868,117,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01868
1869,117,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01869
1870,117,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01870
1871,117,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01871
1872,118,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01872
1873,118,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01873
1874,118,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01874
1875,118,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01875
1876,118,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01876
1877,118,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01877
1878,118,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01878
1879,118,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01879
1880,118,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01880
1881,118,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01881
1882,118,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01882
1883,118,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01883
1884,118,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01884
1885,118,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01885
1886,118,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01886
1887,118,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01887
1888,119,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01888
1889,119,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01889
1890,119,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01890
1891,119,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01891
1892,119,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01892
1893,119,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01893
1894,119,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01894
1895,119,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01895
1896,119,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01896
1897,119,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01897
1898,119,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01898
1899,119,17,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01899
1900,119,17,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01900
1901,119,17,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01901
1902,119,17,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01902
1903,119,17,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01903
1904,120,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01904
1905,120,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01905
1906,120,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01906
1907,120,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01907
1908,120,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01908
1909,120,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01909
1910,120,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01910
1911,120,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01911
1912,120,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01912
1913,120,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01913
1914,120,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01914
1915,120,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01915
1916,120,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01916
1917,120,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01917
1918,120,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01918
1919,120,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01919
1920,121,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01920
1921,121,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01921
1922,121,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01922
1923,121,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01923
1924,121,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01924
1925,121,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01925
1926,121,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01926
1927,121,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01927
1928,121,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01928
1929,121,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01929
1930,121,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01930
1931,121,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01931
1932,121,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01932
1933,121,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01933
1934,121,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01934
1935,121,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01935
1936,122,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01936
1937,122,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01937
1938,122,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01938
1939,122,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01939
1940,122,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01940
1941,122,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01941
1942,122,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01942
1943,122,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01943
1944,122,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01944
1945,122,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01945
1946,122,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01946
1947,122,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01947
1948,122,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01948
1949,122,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01949
1950,122,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01950
1951,122,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01951
1952,123,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01952
1953,123,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01953
1954,123,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01954
1955,123,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01955
1956,123,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01956
1957,123,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01957
1958,123,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01958
1959,123,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01959
1960,123,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01960
1961,123,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01961
1962,123,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01962
1963,123,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01963
1964,123,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01964
1965,123,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01965
1966,123,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01966
1967,123,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01967
1968,124,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01968
1969,124,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01969
1970,124,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01970
1971,124,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01971
1972,124,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01972
1973,124,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01973
1974,124,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01974
1975,124,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01975
1976,124,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01976
1977,124,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01977
1978,124,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01978
1979,124,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01979
1980,124,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01980
1981,124,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01981
1982,124,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01982
1983,124,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01983
1984,125,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01984
1985,125,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01985
1986,125,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01986
1987,125,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01987
1988,125,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01988
1989,125,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01989
1990,125,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01990
1991,125,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01991
1992,125,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01992
1993,125,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01993
1994,125,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01994
1995,125,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.01995
1996,125,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.01996
1997,125,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.01997
1998,125,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.01998
1999,125,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.01999
2000,126,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02000
2001,126,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02001
2002,126,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02002
2003,126,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02003
2004,126,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02004
2005,126,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02005
2006,126,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02006
2007,126,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02007
2008,126,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02008
2009,126,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02009
2010,126,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02010
2011,126,18,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02011
2012,126,18,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02012
2013,126,18,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02013
2014,126,18,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02014
2015,126,18,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02015
2016,127,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02016
2017,127,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02017
2018,127,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02018
2019,127,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02019
2020,127,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02020
2021,127,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02021
2022,127,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02022
2023,127,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02023
2024,127,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02024
2025,127,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02025
2026,127,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02026
2027,127,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02027
2028,127,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02028
2029,127,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02029
2030,127,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02030
2031,127,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02031
2032,128,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02032
2033,128,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02033
2034,128,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02034
2035,128,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02035
2036,128,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02036
2037,128,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02037
2038,128,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02038
2039,128,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02039
2040,128,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02040
2041,128,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02041
2042,128,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02042
2043,128,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02043
2044,128,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02044
2045,128,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02045
2046,128,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02046
2047,128,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02047
2048,129,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02048
2049,129,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02049
2050,129,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02050
2051,129,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02051
2052,129,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02052
2053,129,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02053
2054,129,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02054
2055,129,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02055
2056,129,19,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v49.world.moss_ward,ssrm.v49.replay.02056
2057,129,19,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v49.world.glass_harbor,ssrm.v49.replay.02057
2058,129,19,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v49.world.cinder_garden,ssrm.v49.replay.02058
2059,129,19,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v49.world.lichen_bridge,ssrm.v49.replay.02059
2060,129,19,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v49.world.orchid_engine,ssrm.v49.replay.02060
