tick_id,day,route_id,caravan_id,task_kind,task_available,task_taken,cargo_delta,fatigue_delta,recovery_delta,consequence_visible,boundary_clause
0,1,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
441,28,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
442,28,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.028,True,public caravan task only; no private workspace override
443,28,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
444,28,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
445,28,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
446,28,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
447,28,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
448,29,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
449,29,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
450,29,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
451,29,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
452,29,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
453,29,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
454,29,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
455,29,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
456,29,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
457,29,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
458,29,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
459,29,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
460,29,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
461,29,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
462,29,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.12,0.018,0.028,True,public caravan task only; no private workspace override
463,29,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
464,30,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
465,30,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
466,30,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
467,30,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
468,30,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
469,30,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
470,30,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
471,30,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
472,30,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
473,30,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
474,30,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
475,30,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
476,30,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
477,30,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
478,30,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
479,30,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
480,31,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
481,31,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
482,31,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
483,31,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
484,31,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
485,31,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
486,31,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
487,31,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
488,31,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
489,31,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
490,31,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
491,31,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
492,31,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
493,31,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
494,31,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
495,31,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
496,32,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
497,32,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
498,32,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
499,32,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
500,32,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
501,32,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
502,32,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
503,32,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
504,32,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
505,32,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
506,32,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
507,32,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
508,32,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
509,32,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
510,32,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
511,32,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
512,33,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
513,33,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
514,33,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.1,0.018,0.028,True,public caravan task only; no private workspace override
515,33,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
516,33,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
517,33,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
518,33,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
519,33,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
520,33,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
521,33,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
522,33,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
523,33,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
524,33,roofward_archive,caravan:roofward_archive,shade herb cart,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
525,33,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
526,33,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.1,0.018,0.028,True,public caravan task only; no private workspace override
527,33,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
528,34,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
529,34,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
530,34,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
531,34,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
532,34,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
533,34,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
534,34,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
535,34,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
536,34,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
537,34,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
538,34,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.018,0.028,True,public caravan task only; no private workspace override
539,34,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
540,34,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
541,34,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
542,34,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
543,34,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
544,35,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
545,35,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
546,35,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
547,35,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
548,35,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
549,35,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
550,35,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
551,35,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
552,35,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
553,35,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
554,35,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
555,35,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
556,35,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
557,35,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
558,35,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
559,35,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
560,36,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
561,36,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
562,36,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
563,36,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
564,36,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
565,36,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
566,36,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
567,36,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
568,36,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
569,36,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
570,36,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
571,36,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
572,36,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
573,36,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
574,36,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
575,36,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
576,37,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
577,37,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
578,37,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.16,0.018,0.028,True,public caravan task only; no private workspace override
579,37,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
580,37,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
581,37,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
582,37,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
583,37,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
584,37,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
585,37,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
586,37,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
587,37,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
588,37,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
589,37,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
590,37,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
591,37,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
592,38,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
593,38,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
594,38,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
595,38,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
596,38,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
597,38,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
598,38,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
599,38,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
600,38,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
601,38,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
602,38,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.1,0.018,0.028,True,public caravan task only; no private workspace override
603,38,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
604,38,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
605,38,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
606,38,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
607,38,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
608,39,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
609,39,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
610,39,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
611,39,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
612,39,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
613,39,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
614,39,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
615,39,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
616,39,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
617,39,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
618,39,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
619,39,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
620,39,archive_signal,caravan:archive_signal,pin route notice,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
621,39,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
622,39,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
623,39,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
624,40,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
625,40,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
626,40,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
627,40,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
628,40,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
629,40,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
630,40,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
631,40,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
632,40,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
633,40,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
634,40,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
635,40,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
636,40,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
637,40,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
638,40,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
639,40,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
640,41,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
641,41,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
642,41,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
643,41,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
644,41,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
645,41,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
646,41,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
647,41,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
648,41,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
649,41,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
650,41,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
651,41,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
652,41,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
653,41,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
654,41,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
655,41,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
656,42,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
657,42,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
658,42,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
659,42,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
660,42,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
661,42,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
