tick_id,day,tick,route_id,storage_key,state_version,route_choice,forecast_revision,avatar_task_count,recovery_score,editable_json_valid,mutation_source,save_button_visible
463,31,13,roofward_archive,ssrm_v31_route_state_roofward_archive,48,cool archive lane,19,27,0.94,True,simulation tick,True
464,31,14,archive_signal,ssrm_v31_route_state_archive_signal,39,stone kiosk path,18,27,0.94,True,simulation tick,True
465,32,0,signal_orchard,ssrm_v31_route_state_signal_orchard,47,river lantern loop,20,28,0.93985,True,manual json editor,True
466,32,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,45,market plank route,21,26,0.94,True,simulation tick,True
467,32,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,46,outer bell path,18,28,0.94,True,simulation tick,True
468,32,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,40,orchard ridge detour,20,26,0.94,True,simulation tick,True
469,32,4,roofward_archive,ssrm_v31_route_state_roofward_archive,50,cool archive lane,20,27,0.94,True,manual json editor,True
470,32,5,archive_signal,ssrm_v31_route_state_archive_signal,39,stone kiosk path,18,28,0.94,True,simulation tick,True
471,32,6,signal_orchard,ssrm_v31_route_state_signal_orchard,47,river lantern loop,20,28,0.93385,True,simulation tick,True
472,32,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,45,market plank route,21,26,0.93605,True,simulation tick,True
473,32,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,47,outer bell path,18,28,0.934934,False,manual json editor,True
474,32,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,41,orchard ridge detour,21,27,0.94,True,simulation tick,True
475,32,10,roofward_archive,ssrm_v31_route_state_roofward_archive,50,cool archive lane,20,28,0.94,True,simulation tick,True
476,32,11,archive_signal,ssrm_v31_route_state_archive_signal,39,stone kiosk path,18,28,0.94,True,simulation tick,True
477,32,12,signal_orchard,ssrm_v31_route_state_signal_orchard,48,river lantern loop,20,28,0.93385,True,manual json editor,True
478,32,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,45,market plank route,21,27,0.94,True,simulation tick,True
479,32,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,48,outer bell path,19,28,0.94,True,simulation tick,True
480,33,0,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,42,river ford,21,27,0.94,True,manual json editor,True
481,33,1,roofward_archive,ssrm_v31_route_state_roofward_archive,51,cool archive lane,21,29,0.94,True,simulation tick,True
482,33,2,archive_signal,ssrm_v31_route_state_archive_signal,39,stone kiosk path,18,29,0.94,True,simulation tick,True
483,33,3,signal_orchard,ssrm_v31_route_state_signal_orchard,48,river lantern loop,20,28,0.94,True,simulation tick,True
484,33,4,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,27,0.93385,True,manual json editor,True
485,33,5,central_repair_ring,ssrm_v31_route_state_central_repair_ring,48,outer bell path,19,29,0.94,True,simulation tick,True
486,33,6,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,43,river ford,21,27,0.934885,True,manual json editor,True
487,33,7,roofward_archive,ssrm_v31_route_state_roofward_archive,51,cool archive lane,21,30,0.94,True,simulation tick,True
488,33,8,archive_signal,ssrm_v31_route_state_archive_signal,40,stone kiosk path,18,29,0.93605,True,manual json editor,True
489,33,9,signal_orchard,ssrm_v31_route_state_signal_orchard,49,river lantern loop,21,28,0.94,True,simulation tick,True
490,33,10,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,28,0.94,True,simulation tick,True
491,33,11,central_repair_ring,ssrm_v31_route_state_central_repair_ring,48,outer bell path,19,29,0.94,True,simulation tick,True
492,33,12,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,44,river ford,21,27,0.933449,True,manual json editor,True
493,33,13,roofward_archive,ssrm_v31_route_state_roofward_archive,51,cool archive lane,21,30,0.93985,True,simulation tick,True
494,33,14,archive_signal,ssrm_v31_route_state_archive_signal,41,stone kiosk path,19,29,0.94,True,simulation tick,True
495,34,0,signal_orchard,ssrm_v31_route_state_signal_orchard,50,river lantern loop,21,28,0.94,True,manual json editor,True
496,34,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,28,0.92895,True,simulation tick,True
497,34,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,48,outer bell path,19,30,0.94,True,simulation tick,True
498,34,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,44,river ford,21,27,0.94,True,simulation tick,True
499,34,4,roofward_archive,ssrm_v31_route_state_roofward_archive,52,cool archive lane,21,30,0.93495,True,manual json editor,True
500,34,5,archive_signal,ssrm_v31_route_state_archive_signal,41,stone kiosk path,19,30,0.94,True,simulation tick,True
501,34,6,signal_orchard,ssrm_v31_route_state_signal_orchard,50,river lantern loop,21,28,0.93605,True,simulation tick,True
502,34,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,28,0.93495,True,simulation tick,True
503,34,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,49,outer bell path,19,30,0.93385,True,manual json editor,True
504,34,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,45,river ford,22,27,0.94,True,simulation tick,True
505,34,10,roofward_archive,ssrm_v31_route_state_roofward_archive,53,cool archive lane,21,31,0.94,True,manual json editor,True
506,34,11,archive_signal,ssrm_v31_route_state_archive_signal,41,stone kiosk path,19,31,0.94,True,simulation tick,True
507,34,12,signal_orchard,ssrm_v31_route_state_signal_orchard,51,river lantern loop,21,28,0.93605,True,manual json editor,True
508,34,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,29,0.94,True,simulation tick,True
509,34,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,50,outer bell path,20,30,0.94,True,simulation tick,True
510,35,0,roofward_archive,ssrm_v31_route_state_roofward_archive,54,cool archive lane,21,31,0.94,True,manual json editor,True
511,35,1,archive_signal,ssrm_v31_route_state_archive_signal,43,stone kiosk path,20,31,0.94,True,manual json editor,True
512,35,2,signal_orchard,ssrm_v31_route_state_signal_orchard,51,river lantern loop,21,29,0.94,True,simulation tick,True
513,35,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,46,market plank route,21,29,0.94,True,simulation tick,True
514,35,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,51,outer bell path,20,30,0.9355,True,manual json editor,True
515,35,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,45,river ford,22,28,0.94,True,simulation tick,True
516,35,6,roofward_archive,ssrm_v31_route_state_roofward_archive,54,cool archive lane,21,31,0.9366,True,simulation tick,True
517,35,7,archive_signal,ssrm_v31_route_state_archive_signal,44,stone kiosk path,20,31,0.9355,True,manual json editor,True
518,35,8,signal_orchard,ssrm_v31_route_state_signal_orchard,53,river lantern loop,22,30,0.94,True,manual json editor,True
519,35,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,47,market plank route,22,29,0.94,True,simulation tick,True
520,35,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,51,outer bell path,20,31,0.94,True,simulation tick,True
521,35,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,45,river ford,22,28,0.94,True,simulation tick,True
522,35,12,roofward_archive,ssrm_v31_route_state_roofward_archive,55,cool archive lane,21,31,0.94,True,manual json editor,True
523,35,13,archive_signal,ssrm_v31_route_state_archive_signal,45,stone kiosk path,20,32,0.94,True,manual json editor,True
524,35,14,signal_orchard,ssrm_v31_route_state_signal_orchard,54,river lantern loop,23,31,0.94,True,simulation tick,True
525,36,0,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,49,market plank route,23,30,0.94,True,manual json editor,True
526,36,1,central_repair_ring,ssrm_v31_route_state_central_repair_ring,52,outer bell path,21,31,0.94,True,simulation tick,True
527,36,2,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,45,river ford,22,28,0.935462,True,simulation tick,True
528,36,3,roofward_archive,ssrm_v31_route_state_roofward_archive,55,cool archive lane,21,31,0.94,True,simulation tick,True
529,36,4,archive_signal,ssrm_v31_route_state_archive_signal,46,paper lane,20,32,0.9366,True,manual json editor,True
530,36,5,signal_orchard,ssrm_v31_route_state_signal_orchard,55,river lantern loop,23,32,0.94,True,manual json editor,True
531,36,6,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,49,market plank route,23,31,0.94,True,simulation tick,True
532,36,7,central_repair_ring,ssrm_v31_route_state_central_repair_ring,52,outer bell path,21,31,0.9366,True,simulation tick,True
533,36,8,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,46,river ford,22,28,0.935462,True,manual json editor,True
534,36,9,roofward_archive,ssrm_v31_route_state_roofward_archive,56,cool archive lane,22,31,0.94,True,simulation tick,True
535,36,10,archive_signal,ssrm_v31_route_state_archive_signal,46,paper lane,20,33,0.94,True,simulation tick,True
536,36,11,signal_orchard,ssrm_v31_route_state_signal_orchard,56,river lantern loop,23,32,0.94,True,manual json editor,True
537,36,12,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,50,market plank route,23,32,0.94,True,manual json editor,True
538,36,13,central_repair_ring,ssrm_v31_route_state_central_repair_ring,52,outer bell path,21,32,0.94,True,simulation tick,True
539,36,14,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,47,river ford,23,28,0.94,True,simulation tick,True
540,37,0,roofward_archive,ssrm_v31_route_state_roofward_archive,57,cool archive lane,22,31,0.94,True,manual json editor,True
541,37,1,archive_signal,ssrm_v31_route_state_archive_signal,47,paper lane,21,33,0.94,True,simulation tick,True
542,37,2,signal_orchard,ssrm_v31_route_state_signal_orchard,56,river lantern loop,23,33,0.94,True,simulation tick,True
543,37,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,51,fen track,23,32,0.94,True,manual json editor,True
544,37,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,53,outer bell path,21,32,0.9344,True,manual json editor,True
545,37,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,47,river ford,23,29,0.94,True,simulation tick,True
546,37,6,roofward_archive,ssrm_v31_route_state_roofward_archive,57,cool archive lane,22,31,0.9355,True,simulation tick,True
547,37,7,archive_signal,ssrm_v31_route_state_archive_signal,47,paper lane,21,33,0.9344,True,simulation tick,True
548,37,8,signal_orchard,ssrm_v31_route_state_signal_orchard,57,river lantern loop,23,33,0.9366,True,manual json editor,True
549,37,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,53,fen track,24,32,0.94,True,manual json editor,True
550,37,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,53,outer bell path,21,33,0.94,True,simulation tick,True
551,37,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,47,river ford,23,29,0.94,True,simulation tick,True
552,37,12,roofward_archive,ssrm_v31_route_state_roofward_archive,58,cool archive lane,22,31,0.9355,True,manual json editor,True
553,37,13,archive_signal,ssrm_v31_route_state_archive_signal,47,paper lane,21,34,0.94,True,simulation tick,True
554,37,14,signal_orchard,ssrm_v31_route_state_signal_orchard,58,river lantern loop,24,33,0.94,True,simulation tick,True
555,38,0,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,54,market plank route,24,32,0.94,True,manual json editor,True
556,38,1,central_repair_ring,ssrm_v31_route_state_central_repair_ring,55,inner repair yard,22,33,0.94,True,manual json editor,True
557,38,2,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,47,river ford,23,30,0.94,True,simulation tick,True
558,38,3,roofward_archive,ssrm_v31_route_state_roofward_archive,58,cool archive lane,22,31,0.94,True,simulation tick,True
559,38,4,archive_signal,ssrm_v31_route_state_archive_signal,48,paper lane,21,34,0.9355,False,manual json editor,True
560,38,5,signal_orchard,ssrm_v31_route_state_signal_orchard,58,river lantern loop,24,34,0.94,True,simulation tick,True
561,38,6,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,54,market plank route,24,32,0.9366,True,simulation tick,True
562,38,7,central_repair_ring,ssrm_v31_route_state_central_repair_ring,56,outer bell path,22,33,0.9355,True,manual json editor,True
563,38,8,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,48,river ford,23,30,0.9344,True,manual json editor,True
564,38,9,roofward_archive,ssrm_v31_route_state_roofward_archive,59,cool archive lane,23,31,0.94,True,simulation tick,True
565,38,10,archive_signal,ssrm_v31_route_state_archive_signal,48,paper lane,21,35,0.94,True,simulation tick,True
566,38,11,signal_orchard,ssrm_v31_route_state_signal_orchard,58,river lantern loop,24,34,0.94,True,simulation tick,True
567,38,12,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,56,market plank route,25,32,0.94,True,manual json editor,True
568,38,13,central_repair_ring,ssrm_v31_route_state_central_repair_ring,57,outer bell path,22,34,0.94,True,manual json editor,True
569,38,14,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,49,river ford,24,30,0.94,True,simulation tick,True
570,39,0,roofward_archive,ssrm_v31_route_state_roofward_archive,59,cool archive lane,23,31,0.94,True,manual json editor,True
571,39,1,archive_signal,ssrm_v31_route_state_archive_signal,49,paper lane,22,35,0.94,True,simulation tick,True
572,39,2,signal_orchard,ssrm_v31_route_state_signal_orchard,58,river lantern loop,24,35,0.94,True,simulation tick,True
573,39,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,56,market plank route,25,32,0.94,True,simulation tick,True
574,39,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,59,outer bell path,23,34,0.94,True,manual json editor,True
575,39,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,49,river ford,24,31,0.94,True,simulation tick,True
576,39,6,roofward_archive,ssrm_v31_route_state_roofward_archive,59,cool archive lane,23,31,0.9344,True,simulation tick,True
577,39,7,archive_signal,ssrm_v31_route_state_archive_signal,49,paper lane,22,35,0.9366,True,simulation tick,True
578,39,8,signal_orchard,ssrm_v31_route_state_signal_orchard,59,river lantern loop,24,35,0.9355,True,manual json editor,True
579,39,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,57,market plank route,26,32,0.94,True,simulation tick,True
580,39,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,59,outer bell path,23,35,0.94,True,simulation tick,True
581,39,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,49,river ford,24,31,0.94,True,simulation tick,True
582,39,12,roofward_archive,ssrm_v31_route_state_roofward_archive,60,cool archive lane,23,31,0.9344,True,manual json editor,True
583,39,13,archive_signal,ssrm_v31_route_state_archive_signal,49,paper lane,22,36,0.94,True,simulation tick,True
584,39,14,signal_orchard,ssrm_v31_route_state_signal_orchard,60,river lantern loop,25,35,0.94,True,simulation tick,True
585,40,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,60,inner repair yard,23,35,0.94,True,manual json editor,True
586,40,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,50,river ford,25,32,0.94,True,simulation tick,True
587,40,2,roofward_archive,ssrm_v31_route_state_roofward_archive,60,cool archive lane,23,32,0.94,True,simulation tick,True
588,40,3,archive_signal,ssrm_v31_route_state_archive_signal,49,paper lane,22,36,0.94,True,simulation tick,True
589,40,4,signal_orchard,ssrm_v31_route_state_signal_orchard,60,river lantern loop,25,35,0.93385,True,manual json editor,True
590,40,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,57,market plank route,26,33,0.94,True,simulation tick,True
591,40,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,60,inner repair yard,23,35,0.93495,True,simulation tick,True
592,40,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,50,river ford,25,33,0.94,True,simulation tick,True
593,40,8,roofward_archive,ssrm_v31_route_state_roofward_archive,61,cool archive lane,23,32,0.93605,True,manual json editor,True
594,40,9,archive_signal,ssrm_v31_route_state_archive_signal,50,paper lane,23,36,0.94,True,simulation tick,True
595,40,10,signal_orchard,ssrm_v31_route_state_signal_orchard,60,river lantern loop,25,35,0.93385,True,simulation tick,True
596,40,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,57,market plank route,26,33,0.94,True,simulation tick,True
597,40,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,61,inner repair yard,23,35,0.93376,True,manual json editor,True
598,40,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,50,river ford,25,34,0.94,True,simulation tick,True
599,40,14,roofward_archive,ssrm_v31_route_state_roofward_archive,62,cool archive lane,24,32,0.94,True,simulation tick,True
600,41,0,archive_signal,ssrm_v31_route_state_archive_signal,51,stone kiosk path,23,36,0.94,True,manual json editor,True
601,41,1,signal_orchard,ssrm_v31_route_state_signal_orchard,61,river lantern loop,26,35,0.94,True,simulation tick,True
602,41,2,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,57,market plank route,26,34,0.94,True,simulation tick,True
603,41,3,central_repair_ring,ssrm_v31_route_state_central_repair_ring,61,inner repair yard,23,35,0.94,True,simulation tick,True
604,41,4,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,51,orchard ridge detour,25,34,0.93495,True,manual json editor,True
605,41,5,roofward_archive,ssrm_v31_route_state_roofward_archive,62,cool archive lane,24,33,0.94,True,simulation tick,True
606,41,6,archive_signal,ssrm_v31_route_state_archive_signal,51,stone kiosk path,23,36,0.93605,True,simulation tick,True
607,41,7,signal_orchard,ssrm_v31_route_state_signal_orchard,61,river lantern loop,26,35,0.93495,True,simulation tick,True
608,41,8,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,57,market plank route,26,34,0.93385,True,manual json editor,True
609,41,9,central_repair_ring,ssrm_v31_route_state_central_repair_ring,62,inner repair yard,24,35,0.94,True,simulation tick,True
610,41,10,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,51,orchard ridge detour,25,35,0.94,True,simulation tick,True
611,41,11,roofward_archive,ssrm_v31_route_state_roofward_archive,62,cool archive lane,24,34,0.94,True,simulation tick,True
612,41,12,archive_signal,ssrm_v31_route_state_archive_signal,52,stone kiosk path,23,36,0.93605,True,manual json editor,True
613,41,13,signal_orchard,ssrm_v31_route_state_signal_orchard,61,river lantern loop,26,36,0.94,True,simulation tick,True
614,41,14,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,58,market plank route,27,34,0.94,True,simulation tick,True
615,42,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,63,inner repair yard,24,35,0.93985,True,manual json editor,True
616,42,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,52,orchard ridge detour,26,35,0.94,True,simulation tick,True
617,42,2,roofward_archive,ssrm_v31_route_state_roofward_archive,62,cool archive lane,24,35,0.94,True,simulation tick,True
618,42,3,archive_signal,ssrm_v31_route_state_archive_signal,52,stone kiosk path,23,37,0.94,True,simulation tick,True
619,42,4,signal_orchard,ssrm_v31_route_state_signal_orchard,62,dusk road,26,36,0.93605,True,manual json editor,True
620,42,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,58,market plank route,27,35,0.94,True,simulation tick,True
621,42,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,63,inner repair yard,24,35,0.93385,True,simulation tick,True
622,42,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,52,orchard ridge detour,26,35,0.93605,True,simulation tick,True
623,42,8,roofward_archive,ssrm_v31_route_state_roofward_archive,64,cool archive lane,25,35,0.94,True,manual json editor,True
624,42,9,archive_signal,ssrm_v31_route_state_archive_signal,53,stone kiosk path,24,38,0.94,True,simulation tick,True
625,42,10,signal_orchard,ssrm_v31_route_state_signal_orchard,62,dusk road,26,37,0.94,True,simulation tick,True
626,42,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,58,market plank route,27,35,0.94,True,simulation tick,True
627,42,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,63,inner repair yard,24,35,0.92848,True,manual json editor,True
628,42,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,52,orchard ridge detour,26,36,0.94,True,simulation tick,True
629,42,14,roofward_archive,ssrm_v31_route_state_roofward_archive,65,cool archive lane,26,35,0.94,True,simulation tick,True
630,43,0,archive_signal,ssrm_v31_route_state_archive_signal,55,stone kiosk path,25,38,0.94,True,manual json editor,True
631,43,1,signal_orchard,ssrm_v31_route_state_signal_orchard,63,dusk road,27,38,0.94,True,simulation tick,True
632,43,2,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,58,market plank route,27,36,0.94,True,simulation tick,True
633,43,3,central_repair_ring,ssrm_v31_route_state_central_repair_ring,63,inner repair yard,24,35,0.93329,True,simulation tick,True
634,43,4,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,53,orchard ridge detour,26,36,0.93385,True,manual json editor,True
635,43,5,roofward_archive,ssrm_v31_route_state_roofward_archive,65,cool archive lane,26,36,0.94,True,simulation tick,True
636,43,6,archive_signal,ssrm_v31_route_state_archive_signal,55,stone kiosk path,25,38,0.934885,True,simulation tick,True
637,43,7,signal_orchard,ssrm_v31_route_state_signal_orchard,63,dusk road,27,39,0.94,True,simulation tick,True
638,43,8,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,59,fen track,27,36,0.94,True,manual json editor,True
639,43,9,central_repair_ring,ssrm_v31_route_state_central_repair_ring,64,inner repair yard,25,35,0.94,True,simulation tick,True
640,43,10,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,53,orchard ridge detour,26,37,0.94,True,simulation tick,True
641,43,11,roofward_archive,ssrm_v31_route_state_roofward_archive,65,cool archive lane,26,36,0.94,True,simulation tick,True
642,43,12,archive_signal,ssrm_v31_route_state_archive_signal,56,stone kiosk path,25,38,0.934885,True,manual json editor,True
643,43,13,signal_orchard,ssrm_v31_route_state_signal_orchard,63,dusk road,27,40,0.94,True,simulation tick,True
644,43,14,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,60,fen track,28,36,0.94,True,simulation tick,True
645,44,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,65,inner repair yard,25,35,0.94,False,manual json editor,True
646,44,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,54,orchard ridge detour,27,37,0.94,True,manual json editor,True
647,44,2,roofward_archive,ssrm_v31_route_state_roofward_archive,65,cool archive lane,26,37,0.94,True,simulation tick,True
648,44,3,archive_signal,ssrm_v31_route_state_archive_signal,56,stone kiosk path,25,38,0.94,True,simulation tick,True
649,44,4,signal_orchard,ssrm_v31_route_state_signal_orchard,64,dusk road,27,40,0.93495,True,manual json editor,True
650,44,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,60,fen track,28,37,0.94,True,simulation tick,True
651,44,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,65,inner repair yard,25,35,0.93605,True,simulation tick,True
652,44,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,55,river ford,27,37,0.93495,True,manual json editor,True
653,44,8,roofward_archive,ssrm_v31_route_state_roofward_archive,66,glass stair,26,37,0.93385,True,manual json editor,True
654,44,9,archive_signal,ssrm_v31_route_state_archive_signal,57,stone kiosk path,26,38,0.94,True,simulation tick,True
655,44,10,signal_orchard,ssrm_v31_route_state_signal_orchard,64,dusk road,27,41,0.94,True,simulation tick,True
656,44,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,60,fen track,28,38,0.94,True,simulation tick,True
657,44,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,66,inner repair yard,25,35,0.93605,True,manual json editor,True
658,44,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,57,river ford,28,38,0.94,True,manual json editor,True
659,44,14,roofward_archive,ssrm_v31_route_state_roofward_archive,67,glass stair,27,37,0.94,True,simulation tick,True
660,45,0,signal_orchard,ssrm_v31_route_state_signal_orchard,65,dusk road,27,41,0.94,True,manual json editor,True
661,45,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,61,fen track,29,38,0.94,True,simulation tick,True
662,45,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,66,inner repair yard,25,36,0.94,True,simulation tick,True
663,45,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,57,river ford,28,38,0.9366,True,simulation tick,True
664,45,4,roofward_archive,ssrm_v31_route_state_roofward_archive,68,cool archive lane,27,37,0.9355,True,manual json editor,True
665,45,5,archive_signal,ssrm_v31_route_state_archive_signal,57,stone kiosk path,26,39,0.94,True,simulation tick,True
666,45,6,signal_orchard,ssrm_v31_route_state_signal_orchard,65,dusk road,27,41,0.9366,True,simulation tick,True
667,45,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,61,fen track,29,38,0.94,True,simulation tick,True
668,45,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,67,inner repair yard,25,37,0.94,True,manual json editor,True
669,45,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,58,river ford,29,38,0.94,True,simulation tick,True
670,45,10,roofward_archive,ssrm_v31_route_state_roofward_archive,69,cool archive lane,27,38,0.94,True,manual json editor,True
671,45,11,archive_signal,ssrm_v31_route_state_archive_signal,57,stone kiosk path,26,39,0.94,True,simulation tick,True
672,45,12,signal_orchard,ssrm_v31_route_state_signal_orchard,67,dusk road,28,41,0.94,True,manual json editor,True
673,45,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,61,fen track,29,39,0.94,True,simulation tick,True
674,45,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,68,inner repair yard,26,38,0.94,True,simulation tick,True
675,46,0,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,59,river ford,29,38,0.94,True,manual json editor,True
676,46,1,roofward_archive,ssrm_v31_route_state_roofward_archive,70,cool archive lane,28,38,0.94,True,simulation tick,True
677,46,2,archive_signal,ssrm_v31_route_state_archive_signal,58,stone kiosk path,26,40,0.94,True,manual json editor,True
678,46,3,signal_orchard,ssrm_v31_route_state_signal_orchard,67,dusk road,28,41,0.94,True,simulation tick,True
679,46,4,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,63,market plank route,30,39,0.94,True,manual json editor,True
680,46,5,central_repair_ring,ssrm_v31_route_state_central_repair_ring,68,inner repair yard,26,38,0.9355,True,simulation tick,True
681,46,6,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,59,river ford,29,38,0.9344,True,simulation tick,True
682,46,7,roofward_archive,ssrm_v31_route_state_roofward_archive,70,cool archive lane,28,38,0.9366,True,simulation tick,True
683,46,8,archive_signal,ssrm_v31_route_state_archive_signal,59,stone kiosk path,26,40,0.935489,True,manual json editor,True
684,46,9,signal_orchard,ssrm_v31_route_state_signal_orchard,68,dusk road,29,41,0.94,True,simulation tick,True
685,46,10,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,63,market plank route,30,40,0.94,True,simulation tick,True
686,46,11,central_repair_ring,ssrm_v31_route_state_central_repair_ring,68,inner repair yard,26,38,0.94,True,simulation tick,True
687,46,12,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,60,river ford,29,38,0.93112,True,manual json editor,True
688,46,13,roofward_archive,ssrm_v31_route_state_roofward_archive,70,cool archive lane,28,39,0.94,True,simulation tick,True
689,46,14,archive_signal,ssrm_v31_route_state_archive_signal,61,stone kiosk path,27,40,0.94,True,manual json editor,True
690,47,0,signal_orchard,ssrm_v31_route_state_signal_orchard,69,river lantern loop,29,41,0.94,True,manual json editor,True
691,47,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,64,market plank route,31,40,0.94,True,simulation tick,True
692,47,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,68,inner repair yard,26,39,0.94,True,simulation tick,True
693,47,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,60,river ford,29,38,0.93802,True,simulation tick,True
694,47,4,roofward_archive,ssrm_v31_route_state_roofward_archive,71,cool archive lane,28,39,0.9344,True,manual json editor,True
695,47,5,archive_signal,ssrm_v31_route_state_archive_signal,61,stone kiosk path,27,41,0.94,True,simulation tick,True
