tick_id,day,agent,infrastructure_id,initiative_kind,message,tied_to_stock,tied_to_wear,tied_to_skill,tied_to_failure,player_visible
819,46,Nia,archive_public_kiosk,none,none,False,False,True,False,False
820,46,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
821,46,Ari,river_mill_bridge,none,none,False,False,True,False,False
822,46,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
823,46,Nia,archive_public_kiosk,none,none,False,False,True,False,False
824,46,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
825,46,Ari,river_mill_bridge,none,none,False,False,True,False,False
826,46,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
827,46,Nia,archive_public_kiosk,none,none,False,False,True,False,False
828,47,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
829,47,Ari,river_mill_bridge,none,none,False,False,True,False,False
830,47,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
831,47,Nia,archive_public_kiosk,none,none,False,False,True,False,False
832,47,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
833,47,Ari,river_mill_bridge,none,none,False,False,True,False,False
834,47,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
835,47,Nia,archive_public_kiosk,none,none,False,False,True,False,False
836,47,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
837,47,Ari,river_mill_bridge,none,none,False,False,True,False,False
838,47,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
839,47,Nia,archive_public_kiosk,none,none,False,False,True,False,False
840,47,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
841,47,Ari,river_mill_bridge,none,none,False,False,True,False,False
842,47,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
843,47,Nia,archive_public_kiosk,none,none,False,False,True,False,False
844,47,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
845,47,Ari,river_mill_bridge,none,none,False,False,True,False,False
846,48,Nia,archive_public_kiosk,none,none,False,False,True,False,False
847,48,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
848,48,Ari,river_mill_bridge,none,none,False,False,True,False,False
849,48,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
850,48,Nia,archive_public_kiosk,none,none,False,False,True,False,False
851,48,Milo,dusk_signal_workshop,failure_repair_request,Milo: Dusk signal workshop needs repair because scheduled stress test.,False,True,True,True,True
852,48,Ari,river_mill_bridge,none,none,False,False,True,False,False
853,48,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
854,48,Nia,archive_public_kiosk,none,none,False,False,True,False,False
855,48,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
856,48,Ari,river_mill_bridge,none,none,False,False,True,False,False
857,48,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
858,48,Nia,archive_public_kiosk,none,none,False,False,True,False,False
859,48,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
860,48,Ari,river_mill_bridge,none,none,False,False,True,False,False
861,48,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
862,48,Nia,archive_public_kiosk,none,none,False,False,True,False,False
863,48,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
