tick_id,day,agent,project_id,initiative_kind,message,tied_to_subproject,tied_to_debt,tied_to_conflict,tied_to_outcome,player_visible
601,31,Fay,dusk_signal_court,debt_repair_notice,Fay settles part of the rope debt with Milo.,True,True,False,True,True
602,31,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
603,31,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
604,31,Ari,archive_public_kiosk,none,none,True,True,True,False,False
605,31,Fay,dusk_signal_court,none,none,True,True,False,True,False
606,31,Milo,greenhouse_heat_loop,material_priority_request,Milo: copper is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
607,31,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
608,31,Ari,archive_public_kiosk,none,none,True,False,False,False,False
609,31,Fay,dusk_signal_court,none,none,True,True,True,True,False
610,31,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
611,31,Milo,flood_bridge_market_route,none,none,True,True,True,False,False
612,31,Ari,archive_public_kiosk,subproject_progress_notice,Ari: build_frame moved forward for Archive public kiosk.,True,False,False,False,True
613,31,Fay,dusk_signal_court,none,none,True,True,False,True,False
614,31,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
615,31,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
616,31,Ari,archive_public_kiosk,none,none,True,True,True,False,False
617,31,Fay,dusk_signal_court,none,none,True,True,False,True,False
618,31,Milo,greenhouse_heat_loop,material_priority_request,Milo: copper is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
619,31,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
620,32,Fay,archive_public_kiosk,debt_repair_notice,Fay settles part of the thread debt with Nia.,True,True,False,False,True
621,32,Ari,dusk_signal_court,material_priority_request,Ari: oil is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
622,32,Fay,greenhouse_heat_loop,none,none,True,True,False,False,False
623,32,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
624,32,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
625,32,Ari,dusk_signal_court,none,none,True,True,False,False,False
626,32,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
627,32,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
628,32,Fay,archive_public_kiosk,renegotiate_blocked_subproject,Fay: I can do weather_copy after workshop over capacity.,True,True,True,False,True
629,32,Ari,dusk_signal_court,none,none,True,True,True,False,False
630,32,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after delegate asks for clearer terms.,True,True,True,False,True
631,32,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
632,32,Fay,archive_public_kiosk,none,none,True,True,False,False,False
633,32,Ari,dusk_signal_court,material_priority_request,Ari: oil is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
634,32,Fay,greenhouse_heat_loop,none,none,True,True,False,False,False
635,32,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
636,32,Fay,archive_public_kiosk,renegotiate_blocked_subproject,Fay: I can do weather_copy after material priority lost.,True,True,True,False,True
637,32,Ari,dusk_signal_court,none,none,True,True,False,False,False
638,32,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
639,32,Nia,flood_bridge_market_route,subproject_progress_notice,Nia: survey_piers moved forward for Flood bridge market route.,True,True,False,False,True
640,33,Milo,archive_public_kiosk,none,none,True,True,False,False,False
641,33,Milo,dusk_signal_court,none,none,True,True,True,False,False
642,33,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
643,33,Ari,flood_bridge_market_route,none,none,True,True,True,False,False
644,33,Milo,archive_public_kiosk,none,none,True,True,False,False,False
645,33,Milo,dusk_signal_court,none,none,True,True,False,False,False
646,33,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
647,33,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
648,33,Milo,archive_public_kiosk,material_priority_request,Milo: glass is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
649,33,Milo,dusk_signal_court,none,none,True,True,False,False,False
650,33,Nia,greenhouse_heat_loop,none,none,True,True,True,False,False
651,33,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
652,33,Milo,archive_public_kiosk,none,none,True,True,False,False,False
653,33,Milo,dusk_signal_court,none,none,True,True,True,False,False
654,33,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
655,33,Ari,flood_bridge_market_route,none,none,True,True,True,False,False
656,33,Milo,archive_public_kiosk,none,none,True,True,False,False,False
657,33,Milo,dusk_signal_court,subproject_progress_notice,Milo: string_wire moved forward for Dusk signal court.,True,True,False,False,True
658,33,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
659,33,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
660,34,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,True,False,True
661,34,Nia,dusk_signal_court,none,none,True,True,True,False,False
662,34,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
663,34,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
664,34,Nia,archive_public_kiosk,none,none,True,True,False,False,False
665,34,Nia,dusk_signal_court,none,none,True,True,True,False,False
666,34,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after delegate asks for clearer terms.,True,True,False,False,True
667,34,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
668,34,Nia,archive_public_kiosk,none,none,True,True,True,False,False
669,34,Nia,dusk_signal_court,none,none,True,True,False,False,False
670,34,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
671,34,Fay,flood_bridge_market_route,routine_change_notice,Ari: market route becomes shorter but bridge watch is added after rain.,True,True,False,True,True
672,34,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
673,34,Nia,dusk_signal_court,none,none,True,True,True,False,False
674,34,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
675,34,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
676,34,Nia,archive_public_kiosk,none,none,True,True,False,False,False
677,34,Nia,dusk_signal_court,none,none,True,True,True,False,False
678,34,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
679,34,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
680,35,Nia,dusk_signal_court,none,none,True,True,True,False,False
681,35,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,True,True
682,35,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
683,35,Nia,archive_public_kiosk,none,none,True,True,False,False,False
684,35,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and flood_bridge_market_route.,True,True,True,False,True
685,35,Ari,greenhouse_heat_loop,none,none,True,True,False,True,False
686,35,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
687,35,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
688,35,Nia,dusk_signal_court,none,none,True,True,False,False,False
689,35,Ari,greenhouse_heat_loop,debt_repair_notice,Ari settles part of the glass debt with Nia.,True,True,True,True,True
690,35,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
691,35,Nia,archive_public_kiosk,none,none,True,True,True,False,False
692,35,Nia,dusk_signal_court,none,none,True,True,True,False,False
693,35,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,True,True
694,35,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
695,35,Nia,archive_public_kiosk,none,none,True,True,False,False,False
696,35,Nia,dusk_signal_court,none,none,True,True,True,False,False
697,35,Ari,greenhouse_heat_loop,none,none,True,True,False,True,False
698,35,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
699,35,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
700,36,Fay,dusk_signal_court,none,none,True,True,False,False,False
701,36,Milo,greenhouse_heat_loop,none,none,True,True,True,False,False
702,36,Milo,flood_bridge_market_route,subproject_progress_notice,Milo: lamp_markers moved forward for Flood bridge market route.,True,True,False,True,True
703,36,Ari,archive_public_kiosk,none,none,True,False,False,False,False
704,36,Fay,dusk_signal_court,none,none,True,True,True,False,False
705,36,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
706,36,Milo,flood_bridge_market_route,debt_repair_notice,Milo settles part of the oil debt with Nia.,True,True,True,True,True
707,36,Ari,archive_public_kiosk,none,none,True,False,False,False,False
708,36,Fay,dusk_signal_court,none,none,True,True,False,False,False
709,36,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
710,36,Milo,flood_bridge_market_route,none,none,True,True,False,True,False
711,36,Ari,archive_public_kiosk,material_priority_request,Ari: ink is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
712,36,Fay,dusk_signal_court,none,none,True,True,False,False,False
713,36,Milo,greenhouse_heat_loop,none,none,True,True,True,False,False
714,36,Milo,flood_bridge_market_route,none,none,True,True,False,True,False
715,36,Ari,archive_public_kiosk,none,none,True,False,False,False,False
716,36,Fay,dusk_signal_court,none,none,True,True,True,False,False
717,36,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
718,36,Milo,flood_bridge_market_route,none,none,True,True,True,True,False
719,36,Ari,archive_public_kiosk,none,none,True,False,False,False,False
720,37,Ari,dusk_signal_court,subproject_progress_notice,Ari: stake_posts moved forward for Dusk signal court.,True,True,False,False,True
721,37,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
722,37,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
723,37,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,True,True
724,37,Ari,dusk_signal_court,none,none,True,True,True,False,False
725,37,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
726,37,Nia,flood_bridge_market_route,material_priority_request,Nia: planks is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
727,37,Fay,archive_public_kiosk,none,none,True,True,False,True,False
728,37,Ari,dusk_signal_court,none,none,True,True,True,False,False
729,37,Fay,greenhouse_heat_loop,subproject_progress_notice,Fay: plant_bed moved forward for Greenhouse heat loop.,True,True,False,False,True
730,37,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
731,37,Fay,archive_public_kiosk,none,none,True,True,True,True,False
732,37,Ari,dusk_signal_court,none,none,True,True,False,False,False
733,37,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
734,37,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
735,37,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,True,True
736,37,Ari,dusk_signal_court,renegotiate_blocked_subproject,Ari: I can do stake_posts after material priority lost.,True,True,True,False,True
737,37,Fay,greenhouse_heat_loop,debt_repair_notice,Fay settles part of the water debt with Nia.,True,True,True,False,True
738,37,Nia,flood_bridge_market_route,material_priority_request,Nia: planks is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
739,37,Fay,archive_public_kiosk,none,none,True,True,False,True,False
740,38,Milo,dusk_signal_court,renegotiate_blocked_subproject,Milo: I can do string_wire after delegate asks for clearer terms.,True,True,False,True,True
741,38,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
742,38,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
743,38,Milo,archive_public_kiosk,debt_repair_notice,Nia settles part of the glass debt with Milo.,True,True,True,False,True
744,38,Milo,dusk_signal_court,none,none,True,True,False,True,False
745,38,Nia,greenhouse_heat_loop,none,none,True,True,True,False,False
746,38,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
747,38,Milo,archive_public_kiosk,subproject_progress_notice,Milo: lamp_mount moved forward for Archive public kiosk.,True,True,False,False,True
748,38,Milo,dusk_signal_court,none,none,True,True,True,True,False
749,38,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
750,38,Ari,flood_bridge_market_route,renegotiate_blocked_subproject,Ari: I can do cut_planks after delegate asks for clearer terms.,True,True,True,False,True
751,38,Milo,archive_public_kiosk,none,none,True,True,False,False,False
752,38,Milo,dusk_signal_court,none,none,True,True,False,True,False
753,38,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
754,38,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
755,38,Milo,archive_public_kiosk,debt_repair_notice,Milo settles part of the glass debt with Nia.,True,True,True,False,True
756,38,Milo,dusk_signal_court,subproject_progress_notice,Milo: string_wire moved forward for Dusk signal court.,True,True,False,True,True
757,38,Nia,greenhouse_heat_loop,none,none,True,True,True,False,False
758,38,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
759,38,Milo,archive_public_kiosk,none,none,True,True,False,False,False
760,39,Nia,dusk_signal_court,none,none,True,True,True,False,False
761,39,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
762,39,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
763,39,Nia,archive_public_kiosk,none,none,True,True,True,False,False
764,39,Nia,dusk_signal_court,none,none,True,True,False,False,False
765,39,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
766,39,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
767,39,Nia,archive_public_kiosk,none,none,True,True,True,False,False
768,39,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after material priority lost.,True,True,True,False,True
769,39,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
770,39,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after material priority lost.,True,True,True,False,True
771,39,Nia,archive_public_kiosk,none,none,True,True,False,False,False
772,39,Nia,dusk_signal_court,none,none,True,True,True,False,False
773,39,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
774,39,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
775,39,Nia,archive_public_kiosk,none,none,True,True,True,False,False
776,39,Nia,dusk_signal_court,none,none,True,True,False,False,False
777,39,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
778,39,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
779,39,Nia,archive_public_kiosk,none,none,True,True,True,False,False
780,40,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
781,40,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
782,40,Nia,archive_public_kiosk,none,none,True,True,True,False,False
783,40,Nia,dusk_signal_court,subproject_progress_notice,Nia: signal_code moved forward for Dusk signal court.,True,True,False,False,True
784,40,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
785,40,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
786,40,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
787,40,Nia,dusk_signal_court,none,none,True,True,True,False,False
788,40,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
789,40,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
790,40,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,False,False,True
791,40,Nia,dusk_signal_court,none,none,True,True,True,False,False
792,40,Ari,greenhouse_heat_loop,subproject_progress_notice,Ari: fit_glass moved forward for Greenhouse heat loop.,True,True,False,False,True
793,40,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
794,40,Nia,archive_public_kiosk,none,none,True,True,True,False,False
795,40,Nia,dusk_signal_court,none,none,True,True,False,False,False
796,40,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
797,40,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
798,40,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
799,40,Nia,dusk_signal_court,none,none,True,True,True,False,False
800,41,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
801,41,Milo,flood_bridge_market_route,material_priority_request,Milo: oil is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
802,41,Ari,archive_public_kiosk,none,none,True,False,False,False,False
803,41,Fay,dusk_signal_court,none,none,True,True,False,False,False
804,41,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
805,41,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
806,41,Ari,archive_public_kiosk,none,none,True,True,True,False,False
807,41,Fay,dusk_signal_court,none,none,True,True,False,False,False
808,41,Milo,greenhouse_heat_loop,none,none,True,True,True,False,False
809,41,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
810,41,Ari,archive_public_kiosk,subproject_progress_notice,Ari: build_frame moved forward for Archive public kiosk.,True,False,False,False,True
811,41,Fay,dusk_signal_court,none,none,True,True,True,False,False
812,41,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
813,41,Milo,flood_bridge_market_route,material_priority_request,Milo: oil is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
814,41,Ari,archive_public_kiosk,renegotiate_blocked_subproject,Ari: I can do build_frame after delegate asks for clearer terms.,True,False,False,False,True
815,41,Fay,dusk_signal_court,none,none,True,True,False,False,False
816,41,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
817,41,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
818,41,Ari,archive_public_kiosk,none,none,True,True,True,False,False
819,41,Fay,dusk_signal_court,subproject_progress_notice,Fay: comfort_corner moved forward for Dusk signal court.,True,True,False,False,True
820,42,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after delegate asks for clearer terms.,True,True,True,True,True
821,42,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
822,42,Fay,archive_public_kiosk,none,none,True,True,False,False,False
823,42,Ari,dusk_signal_court,none,none,True,True,True,False,False
824,42,Fay,greenhouse_heat_loop,none,none,True,True,False,True,False
825,42,Nia,flood_bridge_market_route,material_priority_request,Nia: planks is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
826,42,Fay,archive_public_kiosk,renegotiate_blocked_subproject,Fay: I can do weather_copy after workshop over capacity.,True,True,True,False,True
827,42,Ari,dusk_signal_court,none,none,True,True,False,False,False
828,42,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after material priority lost.,True,True,True,True,True
829,42,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
830,42,Fay,archive_public_kiosk,none,none,True,True,True,False,False
831,42,Ari,dusk_signal_court,material_priority_request,Ari: oil is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
832,42,Fay,greenhouse_heat_loop,debt_repair_notice,Fay settles part of the water debt with Ari.,True,True,True,True,True
833,42,Nia,flood_bridge_market_route,debt_repair_notice,Ari settles part of the planks debt with Nia.,True,True,True,False,True
834,42,Fay,archive_public_kiosk,none,none,True,True,False,False,False
835,42,Ari,dusk_signal_court,none,none,True,True,True,False,False
836,42,Fay,greenhouse_heat_loop,none,none,True,True,False,True,False
837,42,Nia,flood_bridge_market_route,material_priority_request,Nia: planks is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
838,42,Fay,archive_public_kiosk,renegotiate_blocked_subproject,Fay: I can do weather_copy after workshop over capacity.,True,True,True,False,True
839,42,Ari,dusk_signal_court,none,none,True,True,False,False,False
