tick_id,day,agent,infrastructure_id,old_routine,new_routine,mutation_kind,triggered_by_state,routine_changed,later_visible
0,1,Ari,river_mill_bridge,manual household workaround,unchanged,stable,durability=0.85; skill=0.34; ecology=0.57,False,False
401,23,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,routine disrupted by failure,durability=0.65; skill=0.89; ecology=0.89,False,True
402,23,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.94; skill=0.91; ecology=0.92,False,True
403,23,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.78; ecology=0.87,False,True
404,23,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.78; skill=0.84; ecology=0.92,False,True
405,23,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.75; skill=0.89; ecology=0.89,False,True
406,23,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.93; skill=0.91; ecology=0.92,False,True
407,23,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.78; ecology=0.89,False,True
408,23,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.77; skill=0.84; ecology=0.92,False,True
409,23,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.74; skill=0.89; ecology=0.89,False,True
410,23,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.92,False,True
411,23,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.79; ecology=0.89,False,True
412,23,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.85; ecology=0.92,False,True
413,23,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.83; skill=0.89; ecology=0.90,False,True
414,24,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.79; ecology=0.89,False,True
415,24,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.75; skill=0.85; ecology=0.91,False,True
416,24,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.81; skill=0.90; ecology=0.92,False,True
417,24,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
418,24,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.79; ecology=0.88,False,True
419,24,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.86; ecology=0.92,False,True
420,24,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.81; skill=0.90; ecology=0.92,False,True
421,24,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
422,24,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.80; ecology=0.90,False,True
423,24,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.86; ecology=0.92,False,True
424,24,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.80; skill=0.91; ecology=0.92,False,True
425,24,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.89; skill=0.92; ecology=0.92,False,True
426,24,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.80; ecology=0.90,False,True
427,24,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.73; skill=0.86; ecology=0.92,False,True
428,24,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.79; skill=0.91; ecology=0.92,False,True
429,24,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
430,24,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.94; skill=0.81; ecology=0.92,False,True
431,24,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.86; ecology=0.92,False,True
432,25,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
433,25,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
434,25,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.92; skill=0.82; ecology=0.92,False,True
435,25,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.87; ecology=0.92,False,True
436,25,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
437,25,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
438,25,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.92; skill=0.82; ecology=0.92,False,True
439,25,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.87; ecology=0.91,False,True
440,25,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
441,25,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
442,25,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.82; ecology=0.92,False,True
443,25,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,routine disrupted by failure,durability=0.69; skill=0.88; ecology=0.88,False,True
444,25,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
445,25,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
446,25,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.83; ecology=0.92,False,True
447,25,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.88; ecology=0.88,False,True
448,25,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
449,25,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.92,False,True
450,26,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.83; ecology=0.91,False,True
451,26,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.88; ecology=0.88,False,True
452,26,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
453,26,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.92,False,True
454,26,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.84; ecology=0.92,False,True
455,26,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.66; skill=0.89; ecology=0.90,False,True
456,26,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
457,26,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.92,False,True
458,26,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.85; ecology=0.92,False,True
459,26,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.89; ecology=0.91,False,True
460,26,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
461,26,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.92,False,True
462,26,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.85; ecology=0.92,False,True
463,26,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.75; skill=0.90; ecology=0.91,False,True
464,26,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
465,26,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.92,False,True
466,26,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.86; ecology=0.92,False,True
467,26,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.84; skill=0.90; ecology=0.91,False,True
468,27,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
469,27,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.92,False,True
470,27,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.94; skill=0.87; ecology=0.92,False,True
471,27,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.83; skill=0.91; ecology=0.92,False,True
472,27,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
473,27,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.89; skill=0.92; ecology=0.92,False,True
474,27,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.93; skill=0.87; ecology=0.91,False,True
475,27,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.83; skill=0.91; ecology=0.92,False,True
476,27,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
477,27,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.89; skill=0.92; ecology=0.92,False,True
478,27,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.92; skill=0.87; ecology=0.90,False,True
479,27,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
480,27,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
481,27,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
482,27,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,routine disrupted by failure,durability=0.91; skill=0.88; ecology=0.86,False,True
483,27,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
484,27,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
485,27,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
486,28,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
487,28,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
488,28,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.92,False,True
489,28,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.90; skill=0.88; ecology=0.87,False,True
490,28,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
491,28,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
492,28,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.92,False,True
493,28,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.88; ecology=0.87,False,True
494,28,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
495,28,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
496,28,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
497,28,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.89; ecology=0.89,False,True
498,28,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
499,28,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
500,28,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
501,28,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.89; ecology=0.89,False,True
502,28,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
503,28,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
504,29,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
505,29,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.90; ecology=0.91,False,True
506,29,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
507,29,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
508,29,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
509,29,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.94; skill=0.91; ecology=0.92,False,True
510,29,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
511,29,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
512,29,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
513,29,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.91; ecology=0.92,False,True
514,29,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
515,29,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
516,29,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
517,29,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.92,False,True
518,29,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
519,29,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
520,29,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
521,29,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.91,False,True
522,30,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
523,30,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
524,30,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
525,30,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.92,False,True
526,30,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
527,30,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.60; skill=0.92; ecology=0.92,False,True
528,30,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
529,30,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.91,False,True
530,30,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
531,30,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
532,30,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
533,30,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.91,False,True
534,30,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
535,30,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
536,30,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,routine disrupted by failure,durability=0.77; skill=0.92; ecology=0.89,False,True
537,30,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.90,False,True
538,30,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
539,30,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
540,31,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.89,False,True
541,31,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.90,False,True
542,31,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
543,31,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
544,31,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.88,False,True
545,31,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.90,False,True
546,31,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
547,31,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
548,31,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.90,False,True
549,31,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
550,31,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
551,31,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
552,31,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.90,False,True
553,31,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.89; skill=0.92; ecology=0.92,False,True
554,31,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
555,31,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
556,31,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
557,31,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.91,False,True
558,32,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
559,32,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
560,32,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
561,32,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
562,32,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
563,32,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
564,32,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
565,32,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
566,32,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,routine disrupted by failure,durability=0.61; skill=0.92; ecology=0.89,False,True
567,32,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
568,32,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.91,False,True
569,32,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
570,32,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.91,False,True
571,32,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
572,32,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.91,False,True
573,32,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
574,32,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.60; skill=0.92; ecology=0.92,False,True
575,32,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
576,33,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.91,False,True
577,33,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
578,33,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.58; skill=0.92; ecology=0.92,False,True
579,33,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
580,33,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.90,False,True
581,33,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
582,33,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.58; skill=0.92; ecology=0.92,False,True
583,33,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
584,33,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
