tick_id,day,debtor,creditor,project_id,material_or_service,debt_delta,balance_after,due_day,settled,settlement_kind,visible_to_parties,repair_path
508,26,Milo,Ari,flood_bridge_market_route,oil,0.0,0.55,29,False,none,True,"return material, swap service, or defer public claim"
509,26,Ari,Milo,archive_public_kiosk,ink,0.17,0.51,33,False,none,True,"return material, swap service, or defer public claim"
510,26,Fay,Milo,dusk_signal_court,rope,0.06,1.09,30,False,none,True,"return material, swap service, or defer public claim"
511,26,Milo,Ari,greenhouse_heat_loop,copper,0.14,0.42,32,False,none,True,"return material, swap service, or defer public claim"
512,26,Milo,Ari,flood_bridge_market_route,oil,0.0,0.55,33,False,none,True,"return material, swap service, or defer public claim"
513,26,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,32,False,none,True,"return material, swap service, or defer public claim"
514,26,Milo,Fay,dusk_signal_court,rope,0.14,0.7,30,False,none,True,"return material, swap service, or defer public claim"
515,26,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,31,False,none,True,"return material, swap service, or defer public claim"
516,26,Milo,Ari,flood_bridge_market_route,oil,-0.09,0.46,32,True,material return,True,"return material, swap service, or defer public claim"
517,26,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,31,False,none,True,"return material, swap service, or defer public claim"
518,26,Fay,Milo,dusk_signal_court,rope,0.0,1.09,33,False,none,True,"return material, swap service, or defer public claim"
519,26,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,30,False,none,True,"return material, swap service, or defer public claim"
520,27,Nia,Ari,flood_bridge_market_route,planks,0.0,0.31,33,False,none,True,"return material, swap service, or defer public claim"
521,27,Milo,Fay,archive_public_kiosk,thread,0.14,0.75,33,False,none,True,"return material, swap service, or defer public claim"
522,27,Fay,Ari,dusk_signal_court,oil,0.0,0.28,33,False,none,True,"return material, swap service, or defer public claim"
523,27,Fay,Nia,greenhouse_heat_loop,water,0.11,0.95,34,False,none,True,"return material, swap service, or defer public claim"
524,27,Nia,Ari,flood_bridge_market_route,planks,0.14,0.45,32,False,none,True,"return material, swap service, or defer public claim"
525,27,Fay,Nia,archive_public_kiosk,thread,0.06,0.17,31,False,none,True,"return material, swap service, or defer public claim"
526,27,Fay,Ari,dusk_signal_court,oil,0.11,0.39,32,False,none,True,"return material, swap service, or defer public claim"
527,27,Milo,Fay,greenhouse_heat_loop,water,0.0,0.28,34,False,none,True,"return material, swap service, or defer public claim"
528,27,Nia,Ari,flood_bridge_market_route,planks,0.17,0.62,31,False,none,True,"return material, swap service, or defer public claim"
529,27,Milo,Fay,archive_public_kiosk,thread,0.11,0.86,31,False,none,True,"return material, swap service, or defer public claim"
530,27,Ari,Milo,dusk_signal_court,oil,0.0,0.25,30,False,none,True,"return material, swap service, or defer public claim"
531,27,Fay,Nia,greenhouse_heat_loop,water,0.17,1.12,32,False,none,True,"return material, swap service, or defer public claim"
532,27,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,30,False,none,True,"return material, swap service, or defer public claim"
533,27,Milo,Fay,archive_public_kiosk,thread,0.14,1.0,30,False,none,True,"return material, swap service, or defer public claim"
534,27,Fay,Ari,dusk_signal_court,oil,0.17,0.56,30,False,none,True,"return material, swap service, or defer public claim"
535,27,Fay,Nia,greenhouse_heat_loop,water,0.11,1.23,31,False,none,True,"return material, swap service, or defer public claim"
536,27,Nia,Milo,flood_bridge_market_route,planks,0.14,0.85,34,False,none,True,"return material, swap service, or defer public claim"
537,27,Fay,Nia,archive_public_kiosk,thread,0.06,0.23,33,False,none,True,"return material, swap service, or defer public claim"
538,27,Fay,Ari,dusk_signal_court,oil,0.11,0.67,34,False,none,True,"return material, swap service, or defer public claim"
539,27,Milo,Fay,greenhouse_heat_loop,water,0.0,0.28,31,False,none,True,"return material, swap service, or defer public claim"
540,28,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,32,False,none,True,"return material, swap service, or defer public claim"
541,28,Milo,Nia,archive_public_kiosk,glass,0.17,0.68,34,False,none,True,"return material, swap service, or defer public claim"
542,28,Nia,Milo,dusk_signal_court,wire,0.0,0.2,31,False,none,True,"return material, swap service, or defer public claim"
543,28,Nia,Fay,greenhouse_heat_loop,compost,0.14,0.56,32,False,none,True,"return material, swap service, or defer public claim"
544,28,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,31,False,none,True,"return material, swap service, or defer public claim"
545,28,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,33,False,none,True,"return material, swap service, or defer public claim"
546,28,Milo,Fay,dusk_signal_court,wire,0.14,0.42,34,False,none,True,"return material, swap service, or defer public claim"
547,28,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,31,False,none,True,"return material, swap service, or defer public claim"
548,28,Ari,Nia,flood_bridge_market_route,resin,0.11,0.33,34,False,none,True,"return material, swap service, or defer public claim"
549,28,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,32,False,none,True,"return material, swap service, or defer public claim"
550,28,Nia,Milo,dusk_signal_court,wire,0.0,0.2,34,False,none,True,"return material, swap service, or defer public claim"
551,28,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,35,False,none,True,"return material, swap service, or defer public claim"
552,28,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,34,False,none,True,"return material, swap service, or defer public claim"
553,28,Nia,Milo,archive_public_kiosk,glass,-0.03,0.41,32,True,service exchange,True,"return material, swap service, or defer public claim"
554,28,Nia,Milo,dusk_signal_court,wire,0.0,0.2,33,False,none,True,"return material, swap service, or defer public claim"
555,28,Nia,Ari,greenhouse_heat_loop,compost,0.14,0.42,34,False,none,True,"return material, swap service, or defer public claim"
556,28,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,33,False,none,True,"return material, swap service, or defer public claim"
557,28,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,35,False,none,True,"return material, swap service, or defer public claim"
558,28,Milo,Fay,dusk_signal_court,wire,0.14,0.56,31,False,none,True,"return material, swap service, or defer public claim"
559,28,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,33,False,none,True,"return material, swap service, or defer public claim"
560,29,Fay,Ari,flood_bridge_market_route,rope,0.17,1.44,33,False,none,True,"return material, swap service, or defer public claim"
561,29,Nia,Fay,archive_public_kiosk,paper,-0.09,1.32,36,True,service exchange,True,"return material, swap service, or defer public claim"
562,29,Nia,Milo,dusk_signal_court,glass,0.0,0.41,32,False,none,True,"return material, swap service, or defer public claim"
563,29,Ari,Nia,greenhouse_heat_loop,glass,0.17,1.88,35,False,none,True,"return material, swap service, or defer public claim"
564,29,Fay,Ari,flood_bridge_market_route,rope,0.0,1.44,32,False,none,True,"return material, swap service, or defer public claim"
565,29,Nia,Fay,archive_public_kiosk,paper,0.14,1.46,35,False,none,True,"return material, swap service, or defer public claim"
566,29,Nia,Ari,dusk_signal_court,glass,0.17,1.63,36,False,none,True,"return material, swap service, or defer public claim"
567,29,Ari,Nia,greenhouse_heat_loop,glass,0.11,1.99,34,False,none,True,"return material, swap service, or defer public claim"
568,29,Fay,Milo,flood_bridge_market_route,rope,0.14,1.23,36,False,none,True,"return material, swap service, or defer public claim"
569,29,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,36,False,none,True,"return material, swap service, or defer public claim"
570,29,Nia,Ari,dusk_signal_court,glass,0.11,1.74,35,False,none,True,"return material, swap service, or defer public claim"
571,29,Ari,Fay,greenhouse_heat_loop,glass,0.06,1.76,33,False,none,True,"return material, swap service, or defer public claim"
572,29,Fay,Milo,flood_bridge_market_route,rope,0.17,1.4,35,False,none,True,"return material, swap service, or defer public claim"
573,29,Nia,Fay,archive_public_kiosk,paper,0.11,1.57,33,False,none,True,"return material, swap service, or defer public claim"
574,29,Nia,Milo,dusk_signal_court,glass,0.0,0.41,34,False,none,True,"return material, swap service, or defer public claim"
575,29,Ari,Nia,greenhouse_heat_loop,glass,-0.01,1.98,32,True,service exchange,True,"return material, swap service, or defer public claim"
576,29,Fay,Ari,flood_bridge_market_route,rope,0.0,1.44,34,False,none,True,"return material, swap service, or defer public claim"
577,29,Nia,Fay,archive_public_kiosk,paper,0.14,1.71,32,False,none,True,"return material, swap service, or defer public claim"
578,29,Nia,Milo,dusk_signal_court,glass,0.17,0.58,33,False,none,True,"return material, swap service, or defer public claim"
579,29,Ari,Nia,greenhouse_heat_loop,glass,0.11,2.09,36,False,none,True,"return material, swap service, or defer public claim"
580,30,Nia,Milo,archive_public_kiosk,paper,-0.18,1.02,36,True,material return,True,"return material, swap service, or defer public claim"
581,30,Nia,Milo,dusk_signal_court,glass,0.0,0.58,37,False,none,True,"return material, swap service, or defer public claim"
582,30,Fay,Ari,greenhouse_heat_loop,glass,-0.05,1.27,36,True,material return,True,"return material, swap service, or defer public claim"
583,30,Fay,Ari,flood_bridge_market_route,rope,0.0,1.44,37,False,none,True,"return material, swap service, or defer public claim"
584,30,Nia,Milo,archive_public_kiosk,paper,0.14,1.16,35,False,none,True,"return material, swap service, or defer public claim"
585,30,Nia,Fay,dusk_signal_court,glass,0.17,2.19,36,False,none,True,"return material, swap service, or defer public claim"
586,30,Fay,Ari,greenhouse_heat_loop,glass,0.11,1.38,35,False,none,True,"return material, swap service, or defer public claim"
587,30,Fay,Nia,flood_bridge_market_route,rope,0.14,2.45,36,False,none,True,"return material, swap service, or defer public claim"
588,30,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,36,False,none,True,"return material, swap service, or defer public claim"
589,30,Nia,Fay,dusk_signal_court,glass,0.11,2.3,35,False,none,True,"return material, swap service, or defer public claim"
590,30,Ari,Fay,greenhouse_heat_loop,glass,0.06,1.82,33,False,none,True,"return material, swap service, or defer public claim"
591,30,Fay,Nia,flood_bridge_market_route,rope,0.17,2.62,35,False,none,True,"return material, swap service, or defer public claim"
592,30,Nia,Milo,archive_public_kiosk,paper,0.11,1.27,33,False,none,True,"return material, swap service, or defer public claim"
593,30,Nia,Milo,dusk_signal_court,glass,0.0,0.58,34,False,none,True,"return material, swap service, or defer public claim"
594,30,Fay,Ari,greenhouse_heat_loop,glass,0.17,1.55,33,False,none,True,"return material, swap service, or defer public claim"
595,30,Fay,Ari,flood_bridge_market_route,rope,0.0,1.44,34,False,none,True,"return material, swap service, or defer public claim"
596,30,Nia,Milo,archive_public_kiosk,paper,0.14,1.41,37,False,none,True,"return material, swap service, or defer public claim"
597,30,Nia,Fay,dusk_signal_court,glass,0.17,2.47,33,False,none,True,"return material, swap service, or defer public claim"
598,30,Fay,Ari,greenhouse_heat_loop,glass,0.11,1.66,37,False,none,True,"return material, swap service, or defer public claim"
599,30,Fay,Nia,flood_bridge_market_route,rope,0.14,2.76,33,False,none,True,"return material, swap service, or defer public claim"
600,31,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,34,False,none,True,"return material, swap service, or defer public claim"
601,31,Fay,Milo,dusk_signal_court,rope,-0.14,1.26,36,True,service exchange,True,"return material, swap service, or defer public claim"
602,31,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,38,False,none,True,"return material, swap service, or defer public claim"
603,31,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,34,False,none,True,"return material, swap service, or defer public claim"
604,31,Ari,Fay,archive_public_kiosk,ink,0.17,0.85,38,False,none,True,"return material, swap service, or defer public claim"
605,31,Fay,Milo,dusk_signal_court,rope,0.06,1.32,35,False,none,True,"return material, swap service, or defer public claim"
606,31,Milo,Nia,greenhouse_heat_loop,copper,0.14,0.7,37,False,none,True,"return material, swap service, or defer public claim"
607,31,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,38,False,none,True,"return material, swap service, or defer public claim"
608,31,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,37,False,none,True,"return material, swap service, or defer public claim"
609,31,Fay,Ari,dusk_signal_court,rope,0.0,1.44,34,False,none,True,"return material, swap service, or defer public claim"
610,31,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,36,False,none,True,"return material, swap service, or defer public claim"
611,31,Nia,Milo,flood_bridge_market_route,oil,0.11,0.22,38,False,none,True,"return material, swap service, or defer public claim"
612,31,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,36,False,none,True,"return material, swap service, or defer public claim"
613,31,Fay,Milo,dusk_signal_court,rope,0.06,1.38,38,False,none,True,"return material, swap service, or defer public claim"
614,31,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,35,False,none,True,"return material, swap service, or defer public claim"
615,31,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,36,False,none,True,"return material, swap service, or defer public claim"
616,31,Ari,Fay,archive_public_kiosk,ink,0.17,1.02,35,False,none,True,"return material, swap service, or defer public claim"
617,31,Fay,Milo,dusk_signal_court,rope,0.06,1.44,37,False,none,True,"return material, swap service, or defer public claim"
618,31,Milo,Nia,greenhouse_heat_loop,copper,0.14,0.84,34,False,none,True,"return material, swap service, or defer public claim"
619,31,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,35,False,none,True,"return material, swap service, or defer public claim"
620,32,Fay,Nia,archive_public_kiosk,thread,-0.12,0.11,36,True,material return,True,"return material, swap service, or defer public claim"
621,32,Ari,Fay,dusk_signal_court,oil,-0.09,0.59,36,True,service exchange,True,"return material, swap service, or defer public claim"
622,32,Milo,Fay,greenhouse_heat_loop,water,0.0,0.28,39,False,none,True,"return material, swap service, or defer public claim"
623,32,Ari,Nia,flood_bridge_market_route,planks,0.17,1.1,38,False,none,True,"return material, swap service, or defer public claim"
624,32,Fay,Milo,archive_public_kiosk,thread,0.11,0.86,35,False,none,True,"return material, swap service, or defer public claim"
625,32,Ari,Milo,dusk_signal_court,oil,0.0,0.25,35,False,none,True,"return material, swap service, or defer public claim"
626,32,Fay,Ari,greenhouse_heat_loop,water,0.17,0.9,37,False,none,True,"return material, swap service, or defer public claim"
627,32,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,35,False,none,True,"return material, swap service, or defer public claim"
628,32,Fay,Nia,archive_public_kiosk,thread,0.14,0.25,39,False,none,True,"return material, swap service, or defer public claim"
629,32,Ari,Fay,dusk_signal_court,oil,0.17,0.76,39,False,none,True,"return material, swap service, or defer public claim"
630,32,Fay,Ari,greenhouse_heat_loop,water,0.11,1.01,36,False,none,True,"return material, swap service, or defer public claim"
631,32,Ari,Nia,flood_bridge_market_route,planks,0.14,1.24,36,False,none,True,"return material, swap service, or defer public claim"
632,32,Fay,Nia,archive_public_kiosk,thread,0.06,0.31,38,False,none,True,"return material, swap service, or defer public claim"
633,32,Ari,Fay,dusk_signal_court,oil,0.11,0.87,38,False,none,True,"return material, swap service, or defer public claim"
634,32,Milo,Fay,greenhouse_heat_loop,water,0.0,0.28,36,False,none,True,"return material, swap service, or defer public claim"
635,32,Ari,Nia,flood_bridge_market_route,planks,0.17,1.41,35,False,none,True,"return material, swap service, or defer public claim"
636,32,Fay,Nia,archive_public_kiosk,thread,0.11,0.42,37,False,none,True,"return material, swap service, or defer public claim"
637,32,Ari,Milo,dusk_signal_court,oil,0.0,0.25,37,False,none,True,"return material, swap service, or defer public claim"
638,32,Fay,Ari,greenhouse_heat_loop,water,0.0,1.01,39,False,none,True,"return material, swap service, or defer public claim"
639,32,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,37,False,none,True,"return material, swap service, or defer public claim"
640,33,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,38,False,none,True,"return material, swap service, or defer public claim"
641,33,Milo,Ari,dusk_signal_court,wire,0.14,0.28,39,False,none,True,"return material, swap service, or defer public claim"
642,33,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,36,False,none,True,"return material, swap service, or defer public claim"
643,33,Ari,Milo,flood_bridge_market_route,resin,0.11,0.22,39,False,none,True,"return material, swap service, or defer public claim"
644,33,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,37,False,none,True,"return material, swap service, or defer public claim"
645,33,Nia,Milo,dusk_signal_court,wire,0.0,0.2,39,False,none,True,"return material, swap service, or defer public claim"
646,33,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,40,False,none,True,"return material, swap service, or defer public claim"
647,33,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,39,False,none,True,"return material, swap service, or defer public claim"
648,33,Milo,Fay,archive_public_kiosk,glass,0.17,0.51,36,False,none,True,"return material, swap service, or defer public claim"
649,33,Nia,Milo,dusk_signal_court,wire,0.0,0.2,38,False,none,True,"return material, swap service, or defer public claim"
650,33,Ari,Nia,greenhouse_heat_loop,compost,0.14,0.28,36,False,none,True,"return material, swap service, or defer public claim"
651,33,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,38,False,none,True,"return material, swap service, or defer public claim"
652,33,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,40,False,none,True,"return material, swap service, or defer public claim"
653,33,Milo,Ari,dusk_signal_court,wire,0.14,0.42,36,False,none,True,"return material, swap service, or defer public claim"
654,33,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,38,False,none,True,"return material, swap service, or defer public claim"
655,33,Ari,Milo,flood_bridge_market_route,resin,0.11,0.33,36,False,none,True,"return material, swap service, or defer public claim"
656,33,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,39,False,none,True,"return material, swap service, or defer public claim"
657,33,Nia,Milo,dusk_signal_court,wire,0.0,0.2,36,False,none,True,"return material, swap service, or defer public claim"
658,33,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,37,False,none,True,"return material, swap service, or defer public claim"
659,33,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,36,False,none,True,"return material, swap service, or defer public claim"
660,34,Nia,Milo,archive_public_kiosk,paper,0.14,1.55,40,False,none,True,"return material, swap service, or defer public claim"
661,34,Nia,Fay,dusk_signal_court,glass,0.17,2.64,41,False,none,True,"return material, swap service, or defer public claim"
662,34,Fay,Ari,greenhouse_heat_loop,glass,0.11,1.77,40,False,none,True,"return material, swap service, or defer public claim"
663,34,Fay,Nia,flood_bridge_market_route,rope,0.14,2.9,41,False,none,True,"return material, swap service, or defer public claim"
664,34,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,41,False,none,True,"return material, swap service, or defer public claim"
665,34,Nia,Fay,dusk_signal_court,glass,0.11,2.75,40,False,none,True,"return material, swap service, or defer public claim"
666,34,Ari,Fay,greenhouse_heat_loop,glass,0.0,1.82,38,False,none,True,"return material, swap service, or defer public claim"
667,34,Fay,Nia,flood_bridge_market_route,rope,0.0,2.9,40,False,none,True,"return material, swap service, or defer public claim"
668,34,Nia,Milo,archive_public_kiosk,paper,0.11,1.66,38,False,none,True,"return material, swap service, or defer public claim"
669,34,Nia,Milo,dusk_signal_court,glass,0.0,0.58,39,False,none,True,"return material, swap service, or defer public claim"
670,34,Fay,Ari,greenhouse_heat_loop,glass,0.17,1.94,38,False,none,True,"return material, swap service, or defer public claim"
671,34,Fay,Ari,flood_bridge_market_route,rope,0.0,1.44,39,False,none,True,"return material, swap service, or defer public claim"
672,34,Nia,Milo,archive_public_kiosk,paper,0.14,1.8,37,False,none,True,"return material, swap service, or defer public claim"
673,34,Nia,Milo,dusk_signal_court,glass,0.17,0.75,38,False,none,True,"return material, swap service, or defer public claim"
674,34,Fay,Ari,greenhouse_heat_loop,glass,0.11,2.05,37,False,none,True,"return material, swap service, or defer public claim"
675,34,Fay,Ari,flood_bridge_market_route,rope,0.14,1.58,38,False,none,True,"return material, swap service, or defer public claim"
676,34,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,38,False,none,True,"return material, swap service, or defer public claim"
677,34,Nia,Fay,dusk_signal_court,glass,0.11,2.86,37,False,none,True,"return material, swap service, or defer public claim"
678,34,Ari,Fay,greenhouse_heat_loop,glass,0.06,1.88,40,False,none,True,"return material, swap service, or defer public claim"
679,34,Fay,Nia,flood_bridge_market_route,rope,0.17,3.07,37,False,none,True,"return material, swap service, or defer public claim"
680,35,Nia,Ari,dusk_signal_court,glass,0.17,1.91,41,False,none,True,"return material, swap service, or defer public claim"
681,35,Ari,Nia,greenhouse_heat_loop,glass,0.11,2.2,39,False,none,True,"return material, swap service, or defer public claim"
682,35,Fay,Milo,flood_bridge_market_route,rope,0.14,1.58,41,False,none,True,"return material, swap service, or defer public claim"
683,35,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,41,False,none,True,"return material, swap service, or defer public claim"
684,35,Nia,Ari,dusk_signal_court,glass,0.11,2.02,40,False,none,True,"return material, swap service, or defer public claim"
685,35,Ari,Fay,greenhouse_heat_loop,glass,0.06,1.94,38,False,none,True,"return material, swap service, or defer public claim"
686,35,Fay,Milo,flood_bridge_market_route,rope,0.17,1.75,40,False,none,True,"return material, swap service, or defer public claim"
687,35,Nia,Fay,archive_public_kiosk,paper,0.11,1.82,38,False,none,True,"return material, swap service, or defer public claim"
688,35,Nia,Milo,dusk_signal_court,glass,0.0,0.75,39,False,none,True,"return material, swap service, or defer public claim"
689,35,Ari,Nia,greenhouse_heat_loop,glass,-0.01,2.19,42,True,service exchange,True,"return material, swap service, or defer public claim"
690,35,Fay,Ari,flood_bridge_market_route,rope,0.0,1.58,39,False,none,True,"return material, swap service, or defer public claim"
691,35,Nia,Fay,archive_public_kiosk,paper,0.14,1.96,42,False,none,True,"return material, swap service, or defer public claim"
692,35,Nia,Ari,dusk_signal_court,glass,0.17,2.19,38,False,none,True,"return material, swap service, or defer public claim"
693,35,Ari,Nia,greenhouse_heat_loop,glass,0.11,2.3,41,False,none,True,"return material, swap service, or defer public claim"
694,35,Fay,Milo,flood_bridge_market_route,rope,0.14,1.89,38,False,none,True,"return material, swap service, or defer public claim"
695,35,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,38,False,none,True,"return material, swap service, or defer public claim"
696,35,Nia,Ari,dusk_signal_court,glass,0.0,2.19,42,False,none,True,"return material, swap service, or defer public claim"
697,35,Ari,Fay,greenhouse_heat_loop,glass,0.06,2.0,40,False,none,True,"return material, swap service, or defer public claim"
698,35,Fay,Milo,flood_bridge_market_route,rope,0.17,2.06,42,False,none,True,"return material, swap service, or defer public claim"
699,35,Nia,Fay,archive_public_kiosk,paper,0.11,2.07,40,False,none,True,"return material, swap service, or defer public claim"
700,36,Fay,Milo,dusk_signal_court,rope,0.06,2.12,40,False,none,True,"return material, swap service, or defer public claim"
701,36,Milo,Ari,greenhouse_heat_loop,copper,0.14,0.56,42,False,none,True,"return material, swap service, or defer public claim"
702,36,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,43,False,none,True,"return material, swap service, or defer public claim"
703,36,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,42,False,none,True,"return material, swap service, or defer public claim"
704,36,Milo,Fay,dusk_signal_court,rope,0.14,0.84,40,False,none,True,"return material, swap service, or defer public claim"
705,36,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,41,False,none,True,"return material, swap service, or defer public claim"
706,36,Milo,Nia,flood_bridge_market_route,oil,-0.07,0.15,42,True,material return,True,"return material, swap service, or defer public claim"
707,36,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,41,False,none,True,"return material, swap service, or defer public claim"
708,36,Fay,Milo,dusk_signal_court,rope,0.06,2.18,43,False,none,True,"return material, swap service, or defer public claim"
709,36,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,40,False,none,True,"return material, swap service, or defer public claim"
710,36,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,41,False,none,True,"return material, swap service, or defer public claim"
711,36,Ari,Milo,archive_public_kiosk,ink,0.17,0.68,40,False,none,True,"return material, swap service, or defer public claim"
712,36,Fay,Milo,dusk_signal_court,rope,0.06,2.24,42,False,none,True,"return material, swap service, or defer public claim"
713,36,Milo,Ari,greenhouse_heat_loop,copper,0.14,0.7,39,False,none,True,"return material, swap service, or defer public claim"
714,36,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,40,False,none,True,"return material, swap service, or defer public claim"
715,36,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,39,False,none,True,"return material, swap service, or defer public claim"
716,36,Milo,Fay,dusk_signal_court,rope,0.14,0.98,42,False,none,True,"return material, swap service, or defer public claim"
717,36,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,43,False,none,True,"return material, swap service, or defer public claim"
718,36,Milo,Nia,flood_bridge_market_route,oil,0.11,0.26,39,False,none,True,"return material, swap service, or defer public claim"
719,36,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,43,False,none,True,"return material, swap service, or defer public claim"
720,37,Ari,Milo,dusk_signal_court,oil,0.0,0.25,40,False,none,True,"return material, swap service, or defer public claim"
721,37,Fay,Nia,greenhouse_heat_loop,water,0.17,1.4,42,False,none,True,"return material, swap service, or defer public claim"
722,37,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,40,False,none,True,"return material, swap service, or defer public claim"
723,37,Milo,Fay,archive_public_kiosk,thread,0.14,1.14,40,False,none,True,"return material, swap service, or defer public claim"
724,37,Fay,Ari,dusk_signal_court,oil,0.17,0.84,40,False,none,True,"return material, swap service, or defer public claim"
725,37,Fay,Nia,greenhouse_heat_loop,water,0.0,1.4,41,False,none,True,"return material, swap service, or defer public claim"
726,37,Nia,Milo,flood_bridge_market_route,planks,0.14,0.99,44,False,none,True,"return material, swap service, or defer public claim"
727,37,Fay,Nia,archive_public_kiosk,thread,0.06,0.48,43,False,none,True,"return material, swap service, or defer public claim"
728,37,Fay,Ari,dusk_signal_court,oil,0.11,0.95,44,False,none,True,"return material, swap service, or defer public claim"
729,37,Milo,Fay,greenhouse_heat_loop,water,0.0,0.28,41,False,none,True,"return material, swap service, or defer public claim"
730,37,Nia,Milo,flood_bridge_market_route,planks,0.17,1.16,43,False,none,True,"return material, swap service, or defer public claim"
731,37,Milo,Fay,archive_public_kiosk,thread,0.11,1.25,43,False,none,True,"return material, swap service, or defer public claim"
732,37,Ari,Milo,dusk_signal_court,oil,0.0,0.25,42,False,none,True,"return material, swap service, or defer public claim"
733,37,Fay,Nia,greenhouse_heat_loop,water,0.17,1.57,44,False,none,True,"return material, swap service, or defer public claim"
734,37,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,42,False,none,True,"return material, swap service, or defer public claim"
735,37,Milo,Fay,archive_public_kiosk,thread,0.14,1.39,42,False,none,True,"return material, swap service, or defer public claim"
736,37,Ari,Milo,dusk_signal_court,oil,0.17,0.42,41,False,none,True,"return material, swap service, or defer public claim"
737,37,Fay,Nia,greenhouse_heat_loop,water,-0.11,1.46,43,True,service exchange,True,"return material, swap service, or defer public claim"
738,37,Nia,Milo,flood_bridge_market_route,planks,0.14,1.3,41,False,none,True,"return material, swap service, or defer public claim"
739,37,Fay,Nia,archive_public_kiosk,thread,0.06,0.54,40,False,none,True,"return material, swap service, or defer public claim"
740,38,Nia,Milo,dusk_signal_court,wire,0.0,0.2,44,False,none,True,"return material, swap service, or defer public claim"
741,38,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,45,False,none,True,"return material, swap service, or defer public claim"
742,38,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,44,False,none,True,"return material, swap service, or defer public claim"
743,38,Nia,Milo,archive_public_kiosk,glass,-0.01,0.74,42,True,service exchange,True,"return material, swap service, or defer public claim"
744,38,Nia,Milo,dusk_signal_court,wire,0.0,0.2,43,False,none,True,"return material, swap service, or defer public claim"
745,38,Nia,Ari,greenhouse_heat_loop,compost,0.14,0.56,44,False,none,True,"return material, swap service, or defer public claim"
746,38,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,43,False,none,True,"return material, swap service, or defer public claim"
747,38,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,45,False,none,True,"return material, swap service, or defer public claim"
748,38,Milo,Fay,dusk_signal_court,wire,0.14,0.7,41,False,none,True,"return material, swap service, or defer public claim"
