tick_id,day,route_id,drill_id,minigame_step,input_prompt,selected_action,step_success,score_delta,recovery_lesson,replayable
614,39,archive_signal,drill:archive_signal:d39,none,none,none,False,0.0,none,False
615,39,signal_orchard,drill:signal_orchard:d39,assign caravan task,choose public recovery action,carry oil lamp,True,0.03,"forecast, caravan task, recovery marker",True
616,39,orchard_riverbend,drill:orchard_riverbend:d39,none,none,none,False,0.0,none,False
617,39,central_repair_ring,drill:central_repair_ring:d39,none,none,none,False,0.0,none,False
618,39,riverbend_roofward,drill:riverbend_roofward:d39,none,none,none,False,0.0,none,False
619,39,roofward_archive,drill:roofward_archive:d39,none,none,none,False,0.0,none,False
620,39,archive_signal,drill:archive_signal:d39,none,none,none,False,0.0,none,False
621,39,signal_orchard,drill:signal_orchard:d39,none,none,none,False,0.0,none,False
622,39,orchard_riverbend,drill:orchard_riverbend:d39,none,none,none,False,0.0,none,False
623,39,central_repair_ring,drill:central_repair_ring:d39,none,none,none,False,0.0,none,False
624,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,none,False,0.0,none,False
625,40,roofward_archive,drill:roofward_archive:d40,none,none,none,False,0.0,none,False
626,40,archive_signal,drill:archive_signal:d40,none,none,none,False,0.0,none,False
627,40,signal_orchard,drill:signal_orchard:d40,choose detour,choose public recovery action,river lantern loop,True,0.03,"forecast, caravan task, recovery marker",True
628,40,orchard_riverbend,drill:orchard_riverbend:d40,none,none,none,False,0.0,none,False
629,40,central_repair_ring,drill:central_repair_ring:d40,none,none,none,False,0.0,none,False
630,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,none,False,0.0,none,False
631,40,roofward_archive,drill:roofward_archive:d40,assign caravan task,choose public recovery action,steady glass crate,True,0.03,"forecast, caravan task, recovery marker",True
632,40,archive_signal,drill:archive_signal:d40,none,none,none,False,0.0,none,False
633,40,signal_orchard,drill:signal_orchard:d40,none,none,none,False,0.0,none,False
634,40,orchard_riverbend,drill:orchard_riverbend:d40,none,none,none,False,0.0,none,False
635,40,central_repair_ring,drill:central_repair_ring:d40,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
636,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,none,False,0.0,none,False
637,40,roofward_archive,drill:roofward_archive:d40,none,none,none,False,0.0,none,False
638,40,archive_signal,drill:archive_signal:d40,none,none,none,False,0.0,none,False
639,40,signal_orchard,drill:signal_orchard:d40,none,none,none,False,0.0,none,False
640,41,orchard_riverbend,drill:orchard_riverbend:d41,none,none,none,False,0.0,none,False
641,41,central_repair_ring,drill:central_repair_ring:d41,none,none,none,False,0.0,none,False
642,41,riverbend_roofward,drill:riverbend_roofward:d41,none,none,none,False,0.0,none,False
643,41,roofward_archive,drill:roofward_archive:d41,choose detour,choose public recovery action,cool archive lane,True,0.03,"forecast, caravan task, recovery marker",True
644,41,archive_signal,drill:archive_signal:d41,none,none,none,False,0.0,none,False
645,41,signal_orchard,drill:signal_orchard:d41,none,none,none,False,0.0,none,False
646,41,orchard_riverbend,drill:orchard_riverbend:d41,none,none,none,False,0.0,none,False
647,41,central_repair_ring,drill:central_repair_ring:d41,assign caravan task,choose public recovery action,carry wire spool,True,0.03,"forecast, caravan task, recovery marker",True
648,41,riverbend_roofward,drill:riverbend_roofward:d41,none,none,none,False,0.0,none,False
649,41,roofward_archive,drill:roofward_archive:d41,none,none,none,False,0.0,none,False
650,41,archive_signal,drill:archive_signal:d41,none,none,none,False,0.0,none,False
651,41,signal_orchard,drill:signal_orchard:d41,none,none,none,False,0.0,none,False
652,41,orchard_riverbend,drill:orchard_riverbend:d41,none,none,none,False,0.0,none,False
653,41,central_repair_ring,drill:central_repair_ring:d41,none,none,none,False,0.0,none,False
654,41,riverbend_roofward,drill:riverbend_roofward:d41,none,none,none,False,0.0,none,False
655,41,roofward_archive,drill:roofward_archive:d41,none,none,none,False,0.0,none,False
656,42,signal_orchard,drill:signal_orchard:d42,none,none,none,False,0.0,none,False
657,42,orchard_riverbend,drill:orchard_riverbend:d42,none,none,none,False,0.0,none,False
658,42,central_repair_ring,drill:central_repair_ring:d42,none,none,none,False,0.0,none,False
659,42,riverbend_roofward,drill:riverbend_roofward:d42,choose detour,choose public recovery action,orchard ridge detour,True,0.03,"forecast, caravan task, recovery marker",True
660,42,roofward_archive,drill:roofward_archive:d42,none,none,none,False,0.0,none,False
661,42,archive_signal,drill:archive_signal:d42,none,none,none,False,0.0,none,False
662,42,signal_orchard,drill:signal_orchard:d42,none,none,none,False,0.0,none,False
663,42,orchard_riverbend,drill:orchard_riverbend:d42,assign caravan task,choose public recovery action,sort seed sacks,False,0.014,"forecast, caravan task, recovery marker",True
664,42,central_repair_ring,drill:central_repair_ring:d42,none,none,none,False,0.0,none,False
665,42,riverbend_roofward,drill:riverbend_roofward:d42,none,none,none,False,0.0,none,False
666,42,roofward_archive,drill:roofward_archive:d42,none,none,none,False,0.0,none,False
667,42,archive_signal,drill:archive_signal:d42,none,none,none,False,0.0,none,False
668,42,signal_orchard,drill:signal_orchard:d42,none,none,none,False,0.0,none,False
669,42,orchard_riverbend,drill:orchard_riverbend:d42,none,none,none,False,0.0,none,False
670,42,central_repair_ring,drill:central_repair_ring:d42,none,none,none,False,0.0,none,False
671,42,riverbend_roofward,drill:riverbend_roofward:d42,none,none,none,False,0.0,none,False
672,43,roofward_archive,drill:roofward_archive:d43,none,none,none,False,0.0,none,False
673,43,archive_signal,drill:archive_signal:d43,none,none,none,False,0.0,none,False
674,43,signal_orchard,drill:signal_orchard:d43,none,none,none,False,0.0,none,False
675,43,orchard_riverbend,drill:orchard_riverbend:d43,choose detour,choose public recovery action,market plank route,True,0.03,"forecast, caravan task, recovery marker",True
676,43,central_repair_ring,drill:central_repair_ring:d43,none,none,none,False,0.0,none,False
677,43,riverbend_roofward,drill:riverbend_roofward:d43,none,none,none,False,0.0,none,False
678,43,roofward_archive,drill:roofward_archive:d43,none,none,none,False,0.0,none,False
679,43,archive_signal,drill:archive_signal:d43,assign caravan task,choose public recovery action,weigh paper packs,True,0.03,"forecast, caravan task, recovery marker",True
680,43,signal_orchard,drill:signal_orchard:d43,none,none,none,False,0.0,none,False
681,43,orchard_riverbend,drill:orchard_riverbend:d43,none,none,none,False,0.0,none,False
682,43,central_repair_ring,drill:central_repair_ring:d43,none,none,none,False,0.0,none,False
683,43,riverbend_roofward,drill:riverbend_roofward:d43,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
684,43,roofward_archive,drill:roofward_archive:d43,none,none,none,False,0.0,none,False
685,43,archive_signal,drill:archive_signal:d43,none,none,none,False,0.0,none,False
686,43,signal_orchard,drill:signal_orchard:d43,none,none,none,False,0.0,none,False
687,43,orchard_riverbend,drill:orchard_riverbend:d43,none,none,none,False,0.0,none,False
688,44,central_repair_ring,drill:central_repair_ring:d44,none,none,none,False,0.0,none,False
689,44,riverbend_roofward,drill:riverbend_roofward:d44,none,none,none,False,0.0,none,False
690,44,roofward_archive,drill:roofward_archive:d44,none,none,none,False,0.0,none,False
691,44,archive_signal,drill:archive_signal:d44,choose detour,choose public recovery action,stone kiosk path,True,0.03,"forecast, caravan task, recovery marker",True
692,44,signal_orchard,drill:signal_orchard:d44,none,none,none,False,0.0,none,False
693,44,orchard_riverbend,drill:orchard_riverbend:d44,none,none,none,False,0.0,none,False
694,44,central_repair_ring,drill:central_repair_ring:d44,none,none,none,False,0.0,none,False
695,44,riverbend_roofward,drill:riverbend_roofward:d44,none,none,none,False,0.0,none,False
696,44,roofward_archive,drill:roofward_archive:d44,none,none,none,False,0.0,none,False
697,44,archive_signal,drill:archive_signal:d44,none,none,none,False,0.0,none,False
698,44,signal_orchard,drill:signal_orchard:d44,none,none,none,False,0.0,none,False
699,44,orchard_riverbend,drill:orchard_riverbend:d44,none,none,none,False,0.0,none,False
700,44,central_repair_ring,drill:central_repair_ring:d44,none,none,none,False,0.0,none,False
701,44,riverbend_roofward,drill:riverbend_roofward:d44,none,none,none,False,0.0,none,False
702,44,roofward_archive,drill:roofward_archive:d44,none,none,none,False,0.0,none,False
703,44,archive_signal,drill:archive_signal:d44,none,none,none,False,0.0,none,False
704,45,signal_orchard,drill:signal_orchard:d45,none,none,none,False,0.0,none,False
705,45,orchard_riverbend,drill:orchard_riverbend:d45,none,none,none,False,0.0,none,False
706,45,central_repair_ring,drill:central_repair_ring:d45,none,none,none,False,0.0,none,False
707,45,riverbend_roofward,drill:riverbend_roofward:d45,choose detour,choose public recovery action,orchard ridge detour,True,0.03,"forecast, caravan task, recovery marker",True
708,45,roofward_archive,drill:roofward_archive:d45,none,none,none,False,0.0,none,False
709,45,archive_signal,drill:archive_signal:d45,none,none,none,False,0.0,none,False
710,45,signal_orchard,drill:signal_orchard:d45,none,none,none,False,0.0,none,False
711,45,orchard_riverbend,drill:orchard_riverbend:d45,assign caravan task,choose public recovery action,sort seed sacks,True,0.03,"forecast, caravan task, recovery marker",True
712,45,central_repair_ring,drill:central_repair_ring:d45,none,none,none,False,0.0,none,False
713,45,riverbend_roofward,drill:riverbend_roofward:d45,none,none,none,False,0.0,none,False
714,45,roofward_archive,drill:roofward_archive:d45,none,none,none,False,0.0,none,False
715,45,archive_signal,drill:archive_signal:d45,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
716,45,signal_orchard,drill:signal_orchard:d45,none,none,none,False,0.0,none,False
717,45,orchard_riverbend,drill:orchard_riverbend:d45,none,none,none,False,0.0,none,False
718,45,central_repair_ring,drill:central_repair_ring:d45,none,none,none,False,0.0,none,False
719,45,riverbend_roofward,drill:riverbend_roofward:d45,none,none,none,False,0.0,none,False
720,46,roofward_archive,drill:roofward_archive:d46,none,none,none,False,0.0,none,False
721,46,archive_signal,drill:archive_signal:d46,none,none,none,False,0.0,none,False
722,46,signal_orchard,drill:signal_orchard:d46,none,none,none,False,0.0,none,False
723,46,orchard_riverbend,drill:orchard_riverbend:d46,choose detour,choose public recovery action,market plank route,True,0.03,"forecast, caravan task, recovery marker",True
724,46,central_repair_ring,drill:central_repair_ring:d46,none,none,none,False,0.0,none,False
725,46,riverbend_roofward,drill:riverbend_roofward:d46,none,none,none,False,0.0,none,False
726,46,roofward_archive,drill:roofward_archive:d46,none,none,none,False,0.0,none,False
727,46,archive_signal,drill:archive_signal:d46,none,none,none,False,0.0,none,False
728,46,signal_orchard,drill:signal_orchard:d46,none,none,none,False,0.0,none,False
729,46,orchard_riverbend,drill:orchard_riverbend:d46,none,none,none,False,0.0,none,False
730,46,central_repair_ring,drill:central_repair_ring:d46,none,none,none,False,0.0,none,False
731,46,riverbend_roofward,drill:riverbend_roofward:d46,confirm recovery marker,choose public recovery action,mark public recovery board,False,0.014,"forecast, caravan task, recovery marker",True
732,46,roofward_archive,drill:roofward_archive:d46,none,none,none,False,0.0,none,False
733,46,archive_signal,drill:archive_signal:d46,none,none,none,False,0.0,none,False
734,46,signal_orchard,drill:signal_orchard:d46,none,none,none,False,0.0,none,False
735,46,orchard_riverbend,drill:orchard_riverbend:d46,none,none,none,False,0.0,none,False
736,47,central_repair_ring,drill:central_repair_ring:d47,none,none,none,False,0.0,none,False
737,47,riverbend_roofward,drill:riverbend_roofward:d47,none,none,none,False,0.0,none,False
738,47,roofward_archive,drill:roofward_archive:d47,none,none,none,False,0.0,none,False
739,47,archive_signal,drill:archive_signal:d47,choose detour,choose public recovery action,stone kiosk path,True,0.03,"forecast, caravan task, recovery marker",True
740,47,signal_orchard,drill:signal_orchard:d47,none,none,none,False,0.0,none,False
741,47,orchard_riverbend,drill:orchard_riverbend:d47,none,none,none,False,0.0,none,False
742,47,central_repair_ring,drill:central_repair_ring:d47,none,none,none,False,0.0,none,False
743,47,riverbend_roofward,drill:riverbend_roofward:d47,assign caravan task,choose public recovery action,carry flood rope,True,0.03,"forecast, caravan task, recovery marker",True
744,47,roofward_archive,drill:roofward_archive:d47,none,none,none,False,0.0,none,False
745,47,archive_signal,drill:archive_signal:d47,none,none,none,False,0.0,none,False
746,47,signal_orchard,drill:signal_orchard:d47,none,none,none,False,0.0,none,False
747,47,orchard_riverbend,drill:orchard_riverbend:d47,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
748,47,central_repair_ring,drill:central_repair_ring:d47,none,none,none,False,0.0,none,False
749,47,riverbend_roofward,drill:riverbend_roofward:d47,none,none,none,False,0.0,none,False
750,47,roofward_archive,drill:roofward_archive:d47,none,none,none,False,0.0,none,False
751,47,archive_signal,drill:archive_signal:d47,none,none,none,False,0.0,none,False
752,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,none,False,0.0,none,False
753,48,central_repair_ring,drill:central_repair_ring:d48,none,none,none,False,0.0,none,False
754,48,riverbend_roofward,drill:riverbend_roofward:d48,none,none,none,False,0.0,none,False
755,48,roofward_archive,drill:roofward_archive:d48,choose detour,choose public recovery action,cool archive lane,True,0.03,"forecast, caravan task, recovery marker",True
756,48,archive_signal,drill:archive_signal:d48,none,none,none,False,0.0,none,False
757,48,signal_orchard,drill:signal_orchard:d48,none,none,none,False,0.0,none,False
758,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,none,False,0.0,none,False
759,48,central_repair_ring,drill:central_repair_ring:d48,assign caravan task,choose public recovery action,carry wire spool,True,0.03,"forecast, caravan task, recovery marker",True
760,48,riverbend_roofward,drill:riverbend_roofward:d48,none,none,none,False,0.0,none,False
761,48,roofward_archive,drill:roofward_archive:d48,none,none,none,False,0.0,none,False
762,48,archive_signal,drill:archive_signal:d48,none,none,none,False,0.0,none,False
763,48,signal_orchard,drill:signal_orchard:d48,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
764,48,orchard_riverbend,drill:orchard_riverbend:d48,none,none,none,False,0.0,none,False
765,48,central_repair_ring,drill:central_repair_ring:d48,none,none,none,False,0.0,none,False
766,48,riverbend_roofward,drill:riverbend_roofward:d48,none,none,none,False,0.0,none,False
767,48,roofward_archive,drill:roofward_archive:d48,none,none,none,False,0.0,none,False
768,49,archive_signal,drill:archive_signal:d49,none,none,none,False,0.0,none,False
769,49,signal_orchard,drill:signal_orchard:d49,none,none,none,False,0.0,none,False
770,49,orchard_riverbend,drill:orchard_riverbend:d49,none,none,none,False,0.0,none,False
771,49,central_repair_ring,drill:central_repair_ring:d49,choose detour,choose public recovery action,outer bell path,True,0.03,"forecast, caravan task, recovery marker",True
772,49,riverbend_roofward,drill:riverbend_roofward:d49,none,none,none,False,0.0,none,False
773,49,roofward_archive,drill:roofward_archive:d49,none,none,none,False,0.0,none,False
774,49,archive_signal,drill:archive_signal:d49,none,none,none,False,0.0,none,False
775,49,signal_orchard,drill:signal_orchard:d49,none,none,none,False,0.0,none,False
776,49,orchard_riverbend,drill:orchard_riverbend:d49,none,none,none,False,0.0,none,False
777,49,central_repair_ring,drill:central_repair_ring:d49,none,none,none,False,0.0,none,False
778,49,riverbend_roofward,drill:riverbend_roofward:d49,none,none,none,False,0.0,none,False
779,49,roofward_archive,drill:roofward_archive:d49,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
780,49,archive_signal,drill:archive_signal:d49,none,none,none,False,0.0,none,False
781,49,signal_orchard,drill:signal_orchard:d49,none,none,none,False,0.0,none,False
782,49,orchard_riverbend,drill:orchard_riverbend:d49,none,none,none,False,0.0,none,False
783,49,central_repair_ring,drill:central_repair_ring:d49,none,none,none,False,0.0,none,False
784,50,riverbend_roofward,drill:riverbend_roofward:d50,none,none,none,False,0.0,none,False
785,50,roofward_archive,drill:roofward_archive:d50,none,none,none,False,0.0,none,False
786,50,archive_signal,drill:archive_signal:d50,none,none,none,False,0.0,none,False
787,50,signal_orchard,drill:signal_orchard:d50,choose detour,choose public recovery action,river lantern loop,True,0.03,"forecast, caravan task, recovery marker",True
788,50,orchard_riverbend,drill:orchard_riverbend:d50,none,none,none,False,0.0,none,False
789,50,central_repair_ring,drill:central_repair_ring:d50,none,none,none,False,0.0,none,False
790,50,riverbend_roofward,drill:riverbend_roofward:d50,none,none,none,False,0.0,none,False
791,50,roofward_archive,drill:roofward_archive:d50,assign caravan task,choose public recovery action,steady glass crate,True,0.03,"forecast, caravan task, recovery marker",True
792,50,archive_signal,drill:archive_signal:d50,none,none,none,False,0.0,none,False
793,50,signal_orchard,drill:signal_orchard:d50,none,none,none,False,0.0,none,False
794,50,orchard_riverbend,drill:orchard_riverbend:d50,none,none,none,False,0.0,none,False
795,50,central_repair_ring,drill:central_repair_ring:d50,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
796,50,riverbend_roofward,drill:riverbend_roofward:d50,none,none,none,False,0.0,none,False
797,50,roofward_archive,drill:roofward_archive:d50,none,none,none,False,0.0,none,False
798,50,archive_signal,drill:archive_signal:d50,none,none,none,False,0.0,none,False
799,50,signal_orchard,drill:signal_orchard:d50,none,none,none,False,0.0,none,False
800,51,orchard_riverbend,drill:orchard_riverbend:d51,none,none,none,False,0.0,none,False
801,51,central_repair_ring,drill:central_repair_ring:d51,none,none,none,False,0.0,none,False
802,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,none,False,0.0,none,False
803,51,roofward_archive,drill:roofward_archive:d51,none,none,none,False,0.0,none,False
804,51,archive_signal,drill:archive_signal:d51,none,none,none,False,0.0,none,False
805,51,signal_orchard,drill:signal_orchard:d51,none,none,none,False,0.0,none,False
806,51,orchard_riverbend,drill:orchard_riverbend:d51,none,none,none,False,0.0,none,False
807,51,central_repair_ring,drill:central_repair_ring:d51,none,none,none,False,0.0,none,False
808,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,none,False,0.0,none,False
809,51,roofward_archive,drill:roofward_archive:d51,none,none,none,False,0.0,none,False
810,51,archive_signal,drill:archive_signal:d51,none,none,none,False,0.0,none,False
811,51,signal_orchard,drill:signal_orchard:d51,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
812,51,orchard_riverbend,drill:orchard_riverbend:d51,none,none,none,False,0.0,none,False
813,51,central_repair_ring,drill:central_repair_ring:d51,none,none,none,False,0.0,none,False
814,51,riverbend_roofward,drill:riverbend_roofward:d51,none,none,none,False,0.0,none,False
815,51,roofward_archive,drill:roofward_archive:d51,none,none,none,False,0.0,none,False
816,52,archive_signal,drill:archive_signal:d52,none,none,none,False,0.0,none,False
817,52,signal_orchard,drill:signal_orchard:d52,none,none,none,False,0.0,none,False
818,52,orchard_riverbend,drill:orchard_riverbend:d52,none,none,none,False,0.0,none,False
819,52,central_repair_ring,drill:central_repair_ring:d52,choose detour,choose public recovery action,outer bell path,True,0.03,"forecast, caravan task, recovery marker",True
820,52,riverbend_roofward,drill:riverbend_roofward:d52,none,none,none,False,0.0,none,False
821,52,roofward_archive,drill:roofward_archive:d52,none,none,none,False,0.0,none,False
822,52,archive_signal,drill:archive_signal:d52,none,none,none,False,0.0,none,False
823,52,signal_orchard,drill:signal_orchard:d52,assign caravan task,choose public recovery action,carry oil lamp,True,0.03,"forecast, caravan task, recovery marker",True
824,52,orchard_riverbend,drill:orchard_riverbend:d52,none,none,none,False,0.0,none,False
825,52,central_repair_ring,drill:central_repair_ring:d52,none,none,none,False,0.0,none,False
826,52,riverbend_roofward,drill:riverbend_roofward:d52,none,none,none,False,0.0,none,False
827,52,roofward_archive,drill:roofward_archive:d52,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
828,52,archive_signal,drill:archive_signal:d52,none,none,none,False,0.0,none,False
829,52,signal_orchard,drill:signal_orchard:d52,none,none,none,False,0.0,none,False
830,52,orchard_riverbend,drill:orchard_riverbend:d52,none,none,none,False,0.0,none,False
831,52,central_repair_ring,drill:central_repair_ring:d52,none,none,none,False,0.0,none,False
832,53,riverbend_roofward,drill:riverbend_roofward:d53,none,none,none,False,0.0,none,False
833,53,roofward_archive,drill:roofward_archive:d53,none,none,none,False,0.0,none,False
834,53,archive_signal,drill:archive_signal:d53,none,none,none,False,0.0,none,False
835,53,signal_orchard,drill:signal_orchard:d53,none,none,none,False,0.0,none,False
836,53,orchard_riverbend,drill:orchard_riverbend:d53,none,none,none,False,0.0,none,False
837,53,central_repair_ring,drill:central_repair_ring:d53,none,none,none,False,0.0,none,False
838,53,riverbend_roofward,drill:riverbend_roofward:d53,none,none,none,False,0.0,none,False
839,53,roofward_archive,drill:roofward_archive:d53,assign caravan task,choose public recovery action,steady glass crate,True,0.03,"forecast, caravan task, recovery marker",True
840,53,archive_signal,drill:archive_signal:d53,none,none,none,False,0.0,none,False
841,53,signal_orchard,drill:signal_orchard:d53,none,none,none,False,0.0,none,False
842,53,orchard_riverbend,drill:orchard_riverbend:d53,none,none,none,False,0.0,none,False
843,53,central_repair_ring,drill:central_repair_ring:d53,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
844,53,riverbend_roofward,drill:riverbend_roofward:d53,none,none,none,False,0.0,none,False
845,53,roofward_archive,drill:roofward_archive:d53,none,none,none,False,0.0,none,False
846,53,archive_signal,drill:archive_signal:d53,none,none,none,False,0.0,none,False
847,53,signal_orchard,drill:signal_orchard:d53,none,none,none,False,0.0,none,False
848,54,central_repair_ring,drill:central_repair_ring:d54,none,none,none,False,0.0,none,False
849,54,riverbend_roofward,drill:riverbend_roofward:d54,none,none,none,False,0.0,none,False
850,54,roofward_archive,drill:roofward_archive:d54,none,none,none,False,0.0,none,False
851,54,archive_signal,drill:archive_signal:d54,none,none,none,False,0.0,none,False
852,54,signal_orchard,drill:signal_orchard:d54,none,none,none,False,0.0,none,False
853,54,orchard_riverbend,drill:orchard_riverbend:d54,none,none,none,False,0.0,none,False
854,54,central_repair_ring,drill:central_repair_ring:d54,none,none,none,False,0.0,none,False
855,54,riverbend_roofward,drill:riverbend_roofward:d54,assign caravan task,choose public recovery action,carry flood rope,True,0.03,"forecast, caravan task, recovery marker",True
856,54,roofward_archive,drill:roofward_archive:d54,none,none,none,False,0.0,none,False
857,54,archive_signal,drill:archive_signal:d54,none,none,none,False,0.0,none,False
858,54,signal_orchard,drill:signal_orchard:d54,none,none,none,False,0.0,none,False
859,54,orchard_riverbend,drill:orchard_riverbend:d54,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
860,54,central_repair_ring,drill:central_repair_ring:d54,none,none,none,False,0.0,none,False
861,54,riverbend_roofward,drill:riverbend_roofward:d54,none,none,none,False,0.0,none,False
862,54,roofward_archive,drill:roofward_archive:d54,none,none,none,False,0.0,none,False
863,54,archive_signal,drill:archive_signal:d54,none,none,none,False,0.0,none,False
864,55,signal_orchard,drill:signal_orchard:d55,none,none,none,False,0.0,none,False
865,55,orchard_riverbend,drill:orchard_riverbend:d55,none,none,none,False,0.0,none,False
866,55,central_repair_ring,drill:central_repair_ring:d55,none,none,none,False,0.0,none,False
867,55,riverbend_roofward,drill:riverbend_roofward:d55,choose detour,choose public recovery action,orchard ridge detour,False,0.014,"forecast, caravan task, recovery marker",True
868,55,roofward_archive,drill:roofward_archive:d55,none,none,none,False,0.0,none,False
869,55,archive_signal,drill:archive_signal:d55,none,none,none,False,0.0,none,False
870,55,signal_orchard,drill:signal_orchard:d55,none,none,none,False,0.0,none,False
871,55,orchard_riverbend,drill:orchard_riverbend:d55,assign caravan task,choose public recovery action,sort seed sacks,True,0.03,"forecast, caravan task, recovery marker",True
872,55,central_repair_ring,drill:central_repair_ring:d55,none,none,none,False,0.0,none,False
873,55,riverbend_roofward,drill:riverbend_roofward:d55,none,none,none,False,0.0,none,False
874,55,roofward_archive,drill:roofward_archive:d55,none,none,none,False,0.0,none,False
875,55,archive_signal,drill:archive_signal:d55,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
876,55,signal_orchard,drill:signal_orchard:d55,none,none,none,False,0.0,none,False
877,55,orchard_riverbend,drill:orchard_riverbend:d55,none,none,none,False,0.0,none,False
878,55,central_repair_ring,drill:central_repair_ring:d55,none,none,none,False,0.0,none,False
879,55,riverbend_roofward,drill:riverbend_roofward:d55,none,none,none,False,0.0,none,False
880,56,roofward_archive,drill:roofward_archive:d56,none,none,none,False,0.0,none,False
881,56,archive_signal,drill:archive_signal:d56,none,none,none,False,0.0,none,False
882,56,signal_orchard,drill:signal_orchard:d56,none,none,none,False,0.0,none,False
883,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,none,False,0.0,none,False
884,56,central_repair_ring,drill:central_repair_ring:d56,none,none,none,False,0.0,none,False
885,56,riverbend_roofward,drill:riverbend_roofward:d56,none,none,none,False,0.0,none,False
886,56,roofward_archive,drill:roofward_archive:d56,none,none,none,False,0.0,none,False
887,56,archive_signal,drill:archive_signal:d56,assign caravan task,choose public recovery action,weigh paper packs,True,0.03,"forecast, caravan task, recovery marker",True
888,56,signal_orchard,drill:signal_orchard:d56,none,none,none,False,0.0,none,False
889,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,none,False,0.0,none,False
890,56,central_repair_ring,drill:central_repair_ring:d56,none,none,none,False,0.0,none,False
891,56,riverbend_roofward,drill:riverbend_roofward:d56,none,none,none,False,0.0,none,False
892,56,roofward_archive,drill:roofward_archive:d56,none,none,none,False,0.0,none,False
893,56,archive_signal,drill:archive_signal:d56,none,none,none,False,0.0,none,False
894,56,signal_orchard,drill:signal_orchard:d56,none,none,none,False,0.0,none,False
895,56,orchard_riverbend,drill:orchard_riverbend:d56,none,none,none,False,0.0,none,False
896,57,central_repair_ring,drill:central_repair_ring:d57,none,none,none,False,0.0,none,False
897,57,riverbend_roofward,drill:riverbend_roofward:d57,none,none,none,False,0.0,none,False
898,57,roofward_archive,drill:roofward_archive:d57,none,none,none,False,0.0,none,False
899,57,archive_signal,drill:archive_signal:d57,choose detour,choose public recovery action,stone kiosk path,True,0.03,"forecast, caravan task, recovery marker",True
900,57,signal_orchard,drill:signal_orchard:d57,none,none,none,False,0.0,none,False
901,57,orchard_riverbend,drill:orchard_riverbend:d57,none,none,none,False,0.0,none,False
902,57,central_repair_ring,drill:central_repair_ring:d57,none,none,none,False,0.0,none,False
903,57,riverbend_roofward,drill:riverbend_roofward:d57,assign caravan task,choose public recovery action,carry flood rope,True,0.03,"forecast, caravan task, recovery marker",True
904,57,roofward_archive,drill:roofward_archive:d57,none,none,none,False,0.0,none,False
905,57,archive_signal,drill:archive_signal:d57,none,none,none,False,0.0,none,False
906,57,signal_orchard,drill:signal_orchard:d57,none,none,none,False,0.0,none,False
907,57,orchard_riverbend,drill:orchard_riverbend:d57,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
908,57,central_repair_ring,drill:central_repair_ring:d57,none,none,none,False,0.0,none,False
909,57,riverbend_roofward,drill:riverbend_roofward:d57,none,none,none,False,0.0,none,False
910,57,roofward_archive,drill:roofward_archive:d57,none,none,none,False,0.0,none,False
911,57,archive_signal,drill:archive_signal:d57,none,none,none,False,0.0,none,False
912,58,signal_orchard,drill:signal_orchard:d58,none,none,none,False,0.0,none,False
913,58,orchard_riverbend,drill:orchard_riverbend:d58,none,none,none,False,0.0,none,False
914,58,central_repair_ring,drill:central_repair_ring:d58,none,none,none,False,0.0,none,False
915,58,riverbend_roofward,drill:riverbend_roofward:d58,choose detour,choose public recovery action,orchard ridge detour,True,0.03,"forecast, caravan task, recovery marker",True
916,58,roofward_archive,drill:roofward_archive:d58,none,none,none,False,0.0,none,False
917,58,archive_signal,drill:archive_signal:d58,none,none,none,False,0.0,none,False
