tick_id,day,settlement_id,resident_id,role_label,duty,room_id,object_id,role_badge_visible,duty_card_visible,role_affects_schedule,role_affects_loan_permission,private_workspace_sealed
2135,119,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
2135,119,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
2135,119,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
2136,119,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
2136,119,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
2136,119,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
2136,119,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
2137,119,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
2137,119,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
2137,119,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
2137,119,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
2138,119,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
2138,119,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
2138,119,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
2138,119,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
2139,119,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
2139,119,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
2139,119,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
2139,119,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
2140,119,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
2140,119,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
2140,119,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
2140,119,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
2141,119,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
2141,119,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
2141,119,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
2141,119,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
2142,120,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
2142,120,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
2142,120,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
2142,120,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
2143,120,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
2143,120,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
2143,120,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
2143,120,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
2144,120,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
2144,120,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
2144,120,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
2144,120,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
2145,120,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
2145,120,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
2145,120,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
2145,120,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
2146,120,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
2146,120,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
2146,120,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
2146,120,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
2147,120,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
2147,120,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
2147,120,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
2147,120,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
2148,120,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
2148,120,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
2148,120,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
2148,120,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
2149,120,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
2149,120,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
2149,120,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
2149,120,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
2150,120,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
2150,120,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
2150,120,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
2150,120,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
2151,120,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
2151,120,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
2151,120,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
2151,120,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
2152,120,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
2152,120,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
2152,120,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
2152,120,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
2153,120,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
2153,120,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
2153,120,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
2153,120,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
2154,120,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
2154,120,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
2154,120,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
2154,120,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
2155,120,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
2155,120,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
2155,120,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
2155,120,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
2156,120,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
2156,120,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
2156,120,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
2156,120,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
2157,120,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
2157,120,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
2157,120,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
2157,120,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
2158,120,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
2158,120,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
2158,120,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
2158,120,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
2159,120,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
2159,120,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
2159,120,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
2159,120,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
2160,121,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
2160,121,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
2160,121,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
2160,121,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
2161,121,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
2161,121,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
2161,121,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
2161,121,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
2162,121,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
2162,121,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
2162,121,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
2162,121,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
2163,121,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
2163,121,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
2163,121,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
2163,121,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
2164,121,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
2164,121,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
2164,121,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
2164,121,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
2165,121,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
2165,121,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
2165,121,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
2165,121,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
2166,121,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
2166,121,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
2166,121,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
2166,121,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
2167,121,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
2167,121,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
2167,121,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
2167,121,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
2168,121,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
2168,121,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
2168,121,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
2168,121,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
2169,121,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
2169,121,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
2169,121,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
2169,121,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
2170,121,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
2170,121,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
2170,121,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
2170,121,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
2171,121,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
2171,121,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
2171,121,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
2171,121,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
2172,121,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
2172,121,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
2172,121,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
2172,121,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
2173,121,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
2173,121,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
2173,121,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
2173,121,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
2174,121,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
2174,121,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
2174,121,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
2174,121,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
2175,121,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
2175,121,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
2175,121,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
2175,121,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
2176,121,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
2176,121,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
2176,121,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
2176,121,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
2177,121,riverbend,Ari,repair lead,repair crossing,dry ridge,cedar plank,True,True,True,True,True
2177,121,riverbend,Lio,signal keeper,trim lantern,kit alcove,ridge lantern,True,True,True,True,True
2177,121,riverbend,Cee,cord steward,dry cords,arrival court,binding cord,True,True,True,True,True
2177,121,riverbend,Nox,water watcher,watch water,plank hall,dry shawl,True,True,True,True,True
2178,122,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
2178,122,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
2178,122,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
2178,122,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
2179,122,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
2179,122,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
2179,122,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
2179,122,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
2180,122,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
2180,122,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
2180,122,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
2180,122,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
2181,122,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
2181,122,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
2181,122,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
2181,122,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
2182,122,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
2182,122,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
2182,122,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
2182,122,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
2183,122,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
2183,122,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
2183,122,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
2183,122,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
2184,122,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
2184,122,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
2184,122,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
2184,122,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
2185,122,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
2185,122,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
2185,122,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
2185,122,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
2186,122,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
2186,122,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
2186,122,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
2186,122,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
2187,122,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
2187,122,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
2187,122,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
2187,122,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
2188,122,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
2188,122,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
2188,122,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
2188,122,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
2189,122,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
2189,122,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
2189,122,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
2189,122,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
2190,122,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
2190,122,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
2190,122,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
2190,122,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
2191,122,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
2191,122,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
2191,122,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
2191,122,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
2192,122,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
2192,122,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
2192,122,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
2192,122,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
2193,122,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
2193,122,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
2193,122,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
2193,122,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
2194,122,riverbend,Ari,repair lead,repair crossing,dry ridge,cedar plank,True,True,True,True,True
2194,122,riverbend,Lio,signal keeper,trim lantern,kit alcove,ridge lantern,True,True,True,True,True
2194,122,riverbend,Cee,cord steward,dry cords,arrival court,binding cord,True,True,True,True,True
2194,122,riverbend,Nox,water watcher,watch water,plank hall,dry shawl,True,True,True,True,True
2195,122,roofward,Fay,lens keeper,clean lens,sun sill,sun lens,True,True,True,True,True
2195,122,roofward,Sera,ledger steward,sort ledger,arrival court,herb ledger,True,True,True,True,True
2195,122,roofward,Orr,hinge repairer,set hinge,glass stair,brass hinge,True,True,True,True,True
2195,122,roofward,Bex,shade watcher,shade stair,warm lane,shade cloth,True,True,True,True,True
2196,123,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
2196,123,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
2196,123,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
2196,123,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
2197,123,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
2197,123,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
2197,123,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
2197,123,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
2198,123,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
2198,123,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
2198,123,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
2198,123,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
2199,123,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
2199,123,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
2199,123,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
2199,123,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
2200,123,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
2200,123,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
2200,123,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
2200,123,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
2201,123,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
2201,123,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
2201,123,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
2201,123,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
2202,123,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
2202,123,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
2202,123,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
2202,123,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
2203,123,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
2203,123,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
2203,123,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
2203,123,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
2204,123,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
2204,123,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
2204,123,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
2204,123,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
2205,123,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
2205,123,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
2205,123,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
2205,123,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
2206,123,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
2206,123,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
2206,123,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
2206,123,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
2207,123,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
2207,123,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
2207,123,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
2207,123,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
2208,123,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
2208,123,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
2208,123,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
2208,123,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
2209,123,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
2209,123,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
2209,123,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
2209,123,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
2210,123,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
2210,123,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
2210,123,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
2210,123,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
2211,123,riverbend,Ari,repair lead,repair crossing,dry ridge,cedar plank,True,True,True,True,True
2211,123,riverbend,Lio,signal keeper,trim lantern,kit alcove,ridge lantern,True,True,True,True,True
2211,123,riverbend,Cee,cord steward,dry cords,arrival court,binding cord,True,True,True,True,True
2211,123,riverbend,Nox,water watcher,watch water,plank hall,dry shawl,True,True,True,True,True
2212,123,roofward,Fay,lens keeper,clean lens,sun sill,sun lens,True,True,True,True,True
2212,123,roofward,Sera,ledger steward,sort ledger,arrival court,herb ledger,True,True,True,True,True
