tick_id,day,agent_id,trigger_intent,refusal_triggered,refusal_line,recovery_choice_id,recovery_choice_visible,recovery_clicked,recovery_line,refusal_resolved,autonomy_preserved,no_endless_distress
1006,84,Fay,ask_risky_action,True,I need a slower route before I carry the ledger.,recover-Fay,True,True,Thank you for not rushing me; I can continue.,True,True,True
1008,85,Milo,ask_help,False,none,recover-Milo,True,False,available if needed,True,True,True
1010,85,Juno,apologize,False,none,recover-Juno,True,False,available if needed,True,True,True
1011,85,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1013,85,Nia,apologize,False,none,recover-Nia,True,False,available if needed,True,True,True
1014,85,Milo,protect_object,False,none,recover-Milo,True,False,available if needed,True,True,True
1015,85,Ivo,ask_help,False,none,recover-Ivo,True,False,available if needed,True,True,True
1017,85,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1018,85,Fay,ask_help,False,none,recover-Fay,True,False,available if needed,True,True,True
1020,86,Milo,rush_agent,True,I am not walking blind while the lantern sputters.,recover-Milo,True,True,"If you light the path, I will move first.",True,True,True
1022,86,Juno,ask_status,False,none,recover-Juno,True,False,available if needed,True,True,True
1023,86,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1025,86,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1027,86,Ivo,rush_agent,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1029,86,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1030,86,Fay,rush_agent,True,I need a slower route before I carry the ledger.,recover-Fay,True,True,Thank you for not rushing me; I can continue.,True,True,True
1031,86,Nia,ask_memory,False,none,recover-Nia,True,False,available if needed,True,True,True
1032,87,Milo,offer_care,False,none,recover-Milo,True,False,available if needed,True,True,True
1034,87,Juno,protect_object,False,none,recover-Juno,True,False,available if needed,True,True,True
1035,87,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1036,87,Fay,apologize,False,none,recover-Fay,True,False,available if needed,True,True,True
1037,87,Nia,protect_object,False,none,recover-Nia,True,False,available if needed,True,True,True
1039,87,Ivo,offer_care,False,none,recover-Ivo,True,False,available if needed,True,True,True
1041,87,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1042,87,Fay,offer_care,False,none,recover-Fay,True,False,available if needed,True,True,True
1044,88,Milo,ask_memory,False,none,recover-Milo,True,False,available if needed,True,True,True
1046,88,Juno,ask_risky_action,True,Back up. Sparks near my hands make me lose the thread.,recover-Juno,True,True,That distance helps. I can repair again.,True,True,True
1047,88,Ari,ask_memory,False,none,recover-Ari,True,False,available if needed,True,True,True
1049,88,Nia,ask_risky_action,True,Do not pull the spool from my hands. Ask first.,recover-Nia,True,True,You asked first this time. I can show the clean pattern.,True,True,True
1051,88,Ivo,ask_memory,False,none,recover-Ivo,True,False,available if needed,True,True,True
1053,88,Ari,rush_agent,True,No. I will not cross the wet plank while my hands are numb.,recover-Ari,True,True,"If you wait and choose the ridge, I can help again.",True,True,True
1054,88,Fay,ask_memory,False,none,recover-Fay,True,False,available if needed,True,True,True
1056,89,Milo,apologize,False,none,recover-Milo,True,False,available if needed,True,True,True
1058,89,Juno,ask_help,False,none,recover-Juno,True,False,available if needed,True,True,True
1059,89,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1061,89,Nia,ask_help,False,none,recover-Nia,True,False,available if needed,True,True,True
1063,89,Ivo,apologize,False,none,recover-Ivo,True,False,available if needed,True,True,True
1065,89,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1066,89,Fay,apologize,False,none,recover-Fay,True,False,available if needed,True,True,True
1068,90,Ivo,protect_object,False,none,recover-Ivo,True,False,available if needed,True,True,True
1070,90,Ari,apologize,False,none,recover-Ari,True,False,available if needed,True,True,True
1071,90,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1073,90,Milo,offer_care,False,none,recover-Milo,True,False,available if needed,True,True,True
1075,90,Juno,protect_object,False,none,recover-Juno,True,False,available if needed,True,True,True
1077,90,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1078,90,Nia,protect_object,False,none,recover-Nia,True,False,available if needed,True,True,True
1080,91,Ivo,ask_risky_action,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1082,91,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1083,91,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1085,91,Milo,ask_memory,False,none,recover-Milo,True,False,available if needed,True,True,True
1087,91,Juno,ask_risky_action,True,Back up. Sparks near my hands make me lose the thread.,recover-Juno,True,True,That distance helps. I can repair again.,True,True,True
1089,91,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1090,91,Nia,ask_risky_action,True,Do not pull the spool from my hands. Ask first.,recover-Nia,True,True,You asked first this time. I can show the clean pattern.,True,True,True
1092,92,Ivo,ask_help,False,none,recover-Ivo,True,False,available if needed,True,True,True
1094,92,Ari,protect_object,False,none,recover-Ari,True,False,available if needed,True,True,True
1095,92,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1097,92,Milo,apologize,False,none,recover-Milo,True,False,available if needed,True,True,True
1099,92,Juno,ask_help,False,none,recover-Juno,True,False,available if needed,True,True,True
1101,92,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1102,92,Nia,ask_help,False,none,recover-Nia,True,False,available if needed,True,True,True
1104,93,Ivo,rush_agent,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1106,93,Ari,ask_risky_action,True,No. I will not cross the wet plank while my hands are numb.,recover-Ari,True,False,"If you wait and choose the ridge, I can help again.",False,True,True
1107,93,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1109,93,Milo,ask_status,False,none,recover-Milo,True,False,available if needed,True,True,True
1111,93,Juno,rush_agent,True,Back up. Sparks near my hands make me lose the thread.,recover-Juno,True,True,That distance helps. I can repair again.,True,True,True
1113,93,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1114,93,Nia,rush_agent,True,Do not pull the spool from my hands. Ask first.,recover-Nia,True,True,You asked first this time. I can show the clean pattern.,True,True,True
1116,94,Ivo,offer_care,False,none,recover-Ivo,True,False,available if needed,True,True,True
1117,94,Juno,apologize,False,none,recover-Juno,True,False,available if needed,True,True,True
1118,94,Ari,ask_help,False,none,recover-Ari,True,False,available if needed,True,True,True
1119,94,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1121,94,Milo,protect_object,False,none,recover-Milo,True,False,available if needed,True,True,True
1123,94,Juno,offer_care,False,none,recover-Juno,True,False,available if needed,True,True,True
1125,94,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1126,94,Nia,offer_care,False,none,recover-Nia,True,False,available if needed,True,True,True
1128,95,Ivo,ask_memory,False,none,recover-Ivo,True,False,available if needed,True,True,True
1130,95,Ari,rush_agent,True,No. I will not cross the wet plank while my hands are numb.,recover-Ari,True,True,"If you wait and choose the ridge, I can help again.",True,True,True
1131,95,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1133,95,Milo,ask_risky_action,True,I am not walking blind while the lantern sputters.,recover-Milo,True,True,"If you light the path, I will move first.",True,True,True
1134,95,Ivo,rush_agent,True,I will not step into the fen with the satchel open.,recover-Ivo,True,False,Close the satchel and I will take the market planks.,False,True,True
1135,95,Juno,ask_memory,False,none,recover-Juno,True,False,available if needed,True,True,True
1137,95,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1138,95,Nia,ask_memory,False,none,recover-Nia,True,False,available if needed,True,True,True
1140,96,Ivo,apologize,False,none,recover-Ivo,True,False,available if needed,True,True,True
1142,96,Ari,offer_care,False,none,recover-Ari,True,False,available if needed,True,True,True
1143,96,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1145,96,Milo,ask_help,False,none,recover-Milo,True,False,available if needed,True,True,True
1147,96,Juno,apologize,False,none,recover-Juno,True,False,available if needed,True,True,True
1149,96,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1150,96,Nia,apologize,False,none,recover-Nia,True,False,available if needed,True,True,True
1151,96,Milo,protect_object,False,none,recover-Milo,True,False,available if needed,True,True,True
1152,97,Ivo,ask_status,False,none,recover-Ivo,True,False,available if needed,True,True,True
1154,97,Ari,ask_memory,False,none,recover-Ari,True,False,available if needed,True,True,True
1155,97,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1156,97,Nia,ask_risky_action,True,Do not pull the spool from my hands. Ask first.,recover-Nia,True,True,You asked first this time. I can show the clean pattern.,True,True,True
1157,97,Milo,rush_agent,True,I am not walking blind while the lantern sputters.,recover-Milo,True,True,"If you light the path, I will move first.",True,True,True
1159,97,Juno,ask_status,False,none,recover-Juno,True,False,available if needed,True,True,True
1161,97,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1162,97,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1164,98,Ivo,protect_object,False,none,recover-Ivo,True,False,available if needed,True,True,True
1166,98,Ari,apologize,False,none,recover-Ari,True,False,available if needed,True,True,True
1167,98,Fay,protect_object,False,none,recover-Fay,True,False,available if needed,True,True,True
1169,98,Milo,offer_care,False,none,recover-Milo,True,False,available if needed,True,True,True
1171,98,Juno,protect_object,False,none,recover-Juno,True,False,available if needed,True,True,True
1173,98,Fay,apologize,False,none,recover-Fay,True,False,available if needed,True,True,True
1174,98,Nia,protect_object,False,none,recover-Nia,True,False,available if needed,True,True,True
1176,99,Juno,ask_help,False,none,recover-Juno,True,False,available if needed,True,True,True
1177,99,Ari,apologize,False,none,recover-Ari,True,False,available if needed,True,True,True
1178,99,Fay,protect_object,False,none,recover-Fay,True,False,available if needed,True,True,True
1179,99,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1181,99,Ivo,apologize,False,none,recover-Ivo,True,False,available if needed,True,True,True
1183,99,Ari,offer_care,False,none,recover-Ari,True,False,available if needed,True,True,True
1185,99,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1186,99,Milo,ask_help,False,none,recover-Milo,True,False,available if needed,True,True,True
1188,100,Juno,rush_agent,True,Back up. Sparks near my hands make me lose the thread.,recover-Juno,True,True,That distance helps. I can repair again.,True,True,True
1190,100,Fay,ask_risky_action,True,I need a slower route before I carry the ledger.,recover-Fay,True,False,Thank you for not rushing me; I can continue.,False,True,True
1191,100,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1193,100,Ivo,ask_status,False,none,recover-Ivo,True,False,available if needed,True,True,True
1195,100,Ari,ask_memory,False,none,recover-Ari,True,False,available if needed,True,True,True
1197,100,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1198,100,Milo,rush_agent,True,I am not walking blind while the lantern sputters.,recover-Milo,True,True,"If you light the path, I will move first.",True,True,True
1200,101,Juno,offer_care,False,none,recover-Juno,True,False,available if needed,True,True,True
1202,101,Fay,ask_help,False,none,recover-Fay,True,False,available if needed,True,True,True
1203,101,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1205,101,Ivo,protect_object,False,none,recover-Ivo,True,False,available if needed,True,True,True
1207,101,Ari,apologize,False,none,recover-Ari,True,False,available if needed,True,True,True
1209,101,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1210,101,Milo,offer_care,False,none,recover-Milo,True,False,available if needed,True,True,True
1212,102,Juno,ask_memory,False,none,recover-Juno,True,False,available if needed,True,True,True
1214,102,Fay,rush_agent,True,I need a slower route before I carry the ledger.,recover-Fay,True,True,Thank you for not rushing me; I can continue.,True,True,True
1215,102,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1217,102,Ivo,ask_risky_action,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1219,102,Ari,ask_status,False,none,recover-Ari,True,False,available if needed,True,True,True
1221,102,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1222,102,Milo,ask_memory,False,none,recover-Milo,True,False,available if needed,True,True,True
1224,103,Juno,apologize,False,none,recover-Juno,True,False,available if needed,True,True,True
1226,103,Fay,offer_care,False,none,recover-Fay,True,False,available if needed,True,True,True
1227,103,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1229,103,Ivo,ask_help,False,none,recover-Ivo,True,False,available if needed,True,True,True
1231,103,Ari,protect_object,False,none,recover-Ari,True,False,available if needed,True,True,True
1233,103,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1234,103,Milo,apologize,False,none,recover-Milo,True,False,available if needed,True,True,True
1236,104,Juno,ask_status,False,none,recover-Juno,True,False,available if needed,True,True,True
1238,104,Fay,ask_memory,False,none,recover-Fay,True,False,available if needed,True,True,True
1239,104,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1241,104,Ivo,rush_agent,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1243,104,Ari,ask_risky_action,True,No. I will not cross the wet plank while my hands are numb.,recover-Ari,True,True,"If you wait and choose the ridge, I can help again.",True,True,True
1245,104,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1246,104,Milo,ask_status,False,none,recover-Milo,True,False,available if needed,True,True,True
1248,105,Juno,protect_object,False,none,recover-Juno,True,False,available if needed,True,True,True
1250,105,Fay,apologize,False,none,recover-Fay,True,False,available if needed,True,True,True
1251,105,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1253,105,Ivo,offer_care,False,none,recover-Ivo,True,False,available if needed,True,True,True
1254,105,Juno,apologize,False,none,recover-Juno,True,False,available if needed,True,True,True
1255,105,Ari,ask_help,False,none,recover-Ari,True,False,available if needed,True,True,True
1257,105,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1258,105,Milo,protect_object,False,none,recover-Milo,True,False,available if needed,True,True,True
1260,106,Juno,ask_risky_action,True,Back up. Sparks near my hands make me lose the thread.,recover-Juno,True,False,That distance helps. I can repair again.,False,True,True
1262,106,Fay,ask_status,False,none,recover-Fay,True,False,available if needed,True,True,True
1263,106,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1265,106,Ivo,ask_memory,False,none,recover-Ivo,True,False,available if needed,True,True,True
1267,106,Ari,rush_agent,True,No. I will not cross the wet plank while my hands are numb.,recover-Ari,True,False,"If you wait and choose the ridge, I can help again.",False,True,True
1269,106,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1270,106,Milo,ask_risky_action,True,I am not walking blind while the lantern sputters.,recover-Milo,True,True,"If you light the path, I will move first.",True,True,True
1271,106,Ivo,rush_agent,True,I will not step into the fen with the satchel open.,recover-Ivo,True,True,Close the satchel and I will take the market planks.,True,True,True
1272,107,Juno,ask_help,False,none,recover-Juno,True,False,available if needed,True,True,True
1274,107,Fay,protect_object,False,none,recover-Fay,True,False,available if needed,True,True,True
1275,107,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1276,107,Milo,offer_care,False,none,recover-Milo,True,False,available if needed,True,True,True
1277,107,Ivo,apologize,False,none,recover-Ivo,True,False,available if needed,True,True,True
1279,107,Ari,offer_care,False,none,recover-Ari,True,False,available if needed,True,True,True
1281,107,Nia,ask_status,False,none,recover-Nia,True,False,available if needed,True,True,True
1282,107,Milo,ask_help,False,none,recover-Milo,True,False,available if needed,True,True,True
1284,108,Ari,apologize,False,none,recover-Ari,True,False,available if needed,True,True,True
1286,108,Nia,ask_help,False,none,recover-Nia,True,False,available if needed,True,True,True
1287,108,Milo,ask_status,False,none,recover-Milo,True,False,available if needed,True,True,True
1289,108,Juno,protect_object,False,none,recover-Juno,True,False,available if needed,True,True,True
1291,108,Fay,apologize,False,none,recover-Fay,True,False,available if needed,True,True,True
1292,108,Nia,protect_object,False,none,recover-Nia,True,False,available if needed,True,True,True
1293,108,Milo,ask_status,False,none,recover-Milo,True,False,available if needed,True,True,True
1294,108,Ivo,offer_care,False,none,recover-Ivo,True,False,available if needed,True,True,True
