tick_id,day,infrastructure_id,replay_event,state_hash,includes_household_economy,includes_building_decay,includes_tool_wear,includes_failure,includes_routine_ecology,replay_exportable
494,28,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741249,True,True,True,False,True,True
495,28,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-680987,True,True,True,False,True,True
496,28,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-647748,True,True,True,False,True,True
497,28,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-624375,True,True,True,False,True,True
498,28,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740842,True,True,True,False,True,True
499,28,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-680645,True,True,True,False,True,True
500,28,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-647407,True,True,True,False,True,True
501,28,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-623257,True,True,True,False,True,True
502,28,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740433,True,True,True,False,True,True
503,28,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681312,True,True,True,False,True,True
504,29,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648437,True,True,True,False,True,True
505,29,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614560,True,True,True,False,True,True
506,29,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740174,True,True,True,False,True,True
507,29,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681619,True,True,True,False,True,True
508,29,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648097,True,True,True,False,True,True
509,29,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615735,True,True,True,False,True,True
510,29,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740162,True,True,True,False,True,True
511,29,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681232,True,True,True,False,True,True
512,29,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648926,True,True,True,False,True,True
513,29,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-606760,True,True,True,False,True,True
514,29,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741592,True,True,True,False,True,True
515,29,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681369,True,True,True,False,True,True
516,29,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648586,True,True,True,False,True,True
517,29,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615298,True,True,True,False,True,True
518,29,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740666,True,True,True,False,True,True
519,29,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681027,True,True,True,False,True,True
520,29,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648302,True,True,True,False,True,True
521,29,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614923,True,True,True,False,True,True
522,30,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741330,True,True,True,False,True,True
523,30,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-680928,True,True,True,False,True,True
524,30,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649976,True,True,True,False,True,True
525,30,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615284,True,True,True,False,True,True
526,30,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740967,True,True,True,False,True,True
527,30,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681608,True,True,True,False,True,True
528,30,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650718,True,True,True,False,True,True
529,30,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615315,True,True,True,False,True,True
530,30,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-739797,True,True,True,False,True,True
531,30,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682754,True,True,True,False,True,True
532,30,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650621,True,True,True,False,True,True
533,30,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614736,True,True,True,False,True,True
534,30,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740110,True,True,True,False,True,True
535,30,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683061,True,True,True,False,True,True
536,30,dusk_signal_workshop,dusk_signal_workshop:routine disrupted by failure:failure,v27-615078,True,True,True,True,True,True
537,30,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614767,True,True,True,False,True,True
538,30,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740790,True,True,True,False,True,True
539,30,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682719,True,True,True,False,True,True
540,31,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650274,True,True,True,False,True,True
541,31,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614046,True,True,True,False,True,True
542,31,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741121,True,True,True,False,True,True
543,31,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682620,True,True,True,False,True,True
544,31,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650087,True,True,True,False,True,True
545,31,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615148,True,True,True,False,True,True
546,31,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741134,True,True,True,False,True,True
547,31,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682743,True,True,True,False,True,True
548,31,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650587,True,True,True,False,True,True
549,31,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615896,True,True,True,False,True,True
550,31,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740365,True,True,True,False,True,True
551,31,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682958,True,True,True,False,True,True
552,31,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650490,True,True,True,False,True,True
553,31,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615175,True,True,True,False,True,True
554,31,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740415,True,True,True,False,True,True
555,31,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682977,True,True,True,False,True,True
556,31,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649683,True,True,True,False,True,True
557,31,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615275,True,True,True,False,True,True
558,32,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683320,True,True,True,False,True,True
559,32,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649947,True,True,True,False,True,True
560,32,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614638,True,True,True,False,True,True
561,32,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740538,True,True,True,False,True,True
562,32,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682933,True,True,True,False,True,True
563,32,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649306,True,True,True,False,True,True
564,32,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614945,True,True,True,False,True,True
565,32,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740310,True,True,True,False,True,True
566,32,archive_public_kiosk,archive_public_kiosk:routine disrupted by failure:failure,v27-646293,True,True,True,True,True,True
567,32,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649615,True,True,True,False,True,True
568,32,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615099,True,True,True,False,True,True
569,32,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741042,True,True,True,False,True,True
570,32,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682308,True,True,True,True,True,True
571,32,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649302,True,True,True,False,True,True
572,32,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-607767,True,True,True,False,True,True
573,32,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741706,True,True,True,False,True,True
574,32,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683324,True,True,True,True,True,True
575,32,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650325,True,True,True,False,True,True
576,33,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-616277,True,True,True,False,True,True
577,33,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741343,True,True,True,False,True,True
578,33,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683601,True,True,True,True,True,True
579,33,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650346,True,True,True,False,True,True
580,33,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615902,True,True,True,False,True,True
581,33,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741733,True,True,True,False,True,True
582,33,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683064,True,True,True,True,True,True
583,33,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650321,True,True,True,False,True,True
584,33,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-613736,True,True,True,False,True,True
585,33,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742393,True,True,True,False,True,True
586,33,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682942,True,True,True,True,True,True
587,33,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649922,True,True,True,False,True,True
588,33,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-613767,True,True,True,False,True,True
589,33,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742406,True,True,True,False,True,True
590,33,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681913,True,True,True,True,True,True
591,33,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650546,True,True,True,False,True,True
592,33,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-613461,True,True,True,False,True,True
593,33,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741637,True,True,True,False,True,True
594,34,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681833,True,True,True,False,True,True
595,34,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650206,True,True,True,False,True,True
596,34,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-615176,True,True,True,False,True,True
597,34,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741650,True,True,True,False,True,True
598,34,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682839,True,True,True,False,True,True
599,34,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-651346,True,True,True,False,True,True
600,34,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614508,True,True,True,False,True,True
601,34,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741917,True,True,True,False,True,True
602,34,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681774,True,True,True,False,True,True
603,34,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649527,True,True,True,False,True,True
604,34,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614193,True,True,True,False,True,True
605,34,roof_greenhouse_cistern,roof_greenhouse_cistern:routine disrupted by failure:failure,v27-703215,True,True,True,True,True,True
606,34,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681793,True,True,True,False,True,True
607,34,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649567,True,True,True,False,True,True
608,34,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614138,True,True,True,False,True,True
609,34,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740062,True,True,True,True,True,True
610,34,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681694,True,True,True,False,True,True
611,34,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649470,True,True,True,False,True,True
612,35,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614039,True,True,True,False,True,True
613,35,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740655,True,True,True,True,True,True
614,35,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683037,True,True,True,False,True,True
615,35,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649130,True,True,True,False,True,True
616,35,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-605592,True,True,True,False,True,True
617,35,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741234,True,True,True,True,True,True
618,35,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683344,True,True,True,False,True,True
619,35,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649439,True,True,True,False,True,True
620,35,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-613985,True,True,True,False,True,True
621,35,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740808,True,True,True,False,True,True
622,35,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-684019,True,True,True,False,True,True
623,35,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648675,True,True,True,False,True,True
624,35,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614968,True,True,True,False,True,True
625,35,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741121,True,True,True,False,True,True
626,35,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683839,True,True,True,False,True,True
627,35,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649669,True,True,True,False,True,True
628,35,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614653,True,True,True,False,True,True
629,35,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741186,True,True,True,False,True,True
630,36,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649239,True,True,True,False,True,True
631,36,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614233,True,True,True,False,True,True
632,36,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741675,True,True,True,False,True,True
633,36,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683226,True,True,True,False,True,True
634,36,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649548,True,True,True,False,True,True
635,36,river_mill_bridge,river_mill_bridge:routine disrupted by failure:failure,v27-579795,True,True,True,True,True,True
636,36,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742069,True,True,True,False,True,True
637,36,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683533,True,True,True,False,True,True
638,36,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650735,True,True,True,False,True,True
639,36,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-631138,True,True,True,False,True,True
640,36,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741676,True,True,True,False,True,True
641,36,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-684023,True,True,True,False,True,True
642,36,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650638,True,True,True,False,True,True
643,36,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-630413,True,True,True,False,True,True
644,36,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740003,True,True,True,False,True,True
645,36,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683681,True,True,True,False,True,True
646,36,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650298,True,True,True,False,True,True
647,36,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-614923,True,True,True,False,True,True
648,37,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740016,True,True,True,False,True,True
649,37,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683398,True,True,True,False,True,True
650,37,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-651230,True,True,True,False,True,True
651,37,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632565,True,True,True,False,True,True
652,37,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-739923,True,True,True,False,True,True
653,37,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681856,True,True,True,False,True,True
654,37,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-651539,True,True,True,False,True,True
655,37,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632940,True,True,True,False,True,True
656,37,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741252,True,True,True,False,True,True
657,37,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-680975,True,True,True,False,True,True
658,37,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649911,True,True,True,False,True,True
659,37,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-624773,True,True,True,False,True,True
660,37,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740723,True,True,True,False,True,True
661,37,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681606,True,True,True,False,True,True
662,37,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649329,True,True,True,False,True,True
663,37,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-633609,True,True,True,False,True,True
664,37,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741036,True,True,True,False,True,True
665,37,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-681957,True,True,True,False,True,True
666,38,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649334,True,True,True,False,True,True
667,38,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-633290,True,True,True,False,True,True
668,38,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741170,True,True,True,False,True,True
669,38,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682264,True,True,True,False,True,True
670,38,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650598,True,True,True,False,True,True
671,38,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-631933,True,True,True,False,True,True
672,38,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741077,True,True,True,False,True,True
673,38,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682426,True,True,True,False,True,True
674,38,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650357,True,True,True,False,True,True
675,38,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649631,True,True,True,False,True,True
676,38,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740714,True,True,True,False,True,True
677,38,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683128,True,True,True,False,True,True
678,38,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-651387,True,True,True,False,True,True
679,38,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650006,True,True,True,False,True,True
680,38,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741109,True,True,True,False,True,True
681,38,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682380,True,True,True,False,True,True
682,38,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-651002,True,True,True,False,True,True
683,38,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649627,True,True,True,False,True,True
684,39,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742477,True,True,True,False,True,True
685,39,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683417,True,True,True,False,True,True
686,39,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650398,True,True,True,False,True,True
687,39,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649930,True,True,True,False,True,True
688,39,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742114,True,True,True,False,True,True
689,39,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683021,True,True,True,False,True,True
690,39,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649053,True,True,True,False,True,True
691,39,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649551,True,True,True,False,True,True
692,39,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740858,True,True,True,False,True,True
693,39,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-682238,True,True,True,False,True,True
694,39,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649362,True,True,True,False,True,True
695,39,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648856,True,True,True,False,True,True
696,39,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741928,True,True,True,False,True,True
697,39,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-683059,True,True,True,False,True,True
698,39,dusk_signal_workshop,dusk_signal_workshop:routine disrupted by failure:failure,v27-614569,True,True,True,True,True,True
699,39,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649496,True,True,True,False,True,True
700,39,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741138,True,True,True,False,True,True
701,39,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-647175,True,True,True,False,True,True
702,40,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648778,True,True,True,False,True,True
703,40,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740730,True,True,True,False,True,True
704,40,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656743,True,True,True,False,True,True
705,40,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649511,True,True,True,True,True,True
706,40,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648459,True,True,True,False,True,True
707,40,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740032,True,True,True,False,True,True
708,40,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-647754,True,True,True,False,True,True
709,40,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649870,True,True,True,True,True,True
710,40,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648841,True,True,True,False,True,True
711,40,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740557,True,True,True,False,True,True
712,40,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656026,True,True,True,False,True,True
713,40,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649337,True,True,True,True,True,True
714,40,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649144,True,True,True,False,True,True
715,40,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740194,True,True,True,False,True,True
716,40,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-647125,True,True,True,False,True,True
717,40,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650299,True,True,True,True,True,True
718,40,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649519,True,True,True,False,True,True
719,40,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740187,True,True,True,False,True,True
720,41,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-646938,True,True,True,False,True,True
721,41,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649773,True,True,True,True,True,True
722,41,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650430,True,True,True,False,True,True
723,41,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740761,True,True,True,False,True,True
724,41,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-646873,True,True,True,False,True,True
725,41,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649626,True,True,True,True,True,True
726,41,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650111,True,True,True,False,True,True
727,41,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741155,True,True,True,False,True,True
728,41,archive_public_kiosk,archive_public_kiosk:routine disrupted by failure:failure,v27-622435,True,True,True,True,True,True
729,41,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-641302,True,True,True,False,True,True
730,41,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650008,True,True,True,False,True,True
731,41,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741027,True,True,True,False,True,True
