tick_id,day,agent,project_id,public_memory_key,stored_progress,stored_blocker,stored_material_debt,private_workspace_sealed,replay_pointer
423,24,Nia,archive_weather_log,v25:Nia:archive_weather_log:day24,0.586905,none,thread:2.05,true,replay:423:archive_weather_log
424,24,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day24,0.532558,none,planks:0.00,true,replay:424:west_bridge_repair
425,24,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day24,0.637287,none,water:0.00,true,replay:425:herb_roof_garden
426,24,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day24,0.806071,none,oil:0.00,true,replay:426:north_lantern_relay
427,24,Nia,archive_weather_log,v25:Nia:archive_weather_log:day24,0.589785,material_shortage,ink:0.00,true,replay:427:archive_weather_log
428,24,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day24,0.532558,none,resin:0.00,true,replay:428:west_bridge_repair
429,24,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day24,0.637287,none,compost:0.27,true,replay:429:herb_roof_garden
430,24,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day24,0.806071,none,glass:0.00,true,replay:430:north_lantern_relay
431,24,Nia,archive_weather_log,v25:Nia:archive_weather_log:day24,0.589785,none,paper:0.00,true,replay:431:archive_weather_log
432,25,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day25,0.532558,none,rope:0.00,true,replay:432:west_bridge_repair
433,25,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day25,0.637287,none,seed:0.00,true,replay:433:herb_roof_garden
434,25,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day25,0.806071,none,wire:0.00,true,replay:434:north_lantern_relay
435,25,Nia,archive_weather_log,v25:Nia:archive_weather_log:day25,0.589785,none,thread:2.05,true,replay:435:archive_weather_log
436,25,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day25,0.532558,none,planks:0.00,true,replay:436:west_bridge_repair
437,25,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day25,0.682997,none,water:0.00,true,replay:437:herb_roof_garden
438,25,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day25,0.83,none,oil:0.00,true,replay:438:north_lantern_relay
439,25,Nia,archive_weather_log,v25:Nia:archive_weather_log:day25,0.589785,none,ink:0.00,true,replay:439:archive_weather_log
440,25,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day25,0.578268,none,resin:0.00,true,replay:440:west_bridge_repair
441,25,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day25,0.682997,none,compost:0.27,true,replay:441:herb_roof_garden
442,25,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day25,0.83,none,glass:0.00,true,replay:442:north_lantern_relay
443,25,Nia,archive_weather_log,v25:Nia:archive_weather_log:day25,0.589785,none,paper:0.00,true,replay:443:archive_weather_log
444,25,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day25,0.578268,none,rope:0.00,true,replay:444:west_bridge_repair
445,25,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day25,0.682997,none,seed:0.00,true,replay:445:herb_roof_garden
446,25,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day25,0.83,none,wire:0.00,true,replay:446:north_lantern_relay
447,25,Nia,archive_weather_log,v25:Nia:archive_weather_log:day25,0.598012,obligation_time_conflict,thread:2.26,true,replay:447:archive_weather_log
448,25,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day25,0.578268,none,planks:0.00,true,replay:448:west_bridge_repair
449,25,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day25,0.682997,none,water:0.00,true,replay:449:herb_roof_garden
450,26,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day26,0.83,none,oil:0.00,true,replay:450:north_lantern_relay
451,26,Nia,archive_weather_log,v25:Nia:archive_weather_log:day26,0.598012,none,ink:0.00,true,replay:451:archive_weather_log
452,26,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day26,0.623977,none,resin:0.00,true,replay:452:west_bridge_repair
453,26,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day26,0.682997,none,compost:0.27,true,replay:453:herb_roof_garden
454,26,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day26,0.83,none,glass:0.00,true,replay:454:north_lantern_relay
455,26,Nia,archive_weather_log,v25:Nia:archive_weather_log:day26,0.598012,none,paper:0.00,true,replay:455:archive_weather_log
456,26,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day26,0.623977,none,rope:0.00,true,replay:456:west_bridge_repair
457,26,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day26,0.728706,none,seed:0.00,true,replay:457:herb_roof_garden
458,26,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day26,0.83,none,wire:0.00,true,replay:458:north_lantern_relay
459,26,Nia,archive_weather_log,v25:Nia:archive_weather_log:day26,0.598012,none,thread:2.26,true,replay:459:archive_weather_log
460,26,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day26,0.623977,none,planks:0.00,true,replay:460:west_bridge_repair
461,26,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day26,0.728706,none,water:0.00,true,replay:461:herb_roof_garden
462,26,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day26,0.83,none,oil:0.00,true,replay:462:north_lantern_relay
463,26,Nia,archive_weather_log,v25:Nia:archive_weather_log:day26,0.643722,none,ink:0.11,true,replay:463:archive_weather_log
464,26,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day26,0.623977,none,resin:0.00,true,replay:464:west_bridge_repair
465,26,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day26,0.728706,none,compost:0.27,true,replay:465:herb_roof_garden
466,26,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day26,0.83,obligation_time_conflict,glass:0.00,true,replay:466:north_lantern_relay
467,26,Nia,archive_weather_log,v25:Nia:archive_weather_log:day26,0.643722,none,paper:0.00,true,replay:467:archive_weather_log
468,27,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day27,0.728706,none,compost:0.27,true,replay:468:herb_roof_garden
469,27,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day27,0.83,none,glass:0.00,true,replay:469:north_lantern_relay
470,27,Nia,archive_weather_log,v25:Nia:archive_weather_log:day27,0.643722,none,paper:0.00,true,replay:470:archive_weather_log
471,27,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day27,0.669495,none,rope:0.00,true,replay:471:west_bridge_repair
472,27,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day27,0.728706,none,seed:0.00,true,replay:472:herb_roof_garden
473,27,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day27,0.83,none,wire:0.00,true,replay:473:north_lantern_relay
474,27,Nia,archive_weather_log,v25:Nia:archive_weather_log:day27,0.643722,none,thread:2.26,true,replay:474:archive_weather_log
475,27,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day27,0.669495,none,planks:0.00,true,replay:475:west_bridge_repair
476,27,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day27,0.728706,none,water:0.00,true,replay:476:herb_roof_garden
477,27,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day27,0.83,none,oil:0.00,true,replay:477:north_lantern_relay
478,27,Nia,archive_weather_log,v25:Nia:archive_weather_log:day27,0.643722,none,ink:0.11,true,replay:478:archive_weather_log
479,27,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day27,0.669495,none,resin:0.00,true,replay:479:west_bridge_repair
480,27,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day27,0.728706,none,compost:0.27,true,replay:480:herb_roof_garden
481,27,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day27,0.83,none,glass:0.00,true,replay:481:north_lantern_relay
482,27,Nia,archive_weather_log,v25:Nia:archive_weather_log:day27,0.689431,none,paper:0.00,true,replay:482:archive_weather_log
483,27,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day27,0.669495,none,rope:0.00,true,replay:483:west_bridge_repair
484,27,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day27,0.728706,obligation_time_conflict,seed:0.00,true,replay:484:herb_roof_garden
485,27,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day27,0.83,none,wire:0.00,true,replay:485:north_lantern_relay
486,28,Nia,archive_weather_log,v25:Nia:archive_weather_log:day28,0.689431,none,thread:2.26,true,replay:486:archive_weather_log
487,28,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day28,0.669495,obligation_time_conflict,planks:0.00,true,replay:487:west_bridge_repair
488,28,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day28,0.728706,none,water:0.00,true,replay:488:herb_roof_garden
489,28,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day28,0.83,none,oil:0.00,true,replay:489:north_lantern_relay
490,28,Nia,archive_weather_log,v25:Nia:archive_weather_log:day28,0.689431,none,ink:0.11,true,replay:490:archive_weather_log
491,28,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day28,0.677723,obligation_time_conflict,resin:0.00,true,replay:491:west_bridge_repair
492,28,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day28,0.774416,none,compost:0.42,true,replay:492:herb_roof_garden
493,28,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day28,0.83,none,glass:0.00,true,replay:493:north_lantern_relay
494,28,Nia,archive_weather_log,v25:Nia:archive_weather_log:day28,0.689431,none,paper:0.00,true,replay:494:archive_weather_log
495,28,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day28,0.677723,none,rope:0.00,true,replay:495:west_bridge_repair
496,28,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day28,0.774416,none,water:0.00,true,replay:496:herb_roof_garden
497,28,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day28,0.83,none,wire:0.00,true,replay:497:north_lantern_relay
498,28,Nia,archive_weather_log,v25:Nia:archive_weather_log:day28,0.689431,none,thread:2.26,true,replay:498:archive_weather_log
499,28,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day28,0.677723,none,planks:0.00,true,replay:499:west_bridge_repair
500,28,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day28,0.774416,none,compost:0.42,true,replay:500:herb_roof_garden
501,28,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day28,0.83,none,oil:0.00,true,replay:501:north_lantern_relay
502,28,Nia,archive_weather_log,v25:Nia:archive_weather_log:day28,0.689431,none,ink:0.11,true,replay:502:archive_weather_log
503,28,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day28,0.677723,none,resin:0.00,true,replay:503:west_bridge_repair
504,29,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day29,0.774416,none,seed:0.00,true,replay:504:herb_roof_garden
505,29,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day29,0.83,none,glass:0.00,true,replay:505:north_lantern_relay
506,29,Nia,archive_weather_log,v25:Nia:archive_weather_log:day29,0.689431,none,paper:0.00,true,replay:506:archive_weather_log
507,29,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day29,0.723432,none,rope:0.00,true,replay:507:west_bridge_repair
508,29,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day29,0.774416,none,water:0.00,true,replay:508:herb_roof_garden
509,29,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day29,0.83,none,wire:0.00,true,replay:509:north_lantern_relay
510,29,Nia,archive_weather_log,v25:Nia:archive_weather_log:day29,0.689431,none,thread:2.26,true,replay:510:archive_weather_log
511,29,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day29,0.723432,none,planks:0.00,true,replay:511:west_bridge_repair
512,29,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day29,0.774416,none,compost:0.42,true,replay:512:herb_roof_garden
513,29,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day29,0.83,none,oil:0.00,true,replay:513:north_lantern_relay
514,29,Nia,archive_weather_log,v25:Nia:archive_weather_log:day29,0.689431,none,ink:0.11,true,replay:514:archive_weather_log
515,29,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day29,0.723432,none,resin:0.00,true,replay:515:west_bridge_repair
516,29,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day29,0.774416,none,seed:0.00,true,replay:516:herb_roof_garden
517,29,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day29,0.83,none,glass:0.00,true,replay:517:north_lantern_relay
518,29,Nia,archive_weather_log,v25:Nia:archive_weather_log:day29,0.735141,none,paper:0.00,true,replay:518:archive_weather_log
519,29,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day29,0.768672,none,rope:0.00,true,replay:519:west_bridge_repair
520,29,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day29,0.774416,none,water:0.00,true,replay:520:herb_roof_garden
521,29,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day29,0.83,none,wire:0.00,true,replay:521:north_lantern_relay
522,30,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day30,0.768672,none,planks:0.00,true,replay:522:west_bridge_repair
523,30,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day30,0.774416,none,water:0.00,true,replay:523:herb_roof_garden
524,30,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day30,0.83,none,wire:0.00,true,replay:524:north_lantern_relay
525,30,Nia,archive_weather_log,v25:Nia:archive_weather_log:day30,0.735141,none,thread:2.26,true,replay:525:archive_weather_log
526,30,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day30,0.768672,none,resin:0.00,true,replay:526:west_bridge_repair
527,30,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day30,0.827498,none,compost:0.61,true,replay:527:herb_roof_garden
528,30,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day30,0.83,none,oil:0.00,true,replay:528:north_lantern_relay
529,30,Nia,archive_weather_log,v25:Nia:archive_weather_log:day30,0.735141,none,ink:0.11,true,replay:529:archive_weather_log
530,30,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day30,0.768672,none,rope:0.00,true,replay:530:west_bridge_repair
531,30,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day30,0.827498,none,seed:0.00,true,replay:531:herb_roof_garden
532,30,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day30,0.83,none,glass:0.00,true,replay:532:north_lantern_relay
533,30,Nia,archive_weather_log,v25:Nia:archive_weather_log:day30,0.780438,none,paper:0.15,true,replay:533:archive_weather_log
534,30,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day30,0.768672,none,planks:0.00,true,replay:534:west_bridge_repair
535,30,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day30,0.83079,material_shortage,water:0.00,true,replay:535:herb_roof_garden
536,30,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day30,0.83,none,wire:0.00,true,replay:536:north_lantern_relay
537,30,Nia,archive_weather_log,v25:Nia:archive_weather_log:day30,0.815,none,ink:0.30,true,replay:537:archive_weather_log
538,30,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day30,0.768672,none,resin:0.00,true,replay:538:west_bridge_repair
539,30,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day30,0.83079,none,compost:0.61,true,replay:539:herb_roof_garden
540,31,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day31,0.83,none,oil:0.00,true,replay:540:north_lantern_relay
541,31,Nia,archive_weather_log,v25:Nia:archive_weather_log:day31,0.815,none,paper:0.15,true,replay:541:archive_weather_log
542,31,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day31,0.821754,none,rope:0.00,true,replay:542:west_bridge_repair
543,31,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day31,0.83079,none,seed:0.00,true,replay:543:herb_roof_garden
544,31,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day31,0.83,none,glass:0.00,true,replay:544:north_lantern_relay
545,31,Nia,archive_weather_log,v25:Nia:archive_weather_log:day31,0.815,none,thread:2.26,true,replay:545:archive_weather_log
546,31,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day31,0.821754,none,planks:0.00,true,replay:546:west_bridge_repair
547,31,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day31,0.845,none,water:0.00,true,replay:547:herb_roof_garden
548,31,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day31,0.83,none,wire:0.00,true,replay:548:north_lantern_relay
549,31,Nia,archive_weather_log,v25:Nia:archive_weather_log:day31,0.815,none,ink:0.30,true,replay:549:archive_weather_log
550,31,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day31,0.821754,none,resin:0.00,true,replay:550:west_bridge_repair
551,31,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day31,0.845,none,compost:0.61,true,replay:551:herb_roof_garden
552,31,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day31,0.83,none,oil:0.00,true,replay:552:north_lantern_relay
553,31,Nia,archive_weather_log,v25:Nia:archive_weather_log:day31,0.815,none,paper:0.15,true,replay:553:archive_weather_log
554,31,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day31,0.821754,none,rope:0.00,true,replay:554:west_bridge_repair
555,31,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day31,0.845,none,seed:0.00,true,replay:555:herb_roof_garden
556,31,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day31,0.83,none,glass:0.00,true,replay:556:north_lantern_relay
557,31,Nia,archive_weather_log,v25:Nia:archive_weather_log:day31,0.815,none,thread:2.26,true,replay:557:archive_weather_log
558,32,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day32,0.821754,none,planks:0.00,true,replay:558:west_bridge_repair
559,32,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day32,0.845,none,water:0.00,true,replay:559:herb_roof_garden
560,32,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day32,0.83,none,wire:0.00,true,replay:560:north_lantern_relay
561,32,Nia,archive_weather_log,v25:Nia:archive_weather_log:day32,0.815,none,ink:0.30,true,replay:561:archive_weather_log
562,32,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day32,0.821754,none,resin:0.00,true,replay:562:west_bridge_repair
563,32,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day32,0.845,none,compost:0.61,true,replay:563:herb_roof_garden
564,32,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day32,0.83,none,oil:0.00,true,replay:564:north_lantern_relay
565,32,Nia,archive_weather_log,v25:Nia:archive_weather_log:day32,0.815,none,paper:0.15,true,replay:565:archive_weather_log
566,32,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day32,0.821754,none,rope:0.00,true,replay:566:west_bridge_repair
567,32,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day32,0.845,none,seed:0.00,true,replay:567:herb_roof_garden
568,32,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day32,0.83,none,glass:0.00,true,replay:568:north_lantern_relay
569,32,Nia,archive_weather_log,v25:Nia:archive_weather_log:day32,0.815,none,thread:2.26,true,replay:569:archive_weather_log
570,32,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day32,0.86,none,planks:0.00,true,replay:570:west_bridge_repair
571,32,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day32,0.845,none,water:0.00,true,replay:571:herb_roof_garden
572,32,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day32,0.83,none,wire:0.00,true,replay:572:north_lantern_relay
573,32,Nia,archive_weather_log,v25:Nia:archive_weather_log:day32,0.815,obligation_time_conflict,ink:0.30,true,replay:573:archive_weather_log
574,32,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day32,0.86,none,resin:0.00,true,replay:574:west_bridge_repair
575,32,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day32,0.845,none,compost:0.61,true,replay:575:herb_roof_garden
576,33,Nia,archive_weather_log,v25:Nia:archive_weather_log:day33,0.815,none,ink:0.30,true,replay:576:archive_weather_log
577,33,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day33,0.86,none,resin:0.00,true,replay:577:west_bridge_repair
578,33,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day33,0.845,none,compost:0.61,true,replay:578:herb_roof_garden
579,33,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day33,0.83,none,oil:0.00,true,replay:579:north_lantern_relay
580,33,Nia,archive_weather_log,v25:Nia:archive_weather_log:day33,0.815,none,paper:0.15,true,replay:580:archive_weather_log
581,33,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day33,0.86,none,rope:0.00,true,replay:581:west_bridge_repair
582,33,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day33,0.845,none,seed:0.00,true,replay:582:herb_roof_garden
583,33,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day33,0.83,none,glass:0.00,true,replay:583:north_lantern_relay
584,33,Nia,archive_weather_log,v25:Nia:archive_weather_log:day33,0.815,none,thread:2.26,true,replay:584:archive_weather_log
585,33,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day33,0.86,none,planks:0.00,true,replay:585:west_bridge_repair
586,33,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day33,0.845,none,water:0.00,true,replay:586:herb_roof_garden
587,33,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day33,0.83,obligation_time_conflict,wire:0.00,true,replay:587:north_lantern_relay
588,33,Nia,archive_weather_log,v25:Nia:archive_weather_log:day33,0.815,none,ink:0.30,true,replay:588:archive_weather_log
589,33,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day33,0.86,none,resin:0.00,true,replay:589:west_bridge_repair
590,33,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day33,0.845,none,compost:0.61,true,replay:590:herb_roof_garden
591,33,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day33,0.83,none,oil:0.00,true,replay:591:north_lantern_relay
592,33,Nia,archive_weather_log,v25:Nia:archive_weather_log:day33,0.815,none,paper:0.15,true,replay:592:archive_weather_log
593,33,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day33,0.86,none,rope:0.00,true,replay:593:west_bridge_repair
594,34,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day34,0.845,none,seed:0.00,true,replay:594:herb_roof_garden
595,34,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day34,0.83,none,glass:0.00,true,replay:595:north_lantern_relay
596,34,Nia,archive_weather_log,v25:Nia:archive_weather_log:day34,0.815,none,thread:2.26,true,replay:596:archive_weather_log
597,34,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day34,0.86,none,planks:0.00,true,replay:597:west_bridge_repair
598,34,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day34,0.845,none,water:0.00,true,replay:598:herb_roof_garden
599,34,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day34,0.83,none,wire:0.00,true,replay:599:north_lantern_relay
600,34,Nia,archive_weather_log,v25:Nia:archive_weather_log:day34,0.815,none,ink:0.30,true,replay:600:archive_weather_log
601,34,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day34,0.86,none,resin:0.00,true,replay:601:west_bridge_repair
602,34,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day34,0.845,none,compost:0.61,true,replay:602:herb_roof_garden
603,34,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day34,0.83,none,oil:0.00,true,replay:603:north_lantern_relay
604,34,Nia,archive_weather_log,v25:Nia:archive_weather_log:day34,0.815,none,paper:0.15,true,replay:604:archive_weather_log
605,34,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day34,0.86,none,rope:0.00,true,replay:605:west_bridge_repair
606,34,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day34,0.845,none,seed:0.00,true,replay:606:herb_roof_garden
607,34,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day34,0.83,none,glass:0.00,true,replay:607:north_lantern_relay
608,34,Nia,archive_weather_log,v25:Nia:archive_weather_log:day34,0.815,none,thread:2.26,true,replay:608:archive_weather_log
609,34,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day34,0.86,none,planks:0.00,true,replay:609:west_bridge_repair
610,34,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day34,0.845,none,water:0.00,true,replay:610:herb_roof_garden
611,34,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day34,0.83,none,wire:0.00,true,replay:611:north_lantern_relay
612,35,Nia,archive_weather_log,v25:Nia:archive_weather_log:day35,0.815,none,ink:0.30,true,replay:612:archive_weather_log
613,35,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day35,0.86,obligation_time_conflict,resin:0.00,true,replay:613:west_bridge_repair
614,35,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day35,0.845,none,compost:0.61,true,replay:614:herb_roof_garden
615,35,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day35,0.83,none,oil:0.00,true,replay:615:north_lantern_relay
616,35,Nia,archive_weather_log,v25:Nia:archive_weather_log:day35,0.815,none,paper:0.15,true,replay:616:archive_weather_log
617,35,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day35,0.86,none,rope:0.00,true,replay:617:west_bridge_repair
618,35,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day35,0.845,none,seed:0.00,true,replay:618:herb_roof_garden
619,35,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day35,0.83,none,glass:0.00,true,replay:619:north_lantern_relay
620,35,Nia,archive_weather_log,v25:Nia:archive_weather_log:day35,0.815,none,thread:2.26,true,replay:620:archive_weather_log
621,35,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day35,0.86,obligation_time_conflict,planks:0.00,true,replay:621:west_bridge_repair
622,35,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day35,0.845,none,water:0.00,true,replay:622:herb_roof_garden
623,35,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day35,0.83,none,wire:0.00,true,replay:623:north_lantern_relay
624,35,Nia,archive_weather_log,v25:Nia:archive_weather_log:day35,0.815,none,ink:0.30,true,replay:624:archive_weather_log
625,35,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day35,0.86,none,resin:0.00,true,replay:625:west_bridge_repair
626,35,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day35,0.845,none,compost:0.61,true,replay:626:herb_roof_garden
627,35,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day35,0.83,none,oil:0.00,true,replay:627:north_lantern_relay
628,35,Nia,archive_weather_log,v25:Nia:archive_weather_log:day35,0.815,none,paper:0.15,true,replay:628:archive_weather_log
629,35,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day35,0.86,none,rope:0.00,true,replay:629:west_bridge_repair
630,36,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day36,0.83,none,oil:0.00,true,replay:630:north_lantern_relay
631,36,Nia,archive_weather_log,v25:Nia:archive_weather_log:day36,0.815,none,paper:0.15,true,replay:631:archive_weather_log
632,36,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day36,0.86,none,rope:0.00,true,replay:632:west_bridge_repair
633,36,Fay,herb_roof_garden,v25:Fay:herb_roof_garden:day36,0.845,none,seed:0.00,true,replay:633:herb_roof_garden
634,36,Milo,north_lantern_relay,v25:Milo:north_lantern_relay:day36,0.83,none,glass:0.00,true,replay:634:north_lantern_relay
635,36,Nia,archive_weather_log,v25:Nia:archive_weather_log:day36,0.815,none,thread:2.26,true,replay:635:archive_weather_log
636,36,Ari,west_bridge_repair,v25:Ari:west_bridge_repair:day36,0.86,none,planks:0.00,true,replay:636:west_bridge_repair
